cas operacie,index prvku,dlzka zoznamu,,,
1.12E-05,0,6,,,
1.12E-05,0,6,,,
1.51E-05,0,2,,,
1.46E-05,0,2,,,
1.45E-05,0,4,,,
1.45E-05,0,3,,,
1.40E-05,0,3,,,
1.42E-05,0,5,,,
1.41E-05,0,4,,,
2.08E-05,0,4,,,
2.07E-05,0,5,,,
1.41E-05,0,2,,,
1.33E-05,0,1,,,
1.36E-05,0,1,,,
1.36E-05,0,1,,,
1.35E-05,0,0,,,
1.13E-05,0,3,,,
1.13E-05,0,2,,,
1.11E-05,0,1,,,
1.10E-05,0,0,,,
1.13E-05,0,1,,,
1.13E-05,0,1,,,
1.15E-05,0,1,,,
1.10E-05,0,0,,,
1.29E-05,0,3,,,
1.17E-05,0,6,,,
1.63E-05,0,3,,,
2.33E-05,0,4,,,
2.19E-05,0,3,,,
2.02E-05,0,3,,,
1.14E-05,0,1,,,
1.14E-05,0,0,,,
1.17E-05,0,1,,,
1.12E-05,0,0,,,
1.32E-05,0,1,,,
1.17E-05,0,0,,,
1.13E-05,0,0,,,
1.12E-05,0,1,,,
1.14E-05,0,11,,,
1.48E-05,0,10,,,
1.14E-05,0,10,,,
1.12E-05,0,13,,,
1.12E-05,0,8,,,
1.12E-05,0,9,,,
1.10E-05,0,8,,,
1.15E-05,0,9,,,
1.14E-05,0,8,,,
1.15E-05,0,11,,,
1.14E-05,0,5,,,
1.14E-05,0,9,,,
1.18E-05,0,9,,,
1.45E-05,0,8,,,
1.15E-05,0,13,,,
1.14E-05,0,10,,,
1.14E-05,0,9,,,
1.15E-05,0,9,,,
1.12E-05,0,13,,,
1.11E-05,0,12,,,
2.01E-05,0,11,,,
1.14E-05,0,9,,,
1.12E-05,0,8,,,
1.12E-05,0,8,,,
1.12E-05,0,7,,,
1.32E-05,0,3,,,
1.16E-05,0,2,,,
1.14E-05,0,1,,,
1.14E-05,0,6,,,
1.70E-05,0,10,,,
1.12E-05,0,9,,,
1.11E-05,0,11,,,
1.57E-05,0,9,,,
1.14E-05,0,15,,,
1.11E-05,0,18,,,
1.23E-05,0,16,,,
1.12E-05,0,18,,,
1.13E-05,0,17,,,
2.08E-05,0,16,,,
1.13E-05,0,12,,,
1.13E-05,0,11,,,
1.11E-05,0,10,,,
1.13E-05,0,16,,,
1.20E-05,0,16,,,
1.17E-05,0,16,,,
1.14E-05,0,16,,,
1.12E-05,0,16,,,
1.13E-05,0,18,,,
1.13E-05,0,17,,,
1.99E-05,0,15,,,
1.17E-05,0,20,,,
1.42E-05,0,20,,,
1.16E-05,0,21,,,
1.65E-05,0,20,,,
1.11E-05,0,17,,,
1.07E-05,0,16,,,
1.45E-05,0,16,,,
1.09E-05,0,21,,,
1.10E-05,0,22,,,
1.51E-05,0,26,,,
1.18E-05,0,26,,,
1.13E-05,0,27,,,
1.09E-05,0,26,,,
1.05E-05,0,36,,,
1.23E-05,0,37,,,
1.05E-05,0,36,,,
1.02E-05,0,35,,,
1.02E-05,0,38,,,
1.03E-05,0,36,,,
1.14E-05,0,36,,,
1.14E-05,0,35,,,
1.12E-05,0,34,,,
1.14E-05,0,34,,,
1.05E-05,0,33,,,
1.48E-05,0,32,,,
1.24E-05,0,31,,,
1.49E-05,0,33,,,
2.20E-05,0,32,,,
1.57E-05,0,31,,,
1.15E-05,0,31,,,
1.19E-05,0,33,,,
1.18E-05,0,32,,,
1.15E-05,0,31,,,
1.13E-05,0,30,,,
1.13E-05,0,30,,,
1.61E-05,0,31,,,
1.71E-05,0,30,,,
1.52E-05,0,29,,,
1.25E-05,0,28,,,
1.31E-05,0,25,,,
1.40E-05,0,26,,,
1.03E-05,0,24,,,
1.03E-05,0,26,,,
1.02E-05,0,25,,,
2.25E-05,0,23,,,
1.14E-05,0,20,,,
1.34E-05,0,20,,,
1.11E-05,0,20,,,
1.12E-05,0,19,,,
1.20E-05,0,22,,,
1.05E-05,0,19,,,
1.02E-05,0,20,,,
1.49E-05,0,21,,,
1.02E-05,0,18,,,
1.04E-05,0,18,,,
1.20E-05,0,17,,,
1.15E-05,0,16,,,
1.14E-05,0,15,,,
1.48E-05,0,16,,,
1.04E-05,0,17,,,
1.02E-05,0,16,,,
1.04E-05,0,15,,,
1.34E-05,0,17,,,
1.45E-05,0,18,,,
1.03E-05,0,17,,,
1.02E-05,0,16,,,
1.05E-05,0,16,,,
1.03E-05,0,10,,,
1.65E-05,0,16,,,
1.12E-05,0,16,,,
1.20E-05,0,20,,,
1.08E-05,0,19,,,
1.06E-05,0,18,,,
1.08E-05,0,19,,,
1.03E-05,0,19,,,
1.02E-05,0,26,,,
1.00E-05,0,26,,,
1.30E-05,0,23,,,
1.03E-05,0,24,,,
1.24E-05,0,26,,,
1.03E-05,0,32,,,
1.15E-05,0,32,,,
1.29E-05,0,33,,,
1.06E-05,0,31,,,
1.09E-05,0,32,,,
1.04E-05,0,36,,,
1.02E-05,0,36,,,
1.03E-05,0,36,,,
1.04E-05,0,47,,,
1.12E-05,0,46,,,
1.04E-05,0,45,,,
1.03E-05,0,45,,,
1.03E-05,0,43,,,
1.08E-05,0,44,,,
1.04E-05,0,43,,,
1.40E-05,0,39,,,
1.06E-05,0,39,,,
1.41E-05,0,40,,,
1.02E-05,0,41,,,
1.04E-05,0,40,,,
1.00E-05,0,39,,,
1.02E-05,0,40,,,
