cas operacie,cislo,index prvku,dlzka zoznamu,,,
1.76E-05,95,1,235,,,
2.24E-05,95,103,244,,,
1.82E-05,92,14,239,,,
2.07E-05,92,75,242,,,
2.04E-05,94,156,250,,,
1.79E-05,94,16,236,,,
2.41E-05,94,114,245,,,
2.14E-05,92,133,246,,,
2.38E-05,94,118,247,,,
2.42E-05,92,230,287,,,
2.28E-05,91,146,284,,,
2.32E-05,93,32,288,,,
1.87E-05,92,241,284,,,
2.21E-05,91,85,283,,,
2.14E-05,95,100,284,,,
2.24E-05,95,172,277,,,
2.38E-05,95,176,282,,,
1.84E-05,94,7,282,,,
2.42E-05,92,237,290,,,
2.12E-05,94,210,288,,,
1.88E-05,93,241,281,,,
2.39E-05,95,122,282,,,
4.26E-05,95,250,274,,,
2.24E-05,91,162,270,,,
1.75E-05,92,3,264,,,
2.38E-05,92,125,254,,,
2.26E-05,94,97,259,,,
2.08E-05,93,44,257,,,
2.00E-05,92,18,257,,,
1.79E-05,91,11,253,,,
2.06E-05,94,147,253,,,
1.93E-05,91,33,251,,,
2.45E-05,95,248,251,,,
2.07E-05,94,144,250,,,
1.96E-05,95,213,244,,,
2.61E-05,92,170,242,,,
2.15E-05,92,78,241,,,
2.35E-05,91,157,244,,,
2.15E-05,95,130,241,,,
1.97E-05,94,209,231,,,
1.84E-05,94,29,243,,,
1.89E-05,91,208,242,,,
4.28E-05,94,112,241,,,
3.65E-05,91,190,240,,,
2.16E-05,95,98,235,,,
2.01E-05,95,23,232,,,
2.35E-05,93,193,235,,,
2.06E-05,94,151,231,,,
2.57E-05,91,76,230,,,
2.70E-05,94,169,227,,,
3.91E-05,92,93,225,,,
2.80E-05,92,116,222,,,
2.88E-05,94,25,221,,,
2.10E-05,93,177,220,,,
2.02E-05,93,186,221,,,
2.06E-05,95,163,228,,,
2.33E-05,93,81,211,,,
2.96E-05,92,151,212,,,
9.04E-05,95,160,210,,,
3.13E-05,92,211,214,,,
3.03E-05,91,150,211,,,
3.38E-05,92,43,212,,,
2.23E-05,92,62,218,,,
3.17E-05,91,167,213,,,
1.77E-05,92,203,206,,,
1.90E-05,93,160,206,,,
2.50E-05,92,34,205,,,
2.01E-05,93,69,209,,,
1.88E-05,92,33,209,,,
2.61E-05,91,54,210,,,
2.13E-05,94,112,212,,,
1.74E-05,95,203,209,,,
1.83E-05,91,21,209,,,
2.53E-05,93,86,198,,,
1.79E-05,92,176,192,,,
3.14E-05,91,142,208,,,
3.00E-05,95,149,208,,,
1.84E-05,95,195,215,,,
1.93E-05,92,200,222,,,
1.86E-05,91,197,224,,,
1.95E-05,92,169,220,,,
1.87E-05,91,180,219,,,
1.95E-05,94,51,215,,,
3.77E-05,94,139,219,,,
3.64E-05,94,137,212,,,
2.47E-05,92,64,211,,,
3.61E-05,95,106,211,,,
2.70E-05,95,1,211,,,
9.42E-05,93,151,209,,,
1.77E-05,94,10,199,,,
1.83E-05,93,167,198,,,
1.75E-05,91,1,203,,,
2.00E-05,91,118,199,,,
2.33E-05,94,79,201,,,
2.20E-05,91,93,204,,,
4.24E-05,95,61,201,,,
2.88E-05,94,144,206,,,
3.20E-05,95,67,222,,,
3.14E-05,93,136,229,,,
2.72E-05,95,97,231,,,
1.98E-05,92,32,233,,,
9.62E-05,93,11,232,,,
2.20E-05,94,144,242,,,
1.91E-05,93,196,234,,,
1.96E-05,93,47,240,,,
2.12E-05,93,74,237,,,
2.29E-05,95,28,229,,,
2.48E-05,92,86,228,,,
2.17E-05,95,74,229,,,
1.92E-05,93,168,223,,,
1.91E-05,94,164,215,,,
2.31E-05,94,116,214,,,
1.80E-05,93,203,211,,,
2.24E-05,93,111,203,,,
2.14E-05,92,96,208,,,
3.13E-05,92,132,221,,,
3.19E-05,95,192,220,,,
2.11E-05,91,82,233,,,
1.96E-05,94,46,236,,,
2.29E-05,94,153,235,,,
2.15E-05,94,107,243,,,
2.76E-05,92,107,244,,,
2.29E-05,91,113,240,,,
2.28E-05,93,143,239,,,
2.44E-05,93,121,237,,,
1.97E-05,91,30,236,,,
2.69E-05,93,197,236,,,
1.78E-05,93,223,233,,,
2.38E-05,95,127,227,,,
2.51E-05,93,162,237,,,
2.84E-05,93,36,236,,,
2.03E-05,95,227,239,,,
2.64E-05,95,0,241,,,
0.0001223,92,102,230,,,
2.10E-05,94,78,224,,,
1.95E-05,93,173,231,,,
2.66E-05,92,80,227,,,
2.52E-05,93,75,226,,,
1.80E-05,91,193,218,,,
2.12E-05,93,51,209,,,
2.04E-05,94,121,218,,,
1.99E-05,94,47,218,,,
2.00E-05,91,135,218,,,
1.78E-05,95,5,218,,,
2.19E-05,95,109,219,,,
2.69E-05,92,91,220,,,
1.96E-05,94,50,219,,,
3.15E-05,94,33,213,,,
3.15E-05,93,136,210,,,
3.98E-05,95,94,215,,,
3.28E-05,92,34,216,,,
2.19E-05,95,10,220,,,
1.96E-05,93,153,222,,,
1.84E-05,95,190,220,,,
2.19E-05,94,86,221,,,
2.01E-05,92,66,221,,,
2.09E-05,93,152,214,,,
3.88E-05,94,65,215,,,
1.89E-05,91,10,214,,,
1.82E-05,91,217,224,,,
3.39E-05,94,101,223,,,
2.69E-05,91,102,225,,,
1.96E-05,94,33,216,,,
2.65E-05,93,138,215,,,
2.88E-05,93,48,218,,,
2.63E-05,93,0,213,,,
2.32E-05,93,185,217,,,
1.78E-05,94,207,219,,,
1.79E-05,93,12,220,,,
1.83E-05,94,8,220,,,
2.93E-05,94,64,223,,,
3.17E-05,92,14,218,,,
1.93E-05,95,47,216,,,
1.94E-05,91,154,212,,,
2.56E-05,93,152,221,,,
3.08E-05,91,118,222,,,
1.87E-05,93,19,225,,,
1.72E-05,91,227,229,,,
1.97E-05,94,46,228,,,
2.12E-05,93,96,222,,,
1.94E-05,93,173,221,,,
3.84E-05,95,133,221,,,
3.02E-05,92,164,224,,,
2.56E-05,94,117,207,,,
1.92E-05,93,144,205,,,
2.36E-05,93,56,200,,,
1.96E-05,94,141,205,,,
1.92E-05,93,136,199,,,
2.00E-05,92,107,196,,,
3.60E-05,91,93,202,,,
3.08E-05,93,161,204,,,
2.47E-05,93,125,201,,,
8.62E-05,95,175,199,,,
2.87E-05,95,113,199,,,
1.93E-05,92,140,201,,,
2.47E-05,95,91,219,,,
1.99E-05,94,57,221,,,
1.86E-05,94,30,228,,,
2.90E-05,95,13,224,,,
3.17E-05,95,150,224,,,
2.02E-05,93,212,223,,,
2.63E-05,91,81,227,,,
2.04E-05,94,35,226,,,
2.13E-05,91,147,228,,,
1.85E-05,92,14,229,,,
2.00E-05,95,167,224,,,
1.86E-05,92,222,224,,,
1.97E-05,94,58,227,,,
2.14E-05,93,118,227,,,
1.98E-05,91,64,226,,,
2.08E-05,93,82,222,,,
1.83E-05,94,195,222,,,
1.99E-05,94,56,226,,,
1.88E-05,94,193,221,,,
1.76E-05,94,206,218,,,
2.16E-05,94,167,221,,,
1.98E-05,91,45,207,,,
1.77E-05,95,196,203,,,
0.0001217,92,58,203,,,
2.94E-05,91,150,200,,,
2.03E-05,93,169,199,,,
1.90E-05,93,22,212,,,
2.97E-05,93,132,207,,,
2.77E-05,91,68,208,,,
2.39E-05,95,41,213,,,
1.78E-05,94,217,220,,,
2.24E-05,94,149,221,,,
1.77E-05,94,8,220,,,
3.01E-05,91,124,219,,,
2.03E-05,93,9,227,,,
1.83E-05,95,181,212,,,
1.97E-05,92,53,221,,,
1.98E-05,94,56,217,,,
1.99E-05,95,129,210,,,
1.87E-05,93,28,196,,,
1.84E-05,94,32,195,,,
1.97E-05,91,166,193,,,
2.98E-05,93,152,208,,,
2.94E-05,94,62,194,,,
1.76E-05,91,8,193,,,
1.79E-05,92,173,184,,,
2.04E-05,95,73,184,,,
2.06E-05,95,92,185,,,
2.08E-05,92,85,180,,,
1.95E-05,94,57,173,,,
2.02E-05,92,60,176,,,
1.84E-05,94,12,175,,,
2.53E-05,95,99,176,,,
1.80E-05,91,1,171,,,
1.80E-05,93,158,167,,,
1.84E-05,92,139,167,,,
2.02E-05,93,65,162,,,
1.84E-05,93,137,164,,,
9.06E-05,94,83,169,,,
1.80E-05,94,5,170,,,
2.24E-05,92,63,162,,,
1.85E-05,92,121,162,,,
1.84E-05,93,125,156,,,
1.74E-05,93,150,160,,,
2.36E-05,95,97,168,,,
2.23E-05,95,53,163,,,
2.24E-05,93,87,166,,,
2.10E-05,91,108,162,,,
1.98E-05,94,39,158,,,
2.05E-05,94,81,159,,,
1.77E-05,91,163,169,,,
2.02E-05,92,63,165,,,
1.82E-05,93,144,166,,,
1.87E-05,91,131,170,,,
2.09E-05,94,106,183,,,
2.04E-05,91,71,182,,,
2.01E-05,91,101,174,,,
2.74E-05,93,47,174,,,
1.93E-05,91,121,177,,,
2.16E-05,95,124,177,,,
1.90E-05,92,16,177,,,
1.82E-05,92,25,179,,,
2.17E-05,92,78,172,,,
2.02E-05,94,123,182,,,
1.74E-05,91,179,181,,,
1.97E-05,91,105,172,,,
4.40E-05,93,96,139,,,
1.85E-05,92,21,140,,,
2.21E-05,94,2,140,,,
1.92E-05,94,85,139,,,
2.28E-05,94,72,141,,,
2.35E-05,95,73,148,,,
2.48E-05,95,113,137,,,
1.97E-05,93,72,140,,,
1.88E-05,93,29,137,,,
1.98E-05,95,69,137,,,
1.79E-05,91,14,133,,,
1.93E-05,91,102,139,,,
3.10E-05,91,28,141,,,
2.13E-05,95,48,151,,,
1.99E-05,93,36,157,,,
2.48E-05,92,111,158,,,
1.80E-05,93,135,156,,,
2.10E-05,92,79,152,,,
2.09E-05,95,78,156,,,
3.09E-05,94,94,150,,,
2.15E-05,92,18,154,,,
2.74E-05,93,128,160,,,
2.15E-05,91,94,156,,,
3.13E-05,92,86,151,,,
3.61E-05,92,92,148,,,
1.79E-05,95,136,145,,,
1.90E-05,91,91,147,,,
4.18E-05,95,65,151,,,
2.00E-05,95,128,153,,,
2.51E-05,92,71,145,,,
1.96E-05,95,57,142,,,
2.02E-05,94,69,142,,,
1.76E-05,92,4,146,,,
2.53E-05,95,49,150,,,
1.76E-05,95,134,147,,,
1.78E-05,91,11,140,,,
2.54E-05,93,77,138,,,
2.18E-05,95,89,138,,,
1.99E-05,92,50,139,,,
1.88E-05,93,98,135,,,
1.85E-05,92,102,137,,,
1.87E-05,91,114,149,,,
2.05E-05,95,16,131,,,
2.69E-05,92,29,140,,,
2.10E-05,91,104,141,,,
2.23E-05,92,63,141,,,
2.06E-05,92,51,141,,,
1.96E-05,91,25,148,,,
2.31E-05,91,73,156,,,
2.07E-05,91,73,157,,,
2.49E-05,91,18,135,,,
1.85E-05,91,92,127,,,
1.72E-05,93,122,125,,,
2.09E-05,93,56,129,,,
1.78E-05,94,9,134,,,
1.98E-05,94,36,121,,,
1.79E-05,92,4,125,,,
1.84E-05,94,19,125,,,
2.03E-05,95,50,129,,,
1.82E-05,93,21,128,,,
1.75E-05,91,0,121,,,
1.78E-05,93,12,124,,,
1.97E-05,95,39,123,,,
1.75E-05,91,127,132,,,
1.75E-05,92,120,133,,,
2.06E-05,95,59,119,,,
2.40E-05,91,39,123,,,
2.11E-05,94,59,120,,,
3.25E-05,95,71,120,,,
1.86E-05,94,22,122,,,
2.26E-05,93,79,116,,,
1.87E-05,91,13,114,,,
2.62E-05,92,98,114,,,
2.38E-05,91,48,111,,,
2.31E-05,93,95,111,,,
2.89E-05,91,49,117,,,
3.18E-05,91,87,122,,,
2.01E-05,94,92,123,,,
2.21E-05,91,10,122,,,
1.92E-05,92,40,128,,,
1.73E-05,93,122,125,,,
1.95E-05,92,80,120,,,
1.82E-05,93,15,104,,,
2.93E-05,92,3,106,,,
2.09E-05,94,38,105,,,
1.78E-05,91,12,111,,,
1.88E-05,92,95,105,,,
1.86E-05,91,95,102,,,
1.95E-05,93,26,102,,,
1.84E-05,95,10,98,,,
2.00E-05,91,72,93,,,
1.80E-05,93,1,81,,,
1.75E-05,95,71,75,,,
2.70E-05,95,35,69,,,
1.78E-05,93,57,69,,,
1.88E-05,95,56,62,,,
2.48E-05,95,9,54,,,
1.92E-05,95,39,55,,,
1.86E-05,95,45,55,,,
1.85E-05,91,26,57,,,
1.78E-05,93,9,59,,,
1.75E-05,93,48,55,,,
1.82E-05,93,29,55,,,
1.92E-05,93,36,47,,,
1.90E-05,91,38,42,,,
1.80E-05,91,12,36,,,
1.78E-05,91,0,28,,,
1.76E-05,93,15,28,,,
2.61E-05,91,2,27,,,
1.78E-05,95,21,30,,,
2.34E-05,94,8,17,,,
1.77E-05,94,6,14,,,
1.72E-05,94,2,18,,,
1.73E-05,94,2,17,,,
1.72E-05,94,6,12,,,
1.76E-05,95,10,13,,,
1.73E-05,93,6,16,,,
1.75E-05,94,11,21,,,
1.74E-05,92,0,29,,,
1.78E-05,93,29,40,,,
1.81E-05,91,18,43,,,
1.76E-05,91,39,45,,,
1.79E-05,94,9,38,,,
1.75E-05,91,20,28,,,
1.97E-05,92,18,36,,,
3.13E-05,92,10,43,,,
2.76E-05,93,39,43,,,
2.14E-05,93,21,41,,,
1.82E-05,93,45,47,,,
2.40E-05,91,26,49,,,
1.94E-05,93,39,49,,,
2.39E-05,94,36,61,,,
1.84E-05,91,44,76,,,
1.83E-05,94,26,79,,,
1.74E-05,95,74,80,,,
1.80E-05,94,57,81,,,
1.84E-05,93,58,83,,,
1.82E-05,93,20,88,,,
1.75E-05,95,10,87,,,
1.87E-05,91,14,90,,,
1.88E-05,92,35,91,,,
1.86E-05,95,29,91,,,
2.26E-05,92,37,93,,,
1.80E-05,94,21,99,,,
1.75E-05,95,76,89,,,
1.87E-05,92,35,91,,,
1.77E-05,94,86,93,,,
1.85E-05,94,33,82,,,
1.83E-05,94,60,80,,,
1.86E-05,94,40,75,,,
1.75E-05,91,8,75,,,
1.82E-05,94,17,68,,,
1.85E-05,95,27,68,,,
1.78E-05,92,53,73,,,
1.79E-05,91,55,71,,,
1.74E-05,93,2,66,,,
1.91E-05,91,62,70,,,
1.77E-05,92,2,67,,,
1.86E-05,92,1,66,,,
2.00E-05,92,29,64,,,
1.96E-05,93,43,65,,,
2.01E-05,94,36,63,,,
1.84E-05,91,0,64,,,
2.15E-05,93,2,68,,,
1.88E-05,91,35,78,,,
1.75E-05,91,71,77,,,
1.86E-05,91,44,78,,,
1.80E-05,92,21,69,,,
3.06E-05,93,20,71,,,
1.82E-05,92,21,58,,,
1.80E-05,92,10,59,,,
1.75E-05,91,56,58,,,
1.82E-05,91,33,60,,,
2.50E-05,93,39,52,,,
1.82E-05,94,0,47,,,
3.00E-05,93,38,45,,,
1.97E-05,91,15,48,,,
2.01E-05,94,31,48,,,
2.35E-05,93,21,49,,,
1.81E-05,93,18,53,,,
1.72E-05,92,2,53,,,
8.92E-05,92,51,54,,,
1.87E-05,91,22,56,,,
1.85E-05,92,26,55,,,
2.10E-05,94,2,54,,,
1.95E-05,94,24,54,,,
2.29E-05,95,4,51,,,
1.81E-05,95,36,53,,,
1.76E-05,91,52,58,,,
2.25E-05,92,10,55,,,
1.74E-05,91,2,51,,,
1.78E-05,91,11,64,,,
2.23E-05,92,57,66,,,
1.81E-05,94,37,60,,,
1.75E-05,94,46,55,,,
1.75E-05,92,1,51,,,
1.75E-05,94,37,46,,,
2.57E-05,92,24,44,,,
2.01E-05,94,15,40,,,
1.89E-05,91,4,38,,,
1.74E-05,92,40,48,,,
1.77E-05,94,3,50,,,
1.77E-05,91,37,51,,,
1.78E-05,94,23,36,,,
1.78E-05,95,2,36,,,
1.81E-05,91,12,39,,,
1.88E-05,95,15,40,,,
1.85E-05,91,6,48,,,
1.92E-05,93,31,47,,,
1.76E-05,95,7,47,,,
1.72E-05,91,2,47,,,
1.94E-05,93,19,47,,,
1.90E-05,92,16,49,,,
1.86E-05,95,9,51,,,
1.73E-05,95,1,38,,,
1.97E-05,95,32,36,,,
1.82E-05,93,20,38,,,
1.90E-05,93,28,38,,,
2.02E-05,95,29,45,,,
1.83E-05,95,28,48,,,
2.15E-05,92,45,49,,,
1.81E-05,92,34,61,,,
1.94E-05,95,35,63,,,
1.82E-05,93,15,71,,,
1.86E-05,92,17,57,,,
1.90E-05,95,10,48,,,
1.77E-05,91,38,50,,,
1.83E-05,92,8,40,,,
1.77E-05,94,30,43,,,
1.77E-05,92,35,39,,,
1.74E-05,94,3,30,,,
1.73E-05,94,2,31,,,
1.74E-05,92,0,24,,,
1.77E-05,92,11,25,,,
1.94E-05,93,8,37,,,
1.88E-05,93,32,53,,,
3.43E-05,94,1,52,,,
1.83E-05,95,24,45,,,
1.80E-05,95,28,44,,,
1.99E-05,95,6,21,,,
1.97E-05,93,14,22,,,
1.90E-05,91,2,22,,,
1.85E-05,92,16,18,,,
1.82E-05,95,4,20,,,
1.90E-05,95,0,15,,,
1.92E-05,93,7,12,,,
1.72E-05,95,3,5,,,
1.73E-05,94,1,12,,,
1.74E-05,95,6,14,,,
1.91E-05,94,6,12,,,
1.73E-05,93,11,14,,,
1.72E-05,91,0,17,,,
1.72E-05,93,1,5,,,
2.50E-05,92,1,5,,,
1.81E-05,95,13,15,,,
1.82E-05,94,2,15,,,
1.81E-05,91,1,13,,,
1.82E-05,93,1,14,,,
2.83E-05,92,5,15,,,
2.77E-05,92,0,13,,,
1.93E-05,95,12,14,,,
1.85E-05,93,4,16,,,
2.07E-05,95,4,10,,,
1.76E-05,92,7,11,,,
1.73E-05,91,0,7,,,
1.82E-05,95,0,5,,,
1.91E-05,94,0,2,,,
1.85E-05,91,0,1,,,
1.73E-05,91,4,8,,,
2.68E-05,95,2,13,,,
1.85E-05,94,2,14,,,
1.83E-05,92,3,21,,,
1.74E-05,95,8,25,,,
1.75E-05,91,8,28,,,
1.82E-05,91,24,31,,,
1.74E-05,94,23,30,,,
1.78E-05,93,19,25,,,
1.73E-05,93,0,28,,,
1.80E-05,95,15,28,,,
1.79E-05,93,18,31,,,
1.79E-05,95,12,34,,,
1.75E-05,91,29,35,,,
1.80E-05,94,18,29,,,
2.57E-05,93,13,27,,,
2.54E-05,93,13,15,,,
1.85E-05,95,3,25,,,
1.83E-05,92,1,30,,,
1.93E-05,93,5,18,,,
2.19E-05,95,3,6,,,
1.75E-05,94,12,18,,,
1.80E-05,95,11,16,,,
1.72E-05,94,1,3,,,
1.80E-05,94,9,12,,,
1.86E-05,95,1,16,,,
1.76E-05,93,1,3,,,
1.70E-05,95,0,2,,,
1.99E-05,93,2,7,,,
1.75E-05,94,6,11,,,
1.74E-05,93,7,10,,,
2.24E-05,94,8,19,,,
1.72E-05,91,25,30,,,
1.77E-05,93,7,27,,,
1.76E-05,95,8,27,,,
1.77E-05,91,17,30,,,
1.83E-05,94,14,31,,,
2.36E-05,94,5,37,,,
1.77E-05,92,25,36,,,
1.77E-05,91,26,35,,,
1.74E-05,94,2,40,,,
1.76E-05,95,23,36,,,
1.81E-05,95,7,44,,,
1.86E-05,92,27,55,,,
1.78E-05,94,35,53,,,
1.72E-05,95,43,46,,,
3.88E-05,93,25,50,,,
1.86E-05,91,43,49,,,
1.90E-05,91,29,54,,,
2.30E-05,93,38,64,,,
1.92E-05,95,19,70,,,
1.83E-05,94,28,75,,,
1.75E-05,93,1,75,,,
1.85E-05,94,32,73,,,
2.17E-05,94,64,72,,,
2.79E-05,93,60,89,,,
1.82E-05,94,84,94,,,
2.19E-05,94,27,92,,,
1.80E-05,93,7,97,,,
1.78E-05,95,77,86,,,
3.48E-05,94,48,82,,,
1.93E-05,92,66,89,,,
1.76E-05,93,80,84,,,
1.83E-05,95,55,76,,,
1.75E-05,95,65,76,,,
1.93E-05,95,41,84,,,
1.86E-05,95,31,91,,,
1.80E-05,92,17,91,,,
2.42E-05,92,31,94,,,
3.02E-05,93,83,98,,,
1.92E-05,92,39,99,,,
2.05E-05,92,31,92,,,
1.82E-05,92,73,84,,,
1.93E-05,92,38,84,,,
1.81E-05,95,57,76,,,
1.96E-05,92,53,75,,,
1.96E-05,91,41,74,,,
1.88E-05,94,13,71,,,
1.78E-05,93,10,72,,,
1.92E-05,94,34,72,,,
1.97E-05,92,49,74,,,
2.40E-05,92,19,85,,,
2.69E-05,92,42,74,,,
1.91E-05,94,36,69,,,
2.24E-05,92,47,74,,,
1.93E-05,95,63,79,,,
1.72E-05,93,1,74,,,
1.87E-05,91,27,65,,,
1.86E-05,94,31,64,,,
2.22E-05,93,61,65,,,
2.70E-05,93,44,64,,,
1.93E-05,91,17,68,,,
2.47E-05,91,36,77,,,
1.81E-05,95,70,86,,,
1.83E-05,93,21,83,,,
2.05E-05,91,79,95,,,
1.96E-05,95,55,105,,,
1.83E-05,93,7,113,,,
1.93E-05,94,84,143,,,
1.80E-05,95,17,143,,,
1.83E-05,95,24,144,,,
2.11E-05,93,16,149,,,
1.89E-05,95,103,153,,,
2.07E-05,93,58,152,,,
1.77E-05,92,16,153,,,
1.82E-05,91,128,150,,,
1.96E-05,95,141,149,,,
1.90E-05,95,95,150,,,
2.24E-05,93,128,141,,,
2.59E-05,94,72,153,,,
1.99E-05,94,66,151,,,
1.96E-05,94,112,153,,,
1.90E-05,94,24,154,,,
1.87E-05,91,30,152,,,
1.93E-05,91,114,145,,,
1.95E-05,93,108,144,,,
1.88E-05,95,32,136,,,
1.82E-05,92,16,138,,,
1.96E-05,91,28,137,,,
2.08E-05,93,101,137,,,
2.15E-05,91,52,128,,,
2.02E-05,94,112,134,,,
1.96E-05,94,117,133,,,
2.90E-05,93,101,135,,,
1.88E-05,95,126,135,,,
1.91E-05,91,45,153,,,
1.89E-05,91,46,155,,,
1.94E-05,94,55,157,,,
2.35E-05,91,110,167,,,
1.77E-05,93,150,164,,,
3.53E-05,94,70,170,,,
4.41E-05,94,64,164,,,
1.97E-05,94,64,158,,,
2.53E-05,92,42,159,,,
2.21E-05,94,81,165,,,
9.35E-05,94,97,154,,,
2.08E-05,92,71,151,,,
2.48E-05,94,18,163,,,
5.40E-05,92,130,159,,,
2.17E-05,91,53,162,,,
2.15E-05,92,155,162,,,
2.02E-05,91,84,158,,,
1.99E-05,94,64,158,,,
1.90E-05,93,106,160,,,
2.05E-05,91,67,159,,,
2.66E-05,95,93,160,,,
1.78E-05,93,148,163,,,
1.91E-05,95,9,162,,,
1.79E-05,92,149,174,,,
1.90E-05,91,126,173,,,
1.96E-05,94,52,169,,,
1.78E-05,95,158,170,,,
1.89E-05,91,41,170,,,
2.10E-05,91,81,168,,,
3.23E-05,93,71,170,,,
4.16E-05,95,91,168,,,
3.16E-05,93,145,162,,,
2.92E-05,92,34,166,,,
1.90E-05,94,19,172,,,
2.03E-05,95,52,175,,,
1.90E-05,94,41,168,,,
1.88E-05,93,122,169,,,
2.09E-05,95,87,169,,,
1.75E-05,94,160,165,,,
1.85E-05,95,130,171,,,
2.12E-05,94,78,159,,,
1.76E-05,95,8,153,,,
1.94E-05,92,11,154,,,
2.73E-05,91,81,154,,,
3.38E-05,95,22,154,,,
3.32E-05,93,95,156,,,
2.17E-05,93,98,154,,,
3.18E-05,93,130,155,,,
2.16E-05,95,103,153,,,
1.95E-05,92,45,147,,,
1.77E-05,94,137,147,,,
1.79E-05,95,22,144,,,
1.99E-05,94,22,142,,,
2.42E-05,93,77,141,,,
2.77E-05,91,67,143,,,
1.90E-05,95,95,147,,,
2.10E-05,93,90,146,,,
1.92E-05,94,47,144,,,
1.93E-05,93,47,142,,,
1.93E-05,93,108,142,,,
1.98E-05,93,60,142,,,
2.22E-05,92,104,141,,,
2.25E-05,92,76,149,,,
2.50E-05,92,34,152,,,
2.09E-05,93,103,153,,,
2.56E-05,95,5,154,,,
1.85E-05,93,153,160,,,
2.98E-05,94,77,159,,,
2.77E-05,91,73,151,,,
1.90E-05,93,40,150,,,
2.30E-05,91,20,151,,,
1.95E-05,92,26,169,,,
2.43E-05,93,142,173,,,
1.77E-05,95,167,171,,,
2.19E-05,93,87,169,,,
1.90E-05,92,43,168,,,
2.01E-05,93,84,168,,,
1.97E-05,93,100,168,,,
2.06E-05,94,55,167,,,
1.92E-05,91,113,169,,,
2.09E-05,95,33,163,,,
2.12E-05,92,81,163,,,
2.04E-05,91,95,165,,,
2.01E-05,92,100,159,,,
1.95E-05,92,49,163,,,
2.02E-05,94,102,161,,,
1.94E-05,93,137,147,,,
1.91E-05,92,136,150,,,
1.83E-05,95,4,147,,,
3.04E-05,95,14,146,,,
1.87E-05,93,6,142,,,
1.85E-05,94,103,142,,,
2.55E-05,94,53,132,,,
2.43E-05,91,112,130,,,
2.04E-05,92,124,130,,,
5.65E-05,92,67,126,,,
3.01E-05,94,86,125,,,
1.94E-05,92,21,139,,,
2.06E-05,92,45,123,,,
1.81E-05,95,80,106,,,
2.02E-05,92,51,105,,,
1.76E-05,95,9,103,,,
1.77E-05,93,84,101,,,
1.76E-05,94,6,101,,,
1.87E-05,91,85,105,,,
1.88E-05,94,31,104,,,
1.80E-05,92,12,103,,,
1.93E-05,94,68,116,,,
1.91E-05,91,13,107,,,
1.87E-05,95,62,106,,,
2.10E-05,91,29,107,,,
1.91E-05,92,85,107,,,
1.96E-05,93,86,119,,,
2.07E-05,95,56,121,,,
3.40E-05,93,84,131,,,
1.77E-05,91,3,125,,,
2.16E-05,92,60,123,,,
1.91E-05,94,36,131,,,
1.97E-05,95,87,133,,,
2.05E-05,91,47,147,,,
1.94E-05,93,79,147,,,
1.88E-05,95,28,153,,,
1.83E-05,91,119,151,,,
1.76E-05,94,135,149,,,
1.96E-05,93,38,151,,,
1.87E-05,94,110,152,,,
1.95E-05,95,127,148,,,
1.79E-05,95,142,162,,,
1.81E-05,91,24,147,,,
1.80E-05,93,118,146,,,
1.82E-05,92,25,146,,,
2.05E-05,91,81,148,,,
2.91E-05,91,122,150,,,
4.19E-05,95,46,151,,,
1.93E-05,94,22,155,,,
1.85E-05,92,6,150,,,
1.97E-05,91,37,152,,,
1.94E-05,93,113,153,,,
2.16E-05,93,68,145,,,
1.91E-05,93,6,143,,,
2.02E-05,95,83,139,,,
2.18E-05,91,93,134,,,
2.19E-05,92,62,141,,,
1.96E-05,94,23,133,,,
3.72E-05,95,16,124,,,
1.84E-05,92,27,126,,,
1.99E-05,94,30,134,,,
2.18E-05,95,74,126,,,
1.78E-05,94,8,126,,,
1.73E-05,95,1,124,,,
1.96E-05,95,65,122,,,
2.10E-05,91,54,120,,,
2.02E-05,94,25,119,,,
1.82E-05,94,0,120,,,
2.09E-05,95,80,124,,,
3.06E-05,93,9,124,,,
2.89E-05,92,78,127,,,
2.38E-05,95,98,124,,,
2.31E-05,93,110,122,,,
1.83E-05,93,19,124,,,
1.99E-05,93,58,119,,,
1.79E-05,91,99,112,,,
1.84E-05,93,69,105,,,
1.77E-05,95,11,105,,,
2.71E-05,91,74,107,,,
1.90E-05,95,16,105,,,
1.82E-05,91,95,104,,,
1.80E-05,92,88,102,,,
1.80E-05,91,16,90,,,
2.86E-05,94,28,83,,,
1.85E-05,93,11,82,,,
1.76E-05,92,76,82,,,
2.38E-05,93,68,83,,,
2.22E-05,92,60,85,,,
1.91E-05,93,36,82,,,
1.99E-05,92,38,81,,,
1.92E-05,91,43,81,,,
1.78E-05,91,15,81,,,
0.0001167,91,50,80,,,
2.45E-05,91,44,80,,,
1.86E-05,94,31,85,,,
1.79E-05,93,66,85,,,
1.89E-05,91,34,83,,,
1.77E-05,94,71,90,,,
2.06E-05,95,64,85,,,
1.95E-05,93,83,85,,,
1.79E-05,93,10,84,,,
2.29E-05,92,72,82,,,
1.87E-05,95,34,83,,,
2.00E-05,93,20,81,,,
2.04E-05,91,43,85,,,
1.86E-05,91,78,86,,,
1.91E-05,93,18,90,,,
1.92E-05,91,47,86,,,
1.81E-05,94,61,89,,,
1.90E-05,93,62,92,,,
1.89E-05,93,51,95,,,
1.80E-05,93,2,85,,,
1.74E-05,92,4,84,,,
