cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,
1.00E-06,9,9,27,,,
1.20E-06,11,11,32,,,
4.00E-06,32,32,33,,,
4.00E-07,0,0,36,,,
2.50E-06,28,28,36,,,
9.00E-07,3,3,39,,,
2.50E-06,29,29,40,,,
2.60E-06,27,27,46,,,
1.40E-06,12,12,42,,,
1.10E-06,12,12,43,,,
1.40E-06,8,8,42,,,
1.00E-06,9,9,43,,,
2.50E-06,27,27,41,,,
1.20E-06,13,13,39,,,
2.20E-06,19,19,45,,,
1.70E-06,22,22,50,,,
1.20E-06,13,13,46,,,
1.00E-06,7,7,51,,,
1.30E-06,12,12,50,,,
2.00E-06,26,26,54,,,
5.00E-07,0,0,58,,,
5.00E-07,1,1,59,,,
4.80E-06,49,49,58,,,
1.00E-06,8,8,56,,,
3.90E-06,56,56,57,,,
1.50E-06,17,17,57,,,
1.60E-06,21,21,56,,,
4.10E-06,42,42,55,,,
1.30E-06,9,9,44,,,
1.60E-06,17,17,36,,,
8.00E-07,7,7,36,,,
2.20E-06,27,27,35,,,
7.00E-07,4,4,43,,,
2.00E-06,20,20,48,,,
1.00E-06,6,6,49,,,
6.00E-07,4,4,48,,,
3.80E-06,45,45,48,,,
3.00E-06,29,29,48,,,
3.70E-06,29,29,49,,,
1.80E-06,19,19,47,,,
2.00E-06,19,19,51,,,
1.50E-06,12,12,55,,,
1.50E-06,15,15,52,,,
3.00E-06,34,34,50,,,
3.50E-06,18,18,46,,,
1.60E-06,18,18,50,,,
1.20E-06,14,14,49,,,
1.20E-06,12,12,48,,,
2.70E-06,31,31,44,,,
2.50E-06,27,27,40,,,
1.70E-06,21,21,41,,,
3.00E-06,30,30,43,,,
2.10E-06,25,25,48,,,
1.10E-06,11,11,51,,,
3.50E-06,45,45,50,,,
2.80E-06,32,32,41,,,
5.00E-07,0,0,49,,,
1.40E-06,12,12,40,,,
2.00E-06,24,24,38,,,
2.40E-06,32,32,37,,,
3.00E-07,0,0,40,,,
9.00E-07,9,9,38,,,
4.00E-07,0,0,38,,,
