cas operacie,cislo,velkost frontu,,,
8.00E-07,8,13,,,
1.10E-06,8,13,,,
9.00E-07,8,13,,,
1.10E-06,30,14,,,
8.00E-07,29,15,,,
8.00E-07,18,18,,,
8.00E-07,18,19,,,
9.00E-07,18,19,,,
8.00E-07,18,19,,,
9.00E-07,14,18,,,
8.00E-07,27,16,,,
7.00E-07,21,13,,,
7.00E-07,6,14,,,
7.00E-07,21,13,,,
8.00E-07,21,13,,,
6.00E-07,21,13,,,
6.00E-07,21,13,,,
6.00E-07,26,12,,,
7.00E-07,26,12,,,
6.00E-07,4,11,,,
6.00E-07,23,9,,,
6.00E-07,2,10,,,
6.00E-07,23,9,,,
6.00E-07,34,11,,,
6.00E-07,23,9,,,
6.00E-07,5,11,,,
6.00E-07,5,11,,,
6.00E-07,30,11,,,
6.00E-07,23,9,,,
5.00E-07,21,7,,,
6.00E-07,28,6,,,
5.00E-07,28,6,,,
1.40E-06,28,6,,,
6.00E-07,4,7,,,
6.00E-07,28,7,,,
6.00E-07,28,7,,,
5.00E-07,3,9,,,
6.00E-07,22,8,,,
6.00E-07,26,9,,,
6.00E-07,20,11,,,
6.00E-07,20,12,,,
5.00E-07,20,12,,,
6.00E-07,22,9,,,
6.00E-07,15,11,,,
6.00E-07,12,12,,,
5.00E-07,12,12,,,
5.00E-07,15,12,,,
5.00E-07,31,15,,,
5.00E-07,34,13,,,
6.00E-07,28,12,,,
6.00E-07,28,12,,,
6.00E-07,21,7,,,
6.00E-07,21,7,,,
6.00E-07,35,8,,,
6.00E-07,18,12,,,
5.00E-07,18,12,,,
6.00E-07,35,11,,,
6.00E-07,24,12,,,
6.00E-07,1,13,,,
6.00E-07,33,13,,,
6.00E-07,12,12,,,
6.00E-07,23,13,,,
6.00E-07,23,13,,,
6.00E-07,23,13,,,
6.00E-07,23,13,,,
6.00E-07,4,11,,,
6.00E-07,4,11,,,
6.00E-07,6,10,,,
6.00E-07,6,10,,,
6.00E-07,6,10,,,
6.00E-07,6,10,,,
6.00E-07,1,8,,,
6.00E-07,1,8,,,
6.00E-07,1,8,,,
6.00E-07,28,8,,,
6.00E-07,15,6,,,
5.00E-07,15,6,,,
6.00E-07,35,8,,,
6.00E-07,35,8,,,
6.00E-07,35,10,,,
5.00E-07,35,10,,,
6.00E-07,6,9,,,
6.00E-07,18,5,,,
6.00E-07,18,5,,,
6.00E-07,5,4,,,
6.00E-07,8,7,,,
5.00E-07,31,7,,,
6.00E-07,14,8,,,
6.00E-07,27,6,,,
6.00E-07,3,6,,,
7.00E-07,5,4,,,
6.00E-07,23,3,,,
6.00E-07,29,2,,,
6.00E-07,19,4,,,
6.00E-07,26,3,,,
6.00E-07,31,4,,,
5.00E-07,26,5,,,
5.00E-07,26,5,,,
6.00E-07,9,4,,,
6.00E-07,8,1,,,
6.00E-07,8,1,,,
6.00E-07,8,1,,,
6.00E-07,15,4,,,
6.00E-07,4,6,,,
5.00E-07,4,7,,,
5.00E-07,31,8,,,
5.00E-07,4,8,,,
6.00E-07,4,9,,,
6.00E-07,28,8,,,
6.00E-07,33,7,,,
6.00E-07,23,7,,,
6.00E-07,23,9,,,
6.00E-07,34,8,,,
6.00E-07,35,10,,,
6.00E-07,13,10,,,
6.00E-07,13,10,,,
6.00E-07,21,8,,,
6.00E-07,3,9,,,
6.00E-07,21,10,,,
6.00E-07,21,10,,,
6.00E-07,20,9,,,
6.00E-07,20,9,,,
6.00E-07,5,5,,,
6.00E-07,28,5,,,
6.00E-07,8,2,,,
6.00E-07,8,2,,,
6.00E-07,8,2,,,
6.00E-07,8,2,,,
5.00E-07,7,2,,,
6.00E-07,25,2,,,
6.00E-07,16,2,,,
6.00E-07,34,2,,,
6.00E-07,34,2,,,
6.00E-07,21,1,,,
6.00E-07,22,3,,,
6.00E-07,22,4,,,
6.00E-07,22,4,,,
6.00E-07,18,3,,,
6.00E-07,18,5,,,
6.00E-07,18,5,,,
6.00E-07,30,2,,,
6.00E-07,1,3,,,
6.00E-07,1,3,,,
6.00E-07,1,3,,,
6.00E-07,16,5,,,
6.00E-07,30,3,,,
7.00E-07,30,5,,,
6.00E-07,30,5,,,
6.00E-07,30,5,,,
6.00E-07,30,7,,,
6.00E-07,30,10,,,
6.00E-07,2,15,,,
1.30E-06,12,11,,,
6.00E-07,30,8,,,
7.00E-07,10,6,,,
6.00E-07,5,7,,,
6.00E-07,5,7,,,
6.00E-07,5,9,,,
6.00E-07,20,10,,,
6.00E-07,20,10,,,
6.00E-07,20,10,,,
6.00E-07,5,9,,,
6.00E-07,5,9,,,
6.00E-07,6,11,,,
5.00E-07,6,11,,,
6.00E-07,33,14,,,
6.00E-07,33,14,,,
6.00E-07,17,14,,,
6.00E-07,17,14,,,
6.00E-07,6,12,,,
6.00E-07,6,12,,,
6.00E-07,35,12,,,
5.00E-07,35,12,,,
6.00E-07,21,14,,,
5.00E-07,2,13,,,
7.00E-07,2,17,,,
6.00E-07,10,16,,,
6.00E-07,6,18,,,
6.00E-07,8,18,,,
6.00E-07,26,19,,,
6.00E-07,26,19,,,
6.00E-07,17,17,,,
6.00E-07,8,9,,,
6.00E-07,17,9,,,
6.00E-07,17,9,,,
6.00E-07,26,5,,,
6.00E-07,32,6,,,
6.00E-07,22,6,,,
6.00E-07,22,6,,,
6.00E-07,22,6,,,
6.00E-07,22,7,,,
6.00E-07,22,7,,,
6.00E-07,7,5,,,
6.00E-07,35,6,,,
6.00E-07,35,6,,,
6.00E-07,35,6,,,
6.00E-07,15,5,,,
6.00E-07,15,8,,,
6.00E-07,16,8,,,
6.00E-07,13,7,,,
6.00E-07,13,7,,,
5.00E-07,13,7,,,
6.00E-07,13,7,,,
5.00E-07,13,7,,,
6.00E-07,13,7,,,
6.00E-07,2,6,,,
5.00E-07,22,5,,,
6.00E-07,2,6,,,
6.00E-07,4,5,,,
6.00E-07,22,4,,,
6.00E-07,22,4,,,
6.00E-07,34,5,,,
6.00E-07,20,5,,,
5.00E-07,20,5,,,
6.00E-07,30,2,,,
6.00E-07,21,1,,,
6.00E-07,21,1,,,
6.00E-07,32,3,,,
6.00E-07,30,4,,,
6.00E-07,33,7,,,
6.00E-07,13,3,,,
6.00E-07,13,3,,,
6.00E-07,19,3,,,
6.00E-07,19,3,,,
5.00E-07,19,3,,,
6.00E-07,34,2,,,
5.00E-07,17,2,,,
6.00E-07,20,4,,,
6.00E-07,9,5,,,
6.00E-07,29,3,,,
6.00E-07,3,3,,,
6.00E-07,3,3,,,
6.00E-07,31,2,,,
5.00E-07,31,2,,,
6.00E-07,24,2,,,
6.00E-07,17,3,,,
5.00E-07,17,3,,,
6.00E-07,13,5,,,
6.00E-07,13,5,,,
6.00E-07,31,3,,,
6.00E-07,21,1,,,
6.00E-07,21,1,,,
6.00E-07,32,3,,,
6.00E-07,13,2,,,
6.00E-07,21,1,,,
6.00E-07,21,1,,,
5.00E-07,21,1,,,
6.00E-07,20,2,,,
6.00E-07,28,2,,,
6.00E-07,28,2,,,
6.00E-07,28,2,,,
6.00E-07,7,5,,,
6.00E-07,8,5,,,
6.00E-07,27,7,,,
6.00E-07,27,8,,,
6.00E-07,27,8,,,
6.00E-07,14,9,,,
6.00E-07,1,10,,,
6.00E-07,24,11,,,
5.00E-07,24,13,,,
6.00E-07,5,12,,,
6.00E-07,5,12,,,
6.00E-07,23,12,,,
6.00E-07,23,12,,,
6.00E-07,22,11,,,
6.00E-07,34,12,,,
7.00E-07,34,12,,,
6.00E-07,34,12,,,
5.00E-07,2,13,,,
6.00E-07,28,12,,,
6.00E-07,33,9,,,
6.00E-07,33,9,,,
6.00E-07,11,9,,,
6.00E-07,11,9,,,
5.00E-07,17,12,,,
6.00E-07,17,12,,,
6.00E-07,17,12,,,
6.00E-07,22,10,,,
6.00E-07,11,9,,,
5.00E-07,11,9,,,
6.00E-07,29,10,,,
6.00E-07,29,10,,,
5.00E-07,29,11,,,
6.00E-07,29,14,,,
6.00E-07,29,14,,,
6.00E-07,28,15,,,
6.00E-07,28,16,,,
5.00E-07,14,15,,,
6.00E-07,14,15,,,
6.00E-07,24,15,,,
5.00E-07,14,15,,,
6.00E-07,28,18,,,
6.00E-07,10,20,,,
6.00E-07,10,20,,,
6.00E-07,10,20,,,
6.00E-07,29,22,,,
6.00E-07,29,25,,,
6.00E-07,29,25,,,
7.00E-07,29,25,,,
6.00E-07,29,23,,,
6.00E-07,29,23,,,
6.00E-07,29,23,,,
6.00E-07,23,22,,,
6.00E-07,23,24,,,
5.00E-07,17,23,,,
6.00E-07,28,23,,,
5.00E-07,27,23,,,
6.00E-07,27,24,,,
6.00E-07,27,24,,,
6.00E-07,27,24,,,
6.00E-07,11,22,,,
6.00E-07,24,23,,,
9.00E-07,21,21,,,
9.00E-07,16,22,,,
9.00E-07,32,19,,,
6.00E-07,12,21,,,
6.00E-07,34,21,,,
6.00E-07,34,21,,,
6.00E-07,31,21,,,
6.00E-07,28,22,,,
6.00E-07,31,22,,,
6.00E-07,27,21,,,
6.00E-07,9,19,,,
6.00E-07,3,20,,,
6.00E-07,9,19,,,
6.00E-07,20,18,,,
6.00E-07,20,18,,,
6.00E-07,11,19,,,
6.00E-07,14,22,,,
6.00E-07,14,22,,,
6.00E-07,35,21,,,
8.00E-07,29,18,,,
8.00E-07,29,19,,,
7.00E-07,29,19,,,
8.00E-07,30,18,,,
8.00E-07,30,18,,,
6.00E-07,19,18,,,
6.00E-07,4,16,,,
6.00E-07,30,16,,,
6.00E-07,17,15,,,
5.00E-07,17,15,,,
6.00E-07,17,15,,,
6.00E-07,30,13,,,
6.00E-07,8,12,,,
6.00E-07,8,12,,,
6.00E-07,34,16,,,
6.00E-07,34,17,,,
6.00E-07,13,19,,,
7.00E-07,35,21,,,
6.00E-07,6,19,,,
6.00E-07,6,19,,,
6.00E-07,10,18,,,
6.00E-07,32,20,,,
6.00E-07,32,21,,,
5.00E-07,32,21,,,
6.00E-07,10,20,,,
8.00E-07,13,20,,,
9.00E-07,23,19,,,
6.00E-07,4,18,,,
6.00E-07,32,17,,,
6.00E-07,32,17,,,
6.00E-07,32,17,,,
6.00E-07,32,17,,,
6.00E-07,32,17,,,
6.00E-07,33,17,,,
6.00E-07,33,17,,,
6.00E-07,13,18,,,
6.00E-07,13,19,,,
6.00E-07,32,19,,,
6.00E-07,20,19,,,
6.00E-07,20,20,,,
6.00E-07,20,20,,,
6.00E-07,17,18,,,
6.00E-07,17,19,,,
6.00E-07,17,19,,,
6.00E-07,29,22,,,
6.00E-07,25,22,,,
6.00E-07,11,22,,,
6.00E-07,11,22,,,
6.00E-07,11,22,,,
6.00E-07,13,22,,,
6.00E-07,13,22,,,
6.00E-07,13,22,,,
6.00E-07,13,22,,,
6.00E-07,8,16,,,
6.00E-07,11,17,,,
6.00E-07,2,19,,,
6.00E-07,2,19,,,
6.00E-07,2,20,,,
6.00E-07,25,19,,,
6.00E-07,1,19,,,
6.00E-07,33,18,,,
6.00E-07,33,18,,,
7.00E-07,8,17,,,
6.00E-07,3,17,,,
6.00E-07,24,17,,,
6.00E-07,24,17,,,
6.00E-07,24,17,,,
6.00E-07,24,17,,,
6.00E-07,24,18,,,
6.00E-07,24,19,,,
6.00E-07,24,19,,,
5.00E-07,24,19,,,
6.00E-07,29,18,,,
6.00E-07,12,17,,,
6.00E-07,12,17,,,
6.00E-07,12,17,,,
7.00E-07,2,19,,,
7.00E-07,35,20,,,
6.00E-07,35,20,,,
6.00E-07,9,19,,,
6.00E-07,35,18,,,
6.00E-07,9,18,,,
6.00E-07,9,19,,,
6.00E-07,9,20,,,
6.00E-07,21,20,,,
6.00E-07,34,19,,,
6.00E-07,19,21,,,
6.00E-07,30,20,,,
6.00E-07,30,21,,,
6.00E-07,30,21,,,
6.00E-07,30,22,,,
6.00E-07,30,22,,,
7.00E-07,24,23,,,
6.00E-07,10,21,,,
6.00E-07,12,17,,,
6.00E-07,14,20,,,
6.00E-07,22,18,,,
6.00E-07,34,19,,,
6.00E-07,21,25,,,
6.00E-07,21,25,,,
6.00E-07,21,26,,,
6.00E-07,9,24,,,
6.00E-07,9,25,,,
6.00E-07,21,28,,,
6.00E-07,18,28,,,
6.00E-07,9,28,,,
6.00E-07,23,25,,,
5.00E-07,23,25,,,
6.00E-07,18,26,,,
9.00E-07,17,25,,,
1.40E-06,17,25,,,
1.00E-06,6,23,,,
9.00E-07,13,21,,,
8.00E-07,27,23,,,
9.00E-07,27,23,,,
1.20E-06,27,23,,,
1.10E-06,27,23,,,
8.00E-07,13,21,,,
7.00E-07,13,21,,,
9.00E-07,13,21,,,
9.00E-07,35,20,,,
1.40E-06,35,20,,,
8.00E-07,35,20,,,
7.00E-07,20,20,,,
8.00E-07,12,19,,,
7.00E-07,9,20,,,
6.00E-07,9,20,,,
7.00E-07,9,20,,,
7.00E-07,4,16,,,
6.00E-07,4,16,,,
6.00E-07,28,15,,,
6.00E-07,28,15,,,
6.00E-07,5,18,,,
7.00E-07,11,20,,,
6.00E-07,22,20,,,
7.00E-07,22,20,,,
6.00E-07,22,20,,,
6.00E-07,22,20,,,
6.00E-07,22,18,,,
6.00E-07,30,18,,,
6.00E-07,5,17,,,
6.00E-07,28,16,,,
6.00E-07,13,12,,,
6.00E-07,26,7,,,
6.00E-07,26,7,,,
6.00E-07,35,12,,,
6.00E-07,26,12,,,
6.00E-07,26,12,,,
6.00E-07,26,12,,,
6.00E-07,26,12,,,
6.00E-07,10,15,,,
6.00E-07,8,15,,,
6.00E-07,8,16,,,
6.00E-07,10,15,,,
6.00E-07,30,14,,,
6.00E-07,14,15,,,
6.00E-07,20,17,,,
6.00E-07,20,17,,,
6.00E-07,31,15,,,
6.00E-07,15,14,,,
6.00E-07,34,14,,,
7.00E-07,24,14,,,
1.20E-06,14,16,,,
8.00E-07,14,16,,,
6.00E-07,14,16,,,
6.00E-07,14,16,,,
9.00E-07,9,6,,,
6.00E-07,33,7,,,
6.00E-07,17,14,,,
6.00E-07,17,14,,,
6.00E-07,25,15,,,
6.00E-07,17,15,,,
6.00E-07,2,15,,,
1.30E-06,2,16,,,
6.00E-07,33,14,,,
6.00E-07,33,13,,,
6.00E-07,33,13,,,
6.00E-07,17,13,,,
6.00E-07,17,13,,,
5.00E-07,17,13,,,
6.00E-07,17,13,,,
6.00E-07,34,11,,,
5.00E-07,34,12,,,
7.00E-07,21,13,,,
6.00E-07,21,15,,,
6.00E-07,21,15,,,
7.00E-07,21,15,,,
6.00E-07,22,15,,,
6.00E-07,22,15,,,
6.00E-07,14,14,,,
6.00E-07,14,14,,,
6.00E-07,14,14,,,
6.00E-07,14,14,,,
6.00E-07,24,11,,,
6.00E-07,24,13,,,
6.00E-07,24,13,,,
6.00E-07,24,13,,,
6.00E-07,24,14,,,
6.00E-07,24,14,,,
6.00E-07,8,15,,,
6.00E-07,8,16,,,
6.00E-07,12,18,,,
5.00E-07,12,18,,,
6.00E-07,24,18,,,
7.00E-07,24,19,,,
6.00E-07,23,18,,,
6.00E-07,3,18,,,
6.00E-07,3,23,,,
6.00E-07,17,23,,,
5.00E-07,17,23,,,
6.00E-07,3,21,,,
6.00E-07,3,21,,,
7.00E-07,21,22,,,
6.00E-07,3,21,,,
6.00E-07,22,22,,,
6.00E-07,6,24,,,
6.00E-07,6,24,,,
6.00E-07,6,24,,,
5.00E-07,6,24,,,
9.00E-07,12,23,,,
6.00E-07,31,21,,,
6.00E-07,31,21,,,
6.00E-07,2,20,,,
6.00E-07,4,24,,,
6.00E-07,16,24,,,
6.00E-07,16,24,,,
6.00E-07,26,23,,,
6.00E-07,26,23,,,
6.00E-07,26,23,,,
6.00E-07,16,21,,,
6.00E-07,7,20,,,
6.00E-07,10,21,,,
6.00E-07,3,21,,,
6.00E-07,21,19,,,
6.00E-07,23,18,,,
6.00E-07,23,18,,,
6.00E-07,23,18,,,
6.00E-07,23,18,,,
6.00E-07,33,18,,,
6.00E-07,33,18,,,
6.00E-07,6,17,,,
6.00E-07,2,15,,,
7.00E-07,2,15,,,
1.30E-06,27,16,,,
1.10E-06,27,16,,,
1.00E-06,6,17,,,
8.00E-07,6,17,,,
7.00E-07,7,16,,,
7.00E-07,7,16,,,
9.00E-07,29,17,,,
6.00E-07,10,19,,,
8.00E-07,31,18,,,
7.00E-07,31,19,,,
8.00E-07,31,19,,,
7.00E-07,31,21,,,
7.00E-07,31,23,,,
8.00E-07,13,22,,,
2.20E-06,33,25,,,
8.00E-07,33,26,,,
1.00E-06,33,27,,,
8.00E-07,33,28,,,
6.00E-07,11,28,,,
6.00E-07,5,25,,,
7.00E-07,18,24,,,
6.00E-07,18,24,,,
6.00E-07,34,27,,,
6.00E-07,34,29,,,
6.00E-07,32,29,,,
6.00E-07,7,28,,,
6.00E-07,13,26,,,
6.00E-07,13,26,,,
6.00E-07,2,26,,,
6.00E-07,2,28,,,
6.00E-07,2,29,,,
6.00E-07,2,29,,,
6.00E-07,1,29,,,
6.00E-07,29,29,,,
6.00E-07,13,29,,,
6.00E-07,13,29,,,
5.00E-07,13,29,,,
6.00E-07,30,29,,,
6.00E-07,13,29,,,
6.00E-07,13,29,,,
6.00E-07,31,30,,,
6.00E-07,14,29,,,
6.00E-07,30,29,,,
6.00E-07,6,35,,,
6.00E-07,6,35,,,
7.00E-07,13,39,,,
6.00E-07,4,39,,,
6.00E-07,4,39,,,
6.00E-07,20,38,,,
6.00E-07,20,38,,,
7.00E-07,6,36,,,
6.00E-07,6,38,,,
5.00E-07,6,38,,,
6.00E-07,20,34,,,
6.00E-07,11,35,,,
6.00E-07,29,35,,,
7.00E-07,15,35,,,
6.00E-07,15,39,,,
6.00E-07,15,39,,,
6.00E-07,15,40,,,
7.00E-07,33,40,,,
6.00E-07,33,41,,,
6.00E-07,20,41,,,
6.00E-07,19,43,,,
6.00E-07,19,43,,,
6.00E-07,18,40,,,
6.00E-07,18,41,,,
6.00E-07,18,41,,,
6.00E-07,18,41,,,
6.00E-07,18,42,,,
6.00E-07,30,39,,,
6.00E-07,35,39,,,
6.00E-07,35,39,,,
6.00E-07,35,39,,,
6.00E-07,21,38,,,
6.00E-07,21,46,,,
6.00E-07,22,49,,,
6.00E-07,27,46,,,
6.00E-07,27,46,,,
6.00E-07,9,45,,,
6.00E-07,5,47,,,
6.00E-07,9,47,,,
6.00E-07,9,47,,,
6.00E-07,9,47,,,
6.00E-07,19,48,,,
6.00E-07,9,47,,,
6.00E-07,4,47,,,
6.00E-07,8,49,,,
6.00E-07,8,51,,,
6.00E-07,8,51,,,
6.00E-07,14,52,,,
6.00E-07,14,54,,,
5.00E-07,14,54,,,
6.00E-07,14,54,,,
6.00E-07,14,54,,,
6.00E-07,14,54,,,
6.00E-07,14,54,,,
6.00E-07,14,56,,,
6.00E-07,14,56,,,
6.00E-07,8,56,,,
6.00E-07,4,57,,,
6.00E-07,8,57,,,
6.00E-07,19,59,,,
6.00E-07,33,58,,,
6.00E-07,8,57,,,
6.00E-07,8,57,,,
5.00E-07,8,57,,,
6.00E-07,25,54,,,
7.00E-07,25,54,,,
6.00E-07,25,54,,,
6.00E-07,25,54,,,
