cas operacie,vlozene cislo,index prvku,dlzka zoznamu,
3e-07,3,11,12,
3e-07,34,15,16,
3e-07,33,16,17,
3e-07,26,16,17,
3e-07,34,17,18,
3e-07,24,17,18,
4e-07,24,17,18,
6e-07,39,17,18,
3e-07,26,12,13,
3e-07,18,13,14,
3e-07,3,12,13,
3e-07,25,9,10,
4e-07,29,12,13,
3e-07,45,8,9,
3e-07,10,3,4,
2e-07,36,5,6,
3e-07,7,3,4,
2e-07,40,4,5,
3e-07,28,11,12,
3e-07,40,7,8,
3e-07,32,5,6,
3e-07,33,7,8,
3e-07,12,8,9,
3e-07,26,11,12,
3e-07,37,10,11,
3e-07,30,10,11,
6e-07,38,11,12,
4e-07,2,16,17,
3e-07,40,13,14,
3e-07,14,5,6,
3e-07,8,7,8,
3e-07,12,9,10,
3e-07,26,11,12,
3e-07,9,9,10,
2e-07,9,6,7,
3e-07,2,2,3,
3e-07,34,6,7,
3e-07,11,8,9,
3e-07,26,7,8,
4e-07,32,7,8,
3e-07,11,8,9,
3e-07,21,5,6,
3e-07,15,6,7,
3e-07,26,1,2,
3e-07,42,2,3,
2e-07,31,3,4,
3e-07,3,2,3,
3e-07,43,2,3,
3e-07,36,6,7,
3e-07,21,7,8,
3e-07,16,8,9,
3e-07,33,6,7,
4e-07,32,7,8,
3e-07,27,8,9,
2e-07,19,9,10,
3e-07,44,12,13,
3e-07,30,10,11,
3e-07,9,12,13,
3e-07,45,14,15,
3e-07,9,16,17,
3e-07,5,14,15,
3e-07,22,10,11,
3e-07,30,10,11,
3e-07,37,8,9,
3e-07,40,9,10,
3e-07,16,9,10,
3e-07,42,9,10,
3e-07,33,11,12,
3e-07,15,11,12,
3e-07,23,8,9,
3e-07,35,10,11,
2e-07,24,8,9,
3e-07,28,11,12,
2e-07,30,12,13,
4e-07,35,13,14,
3e-07,35,12,13,
3e-07,8,14,15,
3e-07,45,18,19,
3e-07,27,19,20,
3e-07,43,21,22,
2e-07,9,21,22,
3e-07,44,21,22,
2e-07,11,22,23,
3e-07,30,24,25,
3.3e-06,42,25,26,
3e-07,2,26,27,
3e-07,26,27,28,
3e-07,6,28,29,
3e-07,35,30,31,
4e-07,29,29,30,
3e-07,9,27,28,
3e-07,29,28,29,
3e-07,11,28,29,
3e-07,16,27,28,
3e-07,17,25,26,
4e-07,9,26,27,
3e-07,30,25,26,
3e-07,10,25,26,
3e-07,10,23,24,
3e-07,29,23,24,
3e-07,19,24,25,
3e-07,7,22,23,
3e-07,11,25,26,
4e-07,9,21,22,
3e-07,8,22,23,
3e-07,2,23,24,
2e-07,21,24,25,
3e-07,16,23,24,
3e-07,41,22,23,
3e-07,43,23,24,
3e-07,44,25,26,
3e-07,5,26,27,
3e-07,2,25,26,
3e-07,7,26,27,
3e-07,28,25,26,
3e-07,16,21,22,
2e-07,1,17,18,
4e-07,23,18,19,
4e-07,33,16,17,
4e-07,40,14,15,
4e-07,27,8,9,
3e-07,36,12,13,
3e-07,1,15,16,
3e-07,34,15,16,
3e-07,25,16,17,
4e-07,40,18,19,
4e-07,43,15,16,
3e-07,30,16,17,
3e-07,22,14,15,
3e-07,24,16,17,
3e-07,26,14,15,
3e-07,43,15,16,
4e-07,3,13,14,
3e-07,42,8,9,
4e-07,32,4,5,
3e-07,43,5,6,
3e-07,11,8,9,
3e-07,16,3,4,
3e-07,38,2,3,
8e-07,42,0,1,
3e-07,44,0,1,
3e-07,16,1,2,
4e-07,15,2,3,
3e-07,7,0,1,
4e-07,19,2,3,
3e-07,27,4,5,
5e-07,40,7,8,
4e-07,43,2,3,
3e-07,27,2,3,
4e-07,41,2,3,
3e-07,16,3,4,
4e-07,36,4,5,
3e-07,24,5,6,
3e-07,37,1,2,
3e-07,23,4,5,
3e-07,1,2,3,
4e-07,23,3,4,
3e-07,4,2,3,
3e-07,26,0,1,
3e-07,20,3,4,
4e-07,32,3,4,
3e-07,14,3,4,
3e-07,43,4,5,
4e-07,37,2,3,
4e-07,34,2,3,
5e-07,23,6,7,
3e-07,6,8,9,
3e-07,11,6,7,
4e-07,10,2,3,
3e-07,9,2,3,
4e-07,27,3,4,
3e-07,28,4,5,
3e-07,22,3,4,
4e-07,45,4,5,
4e-07,14,3,4,
3e-07,2,5,6,
4e-07,30,6,7,
4e-07,21,8,9,
3e-07,6,7,8,
4e-07,41,4,5,
3e-07,34,8,9,
3e-07,35,4,5,
3e-07,4,7,8,
3e-07,25,7,8,
4e-07,22,9,10,
3e-07,39,9,10,
4e-07,30,10,11,
4e-07,37,6,7,
3e-07,36,7,8,
3e-07,8,9,10,
3e-07,45,10,11,
4e-07,17,9,10,
5e-07,33,13,14,
4e-07,34,13,14,
4e-07,26,10,11,
4e-07,19,10,11,
3e-07,11,16,17,
3e-07,44,20,21,
3e-07,20,17,18,
4e-07,17,17,18,
3e-07,22,9,10,
5e-07,36,6,7,
3e-07,45,5,6,
3e-07,31,5,6,
3e-07,8,10,11,
4e-07,34,14,15,
4e-07,34,15,16,
4e-07,29,16,17,
4e-07,17,15,16,
3e-07,38,14,15,
4e-07,33,15,16,
3e-07,32,18,19,
3e-07,33,14,15,
4e-07,40,5,6,
3e-07,37,5,6,
3e-07,43,6,7,
4e-07,4,10,11,
4e-07,19,11,12,
3e-07,20,11,12,
4e-07,14,11,12,
3e-07,9,13,14,
3e-07,27,15,16,
3e-07,3,18,19,
3e-07,37,19,20,
4e-07,22,20,21,
4e-07,18,21,22,
3e-07,41,22,23,
1.7e-06,24,25,26,
4e-07,21,26,27,
3e-07,23,27,28,
5e-07,34,30,31,
6e-07,32,31,32,
3e-07,14,32,33,
3e-07,16,32,33,
3e-07,19,33,34,
3e-07,2,34,35,
3e-07,13,33,34,
4e-07,38,34,35,
3e-07,1,35,36,
4e-07,2,34,35,
4e-07,17,36,37,
3e-07,27,39,40,
4e-07,17,40,41,
3e-07,20,35,36,
3e-07,45,39,40,
3e-07,12,41,42,
3e-07,9,42,43,
4e-07,44,36,37,
4e-07,44,37,38,
4e-07,25,37,38,
3e-07,28,38,39,
5e-07,12,41,42,
3e-07,15,37,38,
4e-07,39,38,39,
4e-07,27,34,35,
3e-07,16,35,36,
4e-07,4,36,37,
3e-07,20,33,34,
3e-07,7,34,35,
3e-07,31,34,35,
3e-07,9,35,36,
3e-07,13,37,38,
3e-07,36,31,32,
3e-07,15,27,28,
3e-07,18,29,30,
3e-07,19,29,30,
4e-07,24,30,31,
3e-07,24,29,30,
4e-07,1,29,30,
4e-07,3,29,30,
3e-07,26,30,31,
3e-07,28,31,32,
3e-07,39,32,33,
4e-07,18,31,32,
3e-07,32,29,30,
3e-07,35,32,33,
3e-07,43,31,32,
3e-07,16,32,33,
4e-07,17,33,34,
4e-07,21,35,36,
4e-07,6,34,35,
4e-07,20,33,34,
4e-07,31,32,33,
4e-07,32,32,33,
3e-07,20,35,36,
4e-07,27,33,34,
4e-07,44,31,32,
4e-07,3,31,32,
4e-07,8,31,32,
3e-07,28,32,33,
3e-07,41,34,35,
3e-07,36,36,37,
4e-07,16,39,40,
4e-07,39,42,43,
3e-07,19,39,40,
3e-07,13,39,40,
4e-07,34,43,44,
3e-07,18,41,42,
4e-07,5,38,39,
4e-07,21,40,41,
3e-07,5,41,42,
3e-07,30,41,42,
3e-07,45,42,43,
3e-07,31,43,44,
3e-07,16,41,42,
4e-07,22,42,43,
3e-07,9,42,43,
4e-07,11,43,44,
3e-07,25,45,46,
4e-07,21,46,47,
4e-07,44,47,48,
4e-07,21,44,45,
3e-07,43,42,43,
3e-07,8,42,43,
5e-07,40,42,43,
3e-07,42,39,40,
3e-07,2,37,38,
3e-07,19,38,39,
3e-07,39,38,39,
3e-07,15,39,40,
3e-07,35,40,41,
3e-07,3,39,40,
3e-07,15,44,45,
3e-07,38,44,45,
3e-07,27,46,47,
2e-07,13,50,51,
3e-07,3,52,53,
3e-07,33,56,57,
2e-07,38,55,56,
2e-07,15,54,55,
3e-07,33,54,55,
3e-07,30,51,52,
3e-07,17,51,52,
2e-07,45,53,54,
2e-07,23,53,54,
2e-07,6,53,54,
3e-07,30,52,53,
3e-07,21,52,53,
2e-07,9,52,53,
3e-07,44,51,52,
3e-07,17,52,53,
3e-07,19,54,55,
2e-07,38,53,54,
3e-07,1,54,55,
2e-07,10,56,57,
2e-07,25,58,59,
2e-07,27,58,59,
3e-07,42,59,60,
3e-07,6,59,60,
2e-07,22,61,62,
3e-07,38,63,64,
3e-07,11,63,64,
3e-07,21,62,63,
2e-07,42,61,62,
3e-07,5,63,64,
3e-07,45,62,63,
3e-07,1,63,64,
3e-07,41,67,68,
2e-07,12,69,70,
3e-07,5,70,71,
3e-07,11,71,72,
3e-07,36,75,76,
3e-07,35,73,74,
3e-07,35,70,71,
3e-07,27,71,72,
3e-07,32,69,70,
3e-07,1,70,71,
3e-07,15,71,72,
3e-07,24,73,74,
5e-07,43,73,74,
3e-07,26,70,71,
3e-07,44,66,67,
3e-07,15,63,64,
3e-07,38,68,69,
3e-07,5,66,67,
4e-07,2,65,66,
2e-07,16,68,69,
3e-07,42,67,68,
3e-07,16,68,69,
3e-07,40,70,71,
3e-07,26,71,72,
5e-07,8,74,75,
4e-07,29,74,75,
7e-07,2,76,77,
3e-07,18,73,74,
3e-07,1,73,74,
3e-07,45,73,74,
3e-07,40,74,75,
6e-07,16,75,76,
3e-07,34,76,77,
3e-07,10,82,83,
3e-07,42,77,78,
2e-07,18,74,75,
3e-07,16,73,74,
3e-07,45,74,75,
3e-07,16,75,76,
3e-07,27,76,77,
3e-07,14,66,67,
3e-07,14,62,63,
3e-07,35,65,66,
3e-07,45,64,65,
3e-07,30,65,66,
3e-07,4,67,68,
3e-07,28,68,69,
3e-07,11,69,70,
3e-07,12,70,71,
3e-07,28,70,71,
3e-07,43,70,71,
3e-07,11,70,71,
3e-07,5,70,71,
3e-07,38,77,78,
3e-07,13,79,80,
3e-07,21,80,81,
3e-07,35,76,77,
3e-07,44,77,78,
2e-07,2,77,78,
2e-07,21,78,79,
3e-07,31,80,81,
3e-07,1,72,73,
3e-07,11,73,74,
4e-07,22,74,75,
3e-07,30,75,76,
3e-07,8,76,77,
3e-07,27,77,78,
3e-07,12,76,77,
3e-07,1,78,79,
3e-07,11,80,81,
3e-07,27,82,83,
3e-07,18,80,81,
3e-07,45,82,83,
3e-07,27,83,84,
3e-07,31,83,84,
3e-07,39,83,84,
3e-07,2,84,85,
3e-07,34,84,85,
3e-07,10,84,85,
3e-07,13,85,86,
3e-07,25,83,84,
3e-07,35,85,86,
3e-07,34,90,91,
3e-07,20,91,92,
3e-07,21,91,92,
2e-07,28,91,92,
3e-07,19,92,93,
3e-07,40,92,93,
3e-07,8,93,94,
2e-07,8,95,96,
3e-07,4,96,97,
2e-07,39,96,97,
2e-07,4,93,94,
3e-07,5,91,92,
3e-07,28,92,93,
2e-07,39,94,95,
3e-07,33,95,96,
3e-07,19,96,97,
2e-07,39,95,96,
3e-07,23,93,94,
4e-07,31,91,92,
3e-07,30,81,82,
3e-07,3,77,78,
2e-07,34,80,81,
2e-07,28,78,79,
3e-07,16,79,80,
3e-07,27,79,80,
2e-07,44,78,79,
3e-07,35,78,79,
3e-07,43,79,80,
3e-07,44,77,78,
3e-07,11,74,75,
3e-07,11,77,78,
3e-07,1,72,73,
3e-07,25,69,70,
3e-07,25,70,71,
2e-07,12,67,68,
2e-07,3,67,68,
3e-07,29,68,69,
3e-07,1,69,70,
2e-07,41,68,69,
3e-07,25,68,69,
3e-07,35,70,71,
3e-07,37,70,71,
2e-07,17,72,73,
2e-07,36,72,73,
3e-07,33,71,72,
2e-07,21,71,72,
3e-07,11,68,69,
3e-07,23,70,71,
2e-07,5,68,69,
2e-07,6,65,66,
3e-07,22,64,65,
3e-07,45,63,64,
3e-07,9,63,64,
3e-07,30,60,61,
3e-07,20,58,59,
3e-07,36,62,63,
3e-07,15,59,60,
3e-07,15,59,60,
3e-07,11,59,60,
3e-07,12,58,59,
2e-07,36,57,58,
3e-07,40,56,57,
3e-07,7,56,57,
3e-07,12,56,57,
3e-07,3,54,55,
3e-07,10,54,55,
2e-07,14,54,55,
3e-07,10,54,55,
3e-07,42,52,53,
3e-07,27,48,49,
2e-07,45,48,49,
3e-07,45,47,48,
3e-07,30,45,46,
3e-07,41,48,49,
3e-07,14,50,51,
3e-07,38,48,49,
3e-07,30,48,49,
2e-07,20,47,48,
2e-07,34,46,47,
3e-07,42,46,47,
3e-07,10,49,50,
3e-07,1,52,53,
3e-07,26,54,55,
2e-07,6,55,56,
3e-07,27,52,53,
3e-07,39,54,55,
2e-07,19,55,56,
2e-07,45,59,60,
2e-07,36,60,61,
3e-07,19,59,60,
3e-07,22,62,63,
2e-07,29,63,64,
3e-07,9,62,63,
5e-07,35,68,69,
2e-07,29,69,70,
3e-07,13,67,68,
3e-07,19,66,67,
3e-07,8,66,67,
3e-07,11,65,66,
2e-07,4,63,64,
3e-07,24,67,68,
3e-07,32,68,69,
3e-07,32,69,70,
3e-07,21,70,71,
3e-07,3,70,71,
3e-07,19,70,71,
3e-07,45,72,73,
3e-07,27,73,74,
3e-07,5,66,67,
3e-07,28,68,69,
3e-07,13,68,69,
3e-07,16,69,70,
3e-07,7,72,73,
3e-07,12,72,73,
3e-07,21,72,73,
3e-07,30,71,72,
3e-07,42,73,74,
2e-07,12,73,74,
3e-07,1,71,72,
3e-07,11,74,75,
3e-07,41,70,71,
3e-07,3,71,72,
2e-07,12,69,70,
3e-07,31,69,70,
3e-07,28,69,70,
2e-07,9,69,70,
2e-07,40,70,71,
3e-07,33,73,74,
3e-07,33,73,74,
3e-07,12,74,75,
3e-07,17,77,78,
3e-07,21,75,76,
3e-07,16,76,77,
3e-07,29,68,69,
3e-07,43,64,65,
2e-07,16,66,67,
3e-07,39,67,68,
3e-07,1,68,69,
2e-07,37,66,67,
3e-07,21,60,61,
3e-07,34,60,61,
3e-07,8,59,60,
2e-07,14,59,60,
3e-07,44,59,60,
3e-07,15,61,62,
3e-07,16,56,57,
2e-07,38,56,57,
3e-07,36,57,58,
2e-07,26,56,57,
3e-07,6,52,53,
3e-07,26,49,50,
3e-07,12,50,51,
3e-07,22,49,50,
3e-07,10,51,52,
3e-07,15,50,51,
3e-07,12,51,52,
3e-07,37,52,53,
3e-07,2,52,53,
3e-07,14,51,52,
3e-07,33,52,53,
2e-07,9,53,54,
3e-07,26,53,54,
3e-07,33,52,53,
3e-07,43,52,53,
3e-07,45,53,54,
3e-07,12,48,49,
3e-07,18,49,50,
3e-07,41,50,51,
3e-07,39,51,52,
3e-07,14,50,51,
3e-07,43,50,51,
3e-07,22,50,51,
3e-07,24,51,52,
3e-07,18,49,50,
2e-07,12,49,50,
3e-07,45,50,51,
9e-07,35,48,49,
4e-07,41,55,56,
5e-07,36,57,58,
4e-07,16,55,56,
4e-07,3,55,56,
3e-07,12,55,56,
4e-07,4,57,58,
3e-07,35,58,59,
4e-07,2,54,55,
4e-07,31,56,57,
4e-07,38,56,57,
4e-07,20,58,59,
3e-07,4,57,58,
4e-07,23,59,60,
7e-07,13,58,59,
4e-07,41,60,61,
3e-07,36,58,59,
3e-07,27,60,61,
3e-07,9,61,62,
4e-07,7,60,61,
4e-07,15,57,58,
3e-07,16,58,59,
3e-07,8,60,61,
3e-07,35,57,58,
4e-07,38,56,57,
4e-07,36,54,55,
4e-07,7,57,58,
4e-07,18,57,58,
4e-07,9,58,59,
3e-07,34,59,60,
3e-07,22,62,63,
4e-07,20,62,63,
3e-07,11,63,64,
4e-07,35,64,65,
3e-07,14,64,65,
3e-07,1,62,63,
5e-07,30,63,64,
3e-07,33,64,65,
3e-07,33,63,64,
4e-07,10,64,65,
3e-07,44,65,66,
4e-07,36,66,67,
3e-07,45,66,67,
3e-07,34,67,68,
3e-07,30,68,69,
4e-07,35,68,69,
4e-07,4,62,63,
4e-07,28,62,63,
3e-07,21,58,59,
4e-07,30,61,62,
4e-07,35,61,62,
4e-07,45,60,61,
4e-07,26,62,63,
3e-07,14,66,67,
4e-07,23,69,70,
4e-07,22,68,69,
4e-07,38,66,67,
3e-07,6,66,67,
3e-07,7,68,69,
3e-07,32,70,71,
3e-07,30,71,72,
4e-07,11,70,71,
5e-07,34,68,69,
3e-07,35,71,72,
5e-07,14,72,73,
3e-07,19,73,74,
4e-07,19,71,72,
4e-07,27,73,74,
4e-07,29,73,74,
3e-07,44,74,75,
3e-07,14,75,76,
3e-07,1,80,81,
3e-07,3,79,80,
3e-07,17,78,79,
4e-07,2,77,78,
3e-07,14,81,82,
3e-07,35,77,78,
3e-07,14,71,72,
3e-07,34,75,76,
3e-07,11,77,78,
4e-07,14,78,79,
3e-07,3,77,78,
4e-07,29,77,78,
3e-07,24,78,79,
3e-07,28,81,82,
7e-07,39,82,83,
4e-07,40,87,88,
3e-07,3,84,85,
5e-07,14,85,86,
2e-07,15,85,86,
3e-07,4,85,86,
2e-07,31,86,87,
3e-07,9,87,88,
3e-07,16,88,89,
7e-07,41,85,86,
5e-07,42,82,83,
8e-07,11,82,83,
4e-07,13,79,80,
3e-07,29,80,81,
3e-07,29,81,82,
3e-07,11,81,82,
2e-07,28,83,84,
3e-07,30,73,74,
2e-07,30,67,68,
3e-07,10,63,64,
3e-07,16,64,65,
3e-07,8,62,63,
3e-07,7,60,61,
2e-07,36,60,61,
4e-07,29,60,61,
2e-07,7,56,57,
3e-07,19,57,58,
2e-07,21,58,59,
3e-07,32,57,58,
3e-07,22,58,59,
3e-07,3,61,62,
3e-07,22,60,61,
3e-07,43,61,62,
3e-07,10,65,66,
3e-07,28,65,66,
2e-07,11,66,67,
2e-07,30,67,68,
3e-07,15,68,69,
3e-07,43,69,70,
3e-07,29,69,70,
3e-07,40,70,71,
3e-07,14,71,72,
3e-07,18,72,73,
3e-07,4,72,73,
3e-07,3,73,74,
3e-07,36,73,74,
2e-07,37,74,75,
3e-07,29,75,76,
3e-07,10,76,77,
3e-07,13,77,78,
3e-07,39,77,78,
3e-07,26,74,75,
3e-07,16,70,71,
3e-07,29,71,72,
3e-07,39,79,80,
2e-07,8,80,81,
3e-07,6,81,82,
3e-07,43,81,82,
3e-07,31,79,80,
3e-07,25,80,81,
3e-07,13,82,83,
2e-07,41,81,82,
3e-07,26,80,81,
3e-07,5,77,78,
3e-07,3,77,78,
3e-07,24,76,77,
3e-07,36,74,75,
3e-07,9,75,76,
2e-07,31,72,73,
3e-07,8,69,70,
3e-07,2,71,72,
3e-07,38,71,72,
3e-07,38,73,74,
3e-07,39,76,77,
3e-07,15,77,78,
3e-07,34,78,79,
3e-07,14,73,74,
3e-07,28,73,74,
3e-07,30,75,76,
2e-07,34,76,77,
3e-07,11,77,78,
3e-07,20,78,79,
3e-07,36,80,81,
3e-07,9,82,83,
3e-07,44,83,84,
3e-07,36,85,86,
3e-07,11,86,87,
3e-07,4,84,85,
3e-07,3,86,87,
3e-07,39,87,88,
3e-07,7,89,90,
3e-07,12,89,90,
3e-07,3,89,90,
3e-07,37,89,90,
2e-07,33,90,91,
3e-07,33,90,91,
3e-07,35,91,92,
3e-07,45,88,89,
2e-07,33,87,88,
3e-07,34,81,82,
3e-07,17,71,72,
3e-07,21,71,72,
3e-07,42,73,74,
3e-07,36,75,76,
3e-07,28,72,73,
3e-07,11,75,76,
2e-07,2,72,73,
2e-07,9,73,74,
2e-07,16,77,78,
3e-07,30,77,78,
3e-07,12,76,77,
3e-07,45,77,78,
3e-07,9,77,78,
3e-07,36,76,77,
3e-07,6,74,75,
3e-07,31,74,75,
3e-07,33,75,76,
3e-07,23,76,77,
3e-07,30,72,73,
2e-07,15,73,74,
3e-07,36,73,74,
3e-07,1,74,75,
3e-07,32,71,72,
3e-07,4,72,73,
3e-07,8,72,73,
2e-07,12,71,72,
2e-07,40,73,74,
2e-07,30,71,72,
3e-07,9,72,73,
3e-07,6,73,74,
3e-07,29,74,75,
3e-07,28,75,76,
3e-07,45,79,80,
3e-07,13,80,81,
2e-07,25,78,79,
3e-07,11,75,76,
3e-07,8,74,75,
3e-07,35,69,70,
3e-07,15,72,73,
2e-07,41,70,71,
3e-07,22,75,76,
3e-07,22,72,73,
2e-07,20,72,73,
3e-07,16,72,73,
3e-07,18,75,76,
2e-07,45,85,86,
3e-07,19,85,86,
3e-07,22,87,88,
3e-07,18,87,88,
3e-07,22,87,88,
3e-07,14,87,88,
2e-07,14,84,85,
3e-07,12,78,79,
3e-07,24,79,80,
3e-07,40,80,81,
2e-07,43,80,81,
3e-07,44,77,78,
3e-07,3,78,79,
2e-07,15,80,81,
3e-07,21,81,82,
3e-07,24,81,82,
3e-07,29,82,83,
3e-07,16,82,83,
3e-07,40,82,83,
3e-07,4,82,83,
3e-07,34,80,81,
3e-07,32,80,81,
2e-07,28,81,82,
3e-07,45,83,84,
2e-07,13,83,84,
3e-07,16,83,84,
3e-07,32,84,85,
2e-07,17,85,86,
3e-07,25,85,86,
3e-07,42,85,86,
3e-07,39,85,86,
3e-07,10,85,86,
3e-07,11,86,87,
3e-07,35,85,86,
2e-07,2,86,87,
3e-07,45,87,88,
3e-07,16,87,88,
3e-07,28,87,88,
2e-07,6,89,90,
2e-07,31,91,92,
2e-07,6,88,89,
3e-07,18,90,91,
3e-07,32,82,83,
3e-07,8,81,82,
3e-07,32,81,82,
3e-07,23,72,73,
3e-07,11,74,75,
2e-07,6,74,75,
3e-07,44,77,78,
3e-07,43,77,78,
3e-07,16,74,75,
3e-07,36,77,78,
2e-07,8,75,76,
3e-07,23,76,77,
3e-07,12,79,80,
3e-07,6,80,81,
3e-07,6,81,82,
3e-07,38,84,85,
3e-07,33,85,86,
2e-07,28,86,87,
3e-07,29,90,91,
2e-07,10,91,92,
3e-07,25,95,96,
3e-07,27,96,97,
3e-07,15,96,97,
4e-07,29,97,98,
3e-07,29,95,96,
3e-07,43,96,97,
3e-07,6,97,98,
2e-07,33,96,97,
2e-07,7,91,92,
3e-07,41,89,90,
3e-07,44,89,90,
3e-07,42,90,91,
3e-07,10,92,93,
3e-07,6,92,93,
3e-07,36,93,94,
2e-07,29,96,97,
3e-07,4,99,100,
3e-07,38,103,104,
3e-07,11,105,106,
3e-07,43,106,107,
3e-07,41,103,104,
3e-07,43,104,105,
3e-07,11,108,109,
3e-07,3,109,110,
3e-07,5,108,109,
3e-07,22,104,105,
2e-07,24,104,105,
3e-07,35,104,105,
3e-07,5,99,100,
3e-07,42,100,101,
2e-07,36,101,102,
3e-07,44,101,102,
3e-07,45,101,102,
3e-07,3,105,106,
3e-07,17,105,106,
2e-07,40,106,107,
3e-07,38,107,108,
3e-07,16,104,105,
3e-07,23,105,106,
3e-07,42,104,105,
2e-07,39,103,104,
3e-07,8,100,101,
3e-07,17,100,101,
2e-07,37,97,98,
2e-07,40,98,99,
3e-07,37,99,100,
3e-07,10,99,100,
3e-07,32,99,100,
2e-07,27,100,101,
2e-07,36,92,93,
2e-07,6,91,92,
3e-07,31,92,93,
3e-07,9,93,94,
2e-07,28,95,96,
3e-07,21,92,93,
3e-07,44,88,89,
3e-07,23,89,90,
3e-07,7,90,91,
3e-07,16,88,89,
3e-07,40,90,91,
2e-07,6,93,94,
3e-07,40,87,88,
3e-07,6,89,90,
3e-07,44,84,85,
2e-07,20,83,84,
2e-07,21,84,85,
3e-07,24,84,85,
3e-07,28,85,86,
3e-07,11,87,88,
3e-07,44,87,88,
3e-07,15,89,90,
2e-07,13,84,85,
3e-07,41,84,85,
3e-07,37,83,84,
3e-07,33,83,84,
3e-07,22,78,79,
3e-07,25,85,86,
3e-07,32,87,88,
2e-07,25,89,90,
3e-07,26,90,91,
5e-07,33,91,92,
4e-07,9,87,88,
3e-07,3,88,89,
4e-07,2,87,88,
4e-07,9,88,89,
3e-07,43,87,88,
4e-07,24,84,85,
4e-07,14,85,86,
3e-07,4,88,89,
5e-07,33,89,90,
5e-07,17,80,81,
3e-07,3,79,80,
3e-07,7,77,78,
3e-07,1,77,78,
3e-07,33,79,80,
3e-07,38,83,84,
4e-07,12,84,85,
3e-07,3,83,84,
3e-07,41,84,85,
4e-07,37,80,81,
3e-07,36,82,83,
3e-07,17,84,85,
3e-07,38,85,86,
3e-07,6,84,85,
4e-07,44,80,81,
3e-07,16,81,82,
3e-07,28,83,84,
5e-07,6,85,86,
4e-07,25,84,85,
5e-07,1,88,89,
3e-07,31,91,92,
3e-07,18,92,93,
3e-07,24,92,93,
3e-07,14,93,94,
3e-07,30,95,96,
3e-07,36,94,95,
2e-07,27,90,91,
3e-07,3,87,88,
3e-07,17,88,89,
2e-07,39,87,88,
3e-07,1,85,86,
2e-07,37,84,85,
3e-07,35,85,86,
3e-07,45,83,84,
2e-07,8,86,87,
3e-07,13,90,91,
3e-07,32,91,92,
3e-07,10,90,91,
3e-07,17,90,91,
3e-07,29,86,87,
3e-07,3,84,85,
3e-07,26,86,87,
3e-07,40,84,85,
3e-07,38,85,86,
3e-07,28,88,89,
3e-07,20,89,90,
3e-07,37,87,88,
3e-07,13,87,88,
3e-07,36,89,90,
3e-07,8,90,91,
4e-07,9,90,91,
3e-07,1,93,94,
3e-07,1,95,96,
2e-07,2,97,98,
3e-07,43,97,98,
3e-07,41,97,98,
2e-07,34,95,96,
3e-07,38,99,100,
2e-07,15,95,96,
3e-07,40,97,98,
3e-07,10,96,97,
2e-07,22,97,98,
3e-07,9,97,98,
3e-07,5,98,99,
3e-07,22,99,100,
3e-07,31,103,104,
3e-07,16,105,106,
3e-07,45,105,106,
3e-07,12,105,106,
3e-07,26,106,107,
3e-07,11,107,108,
3e-07,40,108,109,
3e-07,19,110,111,
3e-07,38,109,110,
3e-07,14,109,110,
3e-07,14,110,111,
3e-07,18,110,111,
3e-07,18,111,112,
3e-07,27,108,109,
3e-07,19,109,110,
3e-07,22,109,110,
4e-07,18,106,107,
2e-07,5,107,108,
3e-07,16,104,105,
3e-07,32,107,108,
2e-07,31,108,109,
3e-07,11,112,113,
3e-07,22,113,114,
3e-07,8,111,112,
3e-07,33,114,115,
3e-07,43,114,115,
3e-07,8,111,112,
3e-07,9,114,115,
3e-07,30,114,115,
3e-07,44,116,117,
3e-07,19,117,118,
3e-07,5,120,121,
3e-07,19,122,123,
3e-07,34,126,127,
3e-07,24,128,129,
3e-07,10,127,128,
3e-07,42,128,129,
3e-07,30,130,131,
5e-07,44,125,126,
3e-07,7,120,121,
3e-07,7,119,120,
3e-07,10,120,121,
3e-07,2,121,122,
3e-07,22,122,123,
3e-07,24,124,125,
3e-07,45,127,128,
2e-07,8,128,129,
3e-07,29,129,130,
3e-07,3,130,131,
3e-07,26,131,132,
3e-07,29,132,133,
2e-07,43,131,132,
3e-07,1,133,134,
3e-07,40,132,133,
2e-07,38,133,134,
3e-07,42,137,138,
3e-07,20,142,143,
3e-07,2,144,145,
3e-07,28,145,146,
4e-07,15,146,147,
3e-07,37,142,143,
3e-07,35,133,134,
4e-07,45,133,134,
3e-07,16,131,132,
3e-07,37,132,133,
3e-07,20,130,131,
3e-07,27,133,134,
2e-07,31,134,135,
1.6e-06,12,134,135,
3e-07,35,134,135,
9e-07,33,137,138,
4e-07,19,138,139,
3e-07,11,142,143,
3e-07,13,139,140,
3e-07,23,142,143,
3e-07,11,134,135,
3e-07,18,134,135,
3e-07,20,133,134,
2e-07,38,133,134,
3e-07,36,131,132,
3e-07,12,132,133,
3e-07,33,131,132,
3e-07,12,132,133,
3e-07,29,134,135,
3e-07,11,135,136,
3e-07,34,135,136,
3e-07,21,140,141,
2e-07,34,141,142,
3e-07,42,141,142,
3e-07,23,142,143,
3e-07,11,141,142,
3e-07,43,143,144,
3e-07,6,146,147,
3e-07,28,151,152,
3e-07,32,152,153,
3e-07,32,152,153,
2e-07,40,152,153,
3e-07,27,150,151,
3e-07,21,152,153,
3e-07,22,144,145,
3e-07,44,145,146,
