cas operacie,index prvku,dlzka zoznamu,
3e-07,12,71,
6e-07,57,70,
3e-07,2,71,
3e-07,5,71,
5e-07,28,72,
8e-07,71,74,
6e-07,56,80,
6e-07,56,79,
6e-07,62,78,
7e-07,63,79,
5e-07,33,76,
5e-07,42,76,
4e-07,38,75,
2e-07,4,74,
2e-07,1,72,
7e-07,62,70,
3e-07,10,69,
4e-07,32,69,
5e-07,35,72,
5e-07,44,73,
4e-07,31,72,
5e-07,37,72,
4e-07,25,74,
7e-07,65,87,
4e-07,23,86,
4e-07,25,85,
7e-07,61,83,
5e-07,40,82,
5e-07,44,85,
5e-07,39,84,
6e-07,53,84,
4e-07,38,79,
3e-07,6,79,
7e-07,62,80,
7e-07,62,82,
7e-07,74,81,
4e-07,34,81,
5e-07,43,80,
3e-07,10,80,
4e-07,36,77,
6e-07,39,83,
7e-07,76,82,
7e-07,72,82,
3e-07,10,81,
3e-07,10,81,
6e-07,53,80,
3e-07,13,80,
7e-07,62,82,
4e-07,18,83,
3e-07,13,83,
7e-07,72,85,
3e-07,3,84,
7e-07,62,87,
2e-07,0,86,
4e-07,27,88,
6e-07,69,90,
6e-07,50,88,
3e-07,6,82,
6e-07,67,81,
6e-07,51,80,
8e-07,71,81,
8e-07,80,81,
8e-07,69,82,
3e-07,17,77,
3e-07,11,72,
5e-07,47,72,
3e-07,9,78,
5e-07,33,77,
4e-07,32,77,
4e-07,30,76,
6e-07,65,74,
6e-07,56,74,
7e-07,60,76,
4e-07,34,75,
6e-07,54,75,
8e-07,75,77,
5e-07,36,77,
5e-07,45,76,
5e-07,31,80,
3e-07,13,79,
5e-07,40,79,
6e-07,38,82,
5e-07,36,83,
8e-07,74,82,
8e-07,80,85,
4e-07,24,84,
7e-07,65,92,
7e-07,68,92,
3e-07,12,97,
6e-07,55,97,
6e-07,44,96,
6e-07,65,96,
6e-07,53,94,
8e-07,73,91,
7e-07,63,91,
7e-07,68,88,
2e-07,2,92,
6e-07,61,91,
5e-07,37,93,
7e-07,71,92,
5e-07,33,105,
4e-07,23,104,
8e-07,88,107,
5e-07,40,110,
4e-07,33,108,
6e-07,54,106,
9e-07,101,104,
4e-07,20,105,
8e-07,91,105,
8e-07,82,104,
4e-07,23,103,
3e-07,25,102,
4e-07,17,101,
5e-07,51,99,
5e-07,37,99,
2e-07,4,98,
5e-07,46,97,
6e-07,52,98,
4e-07,17,98,
3e-07,13,101,
5e-07,35,100,
2e-07,4,101,
8e-07,65,105,
2e-07,6,107,
3e-07,8,107,
4e-07,32,108,
4e-07,22,107,
6e-07,61,107,
6e-07,47,106,
9e-07,93,105,
6e-07,64,105,
6e-07,50,105,
7e-07,68,104,
4e-07,24,106,
5e-07,35,100,
8e-07,82,100,
7e-07,65,100,
7e-07,62,100,
7e-07,75,98,
7e-07,75,98,
5e-07,37,99,
2e-07,2,100,
3e-07,21,99,
9e-07,85,95,
8e-07,84,94,
8e-07,86,90,
6e-07,47,87,
4e-07,36,88,
5e-07,39,94,
4e-07,21,99,
4e-07,30,96,
4e-07,21,94,
6e-07,51,91,
7e-07,74,90,
6e-07,49,90,
5e-07,38,90,
8e-07,86,89,
8e-07,77,91,
7e-07,68,91,
4e-07,34,88,
3e-07,23,85,
4e-07,31,84,
3e-07,2,84,
3e-07,11,84,
8e-07,77,83,
6e-07,52,84,
7e-07,62,85,
7e-07,55,82,
6e-07,42,79,
7e-07,67,83,
3e-07,15,89,
3e-07,8,88,
5e-07,51,86,
9e-07,83,85,
3e-07,8,83,
7e-07,68,83,
7e-07,54,82,
4e-07,20,79,
4e-07,25,78,
6e-07,58,77,
7e-07,74,76,
2e-07,3,82,
5e-07,43,81,
7e-07,71,86,
4e-07,24,87,
4e-07,0,91,
5e-07,29,89,
5e-07,47,89,
6.9e-06,69,87,
4.9e-06,86,88,
1.3e-06,80,88,
5e-07,20,88,
3e-07,9,87,
7e-07,56,84,
7e-07,58,84,
9e-07,3,86,
1.3e-06,78,85,
7e-07,56,83,
5e-07,13,81,
7e-07,52,79,
7e-07,57,78,
4e-07,23,79,
6e-07,47,77,
3e-07,8,77,
7e-07,57,84,
7e-07,57,83,
8e-07,63,81,
4e-07,5,80,
9e-07,79,81,
6e-07,38,84,
1e-06,78,83,
1e-06,21,80,
4e-07,3,82,
6e-07,39,84,
9e-07,36,87,
1.5e-06,78,86,
6e-07,15,91,
8e-07,84,91,
7e-07,60,93,
3e-07,4,92,
5e-07,42,93,
5e-07,33,92,
5e-07,32,92,
4e-07,27,93,
8e-07,82,89,
4e-07,17,86,
6e-07,24,88,
8e-07,83,89,
7e-07,62,86,
4e-07,30,86,
8e-07,81,85,
4e-07,23,90,
6e-07,41,89,
4e-07,28,84,
2e-07,1,84,
7e-07,68,84,
5e-07,50,84,
6e-07,55,89,
7e-07,64,87,
6e-07,53,86,
5e-07,41,90,
4e-07,9,95,
4e-07,18,95,
6e-07,44,97,
7e-07,67,96,
4e-07,24,98,
8e-07,80,98,
2e-07,3,96,
7e-07,65,97,
8e-07,87,98,
4e-07,24,106,
9e-07,93,110,
5e-07,42,111,
8e-07,84,110,
9e-07,80,109,
7e-07,60,111,
5e-07,46,110,
4e-07,12,109,
3e-07,8,109,
9e-07,102,109,
3e-07,5,109,
2e-07,2,111,
4e-07,23,112,
4e-07,29,112,
9e-07,96,111,
6e-07,67,109,
5e-07,53,108,
3e-07,23,107,
4e-07,28,106,
8e-07,78,106,
5e-07,35,113,
9e-07,86,113,
6e-07,69,111,
4e-07,21,110,
2e-07,1,114,
3e-07,6,114,
9e-07,91,114,
6e-07,58,111,
8e-07,88,111,
9e-07,91,115,
3e-07,22,122,
3e-07,5,129,
3e-07,5,130,
1.1e-06,126,129,
9e-07,95,119,
4e-07,24,120,
5e-07,29,125,
2.7e-06,114,129,
1.2e-06,124,131,
9e-07,94,133,
5e-07,46,131,
4e-07,30,133,
8e-07,79,132,
9e-07,103,132,
9e-07,90,137,
1.3e-06,139,148,
8e-07,49,147,
1e-06,73,146,
7e-07,64,139,
8e-07,75,137,
9e-07,93,137,
8e-07,74,136,
5e-07,24,135,
5e-07,25,133,
9e-07,42,133,
8e-07,78,132,
1.3e-06,128,132,
5e-07,29,130,
7e-07,57,133,
1.1e-06,126,132,
9e-07,94,134,
9e-07,60,134,
1.3e-06,120,143,
1.1e-06,127,145,
8e-07,79,144,
1.1e-06,118,142,
7e-07,64,141,
1.1e-06,82,139,
1.2e-06,114,143,
9e-07,105,141,
3e-07,10,138,
4e-07,22,137,
1.2e-06,120,134,
6e-07,58,134,
5e-07,46,134,
1e-06,112,132,
6e-07,39,131,
6e-07,36,132,
3e-07,10,134,
1.2e-06,91,135,
1e-06,103,141,
1.2e-06,130,141,
2e-07,8,141,
8e-07,66,142,
6e-07,41,153,
1.1e-06,114,154,
9e-07,88,152,
1.1e-06,119,152,
3e-07,0,151,
6e-07,66,150,
5e-07,28,152,
9e-07,93,151,
9e-07,100,150,
1.1e-06,117,146,
2e-07,0,144,
5e-07,33,141,
5e-07,29,140,
7e-07,54,142,
4e-07,24,141,
1e-06,103,139,
8e-07,88,137,
8e-07,73,137,
8e-07,71,137,
9e-07,78,137,
9e-07,77,139,
1.1e-06,128,138,
8e-07,76,137,
3e-07,12,135,
2e-07,2,135,
1e-06,94,136,
3e-07,8,137,
6e-07,44,139,
9e-07,95,139,
9e-07,84,136,
8e-07,84,132,
3e-07,3,130,
7e-07,50,130,
9e-07,83,129,
6e-07,54,127,
4e-07,23,130,
7e-07,46,130,
1e-06,95,131,
1e-06,105,129,
7e-07,61,125,
4e-07,12,125,
1e-06,104,125,
7e-07,58,130,
8e-07,75,132,
1.1e-06,117,131,
2e-07,0,130,
9e-07,78,129,
9e-07,84,130,
1.1e-06,111,133,
8e-07,66,133,
5e-07,39,132,
4e-07,21,134,
6e-07,46,133,
5e-07,40,132,
8e-07,80,135,
9e-07,108,137,
8e-07,82,135,
9e-07,102,134,
1.2e-06,133,136,
7e-07,74,135,
8e-07,76,138,
5e-07,46,138,
8e-07,77,139,
4e-07,22,138,
4e-07,14,136,
1.1e-06,120,136,
8e-07,92,135,
2e-07,5,139,
1.1e-06,103,136,
7e-07,55,136,
4e-07,19,133,
8e-07,76,132,
1e-06,119,132,
7e-07,68,140,
9e-07,86,140,
7e-07,77,142,
1.2e-06,119,146,
4e-07,12,144,
7e-07,63,147,
4e-07,20,146,
5e-07,44,144,
6e-07,48,142,
3e-07,0,141,
6e-07,57,144,
7e-07,68,145,
1.2e-06,124,146,
9e-07,90,146,
1.1e-06,115,147,
4e-07,18,146,
8e-07,73,145,
9e-07,96,152,
5e-07,38,152,
6e-07,44,163,
7e-07,61,162,
6e-07,50,160,
1.2e-06,132,161,
7e-07,57,161,
4e-07,30,164,
6e-07,46,162,
2e-07,0,162,
3e-07,15,161,
1e-06,104,160,
5e-07,35,160,
1.2e-06,140,160,
1e-06,118,159,
7e-07,59,157,
8e-07,82,157,
1.3e-06,156,158,
1.2e-06,149,157,
3e-07,9,157,
1.1e-06,112,157,
1.1e-06,131,153,
1e-06,117,150,
7e-07,59,145,
2e-07,2,145,
8e-07,82,144,
4e-07,26,143,
4e-07,19,142,
2e-07,0,142,
7e-07,72,144,
7e-07,75,143,
4e-07,25,142,
7e-07,70,144,
4e-07,29,139,
7e-07,66,145,
5e-07,37,147,
1.1e-06,126,145,
6e-07,51,147,
8e-07,76,146,
3e-07,9,145,
5e-07,53,143,
6e-07,60,143,
4e-07,31,141,
4e-07,18,141,
1e-06,102,138,
1.2e-06,128,137,
8e-07,91,136,
7e-07,57,141,
3e-07,6,147,
5e-07,41,155,
2e-07,8,158,
1.1e-06,114,159,
1.1e-06,126,157,
5e-07,36,154,
1.1e-06,136,153,
1.2e-06,148,154,
8e-07,81,154,
1.2e-06,145,154,
1.2e-06,137,155,
1.1e-06,119,154,
9e-07,85,155,
1.1e-06,115,154,
5e-07,40,155,
7e-07,77,153,
3e-07,17,153,
9e-07,71,152,
1e-06,101,151,
8e-07,79,150,
1e-06,112,151,
1e-06,119,148,
1.2e-06,122,154,
1.3e-06,151,154,
5e-07,28,154,
1.1e-06,145,161,
1.1e-06,132,161,
1e-06,101,160,
6e-07,49,160,
3e-07,14,159,
1e-06,100,163,
5e-07,34,168,
1.2e-06,146,166,
6e-07,51,167,
8e-07,66,169,
4e-07,33,173,
2e-07,6,172,
1.4e-06,156,173,
7e-07,66,172,
1.2e-06,133,171,
9e-07,84,175,
1.3e-06,144,176,
3e-07,13,175,
1.3e-06,146,178,
4e-07,9,178,
6e-07,47,177,
1.2e-06,137,174,
8e-07,83,173,
5e-07,29,172,
6e-07,51,170,
1.4e-06,163,169,
1e-06,109,168,
8e-07,86,173,
7e-07,73,172,
5e-07,34,171,
6e-07,54,170,
1.4e-06,166,169,
6e-07,41,169,
1.1e-06,101,171,
9e-07,78,174,
8e-07,79,181,
5e-07,42,179,
1.4e-06,173,178,
1.2e-06,142,177,
1.3e-06,163,177,
7e-07,57,177,
7e-07,60,176,
5e-07,32,176,
1e-06,107,175,
5e-07,36,172,
5e-07,35,171,
1e-06,122,169,
9e-07,104,167,
4e-07,20,170,
9e-07,87,170,
8e-07,75,168,
7e-07,69,167,
1.2e-06,120,172,
8e-07,64,172,
5e-07,42,169,
5e-07,31,170,
8e-07,67,169,
6e-07,42,169,
1.4e-06,144,167,
1.4e-06,149,165,
1.17e-05,96,164,
1.2e-06,76,163,
1.3e-06,128,162,
1e-06,79,164,
1.2e-06,86,164,
1.3e-06,95,164,
7e-07,55,162,
3e-07,19,160,
5e-07,31,160,
5e-07,22,161,
1e-06,102,160,
6e-07,44,161,
1.3e-06,155,161,
1e-06,112,158,
1e-06,70,157,
1.5e-06,148,157,
9e-07,92,159,
1.2e-06,131,156,
1.3e-06,149,160,
6e-07,48,159,
5e-07,43,160,
7e-07,65,158,
6e-07,51,157,
4e-07,14,156,
6e-07,57,153,
5e-07,32,151,
1.1e-06,123,150,
1.2e-06,144,150,
1.3e-06,155,161,
9e-07,86,161,
1.1e-06,115,161,
6e-07,48,156,
9e-07,94,159,
7e-07,64,158,
9e-07,97,159,
7e-07,60,160,
9e-07,90,161,
1.2e-06,136,159,
1e-06,109,160,
6e-07,46,159,
4e-07,18,158,
4e-07,23,159,
5e-07,43,158,
8e-07,77,156,
1.2e-06,146,157,
1.1e-06,129,155,
7e-07,63,154,
7e-07,60,153,
3e-06,144,153,
6e-07,46,152,
3e-07,14,151,
1.3e-06,140,151,
6e-07,53,149,
6e-07,45,152,
1e-06,98,156,
5e-07,33,159,
6e-07,47,164,
1.1e-06,122,166,
9e-07,86,166,
1.1e-06,118,170,
8e-07,77,172,
8e-07,76,165,
1.1e-06,122,166,
8e-07,88,164,
7e-07,62,165,
9e-07,100,164,
9e-07,88,161,
1.2e-06,153,160,
6e-07,46,163,
1.2e-06,129,164,
1.1e-06,120,164,
1.2e-06,135,161,
1e-06,107,160,
1.3e-06,150,161,
8e-07,54,165,
1.2e-06,142,164,
7e-07,66,162,
6e-07,47,159,
8e-07,62,160,
6e-07,50,160,
8e-07,85,159,
2e-07,3,158,
5e-07,43,157,
5e-07,36,156,
3e-07,11,156,
8e-07,85,157,
5e-07,41,157,
7e-07,72,161,
3e-07,13,161,
7e-07,69,161,
3e-07,20,161,
5e-07,39,160,
1.2e-06,142,163,
9e-07,95,162,
1e-06,126,161,
1e-06,114,161,
5e-07,33,160,
6e-07,45,159,
8e-07,78,162,
6e-07,47,160,
1.4e-06,156,161,
8e-07,77,160,
1.2e-06,130,158,
4e-07,28,159,
1.4e-06,157,158,
1.2e-06,139,156,
1.2e-06,130,153,
1.1e-06,131,151,
3e-07,10,149,
1.2e-06,128,147,
4e-07,9,144,
9e-07,81,143,
3e-07,5,142,
6e-07,42,142,
4e-07,16,141,
9e-07,89,140,
6e-07,46,141,
1.2e-06,139,140,
1e-06,101,140,
7e-07,62,136,
7e-07,64,136,
4e-07,3,138,
3e-07,8,140,
1.1e-06,113,142,
1.1e-06,130,140,
3e-07,0,140,
4e-07,30,141,
1.1e-06,115,141,
8e-07,80,141,
1.1e-06,108,139,
1e-06,102,138,
4e-07,20,137,
4e-07,31,137,
3e-07,7,137,
9e-07,97,135,
1e-06,113,135,
5e-07,41,137,
1e-06,92,136,
1.1e-06,120,134,
1.2e-06,125,133,
1.2e-06,129,130,
1.2e-06,130,132,
6e-07,49,132,
8e-07,86,130,
7e-07,73,128,
9e-07,95,129,
6e-07,54,134,
4e-07,28,139,
8e-07,79,135,
1e-06,117,137,
4e-07,21,135,
1.2e-06,124,135,
4e-07,20,135,
3e-07,8,134,
2e-07,2,137,
7e-07,53,139,
7e-07,57,137,
3e-07,14,136,
1.2e-06,130,133,
3e-07,13,133,
2e-07,5,133,
3e-07,4,131,
1.1e-06,123,129,
8e-07,84,130,
9e-07,92,127,
4e-07,26,126,
9e-07,87,125,
5e-07,49,125,
7e-07,70,122,
6e-07,49,120,
7e-07,57,120,
6e-07,58,121,
1.1e-06,103,122,
1.1e-06,112,122,
8e-07,82,123,
4e-07,29,123,
4e-07,20,122,
1e-06,105,125,
6e-07,50,125,
5e-07,37,124,
5e-07,49,123,
8e-07,68,123,
4e-07,23,123,
6e-07,35,121,
6e-07,42,122,
9e-07,89,121,
7e-07,53,119,
3e-07,8,119,
9e-07,80,121,
3e-07,12,122,
9e-07,97,120,
1.1e-06,116,121,
4e-07,19,122,
5e-07,34,122,
1.1e-06,106,125,
5e-07,41,124,
2e-07,2,123,
7e-07,62,124,
4e-07,19,126,
9e-07,77,128,
4e-07,16,127,
7e-07,64,126,
4e-07,10,126,
6e-07,52,124,
7e-07,80,124,
5e-07,27,128,
5e-07,50,127,
7e-07,55,132,
1.1e-06,129,132,
9e-07,34,133,
3e-07,6,134,
7e-07,71,133,
8e-07,78,132,
5e-07,24,136,
6e-07,58,131,
8e-07,84,132,
6e-07,48,133,
3e-07,15,132,
9e-07,96,129,
8e-07,72,128,
7e-07,80,127,
8e-07,76,131,
9e-07,101,134,
6e-07,48,134,
6e-07,62,134,
1e-06,106,132,
1.1e-06,118,138,
1e-06,100,138,
1e-06,121,137,
1.2e-06,130,135,
5e-07,34,135,
6e-07,55,138,
9e-07,97,138,
5e-07,43,135,
9e-07,91,133,
1e-06,103,136,
1.1e-06,125,136,
3e-07,17,141,
5e-07,39,140,
9e-07,103,139,
4e-07,33,138,
6e-07,48,139,
1e-06,108,137,
8e-07,85,137,
1e-06,109,136,
4e-07,21,136,
3e-07,11,134,
1e-06,116,133,
1e-06,112,132,
7e-07,55,132,
3e-07,13,130,
8e-07,73,128,
3e-07,11,127,
6e-07,47,130,
8e-07,76,129,
8.8e-06,83,127,
9e-07,84,126,
7e-07,66,127,
1.1e-06,118,128,
1e-06,113,127,
7e-07,57,125,
1e-06,115,126,
7e-07,60,125,
7e-07,52,125,
6e-07,62,125,
5e-07,42,124,
1.1e-06,121,133,
8e-07,78,131,
9e-07,92,137,
3e-07,13,135,
3e-07,9,134,
2e-07,1,135,
9e-07,94,136,
8e-07,80,141,
9e-07,114,143,
6e-07,42,139,
3e-07,19,138,
6e-07,54,139,
4e-07,13,138,
3e-07,1,136,
1.1e-06,129,133,
9e-07,89,134,
3e-07,8,142,
1.4e-06,127,146,
1.2e-06,133,145,
8e-07,71,144,
1.2e-06,135,142,
8e-07,75,146,
3e-07,5,144,
2e-07,0,143,
7e-07,74,139,
9e-07,91,140,
5e-07,33,141,
5e-07,43,138,
5e-07,35,137,
5e-07,43,137,
3e-07,6,140,
1.1e-06,137,141,
7e-07,82,141,
1e-06,104,140,
6e-07,59,141,
6e-07,55,138,
7e-07,67,136,
1e-06,114,136,
1e-06,122,138,
1.1e-06,122,141,
7e-07,75,143,
1e-06,106,141,
9e-07,91,141,
7e-07,71,141,
1e-06,113,140,
9e-07,98,140,
6e-07,53,140,
3e-07,6,139,
4e-07,26,141,
6e-07,49,139,
5e-07,34,140,
8e-07,67,139,
1e-06,116,138,
4e-07,34,139,
9e-07,95,136,
3e-07,5,135,
1.1e-06,107,134,
1.1e-06,113,134,
3e-07,11,132,
1.2e-06,121,132,
5e-07,28,133,
9e-07,96,132,
4e-07,23,133,
4e-07,15,130,
4e-07,12,134,
4e-07,16,142,
1.2e-06,134,144,
1.1e-06,113,146,
1.2e-06,134,145,
6e-07,44,144,
8e-07,77,146,
6e-07,51,146,
3e-07,9,144,
5e-07,34,143,
1.1e-06,115,142,
1.2e-06,132,140,
1.3e-06,133,140,
1.1e-06,128,138,
7e-07,61,142,
1.1e-06,120,140,
6e-07,47,141,
6e-07,52,145,
1.1e-06,129,147,
2e-07,7,148,
8.6e-06,46,146,
4e-07,25,149,
7e-07,59,152,
1.2e-06,136,153,
1.2e-06,121,152,
1.4e-06,147,148,
1.1e-06,122,147,
3e-07,15,145,
4e-07,27,144,
1.2e-06,136,147,
9e-07,84,146,
5e-07,44,145,
7e-07,55,145,
4e-07,23,149,
3e-07,18,147,
3e-07,6,146,
1.2e-06,128,144,
5e-07,35,142,
1e-06,80,146,
9e-07,87,145,
8e-07,85,144,
5e-07,34,140,
1.2e-06,139,140,
1.1e-06,114,139,
1.1e-06,120,139,
4e-07,23,138,
9e-07,93,138,
8e-07,68,138,
3e-07,15,137,
1e-06,98,137,
5e-07,40,138,
1.1e-06,117,137,
4e-07,17,138,
4e-07,20,137,
9e-07,86,138,
7e-07,60,138,
5e-07,46,137,
6e-07,61,135,
3e-07,5,134,
1.1e-06,130,133,
6e-07,59,135,
1.2e-06,130,134,
4e-07,28,133,
1.1e-06,102,136,
4e-07,17,138,
1.2e-06,34,137,
7e-07,56,137,
8e-07,30,137,
1.3e-06,80,133,
4e-07,23,132,
6e-07,44,135,
1e-06,109,133,
3e-07,1,128,
9e-07,90,126,
6e-07,46,123,
1.1e-06,126,130,
7e-07,55,129,
5e-07,41,128,
4e-07,14,129,
7e-07,58,132,
1e-06,117,132,
9e-07,85,131,
9e-07,104,127,
3e-07,16,128,
5e-07,24,129,
8e-07,76,128,
9e-07,82,124,
8e-07,77,124,
8e-07,81,119,
1e-06,114,120,
9e-07,77,123,
8e-07,68,120,
6e-07,41,119,
3e-07,3,121,
8e-07,82,120,
1.1e-06,113,119,
5e-07,43,117,
1.1e-06,121,123,
3e-07,16,123,
8e-07,81,125,
5e-07,40,126,
1e-06,103,125,
3e-07,8,123,
9e-07,100,124,
5e-07,37,125,
7e-07,61,123,
7e-07,57,122,
6e-07,47,118,
2e-07,6,119,
4e-07,26,118,
5e-07,35,121,
7e-07,57,121,
1e-06,101,116,
9e-07,93,115,
1e-06,101,111,
5e-07,32,109,
7e-07,56,108,
8e-07,89,107,
9e-07,97,106,
4e-07,7,105,
7e-07,59,104,
4e-07,24,102,
9e-07,84,103,
8e-07,78,103,
3e-07,7,105,
7e-07,73,107,
3e-07,19,105,
8e-07,81,104,
6e-07,46,103,
7e-07,66,103,
9e-07,97,102,
8e-07,80,102,
4e-07,37,99,
3e-07,1,99,
3e-07,17,98,
4e-07,34,99,
5e-07,40,99,
9e-07,92,99,
6e-07,55,101,
8e-07,72,103,
3e-07,10,104,
2e-07,2,102,
7e-07,73,102,
9e-07,103,105,
8e-07,87,104,
9e-07,104,112,
5e-07,37,111,
2e-07,0,113,
9e-07,98,114,
3e-07,11,117,
6e-07,53,116,
4e-07,14,117,
6e-07,63,118,
5e-07,44,116,
7e-07,75,115,
5e-07,42,114,
1e-06,105,109,
3e-07,14,104,
5e-07,42,106,
8e-07,84,105,
8e-07,71,104,
3e-07,4,104,
7e-07,74,98,
8e-07,85,98,
4e-07,35,99,
3e-07,20,98,
6e-07,46,97,
3e-07,4,97,
4e-07,28,96,
9e-07,82,98,
7e-07,50,97,
7e-07,65,97,
5e-07,48,96,
5e-07,36,96,
8e-07,79,99,
9e-07,97,101,
6e-07,55,99,
9e-07,93,100,
6e-07,55,99,
8e-07,90,104,
8e-07,83,104,
3e-07,11,103,
4e-07,31,104,
2e-07,7,104,
8e-07,77,107,
8e-07,87,112,
1e-06,106,117,
7e-07,76,114,
1e-06,111,113,
3e-07,16,113,
8e-07,79,113,
4e-07,22,112,
3e-07,2,110,
7e-07,63,110,
2e-07,6,110,
8e-07,86,110,
8e-07,82,106,
9e-07,97,104,
6e-07,49,103,
6e-07,39,106,
1e-06,104,105,
5e-07,39,105,
1e-06,94,106,
3e-07,14,105,
7e-07,60,104,
3e-07,14,107,
5e-07,43,109,
7e-07,72,108,
6e-07,60,111,
7e-07,58,111,
4e-07,18,111,
3e-07,14,112,
7e-07,75,112,
5e-07,35,111,
8e-07,83,111,
5e-07,42,110,
6e-07,63,109,
8e-07,80,109,
9e-07,86,108,
9e-07,93,106,
6e-07,52,105,
8e-07,70,104,
6e-07,47,99,
8e-07,80,98,
8e-07,77,99,
1e-06,97,99,
9e-07,71,108,
9e-07,96,107,
6e-07,60,107,
4e-07,31,115,
3e-07,9,114,
4e-07,35,112,
1e-06,113,114,
4e-07,26,112,
4e-07,17,110,
7e-07,68,108,
5e-07,47,110,
1e-06,104,108,
8e-07,69,108,
4e-07,18,107,
5e-07,45,104,
8e-07,91,102,
8e-07,79,103,
7e-07,69,102,
8e-07,72,101,
9e-07,96,108,
5e-07,44,107,
1e-06,102,105,
9e-07,87,104,
4e-07,29,106,
8e-07,80,104,
5e-07,27,105,
6e-07,52,107,
5e-07,33,106,
7e-07,60,113,
6e-07,54,116,
4e-07,20,117,
5e-07,35,117,
4e-07,28,116,
9e-07,73,118,
4e-07,31,119,
3e-07,4,118,
5e-07,9,121,
1.1e-06,106,120,
5e-07,41,121,
1e-06,109,120,
4e-07,1,125,
1e-06,108,124,
1e-06,98,124,
3e-07,10,124,
7e-07,82,124,
5e-07,47,122,
5e-07,34,126,
8e-07,71,126,
2e-06,96,129,
1e-06,98,134,
8e-07,58,132,
8e-07,37,130,
4e-07,21,127,
1.1e-06,108,126,
5e-07,24,125,
8e-07,80,124,
1.1e-06,111,123,
7e-07,70,122,
6e-07,39,122,
5e-07,8,121,
6e-07,43,122,
3e-07,9,123,
2e-07,6,122,
6e-07,48,122,
6e-07,41,120,
9e-07,87,119,
8e-07,81,119,
3e-07,10,128,
1e-06,117,124,
4e-07,19,127,
8e-07,71,122,
6e-07,41,122,
7e-07,68,122,
4e-07,24,124,
8e-07,74,127,
9e-07,94,126,
9e-07,90,128,
8e-07,72,126,
3e-07,19,124,
7e-07,62,124,
6e-07,45,125,
5e-07,29,124,
3e-07,7,123,
3e-07,9,122,
7e-07,52,130,
8e-07,75,138,
1.1e-06,127,136,
1.1e-06,113,138,
9e-07,81,137,
2e-07,3,137,
6e-07,36,140,
4e-07,33,139,
5e-07,25,153,
9e-07,62,156,
3e-07,18,157,
7e-07,50,160,
4e-07,28,163,
5e-07,36,165,
1.1e-06,116,167,
1.2e-06,130,168,
1.2e-06,140,167,
8e-07,61,170,
5e-07,30,167,
2e-07,5,168,
1e-06,105,166,
5e-07,32,169,
1.3e-06,153,170,
2e-07,0,166,
9e-07,91,165,
1.2e-06,138,162,
1e-06,96,162,
9e-07,77,162,
9e-07,79,161,
2e-07,3,161,
4e-07,17,164,
1.2e-06,131,163,
8e-07,64,161,
9e-07,61,160,
8e-07,67,167,
6e-07,49,165,
2e-07,1,164,
1.3e-06,143,165,
1.2e-06,140,163,
1.1e-06,117,163,
1.2e-06,134,161,
4e-07,15,159,
1.1e-06,112,160,
1.3e-06,153,157,
4e-07,15,157,
8e-07,75,158,
1e-06,109,155,
7e-07,60,154,
1e-06,95,154,
1.1e-06,93,156,
1.1e-06,118,156,
1.2e-06,135,157,
1.1e-06,116,156,
9e-07,80,156,
9e-07,90,155,
4e-07,20,155,
9e-07,92,153,
9e-07,81,152,
1.3e-06,135,160,
3e-07,8,157,
6e-07,44,165,
9e-07,98,165,
1e-06,105,164,
8e-07,67,163,
8e-07,73,162,
5e-07,35,162,
1.3e-06,141,162,
6e-07,48,167,
7e-07,67,165,
4e-07,32,162,
1.2e-06,112,163,
5e-07,26,160,
1.4e-06,150,162,
8e-07,70,162,
1.4e-06,155,168,
7e-07,62,165,
6e-07,46,165,
4e-07,16,165,
1.5e-06,164,168,
3e-07,20,166,
9e-07,91,169,
1.5e-06,167,170,
8e-07,78,172,
1.2e-06,125,171,
6e-07,49,170,
7e-07,69,169,
7e-07,56,171,
1.3e-06,144,171,
5e-07,36,170,
7e-07,68,169,
5e-07,43,168,
1.4e-06,165,167,
1.4e-06,154,167,
9e-07,92,167,
7e-07,67,168,
1.2e-06,128,169,
8e-07,83,173,
6e-07,51,175,
1.2e-06,119,178,
3e-07,6,178,
4e-07,25,177,
1.4e-06,167,175,
7e-07,72,174,
1e-06,100,176,
9e-07,81,177,
1.2e-06,129,178,
9e-07,96,175,
1.4e-06,155,175,
7e-07,58,182,
1.3e-06,154,182,
9e-07,80,181,
4e-07,27,180,
1.2e-06,121,179,
1.5e-06,172,183,
1.5e-06,150,183,
6e-07,53,184,
1.4e-06,155,189,
8e-07,85,189,
4e-07,20,189,
1.3e-06,156,191,
4e-07,22,190,
8e-07,69,190,
1.5e-06,145,192,
1.7e-06,170,193,
1.7e-06,183,192,
1.1e-06,94,191,
1e-06,86,192,
1.6e-06,183,191,
1.5e-06,182,191,
1.4e-06,169,191,
1.1e-06,121,192,
5e-07,27,192,
1e-06,98,186,
1.3e-06,142,185,
1.3e-06,143,186,
1.3e-06,149,186,
6e-07,50,187,
7e-07,58,186,
6e-07,55,187,
1.5e-06,181,187,
9e-07,95,185,
9e-07,95,184,
5e-07,30,184,
6e-07,52,181,
5e-07,42,179,
1e-06,100,176,
7e-07,56,174,
8e-07,72,173,
7e-07,73,172,
1e-06,107,170,
1.3e-06,145,171,
5e-07,47,177,
9e-07,95,175,
4e-07,22,178,
3e-07,13,177,
5e-07,38,184,
6e-07,53,183,
