cas operacie,vlozene cislo,index prvku,dlzka zoznamu,
6e-07,44,30,137,
6e-07,18,39,141,
1e-06,10,100,143,
3e-07,38,4,142,
1.3e-06,13,130,145,
1e-06,39,84,145,
8e-07,5,25,146,
9e-07,14,85,148,
1e-06,42,94,143,
5e-07,8,26,146,
8e-07,29,63,147,
8e-07,25,58,148,
9e-07,36,94,149,
6e-07,12,43,149,
6e-07,23,50,149,
9e-07,28,73,147,
5e-07,28,23,151,
1.1e-06,44,112,152,
1.3e-06,27,149,151,
1e-06,34,95,153,
1e-06,13,90,154,
1.4e-06,23,151,153,
1e-06,36,91,155,
1.3e-06,45,143,156,
1.2e-06,30,119,158,
1.3e-06,34,152,159,
1.4e-06,28,160,163,
1.1e-06,20,117,162,
1e-06,12,100,161,
9e-07,44,89,160,
1e-06,38,97,161,
1.1e-06,14,101,161,
1e-06,24,102,146,
9e-07,13,79,146,
8e-07,10,61,147,
1e-06,35,104,143,
1.2e-06,27,127,143,
1.2e-06,28,133,143,
1.1e-06,28,110,144,
1.2e-06,15,135,145,
1.2e-06,35,139,143,
1.3e-06,1,136,140,
1e-06,12,96,141,
8e-07,1,68,143,
8e-07,9,78,144,
1e-06,41,106,147,
1e-06,41,94,145,
1e-06,11,101,146,
9e-07,42,78,146,
4e-07,4,16,147,
7e-07,43,64,148,
4e-07,34,13,147,
1.2e-06,37,116,148,
8e-07,3,68,148,
5e-07,19,34,146,
1e-06,37,94,145,
6e-07,10,43,142,
9e-07,43,88,139,
1e-06,26,86,139,
7e-07,1,50,142,
8e-07,5,65,143,
1.3e-06,18,130,148,
1.4e-06,43,144,149,
1.3e-06,8,146,154,
5e-07,15,30,155,
1.4e-06,31,151,157,
1.3e-06,32,134,159,
6e-07,28,40,159,
1.1e-06,20,94,160,
1.2e-06,19,125,157,
4e-07,6,10,158,
9e-07,29,94,156,
7e-07,21,63,157,
6e-07,3,48,156,
1.2e-06,11,123,156,
7e-07,2,54,155,
1.3e-06,6,121,155,
1.1e-06,19,67,157,
8e-07,33,72,155,
1.3e-06,13,140,156,
8e-07,20,67,158,
7e-07,18,54,154,
1.1e-06,37,100,150,
1.2e-06,18,130,151,
4e-07,30,20,152,
1.3e-06,35,145,153,
7e-07,30,43,155,
6e-07,2,36,154,
1e-06,8,97,155,
9e-07,33,90,155,
1.1e-06,5,114,158,
3e-07,36,10,159,
1e-06,35,95,162,
8e-07,11,67,162,
5e-07,5,23,162,
4e-07,10,19,161,
8e-07,36,82,162,
1.4e-06,28,155,161,
1.2e-06,42,115,163,
1.3e-06,22,161,163,
9e-07,4,84,165,
7e-07,12,44,168,
1.6e-06,11,156,169,
8e-07,42,71,168,
4e-07,40,10,168,
5e-07,21,27,169,
1.2e-06,35,116,170,
8e-07,34,47,174,
7e-07,1,51,173,
1.4e-06,16,158,170,
4e-07,4,11,171,
1.3e-06,17,140,171,
1.6e-06,17,172,176,
1.2e-06,2,108,177,
1e-06,25,92,176,
1.5e-06,37,170,175,
1.1e-06,40,107,176,
6e-07,16,34,179,
6e-07,21,35,176,
1.1e-06,29,98,175,
9e-07,33,93,176,
6e-07,22,36,177,
1.4e-06,7,161,178,
9e-07,28,71,179,
1.1e-06,1,95,174,
1.2e-06,10,126,170,
1.1e-06,44,119,171,
4e-07,40,4,172,
1e-06,45,78,174,
5e-07,1,35,175,
8e-07,3,67,172,
5e-07,15,22,170,
1.1e-06,42,101,169,
5e-07,24,22,172,
7e-07,21,67,173,
7e-07,33,45,174,
5e-07,6,29,175,
1.2e-06,43,120,175,
8e-07,33,73,178,
1.3e-06,15,140,180,
4e-07,11,23,181,
8e-07,5,74,178,
4e-07,5,21,178,
8e-07,26,69,176,
4e-07,17,16,177,
1.2e-06,44,117,175,
5e-07,42,25,173,
1e-06,17,85,172,
1.3e-06,20,130,170,
1e-06,42,94,171,
4e-07,17,12,168,
7e-07,27,49,173,
1.1e-06,10,107,170,
1.4e-06,7,156,171,
6e-07,25,38,171,
6e-07,30,33,167,
7e-07,3,41,165,
1.6e-06,39,114,165,
1.1e-06,15,112,161,
4e-07,28,10,162,
3e-07,34,1,163,
1.1e-06,37,98,163,
1.3e-06,14,142,161,
1.4e-06,2,160,162,
3e-07,31,2,161,
1.1e-06,43,100,160,
1.2e-06,42,118,162,
1.3e-06,24,150,160,
1.3e-06,17,132,163,
1.4e-06,32,151,163,
1e-06,3,89,158,
1.2e-06,19,97,159,
8e-07,41,63,156,
1.2e-06,12,102,159,
9e-07,2,88,160,
1.3e-06,6,138,161,
3e-07,3,0,159,
1.4e-06,9,150,160,
1.3e-06,2,146,161,
8e-07,31,72,159,
1e-06,5,95,158,
1.1e-06,38,114,159,
8e-07,30,65,154,
1e-06,30,100,151,
9e-07,1,76,151,
7e-07,14,58,153,
8e-07,22,65,154,
7e-07,36,60,155,
4e-07,1,10,157,
9e-07,33,71,159,
9e-07,12,72,161,
8e-07,33,61,162,
9e-07,14,85,162,
8e-07,20,56,162,
1.5e-06,15,156,161,
1.4e-06,13,139,158,
7e-07,13,58,160,
8e-07,28,66,161,
6e-07,7,47,161,
5e-07,37,23,162,
1.5e-06,14,159,163,
1.4e-06,35,144,159,
6e-07,28,39,160,
1e-06,10,94,159,
1.1e-06,14,95,159,
4e-07,24,13,160,
7e-07,18,54,154,
9e-07,33,69,156,
1.1e-06,25,102,151,
1.1e-06,22,108,149,
5e-07,23,16,152,
9e-07,17,61,151,
5e-07,2,38,153,
1.3e-06,37,93,154,
4e-07,3,18,155,
9e-07,5,80,157,
1.3e-06,3,140,158,
1.3e-06,41,137,159,
6e-07,2,39,160,
1.2e-06,37,124,161,
1e-06,17,96,165,
3e-07,8,8,165,
1e-06,15,95,165,
9e-07,21,73,167,
1.3e-06,16,151,167,
8e-07,28,61,171,
5e-07,25,22,172,
8e-07,5,65,170,
1.4e-06,10,141,174,
4e-07,5,19,166,
1.2e-06,24,114,165,
1.3e-06,29,147,166,
1.2e-06,24,130,161,
7e-07,15,44,162,
6e-07,43,35,166,
1.4e-06,1,161,167,
9e-07,13,73,164,
6e-07,40,41,164,
4e-07,9,4,165,
1e-06,12,98,162,
1.3e-06,2,142,162,
8e-07,37,73,165,
6e-07,19,34,160,
1e-06,22,85,158,
1.2e-06,42,122,158,
9e-07,17,71,157,
1.1e-06,13,105,157,
1.3e-06,15,134,161,
6e-07,12,35,160,
5e-07,8,28,162,
6e-07,33,32,162,
1.2e-06,34,130,162,
3e-07,8,1,159,
1.4e-06,6,155,158,
3e-07,23,1,160,
2e-06,43,39,161,
8e-07,29,69,161,
5e-07,39,18,161,
7e-07,42,46,160,
1.2e-06,39,123,159,
1e-06,8,100,159,
1.3e-06,34,138,157,
1e-06,20,93,159,
1.4e-06,38,142,160,
8e-07,24,54,160,
7e-07,30,62,151,
1e-06,17,110,150,
7e-07,44,48,144,
1.2e-06,40,127,143,
5e-07,29,29,143,
8e-07,32,58,144,
9e-07,12,84,141,
7e-07,9,55,143,
6e-07,7,35,142,
5e-07,44,24,142,
9e-07,35,73,140,
8e-07,24,25,138,
6e-07,13,43,141,
6e-07,32,41,143,
1e-06,5,88,141,
7e-07,5,52,141,
3e-07,21,0,142,
1.1e-06,24,101,143,
6e-07,40,31,143,
8e-07,8,63,139,
8e-07,23,67,137,
1.2e-06,39,113,138,
8e-07,45,71,136,
4e-07,37,7,137,
7e-07,4,36,137,
1.1e-06,21,108,133,
1.3e-06,42,128,133,
1.2e-06,14,127,133,
1e-06,13,90,130,
9e-07,43,74,130,
1.2e-06,45,113,131,
6e-07,44,46,134,
1.1e-06,15,118,135,
1.3e-06,43,124,136,
7e-07,26,67,137,
9e-07,3,74,139,
1.1e-06,41,117,136,
1.1e-06,24,103,138,
1.3e-06,29,134,136,
9e-07,9,84,134,
4e-07,34,10,137,
3e-07,32,2,138,
5e-07,13,33,141,
9e-07,31,86,138,
1.1e-06,35,114,140,
1.3e-06,26,130,138,
1.2e-06,6,133,139,
9e-07,1,82,139,
1e-06,20,97,134,
9e-07,31,80,133,
4e-07,12,10,131,
1e-06,28,97,131,
8e-07,36,61,127,
8e-07,39,60,126,
8e-07,14,64,120,
9e-07,6,89,120,
5e-07,39,19,121,
5e-07,4,34,121,
3e-07,26,0,122,
8e-07,1,77,123,
6e-07,9,46,124,
5e-07,2,24,119,
5e-07,5,25,121,
8e-07,24,25,125,
1e-06,26,91,126,
1.2e-06,32,116,126,
1e-06,27,90,124,
1.1e-06,11,108,125,
8e-07,19,62,126,
8e-07,28,61,122,
8e-07,36,49,122,
1.1e-06,45,114,117,
7e-07,33,58,118,
9e-07,28,70,122,
8e-07,22,70,123,
1.1e-06,8,111,122,
6e-07,6,35,123,
1.1e-06,32,106,124,
1.1e-06,43,115,124,
8e-07,13,57,128,
8e-07,7,57,125,
7e-07,12,47,124,
9e-07,41,88,127,
1.2e-06,26,124,127,
6e-07,25,25,128,
1e-06,44,95,128,
1e-06,25,99,126,
5e-07,13,35,128,
1.2e-06,34,124,128,
8e-07,43,64,129,
1e-06,19,98,126,
7e-07,19,60,127,
1e-06,12,99,128,
5e-07,40,25,132,
8e-07,19,57,132,
4e-07,30,16,133,
5e-07,1,9,133,
9e-07,28,84,132,
1e-06,17,82,134,
1.2e-06,43,125,134,
4e-07,8,10,136,
7e-07,30,54,137,
6e-07,29,37,133,
1e-06,33,101,132,
1.2e-06,14,116,132,
4e-07,38,20,132,
3e-07,33,1,132,
1e-06,40,89,134,
1.1e-06,35,121,133,
7e-07,44,49,135,
5e-07,36,29,133,
4e-07,17,5,134,
9e-07,19,87,135,
7e-07,4,45,136,
5e-07,34,29,137,
7e-07,16,64,136,
5e-07,45,30,137,
9e-07,8,77,134,
8e-07,42,51,138,
9e-07,31,70,140,
4e-07,23,10,142,
5e-07,32,20,142,
1.2e-06,6,128,139,
1.2e-06,14,127,138,
7e-07,15,47,140,
5e-07,24,27,139,
5e-07,40,18,137,
7e-07,2,61,137,
9e-07,26,86,135,
6e-07,24,47,131,
8e-07,37,79,131,
3e-07,2,1,131,
1.1e-06,33,123,128,
6e-07,3,37,129,
3e-07,9,0,128,
1.1e-06,43,104,127,
9e-07,24,86,126,
4e-07,21,22,126,
1e-06,8,103,127,
8e-07,20,71,128,
9e-07,29,82,129,
4e-07,16,8,130,
1.1e-06,8,119,133,
5e-07,4,25,133,
6e-07,2,33,132,
7e-07,18,64,131,
9e-07,23,83,136,
1.2e-06,34,130,136,
8e-07,11,65,135,
1e-06,24,91,135,
1e-06,40,106,136,
8e-07,34,71,137,
7e-07,5,52,140,
9e-07,40,80,140,
1.3e-06,26,132,142,
1.3e-06,4,134,143,
3e-07,6,3,143,
7e-07,45,60,142,
9e-07,23,89,139,
9e-07,42,81,140,
1e-06,7,91,135,
6e-07,19,45,135,
1e-06,10,87,137,
5e-07,41,30,139,
1.1e-06,6,113,143,
9e-07,19,72,144,
1.1e-06,35,112,147,
3e-07,1,11,148,
1.2e-06,33,135,147,
9e-07,8,73,143,
1.2e-06,33,122,144,
3e-07,45,0,145,
8e-07,21,60,146,
3e-07,17,6,148,
7e-07,5,50,144,
7e-07,45,50,145,
6e-07,20,41,137,
9e-07,5,81,137,
1.1e-06,40,106,139,
1.2e-06,3,120,141,
9e-07,16,79,144,
8e-07,25,78,142,
4e-07,4,13,142,
7e-07,43,59,142,
1.3e-06,20,135,140,
1.2e-06,23,131,138,
1.2e-06,3,125,137,
1.1e-06,8,110,136,
6e-07,45,52,139,
6e-07,23,40,142,
4e-07,12,18,142,
8e-07,17,63,143,
1e-06,41,91,144,
1e-06,41,101,141,
1.1e-06,1,112,140,
9e-07,28,84,141,
6e-07,43,36,141,
1.1e-06,23,113,140,
8e-07,1,54,136,
1e-06,8,94,137,
9e-07,14,78,136,
5e-07,38,36,135,
8e-07,5,57,133,
1e-06,17,86,134,
1e-06,3,97,134,
1.2e-06,37,122,134,
4e-07,2,11,131,
1.1e-06,34,96,132,
1.1e-06,20,98,133,
1.3e-06,30,128,135,
1.3e-06,5,132,135,
9e-07,19,72,140,
5e-07,25,28,142,
1e-06,39,96,144,
1.1e-06,31,113,145,
9e-07,37,68,145,
1.1e-06,23,117,146,
7e-07,43,59,145,
1.1e-06,40,117,140,
9e-07,6,84,142,
9e-07,3,74,140,
9e-07,31,66,143,
8e-07,28,76,143,
1.1e-06,24,110,143,
1.1e-06,37,99,141,
9e-07,43,68,142,
8e-07,40,60,143,
3e-07,13,0,144,
7e-07,16,47,147,
6e-07,7,44,146,
5e-07,14,23,146,
8e-07,4,67,148,
9e-07,28,75,147,
1.2e-06,31,123,149,
8e-07,28,58,149,
6e-07,36,46,151,
1e-06,1,93,154,
9e-07,45,82,155,
1.2e-06,38,121,153,
9e-07,24,78,154,
8e-07,6,60,147,
9e-07,29,67,146,
1e-06,32,90,147,
1e-06,29,101,148,
1.2e-06,7,133,146,
1e-06,33,98,146,
8e-07,9,74,150,
9e-07,32,83,151,
9e-07,30,85,150,
7e-07,35,47,143,
1.2e-06,32,114,143,
1.2e-06,37,129,141,
4e-07,34,15,141,
1e-06,25,92,140,
9e-07,31,77,141,
9e-07,44,76,137,
1.3e-06,14,130,139,
1.2e-06,33,110,137,
4e-07,5,12,138,
9e-07,23,73,139,
6e-07,33,35,138,
1.1e-06,41,104,139,
3e-07,7,0,140,
1.2e-06,20,116,141,
7e-07,33,59,139,
5e-07,10,22,138,
4e-07,10,20,134,
7e-07,29,41,134,
1e-06,17,93,136,
1e-06,35,93,138,
1.2e-06,39,82,138,
1.5e-06,37,123,138,
1.6e-06,17,126,138,
1e-06,11,13,138,
1.1e-06,42,90,133,
6e-07,39,30,135,
1.1e-06,17,113,136,
1e-06,41,86,135,
6e-07,39,39,134,
1.1e-06,4,108,136,
5e-07,45,18,136,
5e-07,23,36,137,
5e-07,18,19,128,
5e-07,34,21,124,
4e-07,6,19,126,
9e-07,5,80,130,
1.2e-06,19,111,129,
9e-07,42,83,129,
5e-07,11,13,131,
1.1e-06,44,108,132,
6e-07,1,35,132,
6e-07,35,28,133,
8e-07,43,57,130,
4e-07,45,22,120,
1e-06,16,97,122,
6e-07,11,38,121,
9e-07,43,77,122,
3e-07,26,11,118,
6e-07,9,38,120,
5e-07,38,28,121,
6e-07,18,43,121,
4e-07,33,21,123,
5e-07,13,25,125,
4e-07,12,14,126,
8e-07,15,70,125,
7e-07,43,55,126,
1.1e-06,17,114,120,
1e-06,4,103,121,
5e-07,24,25,121,
9e-07,32,82,121,
7e-07,44,63,122,
6e-07,24,48,116,
1e-06,4,103,108,
6e-07,45,18,105,
5e-07,15,20,106,
3e-07,24,5,104,
7e-07,7,48,106,
4e-07,19,19,105,
5e-07,12,29,102,
4e-07,26,23,101,
6e-07,27,46,104,
7e-07,25,52,103,
9e-07,41,72,104,
1e-06,15,96,105,
4e-07,36,1,105,
5e-07,2,26,105,
1e-06,7,32,108,
1.1e-06,27,103,109,
6e-07,16,43,113,
9e-07,9,79,112,
9e-07,1,91,114,
4e-07,1,19,114,
9e-07,9,85,115,
4e-07,13,13,116,
8e-07,22,68,121,
3e-07,8,0,121,
1e-06,31,96,117,
5e-07,11,30,118,
1.1e-06,43,104,116,
4e-07,22,12,105,
5e-07,6,24,107,
4e-07,20,2,105,
8e-07,8,58,105,
7e-07,13,51,106,
9e-07,25,83,105,
4e-07,12,11,102,
9e-07,20,80,99,
9e-07,22,77,100,
8e-07,19,69,102,
7e-07,20,19,97,
5e-07,27,12,98,
7e-07,2,55,98,
6e-07,8,42,97,
4e-07,45,15,98,
5e-07,39,20,101,
6e-07,23,49,102,
6e-07,6,39,103,
8e-07,38,49,100,
8e-07,3,62,104,
1e-06,5,89,105,
6e-07,19,59,103,
9e-07,32,89,105,
6e-07,32,38,104,
1.1e-06,1,100,105,
1e-06,38,94,107,
4e-07,28,4,107,
7e-07,2,48,108,
8e-07,30,74,109,
1e-06,28,97,112,
7e-07,39,66,114,
5e-07,36,33,119,
1.2e-06,13,110,115,
6e-07,7,51,113,
1e-06,39,93,111,
4e-07,19,7,111,
8e-07,13,75,111,
5e-07,40,34,105,
9e-07,1,70,106,
1e-06,37,93,106,
7e-07,26,59,106,
5e-07,43,31,107,
4e-07,12,2,105,
7e-07,11,60,106,
8e-07,38,62,107,
1e-06,23,93,108,
6e-07,18,40,109,
7e-07,43,47,110,
8e-07,41,72,111,
8e-07,18,77,112,
4e-07,2,12,113,
4e-07,19,13,114,
3e-07,39,1,113,
7e-07,2,60,113,
6e-07,4,35,113,
1e-06,32,96,111,
6e-07,20,50,113,
6e-07,42,38,114,
6e-07,42,50,115,
1e-06,28,93,114,
5e-07,38,20,110,
7e-07,24,53,110,
5e-07,20,37,106,
1e-06,32,80,99,
9e-07,36,79,101,
8e-07,5,64,106,
1e-06,40,89,107,
7e-07,14,47,108,
4e-07,11,21,108,
5e-07,22,24,109,
5e-07,15,31,109,
4e-07,4,17,108,
3e-07,14,0,115,
4e-07,36,6,116,
1.5e-06,2,113,117,
1.1e-06,20,113,117,
5e-07,9,21,118,
9e-07,33,75,114,
6e-07,12,44,115,
8e-07,40,71,114,
8e-07,25,62,113,
1e-06,3,92,115,
7e-07,19,49,109,
6e-07,23,44,110,
4e-07,8,8,105,
5e-07,20,37,106,
9e-07,4,83,109,
3e-07,11,4,108,
9e-07,43,83,107,
8e-07,15,64,106,
9e-07,42,79,107,
4e-07,42,16,107,
7e-07,1,60,105,
6e-07,36,44,107,
1e-06,17,96,107,
5e-07,16,20,105,
6e-07,33,42,106,
7e-07,13,55,108,
5e-07,25,27,111,
7e-07,27,55,112,
1e-06,18,94,113,
4e-07,39,2,114,
1e-06,3,85,118,
1e-06,9,97,118,
8e-07,31,85,116,
5e-07,36,17,116,
9e-07,30,84,116,
8e-07,22,71,118,
9e-07,38,89,116,
8e-07,41,75,118,
7e-07,10,57,117,
4e-07,38,10,118,
4e-07,14,10,119,
8e-07,38,58,122,
8e-07,27,76,123,
1e-06,21,108,121,
6e-07,36,51,122,
1.1e-06,7,106,121,
9e-07,26,84,124,
3e-07,4,1,125,
1.1e-06,4,110,125,
1.1e-06,6,100,125,
5e-07,7,18,123,
1.2e-06,20,66,125,
1.1e-06,6,107,127,
1.1e-06,29,121,128,
6.2e-06,34,120,128,
9e-07,13,77,129,
1.2e-06,41,90,135,
6e-07,34,23,134,
1e-06,31,86,129,
9e-07,33,83,129,
8e-07,12,72,125,
8e-07,40,70,126,
1.2e-06,14,113,126,
1.2e-06,15,119,127,
1.1e-06,41,110,123,
9e-07,22,47,123,
6e-07,6,27,123,
4e-07,12,17,123,
1.2e-06,31,118,124,
7e-07,34,35,121,
5e-07,25,26,119,
8e-07,24,61,120,
9e-07,12,82,120,
3e-07,31,7,121,
6e-07,2,18,124,
7e-07,15,43,127,
7e-07,23,47,127,
3e-07,35,1,129,
1.1e-06,40,119,126,
9e-07,43,78,125,
1.1e-06,22,110,124,
4e-07,32,4,123,
5e-07,29,31,123,
7e-07,13,55,123,
9e-07,44,78,125,
4e-07,13,18,127,
9e-07,28,77,128,
1.2e-06,10,123,128,
5e-07,13,30,127,
1.1e-06,42,120,127,
8e-07,19,63,127,
6e-07,27,35,127,
8e-07,16,74,128,
7e-07,40,50,130,
1e-06,23,97,129,
9e-07,41,73,123,
9e-07,19,63,125,
2e-06,10,124,126,
9e-07,42,73,126,
1.3e-06,15,123,127,
1.3e-06,22,92,130,
1.1e-06,12,102,133,
1.1e-06,28,100,134,
1.1e-06,35,94,139,
6e-07,10,35,138,
7e-07,20,48,140,
1.2e-06,12,129,138,
4e-07,22,18,138,
8e-07,19,58,140,
1.2e-06,5,125,147,
1e-06,20,62,150,
6e-07,42,33,151,
8e-07,29,64,153,
1.2e-06,29,89,155,
1.1e-06,26,85,156,
1.7e-06,44,95,160,
1.3e-06,29,130,158,
3e-07,35,1,159,
1.6e-06,40,145,161,
6e-07,21,36,161,
8e-07,7,70,161,
1.1e-06,38,107,164,
1.3e-06,28,141,164,
1.1e-06,16,104,168,
4e-07,31,9,169,
1.5e-06,4,154,168,
1.2e-06,39,126,169,
9e-07,15,84,172,
8e-07,7,59,168,
1.5e-06,24,142,165,
1.3e-06,7,135,167,
1.5e-06,31,162,168,
1.4e-06,33,146,169,
1e-06,32,104,171,
1.4e-06,41,115,169,
1.1e-06,3,117,164,
5e-07,18,19,165,
1.4e-06,22,156,165,
1.1e-06,5,109,161,
3e-07,9,5,163,
1.2e-06,7,126,164,
6e-07,26,40,162,
4e-07,39,9,162,
7e-07,38,42,164,
6e-07,39,46,163,
7e-07,40,50,162,
9e-07,42,87,169,
5e-07,19,23,167,
8e-07,13,56,163,
1e-06,19,87,159,
7e-07,5,56,159,
9e-07,14,69,161,
5e-07,39,24,159,
1.1e-06,37,102,150,
5e-07,10,17,156,
1.2e-06,13,110,157,
7e-07,37,56,156,
6e-07,11,42,155,
8e-07,41,56,154,
4e-07,38,4,154,
1.3e-06,15,127,158,
7e-07,16,52,160,
1.1e-06,39,94,160,
1.1e-06,28,107,161,
3e-07,1,6,158,
5e-07,17,23,159,
1.2e-06,8,124,160,
1.3e-06,21,132,162,
1e-06,44,81,163,
5e-07,12,31,165,
1.2e-06,21,134,163,
1.1e-06,23,113,161,
1.3e-06,35,134,163,
5e-07,25,24,164,
1.2e-06,11,110,166,
6e-07,11,35,165,
1e-06,28,101,166,
1.4e-06,28,149,166,
9e-07,17,81,165,
5e-07,21,29,166,
1.1e-06,15,106,164,
1.2e-06,4,113,162,
7e-07,34,64,163,
1.3e-06,5,150,164,
3e-07,36,1,163,
1.4e-06,41,142,165,
3e-07,29,0,168,
1.3e-06,41,138,167,
6e-07,33,38,166,
7e-07,17,38,165,
3e-07,6,0,169,
7e-07,34,42,167,
1.1e-06,30,81,167,
8e-07,23,61,173,
1.2e-06,12,122,170,
1.3e-06,44,140,172,
5e-07,4,21,168,
6e-07,36,43,169,
1.4e-06,44,154,171,
1.1e-06,4,111,172,
1.1e-06,2,108,174,
8e-07,25,74,175,
6e-07,13,28,176,
7e-07,19,57,175,
1.3e-06,2,132,176,
6e-07,21,32,175,
1.3e-06,19,135,174,
1.4e-06,19,151,174,
9e-07,30,85,177,
1.3e-06,37,145,177,
1e-06,9,106,175,
9e-07,28,87,176,
4e-07,12,15,177,
1.5e-06,19,175,178,
1.4e-06,26,157,179,
1.3e-06,23,132,180,
3e-07,41,3,179,
8e-07,29,65,175,
1.1e-06,3,100,181,
8e-07,11,75,181,
1.3e-06,16,121,184,
4e-07,11,7,183,
9e-07,40,76,182,
9e-07,27,83,182,
7e-07,35,48,179,
1.7e-06,35,178,181,
1.2e-06,5,117,184,
1.5e-06,41,177,185,
6e-07,1,37,185,
1.4e-06,35,153,186,
7e-07,43,13,190,
1.1e-06,20,101,191,
1.3e-06,1,129,189,
8e-07,27,66,191,
6e-07,2,43,192,
1.2e-06,7,116,191,
6e-07,17,50,192,
5e-07,21,25,192,
1e-06,5,90,191,
1.1e-06,4,72,192,
1.9e-06,40,188,194,
1.5e-06,25,122,193,
2e-06,43,179,193,
1.3e-06,29,92,194,
1.3e-06,23,42,192,
1.4e-06,28,110,193,
1.7e-06,10,160,194,
8e-07,27,60,190,
1.5e-06,26,113,193,
9e-07,45,88,193,
1.2e-06,11,129,186,
6e-07,34,8,188,
3e-07,19,1,188,
1.4e-06,6,139,186,
5e-07,4,12,182,
9e-07,9,67,179,
1.2e-06,22,124,173,
1e-06,17,94,174,
7e-07,5,46,177,
1.2e-06,7,137,177,
1.5e-06,27,164,179,
1.2e-06,10,119,182,
1.6e-06,11,179,184,
3e-07,13,2,185,
7e-07,4,56,182,
1.5e-06,19,172,183,
1.4e-06,16,159,184,
5e-07,23,23,186,
4e-07,25,14,184,
7e-07,21,42,182,
8e-07,28,64,183,
1.6e-06,43,179,184,
1.4e-06,37,158,186,
1.5e-06,21,166,182,
1.4e-06,12,142,184,
1.6e-06,16,148,184,
6e-07,45,37,166,
1.3e-06,37,137,167,
7e-07,23,50,169,
5e-07,20,27,168,
5e-07,11,31,166,
8e-07,9,64,166,
1.1e-06,19,112,169,
1.5e-06,33,158,173,
1e-06,19,91,169,
1e-06,26,86,170,
3e-07,4,8,170,
1.3e-06,4,131,171,
1e-06,34,97,174,
6e-07,11,36,174,
1.2e-06,31,109,176,
1.4e-06,30,162,177,
1.2e-06,32,106,173,
7e-07,15,42,176,
9e-07,5,86,177,
8e-07,34,63,178,
1.5e-06,37,170,178,
1.3e-06,33,135,179,
6e-07,13,43,181,
3e-07,22,10,182,
9e-07,29,79,177,
7e-07,38,62,179,
1.1e-06,31,111,180,
1e-06,4,103,180,
6e-07,15,36,183,
1.4e-06,7,102,188,
1e-06,20,92,189,
1.4e-06,29,158,188,
1.1e-06,6,95,188,
1.4e-06,35,146,178,
9e-07,45,74,175,
8e-07,38,62,175,
1e-06,7,96,175,
1.5e-06,20,171,174,
1.5e-06,34,156,173,
1.3e-06,17,146,172,
9e-07,45,80,171,
5e-07,21,15,170,
5e-07,34,35,170,
1e-06,24,78,169,
9e-07,16,67,166,
3e-07,38,0,165,
9e-07,34,77,162,
6e-07,6,45,163,
1.3e-06,27,141,164,
1.1e-06,1,109,166,
1.1e-06,37,109,167,
4e-07,43,11,166,
9e-07,32,85,163,
8e-07,30,69,163,
7e-07,8,45,165,
7e-07,19,52,166,
1.2e-06,38,107,170,
1.2e-06,13,114,171,
1.2e-06,28,123,163,
5e-07,13,17,161,
1.3e-06,35,143,154,
1e-06,28,83,153,
1e-06,27,98,154,
1e-06,28,95,154,
1e-06,21,73,155,
7e-07,35,40,155,
1.2e-06,3,122,156,
1e-06,45,86,153,
2e-07,36,0,154,
7e-07,26,48,155,
5e-07,35,29,156,
5e-07,38,12,158,
9e-07,14,75,159,
1.1e-06,15,108,160,
8e-07,36,60,163,
9e-07,3,78,159,
7e-07,26,47,160,
1.2e-06,40,115,161,
1.3e-06,12,150,156,
1.3e-06,24,143,153,
6e-07,32,41,150,
7e-07,35,56,149,
3e-07,37,7,147,
1.3e-06,6,145,148,
1.1e-06,37,100,150,
6e-07,36,50,150,
1.3e-06,20,139,151,
1.2e-06,44,119,154,
9e-07,16,85,150,
7e-07,28,49,152,
1.3e-06,36,130,153,
7e-07,35,54,157,
1.2e-06,12,125,153,
6e-07,36,34,153,
9e-07,18,76,154,
1.3e-06,25,142,155,
1.1e-06,29,117,160,
6e-07,16,46,161,
1e-06,5,65,161,
4e-07,26,14,162,
1.1e-06,37,123,162,
5e-07,3,26,161,
1.1e-06,32,101,163,
1e-06,19,95,165,
9e-07,38,85,165,
9e-07,2,87,166,
1.2e-06,19,120,166,
3e-07,40,3,167,
1.1e-06,5,117,162,
1.3e-06,44,134,163,
1.4e-06,7,150,164,
4e-07,4,15,165,
1.3e-06,35,112,164,
1.2e-06,19,122,163,
5e-07,22,22,165,
7e-07,19,45,164,
9e-07,22,77,165,
6e-07,42,26,168,
1.4e-06,35,138,170,
1.3e-06,9,150,171,
1.2e-06,36,126,172,
1.2e-06,34,118,168,
6e-07,36,44,167,
8e-07,5,76,168,
1.5e-06,16,154,170,
7e-07,7,66,168,
4e-07,3,15,164,
8e-07,38,60,171,
1.3e-06,3,147,167,
8e-07,35,67,167,
1.3e-06,7,118,169,
4e-07,2,7,171,
9e-07,4,72,173,
1.3e-06,8,135,170,
1.3e-06,22,140,173,
9e-07,29,80,170,
8e-07,43,68,167,
7e-07,20,50,168,
6e-07,1,32,171,
6e-07,28,51,167,
1.2e-06,17,117,168,
6e-07,17,28,169,
7e-07,26,40,163,
1.4e-06,44,137,157,
1e-06,17,69,158,
1.3e-06,21,88,146,
1.4e-06,12,128,148,
4e-07,16,3,144,
6e-07,37,21,145,
1.6e-06,14,125,147,
1.2e-06,43,91,149,
1.1e-06,12,80,150,
9e-07,36,38,150,
4e-07,4,21,151,
1.1e-06,29,102,150,
