cas operacie,cislo,velkost frontu,,,
6.00E-07,19,28267,,,
6.00E-07,2,28294,,,
6.00E-07,2,28296,,,
6.00E-07,28,28308,,,
6.00E-07,4,28314,,,
6.00E-07,20,28324,,,
6.00E-07,46,28323,,,
6.00E-07,25,28370,,,
6.00E-07,55,28373,,,
6.00E-07,5,28392,,,
6.00E-07,5,28392,,,
6.00E-07,5,28410,,,
6.00E-07,19,28415,,,
6.00E-07,29,28431,,,
5.00E-07,29,28434,,,
6.00E-07,64,28450,,,
6.00E-07,7,28465,,,
6.00E-07,7,28465,,,
6.00E-07,62,28468,,,
6.00E-07,46,28469,,,
6.00E-07,46,28469,,,
6.00E-07,16,28497,,,
6.00E-07,63,28496,,,
6.00E-07,63,28511,,,
6.00E-07,48,28512,,,
6.00E-07,48,28521,,,
7.00E-07,48,28521,,,
6.00E-07,33,28523,,,
6.00E-07,14,28525,,,
6.00E-07,33,28535,,,
6.00E-07,49,28536,,,
7.00E-07,49,28541,,,
6.00E-07,32,28554,,,
6.00E-07,52,28558,,,
6.00E-07,52,28558,,,
6.00E-07,66,28569,,,
6.00E-07,3,28583,,,
6.00E-07,29,28608,,,
6.00E-07,1,28607,,,
6.00E-07,1,28608,,,
6.00E-07,44,28613,,,
6.00E-07,21,28619,,,
6.00E-07,21,28622,,,
6.00E-07,54,28638,,,
6.00E-07,54,28639,,,
6.00E-07,49,28660,,,
6.00E-07,6,28678,,,
6.00E-07,6,28680,,,
7.00E-07,48,28699,,,
6.00E-07,35,28706,,,
6.00E-07,35,28707,,,
6.00E-07,35,28707,,,
7.00E-07,51,28715,,,
6.00E-07,50,28727,,,
6.00E-07,31,28740,,,
6.00E-07,26,28763,,,
6.00E-07,33,28763,,,
6.00E-07,60,28765,,,
6.00E-07,29,28774,,,
6.00E-07,29,28774,,,
6.00E-07,14,28783,,,
6.00E-07,5,28796,,,
6.00E-07,31,28804,,,
6.00E-07,31,28807,,,
6.00E-07,23,28814,,,
6.00E-07,5,28835,,,
6.00E-07,65,28843,,,
6.00E-07,20,28844,,,
6.00E-07,35,28879,,,
1.30E-06,1,28880,,,
7.00E-07,37,28876,,,
7.00E-07,25,28879,,,
6.00E-07,10,28884,,,
6.00E-07,10,28888,,,
7.00E-07,41,28897,,,
6.00E-07,49,28907,,,
6.00E-07,62,28913,,,
6.00E-07,27,28915,,,
6.00E-07,54,28917,,,
6.00E-07,54,28920,,,
7.00E-07,25,28925,,,
6.00E-07,27,28930,,,
6.00E-07,33,28977,,,
7.00E-07,48,28976,,,
6.00E-07,39,28986,,,
6.00E-07,54,28987,,,
6.00E-07,66,28998,,,
6.00E-07,40,29001,,,
6.00E-07,60,29007,,,
6.00E-07,60,29008,,,
7.00E-07,50,29016,,,
6.00E-07,43,29018,,,
6.00E-07,68,29021,,,
6.00E-07,14,29035,,,
6.00E-07,42,29056,,,
6.00E-07,21,29068,,,
6.00E-07,42,29071,,,
7.00E-07,57,29077,,,
6.00E-07,27,29089,,,
6.00E-07,27,29089,,,
6.00E-07,14,29092,,,
6.00E-07,2,29113,,,
6.00E-07,34,29132,,,
8.00E-07,37,29159,,,
6.00E-07,30,29169,,,
7.00E-07,25,29179,,,
6.00E-07,34,29182,,,
6.00E-07,1,29186,,,
6.00E-07,12,29196,,,
6.00E-07,6,29201,,,
6.00E-07,1,29207,,,
6.00E-07,33,29208,,,
7.00E-07,4,29209,,,
7.00E-07,62,29218,,,
6.00E-07,20,29229,,,
2.00E-06,42,29232,,,
6.00E-07,2,29249,,,
7.00E-07,33,29258,,,
6.00E-07,17,29265,,,
6.00E-07,26,29266,,,
6.00E-07,4,29280,,,
6.00E-07,30,29292,,,
6.00E-07,62,29310,,,
6.00E-07,7,29308,,,
7.00E-07,44,29316,,,
6.00E-07,38,29315,,,
7.00E-07,9,29332,,,
6.00E-07,13,29334,,,
6.00E-07,70,29336,,,
6.00E-07,67,29341,,,
8.00E-07,67,29341,,,
9.00E-07,29,29343,,,
9.00E-07,33,29344,,,
8.00E-07,66,29356,,,
1.00E-06,18,29356,,,
7.00E-07,14,29361,,,
6.00E-07,16,29385,,,
6.00E-07,35,29399,,,
6.00E-07,41,29399,,,
6.00E-07,26,29405,,,
7.00E-07,42,29414,,,
6.00E-07,39,29439,,,
6.00E-07,58,29454,,,
6.00E-07,33,29484,,,
6.00E-07,38,29485,,,
6.00E-07,3,29498,,,
6.00E-07,3,29498,,,
6.00E-07,47,29516,,,
6.00E-07,47,29528,,,
6.00E-07,63,29540,,,
6.00E-07,12,29561,,,
6.00E-07,10,29567,,,
7.00E-07,19,29592,,,
1.00E-06,30,29606,,,
9.00E-07,64,29629,,,
6.00E-07,35,29627,,,
7.00E-07,16,29639,,,
6.00E-07,30,29658,,,
6.00E-07,19,29686,,,
8.00E-07,43,29699,,,
7.00E-07,7,29713,,,
6.00E-07,17,29755,,,
6.00E-07,62,29762,,,
6.00E-07,62,29764,,,
6.00E-07,19,29784,,,
6.00E-07,19,29784,,,
6.00E-07,11,29785,,,
6.00E-07,24,29786,,,
6.00E-07,24,29786,,,
6.00E-07,20,29787,,,
6.00E-07,49,29791,,,
6.00E-07,33,29792,,,
9.00E-07,49,29806,,,
7.00E-07,27,29838,,,
6.00E-07,27,29841,,,
6.00E-07,68,29842,,,
6.00E-07,26,29841,,,
6.00E-07,36,29854,,,
6.00E-07,69,29857,,,
6.00E-07,40,29859,,,
6.00E-07,40,29860,,,
6.00E-07,10,29871,,,
6.00E-07,65,29906,,,
6.00E-07,14,29912,,,
6.00E-07,14,29915,,,
6.00E-07,1,29926,,,
6.00E-07,1,29933,,,
6.00E-07,55,29942,,,
6.00E-07,13,29945,,,
7.00E-07,64,29953,,,
6.00E-07,53,29953,,,
6.00E-07,53,29956,,,
6.00E-07,18,29972,,,
6.00E-07,58,29990,,,
6.00E-07,50,30005,,,
6.00E-07,68,30009,,,
8.00E-07,3,30030,,,
6.00E-07,9,30028,,,
6.00E-07,39,30033,,,
6.00E-07,55,30053,,,
9.00E-07,43,30055,,,
7.00E-07,35,30058,,,
6.00E-07,15,30063,,,
6.00E-07,18,30065,,,
6.00E-07,9,30092,,,
6.00E-07,48,30090,,,
6.00E-07,32,30109,,,
6.00E-07,42,30113,,,
6.00E-07,42,30114,,,
6.00E-07,45,30117,,,
6.00E-07,27,30129,,,
6.00E-07,56,30133,,,
6.00E-07,43,30165,,,
6.00E-07,56,30166,,,
6.00E-07,26,30181,,,
6.00E-07,26,30181,,,
6.00E-07,8,30191,,,
6.00E-07,61,30193,,,
6.00E-07,7,30201,,,
6.00E-07,12,30214,,,
6.00E-07,53,30224,,,
6.00E-07,33,30229,,,
6.00E-07,6,30229,,,
5.00E-07,69,30231,,,
6.00E-07,45,30231,,,
6.00E-07,37,30260,,,
6.00E-07,46,30263,,,
7.00E-07,50,30269,,,
6.00E-07,18,30285,,,
6.00E-07,33,30292,,,
6.00E-07,33,30295,,,
6.00E-07,16,30316,,,
6.00E-07,37,30323,,,
6.00E-07,37,30323,,,
6.00E-07,26,30325,,,
6.00E-07,24,30348,,,
6.00E-07,24,30353,,,
6.00E-07,31,30368,,,
6.00E-07,31,30368,,,
7.00E-07,32,30371,,,
6.00E-07,49,30373,,,
7.00E-07,32,30388,,,
6.00E-07,21,30394,,,
6.00E-07,54,30402,,,
6.00E-07,44,30406,,,
6.00E-07,37,30412,,,
6.00E-07,50,30422,,,
6.00E-07,20,30432,,,
6.00E-07,53,30445,,,
6.00E-07,40,30446,,,
6.00E-07,59,30451,,,
6.00E-07,38,30453,,,
6.00E-07,33,30456,,,
6.00E-07,57,30461,,,
8.00E-07,42,30492,,,
7.00E-07,13,30489,,,
8.00E-07,12,30497,,,
8.00E-07,2,30498,,,
8.00E-07,16,30504,,,
8.00E-07,27,30521,,,
7.00E-07,27,30521,,,
7.00E-07,18,30524,,,
6.00E-07,66,30531,,,
8.00E-07,66,30535,,,
7.00E-07,66,30536,,,
9.00E-07,4,30561,,,
9.00E-07,2,30563,,,
8.00E-07,48,30563,,,
1.00E-06,43,30563,,,
7.00E-07,65,30575,,,
8.00E-07,17,30575,,,
9.00E-07,4,30575,,,
7.00E-07,4,30576,,,
8.00E-07,4,30576,,,
7.00E-07,24,30593,,,
7.00E-07,46,30604,,,
7.00E-07,20,30605,,,
1.10E-06,6,30613,,,
7.00E-07,28,30619,,,
2.20E-06,40,30627,,,
6.00E-07,40,30633,,,
6.00E-07,40,30639,,,
6.00E-07,40,30641,,,
7.00E-07,9,30644,,,
6.00E-07,62,30658,,,
6.00E-07,69,30671,,,
6.00E-07,29,30687,,,
6.00E-07,54,30689,,,
6.00E-07,8,30689,,,
6.00E-07,21,30703,,,
6.00E-07,5,30706,,,
6.00E-07,6,30728,,,
7.00E-07,15,30748,,,
6.00E-07,70,30763,,,
7.00E-07,31,30767,,,
6.00E-07,26,30771,,,
6.00E-07,55,30773,,,
7.00E-07,55,30776,,,
6.00E-07,59,30781,,,
6.00E-07,59,30781,,,
6.00E-07,26,30798,,,
6.00E-07,59,30803,,,
6.00E-07,67,30809,,,
6.00E-07,67,30811,,,
6.00E-07,48,30822,,,
6.00E-07,15,30835,,,
6.00E-07,10,30840,,,
6.00E-07,35,30840,,,
6.00E-07,35,30840,,,
6.00E-07,8,30841,,,
7.00E-07,13,30857,,,
6.00E-07,13,30858,,,
6.00E-07,27,30857,,,
6.00E-07,27,30857,,,
6.00E-07,42,30864,,,
6.00E-07,40,30871,,,
1.00E-06,6,30894,,,
8.00E-07,62,30897,,,
7.00E-07,41,30901,,,
6.00E-07,70,30906,,,
5.00E-07,70,30906,,,
6.00E-07,66,30912,,,
6.00E-07,41,30911,,,
6.00E-07,41,30914,,,
6.00E-07,1,30935,,,
6.00E-07,2,30957,,,
6.00E-07,69,30966,,,
6.00E-07,43,30969,,,
6.00E-07,48,30974,,,
6.00E-07,48,30977,,,
6.00E-07,40,30983,,,
8.00E-07,30,30992,,,
6.00E-07,17,30995,,,
6.00E-07,3,30998,,,
6.00E-07,44,31004,,,
6.00E-07,44,31008,,,
6.00E-07,68,31035,,,
6.00E-07,68,31044,,,
6.00E-07,47,31056,,,
6.00E-07,3,31073,,,
6.00E-07,15,31072,,,
5.00E-07,15,31072,,,
6.00E-07,31,31097,,,
6.00E-07,29,31100,,,
8.00E-07,69,31104,,,
9.00E-07,69,31106,,,
8.00E-07,32,31110,,,
9.00E-07,18,31116,,,
7.00E-07,18,31116,,,
8.00E-07,18,31116,,,
7.00E-07,22,31119,,,
8.00E-07,22,31120,,,
9.00E-07,10,31120,,,
7.00E-07,13,31158,,,
7.00E-07,24,31171,,,
1.30E-06,43,31200,,,
8.00E-07,16,31231,,,
1.10E-06,22,31239,,,
1.00E-06,42,31239,,,
7.00E-07,67,31248,,,
7.00E-07,1,31261,,,
7.00E-07,30,31279,,,
6.00E-07,27,31278,,,
7.00E-07,65,31281,,,
8.00E-07,11,31290,,,
7.00E-07,44,31312,,,
6.00E-07,58,31335,,,
6.00E-07,51,31342,,,
6.00E-07,66,31349,,,
6.00E-07,30,31382,,,
6.00E-07,42,31387,,,
6.00E-07,27,31390,,,
6.00E-07,32,31398,,,
6.00E-07,42,31397,,,
6.00E-07,3,31410,,,
6.00E-07,49,31417,,,
7.00E-07,58,31431,,,
7.00E-07,49,31453,,,
6.00E-07,66,31470,,,
6.00E-07,45,31489,,,
1.10E-06,32,31504,,,
1.00E-06,34,31540,,,
8.00E-07,34,31540,,,
8.00E-07,52,31552,,,
7.00E-07,29,31565,,,
7.00E-07,55,31564,,,
8.00E-07,57,31575,,,
1.00E-06,57,31575,,,
6.00E-07,7,31576,,,
9.00E-07,29,31587,,,
1.80E-06,34,31594,,,
1.00E-06,20,31596,,,
8.00E-07,42,31607,,,
8.00E-07,69,31619,,,
3.00E-06,62,31620,,,
9.00E-07,8,31630,,,
8.00E-07,43,31640,,,
8.00E-07,23,31642,,,
1.10E-06,23,31647,,,
9.00E-07,10,31656,,,
8.00E-07,67,31663,,,
8.00E-07,67,31664,,,
9.00E-07,67,31667,,,
9.00E-07,55,31674,,,
7.00E-07,21,31688,,,
7.00E-07,34,31697,,,
9.00E-07,32,31713,,,
8.00E-07,38,31774,,,
7.00E-07,38,31776,,,
9.00E-07,50,31778,,,
6.00E-07,66,31791,,,
7.00E-07,6,31814,,,
6.00E-07,6,31815,,,
6.00E-07,48,31833,,,
6.00E-07,25,31838,,,
1.70E-06,48,31883,,,
7.00E-07,35,31904,,,
6.00E-07,65,31911,,,
6.00E-07,13,31927,,,
6.00E-07,13,31929,,,
6.00E-07,33,31938,,,
6.00E-07,45,31936,,,
6.00E-07,60,31947,,,
6.00E-07,19,31965,,,
6.00E-07,11,31973,,,
6.00E-07,11,31974,,,
6.00E-07,61,31980,,,
6.00E-07,54,31984,,,
6.00E-07,8,31988,,,
6.00E-07,39,32005,,,
1.20E-06,52,32016,,,
6.00E-07,36,32017,,,
6.00E-07,36,32017,,,
7.00E-07,15,32027,,,
7.00E-07,15,32035,,,
7.00E-07,58,32087,,,
6.00E-07,58,32097,,,
6.00E-07,5,32102,,,
1.10E-06,50,32105,,,
8.00E-07,18,32111,,,
7.00E-07,53,32123,,,
6.00E-07,9,32121,,,
7.00E-07,9,32121,,,
6.00E-07,49,32124,,,
6.00E-07,61,32125,,,
6.00E-07,61,32130,,,
6.00E-07,57,32137,,,
6.00E-07,54,32153,,,
6.00E-07,44,32164,,,
6.00E-07,44,32167,,,
6.00E-07,58,32177,,,
6.00E-07,53,32198,,,
6.00E-07,26,32226,,,
6.00E-07,50,32246,,,
7.00E-07,37,32245,,,
6.00E-07,37,32249,,,
7.00E-07,9,32258,,,
6.00E-07,47,32287,,,
6.00E-07,46,32308,,,
6.00E-07,67,32313,,,
6.00E-07,67,32313,,,
6.00E-07,41,32324,,,
6.00E-07,60,32324,,,
7.00E-07,43,32322,,,
6.00E-07,52,32336,,,
8.00E-07,17,32342,,,
6.00E-07,3,32347,,,
6.00E-07,3,32347,,,
2.00E-06,3,32368,,,
6.00E-07,11,32371,,,
6.00E-07,26,32377,,,
6.00E-07,52,32380,,,
7.00E-07,17,32383,,,
6.00E-07,55,32388,,,
8.00E-07,23,32417,,,
7.00E-07,26,32418,,,
7.00E-07,25,32425,,,
6.00E-07,39,32429,,,
6.00E-07,70,32435,,,
8.00E-07,68,32448,,,
7.00E-07,68,32448,,,
7.00E-07,21,32461,,,
6.00E-07,21,32470,,,
6.00E-07,5,32487,,,
6.00E-07,44,32497,,,
7.00E-07,44,32499,,,
6.00E-07,52,32502,,,
6.00E-07,35,32512,,,
6.00E-07,35,32533,,,
6.00E-07,45,32534,,,
6.00E-07,27,32535,,,
8.00E-07,9,32537,,,
8.00E-07,37,32551,,,
7.00E-07,37,32551,,,
8.00E-07,37,32553,,,
6.00E-07,24,32557,,,
6.00E-07,30,32562,,,
6.00E-07,65,32569,,,
6.00E-07,61,32574,,,
6.00E-07,64,32577,,,
6.00E-07,63,32585,,,
6.00E-07,27,32597,,,
6.00E-07,58,32597,,,
6.00E-07,32,32616,,,
6.00E-07,32,32616,,,
7.00E-07,65,32657,,,
6.00E-07,68,32665,,,
6.00E-07,52,32666,,,
6.00E-07,66,32667,,,
6.00E-07,46,32673,,,
6.00E-07,46,32675,,,
6.00E-07,30,32688,,,
6.00E-07,30,32689,,,
6.00E-07,60,32691,,,
6.00E-07,51,32695,,,
6.00E-07,11,32700,,,
7.00E-07,11,32701,,,
6.00E-07,70,32710,,,
6.00E-07,44,32711,,,
6.00E-07,23,32713,,,
7.00E-07,19,32723,,,
6.00E-07,50,32730,,,
6.00E-07,19,32733,,,
6.00E-07,40,32735,,,
6.00E-07,40,32735,,,
6.00E-07,56,32744,,,
7.00E-07,28,32743,,,
7.00E-07,17,32748,,,
6.00E-07,52,32755,,,
6.00E-07,26,32779,,,
5.00E-07,26,32779,,,
6.00E-07,3,32780,,,
6.00E-07,67,32782,,,
6.00E-07,61,32784,,,
6.00E-07,26,32785,,,
7.00E-07,64,32787,,,
6.00E-07,3,32801,,,
6.00E-07,9,32804,,,
6.00E-07,47,32814,,,
6.00E-07,47,32814,,,
6.00E-07,42,32821,,,
6.00E-07,2,32830,,,
6.00E-07,40,32832,,,
6.00E-07,2,32835,,,
6.00E-07,2,32835,,,
6.00E-07,13,32856,,,
6.00E-07,15,32869,,,
6.00E-07,1,32878,,,
6.00E-07,18,32887,,,
6.00E-07,17,32889,,,
6.00E-07,61,32890,,,
6.00E-07,9,32913,,,
6.00E-07,39,32914,,,
7.00E-07,65,32919,,,
6.00E-07,60,32930,,,
6.00E-07,52,32932,,,
6.00E-07,1,32956,,,
6.00E-07,68,32956,,,
6.00E-07,29,32954,,,
6.00E-07,10,32958,,,
7.00E-07,68,32999,,,
6.00E-07,52,33005,,,
6.00E-07,36,33035,,,
6.00E-07,7,33039,,,
6.00E-07,25,33050,,,
6.00E-07,38,33055,,,
6.00E-07,70,33088,,,
6.00E-07,58,33093,,,
6.00E-07,65,33107,,,
6.00E-07,62,33120,,,
7.00E-07,46,33128,,,
6.00E-07,6,33130,,,
6.00E-07,42,33132,,,
6.00E-07,65,33142,,,
6.00E-07,54,33162,,,
6.00E-07,39,33186,,,
6.00E-07,68,33185,,,
6.00E-07,70,33191,,,
6.00E-07,32,33195,,,
6.00E-07,42,33200,,,
6.00E-07,51,33207,,,
6.00E-07,58,33221,,,
7.00E-07,26,33255,,,
6.00E-07,28,33261,,,
6.00E-07,28,33261,,,
6.00E-07,10,33262,,,
6.00E-07,10,33262,,,
6.00E-07,47,33289,,,
6.00E-07,58,33296,,,
6.00E-07,11,33313,,,
6.00E-07,11,33313,,,
7.00E-07,18,33332,,,
7.00E-07,55,33331,,,
7.00E-07,55,33331,,,
6.00E-07,65,33332,,,
7.00E-07,3,33336,,,
7.00E-07,30,33341,,,
1.00E-06,5,33355,,,
8.00E-07,17,33364,,,
8.00E-07,28,33381,,,
8.00E-07,44,33384,,,
7.00E-07,44,33384,,,
9.00E-07,27,33398,,,
8.00E-07,52,33396,,,
6.00E-07,52,33399,,,
6.00E-07,27,33399,,,
9.00E-07,39,33412,,,
9.00E-07,44,33412,,,
8.00E-07,52,33465,,,
8.00E-07,13,33465,,,
8.00E-07,29,33467,,,
9.00E-07,54,33483,,,
9.00E-07,5,33498,,,
9.00E-07,59,33500,,,
8.00E-07,14,33515,,,
9.00E-07,16,33522,,,
2.60E-06,16,33522,,,
8.00E-07,16,33523,,,
1.10E-06,16,33556,,,
6.00E-07,66,33570,,,
6.00E-07,55,33594,,,
8.00E-07,7,33609,,,
8.00E-07,28,33619,,,
1.10E-06,28,33622,,,
1.10E-06,62,33620,,,
7.00E-07,42,33626,,,
8.00E-07,46,33627,,,
8.00E-07,29,33629,,,
8.00E-07,29,33632,,,
8.00E-07,29,33633,,,
1.00E-06,46,33638,,,
9.00E-07,10,33638,,,
9.00E-07,64,33643,,,
9.00E-07,57,33657,,,
9.00E-07,59,33678,,,
7.00E-07,69,33698,,,
1.20E-06,47,33702,,,
1.10E-06,15,33714,,,
1.00E-06,4,33718,,,
9.00E-07,4,33723,,,
7.00E-07,58,33723,,,
6.00E-07,58,33723,,,
7.00E-07,34,33761,,,
6.00E-07,41,33773,,,
6.00E-07,55,33772,,,
6.00E-07,13,33834,,,
6.00E-07,40,33840,,,
6.00E-07,12,33854,,,
6.00E-07,32,33864,,,
6.00E-07,40,33883,,,
6.00E-07,6,33891,,,
6.00E-07,65,33902,,,
6.00E-07,37,33916,,,
6.00E-07,19,33919,,,
6.00E-07,37,33920,,,
6.00E-07,53,33935,,,
9.00E-07,44,33938,,,
7.00E-07,33,33938,,,
7.00E-07,40,33965,,,
6.00E-07,37,33967,,,
6.00E-07,4,33997,,,
6.00E-07,42,34000,,,
7.00E-07,29,34000,,,
6.00E-07,21,34004,,,
7.00E-07,8,34023,,,
6.00E-07,46,34035,,,
6.00E-07,43,34042,,,
6.00E-07,45,34041,,,
6.00E-07,53,34053,,,
6.00E-07,52,34057,,,
6.00E-07,1,34057,,,
6.00E-07,1,34059,,,
6.00E-07,16,34062,,,
7.00E-07,16,34067,,,
6.00E-07,51,34067,,,
6.00E-07,37,34067,,,
6.00E-07,41,34079,,,
6.00E-07,8,34101,,,
6.00E-07,4,34111,,,
6.00E-07,3,34111,,,
6.00E-07,8,34109,,,
6.00E-07,54,34119,,,
6.00E-07,33,34118,,,
6.00E-07,3,34133,,,
7.00E-07,60,34135,,,
7.00E-07,48,34154,,,
6.00E-07,58,34158,,,
6.00E-07,45,34167,,,
6.00E-07,45,34167,,,
6.00E-07,42,34167,,,
6.00E-07,39,34186,,,
6.00E-07,11,34205,,,
6.00E-07,11,34205,,,
9.00E-07,16,34217,,,
8.00E-07,3,34220,,,
8.00E-07,41,34222,,,
7.00E-07,41,34223,,,
8.00E-07,19,34226,,,
9.00E-07,26,34238,,,
8.00E-07,36,34261,,,
9.00E-07,14,34271,,,
8.00E-07,52,34281,,,
7.00E-07,12,34286,,,
8.00E-07,56,34294,,,
8.00E-07,69,34302,,,
8.00E-07,14,34302,,,
8.00E-07,70,34304,,,
8.00E-07,17,34319,,,
7.00E-07,45,34319,,,
8.00E-07,45,34321,,,
1.10E-06,25,34323,,,
8.00E-07,2,34334,,,
9.00E-07,37,34352,,,
8.00E-07,37,34352,,,
8.00E-07,4,34351,,,
6.00E-07,5,34358,,,
7.00E-07,11,34393,,,
6.00E-07,11,34393,,,
6.00E-07,67,34390,,,
6.00E-07,12,34417,,,
6.00E-07,36,34428,,,
6.00E-07,11,34436,,,
6.00E-07,38,34450,,,
6.00E-07,17,34452,,,
6.00E-07,59,34464,,,
6.00E-07,6,34466,,,
6.00E-07,6,34477,,,
6.00E-07,33,34486,,,
6.00E-07,67,34499,,,
7.00E-07,15,34505,,,
7.00E-07,27,34516,,,
6.00E-07,15,34524,,,
6.00E-07,59,34564,,,
6.00E-07,59,34565,,,
1.00E-06,64,34578,,,
6.00E-07,66,34574,,,
6.00E-07,66,34574,,,
6.00E-07,23,34598,,,
6.00E-07,66,34599,,,
6.00E-07,58,34611,,,
6.00E-07,2,34619,,,
6.00E-07,1,34628,,,
6.00E-07,1,34631,,,
6.00E-07,1,34640,,,
6.00E-07,1,34648,,,
6.00E-07,1,34650,,,
6.00E-07,8,34660,,,
6.00E-07,35,34662,,,
6.00E-07,35,34663,,,
6.00E-07,67,34670,,,
6.00E-07,67,34673,,,
6.00E-07,23,34671,,,
7.00E-07,22,34685,,,
1.80E-06,3,34691,,,
7.00E-07,68,34691,,,
1.40E-06,25,34704,,,
5.44E-05,5,34709,,,
7.00E-07,62,34720,,,
7.00E-07,16,34732,,,
6.00E-07,61,34737,,,
6.00E-07,7,34743,,,
6.00E-07,17,34750,,,
6.00E-07,53,34752,,,
6.00E-07,21,34752,,,
6.00E-07,14,34749,,,
8.00E-07,43,34769,,,
8.00E-07,54,34770,,,
6.00E-07,29,34772,,,
6.00E-07,50,34783,,,
6.00E-07,5,34784,,,
7.00E-07,26,34821,,,
6.00E-07,19,34835,,,
6.00E-07,32,34836,,,
6.00E-07,36,34835,,,
6.00E-07,21,34865,,,
1.20E-06,14,34871,,,
6.00E-07,63,34882,,,
5.00E-07,24,34885,,,
5.00E-07,64,34895,,,
6.00E-07,67,34898,,,
6.00E-07,23,34909,,,
6.00E-07,23,34910,,,
6.00E-07,48,34911,,,
6.00E-07,48,34913,,,
6.00E-07,60,34940,,,
6.00E-07,50,34936,,,
6.00E-07,48,34949,,,
6.00E-07,36,34951,,,
6.00E-07,70,34951,,,
6.00E-07,66,34958,,,
5.00E-07,45,34969,,,
6.00E-07,61,34983,,,
7.00E-07,57,34989,,,
6.00E-07,57,34989,,,
6.00E-07,39,34993,,,
8.00E-07,41,35021,,,
6.00E-07,8,35041,,,
6.00E-07,39,35048,,,
7.00E-07,25,35051,,,
7.00E-07,2,35069,,,
7.00E-07,40,35077,,,
6.00E-07,53,35082,,,
6.00E-07,53,35089,,,
7.00E-07,3,35096,,,
8.00E-07,39,35097,,,
6.00E-07,60,35108,,,
7.00E-07,28,35111,,,
6.00E-07,12,35112,,,
6.00E-07,58,35120,,,
6.00E-07,69,35132,,,
6.00E-07,8,35139,,,
6.00E-07,8,35141,,,
6.00E-07,8,35144,,,
6.00E-07,66,35165,,,
6.00E-07,66,35169,,,
6.00E-07,19,35174,,,
6.00E-07,19,35175,,,
1.10E-06,34,35191,,,
7.00E-07,50,35194,,,
8.00E-07,50,35198,,,
1.00E-06,65,35200,,,
8.00E-07,47,35198,,,
6.00E-07,28,35209,,,
1.20E-06,24,35210,,,
8.00E-07,62,35232,,,
7.00E-07,30,35243,,,
6.00E-07,10,35243,,,
6.00E-07,62,35247,,,
6.00E-07,64,35249,,,
6.00E-07,59,35257,,,
6.00E-07,64,35256,,,
6.00E-07,64,35256,,,
1.10E-06,35,35270,,,
7.00E-07,64,35269,,,
1.10E-06,35,35269,,,
9.00E-07,39,35278,,,
7.00E-07,39,35279,,,
8.00E-07,52,35294,,,
7.00E-07,52,35297,,,
7.00E-07,58,35306,,,
6.00E-07,20,35307,,,
6.00E-07,20,35307,,,
6.00E-07,46,35304,,,
7.00E-07,70,35312,,,
7.00E-07,23,35315,,,
8.00E-07,20,35319,,,
1.00E-06,46,35321,,,
8.00E-07,46,35322,,,
8.00E-07,17,35326,,,
9.00E-07,46,35333,,,
8.00E-07,10,35396,,,
1.10E-06,36,35408,,,
8.00E-07,36,35410,,,
9.00E-07,2,35433,,,
7.00E-07,18,35449,,,
7.00E-07,18,35462,,,
6.00E-07,9,35472,,,
6.00E-07,39,35476,,,
6.00E-07,67,35482,,,
6.00E-07,40,35488,,,
6.00E-07,39,35499,,,
6.00E-07,50,35505,,,
6.00E-07,6,35509,,,
6.00E-07,40,35510,,,
6.00E-07,54,35518,,,
6.00E-07,17,35549,,,
7.00E-07,38,35552,,,
6.00E-07,27,35568,,,
6.00E-07,2,35587,,,
5.00E-07,2,35587,,,
6.00E-07,55,35589,,,
6.00E-07,5,35591,,,
6.00E-07,55,35592,,,
6.00E-07,42,35606,,,
7.00E-07,63,35617,,,
6.00E-07,29,35640,,,
6.00E-07,45,35650,,,
6.00E-07,45,35651,,,
9.00E-07,16,35657,,,
8.00E-07,47,35660,,,
6.00E-07,8,35678,,,
6.00E-07,34,35682,,,
6.00E-07,15,35694,,,
6.00E-07,14,35700,,,
6.00E-07,14,35703,,,
7.00E-07,14,35704,,,
6.00E-07,48,35717,,,
6.00E-07,66,35718,,,
6.00E-07,40,35720,,,
6.00E-07,61,35745,,,
6.00E-07,10,35767,,,
6.00E-07,21,35771,,,
6.00E-07,49,35775,,,
6.00E-07,57,35797,,,
6.00E-07,14,35810,,,
6.00E-07,14,35813,,,
6.00E-07,49,35816,,,
6.00E-07,49,35816,,,
6.00E-07,49,35819,,,
6.00E-07,49,35819,,,
6.00E-07,63,35825,,,
7.00E-07,5,35827,,,
7.00E-07,5,35827,,,
7.00E-07,5,35829,,,
6.00E-07,14,35852,,,
6.00E-07,4,35860,,,
6.00E-07,63,35867,,,
7.00E-07,28,35911,,,
6.00E-07,67,35933,,,
6.00E-07,44,35934,,,
6.00E-07,26,35941,,,
6.00E-07,42,35958,,,
7.00E-07,9,35968,,,
6.00E-07,57,35975,,,
6.00E-07,50,35980,,,
9.00E-07,17,35999,,,
6.00E-07,42,36005,,,
7.00E-07,21,36053,,,
6.00E-07,1,36056,,,
6.00E-07,20,36061,,,
6.00E-07,20,36061,,,
6.00E-07,20,36061,,,
6.00E-07,31,36061,,,
6.00E-07,32,36065,,,
6.00E-07,9,36078,,,
6.00E-07,64,36076,,,
1.40E-06,64,36081,,,
7.00E-07,59,36091,,,
6.00E-07,1,36093,,,
6.00E-07,1,36095,,,
6.00E-07,28,36098,,,
5.00E-07,2,36112,,,
