cas operacie,cislo,velkost frontu,,,
2.81E-05,3,263,,,
2.80E-05,3,261,,,
3.05E-05,3,265,,,
2.76E-05,3,265,,,
2.81E-05,3,265,,,
3.31E-05,3,267,,,
2.87E-05,3,269,,,
3.10E-05,3,267,,,
3.10E-05,3,271,,,
3.60E-05,3,272,,,
3.13E-05,3,272,,,
3.45E-05,3,270,,,
3.26E-05,3,270,,,
3.72E-05,3,269,,,
3.11E-05,3,267,,,
3.10E-05,3,267,,,
3.88E-05,3,265,,,
3.25E-05,3,265,,,
3.29E-05,3,265,,,
3.53E-05,3,263,,,
3.50E-05,3,262,,,
3.29E-05,3,262,,,
2.89E-05,3,261,,,
3.45E-05,3,260,,,
3.45E-05,3,260,,,
3.42E-05,3,259,,,
3.39E-05,3,259,,,
4.68E-05,3,258,,,
3.03E-05,3,258,,,
3.84E-05,3,258,,,
3.02E-05,3,260,,,
3.03E-05,3,260,,,
3.42E-05,3,263,,,
3.44E-05,3,262,,,
3.41E-05,3,267,,,
3.39E-05,3,269,,,
3.67E-05,3,268,,,
3.17E-05,3,268,,,
3.17E-05,3,265,,,
3.38E-05,3,266,,,
2.89E-05,3,269,,,
3.32E-05,3,273,,,
0.0001216,3,274,,,
3.18E-05,3,277,,,
3.73E-05,3,279,,,
3.83E-05,3,283,,,
3.37E-05,3,284,,,
3.53E-05,3,285,,,
3.63E-05,3,287,,,
3.35E-05,3,285,,,
3.28E-05,3,285,,,
3.29E-05,3,285,,,
3.35E-05,3,286,,,
3.27E-05,3,286,,,
2.75E-05,3,285,,,
2.78E-05,3,290,,,
3.43E-05,3,296,,,
3.45E-05,3,298,,,
3.41E-05,3,300,,,
3.21E-05,3,300,,,
3.64E-05,3,301,,,
3.81E-05,3,304,,,
3.60E-05,3,305,,,
3.23E-05,3,306,,,
3.29E-05,3,306,,,
3.00E-05,3,307,,,
3.46E-05,3,307,,,
3.11E-05,3,311,,,
3.68E-05,3,315,,,
3.43E-05,3,317,,,
3.43E-05,3,317,,,
3.49E-05,3,317,,,
3.18E-05,3,319,,,
3.09E-05,3,321,,,
3.12E-05,3,320,,,
3.09E-05,3,324,,,
3.09E-05,3,323,,,
3.84E-05,3,322,,,
3.71E-05,3,324,,,
3.12E-05,3,326,,,
3.07E-05,3,326,,,
3.08E-05,3,326,,,
0.0002616,3,329,,,
3.29E-05,3,328,,,
3.16E-05,3,330,,,
3.31E-05,3,331,,,
3.36E-05,3,331,,,
3.51E-05,3,335,,,
3.09E-05,3,335,,,
2.96E-05,3,335,,,
3.60E-05,3,331,,,
3.14E-05,3,334,,,
3.14E-05,3,333,,,
2.98E-05,3,328,,,
3.10E-05,3,327,,,
3.35E-05,3,327,,,
2.36E-05,3,324,,,
2.37E-05,3,325,,,
2.35E-05,3,326,,,
3.09E-05,3,326,,,
2.36E-05,3,327,,,
2.95E-05,3,328,,,
2.39E-05,3,328,,,
2.34E-05,3,327,,,
2.34E-05,3,328,,,
2.35E-05,3,327,,,
2.33E-05,3,327,,,
2.35E-05,3,330,,,
2.34E-05,3,332,,,
2.34E-05,3,332,,,
2.33E-05,3,333,,,
2.34E-05,3,334,,,
2.34E-05,3,333,,,
2.33E-05,3,334,,,
2.33E-05,3,334,,,
2.32E-05,3,337,,,
3.10E-05,3,337,,,
3.09E-05,3,337,,,
2.37E-05,3,337,,,
2.35E-05,3,336,,,
2.35E-05,3,335,,,
3.16E-05,3,334,,,
2.99E-05,3,336,,,
3.12E-05,3,337,,,
3.11E-05,3,338,,,
2.82E-05,3,337,,,
2.74E-05,3,337,,,
3.04E-05,3,339,,,
3.61E-05,3,341,,,
2.37E-05,3,343,,,
2.34E-05,3,343,,,
2.33E-05,3,342,,,
2.34E-05,3,341,,,
2.34E-05,3,341,,,
2.34E-05,3,342,,,
2.38E-05,3,342,,,
3.13E-05,3,344,,,
3.10E-05,3,345,,,
2.38E-05,3,343,,,
2.37E-05,3,343,,,
2.37E-05,3,343,,,
2.36E-05,3,349,,,
2.36E-05,3,351,,,
2.35E-05,3,353,,,
2.34E-05,3,353,,,
2.34E-05,3,357,,,
3.11E-05,3,360,,,
2.35E-05,3,363,,,
2.33E-05,3,361,,,
2.37E-05,3,362,,,
2.34E-05,3,362,,,
2.33E-05,3,363,,,
2.34E-05,3,362,,,
2.34E-05,3,364,,,
3.05E-05,3,366,,,
3.07E-05,3,367,,,
3.21E-05,3,369,,,
2.39E-05,3,371,,,
3.01E-05,3,372,,,
9.92E-05,3,372,,,
3.04E-05,3,374,,,
6.36E-05,3,374,,,
3.42E-05,3,375,,,
0.0002367,3,378,,,
2.78E-05,3,379,,,
2.78E-05,3,379,,,
3.07E-05,3,384,,,
3.08E-05,3,382,,,
7.44E-05,3,383,,,
3.10E-05,3,388,,,
0.0003498,3,387,,,
3.42E-05,3,390,,,
3.49E-05,3,391,,,
4.54E-05,3,392,,,
3.21E-05,3,394,,,
3.06E-05,3,393,,,
4.21E-05,3,395,,,
4.21E-05,3,394,,,
4.12E-05,3,395,,,
2.36E-05,3,396,,,
2.45E-05,3,397,,,
2.46E-05,3,397,,,
2.38E-05,3,396,,,
3.60E-05,3,399,,,
3.06E-05,3,399,,,
4.37E-05,3,399,,,
3.23E-05,3,401,,,
3.69E-05,3,406,,,
3.09E-05,3,409,,,
2.96E-05,3,407,,,
3.12E-05,3,408,,,
3.34E-05,3,406,,,
2.38E-05,3,407,,,
2.38E-05,3,407,,,
2.37E-05,3,406,,,
2.35E-05,3,408,,,
3.47E-05,3,409,,,
3.20E-05,3,410,,,
3.75E-05,3,411,,,
3.08E-05,3,412,,,
2.39E-05,3,411,,,
2.36E-05,3,411,,,
3.02E-05,3,410,,,
2.35E-05,3,413,,,
2.37E-05,3,412,,,
2.76E-05,3,414,,,
2.36E-05,3,420,,,
3.19E-05,3,425,,,
3.17E-05,3,425,,,
2.37E-05,3,432,,,
3.16E-05,3,433,,,
2.38E-05,3,434,,,
2.39E-05,3,435,,,
3.04E-05,3,437,,,
3.75E-05,3,439,,,
2.36E-05,3,435,,,
2.36E-05,3,434,,,
2.36E-05,3,438,,,
9.83E-05,3,440,,,
3.14E-05,3,441,,,
3.09E-05,3,443,,,
2.98E-05,3,442,,,
3.07E-05,3,443,,,
3.09E-05,3,442,,,
2.37E-05,3,447,,,
3.07E-05,3,449,,,
2.89E-05,3,450,,,
3.10E-05,3,451,,,
2.68E-05,3,454,,,
2.67E-05,3,454,,,
3.12E-05,3,454,,,
3.07E-05,3,453,,,
2.90E-05,3,454,,,
3.03E-05,3,454,,,
5.10E-05,3,453,,,
3.41E-05,3,455,,,
2.37E-05,3,457,,,
2.36E-05,3,463,,,
2.34E-05,3,463,,,
2.32E-05,3,464,,,
2.33E-05,3,462,,,
2.65E-05,3,461,,,
2.34E-05,3,461,,,
2.34E-05,3,462,,,
2.34E-05,3,462,,,
2.32E-05,3,462,,,
2.33E-05,3,462,,,
2.32E-05,3,462,,,
2.34E-05,3,463,,,
3.05E-05,3,463,,,
2.87E-05,3,465,,,
2.35E-05,3,464,,,
2.35E-05,3,466,,,
3.09E-05,3,464,,,
3.12E-05,3,476,,,
2.35E-05,3,474,,,
2.34E-05,3,473,,,
2.34E-05,3,472,,,
2.34E-05,3,477,,,
2.33E-05,3,480,,,
8.64E-05,3,487,,,
3.06E-05,3,490,,,
3.16E-05,3,491,,,
9.52E-05,3,491,,,
3.00E-05,3,494,,,
3.12E-05,3,492,,,
2.97E-05,3,493,,,
2.45E-05,3,495,,,
2.37E-05,3,495,,,
2.37E-05,3,496,,,
2.37E-05,3,495,,,
2.36E-05,3,497,,,
3.03E-05,3,496,,,
2.33E-05,3,492,,,
2.36E-05,3,491,,,
3.11E-05,3,493,,,
3.19E-05,3,492,,,
4.19E-05,3,491,,,
6.48E-05,3,491,,,
4.06E-05,3,492,,,
3.97E-05,3,492,,,
4.08E-05,3,493,,,
4.12E-05,3,495,,,
4.16E-05,3,496,,,
3.93E-05,3,495,,,
4.05E-05,3,495,,,
3.34E-05,3,495,,,
3.30E-05,3,495,,,
2.36E-05,3,498,,,
2.57E-05,3,498,,,
2.91E-05,3,495,,,
4.28E-05,3,493,,,
3.24E-05,3,492,,,
2.80E-05,3,492,,,
2.68E-05,3,493,,,
3.20E-05,3,503,,,
3.15E-05,3,502,,,
3.04E-05,3,500,,,
3.27E-05,3,503,,,
2.36E-05,3,502,,,
2.33E-05,3,508,,,
2.33E-05,3,509,,,
2.37E-05,3,508,,,
2.34E-05,3,513,,,
2.34E-05,3,515,,,
3.11E-05,3,518,,,
3.15E-05,3,520,,,
3.06E-05,3,520,,,
3.10E-05,3,522,,,
2.85E-05,3,520,,,
3.65E-05,3,519,,,
3.39E-05,3,519,,,
3.08E-05,3,520,,,
3.11E-05,3,522,,,
2.97E-05,3,523,,,
7.04E-05,3,526,,,
2.39E-05,3,525,,,
2.34E-05,3,525,,,
2.35E-05,3,527,,,
2.37E-05,3,528,,,
2.38E-05,3,528,,,
3.31E-05,3,529,,,
3.11E-05,3,530,,,
3.13E-05,3,532,,,
3.15E-05,3,536,,,
3.16E-05,3,536,,,
3.07E-05,3,536,,,
3.36E-05,3,536,,,
3.06E-05,3,539,,,
3.15E-05,3,538,,,
3.06E-05,3,537,,,
3.14E-05,3,537,,,
3.15E-05,3,538,,,
3.03E-05,3,536,,,
2.37E-05,3,538,,,
2.34E-05,3,539,,,
2.35E-05,3,539,,,
2.34E-05,3,540,,,
2.35E-05,3,538,,,
3.57E-05,3,543,,,
2.37E-05,3,546,,,
3.14E-05,3,547,,,
3.11E-05,3,547,,,
3.12E-05,3,544,,,
2.96E-05,3,544,,,
3.04E-05,3,544,,,
3.06E-05,3,543,,,
2.81E-05,3,541,,,
0.0002021,3,541,,,
2.37E-05,3,541,,,
2.35E-05,3,538,,,
2.41E-05,3,538,,,
2.38E-05,3,538,,,
2.37E-05,3,539,,,
2.35E-05,3,538,,,
2.35E-05,3,539,,,
2.36E-05,3,540,,,
2.36E-05,3,541,,,
2.36E-05,3,541,,,
6.99E-05,3,548,,,
2.44E-05,3,552,,,
2.88E-05,3,553,,,
2.45E-05,3,553,,,
0.000109,3,551,,,
2.73E-05,3,552,,,
2.79E-05,3,552,,,
2.80E-05,3,553,,,
3.10E-05,3,554,,,
3.14E-05,3,555,,,
3.00E-05,3,555,,,
3.02E-05,3,557,,,
2.96E-05,3,557,,,
2.98E-05,3,557,,,
2.98E-05,3,557,,,
3.13E-05,3,558,,,
3.14E-05,3,558,,,
3.16E-05,3,558,,,
3.13E-05,3,558,,,
3.12E-05,3,559,,,
2.89E-05,3,562,,,
2.97E-05,3,561,,,
3.00E-05,3,563,,,
3.07E-05,3,561,,,
3.08E-05,3,562,,,
3.11E-05,3,565,,,
4.37E-05,3,572,,,
3.92E-05,3,572,,,
3.80E-05,3,572,,,
2.95E-05,3,574,,,
3.11E-05,3,579,,,
2.43E-05,3,580,,,
