cas operacie,cislo na indexe,index prvku,dlzka zoznamu,,
2.44E-05,46,18,42,,
2.48E-05,80,13,44,,
2.45E-05,20,11,44,,
2.54E-05,11,15,44,,
2.56E-05,65,17,44,,
2.55E-05,18,42,44,,
2.97E-05,84,10,44,,
2.48E-05,45,23,44,,
2.50E-05,66,13,45,,
2.63E-05,10,44,46,,
3.20E-05,45,25,46,,
2.53E-05,84,11,45,,
3.12E-05,9,16,46,,
4.16E-05,15,23,48,,
3.91E-05,71,27,48,,
3.76E-05,13,2,48,,
2.73E-05,62,38,49,,
2.49E-05,7,45,49,,
2.46E-05,56,28,48,,
2.45E-05,10,45,48,,
2.45E-05,56,28,47,,
3.21E-05,84,25,47,,
2.54E-05,18,42,47,,
2.46E-05,69,30,46,,
2.46E-05,11,40,44,,
2.44E-05,75,24,44,,
2.45E-05,1,34,44,,
2.47E-05,72,35,46,,
2.44E-05,52,38,46,,
2.46E-05,19,5,47,,
2.46E-05,11,17,46,,
2.46E-05,18,41,46,,
2.45E-05,14,9,45,,
2.56E-05,72,29,42,,
3.52E-05,13,4,43,,
2.48E-05,89,29,43,,
2.46E-05,62,24,44,,
2.47E-05,52,35,44,,
2.45E-05,18,39,43,,
2.48E-05,62,23,41,,
2.44E-05,71,10,41,,
2.45E-05,46,12,38,,
2.47E-05,81,20,37,,
2.47E-05,72,26,37,,
2.43E-05,75,6,37,,
2.45E-05,84,14,37,,
2.45E-05,65,11,37,,
2.47E-05,86,31,37,,
2.43E-05,89,25,37,,
2.45E-05,75,17,37,,
2.42E-05,9,10,37,,
2.51E-05,69,20,36,,
2.47E-05,14,5,35,,
2.54E-05,7,33,36,,
2.45E-05,14,5,36,,
2.45E-05,54,15,36,,
2.45E-05,84,14,37,,
2.58E-05,60,18,36,,
2.46E-05,2,3,37,,
2.46E-05,84,9,37,,
2.42E-05,71,10,37,,
2.45E-05,53,24,37,,
2.44E-05,84,15,37,,
3.26E-05,1,25,33,,
2.81E-05,1,25,33,,
2.45E-05,1,25,33,,
2.44E-05,69,19,33,,
2.45E-05,84,8,32,,
2.46E-05,9,10,32,,
2.46E-05,55,14,32,,
2.45E-05,20,0,33,,
2.45E-05,56,7,33,,
2.44E-05,56,6,30,,
2.43E-05,84,15,29,,
2.45E-05,79,11,29,,
2.44E-05,84,12,29,,
2.46E-05,12,0,29,,
2.48E-05,2,6,29,,
2.44E-05,55,13,26,,
3.31E-05,84,13,22,,
3.39E-05,45,1,22,,
3.45E-05,45,1,22,,
3.98E-05,16,3,22,,
2.77E-05,48,3,23,,
2.59E-05,64,21,23,,
3.99E-05,75,14,22,,
0.000105,51,18,22,,
3.91E-05,51,18,22,,
2.43E-05,42,3,19,,
2.41E-05,6,11,22,,
2.49E-05,74,4,24,,
3.10E-05,90,9,23,,
2.51E-05,11,21,25,,
2.49E-05,6,11,25,,
2.71E-05,75,5,26,,
2.46E-05,3,0,26,,
2.43E-05,9,15,26,,
2.42E-05,84,9,26,,
2.46E-05,79,17,26,,
3.01E-05,49,15,26,,
3.22E-05,75,12,26,,
2.44E-05,64,23,27,,
2.44E-05,86,23,28,,
2.55E-05,75,15,28,,
2.53E-05,55,23,28,,
2.47E-05,69,25,27,,
2.46E-05,79,21,27,,
2.45E-05,49,19,27,,
2.44E-05,1,24,29,,
2.45E-05,84,13,29,,
2.42E-05,78,11,29,,
2.48E-05,17,0,29,,
2.43E-05,75,5,30,,
2.46E-05,65,27,30,,
2.45E-05,75,19,30,,
2.42E-05,89,14,30,,
2.47E-05,43,7,30,,
2.70E-05,75,4,28,,
2.55E-05,41,7,28,,
2.79E-05,55,23,30,,
2.46E-05,79,23,30,,
2.44E-05,78,9,27,,
2.62E-05,52,8,26,,
2.48E-05,72,13,27,,
2.45E-05,41,8,29,,
2.46E-05,18,25,29,,
2.60E-05,8,1,29,,
2.45E-05,41,8,29,,
2.46E-05,14,15,28,,
2.44E-05,79,12,29,,
2.46E-05,55,21,29,,
2.44E-05,55,21,29,,
2.44E-05,44,5,29,,
2.43E-05,46,23,28,,
3.79E-05,46,24,28,,
2.58E-05,10,25,27,,
2.48E-05,9,18,27,,
2.46E-05,46,24,28,,
2.62E-05,79,12,28,,
3.31E-05,77,20,28,,
2.67E-05,52,10,29,,
2.43E-05,2,13,30,,
2.43E-05,10,28,30,,
2.45E-05,11,4,29,,
2.45E-05,2,12,29,,
2.46E-05,88,10,29,,
5.29E-05,18,1,28,,
2.50E-05,18,0,28,,
2.43E-05,41,23,27,,
2.46E-05,79,12,27,,
2.58E-05,41,24,29,,
2.43E-05,79,12,27,,
2.46E-05,75,24,27,,
2.45E-05,55,18,27,,
2.44E-05,55,16,26,,
4.76E-05,62,17,28,,
3.75E-05,14,12,28,,
0.0001034,53,7,26,,
2.56E-05,64,1,26,,
2.53E-05,53,6,26,,
2.54E-05,73,15,27,,
2.57E-05,62,16,27,,
2.56E-05,75,10,29,,
2.51E-05,47,5,28,,
3.07E-05,7,1,28,,
2.57E-05,64,7,26,,
2.58E-05,46,5,26,,
2.49E-05,18,0,26,,
2.52E-05,86,20,26,,
2.51E-05,84,11,26,,
2.71E-05,64,8,28,,
2.73E-05,89,12,26,,
2.52E-05,9,14,26,,
2.53E-05,70,15,25,,
3.10E-05,70,15,26,,
3.52E-05,61,15,25,,
2.59E-05,57,1,24,,
2.57E-05,65,13,24,,
2.55E-05,46,3,24,,
3.30E-05,83,9,24,,
2.52E-05,74,17,24,,
3.56E-05,82,15,25,,
2.58E-05,81,11,25,,
2.55E-05,61,16,24,,
2.54E-05,57,1,23,,
2.55E-05,86,19,23,,
2.50E-05,89,12,23,,
2.54E-05,89,12,23,,
2.51E-05,45,2,23,,
2.51E-05,45,2,23,,
2.52E-05,48,20,23,,
2.52E-05,73,11,23,,
2.68E-05,67,3,23,,
2.46E-05,86,19,23,,
2.45E-05,84,8,18,,
2.56E-05,66,13,18,,
2.58E-05,73,8,18,,
2.49E-05,17,10,18,,
2.44E-05,45,1,18,,
2.46E-05,15,0,19,,
2.43E-05,67,4,22,,
2.46E-05,74,17,22,,
2.43E-05,82,16,23,,
2.74E-05,58,8,22,,
2.67E-05,55,19,22,,
2.49E-05,55,6,22,,
2.45E-05,8,3,23,,
2.43E-05,17,14,20,,
2.84E-05,78,0,18,,
2.45E-05,51,15,18,,
2.78E-05,86,14,19,,
2.83E-05,83,6,18,,
2.53E-05,78,0,18,,
2.43E-05,54,0,17,,
2.43E-05,84,10,18,,
3.00E-05,82,15,18,,
2.46E-05,73,11,17,,
2.48E-05,51,1,18,,
2.44E-05,42,2,19,,
2.49E-05,57,14,19,,
2.45E-05,11,4,19,,
2.47E-05,52,10,19,,
2.43E-05,41,3,19,,
2.45E-05,58,10,21,,
2.46E-05,64,15,25,,
2.56E-05,16,2,24,,
2.42E-05,90,15,25,,
2.57E-05,82,18,26,,
2.73E-05,55,7,25,,
2.46E-05,86,17,26,,
2.52E-05,4,7,27,,
2.43E-05,89,14,26,,
2.45E-05,4,7,26,,
2.46E-05,42,3,27,,
2.45E-05,55,8,27,,
2.62E-05,57,23,27,,
2.44E-05,42,3,27,,
2.46E-05,10,1,27,,
2.47E-05,88,11,26,,
2.46E-05,15,7,25,,
2.44E-05,58,9,25,,
2.46E-05,74,8,25,,
2.45E-05,17,0,25,,
2.44E-05,15,22,25,,
2.43E-05,68,23,25,,
2.46E-05,42,3,25,,
3.17E-05,58,10,25,,
2.45E-05,57,2,25,,
2.53E-05,90,16,25,,
2.54E-05,68,22,24,,
2.56E-05,4,7,24,,
2.50E-05,17,1,25,,
3.19E-05,16,4,21,,
3.10E-05,74,20,22,,
2.59E-05,58,7,22,,
2.47E-05,58,9,21,,
4.23E-05,57,0,17,,
2.45E-05,86,9,18,,
4.07E-05,64,7,17,,
2.68E-05,85,13,17,,
2.44E-05,68,11,16,,
2.44E-05,89,13,15,,
2.43E-05,42,1,14,,
2.47E-05,84,0,14,,
3.52E-05,89,13,15,,
2.45E-05,20,8,15,,
2.46E-05,58,10,15,,
2.56E-05,69,9,14,,
3.24E-05,68,12,14,,
2.52E-05,67,5,15,,
2.41E-05,89,16,18,,
2.43E-05,48,3,16,,
2.51E-05,16,6,17,,
3.90E-05,6,0,21,,
2.74E-05,68,12,20,,
3.76E-05,16,4,20,,
4.49E-05,6,2,22,,
5.34E-05,77,2,19,,
3.26E-05,81,9,20,,
2.54E-05,66,14,21,,
2.54E-05,16,6,21,,
2.52E-05,44,5,21,,
2.51E-05,66,13,20,,
2.65E-05,78,14,22,,
2.56E-05,81,13,22,,
2.59E-05,20,10,23,,
2.55E-05,78,15,23,,
2.51E-05,77,6,23,,
2.55E-05,75,3,23,,
2.52E-05,56,10,24,,
2.52E-05,75,4,24,,
3.09E-05,44,8,24,,
2.47E-05,67,10,22,,
3.22E-05,50,4,23,,
2.48E-05,6,17,23,,
2.46E-05,77,8,23,,
2.53E-05,51,10,25,,
4.12E-05,16,2,24,,
2.69E-05,9,4,25,,
3.56E-05,50,8,26,,
2.57E-05,41,6,26,,
2.54E-05,45,22,26,,
2.57E-05,60,17,25,,
3.33E-05,60,18,26,,
2.43E-05,90,5,27,,
2.48E-05,45,13,27,,
2.52E-05,44,18,28,,
2.45E-05,54,23,26,,
2.62E-05,62,18,24,,
3.73E-05,56,10,24,,
4.57E-05,7,12,23,,
2.92E-05,44,16,22,,
2.44E-05,42,7,21,,
2.46E-05,70,12,17,,
2.56E-05,70,14,20,,
2.43E-05,73,16,20,,
2.44E-05,70,14,20,,
2.46E-05,82,4,19,,
2.43E-05,67,12,19,,
2.45E-05,10,13,23,,
2.45E-05,66,11,22,,
2.50E-05,15,1,23,,
2.45E-05,67,14,21,,
2.45E-05,41,5,21,,
2.46E-05,60,2,22,,
2.45E-05,74,6,22,,
2.45E-05,60,2,22,,
2.44E-05,80,6,22,,
9.71E-05,7,10,21,,
2.49E-05,7,10,21,,
3.92E-05,43,7,21,,
2.50E-05,56,8,21,,
3.98E-05,43,7,21,,
2.55E-05,16,19,21,,
3.01E-05,60,0,21,,
2.53E-05,75,3,20,,
3.09E-05,7,9,18,,
2.48E-05,61,10,17,,
2.49E-05,70,9,19,,
2.45E-05,1,3,22,,
5.97E-05,18,18,22,,
2.55E-05,43,13,23,,
2.77E-05,6,21,24,,
2.64E-05,1,3,24,,
2.45E-05,77,18,23,,
2.44E-05,6,20,23,,
2.64E-05,60,7,23,,
2.45E-05,78,15,22,,
2.45E-05,48,21,23,,
2.45E-05,53,5,23,,
2.44E-05,13,21,23,,
2.47E-05,12,22,24,,
3.82E-05,48,21,24,,
2.81E-05,18,20,25,,
2.90E-05,1,0,26,,
2.46E-05,71,3,26,,
2.44E-05,1,11,25,,
2.63E-05,90,10,24,,
2.51E-05,70,11,22,,
2.45E-05,15,15,17,,
2.46E-05,78,11,17,,
2.51E-05,72,7,16,,
2.48E-05,59,3,18,,
2.50E-05,77,1,18,,
2.48E-05,7,0,18,,
2.67E-05,1,6,19,,
2.45E-05,78,12,19,,
2.47E-05,90,5,19,,
2.43E-05,78,11,18,,
2.45E-05,75,1,18,,
2.44E-05,75,1,18,,
2.47E-05,90,5,19,,
2.46E-05,1,6,19,,
2.46E-05,65,12,20,,
3.24E-05,59,4,20,,
2.46E-05,18,19,21,,
2.46E-05,51,7,20,,
3.57E-05,87,10,20,,
2.49E-05,78,9,18,,
2.45E-05,78,12,18,,
2.44E-05,63,15,17,,
2.44E-05,90,5,17,,
2.46E-05,79,8,17,,
2.56E-05,1,6,16,,
2.60E-05,72,7,17,,
2.55E-05,16,12,18,,
2.54E-05,85,15,20,,
2.52E-05,81,11,19,,
2.48E-05,72,11,21,,
2.45E-05,15,3,21,,
2.44E-05,4,2,21,,
2.44E-05,4,2,21,,
2.45E-05,14,5,22,,
2.55E-05,14,5,22,,
2.53E-05,68,8,23,,
4.14E-05,4,2,22,,
3.80E-05,1,5,22,,
3.30E-05,4,2,22,,
2.45E-05,68,8,22,,
2.46E-05,1,6,24,,
2.44E-05,3,1,23,,
2.44E-05,72,13,20,,
2.43E-05,57,3,20,,
2.43E-05,1,12,20,,
2.45E-05,60,7,20,,
2.44E-05,60,7,20,,
2.44E-05,60,21,24,,
2.45E-05,14,22,24,,
2.46E-05,65,16,23,,
2.44E-05,51,15,24,,
2.45E-05,65,16,24,,
2.44E-05,4,3,24,,
2.45E-05,1,5,24,,
3.15E-05,1,5,23,,
2.44E-05,86,13,25,,
2.73E-05,68,9,25,,
2.48E-05,14,7,26,,
2.43E-05,13,24,26,,
3.77E-05,68,11,27,,
3.73E-05,14,6,26,,
2.47E-05,86,15,26,,
2.43E-05,72,16,25,,
2.42E-05,46,5,24,,
3.60E-05,44,11,20,,
2.52E-05,68,10,20,,
2.47E-05,79,1,22,,
2.49E-05,68,16,22,,
2.47E-05,49,10,22,,
2.47E-05,49,10,21,,
2.45E-05,1,6,21,,
2.44E-05,79,1,21,,
2.45E-05,90,14,21,,
2.45E-05,68,17,24,,
2.46E-05,41,2,24,,
2.46E-05,48,18,24,,
3.01E-05,79,2,25,,
2.61E-05,74,14,26,,
2.47E-05,48,5,26,,
2.46E-05,68,12,27,,
2.44E-05,67,22,27,,
2.42E-05,68,17,27,,
3.26E-05,78,11,29,,
2.54E-05,4,0,29,,
2.80E-05,48,20,29,,
2.54E-05,12,5,27,,
2.54E-05,48,17,27,,
2.59E-05,5,16,30,,
2.53E-05,12,4,30,,
0.0003291,68,15,30,,
2.57E-05,2,28,31,,
4.09E-05,67,17,32,,
2.76E-05,78,6,33,,
2.44E-05,74,10,32,,
2.49E-05,66,19,32,,
2.43E-05,67,18,33,,
2.48E-05,44,14,33,,
2.44E-05,48,1,33,,
2.44E-05,13,4,34,,
2.46E-05,12,3,34,,
2.45E-05,13,27,36,,
2.87E-05,48,18,38,,
2.99E-05,45,28,38,,
2.48E-05,56,9,38,,
2.47E-05,67,19,38,,
2.53E-05,75,10,36,,
2.55E-05,81,21,35,,
2.71E-05,48,17,35,,
2.45E-05,7,31,34,,
2.46E-05,56,8,36,,
3.26E-05,60,4,35,,
2.60E-05,5,31,36,,
2.47E-05,82,20,37,,
2.44E-05,54,16,35,,
2.45E-05,50,24,35,,
2.46E-05,50,24,35,,
2.44E-05,83,27,35,,
2.47E-05,88,1,35,,
2.66E-05,69,10,35,,
2.45E-05,9,33,35,,
2.46E-05,49,5,34,,
2.55E-05,81,19,34,,
3.01E-05,69,9,34,,
2.60E-05,1,27,34,,
2.45E-05,81,17,32,,
2.46E-05,82,15,31,,
2.45E-05,60,0,30,,
2.44E-05,49,1,28,,
2.47E-05,49,0,27,,
2.44E-05,18,21,28,,
2.51E-05,68,24,28,,
2.46E-05,18,23,28,,
2.65E-05,70,12,28,,
2.45E-05,20,23,29,,
2.44E-05,81,17,30,,
3.17E-05,57,8,30,,
2.44E-05,58,7,30,,
2.47E-05,57,8,30,,
2.46E-05,10,0,30,,
2.45E-05,50,19,31,,
2.49E-05,10,1,31,,
2.46E-05,1,27,30,,
2.45E-05,43,25,31,,
2.45E-05,87,3,31,,
3.73E-05,49,2,31,,
2.84E-05,60,13,31,,
2.58E-05,68,18,31,,
2.52E-05,78,14,31,,
2.52E-05,56,4,31,,
2.54E-05,55,12,31,,
2.52E-05,44,5,31,,
3.02E-05,49,2,31,,
2.48E-05,13,26,32,,
2.49E-05,5,29,32,,
2.48E-05,5,27,30,,
2.48E-05,47,0,30,,
4.26E-05,18,19,27,,
4.16E-05,66,18,27,,
4.29E-05,68,13,26,,
2.46E-05,14,16,27,,
2.47E-05,90,2,27,,
2.45E-05,61,8,27,,
2.63E-05,18,19,27,,
2.46E-05,51,16,27,,
2.43E-05,65,23,26,,
2.45E-05,84,7,26,,
2.41E-05,51,16,26,,
2.63E-05,61,9,25,,
2.57E-05,71,13,25,,
3.77E-05,71,15,27,,
3.26E-05,61,19,27,,
2.53E-05,9,0,30,,
2.51E-05,10,8,33,,
3.00E-05,1,4,33,,
2.49E-05,53,9,33,,
2.45E-05,49,24,32,,
2.58E-05,82,18,30,,
2.53E-05,86,10,30,,
2.54E-05,82,18,30,,
2.53E-05,87,14,30,,
5.36E-05,71,19,30,,
4.13E-05,10,9,29,,
2.62E-05,10,5,29,,
2.91E-05,1,8,30,,
3.20E-05,44,10,29,,
2.56E-05,3,0,30,,
2.53E-05,10,5,30,,
2.52E-05,1,7,28,,
2.50E-05,53,5,27,,
2.57E-05,14,1,27,,
2.57E-05,44,2,27,,
2.54E-05,9,10,27,,
3.49E-05,14,1,26,,
4.25E-05,10,3,26,,
3.49E-05,44,23,26,,
2.51E-05,49,22,24,,
2.52E-05,71,15,23,,
2.51E-05,56,4,23,,
2.52E-05,49,21,23,,
2.53E-05,66,20,24,,
2.54E-05,18,16,25,,
2.51E-05,88,15,25,,
2.51E-05,3,2,23,,
2.52E-05,1,7,23,,
2.51E-05,68,6,23,,
2.50E-05,90,9,24,,
2.52E-05,49,14,23,,
2.55E-05,49,17,23,,
2.55E-05,46,2,22,,
2.54E-05,77,14,23,,
2.51E-05,5,0,25,,
2.55E-05,62,5,20,,
2.74E-05,42,16,21,,
2.53E-05,20,19,22,,
2.52E-05,45,10,21,,
2.72E-05,66,15,18,,
3.61E-05,65,4,18,,
2.51E-05,49,14,18,,
2.95E-05,2,0,19,,
2.55E-05,87,8,17,,
2.54E-05,49,14,17,,
2.57E-05,49,15,17,,
2.51E-05,49,15,17,,
2.55E-05,20,12,17,,
2.55E-05,59,11,17,,
2.56E-05,16,9,16,,
2.51E-05,2,0,15,,
2.53E-05,78,7,15,,
2.54E-05,42,13,15,,
4.05E-05,87,8,16,,
2.52E-05,49,14,16,,
2.54E-05,45,10,16,,
2.50E-05,42,13,16,,
2.60E-05,81,2,15,,
2.56E-05,2,0,14,,
2.52E-05,45,8,13,,
2.54E-05,82,6,13,,
2.52E-05,77,9,13,,
2.54E-05,20,12,14,,
2.54E-05,82,5,14,,
3.36E-05,68,1,16,,
0.0002217,65,4,17,,
3.34E-05,81,0,17,,
2.60E-05,69,11,17,,
2.62E-05,65,2,17,,
3.41E-05,77,6,14,,
2.61E-05,20,10,14,,
3.09E-05,9,3,19,,
2.57E-05,7,0,19,,
2.53E-05,77,10,19,,
2.52E-05,60,12,19,,
2.51E-05,74,8,17,,
2.53E-05,82,6,18,,
2.52E-05,74,9,18,,
2.51E-05,7,0,14,,
3.98E-05,61,7,15,,
4.20E-05,6,5,15,,
3.43E-05,62,0,14,,
4.91E-05,81,3,14,,
3.61E-05,54,9,13,,
0.0001361,3,1,13,,
4.33E-05,54,8,10,,
2.53E-05,16,3,9,,
2.54E-05,65,1,9,,
3.96E-05,54,8,10,,
5.50E-05,42,7,11,,
3.46E-05,68,4,10,,
3.84E-05,81,3,11,,
2.55E-05,68,4,10,,
2.75E-05,60,5,7,,
3.08E-05,10,4,7,,
2.82E-05,85,0,6,,
3.09E-05,42,1,6,,
4.21E-05,85,0,6,,
3.57E-05,54,3,6,,
3.48E-05,12,4,6,,
3.47E-05,85,0,6,,
2.50E-05,64,1,7,,
2.49E-05,68,5,7,,
2.59E-05,90,1,4,,
2.55E-05,68,2,4,,
2.54E-05,90,1,4,,
2.54E-05,43,0,4,,
2.49E-05,43,0,4,,
2.50E-05,43,0,4,,
2.51E-05,90,1,4,,
2.53E-05,10,4,6,,
3.64E-05,90,2,6,,
2.56E-05,6,0,6,,
2.50E-05,10,1,3,,
2.49E-05,42,0,2,,
2.58E-05,43,0,4,,
2.52E-05,4,0,3,,
2.53E-05,4,0,3,,
3.84E-05,16,0,1,,
3.55E-05,16,0,1,,
2.57E-05,16,0,2,,
2.53E-05,16,0,2,,
0.0003858,63,0,3,,
3.80E-05,46,2,4,,
3.68E-05,63,1,7,,
3.47E-05,11,5,7,,
3.68E-05,63,0,6,,
2.58E-05,77,3,5,,
2.61E-05,4,0,5,,
0.0008088,82,1,5,,
4.07E-05,4,0,5,,
3.73E-05,60,2,6,,
2.59E-05,89,4,7,,
4.06E-05,89,4,7,,
2.68E-05,89,4,7,,
2.54E-05,16,5,7,,
8.23E-05,52,3,8,,
3.99E-05,82,4,8,,
2.56E-05,43,6,8,,
2.59E-05,69,3,8,,
2.54E-05,82,6,10,,
2.55E-05,86,6,11,,
2.54E-05,82,5,11,,
2.52E-05,64,2,12,,
3.78E-05,89,11,13,,
2.72E-05,12,3,14,,
3.08E-05,12,3,14,,
2.64E-05,12,3,14,,
2.50E-05,82,7,17,,
2.53E-05,16,9,17,,
2.52E-05,15,14,17,,
2.50E-05,86,9,17,,
2.50E-05,84,10,15,,
2.52E-05,16,8,16,,
2.71E-05,75,5,16,,
9.14E-05,88,4,16,,
2.47E-05,12,2,16,,
2.55E-05,41,10,16,,
2.60E-05,15,13,16,,
2.50E-05,64,3,15,,
2.45E-05,41,2,17,,
2.55E-05,12,6,20,,
2.83E-05,86,16,18,,
3.89E-05,64,7,17,,
2.55E-05,13,15,20,,
2.58E-05,20,8,24,,
2.46E-05,51,8,23,,
2.45E-05,86,14,24,,
2.46E-05,41,15,24,,
2.46E-05,2,0,24,,
2.46E-05,17,6,25,,
2.45E-05,17,6,25,,
2.83E-05,54,15,24,,
2.51E-05,64,15,23,,
3.52E-05,4,2,23,,
2.44E-05,45,18,26,,
2.43E-05,13,24,26,,
2.75E-05,67,15,25,,
2.48E-05,4,4,25,,
2.45E-05,4,4,24,,
2.45E-05,42,0,24,,
2.59E-05,51,14,23,,
2.51E-05,70,6,22,,
2.45E-05,82,10,22,,
2.45E-05,46,20,22,,
2.47E-05,64,8,22,,
2.45E-05,56,14,25,,
3.26E-05,60,19,24,,
2.55E-05,68,22,24,,
2.47E-05,67,16,25,,
2.48E-05,42,5,25,,
2.45E-05,49,22,25,,
2.45E-05,11,10,26,,
2.45E-05,5,21,23,,
2.45E-05,66,4,23,,
2.46E-05,63,3,23,,
2.54E-05,14,5,23,,
2.55E-05,42,2,23,,
3.03E-05,63,2,23,,
3.08E-05,49,20,22,,
2.54E-05,11,7,22,,
2.51E-05,46,19,21,,
2.45E-05,69,15,21,,
2.55E-05,66,9,19,,
2.47E-05,50,10,18,,
2.50E-05,68,16,18,,
2.45E-05,53,15,18,,
2.43E-05,12,10,16,,
2.43E-05,14,1,16,,
2.46E-05,69,11,15,,
3.15E-05,56,5,14,,
2.44E-05,60,4,15,,
2.46E-05,50,8,13,,
2.45E-05,50,8,13,,
2.47E-05,45,2,12,,
2.45E-05,45,2,13,,
2.99E-05,57,11,13,,
2.55E-05,56,4,12,,
2.47E-05,53,8,13,,
3.54E-05,53,8,13,,
2.55E-05,45,3,13,,
2.48E-05,56,4,14,,
2.45E-05,43,4,15,,
3.11E-05,81,8,16,,
2.61E-05,47,6,15,,
2.57E-05,69,12,15,,
2.56E-05,80,3,15,,
3.00E-05,47,5,14,,
2.46E-05,80,4,16,,
2.45E-05,60,8,16,,
2.68E-05,69,3,16,,
7.77E-05,47,7,16,,
2.47E-05,58,10,14,,
2.44E-05,58,10,14,,
2.45E-05,45,9,15,,
2.44E-05,4,1,14,,
2.50E-05,60,6,14,,
2.43E-05,67,2,13,,
2.46E-05,64,5,13,,
4.08E-05,17,0,16,,
2.48E-05,83,3,15,,
2.45E-05,20,7,15,,
2.45E-05,5,10,15,,
2.45E-05,60,5,11,,
2.93E-05,46,1,11,,
2.60E-05,45,8,11,,
2.48E-05,15,1,12,,
2.48E-05,47,11,13,,
9.84E-05,5,7,13,,
2.77E-05,60,4,13,,
3.31E-05,45,9,14,,
2.50E-05,5,10,14,,
2.58E-05,15,1,15,,
2.51E-05,60,4,15,,
2.49E-05,60,4,15,,
4.66E-05,59,0,13,,
2.45E-05,7,11,13,,
2.45E-05,45,7,13,,
2.46E-05,68,2,13,,
2.44E-05,5,7,13,,
2.98E-05,50,10,13,,
2.46E-05,54,7,12,,
2.46E-05,18,6,11,,
3.29E-05,47,10,12,,
2.56E-05,49,7,12,,
2.54E-05,4,10,12,,
3.06E-05,89,2,12,,
2.44E-05,18,5,12,,
2.45E-05,77,8,12,,
2.46E-05,74,5,11,,
2.46E-05,89,0,11,,
2.44E-05,74,5,10,,
2.45E-05,49,2,9,,
2.46E-05,49,6,9,,
3.56E-05,17,1,9,,
2.51E-05,89,0,7,,
2.52E-05,78,4,7,,
4.12E-05,78,4,7,,
3.34E-05,84,6,8,,
3.72E-05,20,1,7,,
3.61E-05,49,5,8,,
3.46E-05,89,3,8,,
3.71E-05,45,5,8,,
3.26E-05,1,5,15,,
2.44E-05,20,7,14,,
2.58E-05,12,7,15,,
4.34E-05,70,12,15,,
2.45E-05,20,9,15,,
2.45E-05,78,1,14,,
2.44E-05,74,3,13,,
3.22E-05,1,5,12,,
4.23E-05,70,10,12,,
2.55E-05,48,1,10,,
2.69E-05,41,2,10,,
2.43E-05,7,2,9,,
3.71E-05,41,4,10,,
4.37E-05,6,1,11,,
2.57E-05,78,4,11,,
2.48E-05,6,3,10,,
2.44E-05,7,0,9,,
2.55E-05,7,1,10,,
2.49E-05,17,2,11,,
2.47E-05,7,8,11,,
2.66E-05,7,10,13,,
2.61E-05,61,4,14,,
2.56E-05,19,2,16,,
2.46E-05,70,6,16,,
2.46E-05,79,10,16,,
2.45E-05,16,13,15,,
2.43E-05,79,10,15,,
2.49E-05,79,9,14,,
2.44E-05,17,6,14,,
2.44E-05,74,6,13,,
2.44E-05,74,6,13,,
3.03E-05,16,12,14,,
2.47E-05,11,0,14,,
3.25E-05,70,4,13,,
2.44E-05,87,2,12,,
2.44E-05,44,3,12,,
2.59E-05,76,7,11,,
2.52E-05,7,7,10,,
2.44E-05,7,7,10,,
2.44E-05,7,8,10,,
2.43E-05,52,4,8,,
2.43E-05,44,1,8,,
2.46E-05,47,4,7,,
2.45E-05,55,1,10,,
2.47E-05,52,4,11,,
2.44E-05,18,9,11,,
3.35E-05,55,2,10,,
3.10E-05,47,5,11,,
3.16E-05,19,6,11,,
2.48E-05,55,1,9,,
2.46E-05,55,1,9,,
2.69E-05,1,0,11,,
2.46E-05,87,1,10,,
2.44E-05,17,0,10,,
2.44E-05,64,7,10,,
2.44E-05,67,5,10,,
2.47E-05,67,5,10,,
2.43E-05,67,4,9,,
2.57E-05,15,1,12,,
2.55E-05,67,6,12,,
2.46E-05,8,1,11,,
2.45E-05,8,2,9,,
3.08E-05,42,3,9,,
2.48E-05,75,3,6,,
2.44E-05,49,0,5,,
2.45E-05,64,0,4,,
2.48E-05,75,4,6,,
2.48E-05,11,0,7,,
2.45E-05,11,0,6,,
2.47E-05,14,1,6,,
2.47E-05,74,0,4,,
2.45E-05,82,1,3,,
2.46E-05,82,1,3,,
2.44E-05,74,0,3,,
2.46E-05,88,1,4,,
2.48E-05,88,0,3,,
2.47E-05,88,0,3,,
2.45E-05,9,1,4,,
2.44E-05,9,1,4,,
2.44E-05,17,2,6,,
2.46E-05,17,3,7,,
2.45E-05,9,1,8,,
2.44E-05,6,5,8,,
2.45E-05,6,6,9,,
2.45E-05,76,1,9,,
2.43E-05,76,2,11,,
2.52E-05,12,3,15,,
2.44E-05,61,0,14,,
2.55E-05,12,2,13,,
2.53E-05,8,3,13,,
2.49E-05,12,2,14,,
2.66E-05,86,10,14,,
9.69E-05,63,0,17,,
2.77E-05,10,15,17,,
2.85E-05,3,13,17,,
2.56E-05,10,15,17,,
2.43E-05,8,15,17,,
2.96E-05,20,3,17,,
2.47E-05,74,10,16,,
2.47E-05,20,2,16,,
8.72E-05,70,12,16,,
4.28E-05,80,14,17,,
2.57E-05,77,4,17,,
2.45E-05,3,11,16,,
2.46E-05,16,6,17,,
2.45E-05,85,14,17,,
2.45E-05,80,13,17,,
2.45E-05,80,13,15,,
2.46E-05,74,5,15,,
2.45E-05,73,9,15,,
2.66E-05,4,0,18,,
2.46E-05,86,7,15,,
2.46E-05,20,1,15,,
