cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,
0.0006357,23,23,36,,
0.0008184,31,31,36,,
0.0002206,3,3,30,,
0.0003513,1,1,30,,
0.0003801,16,16,29,,
4.50E-05,1,1,29,,
0.0004288,12,12,30,,
3.34E-05,0,0,30,,
0.0007389,27,27,33,,
0.00048,14,14,34,,
0.0006355,23,23,33,,
0.0001126,4,4,34,,
0.0005183,21,21,35,,
0.0003983,12,12,37,,
0.0002384,5,5,38,,
0.0006387,23,23,38,,
0.0005559,16,16,37,,
0.0009547,29,29,38,,
0.0008503,12,12,38,,
0.0001013,3,3,33,,
0.0023034,32,32,33,,
0.0007829,23,23,36,,
0.0006941,18,18,36,,
9.44E-05,2,2,37,,
0.0030589,30,30,37,,
0.0010133,33,33,39,,
0.0004458,14,14,39,,
0.001027,19,19,40,,
0.0002221,6,6,40,,
0.0009932,35,35,42,,
0.0006393,9,9,43,,
0.0002801,8,8,43,,
0.0010166,34,34,43,,
0.0005408,16,16,43,,
0.000808,23,23,44,,
0.0009681,38,38,41,,
0.0003055,8,8,41,,
0.0009497,37,37,40,,
0.0007822,18,18,38,,
0.0005102,17,17,35,,
0.0007467,28,28,35,,
0.0001901,7,7,35,,
0.0003542,10,10,35,,
0.0011352,10,10,35,,
0.0004628,14,14,35,,
0.0004975,16,16,35,,
0.0004414,4,4,38,,
6.82E-05,2,2,34,,
0.0008807,26,26,36,,
0.0009732,36,36,38,,
0.0005814,16,16,38,,
0.0004587,15,15,41,,
0.0002935,7,7,42,,
0.0009045,33,33,44,,
0.0012171,31,31,43,,
0.0001292,3,3,42,,
0.0013043,39,39,44,,
0.0014871,12,12,45,,
0.001053,44,44,47,,
0.000446,19,19,46,,
0.000898,34,34,41,,
6.84E-05,2,2,42,,
0.000547,19,19,42,,
0.0004596,15,15,41,,
0.000602,20,20,42,,
0.0008805,34,34,43,,
0.0007588,25,25,41,,
0.0006463,0,0,38,,
3.20E-05,0,0,37,,
0.0020376,23,23,37,,
0.0002136,4,4,38,,
0.0008932,24,24,39,,
0.0015601,32,32,40,,
0.00097,30,30,40,,
0.0001609,4,4,40,,
0.0007526,22,22,40,,
0.0008189,23,23,41,,
0.0004413,13,13,41,,
6.44E-05,1,1,40,,
0.0006503,22,22,40,,
0.0004342,6,6,38,,
0.0003743,12,12,38,,
0.0006704,25,25,38,,
5.94E-05,1,1,37,,
0.0003807,11,11,35,,
0.0009604,20,20,33,,
0.000701,20,20,34,,
0.001746,31,31,33,,
0.0003247,13,13,33,,
0.0003106,13,13,33,,
0.0006889,25,25,31,,
0.0007256,27,27,32,,
0.0003733,9,9,32,,
9.25E-05,0,0,36,,
0.000219,4,4,36,,
0.0002844,7,7,35,,
0.0003981,12,12,35,,
0.0026439,32,32,36,,
0.0009079,27,27,40,,
0.0002178,1,1,40,,
6.49E-05,1,1,39,,
0.0005772,17,17,38,,
0.0003361,9,9,37,,
0.0024476,14,14,37,,
0.0004288,4,4,40,,
0.0009791,29,29,41,,
0.0022765,35,35,37,,
0.0003144,3,3,36,,
0.0006326,15,15,36,,
0.0001773,5,5,39,,
0.0011578,34,34,38,,
0.0002415,5,5,38,,
0.0001254,1,1,43,,
0.0005753,20,20,45,,
0.0001226,1,1,45,,
0.0005124,16,16,46,,
0.0003738,11,11,51,,
0.000925,36,36,52,,
0.0010397,41,41,52,,
0.0004977,21,21,55,,
9.27E-05,2,2,55,,
0.0002419,6,6,55,,
0.0005749,20,20,55,,
0.0002599,6,6,54,,
0.0002502,7,7,53,,
0.0008498,37,37,55,,
0.0015459,35,35,51,,
0.0006175,22,22,49,,
0.0007903,30,30,48,,
0.0010832,30,30,49,,
7.17E-05,2,2,52,,
0.000397,9,9,52,,
0.0009745,15,15,54,,
0.0001597,2,2,48,,
0.0002603,6,6,49,,
0.0004293,18,18,48,,
0.0001532,2,2,47,,
0.0003933,12,12,47,,
0.0003614,6,6,44,,
0.0042582,19,19,44,,
0.0002143,4,4,42,,
9.07E-05,0,0,42,,
0.0004367,14,14,42,,
2.31E-05,0,0,41,,
0.0013517,40,40,41,,
0.0001223,4,4,41,,
5.30E-05,1,1,43,,
0.0001665,6,6,42,,
0.0006291,14,14,43,,
3.23E-05,0,0,40,,
0.0009301,23,23,43,,
0.0004523,13,13,41,,
0.0007105,26,26,43,,
0.0008172,36,36,41,,
0.0008562,25,25,40,,
0.001832,34,34,43,,
0.0001359,4,4,43,,
0.0008574,37,37,46,,
0.0004506,14,14,47,,
0.0012176,22,22,47,,
0.0031061,45,45,47,,
0.0007919,30,30,44,,
0.0009265,36,36,44,,
6.79E-05,1,1,44,,
0.0012065,27,27,45,,
0.0027915,38,38,40,,
0.0003783,11,11,39,,
0.0003327,14,14,33,,
0.0001869,3,3,31,,
0.0007149,21,21,29,,
0.0002382,5,5,29,,
0.0002522,5,5,26,,
0.0003813,15,15,27,,
0.0003314,9,9,28,,
0.0004717,1,1,25,,
0.000319,9,9,23,,
0.0002908,12,12,21,,
0.0002391,5,5,24,,
0.0003762,11,11,24,,
0.0001233,1,1,17,,
0.0004394,14,14,15,,
0.0002665,7,7,18,,
0.0002464,7,7,16,,
0.0011249,12,12,17,,
0.0001278,3,3,14,,
0.000817,4,4,14,,
0.000558,6,6,15,,
0.0009668,13,13,14,,
0.000202,3,3,14,,
6.45E-05,1,1,16,,
0.0004908,14,14,16,,
0.0001167,2,2,25,,
0.0001043,2,2,25,,
0.0001254,1,1,25,,
6.71E-05,1,1,26,,
9.49E-05,2,2,26,,
0.000505,22,22,26,,
0.0004957,15,15,27,,
0.0001261,3,3,26,,
0.000836,9,9,20,,
0.0009158,7,7,20,,
0.0004646,20,20,22,,
6.09E-05,1,1,21,,
0.0002147,4,4,19,,
0.0005235,19,19,22,,
0.000509,17,17,23,,
0.0002389,5,5,23,,
0.0004157,13,13,24,,
0.0003241,8,8,24,,
9.21E-05,0,0,25,,
0.0001553,4,4,25,,
0.0003061,8,8,25,,
0.0001832,3,3,24,,
0.0003436,13,13,25,,
0.0007242,17,17,25,,
0.0002026,8,8,25,,
0.000117,4,4,25,,
0.0003484,10,10,24,,
0.0002314,9,9,22,,
0.0003742,11,11,24,,
0.0001224,3,3,21,,
2.36E-05,0,0,22,,
0.0002152,4,4,22,,
0.0004305,7,7,19,,
0.0002128,7,7,19,,
6.18E-05,1,1,19,,
9.41E-05,3,3,20,,
6.30E-05,1,1,21,,
0.0001234,1,1,21,,
3.03E-05,0,0,21,,
0.0002941,10,10,20,,
5.75E-05,1,1,19,,
0.0001138,3,3,19,,
0.0004453,13,13,19,,
0.0006341,14,14,20,,
0.0001543,2,2,21,,
0.0005741,20,20,23,,
0.0004212,13,13,22,,
0.0003429,10,10,21,,
0.0002163,4,4,21,,
0.0004367,14,14,23,,
2.35E-05,0,0,24,,
0.0001855,3,3,26,,
0.0004454,14,14,25,,
6.79E-05,2,2,23,,
6.74E-05,2,2,23,,
0.000336,14,14,26,,
0.0004898,21,21,29,,
0.0006409,28,28,29,,
0.0010038,16,16,25,,
6.23E-05,1,1,23,,
0.000378,11,11,22,,
0.0002647,11,11,23,,
0.0005122,22,22,23,,
0.0002188,9,9,23,,
4.50E-05,1,1,23,,
0.0004187,18,18,22,,
0.0003973,17,17,22,,
0.0003128,13,13,22,,
0.0001104,4,4,22,,
0.0002224,6,6,20,,
0.0003307,13,13,19,,
6.72E-05,2,2,19,,
0.0004531,14,14,18,,
0.000718,19,19,20,,
0.0001341,5,5,18,,
0.0002416,6,6,19,,
6.73E-05,2,2,20,,
