cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,
9.13E-05,6,24,34,,,
0.0001692,16,11,35,,,
9.09E-05,4,29,35,,,
0.0001726,5,16,37,,,
0.0002316,3,28,37,,,
0.0003438,17,27,33,,,
0.0001447,4,7,34,,,
0.0001166,20,20,35,,,
0.0001227,6,8,37,,,
0.0002005,12,23,39,,,
0.0001088,13,17,39,,,
0.0001383,15,20,40,,,
0.000187,13,6,41,,,
0.0001196,3,9,43,,,
0.0001707,14,32,40,,,
0.0001747,14,13,41,,,
0.0001726,19,6,41,,,
0.0001689,5,33,40,,,
0.0001744,9,30,35,,,
0.0001697,19,6,36,,,
0.0001686,1,29,38,,,
0.0001685,11,32,36,,,
9.01E-05,10,14,34,,,
0.0003103,12,3,35,,,
0.0009958,9,18,35,,,
0.0001704,12,16,36,,,
0.0001695,10,32,37,,,
9.57E-05,16,21,39,,,
8.86E-05,20,6,40,,,
8.75E-05,19,5,41,,,
0.0001635,7,13,41,,,
0.0005029,4,5,41,,,
0.0001696,19,31,42,,,
9.72E-05,12,30,40,,,
0.0001289,16,27,43,,,
0.0001309,5,22,44,,,
0.0001279,15,18,45,,,
0.0001343,14,33,47,,,
0.0001687,3,40,42,,,
0.0001693,15,29,44,,,
8.86E-05,9,41,43,,,
0.0001245,11,19,44,,,
0.000119,2,24,41,,,
0.0001703,2,8,44,,,
0.0001693,2,31,43,,,
0.0001175,9,15,39,,,
0.0001255,4,30,38,,,
0.0001294,18,11,34,,,
0.0001188,8,9,34,,,
0.000119,16,0,35,,,
0.0001193,8,31,37,,,
0.0006102,19,27,40,,,
0.000176,16,8,40,,,
0.000128,1,7,40,,,
0.0001214,6,30,41,,,
0.0001215,10,33,41,,,
0.0002729,20,22,40,,,
0.0001142,7,9,38,,,
0.000111,13,9,35,,,
0.0001178,11,21,33,,,
0.0002074,7,23,35,,,
0.0001214,17,12,35,,,
0.0002422,17,21,32,,,
0.0008668,3,10,33,,,
0.0001707,8,9,32,,,
0.0001697,8,24,32,,,
8.82E-05,7,6,32,,,
0.0001706,14,31,34,,,
0.0001718,3,33,36,,,
9.19E-05,1,11,39,,,
0.0002041,17,30,39,,,
0.000169,3,25,40,,,
0.0001286,5,33,42,,,
0.0001234,14,0,43,,,
0.0002931,15,23,41,,,
0.0001167,20,15,41,,,
0.0003409,14,1,36,,,
0.0013303,14,8,39,,,
0.0001689,15,24,39,,,
0.0001699,12,9,44,,,
9.18E-05,8,5,45,,,
0.0001736,5,27,46,,,
0.0005526,7,5,50,,,
0.0001693,19,1,52,,,
0.0001695,15,35,51,,,
0.0001682,10,22,54,,,
0.000169,11,10,56,,,
0.0001697,13,12,55,,,
0.0001686,9,39,56,,,
0.0001698,1,21,54,,,
9.10E-05,11,20,55,,,
0.0001711,10,22,55,,,
0.0001648,2,30,51,,,
0.0001113,2,31,51,,,
0.0001041,9,23,52,,,
0.0001746,12,1,53,,,
0.0001698,12,36,54,,,
0.0001694,18,36,49,,,
0.0001685,2,1,44,,,
0.0001079,12,27,42,,,
0.0001988,16,13,43,,,
0.0003826,4,6,42,,,
0.0001616,17,4,42,,,
0.0002023,10,2,40,,,
0.0001296,12,20,41,,,
0.0001244,17,3,41,,,
0.0001685,12,7,42,,,
0.0001674,14,27,43,,,
0.0001717,18,39,44,,,
0.000174,7,10,44,,,
0.0001726,7,3,41,,,
0.0001771,10,34,42,,,
0.00017,3,40,43,,,
0.0001872,15,34,42,,,
0.0005545,19,35,43,,,
0.000134,7,35,44,,,
0.0001162,10,30,47,,,
0.0001235,9,40,47,,,
0.0001705,17,0,43,,,
0.0001693,19,27,32,,,
0.0001703,18,19,33,,,
0.0001704,14,4,29,,,
0.0001705,18,18,28,,,
0.0003832,7,0,27,,,
0.0001183,20,16,19,,,
0.000107,3,15,20,,,
0.0005758,15,1,18,,,
0.0005797,4,9,15,,,
0.0004351,11,3,18,,,
0.0001233,11,6,22,,,
0.0001717,6,12,26,,,
0.0001279,11,25,27,,,
0.0003528,1,17,26,,,
0.0001196,4,10,27,,,
0.0001254,1,27,29,,,
0.000171,8,16,20,,,
0.0001287,6,14,19,,,
0.0001252,11,1,19,,,
0.0001679,5,17,20,,,
0.0001697,12,17,21,,,
0.0001701,1,5,22,,,
0.0001906,11,18,23,,,
0.0001706,8,15,25,,,
8.94E-05,10,14,24,,,
0.0001694,9,19,21,,,
0.0001134,9,0,20,,,
0.0004983,16,17,21,,,
0.0001717,4,15,23,,,
0.0001694,7,0,23,,,
0.00017,11,15,22,,,
0.0001695,10,20,23,,,
0.0001217,20,18,24,,,
0.0001711,19,22,25,,,
0.0001713,4,18,24,,,
0.0001698,12,4,25,,,
8.39E-05,17,7,22,,,
8.41E-05,4,21,23,,,
8.52E-05,3,7,20,,,
8.40E-05,18,4,20,,,
8.39E-05,10,17,21,,,
8.38E-05,20,23,26,,,
8.38E-05,18,2,27,,,
