cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,
2.24E-05,16,2,57,,,
2.70E-05,15,22,60,,,
2.52E-05,23,54,60,,,
2.05E-05,26,13,53,,,
1.91E-05,21,37,54,,,
2.29E-05,6,12,50,,,
2.01E-05,11,29,50,,,
1.88E-05,23,31,50,,,
1.09E-05,34,0,50,,,
1.90E-05,10,25,49,,,
1.85E-05,17,5,50,,,
1.89E-05,30,24,48,,,
1.86E-05,25,19,50,,,
2.39E-05,23,20,43,,,
1.81E-05,14,30,45,,,
1.01E-05,5,0,42,,,
1.79E-05,11,4,41,,,
1.81E-05,32,23,42,,,
1.78E-05,32,28,38,,,
1.87E-05,33,30,39,,,
2.44E-05,10,27,35,,,
1.91E-05,8,11,31,,,
1.80E-05,15,4,31,,,
1.82E-05,23,26,30,,,
1.76E-05,29,29,31,,,
1.83E-05,1,27,32,,,
1.88E-05,28,3,17,,,
1.85E-05,33,2,15,,,
2.42E-05,6,9,15,,,
2.16E-05,8,15,17,,,
1.76E-05,20,4,9,,,
1.75E-05,17,3,7,,,
2.00E-05,23,4,8,,,
1.11E-05,35,0,10,,,
3.01E-05,15,4,9,,,
2.68E-05,20,2,10,,,
1.83E-05,16,5,7,,,
1.75E-05,14,5,8,,,
2.53E-05,33,3,6,,,
1.78E-05,2,1,8,,,
1.80E-05,11,4,9,,,
1.76E-05,1,6,9,,,
1.75E-05,16,1,6,,,
1.04E-05,4,0,6,,,
1.76E-05,29,3,7,,,
1.74E-05,11,3,8,,,
1.76E-05,32,2,10,,,
1.76E-05,13,8,12,,,
1.00E-05,32,0,11,,,
1.76E-05,25,4,12,,,
1.92E-05,34,6,13,,,
1.77E-05,16,12,15,,,
1.78E-05,6,11,17,,,
1.75E-05,17,1,13,,,
1.76E-05,16,8,14,,,
1.75E-05,15,11,13,,,
2.33E-05,29,5,12,,,
1.79E-05,9,2,14,,,
1.75E-05,15,6,14,,,
1.77E-05,14,4,6,,,
1.76E-05,4,1,6,,,
1.00E-05,17,0,2,,,
9.90E-06,25,0,4,,,
1.82E-05,2,2,4,,,
1.74E-05,1,2,5,,,
1.74E-05,1,4,7,,,
1.73E-05,4,1,7,,,
1.76E-05,29,8,10,,,
2.08E-05,28,6,13,,,
1.75E-05,22,1,9,,,
1.76E-05,23,4,7,,,
1.75E-05,17,6,8,,,
1.01E-05,30,0,2,,,
1.01E-05,20,0,2,,,
1.77E-05,24,1,3,,,
1.77E-05,16,2,4,,,
2.19E-05,24,0,8,,,
1.02E-05,9,0,8,,,
1.78E-05,26,4,9,,,
1.75E-05,13,4,9,,,
2.01E-05,18,4,9,,,
1.79E-05,24,3,7,,,
1.76E-05,5,1,4,,,
1.76E-05,1,1,3,,,
1.76E-05,7,2,5,,,
1.78E-05,9,5,10,,,
1.76E-05,3,10,12,,,
1.88E-05,6,3,12,,,
1.85E-05,3,11,13,,,
1.03E-05,9,0,13,,,
1.79E-05,17,2,14,,,
1.74E-05,8,3,13,,,
1.12E-05,33,0,12,,,
1.82E-05,7,11,13,,,
2.01E-05,17,7,12,,,
1.76E-05,8,4,18,,,
1.77E-05,2,17,21,,,
1.89E-05,14,20,23,,,
1.96E-05,12,14,21,,,
1.86E-05,29,2,22,,,
1.86E-05,9,17,23,,,
1.90E-05,7,1,25,,,
1.90E-05,19,11,27,,,
2.30E-05,34,20,26,,,
2.69E-05,4,5,17,,,
2.57E-05,18,14,18,,,
1.81E-05,3,15,17,,,
1.85E-05,12,12,18,,,
1.85E-05,5,12,19,,,
1.86E-05,32,3,12,,,
1.82E-05,29,10,13,,,
1.08E-05,31,0,10,,,
1.87E-05,4,2,11,,,
1.84E-05,4,6,10,,,
1.84E-05,35,5,10,,,
1.85E-05,21,3,11,,,
1.82E-05,35,2,9,,,
2.03E-05,20,5,9,,,
3.31E-05,25,2,10,,,
2.26E-05,8,0,3,,,
2.00E-06,17,0,1,,,
1.60E-06,25,0,1,,,
1.13E-05,34,0,2,,,
1.10E-05,23,0,3,,,
1.08E-05,24,0,4,,,
2.00E-06,25,0,1,,,
1.50E-06,21,0,1,,,
1.84E-05,32,1,3,,,
1.86E-05,35,2,4,,,
1.82E-05,24,4,7,,,
1.82E-05,11,1,6,,,
1.84E-05,17,3,7,,,
1.83E-05,19,3,9,,,
1.86E-05,34,2,8,,,
1.40E-06,27,0,1,,,
1.11E-05,15,0,2,,,
1.40E-06,19,0,1,,,
1.09E-05,22,0,2,,,
1.15E-05,21,0,2,,,
1.08E-05,26,0,3,,,
1.08E-05,10,0,4,,,
1.09E-05,30,0,6,,,
1.50E-06,22,0,1,,,
1.09E-05,28,0,2,,,
1.06E-05,10,0,2,,,
1.40E-06,4,0,1,,,
3.80E-06,10,0,1,,,
2.40E-06,28,0,1,,,
2.10E-06,7,0,1,,,
2.40E-06,8,0,1,,,
1.80E-06,35,0,1,,,
1.12E-05,27,0,2,,,
1.10E-05,24,0,2,,,
1.84E-05,22,1,5,,,
2.16E-05,1,3,6,,,
1.96E-05,21,4,9,,,
1.84E-05,4,10,12,,,
1.85E-05,22,11,13,,,
1.82E-05,35,9,11,,,
1.87E-05,5,4,11,,,
1.90E-05,26,2,10,,,
1.50E-06,12,0,1,,,
1.08E-05,31,0,2,,,
2.24E-05,11,1,3,,,
2.52E-05,24,1,5,,,
1.88E-05,34,3,6,,,
1.84E-05,17,2,6,,,
1.84E-05,26,1,6,,,
1.83E-05,34,3,8,,,
1.84E-05,25,8,13,,,
1.84E-05,15,4,10,,,
1.09E-05,4,0,10,,,
1.83E-05,33,8,11,,,
1.81E-05,16,2,10,,,
1.94E-05,3,6,11,,,
1.86E-05,26,7,12,,,
1.84E-05,30,1,13,,,
1.86E-05,16,6,14,,,
1.82E-05,3,13,18,,,
1.90E-05,14,5,14,,,
1.07E-05,22,0,13,,,
0.0001234,31,2,14,,,
1.09E-05,18,0,11,,,
1.86E-05,24,5,12,,,
1.89E-05,6,11,16,,,
1.83E-05,10,13,18,,,
1.91E-05,15,13,16,,,
1.86E-05,9,12,15,,,
1.89E-05,29,4,9,,,
1.83E-05,28,3,5,,,
1.53E-05,25,0,2,,,
1.06E-05,5,0,2,,,
1.50E-06,6,0,1,,,
2.30E-06,32,0,1,,,
1.50E-06,6,0,1,,,
1.11E-05,9,0,2,,,
1.11E-05,11,0,3,,,
1.09E-05,27,0,4,,,
1.91E-05,31,0,5,,,
1.90E-05,24,2,7,,,
3.21E-05,31,4,9,,,
1.08E-05,35,0,2,,,
1.67E-05,18,0,2,,,
1.09E-05,7,0,3,,,
2.70E-06,5,0,1,,,
1.50E-06,29,0,1,,,
1.09E-05,20,0,3,,,
1.86E-05,11,1,4,,,
1.50E-06,16,0,1,,,
1.14E-05,14,0,2,,,
1.50E-06,28,0,1,,,
1.46E-05,17,0,2,,,
1.87E-05,16,1,3,,,
1.82E-05,15,6,8,,,
1.58E-05,5,0,6,,,
2.20E-05,23,2,6,,,
3.01E-05,23,6,9,,,
2.11E-05,20,1,6,,,
2.03E-05,19,1,7,,,
2.01E-05,15,4,9,,,
1.99E-05,11,8,10,,,
3.06E-05,16,4,10,,,
2.79E-05,19,1,9,,,
1.88E-05,9,3,7,,,
1.85E-05,1,3,7,,,
1.10E-05,2,0,9,,,
1.83E-05,5,5,9,,,
1.86E-05,7,2,6,,,
3.30E-06,8,0,1,,,
1.50E-06,19,0,1,,,
1.90E-06,11,0,1,,,
1.37E-05,23,0,3,,,
1.10E-05,15,0,4,,,
1.84E-05,28,3,5,,,
1.84E-05,34,2,4,,,
1.50E-06,31,0,1,,,
1.08E-05,33,0,2,,,
1.10E-05,16,0,3,,,
1.09E-05,13,0,4,,,
1.50E-06,8,0,1,,,
1.11E-05,10,0,2,,,
1.10E-05,26,0,3,,,
1.70E-06,6,0,1,,,
1.57E-05,32,0,2,,,
1.85E-05,3,2,7,,,
1.85E-05,2,3,8,,,
