cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,
1.60E-06,18,37,38,,,
1.30E-06,26,38,39,,,
1.30E-06,30,37,38,,,
1.30E-06,22,38,39,,,
1.40E-06,2,39,40,,,
1.30E-06,15,39,40,,,
1.40E-06,10,35,36,,,
1.40E-06,22,33,34,,,
1.30E-06,11,30,31,,,
1.30E-06,6,30,31,,,
1.70E-06,29,31,32,,,
1.60E-06,13,28,29,,,
1.50E-06,31,28,29,,,
1.60E-06,16,22,23,,,
2.70E-06,22,22,23,,,
1.40E-06,23,20,21,,,
1.50E-06,16,18,19,,,
1.50E-06,27,18,19,,,
2.70E-06,27,15,16,,,
1.70E-06,27,15,16,,,
1.40E-06,28,16,17,,,
1.40E-06,1,16,17,,,
1.60E-06,4,16,17,,,
3.40E-06,26,16,17,,,
1.50E-06,6,18,19,,,
1.80E-06,7,16,17,,,
1.60E-06,25,15,16,,,
1.90E-06,22,14,15,,,
2.70E-06,9,15,16,,,
1.40E-06,22,14,15,,,
1.40E-06,23,8,9,,,
2.30E-06,1,7,8,,,
1.70E-06,16,4,5,,,
1.30E-06,22,6,7,,,
1.30E-06,35,7,8,,,
2.80E-06,26,8,9,,,
1.30E-06,8,6,7,,,
1.40E-06,35,6,7,,,
1.30E-06,31,7,8,,,
1.30E-06,16,6,7,,,
1.30E-06,30,10,11,,,
1.40E-06,4,11,12,,,
1.70E-06,7,12,13,,,
1.30E-06,24,13,14,,,
1.40E-06,14,13,14,,,
1.40E-06,13,13,14,,,
1.30E-06,29,13,14,,,
1.70E-06,35,12,13,,,
1.30E-06,12,13,14,,,
1.30E-06,11,2,3,,,
1.60E-06,9,3,4,,,
1.50E-06,29,2,3,,,
1.40E-06,1,2,3,,,
1.30E-06,33,2,3,,,
1.20E-06,27,3,4,,,
1.30E-06,7,4,5,,,
1.30E-06,13,7,8,,,
1.30E-06,12,8,9,,,
1.30E-06,14,10,11,,,
2.00E-06,24,11,12,,,
1.30E-06,14,11,12,,,
1.60E-06,14,12,13,,,
1.50E-06,16,12,13,,,
1.30E-06,34,12,13,,,
1.40E-06,5,6,7,,,
1.30E-06,16,8,9,,,
1.30E-06,13,3,4,,,
1.60E-06,6,2,3,,,
1.30E-06,12,2,3,,,
1.20E-06,17,0,1,,,
1.30E-06,21,1,2,,,
2.70E-06,34,0,1,,,
1.30E-06,11,0,1,,,
1.50E-06,7,1,2,,,
1.30E-06,32,4,5,,,
1.50E-06,12,8,9,,,
1.60E-06,4,8,9,,,
1.30E-06,19,9,10,,,
1.40E-06,14,7,8,,,
1.50E-06,6,7,8,,,
1.30E-06,16,7,8,,,
1.50E-06,8,7,8,,,
1.30E-06,26,7,8,,,
2.10E-06,16,6,7,,,
1.60E-06,12,5,6,,,
1.30E-06,25,5,6,,,
1.40E-06,14,3,4,,,
1.30E-06,19,5,6,,,
1.20E-06,17,7,8,,,
1.30E-06,24,8,9,,,
1.30E-06,30,11,12,,,
1.70E-06,4,11,12,,,
1.30E-06,3,12,13,,,
1.80E-06,29,12,13,,,
2.40E-06,3,13,14,,,
1.80E-06,24,15,16,,,
1.50E-06,8,15,16,,,
1.30E-06,32,16,17,,,
1.30E-06,21,17,18,,,
2.40E-06,28,17,18,,,
1.30E-06,5,17,18,,,
1.40E-06,2,17,18,,,
1.30E-06,1,18,19,,,
1.30E-06,25,20,21,,,
1.60E-06,23,20,21,,,
1.60E-06,5,21,22,,,
1.50E-06,20,21,22,,,
1.50E-06,28,23,24,,,
1.50E-06,26,23,24,,,
1.60E-06,32,25,26,,,
2.40E-06,28,24,25,,,
1.50E-06,13,17,18,,,
1.60E-06,17,13,14,,,
2.00E-06,15,12,13,,,
2.40E-06,7,14,15,,,
1.60E-06,1,9,10,,,
1.50E-06,25,10,11,,,
1.60E-06,5,9,10,,,
1.50E-06,7,10,11,,,
1.50E-06,21,8,9,,,
1.70E-06,6,8,9,,,
1.50E-06,1,0,1,,,
1.60E-06,16,1,2,,,
1.60E-06,31,1,2,,,
1.50E-06,26,0,1,,,
1.30E-06,21,0,1,,,
1.40E-06,19,1,2,,,
1.60E-06,28,1,2,,,
1.40E-06,11,0,1,,,
1.50E-06,21,0,1,,,
1.50E-06,9,3,4,,,
1.80E-06,17,4,5,,,
1.60E-06,10,5,6,,,
1.50E-06,22,5,6,,,
1.60E-06,29,7,8,,,
1.40E-06,29,0,1,,,
1.40E-06,29,0,1,,,
1.60E-06,31,4,5,,,
1.70E-06,22,2,3,,,
1.50E-06,15,3,4,,,
1.50E-06,9,1,2,,,
2.20E-06,9,0,1,,,
1.50E-06,2,0,1,,,
3.40E-06,20,0,1,,,
1.40E-06,15,0,1,,,
1.70E-06,1,3,4,,,
1.50E-06,7,5,6,,,
1.50E-06,5,6,7,,,
1.40E-06,1,7,8,,,
3.90E-06,4,7,8,,,
2.40E-06,1,7,8,,,
1.70E-06,35,10,11,,,
1.50E-06,2,11,12,,,
1.50E-06,9,11,12,,,
1.80E-06,31,5,6,,,
1.60E-06,9,5,6,,,
1.40E-06,33,1,2,,,
1.50E-06,2,1,2,,,
1.50E-06,26,4,5,,,
1.60E-06,14,6,7,,,
1.40E-06,33,9,10,,,
1.40E-06,9,11,12,,,
1.50E-06,19,11,12,,,
1.70E-06,14,8,9,,,
1.50E-06,5,11,12,,,
1.50E-06,19,15,16,,,
1.60E-06,27,16,17,,,
1.50E-06,22,16,17,,,
1.60E-06,13,12,13,,,
1.50E-06,5,13,14,,,
2.80E-06,25,13,14,,,
1.70E-06,22,12,13,,,
1.60E-06,21,8,9,,,
1.50E-06,32,9,10,,,
1.50E-06,3,10,11,,,
1.80E-06,12,9,10,,,
1.60E-06,34,8,9,,,
1.50E-06,25,9,10,,,
1.40E-06,3,12,13,,,
1.40E-06,13,13,14,,,
1.40E-06,13,14,15,,,
1.60E-06,13,13,14,,,
3.10E-06,26,15,16,,,
1.70E-06,29,14,15,,,
1.50E-06,15,17,18,,,
1.60E-06,14,17,18,,,
1.50E-06,8,16,17,,,
1.70E-06,19,9,10,,,
1.40E-06,4,0,1,,,
1.40E-06,7,0,1,,,
1.60E-06,3,0,1,,,
1.50E-06,4,0,1,,,
1.60E-06,28,1,2,,,
1.50E-06,34,3,4,,,
1.50E-06,1,3,4,,,
1.50E-06,2,5,6,,,
1.50E-06,23,7,8,,,
1.40E-06,23,9,10,,,
1.50E-06,34,8,9,,,
2.40E-06,15,7,8,,,
1.80E-06,27,6,7,,,
1.50E-06,8,6,7,,,
1.50E-06,19,3,4,,,
1.40E-06,8,0,1,,,
2.50E-06,23,0,1,,,
2.70E-06,15,0,1,,,
1.60E-06,17,3,4,,,
1.60E-06,9,1,2,,,
2.30E-06,34,0,1,,,
2.60E-06,17,0,1,,,
1.50E-06,34,4,5,,,
1.50E-06,27,5,6,,,
3.50E-06,15,8,9,,,
1.70E-06,1,6,7,,,
1.70E-06,29,7,8,,,
2.30E-06,11,7,8,,,
1.60E-06,8,9,10,,,
2.20E-06,2,10,11,,,
4.20E-06,9,9,10,,,
1.60E-06,33,7,8,,,
1.40E-06,2,7,8,,,
1.50E-06,24,8,9,,,
1.50E-06,32,4,5,,,
1.40E-06,16,5,6,,,
2.40E-06,19,6,7,,,
1.70E-06,6,1,2,,,
1.60E-06,8,2,3,,,
1.40E-06,11,0,1,,,
1.50E-06,19,1,2,,,
1.50E-06,29,0,1,,,
1.40E-06,5,0,1,,,
1.40E-06,3,1,2,,,
2.70E-06,33,3,4,,,
1.60E-06,4,2,3,,,
1.60E-06,34,2,3,,,
1.50E-06,35,2,3,,,
1.50E-06,6,3,4,,,
1.50E-06,5,1,2,,,
1.70E-06,18,1,2,,,
1.50E-06,15,1,2,,,
1.60E-06,10,0,1,,,
1.40E-06,22,0,1,,,
1.30E-06,12,0,1,,,
1.40E-06,6,1,2,,,
1.50E-06,28,3,4,,,
1.40E-06,21,5,6,,,
1.40E-06,16,0,1,,,
2.10E-06,24,1,2,,,
1.40E-06,31,0,1,,,
1.40E-06,34,0,1,,,
1.60E-06,26,2,3,,,
1.60E-06,20,5,6,,,
1.50E-06,20,7,8,,,
1.60E-06,28,2,3,,,
1.40E-06,12,3,4,,,
1.60E-06,35,5,6,,,
2.00E-06,3,3,4,,,
1.60E-06,12,3,4,,,
2.00E-06,33,2,3,,,
1.90E-06,33,2,3,,,
1.50E-06,15,3,4,,,
1.50E-06,14,2,3,,,
1.50E-06,5,3,4,,,
1.40E-06,27,4,5,,,
1.50E-06,33,3,4,,,
1.50E-06,9,3,4,,,
1.60E-06,4,3,4,,,
2.10E-06,8,4,5,,,
1.80E-06,30,4,5,,,
1.60E-06,27,5,6,,,
1.80E-06,19,7,8,,,
