cas operacie,index prvku,dlzka zoznamu,,,
3.40E-05,2,7,,,
3.00E-05,5,8,,,
2.77E-05,1,6,,,
1.12E-05,0,7,,,
1.86E-05,1,3,,,
1.87E-05,1,2,,,
1.10E-05,0,1,,,
1.08E-05,0,0,,,
1.38E-05,0,1,,,
1.14E-05,0,3,,,
1.96E-05,2,3,,,
1.15E-05,0,0,,,
1.88E-05,2,3,,,
1.13E-05,0,1,,,
1.09E-05,0,0,,,
1.47E-05,0,0,,,
1.81E-05,0,0,,,
2.92E-05,2,7,,,
3.11E-05,3,5,,,
2.99E-05,2,6,,,
2.99E-05,6,9,,,
2.60E-05,9,10,,,
2.44E-05,2,9,,,
1.43E-05,0,7,,,
3.01E-05,6,9,,,
2.45E-05,5,8,,,
1.92E-05,2,6,,,
1.85E-05,4,5,,,
1.89E-05,2,5,,,
1.86E-05,3,4,,,
1.86E-05,3,5,,,
1.85E-05,0,5,,,
1.72E-05,0,0,,,
1.09E-05,0,1,,,
1.31E-05,0,1,,,
1.33E-05,0,0,,,
1.13E-05,0,2,,,
1.11E-05,0,4,,,
1.85E-05,1,2,,,
1.67E-05,0,1,,,
1.09E-05,0,1,,,
1.15E-05,0,1,,,
1.11E-05,0,0,,,
1.10E-05,0,0,,,
2.30E-05,1,2,,,
1.16E-05,0,1,,,
1.89E-05,4,5,,,
1.86E-05,3,4,,,
1.80E-05,0,1,,,
2.08E-05,0,1,,,
1.86E-05,1,3,,,
3.12E-05,1,4,,,
2.70E-05,1,6,,,
1.90E-05,2,4,,,
1.84E-05,2,3,,,
1.14E-05,0,3,,,
3.19E-05,1,2,,,
1.93E-05,1,3,,,
1.89E-05,3,4,,,
1.13E-05,0,4,,,
1.87E-05,4,5,,,
1.87E-05,1,8,,,
1.91E-05,2,7,,,
1.90E-05,5,8,,,
2.07E-05,3,7,,,
2.52E-05,1,8,,,
2.32E-05,4,6,,,
1.96E-05,4,6,,,
1.87E-05,1,5,,,
1.89E-05,4,7,,,
1.88E-05,4,6,,,
2.53E-05,3,6,,,
1.38E-05,0,2,,,
1.21E-05,0,0,,,
1.30E-05,0,0,,,
2.28E-05,1,2,,,
1.14E-05,0,1,,,
1.13E-05,0,1,,,
2.19E-05,0,1,,,
1.91E-05,2,3,,,
2.66E-05,3,5,,,
1.84E-05,4,5,,,
1.85E-05,3,5,,,
1.89E-05,2,5,,,
1.83E-05,0,6,,,
2.41E-05,2,5,,,
2.39E-05,2,5,,,
1.91E-05,3,5,,,
2.93E-05,1,2,,,
1.16E-05,0,1,,,
1.12E-05,0,0,,,
1.25E-05,0,0,,,
1.16E-05,0,2,,,
3.18E-05,3,4,,,
1.11E-05,0,3,,,
1.12E-05,0,3,,,
1.87E-05,4,7,,,
1.12E-05,0,8,,,
1.15E-05,0,8,,,
2.60E-05,3,6,,,
1.89E-05,6,8,,,
1.89E-05,1,7,,,
1.89E-05,1,3,,,
1.10E-05,0,0,,,
2.28E-05,1,3,,,
1.81E-05,0,3,,,
1.91E-05,4,5,,,
1.88E-05,4,5,,,
1.90E-05,1,5,,,
1.86E-05,1,4,,,
1.88E-05,3,5,,,
2.14E-05,2,8,,,
3.37E-05,1,2,,,
1.41E-05,0,1,,,
1.49E-05,0,0,,,
2.85E-05,1,2,,,
1.71E-05,0,2,,,
