cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,
5.80E-06,68,68,125,,,
9.00E-07,9,9,125,,,
3.60E-06,52,52,126,,,
5.00E-07,0,0,123,,,
3.70E-06,38,38,127,,,
1.70E-06,13,13,126,,,
1.30E-06,12,12,125,,,
5.70E-06,69,69,125,,,
1.60E-06,18,18,131,,,
2.40E-06,22,22,129,,,
1.60E-06,18,18,132,,,
5.00E-07,3,3,132,,,
2.20E-06,29,29,135,,,
3.10E-06,38,38,133,,,
1.80E-06,17,17,130,,,
5.00E-07,3,3,130,,,
6.50E-06,83,83,120,,,
1.70E-06,20,20,120,,,
2.00E-06,28,28,121,,,
1.60E-06,12,12,121,,,
1.30E-06,12,12,121,,,
2.40E-06,26,26,121,,,
1.80E-06,19,19,127,,,
1.60E-06,18,18,126,,,
2.10E-06,20,20,128,,,
1.50E-06,16,16,125,,,
2.70E-06,33,33,123,,,
2.20E-06,26,26,116,,,
4.00E-06,53,53,117,,,
3.90E-06,54,54,118,,,
4.60E-06,42,42,124,,,
8.00E-07,3,3,124,,,
5.30E-06,37,37,124,,,
1.80E-06,21,21,123,,,
8.00E-07,3,3,125,,,
4.70E-06,45,45,131,,,
1.00E-06,8,8,129,,,
9.00E-07,6,6,127,,,
1.20E-06,11,11,130,,,
2.60E-06,31,31,124,,,
4.30E-06,41,41,125,,,
4.00E-07,0,0,121,,,
3.00E-07,0,0,123,,,
4.00E-07,1,1,123,,,
3.30E-06,42,42,123,,,
3.50E-06,45,45,119,,,
5.40E-06,69,69,126,,,
1.10E-06,12,12,126,,,
6.80E-06,100,100,125,,,
2.60E-06,36,36,124,,,
1.50E-06,15,15,131,,,
5.80E-06,81,81,134,,,
1.90E-06,24,24,134,,,
1.10E-06,12,12,135,,,
4.30E-06,63,63,131,,,
5.60E-06,52,52,130,,,
6.00E-07,2,2,131,,,
3.40E-06,43,43,130,,,
8.00E-07,7,7,136,,,
2.20E-06,25,25,136,,,
1.30E-06,15,15,138,,,
4.00E-07,1,1,138,,,
1.20E-06,13,13,138,,,
1.00E-06,1,1,137,,,
1.00E-06,10,10,139,,,
9.00E-07,10,10,138,,,
4.80E-06,62,62,143,,,
8.10E-06,65,65,142,,,
2.10E-06,24,24,137,,,
2.40E-06,31,31,142,,,
2.80E-06,39,39,138,,,
1.30E-06,15,15,136,,,
3.30E-06,38,38,139,,,
1.00E-06,8,8,138,,,
6.50E-06,67,67,138,,,
1.40E-06,17,17,138,,,
1.30E-06,15,15,138,,,
2.20E-06,30,30,140,,,
6.60E-06,95,95,139,,,
4.00E-07,1,1,139,,,
2.20E-06,24,24,135,,,
3.00E-07,0,0,134,,,
1.10E-06,12,12,135,,,
2.50E-06,32,32,135,,,
3.30E-06,22,22,136,,,
1.40E-06,14,14,138,,,
9.00E-07,6,6,136,,,
1.70E-06,20,20,135,,,
7.40E-06,80,80,134,,,
7.00E-06,56,56,131,,,
1.10E-06,7,7,129,,,
1.10E-06,11,11,129,,,
3.00E-07,0,0,127,,,
1.60E-06,16,16,129,,,
2.20E-06,19,19,130,,,
9.00E-06,23,23,131,,,
1.10E-06,11,11,128,,,
1.90E-06,17,17,131,,,
1.10E-06,12,12,130,,,
2.70E-06,34,34,142,,,
6.00E-07,5,5,145,,,
3.30E-06,41,41,143,,,
7.00E-07,5,5,143,,,
7.90E-06,72,72,140,,,
2.00E-06,25,25,142,,,
1.40E-06,17,17,140,,,
3.00E-06,40,40,139,,,
5.00E-07,2,2,139,,,
9.10E-06,129,129,138,,,
2.60E-06,26,26,140,,,
1.20E-06,12,12,140,,,
1.10E-06,8,8,142,,,
3.70E-06,48,48,143,,,
9.50E-06,131,131,143,,,
3.00E-06,41,41,144,,,
8.00E-07,5,5,141,,,
8.00E-07,7,7,137,,,
3.00E-07,0,0,123,,,
3.10E-06,40,40,127,,,
3.40E-06,48,48,123,,,
6.00E-07,4,4,123,,,
2.70E-06,38,38,123,,,
1.50E-06,17,17,126,,,
3.10E-06,36,36,127,,,
3.60E-06,51,51,128,,,
4.80E-06,57,57,128,,,
3.70E-06,53,53,127,,,
1.30E-06,15,15,127,,,
2.70E-06,36,36,133,,,
2.10E-06,28,28,134,,,
4.50E-06,66,66,135,,,
9.20E-06,126,126,134,,,
6.00E-07,1,1,129,,,
6.00E-07,0,0,132,,,
5.60E-06,60,60,132,,,
4.20E-06,48,48,135,,,
3.90E-06,55,55,137,,,
1.20E-06,2,2,138,,,
5.00E-07,0,0,137,,,
6.00E-06,57,57,139,,,
2.50E-06,25,25,131,,,
2.60E-06,30,30,128,,,
3.80E-06,55,55,124,,,
2.10E-06,27,27,124,,,
6.30E-06,89,89,124,,,
4.50E-06,56,56,126,,,
1.20E-06,10,10,132,,,
7.00E-07,6,6,129,,,
3.00E-06,40,40,129,,,
2.60E-06,32,32,126,,,
1.01E-05,44,44,128,,,
3.60E-06,52,52,126,,,
3.90E-06,57,57,124,,,
4.30E-06,56,56,125,,,
1.10E-06,8,8,127,,,
5.60E-06,71,71,128,,,
3.70E-06,27,27,125,,,
4.30E-06,58,58,124,,,
2.30E-06,23,23,128,,,
4.80E-06,56,56,131,,,
7.50E-06,91,91,132,,,
3.30E-06,47,47,132,,,
3.30E-06,48,48,135,,,
2.40E-06,28,28,142,,,
8.00E-07,7,7,142,,,
6.00E-07,4,4,141,,,
2.10E-06,28,28,140,,,
1.10E-06,8,8,140,,,
3.20E-06,42,42,142,,,
7.00E-07,5,5,144,,,
8.00E-07,6,6,144,,,
5.10E-06,67,67,144,,,
1.30E-06,14,14,146,,,
1.20E-06,9,9,147,,,
3.20E-06,33,33,147,,,
3.40E-06,45,45,134,,,
3.30E-06,39,39,132,,,
7.00E-07,5,5,133,,,
4.40E-06,63,63,134,,,
3.10E-06,39,39,135,,,
1.00E-06,8,8,138,,,
4.00E-06,49,49,140,,,
4.50E-06,64,64,140,,,
1.00E-06,9,9,137,,,
8.50E-06,73,73,136,,,
5.00E-07,0,0,119,,,
1.20E-06,13,13,120,,,
7.00E-07,5,5,119,,,
3.10E-06,36,36,119,,,
4.70E-06,58,58,121,,,
1.00E-06,10,10,127,,,
4.00E-07,1,1,127,,,
9.00E-07,7,7,128,,,
5.00E-07,1,1,126,,,
2.30E-06,30,30,128,,,
3.90E-06,38,38,128,,,
4.20E-06,58,58,130,,,
1.40E-06,14,14,132,,,
5.00E-07,2,2,132,,,
3.60E-06,38,38,131,,,
1.80E-06,22,22,131,,,
2.10E-06,26,26,133,,,
8.10E-06,62,62,130,,,
2.50E-06,28,28,132,,,
2.50E-06,33,33,132,,,
9.00E-07,8,8,135,,,
1.80E-06,17,17,135,,,
5.00E-07,0,0,133,,,
3.70E-06,43,43,133,,,
2.40E-06,32,32,134,,,
5.40E-06,50,50,135,,,
1.60E-06,17,17,135,,,
1.20E-06,7,7,134,,,
3.30E-06,43,43,133,,,
3.20E-06,37,37,132,,,
6.90E-06,87,87,132,,,
4.00E-06,47,47,140,,,
7.90E-06,111,111,142,,,
3.00E-06,43,43,144,,,
3.00E-07,0,0,144,,,
1.30E-06,15,15,143,,,
3.00E-07,0,0,145,,,
2.70E-06,33,33,145,,,
5.30E-06,76,76,144,,,
1.10E-06,12,12,142,,,
1.60E-06,6,6,141,,,
9.40E-06,110,110,139,,,
3.40E-06,49,49,139,,,
3.10E-06,14,14,139,,,
1.80E-06,14,14,139,,,
1.10E-06,8,8,143,,,
2.50E-06,28,28,143,,,
7.70E-06,80,80,144,,,
2.40E-06,32,32,150,,,
1.00E-06,7,7,151,,,
2.10E-06,26,26,150,,,
4.90E-06,43,43,149,,,
2.90E-06,29,29,150,,,
4.60E-06,57,57,152,,,
2.50E-06,34,34,154,,,
3.10E-06,33,33,151,,,
6.00E-07,3,3,153,,,
3.40E-06,49,49,152,,,
4.90E-06,69,69,153,,,
1.50E-06,17,17,158,,,
1.30E-06,14,14,157,,,
7.00E-06,92,92,157,,,
2.50E-06,34,34,156,,,
3.70E-06,53,53,157,,,
4.00E-07,0,0,157,,,
1.50E-06,16,16,155,,,
3.20E-06,39,39,137,,,
2.20E-06,28,28,136,,,
9.00E-07,8,8,135,,,
2.50E-06,34,34,135,,,
1.60E-06,19,19,134,,,
1.60E-06,20,20,136,,,
6.70E-06,91,91,130,,,
1.80E-06,20,20,130,,,
2.70E-06,34,34,128,,,
8.00E-07,8,8,130,,,
1.10E-06,12,12,129,,,
8.20E-06,82,82,127,,,
2.60E-06,35,35,126,,,
1.00E-06,7,7,122,,,
3.00E-06,38,38,121,,,
5.00E-07,2,2,122,,,
2.40E-06,20,20,121,,,
7.00E-07,1,1,121,,,
2.00E-06,17,17,121,,,
9.30E-06,96,96,124,,,
3.40E-06,48,48,125,,,
8.90E-06,85,85,121,,,
6.20E-06,88,88,124,,,
2.80E-06,39,39,122,,,
2.70E-06,26,26,122,,,
1.60E-06,19,19,119,,,
1.80E-06,23,23,118,,,
2.70E-06,26,26,125,,,
2.40E-06,29,29,127,,,
2.90E-06,34,34,124,,,
3.40E-06,46,46,118,,,
1.90E-06,21,21,119,,,
1.40E-06,17,17,119,,,
6.10E-06,83,83,118,,,
2.20E-06,29,29,118,,,
3.00E-06,42,42,117,,,
5.00E-07,2,2,115,,,
3.70E-06,47,47,117,,,
1.00E-06,9,9,115,,,
3.20E-06,37,37,115,,,
2.00E-06,26,26,115,,,
2.50E-06,35,35,116,,,
1.30E-06,14,14,113,,,
2.20E-06,26,26,113,,,
3.60E-06,51,51,109,,,
6.00E-07,4,4,109,,,
1.10E-06,12,12,109,,,
3.20E-06,46,46,108,,,
6.00E-07,4,4,108,,,
2.20E-06,25,25,111,,,
1.90E-06,25,25,111,,,
1.30E-06,12,12,111,,,
1.00E-06,9,9,107,,,
1.90E-06,25,25,109,,,
4.90E-06,69,69,109,,,
2.90E-06,34,34,110,,,
1.30E-06,14,14,115,,,
2.40E-06,30,30,113,,,
5.10E-06,72,72,113,,,
3.70E-06,54,54,111,,,
3.90E-06,39,39,107,,,
2.70E-06,37,37,108,,,
2.90E-06,40,40,104,,,
2.80E-06,40,40,105,,,
2.60E-06,34,34,103,,,
3.90E-06,46,46,103,,,
2.40E-06,34,34,104,,,
2.00E-06,20,20,103,,,
2.90E-06,39,39,103,,,
2.60E-06,36,36,103,,,
5.00E-07,1,1,103,,,
6.00E-07,3,3,100,,,
5.40E-06,57,57,97,,,
1.10E-06,8,8,98,,,
4.00E-06,48,48,98,,,
3.00E-07,0,0,98,,,
1.00E-06,10,10,98,,,
2.70E-06,28,28,96,,,
2.40E-06,27,27,100,,,
4.80E-06,54,54,98,,,
5.00E-07,2,2,95,,,
2.60E-06,32,32,91,,,
4.00E-06,45,45,97,,,
5.20E-06,66,66,92,,,
9.00E-07,7,7,92,,,
4.70E-06,48,48,93,,,
1.10E-06,9,9,91,,,
1.10E-06,11,11,92,,,
5.90E-06,59,59,92,,,
3.40E-06,47,47,86,,,
7.00E-07,5,5,90,,,
8.00E-07,7,7,91,,,
5.00E-07,1,1,93,,,
1.80E-06,20,20,93,,,
4.00E-07,1,1,90,,,
2.00E-06,21,21,88,,,
1.20E-06,13,13,87,,,
5.00E-06,64,64,90,,,
8.00E-07,6,6,97,,,
6.50E-06,92,92,97,,,
5.10E-06,51,51,101,,,
4.80E-06,68,68,101,,,
7.00E-07,4,4,101,,,
6.20E-06,94,94,101,,,
6.50E-06,95,95,105,,,
6.70E-06,100,100,104,,,
1.10E-06,11,11,104,,,
6.00E-07,5,5,104,,,
1.90E-06,25,25,104,,,
7.00E-07,5,5,102,,,
1.90E-06,25,25,103,,,
1.20E-06,10,10,105,,,
1.20E-06,11,11,108,,,
7.60E-06,88,88,108,,,
1.40E-06,17,17,108,,,
2.90E-06,40,40,110,,,
6.60E-06,68,68,110,,,
7.00E-06,78,78,105,,,
2.60E-06,29,29,105,,,
4.80E-06,63,63,105,,,
1.90E-06,15,15,100,,,
1.30E-06,16,16,101,,,
2.20E-06,26,26,100,,,
1.40E-06,14,14,97,,,
2.00E-06,18,18,98,,,
1.30E-06,13,13,98,,,
8.00E-07,4,4,97,,,
5.00E-07,2,2,98,,,
9.00E-07,7,7,98,,,
2.50E-06,27,27,97,,,
7.60E-06,76,76,99,,,
3.20E-06,45,45,100,,,
2.90E-06,37,37,101,,,
3.80E-06,48,48,99,,,
4.20E-06,44,44,103,,,
3.20E-06,45,45,103,,,
1.50E-06,17,17,105,,,
2.40E-06,33,33,104,,,
2.10E-06,25,25,102,,,
2.70E-06,31,31,97,,,
2.70E-06,34,34,97,,,
3.00E-07,0,0,93,,,
3.10E-06,43,43,93,,,
1.50E-06,12,12,96,,,
3.00E-06,38,38,94,,,
2.10E-06,28,28,93,,,
9.00E-07,9,9,90,,,
4.20E-06,58,58,90,,,
1.70E-06,20,20,89,,,
2.60E-06,35,35,86,,,
1.80E-06,21,21,81,,,
6.00E-06,86,86,87,,,
2.50E-06,34,34,85,,,
1.40E-06,17,17,86,,,
1.20E-06,14,14,87,,,
3.80E-06,41,41,80,,,
6.00E-07,4,4,79,,,
2.50E-06,23,23,78,,,
1.40E-06,14,14,80,,,
4.00E-06,47,47,75,,,
3.60E-06,53,53,74,,,
3.10E-06,36,36,74,,,
4.40E-06,39,39,70,,,
2.80E-06,29,29,70,,,
4.20E-06,54,54,70,,,
1.40E-06,13,13,70,,,
4.90E-06,66,66,74,,,
3.60E-06,51,51,74,,,
4.20E-06,61,61,74,,,
1.70E-06,18,18,70,,,
5.00E-07,1,1,69,,,
3.50E-06,46,46,76,,,
2.30E-06,24,24,74,,,
5.00E-07,2,2,72,,,
9.00E-07,8,8,72,,,
9.00E-07,8,8,73,,,
2.00E-06,26,26,74,,,
1.10E-06,9,9,75,,,
5.30E-06,70,70,74,,,
2.90E-06,32,32,73,,,
1.80E-06,23,23,70,,,
1.40E-06,15,15,76,,,
1.00E-06,9,9,78,,,
1.30E-06,13,13,77,,,
5.50E-06,76,76,77,,,
2.40E-06,28,28,77,,,
1.30E-06,14,14,79,,,
4.00E-07,0,0,76,,,
4.00E-07,0,0,75,,,
9.00E-07,6,6,75,,,
4.70E-06,46,46,75,,,
4.00E-06,45,45,73,,,
5.00E-07,1,1,74,,,
5.30E-06,68,68,76,,,
2.10E-06,27,27,77,,,
2.60E-06,24,24,81,,,
3.70E-06,36,36,84,,,
2.20E-06,16,16,84,,,
2.30E-06,22,22,84,,,
2.40E-06,22,22,83,,,
1.20E-06,12,12,86,,,
2.80E-06,35,35,84,,,
2.70E-06,35,35,83,,,
6.20E-06,69,69,93,,,
7.00E-07,6,6,93,,,
2.30E-06,32,32,95,,,
1.00E-06,4,4,99,,,
2.30E-06,22,22,101,,,
1.00E-06,7,7,99,,,
2.70E-06,27,27,95,,,
6.00E-07,4,4,95,,,
1.60E-06,19,19,96,,,
7.00E-06,94,94,95,,,
4.10E-06,59,59,95,,,
2.50E-06,35,35,92,,,
1.30E-06,12,12,84,,,
1.20E-06,12,12,84,,,
2.70E-06,36,36,85,,,
1.40E-06,17,17,85,,,
1.50E-06,15,15,86,,,
6.20E-06,79,79,86,,,
1.80E-06,23,23,82,,,
5.00E-07,2,2,82,,,
4.40E-06,47,47,84,,,
9.00E-07,6,6,86,,,
1.60E-06,17,17,86,,,
2.20E-06,28,28,83,,,
1.40E-06,18,18,85,,,
1.60E-06,20,20,86,,,
1.30E-06,16,16,85,,,
4.10E-06,59,59,84,,,
1.40E-06,16,16,82,,,
1.70E-06,16,16,79,,,
1.30E-06,14,14,79,,,
9.00E-07,9,9,76,,,
1.10E-06,13,13,75,,,
3.30E-06,44,44,75,,,
1.30E-06,14,14,74,,,
1.20E-06,10,10,74,,,
7.00E-07,5,5,74,,,
1.50E-06,15,15,74,,,
8.00E-07,5,5,74,,,
3.50E-06,47,47,81,,,
1.90E-06,21,21,79,,,
1.80E-06,19,19,75,,,
3.30E-06,42,42,75,,,
6.00E-07,2,2,75,,,
6.00E-07,4,4,71,,,
3.00E-07,0,0,69,,,
1.90E-06,24,24,70,,,
1.10E-06,12,12,70,,,
2.10E-06,25,25,69,,,
2.00E-06,21,21,63,,,
5.60E-06,47,47,62,,,
3.30E-06,36,36,64,,,
2.00E-06,27,27,66,,,
4.00E-06,55,55,64,,,
9.00E-07,9,9,64,,,
3.60E-06,51,51,64,,,
5.30E-06,52,52,65,,,
1.40E-06,17,17,65,,,
2.50E-06,31,31,77,,,
2.00E-06,25,25,76,,,
3.10E-06,44,44,78,,,
1.30E-06,13,13,77,,,
4.90E-06,60,60,78,,,
2.10E-06,29,29,80,,,
5.00E-07,2,2,81,,,
4.80E-06,61,61,82,,,
1.70E-06,22,22,81,,,
5.20E-06,74,74,80,,,
1.20E-06,5,5,76,,,
1.90E-06,20,20,77,,,
5.00E-07,3,3,79,,,
1.50E-06,19,19,79,,,
8.00E-07,4,4,86,,,
5.80E-06,57,57,85,,,
2.20E-06,30,30,84,,,
1.40E-06,14,14,80,,,
1.30E-06,12,12,79,,,
4.00E-07,0,0,81,,,
3.70E-06,45,45,82,,,
6.40E-06,58,58,80,,,
6.70E-06,75,75,82,,,
2.80E-06,38,38,85,,,
1.30E-06,13,13,91,,,
1.50E-06,16,16,88,,,
4.30E-06,46,46,90,,,
5.00E-07,0,0,88,,,
1.00E-06,10,10,87,,,
2.20E-06,27,27,89,,,
1.70E-06,21,21,85,,,
1.10E-06,9,9,85,,,
2.70E-06,36,36,83,,,
9.00E-07,9,9,83,,,
2.30E-06,29,29,88,,,
1.30E-06,15,15,88,,,
3.30E-06,37,37,89,,,
4.20E-06,51,51,83,,,
4.20E-06,61,61,83,,,
2.10E-06,23,23,78,,,
3.10E-06,43,43,80,,,
3.90E-06,55,55,79,,,
2.70E-06,27,27,80,,,
6.00E-07,4,4,81,,,
4.40E-06,62,62,81,,,
4.30E-06,64,64,82,,,
9.00E-07,9,9,83,,,
1.90E-06,25,25,83,,,
3.00E-07,0,0,83,,,
1.50E-06,18,18,81,,,
2.50E-06,31,31,73,,,
2.80E-06,39,39,69,,,
1.30E-06,16,16,68,,,
1.30E-06,16,16,69,,,
1.60E-06,17,17,70,,,
1.40E-06,18,18,70,,,
2.80E-06,38,38,67,,,
1.90E-06,25,25,72,,,
1.50E-06,16,16,73,,,
1.20E-06,12,12,74,,,
4.90E-06,57,57,71,,,
6.00E-07,2,2,73,,,
1.10E-06,9,9,74,,,
1.00E-06,9,9,76,,,
3.10E-06,41,41,85,,,
4.70E-06,40,40,86,,,
1.60E-06,17,17,85,,,
2.40E-06,31,31,85,,,
3.20E-06,37,37,85,,,
5.40E-06,61,61,89,,,
4.00E-07,1,1,90,,,
5.10E-06,33,33,91,,,
1.10E-06,7,7,85,,,
9.00E-07,7,7,87,,,
6.30E-06,85,85,86,,,
2.20E-06,27,27,87,,,
4.10E-06,53,53,82,,,
2.70E-06,35,35,84,,,
4.30E-06,50,50,84,,,
1.80E-06,20,20,85,,,
4.00E-07,0,0,88,,,
1.30E-06,15,15,89,,,
6.00E-07,4,4,89,,,
1.30E-06,15,15,94,,,
7.00E-07,5,5,96,,,
1.40E-06,10,10,95,,,
3.20E-06,36,36,93,,,
2.90E-06,40,40,94,,,
9.00E-07,8,8,92,,,
3.60E-06,22,22,91,,,
6.00E-07,1,1,91,,,
9.00E-07,7,7,93,,,
1.20E-06,9,9,95,,,
2.70E-06,31,31,92,,,
2.10E-06,28,28,92,,,
2.20E-06,30,30,91,,,
4.40E-06,60,60,86,,,
1.10E-06,7,7,87,,,
1.70E-06,20,20,87,,,
5.00E-07,2,2,88,,,
2.40E-06,32,32,88,,,
1.10E-06,12,12,90,,,
2.10E-06,28,28,88,,,
3.00E-07,0,0,90,,,
8.00E-07,5,5,89,,,
6.30E-06,79,79,89,,,
1.60E-06,19,19,90,,,
1.60E-06,16,16,93,,,
4.60E-06,61,61,93,,,
5.00E-07,3,3,95,,,
6.30E-06,94,94,96,,,
2.60E-06,36,36,99,,,
3.40E-06,43,43,104,,,
1.90E-06,24,24,103,,,
5.00E-07,2,2,103,,,
6.70E-06,95,95,103,,,
1.80E-06,19,19,113,,,
1.30E-06,14,14,113,,,
1.90E-06,23,23,112,,,
5.20E-06,43,43,114,,,
7.70E-06,73,73,115,,,
3.40E-06,48,48,115,,,
4.10E-06,56,56,116,,,
1.60E-06,8,8,117,,,
9.20E-06,80,80,116,,,
6.80E-06,96,96,117,,,
4.10E-06,51,51,113,,,
2.30E-06,23,23,114,,,
3.30E-06,32,32,116,,,
1.70E-06,22,22,116,,,
8.20E-06,96,96,116,,,
5.00E-06,74,74,116,,,
9.00E-07,9,9,115,,,
5.30E-06,78,78,112,,,
3.80E-06,55,55,114,,,
5.00E-06,74,74,113,,,
5.00E-07,2,2,113,,,
4.60E-06,63,63,119,,,
1.20E-06,13,13,121,,,
3.00E-07,0,0,123,,,
1.00E-06,8,8,126,,,
1.30E-06,15,15,125,,,
7.00E-07,6,6,125,,,
1.10E-06,10,10,127,,,
1.30E-06,14,14,127,,,
4.00E-06,55,55,127,,,
1.10E-06,10,10,124,,,
4.90E-06,66,66,120,,,
1.50E-06,17,17,120,,,
5.00E-06,56,56,123,,,
1.60E-06,20,20,119,,,
2.80E-06,35,35,109,,,
5.00E-07,3,3,109,,,
3.00E-06,43,43,110,,,
3.00E-07,0,0,111,,,
1.10E-06,9,9,111,,,
7.30E-06,97,97,113,,,
4.80E-06,54,54,109,,,
7.00E-07,4,4,109,,,
2.10E-06,27,27,106,,,
2.40E-06,33,33,106,,,
5.00E-06,45,45,104,,,
2.40E-06,27,27,105,,,
5.00E-07,3,3,107,,,
8.00E-07,5,5,102,,,
2.60E-06,26,26,105,,,
1.70E-06,18,18,105,,,
1.60E-06,18,18,102,,,
2.20E-06,29,29,105,,,
1.30E-06,4,4,110,,,
5.50E-06,59,59,114,,,
3.60E-06,18,18,114,,,
1.10E-06,8,8,112,,,
3.80E-06,40,40,114,,,
1.30E-06,14,14,115,,,
3.60E-06,52,52,116,,,
7.00E-07,4,4,118,,,
2.70E-06,37,37,118,,,
1.00E-06,6,6,120,,,
2.30E-06,21,21,120,,,
8.00E-07,5,5,121,,,
7.10E-06,94,94,120,,,
3.20E-06,46,46,120,,,
1.70E-06,21,21,120,,,
6.50E-06,94,94,119,,,
5.50E-06,68,68,120,,,
1.10E-06,12,12,123,,,
2.70E-06,37,37,121,,,
1.00E-06,8,8,118,,,
4.40E-06,65,65,120,,,
5.30E-06,71,71,120,,,
3.10E-06,41,41,120,,,
3.00E-07,0,0,118,,,
5.00E-07,2,2,115,,,
7.90E-06,106,106,116,,,
6.00E-07,1,1,117,,,
1.90E-06,16,16,113,,,
3.00E-06,27,27,113,,,
5.10E-06,57,57,114,,,
1.20E-06,9,9,114,,,
1.00E-06,6,6,115,,,
4.00E-07,0,0,115,,,
5.00E-07,0,0,115,,,
1.20E-06,8,8,115,,,
1.90E-06,21,21,115,,,
2.10E-06,22,22,114,,,
9.00E-07,6,6,114,,,
6.00E-07,1,1,110,,,
1.00E-06,7,7,111,,,
3.60E-06,35,35,111,,,
2.10E-06,24,24,110,,,
7.60E-06,100,100,108,,,
8.50E-06,73,73,109,,,
6.00E-07,2,2,109,,,
3.60E-06,33,33,111,,,
2.40E-06,33,33,111,,,
4.00E-07,1,1,112,,,
2.10E-06,27,27,112,,,
2.40E-06,32,32,115,,,
2.30E-06,32,32,115,,,
5.50E-06,77,77,114,,,
2.00E-06,26,26,114,,,
5.50E-06,58,58,117,,,
1.60E-06,15,15,119,,,
1.60E-06,19,19,120,,,
3.00E-06,38,38,121,,,
5.00E-07,1,1,121,,,
7.00E-07,3,3,118,,,
1.00E-06,7,7,114,,,
2.00E-06,21,21,114,,,
5.00E-07,2,2,113,,,
3.70E-06,43,43,112,,,
6.00E-07,1,1,109,,,
3.70E-06,32,32,107,,,
2.50E-06,31,31,108,,,
1.40E-06,13,13,108,,,
3.50E-06,32,32,109,,,
1.90E-06,24,24,111,,,
9.00E-07,7,7,111,,,
2.30E-06,28,28,111,,,
1.40E-06,17,17,116,,,
5.20E-06,56,56,117,,,
2.00E-06,22,22,116,,,
1.70E-06,21,21,119,,,
1.10E-06,12,12,118,,,
5.50E-06,63,63,119,,,
6.00E-07,2,2,117,,,
1.40E-06,14,14,117,,,
2.10E-06,27,27,118,,,
2.80E-06,32,32,120,,,
2.00E-06,26,26,119,,,
6.80E-06,91,91,121,,,
2.10E-06,19,19,118,,,
1.80E-06,13,13,119,,,
5.00E-07,3,3,119,,,
4.90E-06,64,64,121,,,
2.80E-06,40,40,120,,,
1.40E-06,14,14,110,,,
4.70E-06,65,65,110,,,
2.30E-06,27,27,113,,,
9.00E-07,8,8,115,,,
3.20E-06,41,41,118,,,
1.10E-06,9,9,120,,,
2.30E-06,30,30,120,,,
1.90E-06,23,23,118,,,
1.40E-06,15,15,118,,,
4.00E-07,0,0,118,,,
1.30E-06,14,14,118,,,
6.70E-06,80,80,118,,,
5.20E-06,77,77,118,,,
1.80E-06,24,24,118,,,
3.50E-06,49,49,115,,,
3.10E-06,44,44,118,,,
1.40E-06,12,12,115,,,
7.60E-06,92,92,114,,,
5.80E-06,67,67,113,,,
1.90E-06,20,20,109,,,
4.40E-06,55,55,114,,,
7.00E-07,5,5,116,,,
9.00E-07,9,9,116,,,
1.10E-06,7,7,118,,,
3.50E-06,35,35,119,,,
3.30E-06,40,40,123,,,
3.90E-06,45,45,123,,,
1.40E-06,12,12,121,,,
2.10E-06,24,24,122,,,
1.50E-06,19,19,121,,,
1.50E-06,17,17,121,,,
2.40E-06,28,28,116,,,
4.70E-06,56,56,117,,,
1.30E-06,15,15,113,,,
2.90E-06,37,37,114,,,
7.00E-07,5,5,115,,,
3.00E-07,0,0,122,,,
3.90E-06,55,55,120,,,
7.50E-06,95,95,119,,,
1.90E-06,25,25,114,,,
3.00E-06,33,33,116,,,
1.40E-06,17,17,115,,,
1.40E-06,10,10,114,,,
6.00E-07,3,3,115,,,
2.00E-06,25,25,116,,,
4.00E-07,0,0,120,,,
4.00E-07,2,2,123,,,
1.80E-06,23,23,122,,,
1.20E-06,14,14,123,,,
4.00E-07,1,1,123,,,
5.00E-07,1,1,116,,,
1.10E-06,12,12,118,,,
8.30E-06,112,112,116,,,
8.00E-07,5,5,115,,,
1.20E-06,13,13,115,,,
4.00E-07,2,2,117,,,
2.90E-06,36,36,120,,,
1.00E-06,7,7,119,,,
4.50E-06,59,59,119,,,
5.00E-07,3,3,117,,,
1.10E-06,12,12,117,,,
5.00E-07,1,1,125,,,
1.80E-06,17,17,122,,,
1.80E-06,18,18,122,,,
9.20E-06,113,113,121,,,
1.40E-06,17,17,121,,,
1.10E-06,11,11,120,,,
2.20E-06,29,29,122,,,
5.30E-06,61,61,122,,,
2.10E-06,18,18,123,,,
2.30E-06,29,29,124,,,
3.70E-06,50,50,124,,,
1.70E-06,22,22,125,,,
7.80E-06,98,98,126,,,
1.50E-06,16,16,125,,,
6.50E-06,98,98,122,,,
3.30E-06,47,47,122,,,
4.10E-06,58,58,119,,,
3.30E-06,40,40,122,,,
4.40E-06,57,57,122,,,
7.20E-06,64,64,123,,,
3.80E-06,54,54,122,,,
1.00E-06,10,10,120,,,
3.50E-06,45,45,122,,,
5.20E-06,47,47,124,,,
1.90E-06,24,24,124,,,
2.30E-06,28,28,124,,,
3.00E-06,33,33,121,,,
2.10E-06,28,28,122,,,
2.20E-06,26,26,127,,,
1.50E-06,15,15,126,,,
1.31E-05,102,102,126,,,
1.00E-06,10,10,123,,,
6.40E-06,95,95,123,,,
7.30E-06,103,103,121,,,
1.20E-06,12,12,121,,,
1.90E-06,8,8,121,,,
1.10E-06,9,9,124,,,
2.00E-06,24,24,124,,,
1.10E-06,13,13,124,,,
3.00E-06,41,41,124,,,
1.40E-06,15,15,122,,,
2.10E-06,26,26,122,,,
8.40E-06,118,118,121,,,
