cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,
5.70E-06,49,49,95,,
5.40E-06,58,58,95,,
1.10E-06,5,5,95,,
4.40E-06,32,32,94,,
4.50E-06,49,49,89,,
4.30E-06,63,63,88,,
1.60E-06,19,19,88,,
5.80E-06,86,86,88,,
3.90E-06,57,57,88,,
2.20E-06,29,29,90,,
1.00E-06,9,9,89,,
1.30E-06,13,13,89,,
1.30E-06,12,12,87,,
1.40E-06,14,14,88,,
2.20E-06,29,29,87,,
2.00E-06,24,24,88,,
1.70E-06,18,18,87,,
1.70E-06,18,18,86,,
4.20E-06,51,51,88,,
1.70E-06,18,18,82,,
9.00E-07,7,7,83,,
1.50E-06,15,15,84,,
2.20E-06,25,25,84,,
3.10E-06,39,39,92,,
4.30E-06,46,46,89,,
4.00E-06,57,57,89,,
4.40E-06,64,64,87,,
1.80E-06,24,24,87,,
3.80E-06,53,53,84,,
3.40E-06,46,46,86,,
7.00E-06,68,68,87,,
1.10E-06,8,8,86,,
2.30E-06,26,26,85,,
2.30E-06,28,28,84,,
4.00E-06,44,44,82,,
2.00E-06,25,25,82,,
1.00E-06,9,9,86,,
1.80E-06,23,23,88,,
7.00E-07,5,5,89,,
1.00E-06,10,10,95,,
2.20E-06,25,25,95,,
1.30E-06,15,15,96,,
3.20E-06,42,42,97,,
2.70E-06,38,38,90,,
1.40E-06,15,15,90,,
1.40E-06,16,16,90,,
3.60E-06,48,48,100,,
3.00E-07,0,0,100,,
5.20E-06,78,78,100,,
1.50E-06,18,18,100,,
1.40E-06,14,14,101,,
6.00E-07,1,1,97,,
8.00E-07,6,6,91,,
8.40E-06,48,48,89,,
4.30E-06,44,44,91,,
3.50E-06,46,46,92,,
2.00E-06,23,23,93,,
1.50E-06,19,19,93,,
4.00E-07,1,1,93,,
1.20E-06,13,13,94,,
5.00E-07,1,1,96,,
2.90E-06,39,39,96,,
2.80E-06,39,39,95,,
2.90E-06,34,34,98,,
1.00E-06,7,7,98,,
2.80E-06,35,35,95,,
2.30E-06,27,27,94,,
4.60E-06,63,63,97,,
1.50E-06,15,15,93,,
3.30E-06,45,45,90,,
4.30E-06,48,48,90,,
2.70E-06,39,39,88,,
2.00E-06,25,25,85,,
4.20E-06,62,62,90,,
2.00E-06,24,24,92,,
1.20E-06,15,15,92,,
2.10E-06,27,27,93,,
1.40E-06,18,18,95,,
4.60E-06,65,65,95,,
8.00E-07,5,5,91,,
1.20E-06,13,13,90,,
2.90E-06,41,41,90,,
2.20E-06,22,22,91,,
5.60E-06,70,70,92,,
1.50E-06,13,13,90,,
2.70E-06,34,34,91,,
1.80E-06,23,23,89,,
4.20E-06,61,61,88,,
2.40E-06,33,33,87,,
2.50E-06,31,31,79,,
2.30E-06,30,30,78,,
1.10E-06,8,8,81,,
5.00E-07,0,0,81,,
4.70E-06,66,66,81,,
2.40E-06,34,34,81,,
3.30E-06,43,43,83,,
5.00E-07,2,2,82,,
1.90E-06,22,22,85,,
6.00E-07,3,3,83,,
3.70E-06,48,48,86,,
3.00E-06,41,41,86,,
1.80E-06,24,24,86,,
1.10E-06,11,11,85,,
1.00E-06,10,10,86,,
6.00E-07,3,3,86,,
1.00E-06,6,6,85,,
8.00E-07,4,4,84,,
1.40E-06,9,9,86,,
2.30E-06,25,25,88,,
1.50E-06,17,17,89,,
1.00E-06,5,5,88,,
6.00E-07,3,3,89,,
1.60E-06,14,14,89,,
1.30E-06,8,8,88,,
1.40E-06,7,7,88,,
2.80E-06,22,22,90,,
1.00E-06,9,9,89,,
9.00E-07,4,4,89,,
1.10E-06,11,11,92,,
5.10E-06,56,56,92,,
1.50E-06,14,14,91,,
7.00E-07,6,6,90,,
2.60E-06,29,29,91,,
2.90E-06,42,42,91,,
1.80E-06,22,22,93,,
1.60E-06,16,16,91,,
3.00E-06,38,38,90,,
4.00E-07,0,0,92,,
4.00E-07,1,1,89,,
1.40E-06,15,15,88,,
1.10E-06,9,9,83,,
4.20E-06,52,52,81,,
4.00E-07,1,1,81,,
1.20E-06,13,13,79,,
1.40E-06,14,14,79,,
1.10E-06,11,11,73,,
5.00E-07,1,1,74,,
5.30E-06,72,72,74,,
2.30E-06,25,25,74,,
3.00E-06,38,38,74,,
7.00E-07,5,5,71,,
2.80E-06,39,39,72,,
1.60E-06,15,15,75,,
1.60E-06,15,15,76,,
1.20E-06,13,13,78,,
1.80E-06,23,23,79,,
7.00E-07,6,6,80,,
6.00E-07,4,4,79,,
7.00E-07,6,6,79,,
7.00E-07,2,2,80,,
1.40E-06,15,15,81,,
1.10E-06,11,11,80,,
1.20E-06,15,15,80,,
4.00E-07,0,0,82,,
3.00E-07,0,0,82,,
2.50E-06,30,30,82,,
9.00E-07,9,9,82,,
1.60E-06,11,11,84,,
8.50E-06,78,78,86,,
8.00E-07,5,5,86,,
2.30E-06,22,22,84,,
2.50E-06,29,29,89,,
3.40E-06,32,32,85,,
1.40E-06,14,14,84,,
2.20E-06,19,19,88,,
4.30E-06,48,48,87,,
6.80E-06,85,85,86,,
1.80E-06,18,18,88,,
1.20E-06,12,12,87,,
3.30E-06,45,45,88,,
7.10E-06,55,55,92,,
2.30E-06,22,22,92,,
1.00E-06,7,7,89,,
3.90E-06,54,54,89,,
9.00E-07,5,5,88,,
4.70E-06,59,59,82,,
1.60E-06,15,15,82,,
4.90E-06,59,59,82,,
4.70E-06,68,68,82,,
2.80E-06,29,29,87,,
2.10E-06,28,28,87,,
2.30E-06,30,30,85,,
5.80E-06,81,81,84,,
2.60E-06,33,33,84,,
2.00E-06,27,27,84,,
1.20E-06,9,9,84,,
1.10E-06,9,9,84,,
1.50E-06,8,8,86,,
4.40E-06,42,42,86,,
2.40E-06,31,31,85,,
2.10E-06,15,15,72,,
5.10E-06,60,60,69,,
8.00E-07,6,6,69,,
2.30E-06,30,30,69,,
4.00E-07,0,0,72,,
9.00E-07,6,6,70,,
4.20E-06,42,42,71,,
4.60E-06,64,64,71,,
1.90E-06,24,24,71,,
9.00E-07,6,6,72,,
1.50E-06,17,17,71,,
8.00E-07,6,6,69,,
2.00E-06,20,20,68,,
6.00E-07,4,4,72,,
2.50E-06,33,33,73,,
1.60E-06,17,17,73,,
4.00E-07,1,1,72,,
5.00E-07,2,2,72,,
1.20E-06,13,13,73,,
2.10E-06,23,23,74,,
1.10E-06,9,9,73,,
2.40E-06,32,32,73,,
1.10E-06,12,12,73,,
4.10E-06,41,41,74,,
2.10E-06,25,25,76,,
3.40E-06,45,45,75,,
5.70E-06,41,41,74,,
4.10E-06,58,58,78,,
2.60E-06,35,35,79,,
1.90E-06,20,20,80,,
6.00E-07,1,1,77,,
3.20E-06,40,40,77,,
2.10E-06,28,28,78,,
3.90E-06,51,51,79,,
5.40E-06,58,58,80,,
2.50E-06,20,20,81,,
1.90E-06,13,13,83,,
1.20E-06,13,13,83,,
3.10E-06,31,31,83,,
4.80E-06,43,43,83,,
3.40E-06,30,30,84,,
2.60E-06,32,32,84,,
1.30E-06,12,12,82,,
3.20E-06,36,36,75,,
1.50E-06,17,17,77,,
1.10E-06,10,10,77,,
2.80E-06,27,27,73,,
2.00E-06,26,26,76,,
1.20E-06,10,10,73,,
5.10E-06,52,52,72,,
5.60E-06,71,71,73,,
1.00E-06,5,5,73,,
2.00E-06,15,15,70,,
1.50E-06,16,16,71,,
5.00E-06,66,66,71,,
1.60E-06,17,17,71,,
3.00E-06,39,39,70,,
3.50E-06,50,50,73,,
3.10E-06,30,30,75,,
2.70E-06,36,36,76,,
1.90E-06,25,25,79,,
2.20E-06,28,28,80,,
4.50E-06,51,51,80,,
3.30E-06,39,39,80,,
5.80E-06,75,75,78,,
3.20E-06,45,45,78,,
2.50E-06,31,31,78,,
4.00E-06,57,57,81,,
3.40E-06,48,48,81,,
6.90E-06,68,68,81,,
1.20E-06,2,2,81,,
3.20E-06,41,41,80,,
2.50E-06,22,22,79,,
4.00E-07,0,0,80,,
4.00E-06,53,53,79,,
1.70E-06,20,20,79,,
3.00E-06,38,38,78,,
1.90E-06,23,23,76,,
1.40E-06,17,17,76,,
1.40E-06,17,17,76,,
1.90E-06,20,20,78,,
1.10E-06,2,2,68,,
2.20E-06,20,20,69,,
7.00E-07,3,3,70,,
4.20E-06,41,41,73,,
6.20E-06,57,57,76,,
3.20E-06,37,37,80,,
1.50E-06,13,13,80,,
1.60E-06,9,9,79,,
1.10E-06,9,9,82,,
3.80E-06,43,43,83,,
1.80E-06,19,19,82,,
8.00E-07,7,7,85,,
3.20E-06,44,44,85,,
2.00E-06,26,26,85,,
1.20E-06,13,13,86,,
1.70E-06,19,19,87,,
1.10E-06,12,12,89,,
3.10E-06,43,43,90,,
2.70E-06,38,38,91,,
8.00E-07,3,3,91,,
6.10E-06,73,73,90,,
1.30E-06,15,15,90,,
2.10E-06,23,23,90,,
1.40E-06,16,16,90,,
7.00E-07,5,5,90,,
5.00E-07,1,1,90,,
1.50E-06,18,18,91,,
1.80E-06,18,18,91,,
2.00E-06,24,24,93,,
1.50E-06,19,19,93,,
1.10E-06,12,12,92,,
1.40E-06,17,17,90,,
3.80E-06,51,51,91,,
2.80E-06,33,33,91,,
1.60E-06,21,21,91,,
5.70E-06,77,77,92,,
5.10E-06,65,65,94,,
5.60E-06,83,83,95,,
1.80E-06,22,22,95,,
3.50E-06,50,50,95,,
3.30E-06,41,41,95,,
2.20E-06,26,26,89,,
2.10E-06,28,28,89,,
5.00E-07,2,2,89,,
3.90E-06,52,52,89,,
6.60E-06,85,85,86,,
4.00E-07,2,2,85,,
1.70E-06,18,18,84,,
2.40E-06,29,29,84,,
1.80E-06,20,20,88,,
7.00E-07,4,4,89,,
1.60E-06,19,19,90,,
3.80E-06,51,51,87,,
5.30E-06,57,57,87,,
8.00E-07,7,7,89,,
9.00E-07,7,7,86,,
1.00E-06,10,10,86,,
1.00E-06,8,8,84,,
1.20E-06,12,12,86,,
4.30E-06,60,60,91,,
2.50E-06,32,32,91,,
2.00E-06,25,25,92,,
4.90E-06,58,58,92,,
1.10E-06,11,11,92,,
6.00E-07,1,1,95,,
3.80E-06,38,38,95,,
7.00E-06,59,59,95,,
5.60E-06,67,67,96,,
2.50E-06,34,34,94,,
2.70E-06,34,34,95,,
3.00E-07,0,0,95,,
4.00E-07,0,0,96,,
1.10E-06,9,9,96,,
2.30E-06,28,28,96,,
2.50E-06,35,35,98,,
2.50E-06,35,35,98,,
3.00E-06,17,17,100,,
8.00E-07,5,5,101,,
2.60E-06,34,34,100,,
3.10E-06,38,38,101,,
2.20E-06,26,26,99,,
2.80E-06,39,39,98,,
2.90E-06,36,36,98,,
7.40E-06,93,93,99,,
7.00E-07,4,4,99,,
9.00E-07,8,8,99,,
6.00E-07,3,3,99,,
5.60E-06,68,68,95,,
3.00E-07,0,0,97,,
1.30E-06,14,14,97,,
2.20E-06,26,26,96,,
1.50E-06,19,19,97,,
4.00E-06,59,59,96,,
4.00E-07,0,0,97,,
2.20E-06,29,29,97,,
1.80E-06,22,22,97,,
4.40E-06,63,63,96,,
1.40E-06,17,17,99,,
6.10E-06,92,92,98,,
4.24E-05,57,57,98,,
1.70E-06,19,19,96,,
8.00E-07,6,6,94,,
2.40E-06,27,27,96,,
8.00E-07,6,6,99,,
5.00E-07,2,2,98,,
1.00E-06,11,11,98,,
6.00E-06,68,68,97,,
5.00E-07,3,3,97,,
6.00E-07,4,4,97,,
2.00E-06,27,27,96,,
3.70E-06,34,34,95,,
5.20E-06,62,62,93,,
3.60E-06,38,38,95,,
2.70E-06,34,34,94,,
1.60E-06,20,20,95,,
2.40E-06,25,25,97,,
4.00E-07,1,1,97,,
2.60E-06,31,31,98,,
2.30E-06,26,26,98,,
1.20E-06,13,13,100,,
1.90E-06,24,24,99,,
3.10E-06,42,42,99,,
1.00E-06,11,11,99,,
2.40E-06,28,28,98,,
1.40E-06,10,10,97,,
2.00E-06,13,13,95,,
8.50E-06,69,69,95,,
1.20E-06,9,9,95,,
3.40E-06,39,39,97,,
1.40E-06,14,14,98,,
3.20E-06,44,44,100,,
5.90E-06,78,78,101,,
2.00E-06,28,28,101,,
8.00E-07,7,7,101,,
1.50E-06,13,13,103,,
3.40E-06,46,46,101,,
1.30E-06,14,14,103,,
3.10E-06,21,21,103,,
2.70E-06,36,36,105,,
3.40E-06,35,35,105,,
5.50E-06,50,50,107,,
3.30E-06,39,39,107,,
4.00E-07,1,1,107,,
6.00E-07,2,2,107,,
6.00E-07,2,2,107,,
3.60E-06,47,47,107,,
5.60E-06,62,62,107,,
5.00E-07,2,2,112,,
7.00E-07,4,4,113,,
4.00E-07,1,1,113,,
5.00E-06,72,72,115,,
3.20E-06,40,40,112,,
2.10E-06,28,28,114,,
1.40E-06,18,18,114,,
9.00E-07,2,2,115,,
4.00E-06,50,50,116,,
8.00E-07,6,6,116,,
1.60E-06,19,19,115,,
1.10E-06,12,12,118,,
1.00E-06,7,7,118,,
7.00E-06,79,79,117,,
5.00E-07,2,2,115,,
1.00E-06,10,10,112,,
1.00E-06,11,11,112,,
8.50E-06,106,106,112,,
2.00E-06,22,22,112,,
3.40E-06,46,46,110,,
3.50E-06,45,45,115,,
4.00E-07,1,1,114,,
4.20E-06,47,47,110,,
8.00E-07,5,5,110,,
3.80E-06,53,53,110,,
1.20E-06,7,7,108,,
2.30E-06,23,23,109,,
4.00E-07,1,1,112,,
6.00E-07,2,2,109,,
7.20E-06,85,85,109,,
1.00E-06,5,5,111,,
6.00E-07,1,1,111,,
3.50E-06,43,43,110,,
1.70E-06,19,19,107,,
1.00E-06,3,3,107,,
1.90E-06,20,20,106,,
4.20E-06,55,55,110,,
2.20E-06,28,28,111,,
8.60E-06,105,105,111,,
4.00E-07,0,0,108,,
1.60E-06,18,18,105,,
1.90E-06,22,22,108,,
4.10E-06,54,54,107,,
7.70E-06,82,82,109,,
3.20E-06,45,45,109,,
4.30E-06,58,58,108,,
5.00E-07,1,1,109,,
4.10E-06,57,57,101,,
1.50E-06,18,18,102,,
3.00E-06,39,39,102,,
1.30E-06,12,12,101,,
6.00E-07,3,3,101,,
1.40E-06,16,16,104,,
5.20E-06,59,59,105,,
2.80E-06,39,39,105,,
5.00E-07,1,1,111,,
1.30E-06,12,12,109,,
4.00E-07,1,1,108,,
2.20E-06,28,28,109,,
2.30E-06,21,21,106,,
3.40E-06,48,48,106,,
4.50E-06,62,62,107,,
3.60E-06,47,47,104,,
5.40E-06,77,77,103,,
3.00E-07,0,0,107,,
5.00E-07,1,1,105,,
6.90E-06,77,77,105,,
3.50E-06,44,44,109,,
2.50E-06,35,35,104,,
4.90E-06,64,64,104,,
2.50E-06,28,28,104,,
2.50E-06,30,30,105,,
2.20E-06,27,27,105,,
2.90E-06,40,40,105,,
2.30E-06,30,30,105,,
1.60E-06,18,18,105,,
1.00E-06,10,10,105,,
4.70E-06,60,60,106,,
3.30E-06,48,48,106,,
2.80E-06,41,41,106,,
4.60E-06,62,62,107,,
2.50E-06,32,32,108,,
2.50E-06,33,33,109,,
2.10E-06,22,22,107,,
4.10E-06,55,55,107,,
4.00E-07,1,1,107,,
1.20E-06,12,12,100,,
2.80E-06,37,37,100,,
4.60E-06,62,62,99,,
3.90E-06,58,58,100,,
2.60E-06,35,35,99,,
2.50E-06,35,35,99,,
1.40E-06,12,12,103,,
5.00E-07,1,1,104,,
7.60E-06,102,102,104,,
4.40E-06,50,50,109,,
6.00E-06,84,84,109,,
1.10E-06,10,10,112,,
4.90E-06,65,65,116,,
3.00E-06,43,43,117,,
2.80E-06,40,40,116,,
6.50E-06,65,65,117,,
7.80E-06,102,102,121,,
3.90E-06,57,57,121,,
4.70E-06,69,69,122,,
4.50E-06,58,58,127,,
6.00E-07,3,3,127,,
2.60E-06,33,33,132,,
2.50E-06,35,35,133,,
5.20E-06,71,71,128,,
1.20E-06,12,12,123,,
8.00E-07,7,7,120,,
6.80E-06,91,91,117,,
2.20E-06,27,27,117,,
6.00E-07,1,1,121,,
1.05E-05,107,107,122,,
2.40E-06,32,32,122,,
2.60E-06,30,30,122,,
6.50E-06,92,92,128,,
4.50E-06,51,51,126,,
1.30E-06,13,13,125,,
2.60E-06,22,22,125,,
1.40E-06,13,13,126,,
2.60E-06,29,29,124,,
6.90E-06,88,88,123,,
1.70E-06,18,18,121,,
9.00E-07,8,8,121,,
1.50E-06,15,15,120,,
2.40E-06,29,29,122,,
8.10E-06,110,110,122,,
9.00E-07,9,9,124,,
5.60E-06,61,61,113,,
7.20E-06,105,105,113,,
2.30E-06,24,24,114,,
2.80E-06,37,37,111,,
2.80E-06,39,39,111,,
6.60E-06,95,95,114,,
4.00E-07,0,0,117,,
7.00E-07,4,4,117,,
6.00E-06,83,83,119,,
3.30E-06,48,48,118,,
1.10E-06,12,12,118,,
8.00E-07,4,4,117,,
4.50E-06,61,61,115,,
5.60E-06,69,69,116,,
1.90E-06,23,23,114,,
2.20E-06,31,31,113,,
3.60E-06,52,52,111,,
4.00E-06,52,52,112,,
