cas operacie,index prvku,dlzka zoznamu,,
1.05E-05,73,73,,
1.03E-05,74,74,,
1.08E-05,78,78,,
1.03E-05,77,77,,
1.01E-05,76,76,,
1.02E-05,75,75,,
1.03E-05,74,74,,
1.01E-05,74,74,,
1.04E-05,80,80,,
1.04E-05,79,79,,
1.04E-05,78,78,,
1.53E-05,74,74,,
1.27E-05,73,73,,
1.05E-05,75,75,,
1.04E-05,74,74,,
1.05E-05,75,75,,
1.03E-05,74,74,,
1.02E-05,76,76,,
1.03E-05,75,75,,
1.79E-05,72,72,,
1.05E-05,71,71,,
1.15E-05,68,68,,
1.05E-05,68,68,,
1.91E-05,73,73,,
1.06E-05,73,73,,
1.04E-05,72,72,,
1.02E-05,71,71,,
1.02E-05,77,77,,
1.03E-05,77,77,,
1.02E-05,83,83,,
1.02E-05,81,81,,
1.01E-05,80,80,,
1.02E-05,82,82,,
1.02E-05,83,83,,
1.02E-05,81,81,,
1.10E-05,79,79,,
1.02E-05,77,77,,
1.02E-05,81,81,,
1.01E-05,79,79,,
1.02E-05,78,78,,
1.03E-05,79,79,,
1.21E-05,79,79,,
1.17E-05,80,80,,
1.64E-05,85,85,,
2.19E-05,84,84,,
1.16E-05,87,87,,
1.87E-05,86,86,,
1.14E-05,85,85,,
1.26E-05,85,85,,
1.15E-05,85,85,,
1.12E-05,84,84,,
1.14E-05,81,81,,
1.42E-05,77,77,,
1.07E-05,72,72,,
1.03E-05,75,75,,
1.17E-05,72,72,,
1.09E-05,70,70,,
1.75E-05,73,73,,
1.03E-05,70,70,,
1.14E-05,71,71,,
1.04E-05,72,72,,
1.22E-05,71,71,,
1.02E-05,69,69,,
1.01E-05,69,69,,
1.01E-05,68,68,,
1.01E-05,65,65,,
1.02E-05,64,64,,
1.00E-05,63,63,,
1.65E-05,62,62,,
1.06E-05,61,61,,
1.00E-05,64,64,,
1.01E-05,62,62,,
1.09E-05,64,64,,
1.06E-05,63,63,,
1.03E-05,62,62,,
1.02E-05,63,63,,
1.03E-05,62,62,,
1.02E-05,62,62,,
1.06E-05,66,66,,
1.52E-05,65,65,,
1.06E-05,64,64,,
1.01E-05,61,61,,
1.07E-05,64,64,,
1.79E-05,63,63,,
1.03E-05,64,64,,
1.04E-05,62,62,,
1.04E-05,60,60,,
1.19E-05,56,56,,
1.03E-05,59,59,,
1.64E-05,63,63,,
1.30E-05,62,62,,
1.07E-05,61,61,,
1.43E-05,60,60,,
1.05E-05,64,64,,
1.25E-05,67,67,,
2.20E-05,70,70,,
1.53E-05,68,68,,
1.15E-05,65,65,,
1.60E-05,66,66,,
1.16E-05,67,67,,
1.13E-05,67,67,,
1.13E-05,66,66,,
1.16E-05,67,67,,
1.06E-05,62,62,,
1.23E-05,62,62,,
1.31E-05,65,65,,
1.04E-05,64,64,,
1.05E-05,63,63,,
1.05E-05,56,56,,
1.03E-05,55,55,,
1.07E-05,58,58,,
1.06E-05,56,56,,
1.03E-05,54,54,,
1.02E-05,51,51,,
1.23E-05,51,51,,
1.16E-05,50,50,,
1.14E-05,49,49,,
1.02E-05,51,51,,
1.04E-05,55,55,,
1.02E-05,54,54,,
1.03E-05,53,53,,
1.06E-05,53,53,,
1.01E-05,52,52,,
1.13E-05,51,51,,
1.15E-05,51,51,,
1.15E-05,54,54,,
1.05E-05,52,52,,
1.04E-05,52,52,,
1.15E-05,49,49,,
1.13E-05,49,49,,
1.03E-05,49,49,,
1.01E-05,47,47,,
1.68E-05,52,52,,
1.04E-05,51,51,,
1.03E-05,49,49,,
1.11E-05,49,49,,
1.02E-05,49,49,,
1.03E-05,50,50,,
1.02E-05,51,51,,
1.20E-05,52,52,,
1.03E-05,52,52,,
1.04E-05,54,54,,
1.23E-05,54,54,,
1.26E-05,53,53,,
1.04E-05,57,57,,
1.05E-05,52,52,,
1.03E-05,47,47,,
1.02E-05,47,47,,
1.17E-05,46,46,,
1.03E-05,47,47,,
1.17E-05,53,53,,
1.27E-05,50,50,,
1.16E-05,52,52,,
1.13E-05,49,49,,
1.01E-05,46,46,,
1.62E-05,47,47,,
1.07E-05,49,49,,
1.02E-05,48,48,,
1.05E-05,46,46,,
1.02E-05,45,45,,
1.06E-05,46,46,,
1.02E-05,47,47,,
1.14E-05,48,48,,
1.12E-05,47,47,,
1.12E-05,48,48,,
1.17E-05,50,50,,
1.06E-05,52,52,,
1.02E-05,53,53,,
1.07E-05,54,54,,
1.05E-05,53,53,,
1.03E-05,52,52,,
1.09E-05,52,52,,
1.25E-05,53,53,,
1.05E-05,51,51,,
1.03E-05,51,51,,
1.04E-05,51,51,,
1.18E-05,50,50,,
1.05E-05,51,51,,
1.03E-05,55,55,,
1.02E-05,56,56,,
1.25E-05,55,55,,
1.40E-05,56,56,,
1.02E-05,57,57,,
1.02E-05,56,56,,
1.32E-05,55,55,,
1.01E-05,57,57,,
1.35E-05,55,55,,
1.07E-05,55,55,,
1.03E-05,55,55,,
1.15E-05,56,56,,
1.03E-05,53,53,,
1.03E-05,54,54,,
1.04E-05,52,52,,
1.02E-05,51,51,,
1.02E-05,50,50,,
1.03E-05,52,52,,
1.07E-05,51,51,,
1.03E-05,53,53,,
1.02E-05,52,52,,
1.03E-05,51,51,,
1.03E-05,50,50,,
1.04E-05,51,51,,
1.01E-05,52,52,,
1.05E-05,54,54,,
1.04E-05,53,53,,
1.62E-05,55,55,,
1.04E-05,58,58,,
1.03E-05,57,57,,
1.04E-05,55,55,,
1.03E-05,54,54,,
1.28E-05,53,53,,
1.19E-05,55,55,,
1.45E-05,55,55,,
1.07E-05,58,58,,
1.01E-05,57,57,,
1.02E-05,56,56,,
1.18E-05,60,60,,
1.70E-05,58,58,,
1.08E-05,59,59,,
1.05E-05,57,57,,
1.07E-05,58,58,,
1.61E-05,58,58,,
1.18E-05,61,61,,
1.45E-05,56,56,,
1.08E-05,55,55,,
1.27E-05,55,55,,
1.02E-05,52,52,,
1.02E-05,52,52,,
1.03E-05,56,56,,
1.03E-05,56,56,,
1.04E-05,56,56,,
1.04E-05,55,55,,
1.52E-05,54,54,,
1.14E-05,57,57,,
1.60E-05,57,57,,
1.14E-05,54,54,,
1.14E-05,53,53,,
2.11E-05,56,56,,
1.34E-05,54,54,,
1.15E-05,57,57,,
1.11E-05,55,55,,
1.14E-05,54,54,,
1.04E-05,57,57,,
1.03E-05,55,55,,
1.10E-05,55,55,,
1.03E-05,53,53,,
1.04E-05,50,50,,
1.52E-05,47,47,,
1.28E-05,51,51,,
1.03E-05,51,51,,
1.05E-05,55,55,,
1.02E-05,55,55,,
1.02E-05,55,55,,
1.01E-05,54,54,,
1.04E-05,54,54,,
1.07E-05,53,53,,
1.10E-05,54,54,,
1.03E-05,54,54,,
4.40E-05,55,55,,
1.03E-05,55,55,,
2.23E-05,56,56,,
1.15E-05,54,54,,
1.02E-05,53,53,,
1.03E-05,53,53,,
1.03E-05,52,52,,
1.02E-05,54,54,,
1.14E-05,52,52,,
1.45E-05,51,51,,
1.03E-05,53,53,,
1.03E-05,55,55,,
1.02E-05,54,54,,
1.02E-05,53,53,,
1.09E-05,50,50,,
1.02E-05,50,50,,
1.05E-05,49,49,,
1.23E-05,47,47,,
1.36E-05,46,46,,
1.73E-05,45,45,,
1.03E-05,43,43,,
1.79E-05,39,39,,
1.09E-05,39,39,,
1.01E-05,40,40,,
1.01E-05,39,39,,
1.01E-05,39,39,,
1.63E-05,38,38,,
1.03E-05,38,38,,
1.05E-05,36,36,,
1.25E-05,34,34,,
1.03E-05,37,37,,
1.32E-05,36,36,,
1.02E-05,33,33,,
1.02E-05,33,33,,
1.02E-05,33,33,,
1.14E-05,32,32,,
1.13E-05,29,29,,
1.32E-05,29,29,,
1.03E-05,30,30,,
1.04E-05,33,33,,
1.17E-05,28,28,,
1.03E-05,31,31,,
1.24E-05,36,36,,
1.04E-05,34,34,,
1.06E-05,35,35,,
1.01E-05,37,37,,
1.02E-05,34,34,,
1.13E-05,29,29,,
1.12E-05,28,28,,
1.48E-05,27,27,,
1.04E-05,26,26,,
1.04E-05,21,21,,
1.03E-05,20,20,,
1.02E-05,19,19,,
1.03E-05,19,19,,
1.03E-05,18,18,,
1.05E-05,16,16,,
1.02E-05,15,15,,
2.05E-05,16,16,,
1.12E-05,13,13,,
1.03E-05,10,10,,
1.28E-05,12,12,,
1.06E-05,13,13,,
1.03E-05,13,13,,
1.05E-05,13,13,,
1.04E-05,13,13,,
1.05E-05,13,13,,
1.03E-05,11,11,,
1.03E-05,10,10,,
1.01E-05,10,10,,
1.04E-05,10,10,,
1.02E-05,12,12,,
1.02E-05,17,17,,
1.02E-05,16,16,,
2.30E-05,16,16,,
1.28E-05,19,19,,
1.13E-05,22,22,,
1.14E-05,21,21,,
1.07E-05,28,28,,
1.02E-05,26,26,,
1.03E-05,25,25,,
1.02E-05,25,25,,
1.01E-05,25,25,,
1.16E-05,32,32,,
1.04E-05,33,33,,
1.04E-05,32,32,,
1.04E-05,33,33,,
1.02E-05,33,33,,
1.06E-05,31,31,,
1.02E-05,31,31,,
1.21E-05,29,29,,
1.09E-05,30,30,,
1.02E-05,31,31,,
1.03E-05,29,29,,
1.03E-05,29,29,,
1.00E-05,28,28,,
1.05E-05,31,31,,
1.02E-05,34,34,,
1.06E-05,29,29,,
1.02E-05,30,30,,
1.09E-05,28,28,,
1.65E-05,30,30,,
1.26E-05,32,32,,
1.14E-05,28,28,,
2.26E-05,28,28,,
1.44E-05,26,26,,
1.14E-05,28,28,,
1.10E-05,29,29,,
1.13E-05,28,28,,
1.12E-05,28,28,,
1.12E-05,27,27,,
1.89E-05,25,25,,
1.12E-05,25,25,,
1.14E-05,26,26,,
1.18E-05,27,27,,
1.03E-05,36,36,,
1.02E-05,35,35,,
1.05E-05,36,36,,
1.03E-05,34,34,,
1.10E-05,36,36,,
1.03E-05,38,38,,
1.03E-05,37,37,,
1.03E-05,39,39,,
1.25E-05,40,40,,
1.05E-05,40,40,,
1.02E-05,43,43,,
1.05E-05,45,45,,
1.07E-05,50,50,,
1.02E-05,50,50,,
1.03E-05,49,49,,
1.18E-05,46,46,,
3.17E-05,45,45,,
1.12E-05,48,48,,
1.49E-05,50,50,,
1.15E-05,49,49,,
1.27E-05,49,49,,
1.25E-05,47,47,,
1.15E-05,46,46,,
1.48E-05,48,48,,
1.15E-05,48,48,,
1.14E-05,47,47,,
1.02E-05,51,51,,
1.04E-05,50,50,,
1.03E-05,50,50,,
1.34E-05,53,53,,
1.04E-05,54,54,,
1.02E-05,53,53,,
1.20E-05,50,50,,
1.44E-05,49,49,,
1.29E-05,45,45,,
1.14E-05,43,43,,
1.13E-05,43,43,,
1.02E-05,59,59,,
1.01E-05,55,55,,
1.03E-05,53,53,,
1.02E-05,50,50,,
1.03E-05,49,49,,
1.09E-05,49,49,,
1.04E-05,46,46,,
1.03E-05,43,43,,
1.05E-05,43,43,,
1.01E-05,42,42,,
1.04E-05,41,41,,
1.02E-05,40,40,,
1.06E-05,42,42,,
1.02E-05,41,41,,
1.05E-05,40,40,,
1.04E-05,42,42,,
1.03E-05,41,41,,
1.19E-05,46,46,,
1.13E-05,44,44,,
1.02E-05,41,41,,
1.05E-05,40,40,,
1.03E-05,45,45,,
1.02E-05,48,48,,
1.19E-05,45,45,,
1.03E-05,48,48,,
1.05E-05,47,47,,
1.02E-05,46,46,,
1.04E-05,45,45,,
1.03E-05,51,51,,
1.27E-05,51,51,,
1.03E-05,53,53,,
1.03E-05,53,53,,
1.04E-05,51,51,,
1.51E-05,51,51,,
1.06E-05,53,53,,
1.02E-05,52,52,,
1.04E-05,52,52,,
1.03E-05,53,53,,
1.02E-05,53,53,,
1.03E-05,53,53,,
1.03E-05,52,52,,
1.07E-05,57,57,,
1.03E-05,54,54,,
1.19E-05,53,53,,
1.06E-05,53,53,,
1.06E-05,54,54,,
1.03E-05,53,53,,
1.01E-05,50,50,,
1.30E-05,52,52,,
1.02E-05,52,52,,
1.03E-05,51,51,,
1.04E-05,56,56,,
1.07E-05,60,60,,
1.04E-05,55,55,,
1.10E-05,56,56,,
1.04E-05,56,56,,
1.03E-05,56,56,,
1.04E-05,54,54,,
1.02E-05,54,54,,
1.90E-05,57,57,,
1.16E-05,54,54,,
2.07E-05,55,55,,
1.15E-05,57,57,,
1.13E-05,55,55,,
1.03E-05,54,54,,
1.03E-05,52,52,,
1.04E-05,51,51,,
1.03E-05,50,50,,
1.04E-05,51,51,,
1.03E-05,51,51,,
1.02E-05,50,50,,
1.01E-05,50,50,,
1.03E-05,48,48,,
1.02E-05,47,47,,
1.59E-05,48,48,,
1.11E-05,47,47,,
1.01E-05,46,46,,
1.02E-05,45,45,,
1.12E-05,44,44,,
1.09E-05,46,46,,
1.22E-05,54,54,,
1.18E-05,52,52,,
2.03E-05,53,53,,
1.06E-05,51,51,,
1.05E-05,51,51,,
2.13E-05,53,53,,
1.06E-05,52,52,,
1.07E-05,52,52,,
1.03E-05,51,51,,
1.02E-05,52,52,,
1.05E-05,51,51,,
1.04E-05,53,53,,
1.14E-05,52,52,,
1.06E-05,57,57,,
1.24E-05,59,59,,
1.05E-05,62,62,,
1.06E-05,68,68,,
1.03E-05,66,66,,
1.04E-05,63,63,,
1.03E-05,65,65,,
1.01E-05,65,65,,
1.01E-05,68,68,,
1.03E-05,67,67,,
1.05E-05,77,77,,
1.09E-05,80,80,,
1.04E-05,81,81,,
1.04E-05,82,82,,
1.03E-05,81,81,,
1.05E-05,82,82,,
1.13E-05,83,83,,
1.03E-05,82,82,,
1.22E-05,84,84,,
1.25E-05,86,86,,
1.13E-05,84,84,,
1.61E-05,83,83,,
1.13E-05,85,85,,
1.04E-05,84,84,,
1.05E-05,84,84,,
1.16E-05,82,82,,
1.02E-05,83,83,,
1.39E-05,87,87,,
1.04E-05,86,86,,
1.08E-05,83,83,,
1.07E-05,80,80,,
1.05E-05,80,80,,
1.04E-05,80,80,,
1.05E-05,80,80,,
1.04E-05,80,80,,
1.02E-05,79,79,,
1.05E-05,86,86,,
1.27E-05,86,86,,
1.03E-05,85,85,,
1.03E-05,87,87,,
1.07E-05,92,92,,
1.04E-05,90,90,,
1.05E-05,90,90,,
1.04E-05,89,89,,
1.11E-05,87,87,,
1.59E-05,88,88,,
1.02E-05,86,86,,
1.08E-05,94,94,,
1.02E-05,94,94,,
1.03E-05,94,94,,
1.06E-05,95,95,,
1.04E-05,94,94,,
1.02E-05,93,93,,
1.02E-05,93,93,,
1.79E-05,92,92,,
1.05E-05,92,92,,
1.01E-05,91,91,,
1.09E-05,91,91,,
1.03E-05,90,90,,
1.37E-05,93,93,,
1.05E-05,92,92,,
1.20E-05,92,92,,
1.87E-05,91,91,,
3.43E-05,91,91,,
1.05E-05,96,96,,
1.02E-05,95,95,,
1.34E-05,99,99,,
1.10E-05,102,102,,
1.23E-05,102,102,,
1.76E-05,102,102,,
1.05E-05,105,105,,
1.03E-05,105,105,,
1.02E-05,104,104,,
1.61E-05,103,103,,
1.05E-05,101,101,,
1.01E-05,100,100,,
1.01E-05,102,102,,
1.01E-05,101,101,,
1.03E-05,100,100,,
1.09E-05,99,99,,
1.11E-05,103,103,,
1.14E-05,105,105,,
1.13E-05,104,104,,
1.14E-05,103,103,,
1.17E-05,104,104,,
1.14E-05,103,103,,
1.15E-05,102,102,,
1.13E-05,101,101,,
1.15E-05,101,101,,
1.14E-05,102,102,,
2.25E-05,98,98,,
2.29E-05,98,98,,
1.60E-05,96,96,,
1.15E-05,95,95,,
1.15E-05,93,93,,
1.27E-05,92,92,,
1.14E-05,92,92,,
1.13E-05,91,91,,
1.13E-05,92,92,,
1.16E-05,91,91,,
1.15E-05,91,91,,
1.15E-05,89,89,,
1.02E-05,89,89,,
1.02E-05,88,88,,
1.30E-05,88,88,,
1.08E-05,86,86,,
1.07E-05,86,86,,
1.14E-05,93,93,,
1.05E-05,92,92,,
1.40E-05,89,89,,
1.15E-05,85,85,,
1.24E-05,97,97,,
1.13E-05,97,97,,
1.14E-05,98,98,,
1.13E-05,97,97,,
1.12E-05,99,99,,
1.36E-05,96,96,,
1.12E-05,89,89,,
1.09E-05,90,90,,
1.70E-05,90,90,,
1.04E-05,89,89,,
1.04E-05,88,88,,
1.07E-05,87,87,,
1.02E-05,91,91,,
1.06E-05,90,90,,
1.06E-05,101,101,,
1.04E-05,99,99,,
1.03E-05,100,100,,
2.01E-05,99,99,,
1.07E-05,99,99,,
1.04E-05,101,101,,
1.02E-05,102,102,,
1.07E-05,103,103,,
1.06E-05,100,100,,
1.53E-05,92,92,,
1.04E-05,95,95,,
1.87E-05,92,92,,
1.67E-05,91,91,,
1.13E-05,86,86,,
1.18E-05,88,88,,
1.14E-05,87,87,,
1.57E-05,86,86,,
1.54E-05,85,85,,
2.25E-05,84,84,,
1.15E-05,94,94,,
1.02E-05,93,93,,
1.03E-05,95,95,,
1.20E-05,96,96,,
1.20E-05,96,96,,
1.01E-05,94,94,,
1.50E-05,94,94,,
1.03E-05,92,92,,
1.05E-05,94,94,,
1.08E-05,91,91,,
1.07E-05,88,88,,
1.06E-05,89,89,,
1.02E-05,91,91,,
1.17E-05,95,95,,
1.17E-05,94,94,,
1.04E-05,92,92,,
1.00E-05,91,91,,
1.02E-05,91,91,,
1.06E-05,89,89,,
5.56E-05,88,88,,
1.83E-05,86,86,,
1.17E-05,84,84,,
1.15E-05,83,83,,
1.08E-05,83,83,,
1.04E-05,80,80,,
1.04E-05,76,76,,
1.06E-05,79,79,,
1.04E-05,74,74,,
1.03E-05,73,73,,
1.02E-05,81,81,,
1.02E-05,80,80,,
1.02E-05,79,79,,
1.03E-05,84,84,,
1.03E-05,84,84,,
1.51E-05,83,83,,
1.23E-05,82,82,,
1.05E-05,86,86,,
1.02E-05,85,85,,
1.02E-05,83,83,,
1.02E-05,82,82,,
1.02E-05,80,80,,
1.02E-05,79,79,,
1.08E-05,79,79,,
1.48E-05,85,85,,
1.57E-05,86,86,,
1.63E-05,86,86,,
1.04E-05,85,85,,
1.04E-05,84,84,,
1.03E-05,82,82,,
1.03E-05,79,79,,
1.30E-05,81,81,,
1.02E-05,82,82,,
1.03E-05,81,81,,
1.09E-05,84,84,,
1.03E-05,84,84,,
1.19E-05,83,83,,
1.06E-05,76,76,,
1.02E-05,76,76,,
1.06E-05,78,78,,
1.03E-05,76,76,,
1.16E-05,82,82,,
1.08E-05,80,80,,
1.02E-05,77,77,,
1.04E-05,76,76,,
1.02E-05,73,73,,
1.11E-05,70,70,,
1.03E-05,68,68,,
1.18E-05,68,68,,
1.07E-05,71,71,,
1.01E-05,70,70,,
1.04E-05,67,67,,
1.03E-05,68,68,,
1.16E-05,65,65,,
1.28E-05,65,65,,
1.06E-05,71,71,,
1.02E-05,79,79,,
1.02E-05,77,77,,
1.11E-05,77,77,,
1.06E-05,76,76,,
1.64E-05,77,77,,
1.01E-05,78,78,,
1.04E-05,76,76,,
1.01E-05,74,74,,
1.03E-05,77,77,,
1.02E-05,77,77,,
1.04E-05,81,81,,
1.02E-05,81,81,,
1.07E-05,79,79,,
1.05E-05,80,80,,
1.03E-05,78,78,,
1.03E-05,77,77,,
1.03E-05,76,76,,
1.02E-05,74,74,,
1.04E-05,73,73,,
1.03E-05,73,73,,
1.04E-05,70,70,,
1.69E-05,70,70,,
1.03E-05,71,71,,
1.03E-05,69,69,,
1.10E-05,76,76,,
1.14E-05,77,77,,
1.04E-05,77,77,,
1.09E-05,75,75,,
1.03E-05,74,74,,
1.33E-05,76,76,,
1.13E-05,75,75,,
1.20E-05,76,76,,
1.13E-05,76,76,,
1.13E-05,74,74,,
1.13E-05,73,73,,
1.15E-05,72,72,,
1.15E-05,69,69,,
1.03E-05,70,70,,
1.09E-05,73,73,,
1.02E-05,71,71,,
1.05E-05,72,72,,
1.02E-05,72,72,,
2.09E-05,73,73,,
1.28E-05,72,72,,
1.02E-05,71,71,,
1.05E-05,70,70,,
1.03E-05,70,70,,
1.00E-05,69,69,,
1.02E-05,68,68,,
2.43E-05,69,69,,
1.35E-05,69,69,,
1.03E-05,69,69,,
1.12E-05,69,69,,
0.0001223,68,68,,
1.02E-05,68,68,,
1.03E-05,68,68,,
1.03E-05,65,65,,
1.15E-05,61,61,,
1.32E-05,60,60,,
1.17E-05,63,63,,
1.05E-05,62,62,,
1.03E-05,60,60,,
1.02E-05,58,58,,
1.03E-05,58,58,,
1.02E-05,57,57,,
1.02E-05,56,56,,
1.08E-05,55,55,,
1.05E-05,56,56,,
1.03E-05,56,56,,
1.03E-05,68,68,,
1.02E-05,67,67,,
1.02E-05,78,78,,
1.03E-05,82,82,,
1.04E-05,80,80,,
1.20E-05,81,81,,
1.17E-05,82,82,,
1.16E-05,81,81,,
1.16E-05,88,88,,
1.13E-05,87,87,,
1.13E-05,86,86,,
1.14E-05,86,86,,
1.03E-05,86,86,,
1.02E-05,87,87,,
1.12E-05,88,88,,
1.59E-05,93,93,,
1.14E-05,94,94,,
1.02E-05,100,100,,
1.07E-05,103,103,,
1.03E-05,104,104,,
1.05E-05,111,111,,
1.05E-05,115,115,,
1.06E-05,116,116,,
1.08E-05,115,115,,
1.05E-05,116,116,,
1.03E-05,112,112,,
1.12E-05,113,113,,
1.04E-05,113,113,,
1.07E-05,116,116,,
1.03E-05,113,113,,
1.04E-05,115,115,,
1.04E-05,114,114,,
1.09E-05,116,116,,
1.04E-05,114,114,,
1.04E-05,113,113,,
1.09E-05,112,112,,
1.06E-05,117,117,,
1.34E-05,116,116,,
2.09E-05,117,117,,
1.10E-05,116,116,,
1.05E-05,115,115,,
1.03E-05,114,114,,
1.05E-05,118,118,,
1.05E-05,117,117,,
1.03E-05,116,116,,
1.09E-05,115,115,,
1.23E-05,115,115,,
1.13E-05,116,116,,
1.21E-05,116,116,,
1.13E-05,117,117,,
1.12E-05,116,116,,
1.12E-05,115,115,,
1.12E-05,115,115,,
1.21E-05,119,119,,
1.14E-05,119,119,,
1.18E-05,127,127,,
1.13E-05,127,127,,
1.13E-05,126,126,,
5.93E-05,127,127,,
1.02E-05,124,124,,
1.02E-05,122,122,,
1.02E-05,121,121,,
1.09E-05,120,120,,
1.06E-05,120,120,,
1.32E-05,120,120,,
1.04E-05,120,120,,
1.47E-05,118,118,,
1.06E-05,119,119,,
1.05E-05,119,119,,
1.06E-05,117,117,,
1.04E-05,124,124,,
1.18E-05,123,123,,
1.03E-05,118,118,,
1.62E-05,116,116,,
1.06E-05,117,117,,
1.03E-05,113,113,,
1.02E-05,112,112,,
1.03E-05,112,112,,
1.03E-05,111,111,,
1.09E-05,111,111,,
1.02E-05,110,110,,
1.04E-05,117,117,,
1.15E-05,117,117,,
1.11E-05,117,117,,
1.03E-05,115,115,,
1.03E-05,116,116,,
1.06E-05,115,115,,
1.00E-05,115,115,,
1.36E-05,116,116,,
1.14E-05,117,117,,
1.15E-05,116,116,,
1.10E-05,113,113,,
1.54E-05,109,109,,
1.18E-05,107,107,,
1.16E-05,106,106,,
1.13E-05,105,105,,
1.05E-05,105,105,,
1.02E-05,106,106,,
1.03E-05,107,107,,
1.30E-05,107,107,,
1.20E-05,108,108,,
1.15E-05,109,109,,
1.01E-05,110,110,,
1.19E-05,109,109,,
1.55E-05,109,109,,
1.03E-05,109,109,,
1.04E-05,109,109,,
1.04E-05,113,113,,
1.02E-05,112,112,,
1.08E-05,113,113,,
1.10E-05,112,112,,
1.04E-05,111,111,,
1.04E-05,110,110,,
1.07E-05,126,126,,
1.02E-05,128,128,,
1.02E-05,128,128,,
1.01E-05,132,132,,
1.06E-05,131,131,,
1.03E-05,130,130,,
1.04E-05,135,135,,
1.01E-05,134,134,,
1.01E-05,130,130,,
1.61E-05,129,129,,
1.05E-05,126,126,,
1.08E-05,126,126,,
1.02E-05,125,125,,
1.63E-05,127,127,,
1.36E-05,130,130,,
1.65E-05,129,129,,
1.66E-05,128,128,,
1.32E-05,127,127,,
1.10E-05,129,129,,
1.01E-05,128,128,,
1.07E-05,128,128,,
1.24E-05,126,126,,
1.15E-05,124,124,,
1.03E-05,125,125,,
1.03E-05,125,125,,
1.03E-05,125,125,,
1.06E-05,125,125,,
1.06E-05,124,124,,
1.03E-05,122,122,,
1.10E-05,119,119,,
1.05E-05,117,117,,
1.09E-05,115,115,,
1.03E-05,116,116,,
1.02E-05,114,114,,
1.01E-05,117,117,,
1.22E-05,117,117,,
1.74E-05,116,116,,
1.08E-05,119,119,,
1.03E-05,119,119,,
1.03E-05,118,118,,
1.17E-05,125,125,,
1.16E-05,125,125,,
1.12E-05,122,122,,
1.18E-05,121,121,,
1.32E-05,121,121,,
1.20E-05,120,120,,
1.16E-05,125,125,,
1.47E-05,125,125,,
1.16E-05,124,124,,
1.60E-05,123,123,,
1.19E-05,120,120,,
1.14E-05,119,119,,
1.14E-05,119,119,,
1.13E-05,118,118,,
1.02E-05,117,117,,
1.33E-05,116,116,,
1.01E-05,118,118,,
1.06E-05,120,120,,
1.41E-05,126,126,,
1.03E-05,125,125,,
1.53E-05,125,125,,
1.05E-05,123,123,,
1.03E-05,123,123,,
1.03E-05,120,120,,
1.07E-05,121,121,,
1.03E-05,125,125,,
1.04E-05,124,124,,
1.09E-05,125,125,,
1.02E-05,124,124,,
1.08E-05,126,126,,
1.04E-05,127,127,,
1.08E-05,128,128,,
1.05E-05,127,127,,
1.10E-05,131,131,,
1.22E-05,140,140,,
1.13E-05,139,139,,
1.06E-05,144,144,,
1.58E-05,149,149,,
1.11E-05,148,148,,
1.02E-05,147,147,,
1.06E-05,146,146,,
1.18E-05,146,146,,
1.14E-05,146,146,,
1.61E-05,145,145,,
1.10E-05,144,144,,
1.04E-05,144,144,,
1.05E-05,149,149,,
1.02E-05,153,153,,
1.04E-05,154,154,,
1.08E-05,155,155,,
1.05E-05,154,154,,
1.03E-05,155,155,,
1.16E-05,158,158,,
1.15E-05,158,158,,
1.15E-05,157,157,,
1.26E-05,156,156,,
1.13E-05,158,158,,
8.14E-05,157,157,,
1.66E-05,156,156,,
1.13E-05,154,154,,
1.07E-05,154,154,,
1.14E-05,154,154,,
1.04E-05,156,156,,
1.04E-05,148,148,,
1.01E-05,149,149,,
2.38E-05,148,148,,
1.06E-05,148,148,,
1.18E-05,154,154,,
1.52E-05,156,156,,
1.05E-05,156,156,,
1.03E-05,157,157,,
1.05E-05,156,156,,
1.03E-05,155,155,,
1.43E-05,161,161,,
1.04E-05,162,162,,
1.85E-05,160,160,,
1.04E-05,159,159,,
1.86E-05,159,159,,
1.01E-05,158,158,,
1.03E-05,156,156,,
1.03E-05,153,153,,
1.53E-05,157,157,,
1.16E-05,159,159,,
1.10E-05,158,158,,
1.02E-05,156,156,,
1.08E-05,155,155,,
1.08E-05,156,156,,
1.48E-05,155,155,,
1.05E-05,154,154,,
1.03E-05,154,154,,
1.05E-05,157,157,,
1.59E-05,158,158,,
1.03E-05,157,157,,
1.03E-05,156,156,,
1.06E-05,167,167,,
1.04E-05,169,169,,
1.03E-05,169,169,,
1.02E-05,168,168,,
1.23E-05,165,165,,
1.03E-05,163,163,,
1.03E-05,165,165,,
1.58E-05,165,165,,
1.03E-05,166,166,,
1.03E-05,164,164,,
1.02E-05,162,162,,
1.02E-05,161,161,,
1.03E-05,161,161,,
1.03E-05,161,161,,
1.03E-05,160,160,,
1.01E-05,160,160,,
1.03E-05,165,165,,
1.02E-05,165,165,,
1.32E-05,168,168,,
1.04E-05,165,165,,
1.06E-05,166,166,,
1.02E-05,170,170,,
1.01E-05,169,169,,
1.76E-05,169,169,,
1.04E-05,168,168,,
1.05E-05,167,167,,
1.04E-05,166,166,,
1.09E-05,165,165,,
1.75E-05,163,163,,
1.06E-05,164,164,,
1.03E-05,164,164,,
1.50E-05,172,172,,
1.06E-05,170,170,,
1.06E-05,169,169,,
1.03E-05,171,171,,
1.15E-05,170,170,,
1.04E-05,169,169,,
