cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,
1.60E-06,10,81,82,,
1.30E-06,8,83,84,,
1.40E-06,8,84,85,,
1.40E-06,20,84,85,,
1.30E-06,2,86,87,,
1.20E-06,11,88,89,,
1.60E-06,7,86,87,,
1.30E-06,6,86,87,,
1.60E-06,9,85,86,,
1.30E-06,16,84,85,,
1.20E-06,20,85,86,,
1.40E-06,4,89,90,,
2.50E-06,8,90,91,,
1.40E-06,19,92,93,,
1.20E-06,8,96,97,,
1.90E-06,19,97,98,,
3.10E-06,17,98,99,,
1.40E-06,10,98,99,,
1.30E-06,16,95,96,,
1.70E-06,20,96,97,,
1.60E-06,15,95,96,,
1.40E-06,10,98,99,,
1.80E-06,15,100,101,,
1.70E-06,3,99,100,,
1.30E-06,1,99,100,,
1.40E-06,14,99,100,,
1.30E-06,3,99,100,,
3.00E-06,6,97,98,,
2.10E-06,7,98,99,,
2.50E-06,3,99,100,,
1.40E-06,16,100,101,,
1.30E-06,17,98,99,,
1.30E-06,9,99,100,,
1.90E-06,6,102,103,,
1.60E-06,20,103,104,,
1.40E-06,6,103,104,,
2.10E-06,19,102,103,,
1.30E-06,4,104,105,,
1.70E-06,6,101,102,,
2.80E-06,5,104,105,,
1.80E-06,16,100,101,,
1.50E-06,18,101,102,,
1.60E-06,13,101,102,,
2.40E-06,13,99,100,,
1.50E-06,13,100,101,,
1.60E-06,13,101,102,,
2.30E-06,7,101,102,,
1.40E-06,14,99,100,,
2.70E-06,15,99,100,,
1.40E-06,1,97,98,,
1.80E-06,9,97,98,,
1.30E-06,18,98,99,,
1.40E-06,13,97,98,,
1.40E-06,11,94,95,,
2.10E-06,20,93,94,,
1.60E-06,8,92,93,,
1.70E-06,14,90,91,,
1.30E-06,14,91,92,,
1.30E-06,5,90,91,,
1.60E-06,4,88,89,,
1.60E-06,19,90,91,,
1.30E-06,11,90,91,,
1.30E-06,3,91,92,,
1.30E-06,6,92,93,,
1.30E-06,12,93,94,,
1.30E-06,8,94,95,,
1.20E-06,9,96,97,,
2.60E-06,3,97,98,,
1.60E-06,13,91,92,,
1.20E-06,19,93,94,,
2.30E-06,11,94,95,,
1.90E-06,1,94,95,,
1.70E-06,18,88,89,,
1.40E-06,4,86,87,,
1.30E-06,10,87,88,,
1.50E-06,17,87,88,,
1.40E-06,8,83,84,,
1.30E-06,14,90,91,,
2.40E-06,11,91,92,,
1.50E-06,11,86,87,,
1.90E-06,19,85,86,,
1.40E-06,13,83,84,,
1.30E-06,18,84,85,,
1.20E-06,6,87,88,,
1.50E-06,9,83,84,,
1.40E-06,5,84,85,,
2.40E-06,11,82,83,,
1.20E-06,15,85,86,,
2.20E-06,13,88,89,,
1.30E-06,19,91,92,,
1.30E-06,8,93,94,,
1.30E-06,6,95,96,,
1.30E-06,3,96,97,,
1.50E-06,3,97,98,,
1.30E-06,18,90,91,,
1.40E-06,9,95,96,,
1.30E-06,11,96,97,,
1.50E-06,9,100,101,,
1.70E-06,11,100,101,,
1.20E-06,14,101,102,,
1.30E-06,8,101,102,,
2.50E-06,5,89,90,,
2.20E-06,8,90,91,,
1.60E-06,12,89,90,,
1.40E-06,6,90,91,,
1.40E-06,8,95,96,,
2.40E-06,18,97,98,,
1.40E-06,3,95,96,,
1.30E-06,10,96,97,,
2.20E-06,15,97,98,,
2.00E-06,2,94,95,,
2.10E-06,17,97,98,,
1.40E-06,16,98,99,,
1.60E-06,2,97,98,,
1.40E-06,6,87,88,,
1.30E-06,15,89,90,,
1.30E-06,7,89,90,,
2.50E-06,1,90,91,,
1.40E-06,3,90,91,,
1.40E-06,5,93,94,,
1.30E-06,7,94,95,,
1.40E-06,4,94,95,,
1.60E-06,17,95,96,,
1.50E-06,8,91,92,,
1.30E-06,2,92,93,,
1.50E-06,11,89,90,,
1.30E-06,18,82,83,,
1.60E-06,19,76,77,,
1.30E-06,11,77,78,,
