cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,sum,pocet
1.71E-05,28,36,37,,,,
1.69E-05,17,37,38,,,,
1.70E-05,20,43,44,,,,
1.70E-05,15,44,45,,,,
2.13E-05,13,42,43,,,,
1.88E-05,33,42,43,,,,
2.26E-05,37,41,42,,,,
1.95E-05,19,43,44,,,,
1.80E-05,7,44,45,,,,
1.79E-05,12,43,44,,,,
1.78E-05,35,43,44,,,,
1.81E-05,26,41,42,,,,
1.79E-05,24,42,43,,,,
1.83E-05,40,43,44,,,,
2.93E-05,7,46,47,,,,
2.27E-05,30,47,48,,,,
1.79E-05,18,48,49,,,,
2.03E-05,30,49,50,,,,
1.88E-05,14,49,50,,,,
1.79E-05,21,50,51,,,,
3.29E-05,14,52,53,,,,
1.87E-05,5,50,51,,,,
2.90E-05,9,51,52,,,,
1.74E-05,18,49,50,,,,
1.70E-05,30,48,49,,,,
1.70E-05,5,50,51,,,,
1.72E-05,43,54,55,,,,
1.74E-05,7,49,50,,,,
1.81E-05,32,47,48,,,,
1.71E-05,41,51,52,,,,
1.71E-05,10,51,52,,,,
1.71E-05,2,52,53,,,,
1.71E-05,28,50,51,,,,
1.72E-05,20,51,52,,,,
2.77E-05,3,56,57,,,,
2.73E-05,43,53,54,,,,
3.07E-05,34,54,55,,,,
1.71E-05,7,53,54,,,,
1.71E-05,41,55,56,,,,
1.70E-05,27,55,56,,,,
1.71E-05,35,56,57,,,,
1.70E-05,42,59,60,,,,
1.71E-05,34,54,55,,,,
1.69E-05,44,51,52,,,,
1.70E-05,17,50,51,,,,
1.72E-05,42,51,52,,,,
1.74E-05,45,50,51,,,,
1.72E-05,42,50,51,,,,
1.82E-05,6,53,54,,,,
1.73E-05,6,55,56,,,,
1.72E-05,18,56,57,,,,
1.70E-05,35,57,58,,,,
1.72E-05,7,56,57,,,,
1.73E-05,35,56,57,,,,
1.72E-05,22,55,56,,,,
1.72E-05,14,57,58,,,,
1.72E-05,28,59,60,,,,
2.30E-05,32,60,61,,,,
1.71E-05,8,61,62,,,,
1.75E-05,43,58,59,,,,
1.72E-05,27,59,60,,,,
1.75E-05,41,63,64,,,,
1.69E-05,39,61,62,,,,
1.71E-05,16,61,62,,,,
1.70E-05,44,62,63,,,,
2.58E-05,31,61,62,,,,
1.71E-05,37,65,66,,,,
1.73E-05,23,66,67,,,,
1.82E-05,18,67,68,,,,
1.70E-05,42,72,73,,,,
1.71E-05,10,73,74,,,,
1.72E-05,22,74,75,,,,
1.72E-05,26,72,73,,,,
1.72E-05,32,75,76,,,,
1.75E-05,36,74,75,,,,
1.70E-05,15,72,73,,,,
1.76E-05,19,72,73,,,,
1.74E-05,28,75,76,,,,
1.88E-05,19,73,74,,,,
1.80E-05,35,73,74,,,,
1.72E-05,22,76,77,,,,
1.70E-05,25,76,77,,,,
6.12E-05,15,76,77,,,,
2.13E-05,9,76,77,,,,
1.71E-05,38,77,78,,,,
1.87E-05,22,79,80,,,,
1.72E-05,13,80,81,,,,
1.70E-05,27,80,81,,,,
1.72E-05,3,82,83,,,,
3.38E-05,7,84,85,,,,
1.71E-05,5,83,84,,,,
2.57E-05,4,81,82,,,,
1.84E-05,43,80,81,,,,
1.80E-05,44,79,80,,,,
1.81E-05,36,77,78,,,,
4.03E-05,6,77,78,,,,
1.81E-05,14,78,79,,,,
1.80E-05,43,79,80,,,,
1.80E-05,10,79,80,,,,
1.76E-05,45,77,78,,,,
1.73E-05,35,82,83,,,,
1.74E-05,4,83,84,,,,
1.70E-05,6,82,83,,,,
1.71E-05,33,83,84,,,,
2.26E-05,32,85,86,,,,
1.70E-05,32,86,87,,,,
1.71E-05,36,87,88,,,,
1.70E-05,38,89,90,,,,
1.94E-05,26,88,89,,,,
1.76E-05,35,90,91,,,,
1.71E-05,13,91,92,,,,
1.77E-05,9,92,93,,,,
1.71E-05,4,91,92,,,,
1.71E-05,12,91,92,,,,
2.43E-05,41,92,93,,,,
1.70E-05,32,92,93,,,,
1.69E-05,7,92,93,,,,
1.72E-05,17,94,95,,,,
1.70E-05,1,97,98,,,,
1.79E-05,34,95,96,,,,
2.28E-05,17,96,97,,,,
1.74E-05,44,96,97,,,,
1.73E-05,40,98,99,,,,
1.72E-05,6,100,101,,,,
1.70E-05,43,95,96,,,,
1.70E-05,10,95,96,,,,
1.72E-05,20,91,92,,,,
1.74E-05,15,90,91,,,,
1.69E-05,33,91,92,,,,
1.69E-05,27,90,91,,,,
1.70E-05,16,90,91,,,,
1.73E-05,24,91,92,,,,
1.72E-05,35,92,93,,,,
2.24E-05,5,90,91,,,,
1.72E-05,1,90,91,,,,
1.75E-05,6,90,91,,,,
1.73E-05,41,92,93,,,,
1.71E-05,24,91,92,,,,
1.70E-05,12,93,94,,,,
1.70E-05,38,93,94,,,,
1.74E-05,27,96,97,,,,
1.72E-05,45,99,100,,,,
1.70E-05,22,98,99,,,,
2.19E-05,5,99,100,,,,
1.71E-05,23,99,100,,,,
1.72E-05,14,98,99,,,,
1.73E-05,23,97,98,,,,
1.71E-05,16,100,101,,,,
1.73E-05,17,102,103,,,,
1.74E-05,39,99,100,,,,
1.70E-05,29,100,101,,,,
1.70E-05,13,101,102,,,,
1.84E-05,26,98,99,,,,
1.72E-05,7,96,97,,,,
2.42E-05,4,97,98,,,,
1.70E-05,43,91,92,,,,
1.70E-05,29,91,92,,,,
1.72E-05,7,92,93,,,,
1.74E-05,4,94,95,,,,
1.72E-05,37,94,95,,,,
1.71E-05,7,95,96,,,,
1.84E-05,30,94,95,,,,
2.60E-05,17,93,94,,,,
1.75E-05,32,94,95,,,,
1.72E-05,4,96,97,,,,
1.72E-05,34,97,98,,,,
1.71E-05,30,96,97,,,,
1.72E-05,20,91,92,,,,
1.71E-05,5,90,91,,,,
1.74E-05,34,86,87,,,,
1.72E-05,15,87,88,,,,
1.74E-05,38,87,88,,,,
1.74E-05,23,87,88,,,,
1.73E-05,12,88,89,,,,
1.72E-05,43,84,85,,,,
1.70E-05,38,84,85,,,,
1.71E-05,42,85,86,,,,
1.84E-05,19,86,87,,,,
1.72E-05,38,87,88,,,,
1.70E-05,7,85,86,,,,
1.72E-05,36,85,86,,,,
1.71E-05,31,87,88,,,,
1.72E-05,34,87,88,,,,
1.95E-05,23,86,87,,,,
1.84E-05,18,86,87,,,,
1.80E-05,2,83,84,,,,
1.79E-05,25,85,86,,,,
1.71E-05,33,87,88,,,,
1.70E-05,24,87,88,,,,
1.72E-05,44,85,86,,,,
1.72E-05,11,80,81,,,,
1.71E-05,18,81,82,,,,
1.71E-05,35,80,81,,,,
1.72E-05,20,81,82,,,,
1.71E-05,3,82,83,,,,
1.72E-05,1,83,84,,,,
1.72E-05,13,85,86,,,,
1.71E-05,18,87,88,,,,
1.74E-05,21,88,89,,,,
1.72E-05,9,89,90,,,,
1.69E-05,31,89,90,,,,
1.70E-05,12,88,89,,,,
1.71E-05,9,90,91,,,,
1.73E-05,24,89,90,,,,
0.0003783,34,88,89,,,,
1.70E-05,40,92,93,,,,
1.70E-05,6,93,94,,,,
1.79E-05,25,95,96,,,,
1.73E-05,29,95,96,,,,
1.71E-05,41,96,97,,,,
1.71E-05,34,98,99,,,,
2.60E-05,28,99,100,,,,
1.71E-05,26,99,100,,,,
1.70E-05,12,101,102,,,,
1.73E-05,7,102,103,,,,
3.28E-05,26,103,104,,,,
2.55E-05,17,104,105,,,,
1.96E-05,22,105,106,,,,
1.70E-05,1,106,107,,,,
1.71E-05,1,107,108,,,,
1.74E-05,5,104,105,,,,
1.71E-05,17,105,106,,,,
1.71E-05,3,107,108,,,,
1.72E-05,33,108,109,,,,
1.75E-05,23,109,110,,,,
1.92E-05,29,113,114,,,,
1.84E-05,40,114,115,,,,
1.79E-05,31,114,115,,,,
1.69E-05,29,114,115,,,,
1.76E-05,31,109,110,,,,
1.97E-05,25,109,110,,,,
2.27E-05,27,109,110,,,,
1.71E-05,20,104,105,,,,
1.74E-05,16,103,104,,,,
1.71E-05,26,101,102,,,,
1.71E-05,35,101,102,,,,
1.85E-05,21,100,101,,,,
1.77E-05,20,100,101,,,,
1.72E-05,24,104,105,,,,
1.71E-05,14,104,105,,,,
1.74E-05,23,106,107,,,,
1.72E-05,20,106,107,,,,
1.72E-05,27,109,110,,,,
1.72E-05,22,109,110,,,,
1.77E-05,23,102,103,,,,
1.72E-05,7,103,104,,,,
1.71E-05,32,104,105,,,,
1.71E-05,45,105,106,,,,
1.71E-05,5,107,108,,,,
1.73E-05,22,108,109,,,,
1.71E-05,23,100,101,,,,
1.74E-05,24,100,101,,,,
1.69E-05,30,99,100,,,,
1.71E-05,31,97,98,,,,
1.70E-05,23,96,97,,,,
1.75E-05,22,97,98,,,,
2.53E-05,36,98,99,,,,
1.72E-05,24,98,99,,,,
1.71E-05,8,99,100,,,,
1.70E-05,39,94,95,,,,
1.69E-05,45,94,95,,,,
2.99E-05,36,97,98,,,,
2.05E-05,32,97,98,,,,
5.19E-05,18,96,97,,,,
1.71E-05,29,98,99,,,,
1.69E-05,29,94,95,,,,
1.72E-05,29,95,96,,,,
1.71E-05,6,96,97,,,,
2.29E-05,43,91,92,,,,
1.72E-05,34,92,93,,,,
1.71E-05,15,93,94,,,,
1.75E-05,17,94,95,,,,
1.72E-05,4,96,97,,,,
1.71E-05,8,98,99,,,,
3.29E-05,2,98,99,,,,
1.91E-05,31,97,98,,,,
2.20E-05,9,99,100,,,,
1.70E-05,44,101,102,,,,
2.25E-05,37,102,103,,,,
1.73E-05,11,100,101,,,,
1.73E-05,17,100,101,,,,
3.06E-05,45,100,101,,,,
2.14E-05,9,101,102,,,,
2.07E-05,22,99,100,,,,
1.78E-05,41,97,98,,,,
1.81E-05,39,98,99,,,,
1.79E-05,2,99,100,,,,
1.79E-05,24,100,101,,,,
1.80E-05,44,100,101,,,,
1.82E-05,18,102,103,,,,
1.79E-05,20,103,104,,,,
1.79E-05,7,105,106,,,,
1.79E-05,36,106,107,,,,
1.78E-05,3,110,111,,,,
1.77E-05,1,111,112,,,,
1.80E-05,29,112,113,,,,
1.82E-05,44,114,115,,,,
1.81E-05,31,116,117,,,,
1.82E-05,22,117,118,,,,
1.78E-05,42,117,118,,,,
1.82E-05,26,118,119,,,,
1.81E-05,23,119,120,,,,
1.79E-05,9,118,119,,,,
1.80E-05,3,117,118,,,,
1.81E-05,39,118,119,,,,
1.80E-05,38,121,122,,,,
1.78E-05,9,118,119,,,,
1.75E-05,35,116,117,,,,
1.71E-05,32,122,123,,,,
1.71E-05,22,119,120,,,,
1.71E-05,38,116,117,,,,
1.71E-05,33,117,118,,,,
1.72E-05,35,118,119,,,,
1.72E-05,21,118,119,,,,
1.72E-05,25,117,118,,,,
1.70E-05,22,113,114,,,,
1.70E-05,33,113,114,,,,
1.72E-05,8,113,114,,,,
1.75E-05,24,114,115,,,,
1.84E-05,39,115,116,,,,
3.50E-05,30,116,117,,,,
1.70E-05,14,114,115,,,,
1.72E-05,21,112,113,,,,
1.70E-05,20,115,116,,,,
3.16E-05,31,120,121,,,,
1.72E-05,22,121,122,,,,
1.71E-05,24,122,123,,,,
1.83E-05,28,121,122,,,,
2.30E-05,1,120,121,,,,
1.81E-05,26,119,120,,,,
1.91E-05,1,114,115,,,,
1.81E-05,7,109,110,,,,
1.80E-05,40,112,113,,,,
1.81E-05,8,114,115,,,,
1.81E-05,19,114,115,,,,
1.75E-05,14,106,107,,,,
1.71E-05,37,106,107,,,,
1.73E-05,13,107,108,,,,
1.72E-05,5,105,106,,,,
1.70E-05,16,106,107,,,,
2.86E-05,36,105,106,,,,
1.87E-05,11,106,107,,,,
3.02E-05,38,110,111,,,,
9.19E-05,29,111,112,,,,
2.92E-05,2,113,114,,,,
2.30E-05,9,113,114,,,,
2.51E-05,27,112,113,,,,
2.84E-05,38,112,113,,,,
4.46E-05,25,110,111,,,,
2.94E-05,6,110,111,,,,
1.80E-05,22,111,112,,,,
2.81E-05,40,112,113,,,,
2.04E-05,16,109,110,,,,
1.79E-05,22,110,111,,,,
1.78E-05,6,110,111,,,,
1.92E-05,40,111,112,,,,
3.28E-05,15,112,113,,,,
1.80E-05,38,113,114,,,,
1.79E-05,30,113,114,,,,
1.81E-05,2,110,111,,,,
1.79E-05,8,111,112,,,,
1.82E-05,3,103,104,,,,
1.80E-05,30,104,105,,,,
1.79E-05,4,104,105,,,,
1.71E-05,36,98,99,,,,
1.72E-05,1,98,99,,,,
1.71E-05,27,103,104,,,,
4.09E-05,37,104,105,,,,
1.73E-05,37,105,106,,,,
1.71E-05,37,105,106,,,,
1.70E-05,8,107,108,,,,
1.70E-05,33,108,109,,,,
1.69E-05,24,104,105,,,,
1.70E-05,31,105,106,,,,
1.69E-05,33,107,108,,,,
1.71E-05,10,108,109,,,,
2.30E-05,16,109,110,,,,
1.74E-05,15,113,114,,,,
1.71E-05,15,114,115,,,,
2.19E-05,19,112,113,,,,
1.81E-05,18,112,113,,,,
1.74E-05,4,116,117,,,,
1.70E-05,5,117,118,,,,
1.71E-05,26,116,117,,,,
1.85E-05,32,116,117,,,,
1.79E-05,4,117,118,,,,
1.77E-05,4,118,119,,,,
1.73E-05,23,116,117,,,,
1.71E-05,18,117,118,,,,
1.74E-05,19,119,120,,,,
1.72E-05,42,120,121,,,,
2.60E-05,4,124,125,,,,
2.07E-05,25,126,127,,,,
1.77E-05,3,127,128,,,,
1.72E-05,4,123,124,,,,
1.74E-05,22,122,123,,,,
1.70E-05,24,118,119,,,,
1.71E-05,37,115,116,,,,
1.71E-05,24,116,117,,,,
3.23E-05,2,117,118,,,,
1.72E-05,33,119,120,,,,
1.69E-05,13,120,121,,,,
1.90E-05,3,121,122,,,,
1.69E-05,18,121,122,,,,
2.12E-05,28,120,121,,,,
1.75E-05,28,113,114,,,,
1.71E-05,16,115,116,,,,
1.70E-05,33,115,116,,,,
1.72E-05,32,115,116,,,,
1.85E-05,15,114,115,,,,
1.73E-05,16,116,117,,,,
1.71E-05,19,118,119,,,,
1.72E-05,11,119,120,,,,
1.70E-05,19,120,121,,,,
1.72E-05,33,122,123,,,,
1.71E-05,23,118,119,,,,
1.73E-05,2,125,126,,,,
1.76E-05,38,126,127,,,,
1.72E-05,22,127,128,,,,
1.70E-05,2,127,128,,,,
1.71E-05,27,127,128,,,,
1.72E-05,22,129,130,,,,
1.71E-05,25,129,130,,,,
1.71E-05,20,126,127,,,,
1.70E-05,23,125,126,,,,
1.84E-05,7,126,127,,,,
1.73E-05,22,126,127,,,,
1.71E-05,6,127,128,,,,
1.72E-05,2,129,130,,,,
1.70E-05,29,130,131,,,,
1.70E-05,45,130,131,,,,
2.20E-05,38,132,133,,,,
1.73E-05,10,133,134,,,,
1.74E-05,43,134,135,,,,
1.71E-05,17,134,135,,,,
1.77E-05,27,134,135,,,,
1.70E-05,27,135,136,,,,
1.71E-05,22,137,138,,,,
2.53E-05,25,135,136,,,,
1.71E-05,7,135,136,,,,
1.72E-05,6,132,133,,,,
1.73E-05,22,130,131,,,,
1.72E-05,35,129,130,,,,
1.71E-05,40,130,131,,,,
1.72E-05,42,127,128,,,,
1.70E-05,23,127,128,,,,
1.70E-05,3,130,131,,,,
2.29E-05,28,130,131,,,,
1.72E-05,12,132,133,,,,
1.70E-05,32,133,134,,,,
1.72E-05,4,134,135,,,,
1.70E-05,24,132,133,,,,
1.75E-05,31,132,133,,,,
3.31E-05,36,129,130,,,,
3.79E-05,13,130,131,,,,
2.47E-05,1,130,131,,,,
2.51E-05,29,131,132,,,,
1.73E-05,1,130,131,,,,
1.70E-05,1,130,131,,,,
1.71E-05,26,130,131,,,,
1.70E-05,38,131,132,,,,
2.08E-05,35,131,132,,,,
1.71E-05,7,127,128,,,,
1.77E-05,7,128,129,,,,
1.71E-05,30,126,127,,,,
1.75E-05,39,126,127,,,,
1.73E-05,37,128,129,,,,
1.76E-05,13,129,130,,,,
1.70E-05,15,129,130,,,,
1.70E-05,17,132,133,,,,
1.73E-05,17,133,134,,,,
1.72E-05,38,131,132,,,,
1.72E-05,7,129,130,,,,
1.71E-05,29,130,131,,,,
2.40E-05,5,132,133,,,,
1.72E-05,2,133,134,,,,
2.45E-05,23,134,135,,,,
1.71E-05,5,133,134,,,,
1.71E-05,6,134,135,,,,
1.70E-05,21,124,125,,,,
1.71E-05,39,123,124,,,,
1.72E-05,26,124,125,,,,
1.71E-05,4,126,127,,,,
1.72E-05,32,127,128,,,,
1.70E-05,33,124,125,,,,
1.69E-05,39,124,125,,,,
1.73E-05,6,122,123,,,,
2.12E-05,32,124,125,,,,
3.96E-05,35,125,126,,,,
1.70E-05,2,118,119,,,,
1.71E-05,42,119,120,,,,
1.88E-05,39,120,121,,,,
1.72E-05,30,120,121,,,,
1.70E-05,14,120,121,,,,
1.71E-05,11,125,126,,,,
1.70E-05,4,125,126,,,,
1.81E-05,35,125,126,,,,
1.74E-05,3,126,127,,,,
1.70E-05,7,129,130,,,,
1.72E-05,36,129,130,,,,
1.70E-05,9,129,130,,,,
1.73E-05,32,133,134,,,,
2.42E-05,17,133,134,,,,
2.30E-05,25,131,132,,,,
1.73E-05,34,134,135,,,,
2.35E-05,1,135,136,,,,
1.89E-05,18,134,135,,,,
2.33E-05,3,135,136,,,,
2.36E-05,18,138,139,,,,
1.72E-05,26,141,142,,,,
1.71E-05,16,135,136,,,,
2.76E-05,32,131,132,,,,
1.79E-05,2,131,132,,,,
1.72E-05,16,130,131,,,,
1.70E-05,16,131,132,,,,
1.70E-05,25,131,132,,,,
1.71E-05,22,135,136,,,,
1.71E-05,35,131,132,,,,
1.71E-05,38,132,133,,,,
1.71E-05,39,129,130,,,,
1.72E-05,37,128,129,,,,
1.74E-05,36,125,126,,,,
1.71E-05,19,129,130,,,,
1.71E-05,7,129,130,,,,
1.72E-05,15,133,134,,,,
1.72E-05,3,136,137,,,,
1.71E-05,33,136,137,,,,
1.70E-05,10,125,126,,,,
1.74E-05,45,126,127,,,,
1.71E-05,6,126,127,,,,
1.71E-05,45,125,126,,,,
1.71E-05,13,123,124,,,,
1.72E-05,12,121,122,,,,
1.73E-05,6,121,122,,,,
1.72E-05,23,121,122,,,,
1.70E-05,24,124,125,,,,
1.70E-05,38,123,124,,,,
1.77E-05,5,130,131,,,,
1.71E-05,7,131,132,,,,
1.70E-05,22,131,132,,,,
1.70E-05,19,132,133,,,,
1.71E-05,27,132,133,,,,
2.16E-05,3,133,134,,,,
1.72E-05,18,134,135,,,,
1.73E-05,9,134,135,,,,
1.72E-05,23,135,136,,,,
1.70E-05,9,134,135,,,,
1.72E-05,42,135,136,,,,
1.70E-05,39,136,137,,,,
1.70E-05,21,136,137,,,,
1.71E-05,39,138,139,,,,
1.73E-05,5,137,138,,,,
1.72E-05,22,138,139,,,,
2.55E-05,44,139,140,,,,
2.37E-05,3,142,143,,,,
1.72E-05,36,142,143,,,,
1.72E-05,31,143,144,,,,
1.70E-05,3,143,144,,,,
1.77E-05,20,145,146,,,,
2.32E-05,17,149,150,,,,
2.74E-05,3,148,149,,,,
2.14E-05,30,149,150,,,,
1.73E-05,40,143,144,,,,
1.72E-05,19,144,145,,,,
2.53E-05,4,141,142,,,,
1.72E-05,41,143,144,,,,
1.71E-05,8,144,145,,,,
1.73E-05,18,147,148,,,,
1.74E-05,28,147,148,,,,
1.71E-05,24,147,148,,,,
1.70E-05,21,148,149,,,,
1.77E-05,40,144,145,,,,
1.70E-05,22,143,144,,,,
1.71E-05,27,138,139,,,,
1.71E-05,9,138,139,,,,
1.78E-05,13,139,140,,,,
1.72E-05,32,141,142,,,,
1.71E-05,42,138,139,,,,
1.71E-05,43,138,139,,,,
1.73E-05,9,134,135,,,,
1.70E-05,22,137,138,,,,
1.71E-05,35,137,138,,,,
1.73E-05,35,138,139,,,,
1.71E-05,43,142,143,,,,
1.72E-05,35,143,144,,,,
1.79E-05,4,147,148,,,,
2.04E-05,31,149,150,,,,
1.73E-05,42,151,152,,,,
1.72E-05,6,151,152,,,,
1.71E-05,29,149,150,,,,
1.73E-05,3,150,151,,,,
1.71E-05,2,151,152,,,,
1.70E-05,9,151,152,,,,
2.48E-05,18,155,156,,,,
1.79E-05,33,155,156,,,,
1.73E-05,20,156,157,,,,
1.70E-05,23,158,159,,,,
2.04E-05,20,154,155,,,,
1.73E-05,1,151,152,,,,
1.70E-05,43,152,153,,,,
1.70E-05,19,151,152,,,,
1.85E-05,4,149,150,,,,
1.82E-05,11,151,152,,,,
1.78E-05,1,151,152,,,,
1.81E-05,17,152,153,,,,
1.80E-05,5,152,153,,,,
1.70E-05,9,149,150,,,,
1.70E-05,32,148,149,,,,
1.71E-05,14,148,149,,,,
1.70E-05,30,151,152,,,,
1.72E-05,42,148,149,,,,
2.42E-05,4,148,149,,,,
1.70E-05,11,148,149,,,,
2.94E-05,38,151,152,,,,
1.72E-05,17,158,159,,,,
1.71E-05,24,159,160,,,,
1.70E-05,21,159,160,,,,
1.72E-05,8,162,163,,,,
1.70E-05,8,165,166,,,,
1.98E-05,36,164,165,,,,
1.72E-05,3,160,161,,,,
1.72E-05,31,159,160,,,,
1.72E-05,45,159,160,,,,
1.70E-05,35,158,159,,,,
1.73E-05,4,160,161,,,,
1.70E-05,37,158,159,,,,
1.67E-05,16,158,159,,,,
1.71E-05,38,158,159,,,,
1.72E-05,37,159,160,,,,
1.70E-05,3,158,159,,,,
2.33E-05,41,155,156,,,,
1.83E-05,29,158,159,,,,
1.78E-05,28,159,160,,,,
1.76E-05,1,157,158,,,,
1.78E-05,29,155,156,,,,
1.81E-05,20,156,157,,,,
1.84E-05,31,157,158,,,,
1.81E-05,2,155,156,,,,
1.80E-05,31,154,155,,,,
1.80E-05,43,156,157,,,,
1.77E-05,4,157,158,,,,
2.08E-05,25,161,162,,,,
1.94E-05,6,162,163,,,,
2.55E-05,34,162,163,,,,
2.59E-05,34,163,164,,,,
2.28E-05,26,164,165,,,,
1.74E-05,27,160,161,,,,
1.70E-05,10,161,162,,,,
1.70E-05,25,161,162,,,,
1.72E-05,43,156,157,,,,
1.72E-05,1,158,159,,,,
1.72E-05,8,157,158,,,,
2.20E-05,12,161,162,,,,
1.71E-05,2,160,161,,,,
1.90E-05,31,162,163,,,,
1.81E-05,41,162,163,,,,
1.75E-05,6,160,161,,,,
1.71E-05,8,156,157,,,,
1.72E-05,2,156,157,,,,
1.99E-05,41,159,160,,,,
1.83E-05,34,161,162,,,,
2.32E-05,10,164,165,,,,
1.81E-05,31,168,169,,,,
1.83E-05,3,169,170,,,,
1.83E-05,37,171,172,,,,
1.82E-05,36,172,173,,,,
1.81E-05,33,175,176,,,,
1.81E-05,6,174,175,,,,
1.74E-05,41,172,173,,,,
1.71E-05,18,172,173,,,,
5.03E-05,16,171,172,,,,
3.03E-05,2,172,173,,,,
1.82E-05,36,174,175,,,,
1.80E-05,38,173,174,,,,
1.81E-05,6,177,178,,,,
1.81E-05,41,175,176,,,,
1.79E-05,41,176,177,,,,
1.77E-05,3,176,177,,,,
1.85E-05,34,176,177,,,,
1.81E-05,41,175,176,,,,
1.81E-05,22,179,180,,,,
1.73E-05,4,180,181,,,,
1.71E-05,15,181,182,,,,
1.69E-05,30,181,182,,,,
1.72E-05,17,181,182,,,,
1.69E-05,33,180,181,,,,
1.70E-05,19,178,179,,,,
1.76E-05,3,181,182,,,,
1.74E-05,21,182,183,,,,
1.74E-05,25,186,187,,,,
1.71E-05,24,187,188,,,,
1.70E-05,23,187,188,,,,
1.79E-05,40,188,189,,,,
1.72E-05,10,188,189,,,,
2.76E-05,4,189,190,,,,
1.72E-05,31,189,190,,,,
1.72E-05,25,191,192,,,,
1.72E-05,33,189,190,,,,
1.72E-05,33,188,189,,,,
1.69E-05,11,187,188,,,,
1.70E-05,34,188,189,,,,
2.11E-05,32,188,189,,,,
1.72E-05,34,186,187,,,,
2.45E-05,44,182,183,,,,
1.71E-05,42,184,185,,,,
1.70E-05,41,182,183,,,,
2.01E-05,14,182,183,,,,
1.72E-05,10,183,184,,,,
1.72E-05,7,184,185,,,,
1.71E-05,30,187,188,,,,
1.70E-05,28,185,186,,,,
1.71E-05,9,186,187,,,,
1.71E-05,25,187,188,,,,
1.72E-05,25,190,191,,,,
1.83E-05,22,187,188,,,,
1.74E-05,9,187,188,,,,
1.71E-05,29,186,187,,,,
1.71E-05,39,187,188,,,,
1.72E-05,40,188,189,,,,
1.79E-05,27,186,187,,,,
1.79E-05,16,185,186,,,,
2.48E-05,9,185,186,,,,
2.35E-05,38,185,186,,,,
1.79E-05,34,183,184,,,,
1.78E-05,30,183,184,,,,
1.71E-05,35,180,181,,,,
1.78E-05,36,178,179,,,,
1.79E-05,27,179,180,,,,
1.82E-05,39,182,183,,,,
1.81E-05,27,183,184,,,,
1.78E-05,43,182,183,,,,
1.79E-05,12,182,183,,,,
1.91E-05,10,184,185,,,,
1.83E-05,43,183,184,,,,
1.79E-05,24,187,188,,,,
1.71E-05,8,187,188,,,,
1.72E-05,14,188,189,,,,
1.71E-05,42,183,184,,,,
1.87E-05,39,183,184,,,,
1.72E-05,44,183,184,,,,
1.72E-05,6,177,178,,,,
1.71E-05,42,178,179,,,,
1.70E-05,28,180,181,,,,
1.70E-05,2,181,182,,,,
1.72E-05,36,181,182,,,,
1.71E-05,39,179,180,,,,
1.72E-05,20,183,184,,,,
1.71E-05,34,179,180,,,,
1.73E-05,5,175,176,,,,
1.72E-05,22,179,180,,,,
1.71E-05,10,178,179,,,,
1.72E-05,21,179,180,,,,
1.71E-05,35,180,181,,,,
1.74E-05,19,183,184,,,,
1.70E-05,35,185,186,,,,
1.70E-05,7,186,187,,,,
1.72E-05,29,185,186,,,,
1.69E-05,4,185,186,,,,
1.76E-05,4,184,185,,,,
1.71E-05,12,184,185,,,,
1.71E-05,35,182,183,,,,
1.71E-05,30,186,187,,,,
1.69E-05,24,188,189,,,,
1.70E-05,13,190,191,,,,
1.71E-05,15,193,194,,,,
1.70E-05,22,194,195,,,,
1.88E-05,15,194,195,,,,
1.71E-05,15,196,197,,,,
1.72E-05,33,188,189,,,,
2.23E-05,27,190,191,,,,
1.74E-05,38,189,190,,,,
1.71E-05,32,189,190,,,,
1.73E-05,38,189,190,,,,
1.72E-05,10,191,192,,,,
1.71E-05,4,190,191,,,,
1.70E-05,18,186,187,,,,
1.83E-05,11,186,187,,,,
1.72E-05,32,187,188,,,,
1.70E-05,20,188,189,,,,
1.87E-05,34,189,190,,,,
3.74E-05,15,190,191,,,,
1.84E-05,37,190,191,,,,
1.70E-05,45,196,197,,,,
3.32E-05,18,193,194,,,,
2.33E-05,6,194,195,,,,
1.71E-05,12,190,191,,,,
1.89E-05,38,192,193,,,,
1.76E-05,10,193,194,,,,
1.73E-05,27,195,196,,,,
1.74E-05,17,196,197,,,,
1.74E-05,5,197,198,,,,
1.85E-05,38,197,198,,,,
1.73E-05,41,197,198,,,,
1.81E-05,43,194,195,,,,
1.68E-05,6,195,196,,,,
1.74E-05,40,195,196,,,,
1.71E-05,41,196,197,,,,
1.73E-05,8,196,197,,,,
1.73E-05,43,197,198,,,,
2.49E-05,6,195,196,,,,
1.71E-05,28,196,197,,,,
1.73E-05,39,199,200,,,,
1.71E-05,33,201,202,,,,
1.72E-05,18,205,206,,,,
1.85E-05,27,208,209,,,,
1.79E-05,16,208,209,,,,
2.31E-05,15,211,212,,,,
1.72E-05,19,209,210,,,,
1.73E-05,2,211,212,,,,
1.71E-05,21,211,212,,,,
1.73E-05,15,212,213,,,,
1.70E-05,20,211,212,,,,
1.71E-05,11,215,216,,,,
1.72E-05,7,212,213,,,,
1.72E-05,30,213,214,,,,
1.70E-05,2,216,217,,,,
1.72E-05,30,217,218,,,,
1.72E-05,5,213,214,,,,
1.70E-05,27,216,217,,,,
2.42E-05,6,215,216,,,,
1.86E-05,21,211,212,,,,
