cas operacie,index prvku,dlzka zoznamu,,,sum,pocet
3.10E-05,134,134,,,,
0.0003093,140,140,,,,
2.47E-05,142,142,,,,
2.45E-05,140,140,,,,
2.48E-05,139,139,,,,
2.45E-05,137,137,,,,
2.46E-05,135,135,,,,
6.71E-05,135,135,,,,
2.49E-05,131,131,,,,
2.52E-05,131,131,,,,
2.44E-05,133,133,,,,
2.47E-05,132,132,,,,
2.48E-05,131,131,,,,
2.49E-05,129,129,,,,
2.48E-05,129,129,,,,
2.46E-05,127,127,,,,
2.49E-05,132,132,,,,
2.50E-05,136,136,,,,
2.47E-05,135,135,,,,
2.49E-05,135,135,,,,
2.47E-05,136,136,,,,
2.46E-05,136,136,,,,
2.44E-05,132,132,,,,
2.47E-05,131,131,,,,
2.46E-05,130,130,,,,
2.97E-05,130,130,,,,
2.45E-05,127,127,,,,
2.51E-05,126,126,,,,
2.47E-05,125,125,,,,
2.47E-05,124,124,,,,
2.47E-05,123,123,,,,
2.54E-05,122,122,,,,
2.46E-05,120,120,,,,
2.48E-05,125,125,,,,
2.48E-05,123,123,,,,
2.48E-05,131,131,,,,
2.47E-05,131,131,,,,
2.47E-05,131,131,,,,
2.49E-05,132,132,,,,
2.59E-05,133,133,,,,
2.47E-05,134,134,,,,
2.45E-05,135,135,,,,
2.45E-05,134,134,,,,
2.46E-05,135,135,,,,
3.11E-05,142,142,,,,
5.77E-05,149,149,,,,
2.46E-05,143,143,,,,
2.79E-05,141,141,,,,
2.50E-05,147,147,,,,
2.49E-05,147,147,,,,
2.61E-05,145,145,,,,
2.60E-05,144,144,,,,
2.60E-05,144,144,,,,
3.52E-05,144,144,,,,
2.48E-05,145,145,,,,
2.47E-05,144,144,,,,
2.45E-05,143,143,,,,
2.47E-05,141,141,,,,
2.99E-05,139,139,,,,
2.50E-05,140,140,,,,
2.50E-05,139,139,,,,
2.47E-05,142,142,,,,
2.54E-05,141,141,,,,
2.49E-05,140,140,,,,
2.49E-05,140,140,,,,
2.45E-05,138,138,,,,
2.65E-05,137,137,,,,
2.46E-05,135,135,,,,
4.92E-05,142,142,,,,
2.49E-05,143,143,,,,
2.48E-05,149,149,,,,
2.50E-05,150,150,,,,
2.62E-05,149,149,,,,
3.72E-05,150,150,,,,
2.50E-05,153,153,,,,
2.48E-05,150,150,,,,
2.48E-05,150,150,,,,
2.47E-05,151,151,,,,
2.49E-05,155,155,,,,
2.47E-05,158,158,,,,
2.46E-05,156,156,,,,
2.47E-05,156,156,,,,
2.48E-05,156,156,,,,
2.65E-05,156,156,,,,
2.47E-05,155,155,,,,
2.46E-05,154,154,,,,
2.47E-05,154,154,,,,
2.49E-05,153,153,,,,
2.45E-05,152,152,,,,
2.75E-05,151,151,,,,
2.45E-05,151,151,,,,
2.45E-05,151,151,,,,
2.42E-05,153,153,,,,
2.46E-05,152,152,,,,
2.46E-05,150,150,,,,
2.47E-05,150,150,,,,
2.48E-05,151,151,,,,
2.60E-05,149,149,,,,
2.50E-05,148,148,,,,
2.47E-05,149,149,,,,
2.67E-05,150,150,,,,
2.60E-05,151,151,,,,
2.57E-05,151,151,,,,
2.58E-05,151,151,,,,
2.75E-05,152,152,,,,
2.58E-05,152,152,,,,
2.55E-05,151,151,,,,
2.48E-05,149,149,,,,
2.45E-05,148,148,,,,
3.03E-05,151,151,,,,
2.45E-05,149,149,,,,
6.23E-05,151,151,,,,
2.48E-05,159,159,,,,
2.49E-05,160,160,,,,
2.47E-05,162,162,,,,
2.48E-05,166,166,,,,
3.72E-05,166,166,,,,
2.49E-05,161,161,,,,
2.47E-05,160,160,,,,
2.46E-05,159,159,,,,
2.53E-05,160,160,,,,
2.50E-05,160,160,,,,
2.44E-05,159,159,,,,
2.44E-05,158,158,,,,
2.57E-05,159,159,,,,
2.46E-05,158,158,,,,
3.05E-05,158,158,,,,
2.67E-05,157,157,,,,
2.60E-05,158,158,,,,
2.57E-05,157,157,,,,
2.54E-05,156,156,,,,
2.55E-05,155,155,,,,
2.63E-05,156,156,,,,
2.60E-05,156,156,,,,
2.58E-05,155,155,,,,
2.56E-05,157,157,,,,
4.06E-05,159,159,,,,
0.0001014,162,162,,,,
2.59E-05,164,164,,,,
2.57E-05,162,162,,,,
2.49E-05,163,163,,,,
2.48E-05,162,162,,,,
2.52E-05,161,161,,,,
2.49E-05,160,160,,,,
2.49E-05,159,159,,,,
2.48E-05,157,157,,,,
2.47E-05,161,161,,,,
3.06E-05,160,160,,,,
2.49E-05,157,157,,,,
2.50E-05,156,156,,,,
2.48E-05,157,157,,,,
2.47E-05,157,157,,,,
2.47E-05,157,157,,,,
2.47E-05,157,157,,,,
2.46E-05,156,156,,,,
2.51E-05,160,160,,,,
2.47E-05,162,162,,,,
2.49E-05,162,162,,,,
2.45E-05,161,161,,,,
2.49E-05,161,161,,,,
3.22E-05,161,161,,,,
2.48E-05,160,160,,,,
2.61E-05,162,162,,,,
2.53E-05,161,161,,,,
2.47E-05,159,159,,,,
2.48E-05,157,157,,,,
2.46E-05,157,157,,,,
2.46E-05,156,156,,,,
2.97E-05,157,157,,,,
2.57E-05,161,161,,,,
2.58E-05,163,163,,,,
2.62E-05,167,167,,,,
2.61E-05,172,172,,,,
2.57E-05,175,175,,,,
2.59E-05,176,176,,,,
4.75E-05,173,173,,,,
2.47E-05,172,172,,,,
2.59E-05,175,175,,,,
2.55E-05,174,174,,,,
2.57E-05,176,176,,,,
2.57E-05,176,176,,,,
2.57E-05,176,176,,,,
2.59E-05,177,177,,,,
3.11E-05,176,176,,,,
2.59E-05,177,177,,,,
2.57E-05,175,175,,,,
2.57E-05,175,175,,,,
2.47E-05,180,180,,,,
2.47E-05,180,180,,,,
2.48E-05,179,179,,,,
2.47E-05,181,181,,,,
2.48E-05,188,188,,,,
2.48E-05,187,187,,,,
4.06E-05,186,186,,,,
2.48E-05,188,188,,,,
2.49E-05,187,187,,,,
2.50E-05,189,189,,,,
2.46E-05,188,188,,,,
2.60E-05,190,190,,,,
2.46E-05,191,191,,,,
2.44E-05,190,190,,,,
2.44E-05,189,189,,,,
2.48E-05,188,188,,,,
2.47E-05,188,188,,,,
2.85E-05,187,187,,,,
2.51E-05,187,187,,,,
2.48E-05,186,186,,,,
2.46E-05,185,185,,,,
2.47E-05,184,184,,,,
2.48E-05,184,184,,,,
2.49E-05,187,187,,,,
2.45E-05,187,187,,,,
2.50E-05,189,189,,,,
2.64E-05,184,184,,,,
2.47E-05,185,185,,,,
2.47E-05,187,187,,,,
2.46E-05,189,189,,,,
2.62E-05,187,187,,,,
2.54E-05,186,186,,,,
2.49E-05,186,186,,,,
2.58E-05,185,185,,,,
2.61E-05,184,184,,,,
2.59E-05,183,183,,,,
2.62E-05,183,183,,,,
3.00E-05,183,183,,,,
3.19E-05,181,181,,,,
2.57E-05,181,181,,,,
7.72E-05,180,180,,,,
3.60E-05,179,179,,,,
2.61E-05,179,179,,,,
2.57E-05,179,179,,,,
2.49E-05,181,181,,,,
2.58E-05,182,182,,,,
3.19E-05,183,183,,,,
3.49E-05,183,183,,,,
2.47E-05,188,188,,,,
2.46E-05,187,187,,,,
2.47E-05,185,185,,,,
2.48E-05,184,184,,,,
3.09E-05,184,184,,,,
2.58E-05,185,185,,,,
2.59E-05,186,186,,,,
2.45E-05,186,186,,,,
2.47E-05,186,186,,,,
3.21E-05,186,186,,,,
2.47E-05,184,184,,,,
2.46E-05,182,182,,,,
2.65E-05,179,179,,,,
2.60E-05,178,178,,,,
2.98E-05,176,176,,,,
3.12E-05,181,181,,,,
2.49E-05,179,179,,,,
2.54E-05,178,178,,,,
2.53E-05,183,183,,,,
2.47E-05,183,183,,,,
2.45E-05,181,181,,,,
2.47E-05,179,179,,,,
2.49E-05,178,178,,,,
2.47E-05,179,179,,,,
2.93E-05,178,178,,,,
2.73E-05,177,177,,,,
2.47E-05,176,176,,,,
2.67E-05,179,179,,,,
2.50E-05,185,185,,,,
2.47E-05,187,187,,,,
2.46E-05,186,186,,,,
2.54E-05,185,185,,,,
2.49E-05,185,185,,,,
2.46E-05,181,181,,,,
2.45E-05,180,180,,,,
2.47E-05,187,187,,,,
2.47E-05,189,189,,,,
2.47E-05,189,189,,,,
5.32E-05,194,194,,,,
2.49E-05,196,196,,,,
2.48E-05,194,194,,,,
2.47E-05,193,193,,,,
2.46E-05,192,192,,,,
2.46E-05,190,190,,,,
2.48E-05,188,188,,,,
2.48E-05,187,187,,,,
2.61E-05,191,191,,,,
3.41E-05,190,190,,,,
2.46E-05,191,191,,,,
2.46E-05,188,188,,,,
2.48E-05,188,188,,,,
2.47E-05,187,187,,,,
2.67E-05,186,186,,,,
3.33E-05,189,189,,,,
2.52E-05,187,187,,,,
2.96E-05,186,186,,,,
2.89E-05,188,188,,,,
2.51E-05,191,191,,,,
2.52E-05,190,190,,,,
2.48E-05,191,191,,,,
5.61E-05,193,193,,,,
2.62E-05,194,194,,,,
2.48E-05,193,193,,,,
2.50E-05,193,193,,,,
2.68E-05,192,192,,,,
3.36E-05,191,191,,,,
3.08E-05,193,193,,,,
2.49E-05,197,197,,,,
2.71E-05,197,197,,,,
2.45E-05,195,195,,,,
2.47E-05,195,195,,,,
2.49E-05,195,195,,,,
2.47E-05,197,197,,,,
2.50E-05,201,201,,,,
2.46E-05,210,210,,,,
2.59E-05,211,211,,,,
2.46E-05,211,211,,,,
2.52E-05,215,215,,,,
2.48E-05,213,213,,,,
2.49E-05,212,212,,,,
3.24E-05,212,212,,,,
2.52E-05,212,212,,,,
2.49E-05,213,213,,,,
2.48E-05,215,215,,,,
2.49E-05,215,215,,,,
2.48E-05,214,214,,,,
2.57E-05,213,213,,,,
2.48E-05,212,212,,,,
2.47E-05,211,211,,,,
2.46E-05,210,210,,,,
2.96E-05,210,210,,,,
2.48E-05,210,210,,,,
2.48E-05,206,206,,,,
2.47E-05,205,205,,,,
2.48E-05,203,203,,,,
2.52E-05,202,202,,,,
2.48E-05,202,202,,,,
2.48E-05,203,203,,,,
2.47E-05,211,211,,,,
2.49E-05,212,212,,,,
3.48E-05,213,213,,,,
2.49E-05,223,223,,,,
6.18E-05,222,222,,,,
2.46E-05,218,218,,,,
2.45E-05,219,219,,,,
3.30E-05,218,218,,,,
2.48E-05,215,215,,,,
3.17E-05,214,214,,,,
2.49E-05,215,215,,,,
2.49E-05,216,216,,,,
2.47E-05,216,216,,,,
2.65E-05,213,213,,,,
3.61E-05,211,211,,,,
2.48E-05,211,211,,,,
2.45E-05,211,211,,,,
2.49E-05,209,209,,,,
2.48E-05,214,214,,,,
2.45E-05,214,214,,,,
0.0002097,213,213,,,,
2.65E-05,210,210,,,,
2.47E-05,214,214,,,,
2.45E-05,215,215,,,,
2.48E-05,212,212,,,,
2.44E-05,212,212,,,,
2.47E-05,214,214,,,,
3.47E-05,222,222,,,,
2.48E-05,223,223,,,,
2.48E-05,221,221,,,,
2.49E-05,219,219,,,,
3.28E-05,229,229,,,,
5.77E-05,228,228,,,,
3.01E-05,227,227,,,,
3.32E-05,227,227,,,,
2.48E-05,231,231,,,,
2.52E-05,231,231,,,,
2.51E-05,230,230,,,,
2.61E-05,239,239,,,,
2.47E-05,239,239,,,,
2.48E-05,239,239,,,,
2.49E-05,239,239,,,,
2.49E-05,238,238,,,,
2.48E-05,240,240,,,,
2.47E-05,240,240,,,,
2.47E-05,240,240,,,,
9.88E-05,239,239,,,,
2.83E-05,239,239,,,,
7.55E-05,238,238,,,,
3.46E-05,236,236,,,,
2.50E-05,239,239,,,,
2.50E-05,236,236,,,,
2.61E-05,234,234,,,,
2.63E-05,232,232,,,,
2.61E-05,233,233,,,,
2.58E-05,231,231,,,,
2.58E-05,230,230,,,,
3.61E-05,228,228,,,,
3.54E-05,228,228,,,,
2.61E-05,227,227,,,,
2.58E-05,230,230,,,,
2.57E-05,229,229,,,,
2.72E-05,228,228,,,,
4.20E-05,227,227,,,,
2.56E-05,231,231,,,,
2.57E-05,231,231,,,,
2.57E-05,232,232,,,,
2.48E-05,228,228,,,,
2.61E-05,228,228,,,,
2.48E-05,231,231,,,,
3.06E-05,226,226,,,,
2.46E-05,231,231,,,,
2.45E-05,228,228,,,,
2.50E-05,228,228,,,,
2.45E-05,228,228,,,,
2.93E-05,230,230,,,,
2.48E-05,228,228,,,,
2.47E-05,227,227,,,,
2.47E-05,225,225,,,,
2.48E-05,227,227,,,,
2.52E-05,228,228,,,,
2.48E-05,227,227,,,,
2.47E-05,227,227,,,,
2.49E-05,227,227,,,,
2.44E-05,229,229,,,,
2.45E-05,232,232,,,,
2.48E-05,233,233,,,,
2.45E-05,231,231,,,,
2.47E-05,234,234,,,,
2.50E-05,235,235,,,,
2.54E-05,235,235,,,,
2.47E-05,231,231,,,,
2.47E-05,230,230,,,,
2.49E-05,229,229,,,,
2.45E-05,228,228,,,,
3.28E-05,228,228,,,,
3.93E-05,229,229,,,,
2.92E-05,229,229,,,,
2.48E-05,225,225,,,,
3.07E-05,225,225,,,,
2.62E-05,228,228,,,,
2.46E-05,227,227,,,,
2.46E-05,225,225,,,,
2.47E-05,218,218,,,,
2.54E-05,221,221,,,,
2.50E-05,219,219,,,,
2.46E-05,219,219,,,,
3.10E-05,219,219,,,,
3.19E-05,218,218,,,,
2.50E-05,218,218,,,,
2.49E-05,217,217,,,,
3.65E-05,219,219,,,,
2.49E-05,219,219,,,,
2.63E-05,223,223,,,,
2.57E-05,223,223,,,,
2.70E-05,224,224,,,,
2.52E-05,223,223,,,,
2.47E-05,225,225,,,,
2.46E-05,224,224,,,,
2.48E-05,227,227,,,,
2.65E-05,232,232,,,,
2.47E-05,233,233,,,,
2.47E-05,232,232,,,,
2.52E-05,238,238,,,,
2.49E-05,238,238,,,,
2.48E-05,237,237,,,,
2.99E-05,240,240,,,,
2.51E-05,238,238,,,,
6.18E-05,234,234,,,,
2.48E-05,236,236,,,,
2.46E-05,235,235,,,,
2.47E-05,233,233,,,,
2.47E-05,234,234,,,,
2.48E-05,233,233,,,,
2.48E-05,234,234,,,,
2.70E-05,234,234,,,,
3.25E-05,234,234,,,,
2.49E-05,232,232,,,,
2.45E-05,239,239,,,,
2.51E-05,237,237,,,,
2.47E-05,236,236,,,,
2.47E-05,235,235,,,,
2.46E-05,234,234,,,,
2.45E-05,233,233,,,,
2.48E-05,237,237,,,,
2.46E-05,236,236,,,,
2.57E-05,237,237,,,,
2.54E-05,235,235,,,,
2.48E-05,234,234,,,,
2.47E-05,232,232,,,,
2.46E-05,230,230,,,,
2.45E-05,229,229,,,,
2.46E-05,229,229,,,,
3.00E-05,235,235,,,,
4.19E-05,235,235,,,,
3.83E-05,234,234,,,,
3.67E-05,232,232,,,,
4.06E-05,231,231,,,,
3.48E-05,232,232,,,,
3.02E-05,233,233,,,,
2.48E-05,238,238,,,,
2.46E-05,239,239,,,,
2.45E-05,241,241,,,,
2.49E-05,240,240,,,,
2.47E-05,240,240,,,,
2.44E-05,239,239,,,,
3.13E-05,249,249,,,,
2.67E-05,248,248,,,,
2.62E-05,247,247,,,,
2.86E-05,248,248,,,,
2.48E-05,247,247,,,,
2.46E-05,247,247,,,,
2.44E-05,246,246,,,,
6.02E-05,245,245,,,,
2.96E-05,244,244,,,,
2.49E-05,243,243,,,,
2.51E-05,244,244,,,,
2.43E-05,246,246,,,,
2.47E-05,246,246,,,,
2.51E-05,251,251,,,,
2.50E-05,252,252,,,,
2.53E-05,254,254,,,,
2.46E-05,253,253,,,,
2.48E-05,252,252,,,,
2.48E-05,251,251,,,,
2.48E-05,250,250,,,,
2.47E-05,249,249,,,,
2.75E-05,250,250,,,,
2.46E-05,247,247,,,,
2.47E-05,246,246,,,,
2.47E-05,245,245,,,,
2.48E-05,245,245,,,,
2.65E-05,244,244,,,,
2.46E-05,244,244,,,,
2.48E-05,246,246,,,,
2.54E-05,247,247,,,,
2.51E-05,245,245,,,,
2.49E-05,243,243,,,,
2.52E-05,246,246,,,,
2.49E-05,251,251,,,,
2.47E-05,245,245,,,,
2.49E-05,244,244,,,,
2.47E-05,246,246,,,,
2.47E-05,243,243,,,,
2.64E-05,243,243,,,,
2.45E-05,243,243,,,,
2.47E-05,242,242,,,,
2.48E-05,242,242,,,,
9.82E-05,243,243,,,,
2.51E-05,237,237,,,,
2.94E-05,236,236,,,,
2.74E-05,235,235,,,,
2.62E-05,234,234,,,,
5.21E-05,234,234,,,,
5.28E-05,233,233,,,,
2.61E-05,232,232,,,,
2.58E-05,229,229,,,,
2.55E-05,227,227,,,,
2.58E-05,229,229,,,,
3.54E-05,225,225,,,,
3.38E-05,223,223,,,,
4.36E-05,222,222,,,,
2.68E-05,225,225,,,,
2.58E-05,225,225,,,,
2.59E-05,234,234,,,,
2.61E-05,231,231,,,,
2.59E-05,232,232,,,,
2.59E-05,231,231,,,,
2.59E-05,227,227,,,,
3.00E-05,230,230,,,,
2.61E-05,227,227,,,,
2.57E-05,234,234,,,,
2.46E-05,234,234,,,,
2.48E-05,238,238,,,,
2.46E-05,239,239,,,,
2.52E-05,238,238,,,,
2.50E-05,237,237,,,,
2.50E-05,238,238,,,,
2.47E-05,236,236,,,,
2.47E-05,237,237,,,,
2.47E-05,236,236,,,,
3.21E-05,235,235,,,,
2.50E-05,235,235,,,,
2.65E-05,235,235,,,,
2.46E-05,235,235,,,,
2.48E-05,234,234,,,,
2.52E-05,230,230,,,,
2.45E-05,229,229,,,,
2.61E-05,227,227,,,,
2.58E-05,227,227,,,,
2.47E-05,240,240,,,,
2.48E-05,239,239,,,,
2.49E-05,238,238,,,,
2.61E-05,235,235,,,,
2.51E-05,233,233,,,,
2.48E-05,231,231,,,,
2.52E-05,230,230,,,,
2.52E-05,229,229,,,,
2.46E-05,229,229,,,,
2.70E-05,228,228,,,,
2.55E-05,230,230,,,,
2.61E-05,229,229,,,,
2.48E-05,237,237,,,,
2.48E-05,235,235,,,,
2.47E-05,233,233,,,,
3.90E-05,237,237,,,,
3.57E-05,234,234,,,,
2.59E-05,233,233,,,,
2.58E-05,233,233,,,,
2.58E-05,233,233,,,,
3.31E-05,235,235,,,,
3.34E-05,237,237,,,,
2.57E-05,241,241,,,,
2.56E-05,240,240,,,,
2.57E-05,239,239,,,,
2.58E-05,235,235,,,,
4.07E-05,235,235,,,,
2.50E-05,235,235,,,,
2.55E-05,241,241,,,,
2.48E-05,247,247,,,,
2.48E-05,247,247,,,,
2.52E-05,245,245,,,,
2.48E-05,243,243,,,,
2.49E-05,245,245,,,,
2.47E-05,244,244,,,,
2.47E-05,243,243,,,,
2.48E-05,241,241,,,,
2.48E-05,239,239,,,,
2.49E-05,238,238,,,,
2.61E-05,237,237,,,,
2.49E-05,237,237,,,,
2.46E-05,235,235,,,,
2.49E-05,235,235,,,,
2.47E-05,234,234,,,,
2.58E-05,238,238,,,,
4.29E-05,237,237,,,,
2.58E-05,231,231,,,,
2.60E-05,230,230,,,,
2.58E-05,229,229,,,,
2.49E-05,228,228,,,,
2.46E-05,227,227,,,,
2.49E-05,226,226,,,,
2.47E-05,226,226,,,,
3.19E-05,225,225,,,,
2.48E-05,224,224,,,,
2.47E-05,224,224,,,,
2.47E-05,223,223,,,,
2.46E-05,222,222,,,,
3.12E-05,220,220,,,,
2.63E-05,218,218,,,,
2.47E-05,216,216,,,,
2.47E-05,216,216,,,,
3.23E-05,215,215,,,,
2.58E-05,214,214,,,,
2.50E-05,214,214,,,,
2.47E-05,217,217,,,,
2.49E-05,216,216,,,,
2.46E-05,226,226,,,,
2.46E-05,230,230,,,,
3.24E-05,231,231,,,,
2.53E-05,234,234,,,,
2.48E-05,234,234,,,,
2.53E-05,234,234,,,,
2.67E-05,233,233,,,,
3.00E-05,232,232,,,,
2.52E-05,231,231,,,,
2.83E-05,237,237,,,,
2.47E-05,242,242,,,,
2.48E-05,243,243,,,,
2.47E-05,243,243,,,,
2.48E-05,244,244,,,,
2.64E-05,239,239,,,,
3.18E-05,239,239,,,,
2.47E-05,237,237,,,,
2.47E-05,236,236,,,,
3.24E-05,234,234,,,,
2.46E-05,233,233,,,,
2.53E-05,233,233,,,,
2.48E-05,231,231,,,,
2.46E-05,232,232,,,,
2.46E-05,231,231,,,,
7.68E-05,230,230,,,,
4.26E-05,231,231,,,,
3.14E-05,230,230,,,,
2.56E-05,231,231,,,,
2.55E-05,232,232,,,,
2.55E-05,231,231,,,,
2.56E-05,234,234,,,,
3.95E-05,232,232,,,,
2.55E-05,232,232,,,,
2.57E-05,231,231,,,,
2.55E-05,231,231,,,,
2.66E-05,229,229,,,,
2.58E-05,233,233,,,,
2.63E-05,235,235,,,,
2.58E-05,233,233,,,,
2.47E-05,235,235,,,,
2.49E-05,235,235,,,,
7.06E-05,231,231,,,,
2.67E-05,233,233,,,,
2.59E-05,232,232,,,,
2.44E-05,231,231,,,,
2.50E-05,230,230,,,,
2.53E-05,229,229,,,,
2.46E-05,233,233,,,,
2.48E-05,235,235,,,,
2.46E-05,234,234,,,,
4.06E-05,234,234,,,,
2.64E-05,233,233,,,,
2.48E-05,231,231,,,,
2.51E-05,234,234,,,,
2.64E-05,236,236,,,,
2.51E-05,236,236,,,,
2.45E-05,237,237,,,,
2.49E-05,238,238,,,,
2.49E-05,235,235,,,,
2.71E-05,238,238,,,,
2.61E-05,237,237,,,,
2.45E-05,240,240,,,,
2.95E-05,240,240,,,,
2.50E-05,240,240,,,,
2.48E-05,241,241,,,,
2.45E-05,240,240,,,,
3.09E-05,239,239,,,,
2.47E-05,239,239,,,,
2.47E-05,238,238,,,,
2.44E-05,237,237,,,,
3.11E-05,237,237,,,,
3.31E-05,238,238,,,,
2.50E-05,234,234,,,,
2.49E-05,234,234,,,,
2.46E-05,234,234,,,,
2.60E-05,232,232,,,,
2.49E-05,232,232,,,,
2.46E-05,232,232,,,,
2.80E-05,235,235,,,,
2.72E-05,234,234,,,,
2.61E-05,235,235,,,,
3.04E-05,235,235,,,,
2.48E-05,232,232,,,,
2.45E-05,230,230,,,,
4.46E-05,233,233,,,,
2.50E-05,235,235,,,,
2.46E-05,235,235,,,,
2.45E-05,234,234,,,,
2.48E-05,238,238,,,,
2.51E-05,238,238,,,,
2.52E-05,235,235,,,,
2.47E-05,235,235,,,,
2.47E-05,234,234,,,,
2.64E-05,233,233,,,,
2.51E-05,233,233,,,,
2.48E-05,235,235,,,,
2.47E-05,235,235,,,,
2.48E-05,234,234,,,,
2.50E-05,233,233,,,,
2.46E-05,232,232,,,,
2.48E-05,231,231,,,,
2.58E-05,231,231,,,,
2.51E-05,227,227,,,,
2.48E-05,226,226,,,,
2.48E-05,224,224,,,,
2.48E-05,222,222,,,,
2.51E-05,220,220,,,,
2.48E-05,217,217,,,,
2.49E-05,218,218,,,,
2.50E-05,219,219,,,,
2.51E-05,218,218,,,,
2.50E-05,217,217,,,,
2.51E-05,215,215,,,,
2.65E-05,214,214,,,,
2.48E-05,213,213,,,,
2.55E-05,210,210,,,,
2.51E-05,211,211,,,,
2.55E-05,212,212,,,,
2.51E-05,211,211,,,,
2.51E-05,210,210,,,,
2.50E-05,210,210,,,,
2.48E-05,211,211,,,,
2.50E-05,210,210,,,,
2.52E-05,210,210,,,,
2.51E-05,206,206,,,,
2.50E-05,207,207,,,,
3.17E-05,205,205,,,,
3.52E-05,205,205,,,,
3.01E-05,204,204,,,,
2.97E-05,203,203,,,,
2.70E-05,206,206,,,,
2.52E-05,206,206,,,,
2.47E-05,209,209,,,,
2.47E-05,209,209,,,,
3.26E-05,206,206,,,,
2.68E-05,205,205,,,,
3.33E-05,205,205,,,,
2.75E-05,205,205,,,,
3.16E-05,202,202,,,,
2.51E-05,202,202,,,,
2.48E-05,200,200,,,,
3.24E-05,200,200,,,,
2.49E-05,203,203,,,,
2.50E-05,202,202,,,,
2.48E-05,201,201,,,,
2.46E-05,199,199,,,,
2.65E-05,201,201,,,,
2.71E-05,206,206,,,,
2.48E-05,206,206,,,,
2.47E-05,205,205,,,,
2.47E-05,204,204,,,,
2.47E-05,203,203,,,,
2.47E-05,202,202,,,,
2.54E-05,203,203,,,,
2.88E-05,200,200,,,,
2.47E-05,202,202,,,,
2.49E-05,202,202,,,,
2.49E-05,199,199,,,,
2.48E-05,199,199,,,,
3.22E-05,198,198,,,,
2.46E-05,204,204,,,,
2.48E-05,203,203,,,,
2.52E-05,205,205,,,,
2.48E-05,208,208,,,,
2.58E-05,209,209,,,,
2.49E-05,209,209,,,,
2.49E-05,211,211,,,,
2.47E-05,209,209,,,,
2.47E-05,207,207,,,,
3.12E-05,206,206,,,,
2.58E-05,205,205,,,,
3.03E-05,205,205,,,,
2.55E-05,203,203,,,,
2.48E-05,203,203,,,,
2.52E-05,205,205,,,,
2.47E-05,205,205,,,,
2.47E-05,203,203,,,,
2.47E-05,199,199,,,,
2.51E-05,201,201,,,,
2.49E-05,200,200,,,,
2.94E-05,200,200,,,,
2.49E-05,199,199,,,,
2.48E-05,200,200,,,,
2.49E-05,202,202,,,,
2.47E-05,200,200,,,,
2.90E-05,203,203,,,,
2.49E-05,202,202,,,,
2.49E-05,204,204,,,,
2.49E-05,206,206,,,,
2.76E-05,206,206,,,,
2.57E-05,206,206,,,,
2.51E-05,203,203,,,,
2.49E-05,202,202,,,,
2.48E-05,201,201,,,,
2.48E-05,201,201,,,,
2.47E-05,201,201,,,,
2.48E-05,199,199,,,,
2.48E-05,205,205,,,,
2.49E-05,207,207,,,,
2.44E-05,206,206,,,,
2.45E-05,205,205,,,,
2.84E-05,206,206,,,,
4.37E-05,204,204,,,,
2.50E-05,204,204,,,,
2.48E-05,206,206,,,,
2.47E-05,206,206,,,,
2.48E-05,204,204,,,,
3.84E-05,205,205,,,,
2.57E-05,205,205,,,,
2.50E-05,206,206,,,,
2.48E-05,204,204,,,,
2.50E-05,203,203,,,,
2.47E-05,202,202,,,,
2.46E-05,202,202,,,,
2.47E-05,201,201,,,,
2.46E-05,199,199,,,,
2.46E-05,196,196,,,,
2.48E-05,196,196,,,,
2.46E-05,196,196,,,,
2.50E-05,195,195,,,,
2.47E-05,193,193,,,,
2.83E-05,193,193,,,,
2.47E-05,192,192,,,,
2.46E-05,191,191,,,,
2.46E-05,189,189,,,,
2.48E-05,186,186,,,,
3.11E-05,188,188,,,,
2.49E-05,187,187,,,,
2.48E-05,185,185,,,,
2.47E-05,184,184,,,,
2.44E-05,181,181,,,,
2.47E-05,186,186,,,,
2.49E-05,187,187,,,,
2.50E-05,183,183,,,,
2.62E-05,181,181,,,,
2.46E-05,188,188,,,,
2.48E-05,189,189,,,,
2.46E-05,187,187,,,,
2.51E-05,188,188,,,,
2.49E-05,188,188,,,,
2.45E-05,192,192,,,,
2.93E-05,193,193,,,,
2.51E-05,193,193,,,,
2.49E-05,193,193,,,,
2.48E-05,192,192,,,,
2.50E-05,194,194,,,,
2.47E-05,192,192,,,,
3.22E-05,190,190,,,,
2.47E-05,194,194,,,,
2.48E-05,193,193,,,,
2.49E-05,192,192,,,,
2.49E-05,189,189,,,,
2.47E-05,190,190,,,,
2.69E-05,195,195,,,,
2.50E-05,194,194,,,,
2.62E-05,191,191,,,,
2.52E-05,191,191,,,,
2.67E-05,194,194,,,,
2.51E-05,198,198,,,,
2.49E-05,197,197,,,,
2.48E-05,195,195,,,,
4.08E-05,195,195,,,,
2.48E-05,197,197,,,,
2.48E-05,198,198,,,,
2.46E-05,198,198,,,,
2.46E-05,196,196,,,,
2.50E-05,194,194,,,,
2.57E-05,200,200,,,,
4.16E-05,203,203,,,,
2.60E-05,201,201,,,,
2.48E-05,196,196,,,,
2.48E-05,197,197,,,,
2.46E-05,196,196,,,,
2.49E-05,195,195,,,,
2.48E-05,195,195,,,,
2.48E-05,197,197,,,,
2.48E-05,196,196,,,,
2.46E-05,195,195,,,,
2.47E-05,199,199,,,,
2.47E-05,198,198,,,,
2.48E-05,198,198,,,,
