cas operacie,index prvku,dlzka zoznamu,,,sum,pocet
8.38E-05,0,40,,,,
8.46E-05,0,47,,,,
8.43E-05,0,47,,,,
8.35E-05,0,44,,,,
8.53E-05,0,46,,,,
8.37E-05,0,43,,,,
8.35E-05,0,44,,,,
8.36E-05,0,42,,,,
8.41E-05,0,43,,,,
8.36E-05,0,42,,,,
8.37E-05,0,40,,,,
8.37E-05,0,39,,,,
8.34E-05,0,37,,,,
8.41E-05,0,36,,,,
8.55E-05,0,35,,,,
8.64E-05,0,36,,,,
8.41E-05,0,36,,,,
8.41E-05,0,35,,,,
8.43E-05,0,35,,,,
8.49E-05,0,34,,,,
9.40E-05,0,36,,,,
8.43E-05,0,34,,,,
9.23E-05,0,33,,,,
8.99E-05,0,32,,,,
8.51E-05,0,31,,,,
8.44E-05,0,33,,,,
8.75E-05,0,33,,,,
8.61E-05,0,32,,,,
8.58E-05,0,32,,,,
8.48E-05,0,32,,,,
8.36E-05,0,32,,,,
8.45E-05,0,31,,,,
8.47E-05,0,30,,,,
8.51E-05,0,31,,,,
0.0001286,0,36,,,,
8.56E-05,0,34,,,,
8.57E-05,0,33,,,,
9.35E-05,0,31,,,,
9.11E-05,0,30,,,,
8.40E-05,0,29,,,,
8.37E-05,0,30,,,,
8.42E-05,0,29,,,,
8.42E-05,0,29,,,,
8.72E-05,0,25,,,,
8.55E-05,0,25,,,,
0.0001186,0,23,,,,
0.0001772,0,21,,,,
9.00E-05,0,19,,,,
8.69E-05,0,18,,,,
8.53E-05,0,17,,,,
8.35E-05,0,16,,,,
8.40E-05,0,15,,,,
8.48E-05,0,15,,,,
8.42E-05,0,20,,,,
9.49E-05,0,17,,,,
8.46E-05,0,14,,,,
8.39E-05,0,15,,,,
0.0001422,0,17,,,,
8.42E-05,0,19,,,,
8.48E-05,0,16,,,,
8.37E-05,0,10,,,,
8.46E-05,0,10,,,,
8.39E-05,0,11,,,,
8.38E-05,0,8,,,,
9.12E-05,0,7,,,,
8.40E-05,0,7,,,,
8.38E-05,0,8,,,,
9.47E-05,0,15,,,,
8.72E-05,0,13,,,,
8.42E-05,0,14,,,,
8.46E-05,0,14,,,,
8.42E-05,0,13,,,,
8.35E-05,0,13,,,,
9.11E-05,0,14,,,,
8.41E-05,0,13,,,,
8.40E-05,0,13,,,,
8.39E-05,0,12,,,,
8.40E-05,0,10,,,,
8.58E-05,0,9,,,,
8.90E-05,0,10,,,,
8.44E-05,0,8,,,,
8.94E-05,0,8,,,,
8.38E-05,0,4,,,,
8.37E-05,0,3,,,,
8.41E-05,0,2,,,,
8.40E-05,0,1,,,,
8.42E-05,0,1,,,,
2.83E-05,0,0,,,,
2.48E-05,0,0,,,,
2.46E-05,0,0,,,,
8.40E-05,0,2,,,,
2.46E-05,0,0,,,,
8.39E-05,0,1,,,,
2.53E-05,0,0,,,,
2.52E-05,0,0,,,,
2.49E-05,0,0,,,,
8.41E-05,0,4,,,,
9.25E-05,0,4,,,,
8.44E-05,0,2,,,,
2.44E-05,0,0,,,,
8.59E-05,0,1,,,,
8.58E-05,0,4,,,,
8.48E-05,0,2,,,,
8.41E-05,0,1,,,,
8.88E-05,0,1,,,,
2.54E-05,0,0,,,,
2.57E-05,0,0,,,,
9.19E-05,0,1,,,,
0.0001666,0,2,,,,
0.0001081,0,8,,,,
0.0001335,0,11,,,,
