cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,sum,pocet
8.41E-05,11,9,40,,,,
8.35E-05,29,2,40,,,,
8.43E-05,42,28,41,,,,
8.90E-05,44,2,40,,,,
8.29E-05,14,12,42,,,,
8.44E-05,24,20,42,,,,
0.0001578,24,26,42,,,,
8.43E-05,38,34,43,,,,
8.47E-05,16,11,43,,,,
8.43E-05,1,16,44,,,,
8.40E-05,38,25,47,,,,
9.10E-05,20,1,50,,,,
8.46E-05,42,45,51,,,,
8.45E-05,6,41,46,,,,
8.56E-05,30,17,42,,,,
8.46E-05,33,27,41,,,,
0.0001247,38,5,32,,,,
9.43E-05,4,27,30,,,,
8.55E-05,41,12,29,,,,
8.48E-05,22,27,31,,,,
0.0001212,16,24,32,,,,
8.67E-05,24,12,30,,,,
8.59E-05,37,15,31,,,,
8.47E-05,25,10,30,,,,
0.0001454,29,3,31,,,,
8.51E-05,29,12,31,,,,
8.43E-05,15,11,31,,,,
8.71E-05,42,7,32,,,,
8.52E-05,26,31,34,,,,
8.47E-05,7,26,35,,,,
8.42E-05,25,5,33,,,,
8.41E-05,13,25,35,,,,
8.38E-05,1,30,37,,,,
8.77E-05,27,26,40,,,,
8.38E-05,8,26,41,,,,
0.0001448,26,7,43,,,,
8.48E-05,26,31,41,,,,
8.55E-05,4,35,42,,,,
8.53E-05,33,30,43,,,,
0.0001075,45,20,44,,,,
8.44E-05,15,33,46,,,,
8.84E-05,35,37,47,,,,
8.48E-05,4,8,49,,,,
8.42E-05,19,8,49,,,,
8.87E-05,45,6,50,,,,
8.61E-05,42,0,49,,,,
0.0001419,31,26,50,,,,
8.38E-05,36,31,48,,,,
8.48E-05,36,29,50,,,,
8.47E-05,12,3,51,,,,
8.75E-05,41,23,52,,,,
8.39E-05,15,11,53,,,,
8.42E-05,25,36,52,,,,
9.13E-05,45,27,55,,,,
8.39E-05,36,54,57,,,,
8.36E-05,33,53,59,,,,
8.38E-05,16,38,61,,,,
9.30E-05,28,37,62,,,,
8.44E-05,3,59,64,,,,
8.36E-05,4,18,64,,,,
9.02E-05,41,0,56,,,,
8.39E-05,5,53,57,,,,
8.43E-05,15,24,58,,,,
8.35E-05,11,24,58,,,,
8.39E-05,6,49,58,,,,
8.38E-05,22,2,58,,,,
8.37E-05,20,39,58,,,,
0.0002376,15,8,61,,,,
8.44E-05,24,8,61,,,,
0.0001243,41,31,59,,,,
8.50E-05,6,44,58,,,,
8.42E-05,22,32,59,,,,
0.0001253,25,48,57,,,,
8.51E-05,10,23,55,,,,
8.37E-05,16,41,58,,,,
8.38E-05,18,1,58,,,,
0.0004067,15,37,58,,,,
8.40E-05,4,7,51,,,,
8.38E-05,34,2,53,,,,
8.40E-05,40,4,54,,,,
8.39E-05,6,39,54,,,,
8.90E-05,14,34,57,,,,
8.41E-05,27,27,55,,,,
8.41E-05,7,16,52,,,,
8.38E-05,31,2,54,,,,
8.45E-05,14,4,55,,,,
8.74E-05,42,51,54,,,,
8.56E-05,34,42,52,,,,
8.48E-05,28,5,53,,,,
8.39E-05,14,43,52,,,,
8.89E-05,1,17,53,,,,
8.52E-05,16,33,54,,,,
8.43E-05,11,52,54,,,,
8.40E-05,16,31,53,,,,
8.52E-05,13,19,52,,,,
8.50E-05,20,30,53,,,,
8.42E-05,43,3,52,,,,
8.67E-05,3,28,53,,,,
8.44E-05,35,49,54,,,,
8.38E-05,43,0,56,,,,
8.36E-05,6,2,56,,,,
8.28E-05,43,20,51,,,,
8.47E-05,12,1,52,,,,
8.45E-05,41,43,52,,,,
9.00E-05,14,30,53,,,,
8.44E-05,6,23,49,,,,
8.43E-05,9,14,49,,,,
8.41E-05,42,44,49,,,,
8.40E-05,32,24,51,,,,
8.40E-05,9,2,49,,,,
8.38E-05,5,30,45,,,,
8.42E-05,2,10,45,,,,
9.13E-05,34,33,46,,,,
8.41E-05,42,37,45,,,,
8.41E-05,2,0,44,,,,
8.43E-05,19,2,42,,,,
8.35E-05,18,30,45,,,,
8.37E-05,9,30,48,,,,
8.43E-05,10,15,48,,,,
8.41E-05,11,20,48,,,,
8.37E-05,24,35,48,,,,
8.44E-05,28,11,43,,,,
8.41E-05,27,21,43,,,,
8.90E-05,29,5,44,,,,
8.36E-05,26,3,45,,,,
8.34E-05,26,43,48,,,,
8.35E-05,7,2,49,,,,
8.31E-05,2,19,50,,,,
8.52E-05,1,41,49,,,,
8.52E-05,34,37,50,,,,
9.28E-05,8,23,51,,,,
8.41E-05,1,35,51,,,,
0.0001208,31,28,51,,,,
8.36E-05,29,28,47,,,,
8.33E-05,40,30,48,,,,
9.05E-05,41,13,51,,,,
8.42E-05,43,26,51,,,,
8.39E-05,2,26,53,,,,
8.36E-05,1,33,53,,,,
8.51E-05,12,47,52,,,,
8.43E-05,28,38,52,,,,
8.37E-05,43,14,55,,,,
8.56E-05,5,45,53,,,,
8.38E-05,2,28,54,,,,
8.39E-05,14,50,53,,,,
8.35E-05,41,34,52,,,,
8.59E-05,14,25,54,,,,
8.39E-05,16,44,52,,,,
9.16E-05,26,19,50,,,,
8.45E-05,5,28,49,,,,
8.36E-05,6,14,50,,,,
8.45E-05,8,12,51,,,,
8.37E-05,26,6,52,,,,
8.52E-05,27,8,55,,,,
8.35E-05,10,29,54,,,,
8.35E-05,13,9,55,,,,
8.38E-05,21,22,52,,,,
8.39E-05,6,19,55,,,,
8.36E-05,3,42,55,,,,
8.41E-05,40,1,54,,,,
8.33E-05,2,42,51,,,,
8.40E-05,9,17,50,,,,
8.39E-05,42,24,51,,,,
8.35E-05,8,43,50,,,,
8.32E-05,5,42,48,,,,
8.76E-05,14,36,48,,,,
8.37E-05,43,8,48,,,,
8.39E-05,15,32,48,,,,
8.34E-05,23,6,46,,,,
8.37E-05,39,24,46,,,,
8.43E-05,13,9,43,,,,
8.36E-05,16,30,40,,,,
8.46E-05,42,3,37,,,,
8.42E-05,21,3,37,,,,
8.58E-05,22,30,36,,,,
8.45E-05,1,7,39,,,,
9.25E-05,42,25,37,,,,
8.54E-05,21,29,38,,,,
8.57E-05,23,15,36,,,,
9.10E-05,20,24,38,,,,
8.43E-05,40,33,36,,,,
8.41E-05,27,9,37,,,,
9.17E-05,37,2,36,,,,
8.45E-05,37,6,37,,,,
8.50E-05,10,19,37,,,,
8.70E-05,24,33,38,,,,
8.78E-05,30,11,38,,,,
8.50E-05,1,12,39,,,,
0.0001243,20,13,40,,,,
0.0001323,28,25,40,,,,
8.94E-05,32,14,41,,,,
8.30E-05,42,19,43,,,,
9.41E-05,24,12,45,,,,
8.36E-05,45,23,46,,,,
8.37E-05,24,3,47,,,,
8.88E-05,19,8,48,,,,
8.38E-05,8,11,47,,,,
8.48E-05,15,2,50,,,,
8.38E-05,3,46,53,,,,
8.40E-05,20,3,41,,,,
0.0001086,28,12,40,,,,
9.64E-05,10,35,37,,,,
8.30E-05,5,15,35,,,,
8.48E-05,9,35,37,,,,
8.41E-05,1,0,38,,,,
8.41E-05,40,33,38,,,,
8.88E-05,5,5,38,,,,
8.30E-05,6,35,38,,,,
0.000125,39,32,42,,,,
8.44E-05,43,5,40,,,,
8.39E-05,32,38,40,,,,
8.36E-05,42,4,40,,,,
8.43E-05,44,7,34,,,,
8.39E-05,44,23,36,,,,
0.0001369,1,19,38,,,,
8.40E-05,16,34,37,,,,
8.55E-05,34,0,31,,,,
8.42E-05,14,26,31,,,,
8.40E-05,2,18,23,,,,
8.43E-05,6,27,30,,,,
8.39E-05,21,6,26,,,,
8.54E-05,22,16,24,,,,
8.34E-05,30,12,24,,,,
8.42E-05,10,4,25,,,,
8.39E-05,21,13,27,,,,
8.47E-05,4,5,26,,,,
8.34E-05,27,3,26,,,,
8.39E-05,22,12,27,,,,
8.39E-05,31,16,28,,,,
8.93E-05,33,9,24,,,,
8.33E-05,39,4,25,,,,
9.02E-05,27,14,27,,,,
8.34E-05,45,11,28,,,,
8.36E-05,1,24,27,,,,
0.0001068,20,20,27,,,,
8.38E-05,28,25,27,,,,
8.38E-05,4,19,24,,,,
8.37E-05,29,12,24,,,,
8.57E-05,19,20,22,,,,
9.02E-05,28,9,26,,,,
8.31E-05,1,24,28,,,,
8.31E-05,3,4,28,,,,
8.34E-05,33,1,30,,,,
8.44E-05,32,9,27,,,,
8.40E-05,30,6,23,,,,
8.57E-05,9,14,25,,,,
8.42E-05,27,11,28,,,,
8.37E-05,2,18,30,,,,
8.38E-05,11,13,31,,,,
8.49E-05,23,17,30,,,,
8.43E-05,39,28,31,,,,
8.44E-05,31,17,32,,,,
8.37E-05,29,19,33,,,,
8.36E-05,29,7,32,,,,
8.39E-05,5,22,36,,,,
8.47E-05,28,9,33,,,,
8.44E-05,1,16,34,,,,
8.92E-05,11,0,35,,,,
8.38E-05,42,2,34,,,,
8.46E-05,25,3,35,,,,
8.51E-05,42,23,38,,,,
8.42E-05,3,2,39,,,,
8.62E-05,7,7,41,,,,
8.41E-05,35,11,42,,,,
9.31E-05,10,11,41,,,,
8.54E-05,45,25,43,,,,
8.38E-05,12,31,44,,,,
9.21E-05,6,36,41,,,,
0.0001068,32,5,42,,,,
0.0001295,7,5,43,,,,
8.63E-05,42,11,45,,,,
8.40E-05,39,44,46,,,,
8.43E-05,16,0,49,,,,
8.39E-05,24,13,49,,,,
9.37E-05,42,39,49,,,,
0.0001248,4,14,47,,,,
8.38E-05,8,35,43,,,,
8.46E-05,36,22,42,,,,
0.0001152,28,33,42,,,,
8.49E-05,36,43,45,,,,
8.40E-05,31,12,45,,,,
8.51E-05,11,40,42,,,,
8.56E-05,23,4,44,,,,
8.58E-05,9,33,45,,,,
8.48E-05,23,5,44,,,,
8.47E-05,4,43,47,,,,
0.0001139,11,30,46,,,,
0.0001256,1,20,46,,,,
9.26E-05,36,4,46,,,,
8.41E-05,26,30,48,,,,
8.48E-05,17,34,50,,,,
8.43E-05,24,47,50,,,,
8.37E-05,33,12,53,,,,
8.37E-05,6,17,52,,,,
0.0001372,3,24,50,,,,
8.50E-05,39,9,53,,,,
8.44E-05,3,14,50,,,,
8.40E-05,33,29,50,,,,
8.41E-05,27,15,51,,,,
8.41E-05,25,49,52,,,,
8.41E-05,45,0,50,,,,
8.39E-05,45,17,48,,,,
0.0001475,12,46,50,,,,
8.40E-05,13,28,51,,,,
8.40E-05,27,38,49,,,,
8.42E-05,39,12,50,,,,
8.42E-05,41,26,51,,,,
8.42E-05,41,35,58,,,,
8.39E-05,14,29,60,,,,
8.54E-05,11,14,58,,,,
9.22E-05,10,26,56,,,,
0.0001002,7,46,57,,,,
8.55E-05,29,53,57,,,,
8.56E-05,34,1,58,,,,
8.37E-05,23,17,59,,,,
8.33E-05,22,50,57,,,,
8.36E-05,27,42,61,,,,
8.34E-05,29,32,59,,,,
8.37E-05,31,50,60,,,,
8.30E-05,32,53,61,,,,
8.35E-05,32,49,59,,,,
0.0001043,38,27,61,,,,
8.45E-05,2,8,59,,,,
8.41E-05,37,28,59,,,,
8.42E-05,30,8,60,,,,
8.32E-05,6,14,53,,,,
8.29E-05,9,34,54,,,,
8.34E-05,14,50,55,,,,
8.32E-05,15,13,54,,,,
8.32E-05,16,49,55,,,,
0.0002157,3,16,55,,,,
9.50E-05,31,19,57,,,,
8.47E-05,28,12,58,,,,
8.43E-05,43,47,59,,,,
8.39E-05,17,24,62,,,,
8.42E-05,24,41,56,,,,
8.40E-05,15,35,50,,,,
8.40E-05,24,26,51,,,,
8.34E-05,12,47,52,,,,
8.38E-05,12,10,41,,,,
9.35E-05,42,37,43,,,,
8.40E-05,34,21,39,,,,
8.42E-05,39,29,40,,,,
8.35E-05,18,9,40,,,,
8.41E-05,3,32,38,,,,
8.40E-05,19,30,39,,,,
8.41E-05,29,25,37,,,,
8.32E-05,35,0,34,,,,
8.29E-05,40,12,34,,,,
8.30E-05,5,27,36,,,,
8.31E-05,42,27,37,,,,
8.30E-05,21,29,39,,,,
0.0001488,11,17,38,,,,
0.0001528,43,13,39,,,,
8.36E-05,5,7,32,,,,
8.30E-05,28,8,29,,,,
8.45E-05,38,17,30,,,,
8.49E-05,34,17,33,,,,
8.35E-05,14,24,36,,,,
8.39E-05,12,11,37,,,,
8.37E-05,19,30,37,,,,
8.40E-05,22,2,38,,,,
8.49E-05,29,33,35,,,,
0.0001134,11,31,37,,,,
8.54E-05,3,27,38,,,,
8.39E-05,22,7,38,,,,
8.36E-05,28,16,37,,,,
8.41E-05,17,16,36,,,,
8.37E-05,29,7,36,,,,
9.09E-05,25,11,36,,,,
8.40E-05,34,33,37,,,,
8.53E-05,41,2,37,,,,
8.45E-05,4,25,36,,,,
8.40E-05,23,6,32,,,,
8.41E-05,26,32,35,,,,
8.84E-05,44,3,34,,,,
8.34E-05,45,13,36,,,,
8.91E-05,12,9,37,,,,
9.09E-05,32,30,39,,,,
8.40E-05,5,33,41,,,,
8.42E-05,19,19,42,,,,
8.54E-05,15,32,35,,,,
8.38E-05,5,26,33,,,,
8.37E-05,5,13,37,,,,
8.40E-05,21,12,39,,,,
8.42E-05,16,30,40,,,,
9.13E-05,27,24,34,,,,
0.0001255,36,25,30,,,,
8.94E-05,25,19,27,,,,
8.41E-05,28,9,25,,,,
8.33E-05,13,7,23,,,,
9.08E-05,17,16,24,,,,
8.33E-05,31,8,25,,,,
8.35E-05,7,16,26,,,,
8.60E-05,6,14,23,,,,
8.43E-05,15,8,24,,,,
8.90E-05,20,8,25,,,,
8.42E-05,32,8,25,,,,
8.37E-05,28,4,23,,,,
8.38E-05,43,6,23,,,,
8.41E-05,7,8,25,,,,
8.39E-05,27,16,26,,,,
8.49E-05,1,22,24,,,,
8.41E-05,8,2,24,,,,
8.40E-05,27,18,26,,,,
8.36E-05,18,20,25,,,,
8.34E-05,9,7,23,,,,
8.32E-05,33,10,24,,,,
8.37E-05,26,16,25,,,,
8.40E-05,5,4,25,,,,
8.43E-05,25,6,27,,,,
8.39E-05,14,16,24,,,,
8.55E-05,38,6,22,,,,
8.33E-05,40,4,19,,,,
9.20E-05,3,0,15,,,,
9.38E-05,42,6,13,,,,
9.47E-05,37,4,9,,,,
8.43E-05,14,1,3,,,,
8.42E-05,15,0,8,,,,
8.36E-05,18,5,7,,,,
1.74E-05,10,0,1,,,,
8.47E-05,44,1,4,,,,
9.02E-05,3,1,5,,,,
8.40E-05,43,2,8,,,,
8.44E-05,21,3,12,,,,
8.44E-05,23,0,14,,,,
8.45E-05,24,3,15,,,,
9.11E-05,32,13,17,,,,
9.67E-05,43,14,18,,,,
8.43E-05,2,4,16,,,,
8.43E-05,39,10,16,,,,
8.42E-05,10,5,18,,,,
8.77E-05,12,2,15,,,,
0.0001385,30,6,10,,,,
8.54E-05,20,0,10,,,,
1.86E-05,44,0,1,,,,
2.45E-05,18,0,1,,,,
8.42E-05,35,1,4,,,,
8.40E-05,23,0,5,,,,
8.40E-05,18,6,9,,,,
8.57E-05,25,0,9,,,,
8.38E-05,45,4,9,,,,
8.41E-05,30,9,11,,,,
8.41E-05,29,0,12,,,,
8.42E-05,30,9,13,,,,
8.45E-05,24,5,16,,,,
8.42E-05,22,9,18,,,,
8.39E-05,15,13,17,,,,
8.42E-05,27,7,18,,,,
8.40E-05,32,13,18,,,,
8.39E-05,32,1,16,,,,
8.45E-05,32,7,17,,,,
8.39E-05,13,6,19,,,,
0.0001187,38,13,18,,,,
8.34E-05,24,10,20,,,,
8.35E-05,24,15,22,,,,
8.40E-05,35,20,22,,,,
9.10E-05,11,7,20,,,,
8.78E-05,6,5,21,,,,
9.38E-05,41,5,22,,,,
8.79E-05,14,8,22,,,,
8.45E-05,17,19,21,,,,
8.39E-05,15,9,25,,,,
8.49E-05,20,10,26,,,,
8.59E-05,7,3,25,,,,
8.49E-05,24,13,20,,,,
8.42E-05,9,2,20,,,,
8.34E-05,6,1,20,,,,
8.37E-05,40,3,18,,,,
8.40E-05,19,15,19,,,,
8.40E-05,44,3,18,,,,
8.40E-05,29,1,16,,,,
8.36E-05,29,6,16,,,,
9.14E-05,21,3,16,,,,
8.44E-05,6,14,18,,,,
8.40E-05,35,7,17,,,,
8.40E-05,1,0,19,,,,
8.55E-05,35,12,18,,,,
8.51E-05,13,15,18,,,,
8.93E-05,28,6,19,,,,
8.40E-05,8,10,21,,,,
8.42E-05,31,5,21,,,,
0.0002765,17,12,17,,,,
8.70E-05,17,11,15,,,,
8.50E-05,20,8,14,,,,
8.67E-05,13,9,15,,,,
8.40E-05,18,11,15,,,,
8.50E-05,40,2,19,,,,
8.88E-05,12,9,21,,,,
9.12E-05,33,17,20,,,,
0.0001139,14,2,24,,,,
8.50E-05,39,12,25,,,,
8.41E-05,42,13,25,,,,
8.42E-05,2,19,26,,,,
8.33E-05,5,0,27,,,,
8.44E-05,6,15,21,,,,
9.02E-05,44,2,18,,,,
9.10E-05,11,3,19,,,,
8.42E-05,19,14,18,,,,
0.0003323,9,7,19,,,,
8.83E-05,20,4,21,,,,
8.42E-05,9,17,20,,,,
8.83E-05,18,6,22,,,,
8.44E-05,19,20,23,,,,
8.36E-05,8,10,20,,,,
8.41E-05,44,13,21,,,,
8.41E-05,39,7,21,,,,
8.36E-05,35,20,24,,,,
8.47E-05,28,24,26,,,,
8.58E-05,24,13,26,,,,
8.41E-05,18,25,28,,,,
8.37E-05,29,20,26,,,,
8.39E-05,36,6,26,,,,
8.43E-05,12,26,29,,,,
8.37E-05,17,25,30,,,,
8.38E-05,31,24,30,,,,
8.39E-05,6,22,30,,,,
8.40E-05,33,17,31,,,,
8.37E-05,12,11,32,,,,
8.42E-05,10,28,33,,,,
8.38E-05,10,4,32,,,,
8.37E-05,26,25,32,,,,
8.36E-05,27,12,34,,,,
9.14E-05,32,1,29,,,,
8.40E-05,18,23,27,,,,
8.41E-05,29,8,26,,,,
8.34E-05,25,21,26,,,,
8.39E-05,26,18,27,,,,
9.91E-05,30,16,25,,,,
8.65E-05,10,15,23,,,,
8.48E-05,39,18,24,,,,
8.52E-05,43,17,20,,,,
8.64E-05,37,15,21,,,,
8.55E-05,19,9,20,,,,
9.05E-05,14,9,14,,,,
8.39E-05,24,11,14,,,,
8.67E-05,38,3,16,,,,
8.35E-05,26,11,17,,,,
8.40E-05,18,4,17,,,,
8.39E-05,37,0,17,,,,
8.40E-05,26,4,12,,,,
8.35E-05,11,3,13,,,,
9.06E-05,21,5,14,,,,
8.41E-05,23,3,14,,,,
0.000131,43,7,15,,,,
8.34E-05,24,6,16,,,,
8.32E-05,9,2,18,,,,
8.36E-05,1,14,19,,,,
0.0001045,16,17,21,,,,
9.26E-05,15,13,20,,,,
0.0001835,39,18,21,,,,
8.34E-05,17,9,20,,,,
8.83E-05,20,18,21,,,,
8.60E-05,13,1,24,,,,
8.43E-05,41,9,25,,,,
8.38E-05,31,6,24,,,,
8.42E-05,27,22,25,,,,
8.43E-05,25,16,24,,,,
8.51E-05,17,3,28,,,,
9.24E-05,16,26,30,,,,
8.38E-05,11,11,35,,,,
8.33E-05,2,4,34,,,,
8.38E-05,5,25,36,,,,
8.33E-05,34,26,37,,,,
8.34E-05,21,15,41,,,,
8.94E-05,37,28,42,,,,
9.61E-05,16,26,43,,,,
8.55E-05,31,41,43,,,,
8.39E-05,17,12,40,,,,
8.44E-05,22,5,44,,,,
9.04E-05,45,1,42,,,,
8.40E-05,39,36,44,,,,
8.38E-05,23,9,45,,,,
8.42E-05,31,0,45,,,,
8.40E-05,17,40,44,,,,
9.45E-05,4,34,45,,,,
8.38E-05,18,17,44,,,,
8.39E-05,38,25,46,,,,
8.41E-05,45,27,48,,,,
8.45E-05,40,28,46,,,,
8.38E-05,24,17,45,,,,
8.42E-05,45,10,46,,,,
8.53E-05,2,43,47,,,,
8.37E-05,3,4,48,,,,
8.40E-05,43,7,40,,,,
8.43E-05,23,0,39,,,,
8.43E-05,4,30,34,,,,
9.32E-05,19,3,32,,,,
8.45E-05,35,1,32,,,,
8.50E-05,8,20,35,,,,
8.46E-05,3,4,36,,,,
8.40E-05,14,35,40,,,,
0.0001143,17,17,37,,,,
8.34E-05,25,9,37,,,,
9.12E-05,13,32,39,,,,
8.45E-05,11,24,38,,,,
8.32E-05,29,32,35,,,,
8.44E-05,42,21,38,,,,
8.42E-05,9,19,33,,,,
8.92E-05,7,8,35,,,,
8.35E-05,25,25,38,,,,
8.38E-05,31,15,39,,,,
8.77E-05,13,30,36,,,,
8.52E-05,10,18,37,,,,
8.33E-05,7,23,37,,,,
8.37E-05,16,36,38,,,,
8.35E-05,12,20,42,,,,
8.30E-05,1,35,43,,,,
9.09E-05,44,15,42,,,,
9.21E-05,27,41,43,,,,
8.37E-05,24,3,43,,,,
8.42E-05,43,18,43,,,,
0.0002301,35,23,42,,,,
8.55E-05,32,36,44,,,,
8.55E-05,19,23,45,,,,
8.51E-05,27,21,46,,,,
8.51E-05,41,17,45,,,,
9.90E-05,23,4,44,,,,
8.54E-05,11,3,45,,,,
8.44E-05,30,29,44,,,,
8.50E-05,29,20,44,,,,
8.48E-05,3,6,45,,,,
8.68E-05,33,33,46,,,,
8.45E-05,8,42,47,,,,
8.48E-05,32,29,48,,,,
8.57E-05,1,32,49,,,,
8.46E-05,16,18,48,,,,
8.51E-05,25,9,49,,,,
8.53E-05,41,4,51,,,,
8.38E-05,20,5,51,,,,
0.0001535,2,27,53,,,,
0.000133,34,40,53,,,,
0.0001231,2,6,54,,,,
0.0001277,21,9,55,,,,
8.50E-05,40,7,54,,,,
8.42E-05,29,11,51,,,,
8.42E-05,1,11,50,,,,
8.41E-05,25,1,51,,,,
8.78E-05,34,43,52,,,,
8.39E-05,33,33,53,,,,
8.36E-05,40,32,54,,,,
8.41E-05,12,4,51,,,,
9.20E-05,23,25,50,,,,
8.43E-05,45,10,49,,,,
8.61E-05,45,43,50,,,,
8.40E-05,8,36,50,,,,
8.36E-05,7,1,51,,,,
8.36E-05,15,0,54,,,,
9.63E-05,40,34,56,,,,
8.46E-05,20,0,56,,,,
8.38E-05,3,22,53,,,,
0.0004596,22,40,53,,,,
8.42E-05,29,20,55,,,,
8.40E-05,45,22,56,,,,
8.42E-05,38,10,59,,,,
8.37E-05,17,31,56,,,,
8.56E-05,25,38,54,,,,
8.37E-05,13,23,54,,,,
8.36E-05,12,41,51,,,,
8.38E-05,31,2,52,,,,
9.35E-05,40,49,52,,,,
8.65E-05,6,42,53,,,,
8.46E-05,41,36,55,,,,
8.46E-05,14,2,58,,,,
8.38E-05,33,7,60,,,,
8.49E-05,1,55,58,,,,
8.56E-05,16,17,59,,,,
8.30E-05,42,0,59,,,,
8.40E-05,27,45,60,,,,
8.43E-05,29,50,62,,,,
8.43E-05,31,2,62,,,,
9.16E-05,28,28,63,,,,
8.37E-05,5,54,62,,,,
8.38E-05,43,18,65,,,,
0.0001293,36,12,67,,,,
9.18E-05,44,39,69,,,,
8.48E-05,7,62,70,,,,
8.40E-05,22,6,70,,,,
8.42E-05,38,43,72,,,,
8.39E-05,15,33,71,,,,
8.40E-05,12,9,72,,,,
8.39E-05,4,5,74,,,,
8.42E-05,1,8,73,,,,
8.45E-05,37,23,71,,,,
8.39E-05,36,32,74,,,,
9.25E-05,42,14,74,,,,
9.19E-05,39,36,75,,,,
8.40E-05,39,44,75,,,,
8.39E-05,33,74,77,,,,
8.39E-05,44,68,77,,,,
8.40E-05,41,61,75,,,,
8.38E-05,39,24,76,,,,
8.42E-05,10,9,74,,,,
8.44E-05,40,56,74,,,,
8.37E-05,35,15,74,,,,
8.41E-05,40,68,75,,,,
8.39E-05,25,21,77,,,,
8.37E-05,42,38,74,,,,
0.0001856,23,49,79,,,,
8.40E-05,35,39,82,,,,
8.38E-05,31,57,82,,,,
8.41E-05,9,4,83,,,,
8.40E-05,3,14,83,,,,
8.43E-05,18,26,84,,,,
8.43E-05,19,21,83,,,,
0.0001641,26,54,83,,,,
0.0001125,40,53,83,,,,
8.56E-05,33,47,83,,,,
8.49E-05,26,46,79,,,,
8.66E-05,13,73,80,,,,
8.49E-05,33,34,77,,,,
8.51E-05,37,25,79,,,,
8.52E-05,3,16,80,,,,
8.46E-05,24,29,81,,,,
8.50E-05,9,77,82,,,,
8.42E-05,18,32,80,,,,
8.42E-05,7,58,83,,,,
8.39E-05,2,40,84,,,,
8.42E-05,26,59,85,,,,
8.67E-05,23,52,83,,,,
8.38E-05,43,27,82,,,,
8.42E-05,14,12,85,,,,
8.39E-05,33,2,86,,,,
8.41E-05,22,17,86,,,,
8.53E-05,35,63,87,,,,
8.38E-05,30,55,87,,,,
8.37E-05,22,30,88,,,,
9.16E-05,4,28,90,,,,
8.49E-05,2,66,91,,,,
8.42E-05,19,32,91,,,,
8.43E-05,37,33,90,,,,
8.39E-05,11,55,94,,,,
8.40E-05,11,46,98,,,,
8.35E-05,38,52,99,,,,
8.39E-05,11,68,96,,,,
8.64E-05,21,47,95,,,,
8.36E-05,31,13,96,,,,
8.38E-05,42,85,95,,,,
8.46E-05,41,3,91,,,,
8.40E-05,7,88,92,,,,
8.39E-05,8,50,91,,,,
8.34E-05,40,73,91,,,,
8.36E-05,20,84,91,,,,
8.46E-05,7,45,92,,,,
8.38E-05,27,28,92,,,,
8.39E-05,17,91,94,,,,
8.37E-05,42,91,95,,,,
8.37E-05,12,17,94,,,,
8.36E-05,44,63,94,,,,
8.84E-05,25,74,95,,,,
9.38E-05,4,5,97,,,,
8.39E-05,40,35,100,,,,
8.39E-05,17,28,98,,,,
8.41E-05,34,28,99,,,,
8.41E-05,21,81,100,,,,
8.61E-05,19,81,99,,,,
8.40E-05,5,0,100,,,,
8.41E-05,13,41,99,,,,
8.36E-05,42,96,99,,,,
8.41E-05,43,51,97,,,,
8.76E-05,35,71,98,,,,
0.0001136,11,42,97,,,,
0.0001119,6,27,98,,,,
8.47E-05,25,77,97,,,,
8.43E-05,39,65,99,,,,
8.38E-05,22,34,100,,,,
9.78E-05,43,89,100,,,,
8.38E-05,3,58,96,,,,
8.37E-05,39,90,95,,,,
8.34E-05,43,87,96,,,,
8.35E-05,19,13,98,,,,
0.0001206,34,68,93,,,,
8.50E-05,42,32,93,,,,
8.66E-05,27,69,93,,,,
8.38E-05,28,81,94,,,,
8.49E-05,30,91,96,,,,
8.40E-05,35,74,96,,,,
8.40E-05,27,77,97,,,,
8.60E-05,26,33,93,,,,
9.41E-05,3,57,94,,,,
8.75E-05,23,90,95,,,,
8.37E-05,26,37,93,,,,
8.38E-05,3,61,91,,,,
8.41E-05,23,88,90,,,,
8.37E-05,36,68,91,,,,
9.36E-05,2,85,88,,,,
8.33E-05,12,23,90,,,,
8.39E-05,3,14,86,,,,
8.29E-05,38,25,86,,,,
8.34E-05,23,13,87,,,,
8.35E-05,24,23,87,,,,
8.37E-05,44,46,88,,,,
8.43E-05,6,60,85,,,,
9.16E-05,21,37,87,,,,
8.34E-05,26,3,86,,,,
8.41E-05,24,19,87,,,,
8.55E-05,18,45,88,,,,
8.48E-05,37,34,89,,,,
9.17E-05,21,72,86,,,,
8.50E-05,40,28,86,,,,
8.51E-05,13,10,85,,,,
8.42E-05,9,58,80,,,,
8.40E-05,6,47,84,,,,
8.38E-05,9,75,87,,,,
8.38E-05,43,44,88,,,,
8.50E-05,32,78,90,,,,
9.17E-05,1,9,89,,,,
8.43E-05,11,8,87,,,,
8.38E-05,26,18,90,,,,
8.37E-05,37,75,90,,,,
8.58E-05,45,41,91,,,,
8.37E-05,2,59,89,,,,
8.37E-05,7,61,92,,,,
8.54E-05,36,10,93,,,,
8.35E-05,6,84,96,,,,
8.83E-05,32,87,96,,,,
8.39E-05,21,38,99,,,,
8.42E-05,45,45,100,,,,
8.55E-05,15,86,100,,,,
0.0001186,6,73,100,,,,
9.38E-05,18,82,101,,,,
8.45E-05,8,60,101,,,,
8.40E-05,2,90,103,,,,
8.38E-05,6,85,104,,,,
