cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,
1.30E-06,9,11,12,,,
2.50E-06,41,15,16,,,
1.70E-06,23,16,17,,,
1.30E-06,31,15,16,,,
1.30E-06,21,13,14,,,
1.40E-06,35,12,13,,,
1.20E-06,29,14,15,,,
1.30E-06,23,13,14,,,
4.70E-06,28,13,14,,,
1.20E-06,43,14,15,,,
1.20E-06,20,13,14,,,
1.10E-06,6,13,14,,,
1.10E-06,15,14,15,,,
1.10E-06,12,18,19,,,
1.20E-06,7,17,18,,,
1.20E-06,22,16,17,,,
6.90E-06,4,19,20,,,
2.70E-06,27,21,22,,,
1.50E-06,7,21,22,,,
1.60E-06,24,22,23,,,
1.50E-06,21,22,23,,,
1.50E-06,41,24,25,,,
1.40E-06,9,25,26,,,
1.60E-06,8,23,24,,,
1.30E-06,26,27,28,,,
1.20E-06,25,28,29,,,
1.10E-06,4,31,32,,,
1.20E-06,30,32,33,,,
1.20E-06,15,33,34,,,
1.10E-06,5,34,35,,,
1.20E-06,20,32,33,,,
1.20E-06,7,33,34,,,
1.50E-06,16,32,33,,,
1.70E-06,19,29,30,,,
1.50E-06,20,29,30,,,
1.20E-06,33,30,31,,,
1.20E-06,33,32,33,,,
1.90E-06,40,31,32,,,
2.70E-06,38,31,32,,,
1.30E-06,11,32,33,,,
1.40E-06,16,32,33,,,
1.50E-06,18,33,34,,,
1.40E-06,41,33,34,,,
1.30E-06,14,34,35,,,
1.20E-06,29,33,34,,,
1.30E-06,10,34,35,,,
1.70E-06,14,35,36,,,
1.20E-06,38,35,36,,,
1.40E-06,10,39,40,,,
1.50E-06,44,37,38,,,
1.70E-06,16,38,39,,,
1.50E-06,4,37,38,,,
1.30E-06,25,36,37,,,
1.10E-06,7,37,38,,,
1.40E-06,1,37,38,,,
1.20E-06,10,37,38,,,
1.10E-06,17,40,41,,,
1.10E-06,5,41,42,,,
1.60E-06,10,40,41,,,
1.40E-06,45,41,42,,,
1.40E-06,37,46,47,,,
1.30E-06,6,49,50,,,
1.30E-06,36,50,51,,,
1.20E-06,7,52,53,,,
1.10E-06,3,51,52,,,
1.50E-06,44,43,44,,,
1.60E-06,32,44,45,,,
1.20E-06,39,46,47,,,
1.30E-06,41,43,44,,,
1.20E-06,27,45,46,,,
1.30E-06,31,47,48,,,
1.10E-06,32,47,48,,,
1.20E-06,8,51,52,,,
1.30E-06,11,51,52,,,
1.30E-06,45,52,53,,,
2.30E-06,9,53,54,,,
1.20E-06,6,55,56,,,
1.30E-06,17,57,58,,,
1.20E-06,35,58,59,,,
1.10E-06,8,55,56,,,
1.20E-06,10,56,57,,,
1.20E-06,12,57,58,,,
1.50E-06,29,58,59,,,
1.20E-06,36,59,60,,,
1.30E-06,4,56,57,,,
1.10E-06,27,57,58,,,
1.20E-06,1,57,58,,,
1.20E-06,26,59,60,,,
1.20E-06,1,60,61,,,
1.20E-06,6,61,62,,,
1.50E-06,20,64,65,,,
1.30E-06,9,65,66,,,
1.30E-06,35,67,68,,,
1.40E-06,43,67,68,,,
1.50E-06,11,70,71,,,
1.60E-06,14,71,72,,,
1.40E-06,40,71,72,,,
2.00E-06,37,73,74,,,
1.10E-06,42,74,75,,,
1.20E-06,4,73,74,,,
1.20E-06,9,74,75,,,
3.80E-06,10,74,75,,,
1.60E-06,7,76,77,,,
1.30E-06,41,78,79,,,
1.20E-06,18,78,79,,,
1.20E-06,41,79,80,,,
1.30E-06,42,81,82,,,
1.10E-06,14,82,83,,,
1.10E-06,26,81,82,,,
1.20E-06,38,84,85,,,
1.10E-06,41,86,87,,,
1.10E-06,5,80,81,,,
1.50E-06,6,80,81,,,
1.20E-06,27,80,81,,,
1.20E-06,39,78,79,,,
1.40E-06,42,76,77,,,
1.20E-06,17,75,76,,,
1.20E-06,17,75,76,,,
1.10E-06,8,76,77,,,
1.20E-06,2,76,77,,,
1.20E-06,22,76,77,,,
3.60E-06,34,78,79,,,
3.40E-06,45,77,78,,,
2.10E-06,22,78,79,,,
1.30E-06,37,78,79,,,
1.10E-06,29,80,81,,,
1.10E-06,44,81,82,,,
1.10E-06,37,81,82,,,
1.10E-06,42,82,83,,,
2.10E-06,29,85,86,,,
1.20E-06,44,88,89,,,
1.10E-06,11,90,91,,,
1.30E-06,15,88,89,,,
1.20E-06,13,89,90,,,
1.20E-06,2,89,90,,,
1.20E-06,17,88,89,,,
1.10E-06,27,89,90,,,
2.70E-06,16,90,91,,,
2.50E-06,15,93,94,,,
1.50E-06,6,91,92,,,
2.40E-06,36,90,91,,,
1.30E-06,36,91,92,,,
1.30E-06,10,88,89,,,
1.10E-06,19,89,90,,,
