cas operacie,index prvku,dlzka zoznamu,,,
1.85E-05,27,41,,,
1.87E-05,23,40,,,
2.25E-05,5,41,,,
1.98E-05,18,45,,,
1.86E-05,18,44,,,
1.76E-05,4,43,,,
1.83E-05,19,42,,,
1.87E-05,25,40,,,
1.84E-05,18,45,,,
1.88E-05,29,44,,,
1.79E-05,1,46,,,
1.88E-05,24,45,,,
1.83E-05,10,44,,,
1.85E-05,22,43,,,
1.84E-05,13,42,,,
1.86E-05,30,44,,,
1.86E-05,26,44,,,
1.85E-05,3,41,,,
2.15E-05,40,42,,,
1.80E-05,6,41,,,
1.75E-05,2,41,,,
1.88E-05,25,42,,,
1.79E-05,5,40,,,
1.76E-05,1,39,,,
1.83E-05,14,39,,,
1.00E-05,0,38,,,
1.78E-05,6,39,,,
7.45E-05,9,39,,,
1.99E-05,31,39,,,
1.89E-05,38,39,,,
1.89E-05,44,46,,,
1.91E-05,43,45,,,
1.91E-05,25,45,,,
1.82E-05,16,45,,,
2.40E-05,27,46,,,
1.93E-05,30,45,,,
1.80E-05,9,45,,,
1.85E-05,19,47,,,
1.88E-05,36,45,,,
1.94E-05,44,45,,,
1.79E-05,4,44,,,
1.89E-05,31,47,,,
1.78E-05,3,46,,,
1.91E-05,41,49,,,
1.83E-05,12,46,,,
1.84E-05,28,45,,,
2.01E-05,23,40,,,
1.79E-05,4,39,,,
2.59E-05,20,39,,,
1.84E-05,18,38,,,
1.92E-05,35,44,,,
1.93E-05,42,51,,,
2.32E-05,29,50,,,
1.35E-05,0,52,,,
2.91E-05,8,52,,,
1.19E-05,0,51,,,
2.11E-05,51,54,,,
3.75E-05,47,59,,,
4.32E-05,42,57,,,
3.07E-05,10,56,,,
2.42E-05,17,59,,,
1.85E-05,26,55,,,
1.86E-05,18,55,,,
1.96E-05,21,59,,,
9.30E-05,32,57,,,
2.94E-05,8,56,,,
1.06E-05,0,55,,,
1.80E-05,7,57,,,
1.93E-05,47,53,,,
1.86E-05,8,52,,,
2.38E-05,18,54,,,
2.15E-05,43,58,,,
1.93E-05,29,58,,,
1.91E-05,36,57,,,
1.90E-05,20,60,,,
1.81E-05,7,59,,,
1.92E-05,29,63,,,
2.16E-05,59,62,,,
2.53E-05,46,61,,,
2.28E-05,57,61,,,
1.82E-05,16,61,,,
1.96E-05,56,60,,,
1.84E-05,20,61,,,
1.93E-05,41,62,,,
2.23E-05,43,61,,,
1.84E-05,17,61,,,
1.93E-05,37,65,,,
1.85E-05,23,71,,,
2.51E-05,26,71,,,
2.01E-05,56,71,,,
2.16E-05,56,71,,,
1.78E-05,2,71,,,
1.92E-05,42,64,,,
1.98E-05,41,65,,,
1.80E-05,15,68,,,
1.82E-05,10,67,,,
2.01E-05,66,68,,,
2.16E-05,50,70,,,
2.16E-05,37,72,,,
1.99E-05,53,78,,,
2.50E-05,59,78,,,
2.11E-05,54,74,,,
2.12E-05,46,76,,,
1.99E-05,69,75,,,
1.94E-05,46,76,,,
2.02E-05,68,73,,,
1.99E-05,63,71,,,
1.86E-05,26,72,,,
2.48E-05,9,73,,,
7.40E-05,72,73,,,
2.33E-05,17,71,,,
3.53E-05,60,72,,,
2.53E-05,51,72,,,
3.01E-05,6,73,,,
3.19E-05,59,69,,,
1.84E-05,16,71,,,
1.86E-05,22,70,,,
1.95E-05,15,70,,,
1.90E-05,15,69,,,
2.07E-05,64,69,,,
2.03E-05,46,68,,,
2.03E-05,55,64,,,
3.16E-05,54,64,,,
2.49E-05,63,64,,,
1.93E-05,11,63,,,
1.94E-05,13,66,,,
1.87E-05,18,70,,,
1.97E-05,58,68,,,
1.94E-05,46,65,,,
1.99E-05,14,66,,,
2.00E-05,28,66,,,
2.01E-05,31,68,,,
1.97E-05,18,67,,,
3.04E-05,17,67,,,
2.35E-05,22,67,,,
1.12E-05,0,66,,,
2.08E-05,42,66,,,
1.96E-05,28,65,,,
2.07E-05,68,71,,,
2.11E-05,66,69,,,
2.09E-05,63,68,,,
1.91E-05,17,67,,,
2.05E-05,46,66,,,
2.02E-05,47,65,,,
1.98E-05,22,65,,,
1.97E-05,29,64,,,
1.92E-05,17,72,,,
2.02E-05,40,70,,,
1.96E-05,24,69,,,
2.90E-05,48,70,,,
2.65E-05,1,71,,,
3.00E-05,7,73,,,
2.69E-05,29,72,,,
2.77E-05,63,71,,,
2.42E-05,15,70,,,
2.86E-05,41,67,,,
2.00E-05,31,69,,,
2.03E-05,31,67,,,
1.89E-05,2,66,,,
2.02E-05,46,65,,,
3.21E-05,10,65,,,
2.60E-05,56,64,,,
2.38E-05,10,64,,,
2.58E-05,6,62,,,
2.64E-05,8,61,,,
2.62E-05,26,60,,,
2.52E-05,4,59,,,
2.82E-05,28,60,,,
2.78E-05,8,62,,,
2.74E-05,19,67,,,
2.63E-05,21,61,,,
2.98E-05,38,59,,,
2.43E-05,22,60,,,
2.11E-05,59,61,,,
2.00E-05,39,59,,,
2.00E-05,42,54,,,
2.01E-05,43,53,,,
5.86E-05,37,51,,,
1.97E-05,30,49,,,
2.57E-05,37,48,,,
2.06E-05,45,46,,,
1.98E-05,37,45,,,
1.90E-05,9,41,,,
1.95E-05,19,41,,,
2.79E-05,29,40,,,
1.95E-05,17,40,,,
1.98E-05,27,40,,,
2.00E-05,30,41,,,
2.90E-05,29,42,,,
2.98E-05,31,43,,,
0.0001463,14,42,,,
2.95E-05,24,44,,,
2.86E-05,3,43,,,
5.40E-05,45,48,,,
3.09E-05,23,49,,,
3.30E-05,47,48,,,
1.93E-05,41,46,,,
1.90E-05,18,46,,,
1.81E-05,12,43,,,
2.30E-05,30,42,,,
1.91E-05,40,41,,,
1.84E-05,13,40,,,
1.89E-05,6,45,,,
1.90E-05,46,52,,,
1.95E-05,51,52,,,
1.94E-05,47,53,,,
1.00E-05,0,52,,,
1.97E-05,53,54,,,
1.87E-05,35,54,,,
3.28E-05,9,54,,,
2.12E-05,31,53,,,
2.06E-05,39,52,,,
2.36E-05,26,54,,,
1.84E-05,18,52,,,
1.82E-05,4,48,,,
1.83E-05,12,46,,,
1.88E-05,32,45,,,
1.84E-05,20,43,,,
1.89E-05,34,43,,,
1.77E-05,2,48,,,
1.91E-05,24,46,,,
