cas operacie,cislo,velkost frontu,,,
2.00E-07,29,4503,,,
2.00E-07,32,4504,,,
2.00E-07,40,4507,,,
2.00E-07,32,4506,,,
2.00E-07,32,4506,,,
2.00E-07,20,4506,,,
2.00E-07,20,4506,,,
2.00E-07,20,4507,,,
2.00E-07,1,4510,,,
2.00E-07,3,4512,,,
1.00E-07,3,4512,,,
2.00E-07,42,4512,,,
2.00E-07,11,4512,,,
2.00E-07,8,4511,,,
2.00E-07,49,4517,,,
2.00E-07,6,4520,,,
1.00E-07,34,4519,,,
1.00E-07,32,4520,,,
2.00E-07,50,4518,,,
1.00E-07,50,4518,,,
2.00E-07,24,4518,,,
2.00E-07,24,4518,,,
1.00E-07,24,4518,,,
2.00E-07,23,4519,,,
1.00E-07,34,4521,,,
2.00E-07,44,4525,,,
1.00E-07,21,4524,,,
1.00E-07,45,4524,,,
1.00E-07,45,4524,,,
1.00E-07,45,4524,,,
2.00E-07,45,4523,,,
2.00E-07,34,4524,,,
2.00E-07,20,4529,,,
2.00E-07,20,4529,,,
1.00E-07,6,4529,,,
1.00E-07,17,4530,,,
1.00E-07,17,4532,,,
1.00E-07,17,4532,,,
1.00E-07,1,4542,,,
1.00E-07,42,4542,,,
1.00E-07,40,4546,,,
2.00E-07,40,4546,,,
2.00E-07,7,4549,,,
1.00E-07,7,4549,,,
2.00E-07,7,4550,,,
1.00E-07,10,4550,,,
2.00E-07,26,4551,,,
2.00E-07,26,4554,,,
1.00E-07,8,4555,,,
1.00E-07,48,4562,,,
1.00E-07,48,4562,,,
2.00E-07,29,4561,,,
2.00E-07,21,4570,,,
1.00E-07,50,4568,,,
1.00E-07,50,4569,,,
2.00E-07,50,4570,,,
2.00E-07,50,4570,,,
1.00E-07,50,4570,,,
1.00E-07,7,4569,,,
1.00E-07,18,4567,,,
1.00E-07,30,4567,,,
2.00E-07,30,4567,,,
2.00E-07,30,4568,,,
1.00E-07,30,4568,,,
2.00E-07,49,4570,,,
1.00E-07,19,4572,,,
1.00E-07,49,4572,,,
2.00E-07,42,4573,,,
2.00E-07,30,4572,,,
2.00E-07,30,4572,,,
2.00E-07,40,4575,,,
1.00E-07,30,4577,,,
1.00E-07,30,4577,,,
2.00E-07,45,4581,,,
2.00E-07,45,4581,,,
1.00E-07,3,4581,,,
1.00E-07,35,4587,,,
2.00E-07,35,4587,,,
1.00E-07,13,4587,,,
2.00E-07,27,4586,,,
1.00E-07,36,4588,,,
2.00E-07,12,4590,,,
1.00E-07,41,4592,,,
1.00E-07,30,4592,,,
2.00E-07,21,4593,,,
2.00E-07,21,4593,,,
1.00E-07,33,4598,,,
2.00E-07,33,4600,,,
2.00E-07,20,4598,,,
2.00E-07,20,4598,,,
1.00E-07,20,4598,,,
2.00E-07,7,4602,,,
2.00E-07,7,4602,,,
1.00E-07,7,4602,,,
2.00E-07,7,4602,,,
1.00E-07,7,4602,,,
2.00E-07,6,4604,,,
2.00E-07,6,4604,,,
2.00E-07,43,4604,,,
1.00E-07,43,4606,,,
2.00E-07,43,4606,,,
1.00E-07,47,4605,,,
1.00E-07,31,4604,,,
2.00E-07,30,4604,,,
2.00E-07,9,4606,,,
1.00E-07,38,4608,,,
1.00E-07,50,4609,,,
2.00E-07,50,4609,,,
2.00E-07,32,4609,,,
2.00E-07,32,4610,,,
2.00E-07,32,4611,,,
2.00E-07,30,4611,,,
2.00E-07,30,4611,,,
1.00E-07,11,4610,,,
2.00E-07,5,4611,,,
1.00E-07,10,4612,,,
1.00E-07,13,4614,,,
2.00E-07,45,4613,,,
1.00E-07,12,4614,,,
1.00E-07,5,4613,,,
2.00E-07,27,4611,,,
1.00E-07,27,4611,,,
1.00E-07,30,4611,,,
1.00E-07,26,4613,,,
1.00E-07,26,4619,,,
1.00E-07,20,4618,,,
2.00E-07,47,4622,,,
2.00E-07,26,4621,,,
1.00E-07,15,4618,,,
2.00E-07,15,4618,,,
2.00E-07,28,4619,,,
1.00E-07,9,4619,,,
2.00E-07,24,4620,,,
2.00E-07,24,4620,,,
2.00E-07,7,4618,,,
2.00E-07,9,4617,,,
2.00E-07,16,4617,,,
2.00E-07,16,4617,,,
2.00E-07,3,4618,,,
1.00E-07,12,4623,,,
2.00E-07,3,4622,,,
2.00E-07,16,4623,,,
1.00E-07,34,4622,,,
2.00E-07,42,4618,,,
2.00E-07,19,4628,,,
2.00E-07,19,4628,,,
1.00E-07,19,4630,,,
1.00E-07,6,4635,,,
1.00E-07,25,4632,,,
1.00E-07,33,4633,,,
1.00E-07,33,4634,,,
2.00E-07,33,4634,,,
1.00E-07,18,4633,,,
2.00E-07,22,4636,,,
2.00E-07,22,4637,,,
2.00E-07,11,4636,,,
1.00E-07,32,4639,,,
2.00E-07,2,4638,,,
1.00E-07,31,4637,,,
2.00E-07,14,4637,,,
1.00E-07,39,4639,,,
1.00E-07,39,4639,,,
2.00E-07,39,4639,,,
1.00E-07,39,4639,,,
2.00E-07,10,4637,,,
2.00E-07,10,4637,,,
1.00E-07,10,4637,,,
2.00E-07,41,4645,,,
1.00E-07,41,4645,,,
1.00E-07,41,4645,,,
2.00E-07,13,4646,,,
2.00E-07,13,4647,,,
2.00E-07,13,4647,,,
1.00E-07,13,4649,,,
2.00E-07,3,4653,,,
2.00E-07,1,4660,,,
2.00E-07,45,4660,,,
2.00E-07,39,4664,,,
1.00E-07,39,4664,,,
2.00E-07,10,4670,,,
1.00E-07,30,4670,,,
1.00E-07,47,4672,,,
2.00E-07,12,4673,,,
1.00E-07,11,4673,,,
1.00E-07,50,4674,,,
2.00E-07,10,4673,,,
2.00E-07,17,4675,,,
2.00E-07,13,4681,,,
2.00E-07,13,4682,,,
2.00E-07,28,4682,,,
2.00E-07,35,4682,,,
2.00E-07,10,4687,,,
1.00E-07,24,4691,,,
1.00E-07,35,4690,,,
2.00E-07,19,4689,,,
1.00E-07,23,4691,,,
2.00E-07,19,4693,,,
2.00E-07,19,4693,,,
2.00E-07,19,4693,,,
2.00E-07,35,4694,,,
2.00E-07,44,4694,,,
2.00E-07,27,4693,,,
2.00E-07,27,4695,,,
2.00E-07,34,4696,,,
2.00E-07,27,4698,,,
2.00E-07,41,4698,,,
2.00E-07,24,4698,,,
2.00E-07,24,4698,,,
2.00E-07,24,4699,,,
2.00E-07,24,4699,,,
2.00E-07,24,4699,,,
1.00E-07,24,4699,,,
2.00E-07,24,4701,,,
1.00E-07,24,4703,,,
2.00E-07,6,4702,,,
1.00E-07,6,4705,,,
2.00E-07,6,4705,,,
1.00E-07,6,4705,,,
1.00E-07,26,4703,,,
2.00E-07,6,4702,,,
1.00E-07,8,4704,,,
1.00E-07,8,4704,,,
2.00E-07,6,4704,,,
2.00E-07,6,4705,,,
2.00E-07,45,4708,,,
2.00E-07,45,4709,,,
2.00E-07,45,4709,,,
1.00E-07,39,4709,,,
2.00E-07,50,4706,,,
2.00E-07,23,4708,,,
2.00E-07,23,4708,,,
1.00E-07,23,4709,,,
1.00E-07,27,4708,,,
2.00E-07,27,4710,,,
1.00E-07,23,4711,,,
2.00E-07,23,4711,,,
2.00E-07,23,4712,,,
3.00E-07,23,4712,,,
2.00E-07,23,4712,,,
2.00E-07,15,4714,,,
1.00E-07,15,4714,,,
2.00E-07,34,4718,,,
2.00E-07,34,4720,,,
2.00E-07,48,4721,,,
2.00E-07,48,4721,,,
2.00E-07,2,4720,,,
2.00E-07,2,4720,,,
2.00E-07,11,4721,,,
2.00E-07,11,4723,,,
1.00E-07,44,4720,,,
2.00E-07,44,4722,,,
2.00E-07,9,4724,,,
2.00E-07,12,4726,,,
2.00E-07,32,4726,,,
2.00E-07,9,4727,,,
2.00E-07,5,4726,,,
2.00E-07,39,4726,,,
1.00E-07,42,4727,,,
2.00E-07,42,4730,,,
1.00E-07,39,4729,,,
2.00E-07,39,4729,,,
2.00E-07,8,4733,,,
2.00E-07,11,4735,,,
2.00E-07,11,4735,,,
1.00E-07,11,4737,,,
1.00E-07,11,4740,,,
2.00E-07,17,4737,,,
2.00E-07,13,4736,,,
2.00E-07,13,4736,,,
2.00E-07,13,4736,,,
2.00E-07,34,4734,,,
1.00E-07,34,4736,,,
2.00E-07,34,4736,,,
2.00E-07,34,4736,,,
2.00E-07,9,4737,,,
2.00E-07,41,4736,,,
2.00E-07,41,4736,,,
1.00E-07,23,4734,,,
2.00E-07,21,4733,,,
2.00E-07,23,4733,,,
2.00E-07,23,4734,,,
1.00E-07,23,4737,,,
1.00E-07,35,4748,,,
2.00E-07,35,4750,,,
2.00E-07,47,4747,,,
2.00E-07,43,4748,,,
2.00E-07,44,4747,,,
2.00E-07,23,4744,,,
2.00E-07,24,4746,,,
2.00E-07,22,4750,,,
2.00E-07,22,4750,,,
2.00E-07,39,4749,,,
2.00E-07,39,4749,,,
2.00E-07,39,4749,,,
2.00E-07,37,4750,,,
2.00E-07,25,4748,,,
2.00E-07,13,4747,,,
2.00E-07,29,4748,,,
2.00E-07,12,4747,,,
1.00E-07,44,4752,,,
2.00E-07,2,4752,,,
1.00E-07,13,4753,,,
1.00E-07,13,4753,,,
2.00E-07,9,4754,,,
2.00E-07,9,4756,,,
2.00E-07,33,4755,,,
1.00E-07,33,4755,,,
2.00E-07,33,4755,,,
2.00E-07,33,4755,,,
1.00E-07,10,4757,,,
2.00E-07,49,4761,,,
2.00E-07,33,4761,,,
2.00E-07,3,4758,,,
2.00E-07,25,4768,,,
2.00E-07,25,4768,,,
1.00E-07,25,4769,,,
1.00E-07,25,4769,,,
2.00E-07,16,4772,,,
2.00E-07,14,4774,,,
1.00E-07,32,4779,,,
2.00E-07,32,4782,,,
1.00E-07,32,4781,,,
2.00E-07,22,4778,,,
1.00E-07,46,4780,,,
2.00E-07,10,4780,,,
2.00E-07,49,4779,,,
2.00E-07,31,4778,,,
2.00E-07,31,4777,,,
1.00E-07,31,4780,,,
2.00E-07,27,4782,,,
2.00E-07,21,4780,,,
1.00E-07,34,4782,,,
2.00E-07,34,4783,,,
2.00E-07,21,4785,,,
2.00E-07,8,4786,,,
2.00E-07,8,4786,,,
2.00E-07,4,4784,,,
2.00E-07,12,4785,,,
2.00E-07,44,4784,,,
2.00E-07,1,4785,,,
1.00E-07,1,4788,,,
2.00E-07,26,4788,,,
2.00E-07,28,4790,,,
2.00E-07,6,4790,,,
2.00E-07,31,4795,,,
2.00E-07,31,4796,,,
1.00E-07,31,4796,,,
2.00E-07,15,4793,,,
2.00E-07,27,4794,,,
2.00E-07,44,4803,,,
2.00E-07,8,4805,,,
2.00E-07,45,4804,,,
2.00E-07,20,4804,,,
1.00E-07,21,4809,,,
2.00E-07,11,4808,,,
2.00E-07,11,4809,,,
1.00E-07,11,4812,,,
2.00E-07,31,4813,,,
2.00E-07,31,4813,,,
2.00E-07,32,4812,,,
2.00E-07,47,4814,,,
2.00E-07,47,4814,,,
2.00E-07,47,4814,,,
2.00E-07,8,4812,,,
1.00E-07,8,4813,,,
1.00E-07,32,4812,,,
2.00E-07,32,4813,,,
2.00E-07,32,4813,,,
2.00E-07,13,4813,,,
2.00E-07,48,4814,,,
4.00E-07,48,4817,,,
2.00E-07,9,4822,,,
2.00E-07,3,4821,,,
2.00E-07,4,4819,,,
1.00E-07,25,4820,,,
2.00E-07,1,4819,,,
2.00E-07,24,4819,,,
2.00E-07,40,4818,,,
2.00E-07,40,4818,,,
2.00E-07,40,4818,,,
2.00E-07,41,4819,,,
2.00E-07,47,4817,,,
1.00E-07,4,4821,,,
1.00E-07,25,4819,,,
1.00E-07,25,4826,,,
1.00E-07,11,4824,,,
1.00E-07,7,4831,,,
1.00E-07,7,4831,,,
1.00E-07,7,4831,,,
2.00E-07,1,4830,,,
2.00E-07,32,4828,,,
2.00E-07,21,4826,,,
2.00E-07,21,4826,,,
1.00E-07,21,4826,,,
2.00E-07,43,4831,,,
2.00E-07,44,4830,,,
2.00E-07,50,4828,,,
2.00E-07,9,4834,,,
2.00E-07,9,4834,,,
2.00E-07,9,4835,,,
1.00E-07,9,4835,,,
1.00E-07,9,4837,,,
1.00E-07,9,4839,,,
2.00E-07,9,4839,,,
2.00E-07,48,4840,,,
1.00E-07,32,4840,,,
1.00E-07,11,4839,,,
1.00E-07,1,4841,,,
2.00E-07,1,4845,,,
1.00E-07,1,4845,,,
2.00E-07,33,4848,,,
2.00E-07,33,4848,,,
1.00E-07,1,4847,,,
2.00E-07,21,4848,,,
1.00E-07,21,4849,,,
1.00E-07,21,4850,,,
2.00E-07,21,4850,,,
1.00E-07,49,4851,,,
1.00E-07,3,4851,,,
2.00E-07,3,4851,,,
2.00E-07,3,4852,,,
1.00E-07,24,4853,,,
2.00E-07,30,4852,,,
2.00E-07,11,4847,,,
1.00E-07,23,4847,,,
2.00E-07,31,4847,,,
1.00E-07,47,4851,,,
1.00E-07,47,4851,,,
1.00E-07,47,4851,,,
2.00E-07,46,4850,,,
1.00E-07,46,4850,,,
3.00E-07,18,4855,,,
2.00E-07,18,4855,,,
2.00E-07,46,4854,,,
1.00E-07,46,4855,,,
1.00E-07,14,4853,,,
2.00E-07,45,4855,,,
2.00E-07,16,4855,,,
2.00E-07,16,4855,,,
2.00E-07,16,4855,,,
1.00E-07,2,4856,,,
1.00E-07,2,4856,,,
2.00E-07,28,4859,,,
2.00E-07,28,4862,,,
2.00E-07,18,4862,,,
2.00E-07,36,4863,,,
2.00E-07,36,4865,,,
2.00E-07,36,4867,,,
1.00E-07,36,4867,,,
2.00E-07,36,4867,,,
1.00E-07,36,4867,,,
2.00E-07,36,4867,,,
2.00E-07,34,4870,,,
1.00E-07,34,4871,,,
2.00E-07,18,4870,,,
1.00E-07,18,4873,,,
2.00E-07,18,4873,,,
2.00E-07,18,4874,,,
2.00E-07,11,4874,,,
2.00E-07,11,4876,,,
2.00E-07,38,4877,,,
2.00E-07,44,4876,,,
2.00E-07,7,4878,,,
2.00E-07,20,4875,,,
1.00E-07,42,4877,,,
2.00E-07,36,4879,,,
2.00E-07,8,4878,,,
1.00E-07,5,4877,,,
2.00E-07,5,4877,,,
1.00E-07,5,4877,,,
2.00E-07,5,4877,,,
2.00E-07,19,4879,,,
2.00E-07,19,4879,,,
2.00E-07,27,4878,,,
1.00E-07,42,4879,,,
1.00E-07,42,4880,,,
1.00E-07,13,4883,,,
2.00E-07,14,4881,,,
2.00E-07,14,4882,,,
2.00E-07,49,4884,,,
2.00E-07,2,4881,,,
1.00E-07,46,4880,,,
2.00E-07,35,4882,,,
2.00E-07,20,4882,,,
2.00E-07,40,4883,,,
1.00E-07,24,4886,,,
2.00E-07,43,4889,,,
1.00E-07,35,4898,,,
2.00E-07,8,4898,,,
2.00E-07,31,4899,,,
2.00E-07,24,4899,,,
1.00E-07,8,4900,,,
2.00E-07,11,4906,,,
2.00E-07,11,4908,,,
2.00E-07,7,4909,,,
1.00E-07,17,4909,,,
2.00E-07,17,4913,,,
1.00E-07,28,4916,,,
2.00E-07,28,4916,,,
2.00E-07,17,4915,,,
1.00E-07,17,4918,,,
2.00E-07,7,4920,,,
1.00E-07,7,4920,,,
2.00E-07,27,4919,,,
1.00E-07,27,4920,,,
2.00E-07,8,4918,,,
1.00E-07,49,4919,,,
1.00E-07,47,4922,,,
1.00E-07,20,4926,,,
2.00E-07,15,4929,,,
1.00E-07,5,4927,,,
2.00E-07,5,4927,,,
2.00E-07,28,4926,,,
2.00E-07,14,4924,,,
2.00E-07,14,4925,,,
2.00E-07,5,4924,,,
1.00E-07,41,4924,,,
2.00E-07,24,4926,,,
1.00E-07,24,4926,,,
2.00E-07,24,4926,,,
2.00E-07,11,4925,,,
3.00E-07,11,4925,,,
2.00E-07,26,4927,,,
2.00E-07,26,4927,,,
3.00E-07,44,4929,,,
2.00E-07,11,4933,,,
2.00E-07,35,4936,,,
1.00E-07,49,4936,,,
2.00E-07,49,4936,,,
2.00E-07,42,4941,,,
1.00E-07,18,4942,,,
1.00E-07,16,4942,,,
1.00E-07,43,4945,,,
2.00E-07,22,4947,,,
2.00E-07,29,4944,,,
2.00E-07,26,4948,,,
2.00E-07,26,4948,,,
2.00E-07,26,4948,,,
2.00E-07,26,4949,,,
2.00E-07,29,4949,,,
1.00E-07,29,4949,,,
2.00E-07,27,4948,,,
1.00E-07,27,4948,,,
2.00E-07,46,4951,,,
1.00E-07,46,4952,,,
2.00E-07,7,4957,,,
1.00E-07,7,4959,,,
2.00E-07,49,4960,,,
1.00E-07,49,4961,,,
2.00E-07,40,4960,,,
2.00E-07,40,4960,,,
2.00E-07,49,4960,,,
2.00E-07,2,4961,,,
1.00E-07,43,4961,,,
1.00E-07,43,4961,,,
2.00E-07,1,4965,,,
2.00E-07,42,4964,,,
1.00E-07,42,4965,,,
1.00E-07,19,4965,,,
2.00E-07,19,4965,,,
2.00E-07,11,4967,,,
2.00E-07,11,4967,,,
2.00E-07,11,4971,,,
2.00E-07,22,4974,,,
1.00E-07,19,4974,,,
1.00E-07,47,4975,,,
2.00E-07,27,4975,,,
2.00E-07,35,4978,,,
2.00E-07,35,4979,,,
2.00E-07,23,4980,,,
2.00E-07,50,4980,,,
2.00E-07,29,4985,,,
2.00E-07,29,4986,,,
2.00E-07,29,4991,,,
2.00E-07,10,4992,,,
2.00E-07,10,4992,,,
1.00E-07,14,4996,,,
2.00E-07,20,4995,,,
1.00E-07,33,5008,,,
1.00E-07,24,5008,,,
1.00E-07,18,5018,,,
1.00E-07,18,5018,,,
2.00E-07,17,5017,,,
2.00E-07,17,5017,,,
2.00E-07,17,5017,,,
2.00E-07,17,5017,,,
2.00E-07,17,5017,,,
2.00E-07,22,5016,,,
2.00E-07,6,5015,,,
2.00E-07,2,5016,,,
2.00E-07,6,5016,,,
2.00E-07,6,5016,,,
1.00E-07,6,5019,,,
2.00E-07,6,5019,,,
2.00E-07,5,5018,,,
2.00E-07,33,5020,,,
2.00E-07,28,5020,,,
2.00E-07,28,5020,,,
1.00E-07,28,5023,,,
1.00E-07,28,5024,,,
2.00E-07,28,5026,,,
1.00E-07,48,5023,,,
2.00E-07,22,5029,,,
2.00E-07,32,5029,,,
2.00E-07,32,5030,,,
2.00E-07,15,5030,,,
1.00E-07,6,5030,,,
2.00E-07,1,5028,,,
2.00E-07,10,5032,,,
2.00E-07,14,5034,,,
2.00E-07,14,5040,,,
2.00E-07,14,5041,,,
2.00E-07,14,5044,,,
2.00E-07,14,5044,,,
2.00E-07,14,5044,,,
2.00E-07,14,5046,,,
2.00E-07,43,5050,,,
2.00E-07,22,5047,,,
2.00E-07,19,5050,,,
1.00E-07,47,5053,,,
2.00E-07,37,5058,,,
1.00E-07,23,5059,,,
2.00E-07,30,5059,,,
1.00E-07,30,5060,,,
1.00E-07,6,5062,,,
2.00E-07,6,5064,,,
2.00E-07,39,5063,,,
2.00E-07,47,5063,,,
1.00E-07,22,5065,,,
2.00E-07,33,5065,,,
2.00E-07,1,5064,,,
2.00E-07,14,5069,,,
2.00E-07,14,5069,,,
2.00E-07,31,5073,,,
2.00E-07,30,5069,,,
2.00E-07,30,5069,,,
2.00E-07,5,5068,,,
1.00E-07,50,5071,,,
2.00E-07,21,5072,,,
1.00E-07,21,5072,,,
2.00E-07,21,5074,,,
2.00E-07,50,5074,,,
2.00E-07,50,5075,,,
2.00E-07,45,5074,,,
2.00E-07,27,5086,,,
2.00E-07,27,5086,,,
2.00E-07,46,5090,,,
2.00E-07,46,5091,,,
1.00E-07,46,5092,,,
2.00E-07,46,5092,,,
1.00E-07,46,5095,,,
2.00E-07,46,5095,,,
2.00E-07,46,5096,,,
1.00E-07,47,5094,,,
1.00E-07,47,5095,,,
2.00E-07,23,5097,,,
1.00E-07,23,5098,,,
2.00E-07,1,5097,,,
2.00E-07,1,5105,,,
2.00E-07,6,5105,,,
1.00E-07,26,5104,,,
2.00E-07,21,5104,,,
1.00E-07,4,5106,,,
2.00E-07,11,5104,,,
1.00E-07,11,5105,,,
1.00E-07,11,5105,,,
1.00E-07,11,5105,,,
1.00E-07,28,5105,,,
2.00E-07,23,5105,,,
2.00E-07,23,5105,,,
2.00E-07,15,5107,,,
2.00E-07,15,5107,,,
1.00E-07,15,5109,,,
1.00E-07,2,5112,,,
2.00E-07,40,5116,,,
2.00E-07,14,5116,,,
2.00E-07,9,5116,,,
2.00E-07,27,5119,,,
2.00E-07,28,5118,,,
2.00E-07,16,5120,,,
1.00E-07,12,5122,,,
2.00E-07,42,5119,,,
2.00E-07,11,5124,,,
2.00E-07,40,5128,,,
2.00E-07,2,5129,,,
2.00E-07,13,5131,,,
2.00E-07,46,5130,,,
1.00E-07,42,5128,,,
1.00E-07,38,5128,,,
2.00E-07,38,5128,,,
2.00E-07,38,5128,,,
2.00E-07,43,5130,,,
1.00E-07,48,5131,,,
2.00E-07,48,5131,,,
2.00E-07,12,5130,,,
2.00E-07,12,5131,,,
1.00E-07,12,5133,,,
2.00E-07,50,5131,,,
2.00E-07,47,5140,,,
2.00E-07,16,5139,,,
2.00E-07,16,5140,,,
2.00E-07,4,5143,,,
2.00E-07,43,5144,,,
2.00E-07,26,5148,,,
2.00E-07,9,5147,,,
1.00E-07,9,5148,,,
2.00E-07,9,5148,,,
2.00E-07,19,5146,,,
2.00E-07,15,5144,,,
2.00E-07,31,5145,,,
2.00E-07,20,5155,,,
2.00E-07,36,5156,,,
2.00E-07,36,5156,,,
1.00E-07,20,5155,,,
2.00E-07,19,5154,,,
2.00E-07,34,5153,,,
2.00E-07,34,5155,,,
2.00E-07,8,5157,,,
1.00E-07,8,5158,,,
2.00E-07,43,5160,,,
1.00E-07,28,5159,,,
2.00E-07,10,5160,,,
2.00E-07,36,5161,,,
2.00E-07,3,5163,,,
2.00E-07,43,5167,,,
2.00E-07,3,5169,,,
1.00E-07,19,5171,,,
1.00E-07,44,5174,,,
2.00E-07,44,5174,,,
2.00E-07,44,5174,,,
2.00E-07,44,5174,,,
1.00E-07,38,5175,,,
2.00E-07,38,5178,,,
1.00E-07,32,5189,,,
2.00E-07,24,5189,,,
1.00E-07,25,5203,,,
1.00E-07,25,5205,,,
2.00E-07,25,5205,,,
1.00E-07,30,5202,,,
1.00E-07,36,5202,,,
1.00E-07,5,5202,,,
2.00E-07,32,5200,,,
2.00E-07,8,5203,,,
2.00E-07,19,5206,,,
1.00E-07,6,5206,,,
1.00E-07,29,5213,,,
2.00E-07,30,5217,,,
1.00E-07,6,5216,,,
2.00E-07,4,5219,,,
2.00E-07,4,5220,,,
2.00E-07,19,5229,,,
1.00E-07,14,5236,,,
1.00E-07,6,5235,,,
2.00E-07,34,5237,,,
2.00E-07,24,5238,,,
1.00E-07,24,5238,,,
2.00E-07,20,5243,,,
2.00E-07,47,5243,,,
2.00E-07,25,5243,,,
2.00E-07,48,5248,,,
1.00E-07,11,5247,,,
2.00E-07,11,5248,,,
2.00E-07,36,5250,,,
2.00E-07,40,5253,,,
2.00E-07,11,5252,,,
1.00E-07,31,5253,,,
2.00E-07,31,5253,,,
2.00E-07,38,5251,,,
2.00E-07,25,5248,,,
2.00E-07,41,5251,,,
1.00E-07,41,5252,,,
2.00E-07,41,5253,,,
2.00E-07,41,5253,,,
2.00E-07,41,5254,,,
1.00E-07,41,5255,,,
2.00E-07,41,5258,,,
2.00E-07,41,5258,,,
1.00E-07,17,5258,,,
2.00E-07,21,5260,,,
1.00E-07,21,5260,,,
2.00E-07,21,5260,,,
1.00E-07,37,5261,,,
2.00E-07,37,5268,,,
2.00E-07,15,5269,,,
1.00E-07,15,5274,,,
2.00E-07,16,5278,,,
2.00E-07,27,5280,,,
1.00E-07,16,5280,,,
1.00E-07,16,5280,,,
2.00E-07,14,5283,,,
2.00E-07,14,5285,,,
2.00E-07,14,5285,,,
1.00E-07,14,5288,,,
1.00E-07,41,5291,,,
2.00E-07,3,5296,,,
2.00E-07,25,5297,,,
1.00E-07,25,5297,,,
1.00E-07,25,5298,,,
2.00E-07,3,5298,,,
1.00E-07,21,5297,,,
2.00E-07,21,5298,,,
2.00E-07,34,5304,,,
1.00E-07,11,5303,,,
2.00E-07,11,5304,,,
2.00E-07,35,5303,,,
1.00E-07,35,5303,,,
2.00E-07,35,5304,,,
2.00E-07,35,5304,,,
1.00E-07,35,5304,,,
1.00E-07,35,5304,,,
2.00E-07,12,5307,,,
2.00E-07,13,5309,,,
1.00E-07,41,5307,,,
2.00E-07,23,5307,,,
2.00E-07,11,5308,,,
1.00E-07,19,5311,,,
2.00E-07,34,5311,,,
2.00E-07,7,5314,,,
2.00E-07,7,5316,,,
1.00E-07,32,5317,,,
2.00E-07,13,5317,,,
2.00E-07,4,5320,,,
2.00E-07,17,5317,,,
2.00E-07,17,5317,,,
2.00E-07,17,5317,,,
1.00E-07,17,5318,,,
2.00E-07,11,5318,,,
2.00E-07,11,5318,,,
2.00E-07,45,5319,,,
2.00E-07,11,5320,,,
1.00E-07,8,5323,,,
2.00E-07,34,5322,,,
2.00E-07,34,5322,,,
2.00E-07,29,5321,,,
2.00E-07,8,5323,,,
2.00E-07,8,5323,,,
1.00E-07,1,5324,,,
1.00E-07,1,5324,,,
1.00E-07,8,5323,,,
1.00E-07,8,5323,,,
1.00E-07,8,5323,,,
2.00E-07,37,5330,,,
2.00E-07,37,5326,,,
1.00E-07,37,5326,,,
1.00E-07,37,5327,,,
1.00E-07,37,5330,,,
1.00E-07,26,5331,,,
2.00E-07,26,5332,,,
1.00E-07,13,5336,,,
2.00E-07,38,5338,,,
2.00E-07,38,5339,,,
1.00E-07,38,5340,,,
2.00E-07,38,5341,,,
2.00E-07,38,5344,,,
2.00E-07,46,5343,,,
2.00E-07,46,5343,,,
2.00E-07,12,5345,,,
2.00E-07,25,5344,,,
1.00E-07,25,5345,,,
1.00E-07,25,5345,,,
2.00E-07,32,5346,,,
1.00E-07,46,5348,,,
2.00E-07,46,5348,,,
2.00E-07,50,5350,,,
2.00E-07,14,5351,,,
2.00E-07,32,5351,,,
1.00E-07,32,5351,,,
1.00E-07,17,5354,,,
2.00E-07,17,5354,,,
2.00E-07,46,5356,,,
2.00E-07,46,5357,,,
2.00E-07,19,5363,,,
2.00E-07,19,5363,,,
2.00E-07,19,5363,,,
2.00E-07,15,5364,,,
2.00E-07,8,5366,,,
2.00E-07,24,5367,,,
2.00E-07,42,5364,,,
2.00E-07,45,5368,,,
2.00E-07,6,5372,,,
1.00E-07,45,5371,,,
2.00E-07,45,5371,,,
1.00E-07,28,5372,,,
2.00E-07,7,5374,,,
2.00E-07,22,5377,,,
2.00E-07,7,5377,,,
2.00E-07,5,5378,,,
2.00E-07,5,5378,,,
2.00E-07,8,5378,,,
2.00E-07,34,5376,,,
2.00E-07,34,5376,,,
1.00E-07,30,5375,,,
2.00E-07,39,5376,,,
2.00E-07,23,5376,,,
2.00E-07,15,5378,,,
2.00E-07,15,5381,,,
1.00E-07,30,5379,,,
3.00E-07,44,5379,,,
2.00E-07,44,5379,,,
1.00E-07,31,5381,,,
2.00E-07,39,5383,,,
2.00E-07,23,5383,,,
2.00E-07,12,5382,,,
1.00E-07,12,5384,,,
1.00E-07,12,5386,,,
2.00E-07,13,5384,,,
2.00E-07,12,5383,,,
2.00E-07,12,5385,,,
2.00E-07,20,5390,,,
1.00E-07,20,5390,,,
1.00E-07,50,5392,,,
2.00E-07,50,5393,,,
2.00E-07,20,5396,,,
2.00E-07,10,5390,,,
2.00E-07,47,5402,,,
2.00E-07,34,5405,,,
2.00E-07,49,5405,,,
1.00E-07,19,5404,,,
1.00E-07,19,5404,,,
1.00E-07,50,5404,,,
2.00E-07,21,5404,,,
2.00E-07,23,5406,,,
2.00E-07,3,5406,,,
1.00E-07,3,5407,,,
2.00E-07,29,5409,,,
2.00E-07,3,5408,,,
2.00E-07,6,5408,,,
2.00E-07,6,5408,,,
2.00E-07,45,5409,,,
2.00E-07,2,5412,,,
2.00E-07,2,5412,,,
1.00E-07,21,5417,,,
