cas operacie,vybrane cislo,velkost frontu,,,
4.00E-07,7,428,,,
3.00E-07,47,430,,,
4.00E-07,3,430,,,
3.00E-07,30,432,,,
4.00E-07,9,432,,,
3.00E-07,48,434,,,
3.00E-07,38,438,,,
3.00E-07,19,437,,,
4.00E-07,24,436,,,
3.00E-07,29,440,,,
3.00E-07,23,439,,,
3.00E-07,5,438,,,
3.00E-07,6,438,,,
4.00E-07,6,441,,,
3.00E-07,40,441,,,
3.00E-07,19,443,,,
3.00E-07,36,443,,,
3.00E-07,2,443,,,
3.00E-07,38,444,,,
3.00E-07,35,443,,,
3.00E-07,39,442,,,
3.00E-07,46,441,,,
3.00E-07,43,442,,,
4.00E-07,11,442,,,
4.00E-07,7,441,,,
3.00E-07,4,441,,,
3.00E-07,31,441,,,
3.00E-07,7,440,,,
3.00E-07,38,441,,,
3.00E-07,1,441,,,
3.00E-07,41,440,,,
4.00E-07,32,447,,,
3.00E-07,13,446,,,
2.00E-07,1,445,,,
3.00E-07,27,445,,,
3.00E-07,7,444,,,
3.00E-07,6,446,,,
3.00E-07,25,445,,,
3.00E-07,16,444,,,
4.00E-07,36,443,,,
4.00E-07,21,448,,,
3.00E-07,46,447,,,
3.00E-07,13,446,,,
3.00E-07,2,450,,,
3.00E-07,20,450,,,
3.00E-07,13,450,,,
3.00E-07,20,449,,,
3.00E-07,18,448,,,
4.00E-07,6,449,,,
3.00E-07,12,449,,,
3.00E-07,46,448,,,
3.00E-07,43,449,,,
3.00E-07,33,452,,,
3.00E-07,30,452,,,
3.00E-07,2,453,,,
3.00E-07,39,455,,,
3.00E-07,39,454,,,
3.00E-07,41,454,,,
4.00E-07,4,455,,,
3.00E-07,11,454,,,
4.00E-07,36,456,,,
3.00E-07,37,458,,,
2.00E-07,37,461,,,
3.00E-07,38,460,,,
3.00E-07,23,462,,,
2.00E-07,32,462,,,
3.00E-07,2,462,,,
3.00E-07,49,465,,,
3.00E-07,27,464,,,
3.00E-07,29,463,,,
3.00E-07,4,465,,,
3.00E-07,3,464,,,
4.00E-07,30,464,,,
2.00E-07,37,463,,,
0.0002731,17,463,,,
3.00E-07,9,463,,,
3.00E-07,34,468,,,
3.00E-07,30,468,,,
3.00E-07,43,473,,,
2.00E-07,29,475,,,
4.00E-07,6,474,,,
3.00E-07,21,478,,,
3.00E-07,16,477,,,
3.00E-07,22,476,,,
3.00E-07,3,475,,,
3.00E-07,47,474,,,
3.00E-07,10,478,,,
3.00E-07,12,477,,,
