cas operacie,index prvku,dlzka zoznamu,,,sum,pocet
0.0001364,0,89,,,,
8.44E-05,0,89,,,,
8.37E-05,0,89,,,,
8.40E-05,0,87,,,,
8.41E-05,0,86,,,,
8.40E-05,0,87,,,,
8.39E-05,0,87,,,,
8.37E-05,0,88,,,,
0.0001047,0,87,,,,
8.42E-05,0,88,,,,
8.39E-05,0,87,,,,
8.41E-05,0,86,,,,
8.38E-05,0,84,,,,
8.40E-05,0,84,,,,
9.33E-05,0,84,,,,
8.64E-05,0,81,,,,
8.43E-05,0,83,,,,
8.41E-05,0,84,,,,
8.38E-05,0,80,,,,
8.39E-05,0,84,,,,
8.31E-05,0,83,,,,
8.35E-05,0,82,,,,
9.77E-05,0,86,,,,
8.57E-05,0,85,,,,
8.50E-05,0,84,,,,
8.47E-05,0,80,,,,
8.47E-05,0,81,,,,
8.89E-05,0,85,,,,
0.0001129,0,84,,,,
9.20E-05,0,87,,,,
8.53E-05,0,87,,,,
8.50E-05,0,89,,,,
8.48E-05,0,89,,,,
0.0001091,0,89,,,,
0.0001206,0,88,,,,
8.45E-05,0,92,,,,
8.47E-05,0,91,,,,
8.40E-05,0,89,,,,
8.52E-05,0,88,,,,
8.47E-05,0,92,,,,
0.0001127,0,92,,,,
8.48E-05,0,92,,,,
8.48E-05,0,91,,,,
8.48E-05,0,90,,,,
8.53E-05,0,88,,,,
8.51E-05,0,89,,,,
8.56E-05,0,87,,,,
8.51E-05,0,86,,,,
8.42E-05,0,86,,,,
8.54E-05,0,83,,,,
8.60E-05,0,80,,,,
0.0001256,0,78,,,,
0.0002141,0,80,,,,
0.0001182,0,79,,,,
0.0001186,0,82,,,,
0.0001867,0,79,,,,
8.50E-05,0,78,,,,
8.41E-05,0,83,,,,
8.55E-05,0,80,,,,
8.42E-05,0,82,,,,
8.40E-05,0,81,,,,
8.90E-05,0,79,,,,
8.67E-05,0,84,,,,
8.44E-05,0,84,,,,
8.45E-05,0,84,,,,
8.47E-05,0,84,,,,
9.01E-05,0,85,,,,
9.13E-05,0,85,,,,
8.45E-05,0,81,,,,
8.34E-05,0,79,,,,
0.0001766,0,80,,,,
0.0001317,0,80,,,,
0.0001369,0,79,,,,
8.42E-05,0,77,,,,
0.0001361,0,76,,,,
0.0002135,0,74,,,,
8.52E-05,0,77,,,,
8.52E-05,0,79,,,,
8.57E-05,0,78,,,,
8.55E-05,0,78,,,,
8.89E-05,0,78,,,,
8.51E-05,0,84,,,,
8.40E-05,0,84,,,,
8.42E-05,0,82,,,,
9.58E-05,0,73,,,,
8.39E-05,0,73,,,,
8.40E-05,0,72,,,,
8.36E-05,0,69,,,,
8.41E-05,0,68,,,,
8.45E-05,0,68,,,,
8.42E-05,0,68,,,,
0.0001761,0,69,,,,
9.22E-05,0,72,,,,
8.91E-05,0,71,,,,
8.31E-05,0,72,,,,
8.49E-05,0,71,,,,
8.41E-05,0,78,,,,
8.45E-05,0,83,,,,
0.0001029,0,82,,,,
8.69E-05,0,81,,,,
8.36E-05,0,84,,,,
8.55E-05,0,83,,,,
8.44E-05,0,81,,,,
8.40E-05,0,79,,,,
0.000119,0,77,,,,
0.0001146,0,76,,,,
8.96E-05,0,77,,,,
8.52E-05,0,76,,,,
8.39E-05,0,77,,,,
8.37E-05,0,77,,,,
8.40E-05,0,77,,,,
9.17E-05,0,76,,,,
9.49E-05,0,75,,,,
9.09E-05,0,75,,,,
9.16E-05,0,72,,,,
0.0002275,0,70,,,,
0.0001824,0,68,,,,
8.45E-05,0,64,,,,
8.45E-05,0,63,,,,
8.39E-05,0,62,,,,
8.74E-05,0,63,,,,
0.0002011,0,62,,,,
8.60E-05,0,62,,,,
8.44E-05,0,63,,,,
8.36E-05,0,60,,,,
8.64E-05,0,60,,,,
8.38E-05,0,61,,,,
8.39E-05,0,60,,,,
8.41E-05,0,62,,,,
8.40E-05,0,61,,,,
8.44E-05,0,61,,,,
8.45E-05,0,61,,,,
8.52E-05,0,56,,,,
0.000171,0,56,,,,
9.21E-05,0,55,,,,
8.52E-05,0,55,,,,
8.54E-05,0,55,,,,
8.65E-05,0,55,,,,
0.0001456,0,58,,,,
8.57E-05,0,57,,,,
8.50E-05,0,57,,,,
0.0001223,0,56,,,,
8.67E-05,0,58,,,,
0.0001204,0,56,,,,
8.45E-05,0,57,,,,
8.42E-05,0,55,,,,
8.45E-05,0,54,,,,
8.38E-05,0,54,,,,
0.0001061,0,53,,,,
8.52E-05,0,52,,,,
8.50E-05,0,51,,,,
0.00012,0,50,,,,
8.53E-05,0,51,,,,
0.0001205,0,50,,,,
8.75E-05,0,51,,,,
8.58E-05,0,49,,,,
8.40E-05,0,48,,,,
9.13E-05,0,47,,,,
0.0001263,0,48,,,,
8.41E-05,0,50,,,,
9.03E-05,0,48,,,,
9.06E-05,0,49,,,,
8.46E-05,0,47,,,,
8.37E-05,0,44,,,,
8.36E-05,0,42,,,,
8.61E-05,0,40,,,,
8.35E-05,0,39,,,,
8.45E-05,0,39,,,,
8.63E-05,0,39,,,,
8.41E-05,0,37,,,,
8.42E-05,0,36,,,,
9.20E-05,0,36,,,,
8.94E-05,0,32,,,,
8.45E-05,0,32,,,,
8.42E-05,0,29,,,,
8.35E-05,0,27,,,,
8.57E-05,0,28,,,,
8.54E-05,0,27,,,,
8.51E-05,0,26,,,,
8.64E-05,0,28,,,,
8.42E-05,0,29,,,,
8.39E-05,0,31,,,,
8.32E-05,0,30,,,,
8.42E-05,0,34,,,,
8.40E-05,0,34,,,,
8.38E-05,0,34,,,,
8.94E-05,0,36,,,,
8.67E-05,0,35,,,,
0.0001362,0,35,,,,
8.77E-05,0,34,,,,
8.51E-05,0,31,,,,
8.48E-05,0,30,,,,
8.56E-05,0,30,,,,
8.48E-05,0,29,,,,
