cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,sum,pocet
0.0001108,4,4,7,,,,
6.80E-05,2,2,7,,,,
8.97E-05,3,3,5,,,,
2.27E-05,0,0,5,,,,
4.48E-05,1,1,6,,,,
4.60E-05,1,1,2,,,,
6.76E-05,2,2,4,,,,
6.78E-05,2,2,5,,,,
8.98E-05,3,3,4,,,,
2.29E-05,0,0,3,,,,
2.29E-05,0,0,3,,,,
6.77E-05,2,2,3,,,,
4.55E-05,1,1,4,,,,
4.49E-05,1,1,3,,,,
2.29E-05,0,0,1,,,,
2.32E-05,0,0,1,,,,
2.27E-05,0,0,1,,,,
4.50E-05,1,1,3,,,,
2.29E-05,0,0,1,,,,
4.52E-05,1,1,8,,,,
0.0001776,7,7,8,,,,
0.0001995,8,8,9,,,,
0.0002,8,8,10,,,,
0.0001559,6,6,7,,,,
0.0001124,4,4,14,,,,
0.0001562,6,6,14,,,,
2.27E-05,0,0,13,,,,
0.0002664,11,11,14,,,,
0.0002008,8,8,13,,,,
4.51E-05,1,1,14,,,,
0.0002741,11,11,14,,,,
0.0002877,12,12,15,,,,
0.0001999,8,8,10,,,,
4.50E-05,1,1,9,,,,
2.27E-05,0,0,9,,,,
2.31E-05,0,0,17,,,,
0.0002875,12,12,18,,,,
6.68E-05,2,2,17,,,,
0.0003612,15,15,18,,,,
0.000287,12,12,18,,,,
0.0003096,13,13,17,,,,
0.0002866,12,12,16,,,,
0.0003565,15,15,17,,,,
0.0002003,8,8,15,,,,
0.0002243,9,9,14,,,,
0.000134,5,5,14,,,,
4.51E-05,1,1,14,,,,
8.91E-05,3,3,13,,,,
8.96E-05,3,3,13,,,,
0.0002448,10,10,14,,,,
0.0002201,9,9,13,,,,
2.28E-05,0,0,13,,,,
6.76E-05,2,2,10,,,,
4.52E-05,1,1,8,,,,
0.0001555,6,6,7,,,,
0.0001113,4,4,6,,,,
6.69E-05,2,2,7,,,,
0.0001785,7,7,8,,,,
0.0001109,4,4,8,,,,
2.28E-05,0,0,8,,,,
0.0001813,5,5,8,,,,
4.70E-05,1,1,8,,,,
8.93E-05,3,3,6,,,,
8.98E-05,3,3,5,,,,
0.0001117,4,4,5,,,,
4.66E-05,1,1,2,,,,
2.30E-05,0,0,2,,,,
6.85E-05,2,2,3,,,,
0.000259,9,9,10,,,,
5.71E-05,0,0,5,,,,
4.48E-05,1,1,2,,,,
4.59E-05,1,1,2,,,,
6.66E-05,2,2,3,,,,
0.0001021,2,2,5,,,,
2.63E-05,0,0,6,,,,
0.0002252,5,5,6,,,,
6.93E-05,2,2,4,,,,
2.31E-05,0,0,1,,,,
2.29E-05,0,0,6,,,,
4.72E-05,1,1,6,,,,
0.0001784,7,7,9,,,,
0.0002516,10,10,12,,,,
7.80E-05,2,2,8,,,,
0.0001566,6,6,8,,,,
0.0001337,5,5,7,,,,
2.28E-05,0,0,8,,,,
6.76E-05,2,2,8,,,,
4.51E-05,1,1,3,,,,
4.52E-05,1,1,6,,,,
8.35E-05,1,1,2,,,,
0.0002019,8,8,10,,,,
0.0001117,4,4,5,,,,
5.04E-05,1,1,2,,,,
4.56E-05,1,1,2,,,,
4.53E-05,1,1,2,,,,
8.93E-05,3,3,5,,,,
6.69E-05,2,2,5,,,,
6.79E-05,2,2,14,,,,
0.0002667,11,11,13,,,,
0.0002011,8,8,15,,,,
0.0003156,13,13,15,,,,
0.0002444,10,10,14,,,,
2.27E-05,0,0,15,,,,
4.54E-05,1,1,16,,,,
0.0001779,7,7,16,,,,
4.52E-05,1,1,17,,,,
0.0003328,14,14,17,,,,
0.0001122,4,4,13,,,,
0.0001572,6,6,15,,,,
0.0002453,10,10,15,,,,
0.0001784,7,7,15,,,,
0.0001559,6,6,15,,,,
0.0006105,5,5,9,,,,
0.0002469,10,10,14,,,,
0.0002664,11,11,16,,,,
8.96E-05,3,3,15,,,,
0.0002669,11,11,19,,,,
0.0002004,8,8,23,,,,
2.27E-05,0,0,26,,,,
0.0003108,13,13,29,,,,
0.0005305,23,23,27,,,,
2.30E-05,0,0,32,,,,
0.0001115,4,4,28,,,,
0.0003108,13,13,28,,,,
8.97E-05,3,3,26,,,,
0.0005954,23,23,27,,,,
0.0005351,23,23,28,,,,
0.0001576,6,6,30,,,,
0.0003346,14,14,27,,,,
0.0001248,1,1,28,,,,
0.0001954,7,7,21,,,,
0.0001069,3,3,15,,,,
0.0002207,9,9,14,,,,
0.0001804,6,6,16,,,,
0.0002005,8,8,16,,,,
0.0001338,5,5,14,,,,
2.26E-05,0,0,14,,,,
8.92E-05,3,3,16,,,,
0.0002693,11,11,19,,,,
0.0003554,15,15,19,,,,
0.0003347,14,14,16,,,,
0.0001783,7,7,17,,,,
0.0003314,14,14,16,,,,
0.000325,13,13,21,,,,
0.0001796,7,7,20,,,,
0.0002248,9,9,20,,,,
0.0001112,4,4,19,,,,
0.0003126,13,13,19,,,,
0.0004885,21,21,23,,,,
0.0002667,11,11,20,,,,
8.99E-05,3,3,22,,,,
0.0002667,11,11,18,,,,
0.0002684,11,11,23,,,,
0.0002217,9,9,21,,,,
6.73E-05,2,2,21,,,,
4.53E-05,1,1,20,,,,
0.0002888,12,12,21,,,,
0.0001125,4,4,22,,,,
0.0003407,14,14,18,,,,
0.000222,9,9,19,,,,
0.0002007,8,8,17,,,,
0.0002691,11,11,16,,,,
4.53E-05,1,1,15,,,,
0.0001335,5,5,15,,,,
0.0002444,10,10,11,,,,
2.27E-05,0,0,11,,,,
0.000156,6,6,9,,,,
0.0001114,4,4,10,,,,
0.0001993,8,8,18,,,,
0.0002037,8,8,19,,,,
0.0001547,6,6,16,,,,
0.0003127,13,13,16,,,,
0.0002224,8,8,13,,,,
0.000176,7,7,11,,,,
0.0001119,4,4,16,,,,
0.0003556,13,13,18,,,,
4.54E-05,1,1,18,,,,
0.0003576,15,15,18,,,,
0.0003975,17,17,18,,,,
6.76E-05,2,2,15,,,,
0.000341,14,14,15,,,,
8.91E-05,3,3,21,,,,
0.0001191,4,4,22,,,,
0.000134,5,5,25,,,,
0.0002072,8,8,25,,,,
0.0006391,24,24,27,,,,
0.0002436,10,10,27,,,,
4.51E-05,1,1,29,,,,
0.0003783,16,16,32,,,,
0.0001338,5,5,28,,,,
0.0004691,20,20,28,,,,
6.73E-05,2,2,23,,,,
0.0005195,22,22,24,,,,
0.0002005,8,8,25,,,,
0.0006421,24,24,27,,,,
0.0002869,12,12,24,,,,
0.0001116,4,4,24,,,,
0.0001119,4,4,25,,,,
0.0001243,4,4,16,,,,
3.31E-05,0,0,19,,,,
2.29E-05,0,0,17,,,,
0.0003544,15,15,17,,,,
0.0001548,6,6,18,,,,
0.0006613,9,9,19,,,,
0.0001339,5,5,18,,,,
4.53E-05,1,1,17,,,,
0.0002906,12,12,16,,,,
0.0002468,10,10,14,,,,
0.0002007,8,8,16,,,,
8.88E-05,3,3,18,,,,
0.0001767,7,7,15,,,,
8.96E-05,3,3,7,,,,
0.000108,3,3,5,,,,
4.49E-05,1,1,5,,,,
4.51E-05,1,1,3,,,,
2.28E-05,0,0,6,,,,
5.68E-05,1,1,7,,,,
0.0001792,7,7,9,,,,
4.57E-05,1,1,5,,,,
0.0002143,5,5,6,,,,
9.46E-05,3,3,13,,,,
4.51E-05,1,1,13,,,,
0.0001783,7,7,15,,,,
0.0002238,9,9,11,,,,
0.0001339,5,5,15,,,,
0.0002905,12,12,16,,,,
6.73E-05,2,2,6,,,,
2.28E-05,0,0,8,,,,
4.53E-05,1,1,8,,,,
9.20E-05,3,3,8,,,,
2.29E-05,0,0,9,,,,
8.93E-05,3,3,9,,,,
0.0001989,8,8,10,,,,
0.0001548,6,6,11,,,,
0.0001754,6,6,11,,,,
0.0001271,4,4,7,,,,
0.0002695,11,11,13,,,,
0.0001122,4,4,15,,,,
0.0002003,8,8,12,,,,
2.29E-05,0,0,12,,,,
8.92E-05,3,3,13,,,,
0.0001338,5,5,16,,,,
0.0002887,12,12,21,,,,
0.0002434,10,10,22,,,,
6.76E-05,2,2,21,,,,
0.0001118,4,4,17,,,,
6.67E-05,2,2,17,,,,
0.0001803,7,7,17,,,,
6.70E-05,2,2,16,,,,
0.0002212,9,9,18,,,,
0.000363,15,15,18,,,,
0.0002222,9,9,18,,,,
4.49E-05,1,1,17,,,,
2.25E-05,0,0,17,,,,
4.50E-05,1,1,16,,,,
8.95E-05,3,3,18,,,,
6.74E-05,2,2,14,,,,
0.0001118,4,4,12,,,,
0.00018,7,7,9,,,,
9.06E-05,3,3,10,,,,
8.98E-05,3,3,11,,,,
0.0001108,4,4,8,,,,
0.0001802,7,7,9,,,,
0.0001123,4,4,9,,,,
2.25E-05,0,0,10,,,,
6.29E-05,1,1,8,,,,
2.32E-05,0,0,5,,,,
0.0001332,5,5,7,,,,
4.55E-05,1,1,7,,,,
2.28E-05,0,0,8,,,,
0.0001561,6,6,10,,,,
2.36E-05,0,0,5,,,,
4.55E-05,1,1,2,,,,
2.29E-05,0,0,2,,,,
2.27E-05,0,0,1,,,,
2.28E-05,0,0,1,,,,
2.29E-05,0,0,10,,,,
4.51E-05,1,1,11,,,,
8.97E-05,3,3,9,,,,
0.0001336,5,5,10,,,,
0.0001338,5,5,9,,,,
0.0002074,6,6,12,,,,
0.000202,8,8,16,,,,
0.0001122,4,4,15,,,,
0.0001343,5,5,16,,,,
0.000409,15,15,18,,,,
0.0002246,9,9,18,,,,
0.0002143,6,6,18,,,,
0.0002227,9,9,20,,,,
0.0005009,20,20,30,,,,
0.000532,23,23,30,,,,
0.0004854,21,21,29,,,,
0.0002714,11,11,27,,,,
4.54E-05,1,1,21,,,,
0.0001781,7,7,21,,,,
0.000312,13,13,21,,,,
0.0002662,11,11,21,,,,
0.0003109,13,13,22,,,,
6.73E-05,2,2,22,,,,
0.0001776,7,7,26,,,,
0.000208,6,6,25,,,,
8.68E-05,2,2,25,,,,
0.000408,17,17,31,,,,
0.0006783,29,29,30,,,,
0.0001334,5,5,30,,,,
0.0002226,9,9,30,,,,
0.0005411,23,23,35,,,,
0.0008247,36,36,41,,,,
0.0002071,8,8,41,,,,
0.0007364,32,32,37,,,,
0.0001558,6,6,35,,,,
0.0005556,24,24,40,,,,
0.0003328,14,14,38,,,,
0.0005382,23,23,37,,,,
0.0001339,5,5,38,,,,
0.0001135,4,4,39,,,,
0.0002661,11,11,39,,,,
0.0003543,15,15,39,,,,
0.0003255,13,13,45,,,,
0.0001989,8,8,41,,,,
0.0002693,11,11,36,,,,
2.27E-05,0,0,37,,,,
0.0007661,26,26,38,,,,
0.0005427,23,23,37,,,,
0.0001337,5,5,37,,,,
0.0006539,28,28,36,,,,
0.0005619,24,24,36,,,,
0.0002662,11,11,35,,,,
0.0001208,4,4,34,,,,
0.0003124,13,13,34,,,,
0.0005772,25,25,31,,,,
4.50E-05,1,1,32,,,,
4.73E-05,1,1,31,,,,
0.0001798,4,4,29,,,,
0.0003141,13,13,28,,,,
0.0003599,15,15,27,,,,
0.0004216,18,18,27,,,,
6.76E-05,2,2,27,,,,
0.0004485,19,19,28,,,,
0.0002038,7,7,26,,,,
0.0005523,24,24,26,,,,
0.0002268,9,9,27,,,,
0.0004405,17,17,34,,,,
0.0003568,15,15,33,,,,
0.0003773,16,16,33,,,,
0.0005757,25,25,34,,,,
0.0006418,26,26,32,,,,
0.0001106,4,4,27,,,,
0.000335,14,14,26,,,,
0.0004183,18,18,27,,,,
0.0003535,15,15,27,,,,
0.0003713,14,14,28,,,,
0.0002005,8,8,28,,,,
6.74E-05,2,2,27,,,,
0.0005359,23,23,27,,,,
0.0003955,16,16,29,,,,
0.0001335,5,5,33,,,,
0.0006536,28,28,35,,,,
4.54E-05,1,1,35,,,,
6.72E-05,2,2,36,,,,
0.0008166,34,34,37,,,,
0.0006572,19,19,37,,,,
0.0004233,18,18,45,,,,
0.0001646,6,6,45,,,,
0.0010111,44,44,45,,,,
0.0008322,36,36,45,,,,
0.0001337,5,5,45,,,,
0.0004906,21,21,48,,,,
0.0002008,8,8,44,,,,
0.0005372,23,23,44,,,,
0.0001998,8,8,45,,,,
0.0006966,30,30,46,,,,
0.0008706,38,38,50,,,,
0.0009554,34,34,53,,,,
0.0005856,25,25,49,,,,
2.41E-05,0,0,48,,,,
0.0005639,24,24,48,,,,
0.0001119,4,4,50,,,,
0.00094,41,41,51,,,,
4.53E-05,1,1,51,,,,
0.0004323,14,14,52,,,,
0.0001343,5,5,49,,,,
0.0008049,35,35,49,,,,
0.0007596,25,25,49,,,,
0.0001768,7,7,44,,,,
0.0002441,10,10,45,,,,
0.0002919,12,12,43,,,,
0.0007786,34,34,44,,,,
0.0003345,14,14,45,,,,
0.0002444,10,10,45,,,,
6.74E-05,2,2,43,,,,
0.0007174,31,31,37,,,,
0.0008592,21,21,36,,,,
0.0001591,6,6,36,,,,
0.0008528,27,27,41,,,,
0.0002883,12,12,35,,,,
0.0002667,11,11,35,,,,
0.000266,11,11,33,,,,
0.000584,25,25,48,,,,
0.0002745,11,11,48,,,,
0.0006339,23,23,47,,,,
0.0002027,7,7,47,,,,
0.0008643,38,38,47,,,,
0.000945,42,42,47,,,,
0.0001358,5,5,44,,,,
0.0001781,7,7,45,,,,
0.0008485,37,37,47,,,,
0.0002929,12,12,48,,,,
0.0008439,37,37,49,,,,
0.0001362,5,5,48,,,,
0.0008242,36,36,48,,,,
0.0001337,5,5,44,,,,
6.74E-05,2,2,41,,,,
0.000678,18,18,41,,,,
0.0006899,30,30,42,,,,
0.0002451,10,10,43,,,,
6.75E-05,2,2,44,,,,
0.0006397,18,18,45,,,,
0.000377,16,16,46,,,,
0.0007721,34,34,46,,,,
0.0005518,24,24,47,,,,
0.0002217,9,9,48,,,,
0.0008537,37,37,49,,,,
0.0001563,6,6,51,,,,
0.0008119,35,35,50,,,,
7.45E-05,2,2,51,,,,
0.0001345,5,5,67,,,,
0.0014087,63,63,66,,,,
0.0007087,14,14,66,,,,
0.0009596,42,42,67,,,,
0.0007312,32,32,71,,,,
0.0001141,4,4,69,,,,
0.0015175,67,67,68,,,,
0.0001112,4,4,71,,,,
0.0006235,27,27,73,,,,
0.0010443,46,46,72,,,,
0.0001118,4,4,72,,,,
0.0004642,20,20,81,,,,
0.0007922,34,34,81,,,,
0.0008148,35,35,83,,,,
0.0004681,20,20,86,,,,
0.0002226,9,9,85,,,,
0.000664,14,14,84,,,,
0.0001339,5,5,80,,,,
0.0001991,8,8,81,,,,
2.27E-05,0,0,84,,,,
0.0007788,34,34,79,,,,
0.0008564,33,33,78,,,,
0.0007268,32,32,77,,,,
0.0009915,44,44,78,,,,
0.0003341,14,14,78,,,,
0.0007904,30,30,81,,,,
0.0001289,3,3,82,,,,
0.0022313,63,63,79,,,,
0.0001459,4,4,84,,,,
0.0010639,38,38,84,,,,
0.0006632,27,27,84,,,,
0.0011673,41,41,83,,,,
0.0002677,11,11,80,,,,
0.0002887,12,12,80,,,,
0.0010651,40,40,80,,,,
0.0010272,45,45,83,,,,
0.000597,26,26,86,,,,
0.0001782,7,7,85,,,,
0.0015975,71,71,85,,,,
0.0004678,20,20,85,,,,
0.0006543,28,28,89,,,,
2.28E-05,0,0,88,,,,
0.0012172,52,52,89,,,,
0.0014591,46,46,89,,,,
0.0004436,19,19,89,,,,
0.0019703,88,88,89,,,,
0.0019094,85,85,93,,,,
0.0019436,87,87,88,,,,
0.0003512,11,11,85,,,,
0.0001788,6,6,85,,,,
0.0003531,14,14,85,,,,
0.0011698,52,52,84,,,,
0.0015204,49,49,82,,,,
0.0011922,53,53,84,,,,
0.000707,31,31,82,,,,
0.0001169,4,4,82,,,,
0.0005482,22,22,82,,,,
0.0002276,9,9,87,,,,
0.0012939,57,57,84,,,,
0.0001788,7,7,84,,,,
0.000625,26,26,90,,,,
0.0007037,31,31,90,,,,
0.0002895,12,12,88,,,,
0.000221,9,9,90,,,,
0.0013532,60,60,90,,,,
8.93E-05,3,3,87,,,,
0.0004444,19,19,88,,,,
2.29E-05,0,0,86,,,,
0.0002799,8,8,89,,,,
2.76E-05,0,0,87,,,,
0.0002679,9,9,87,,,,
0.0017721,59,59,86,,,,
0.0005324,18,18,84,,,,
0.0017283,77,77,82,,,,
0.0005133,21,21,81,,,,
0.0001121,4,4,81,,,,
6.73E-05,2,2,84,,,,
0.000156,6,6,82,,,,
0.0002583,8,8,83,,,,
0.0003822,16,16,82,,,,
4.60E-05,1,1,81,,,,
0.0007106,27,27,80,,,,
0.0002133,7,7,87,,,,
0.0005755,25,25,81,,,,
0.0004971,21,21,84,,,,
2.28E-05,0,0,84,,,,
0.0007606,32,32,82,,,,
0.0005,15,15,83,,,,
0.0002989,12,12,84,,,,
0.0010011,44,44,82,,,,
0.000464,20,20,79,,,,
0.0009467,42,42,77,,,,
8.04E-05,2,2,77,,,,
0.000158,6,6,75,,,,
0.0003537,15,15,73,,,,
0.0003319,14,14,72,,,,
0.0012123,54,54,74,,,,
4.51E-05,1,1,72,,,,
0.0011947,51,51,72,,,,
0.0005491,24,24,72,,,,
0.0024976,68,68,75,,,,
0.0014559,44,44,77,,,,
0.0013022,58,58,75,,,,
8.94E-05,3,3,71,,,,
0.000709,31,31,74,,,,
0.0007038,30,30,74,,,,
0.0006899,30,30,74,,,,
0.0003991,17,17,70,,,,
0.0012004,53,53,73,,,,
0.0002243,9,9,75,,,,
2.27E-05,0,0,73,,,,
0.0008959,37,37,74,,,,
0.0003582,15,15,69,,,,
0.0001572,6,6,68,,,,
0.0001765,7,7,68,,,,
0.0011401,48,48,68,,,,
0.00124,51,51,67,,,,
0.0010975,48,48,68,,,,
0.0007158,31,31,66,,,,
0.0002747,11,11,63,,,,
0.0008137,33,33,64,,,,
0.0003071,12,12,64,,,,
0.0012537,55,55,65,,,,
0.0001561,6,6,65,,,,
0.0007213,31,31,64,,,,
0.0002243,9,9,64,,,,
0.0001125,4,4,56,,,,
0.0009063,40,40,54,,,,
0.0001354,5,5,54,,,,
0.000237,9,9,52,,,,
0.0009424,41,41,49,,,,
0.0001113,4,4,48,,,,
5.26E-05,1,1,42,,,,
0.0006282,26,26,41,,,,
0.000646,28,28,41,,,,
0.0004707,20,20,43,,,,
0.0004754,20,20,39,,,,
0.0005097,22,22,43,,,,
0.000266,11,11,43,,,,
0.0004958,21,21,43,,,,
0.0009693,28,28,42,,,,
0.0002469,10,10,43,,,,
0.0003395,14,14,43,,,,
0.0006566,28,28,45,,,,
0.0007561,32,32,46,,,,
2.27E-05,0,0,46,,,,
0.0010368,40,40,46,,,,
0.0001578,6,6,48,,,,
0.000798,35,35,49,,,,
4.50E-05,1,1,50,,,,
0.0007929,34,34,51,,,,
0.0006644,29,29,47,,,,
2.55E-05,0,0,48,,,,
4.47E-05,1,1,45,,,,
0.0002664,11,11,43,,,,
4.53E-05,1,1,42,,,,
0.0001956,6,6,41,,,,
0.0004889,21,21,38,,,,
4.51E-05,1,1,39,,,,
4.49E-05,1,1,35,,,,
0.0010168,24,24,38,,,,
0.0002665,11,11,37,,,,
0.0002622,10,10,35,,,,
0.0006885,30,30,37,,,,
0.0005635,24,24,36,,,,
0.0002629,11,11,32,,,,
0.0007391,32,32,34,,,,
0.0004089,17,17,34,,,,
4.52E-05,1,1,35,,,,
0.0002006,8,8,40,,,,
0.0003341,14,14,37,,,,
0.0001112,4,4,33,,,,
0.0002478,10,10,33,,,,
0.0005772,25,25,31,,,,
6.72E-05,2,2,31,,,,
0.0001337,5,5,33,,,,
0.0005114,22,22,35,,,,
6.71E-05,2,2,33,,,,
0.0003987,17,17,35,,,,
0.0006948,27,27,33,,,,
0.0003562,15,15,25,,,,
2.27E-05,0,0,26,,,,
0.0002883,12,12,27,,,,
0.000334,14,14,27,,,,
0.0001118,4,4,28,,,,
0.000312,13,13,28,,,,
0.0002003,8,8,24,,,,
0.0003364,14,14,23,,,,
0.0003549,15,15,21,,,,
0.0001993,8,8,22,,,,
4.51E-05,1,1,22,,,,
6.73E-05,2,2,25,,,,
4.52E-05,1,1,22,,,,
2.27E-05,0,0,23,,,,
8.92E-05,3,3,25,,,,
4.49E-05,1,1,24,,,,
0.0004894,20,20,22,,,,
0.0002249,9,9,21,,,,
0.0003085,13,13,24,,,,
0.0003171,13,13,26,,,,
6.75E-05,2,2,12,,,,
0.0001783,7,7,14,,,,
0.0005458,6,6,13,,,,
4.56E-05,1,1,12,,,,
0.0001109,4,4,11,,,,
4.54E-05,1,1,10,,,,
6.70E-05,2,2,10,,,,
0.0001785,7,7,12,,,,
6.91E-05,2,2,9,,,,
0.0001119,4,4,12,,,,
6.74E-05,2,2,3,,,,
2.29E-05,0,0,2,,,,
2.27E-05,0,0,1,,,,
4.52E-05,1,1,4,,,,
8.91E-05,3,3,5,,,,
6.79E-05,2,2,8,,,,
8.95E-05,3,3,4,,,,
8.96E-05,3,3,4,,,,
6.72E-05,2,2,7,,,,
8.92E-05,3,3,7,,,,
0.0001335,5,5,8,,,,
0.0001774,7,7,12,,,,
4.49E-05,1,1,13,,,,
0.0001325,5,5,10,,,,
0.0001106,4,4,6,,,,
0.0001566,6,6,12,,,,
2.27E-05,0,0,15,,,,
6.72E-05,2,2,14,,,,
0.0001559,6,6,13,,,,
2.29E-05,0,0,13,,,,
8.95E-05,3,3,7,,,,
0.0001121,4,4,13,,,,
0.0002008,8,8,14,,,,
0.0001802,7,7,16,,,,
8.99E-05,3,3,17,,,,
0.0004268,7,7,14,,,,
0.0002429,10,10,13,,,,
0.0004729,11,11,13,,,,
0.000312,13,13,14,,,,
4.52E-05,1,1,13,,,,
6.90E-05,2,2,12,,,,
0.0001795,7,7,19,,,,
0.0002745,11,11,20,,,,
0.0004678,20,20,24,,,,
0.0002534,10,10,24,,,,
0.0004003,17,17,24,,,,
4.48E-05,1,1,22,,,,
0.0001136,4,4,22,,,,
0.0003982,17,17,22,,,,
0.0004255,18,18,24,,,,
0.0003226,13,13,29,,,,
0.0002877,12,12,29,,,,
0.0006691,29,29,30,,,,
0.0004882,21,21,29,,,,
0.0003759,16,16,29,,,,
0.0005784,25,25,27,,,,
9.18E-05,3,3,26,,,,
0.0002217,9,9,24,,,,
0.0001553,6,6,25,,,,
0.0003783,16,16,25,,,,
0.0002683,11,11,25,,,,
0.0001996,8,8,25,,,,
0.0003331,14,14,26,,,,
0.0004215,18,18,27,,,,
0.0002299,9,9,26,,,,
0.0001192,4,4,27,,,,
0.0004854,21,21,26,,,,
0.0007099,18,18,28,,,,
0.0006551,12,12,29,,,,
0.0008899,19,19,27,,,,
0.0004159,8,8,27,,,,
0.0001648,4,4,27,,,,
0.0001584,4,4,28,,,,
0.0004809,15,15,27,,,,
0.0008722,20,20,25,,,,
0.0005838,17,17,25,,,,
0.0001572,4,4,25,,,,
0.0004233,18,18,28,,,,
0.0003134,13,13,31,,,,
0.0001207,4,4,31,,,,
0.0003787,16,16,31,,,,
0.0001384,5,5,32,,,,
0.0002453,10,10,32,,,,
0.0001281,3,3,32,,,,
0.0006768,29,29,34,,,,
0.0004596,19,19,34,,,,
0.0002001,8,8,34,,,,
0.0006057,20,20,36,,,,
0.0010455,23,23,35,,,,
0.0001343,5,5,33,,,,
4.49E-05,1,1,31,,,,
0.0002915,12,12,27,,,,
0.0005779,25,25,26,,,,
6.77E-05,2,2,24,,,,
0.0001999,8,8,27,,,,
0.0002682,11,11,25,,,,
0.0004704,20,20,25,,,,
0.0002051,8,8,24,,,,
0.0006238,27,27,31,,,,
2.30E-05,0,0,29,,,,
0.0007144,31,31,36,,,,
0.0001998,8,8,34,,,,
0.0001555,6,6,34,,,,
0.000574,17,17,30,,,,
0.0001126,4,4,34,,,,
0.000582,25,25,35,,,,
0.0005319,23,23,29,,,,
0.0004738,20,20,32,,,,
0.0009235,28,28,33,,,,
6.74E-05,2,2,31,,,,
0.0001115,4,4,32,,,,
0.0005107,22,22,32,,,,
0.000509,22,22,32,,,,
0.0002781,10,10,33,,,,
0.0006529,28,28,30,,,,
0.0002231,9,9,28,,,,
6.95E-05,2,2,34,,,,
0.0009774,28,28,30,,,,
4.48E-05,1,1,21,,,,
0.0001782,7,7,17,,,,
0.0001559,6,6,18,,,,
0.0001562,6,6,17,,,,
0.0005112,13,13,14,,,,
0.0002678,11,11,14,,,,
0.0002451,10,10,14,,,,
2.32E-05,0,0,13,,,,
0.0003195,13,13,18,,,,
0.0001568,6,6,22,,,,
2.27E-05,0,0,25,,,,
0.0002452,10,10,25,,,,
0.0001557,6,6,24,,,,
0.0001117,4,4,25,,,,
0.0003356,14,14,23,,,,
6.76E-05,2,2,23,,,,
0.0002668,11,11,25,,,,
0.0001778,7,7,24,,,,
2.29E-05,0,0,25,,,,
0.0003126,13,13,26,,,,
0.0002884,12,12,25,,,,
0.0002694,11,11,25,,,,
0.0004426,19,19,25,,,,
0.0002976,12,12,26,,,,
0.0003702,9,9,27,,,,
0.0002779,8,8,25,,,,
0.0004077,17,17,21,,,,
0.000452,19,19,20,,,,
2.39E-05,0,0,16,,,,
0.0002883,12,12,21,,,,
0.0004753,20,20,24,,,,
0.0002244,9,9,24,,,,
0.0001995,8,8,27,,,,
2.29E-05,0,0,28,,,,
0.0005528,24,24,30,,,,
6.73E-05,2,2,30,,,,
0.0002461,10,10,26,,,,
0.0003116,13,13,24,,,,
0.0001862,7,7,23,,,,
0.0005584,18,18,22,,,,
0.0001115,4,4,21,,,,
0.0003002,12,12,18,,,,
0.000185,7,7,18,,,,
0.0004904,15,15,18,,,,
0.0001243,3,3,22,,,,
0.0001174,4,4,20,,,,
2.39E-05,0,0,18,,,,
0.0002899,12,12,17,,,,
0.0004656,20,20,23,,,,
0.0001956,6,6,24,,,,
0.0001448,5,5,24,,,,
0.0004126,15,15,27,,,,
3.48E-05,0,0,27,,,,
0.0003357,14,14,27,,,,
0.0002199,9,9,28,,,,
6.71E-05,2,2,27,,,,
0.0004885,21,21,29,,,,
0.0002442,10,10,33,,,,
0.0003103,13,13,33,,,,
8.92E-05,3,3,27,,,,
0.0003765,16,16,24,,,,
0.0002956,12,12,26,,,,
0.0003374,13,13,28,,,,
0.00051,22,22,25,,,,
0.0001117,4,4,24,,,,
2.27E-05,0,0,26,,,,
0.0006274,22,22,31,,,,
0.0002002,8,8,30,,,,
0.0001661,3,3,38,,,,
0.000325,10,10,36,,,,
0.0003556,15,15,40,,,,
0.0014922,35,35,38,,,,
0.0005057,17,17,39,,,,
2.44E-05,0,0,39,,,,
0.0001567,6,6,39,,,,
0.0007218,22,22,37,,,,
0.0001784,7,7,37,,,,
0.0003988,17,17,38,,,,
0.0007324,32,32,36,,,,
7.43E-05,2,2,36,,,,
0.0002452,10,10,36,,,,
0.0002842,10,10,35,,,,
0.0006868,30,30,34,,,,
0.0001996,8,8,33,,,,
0.0002454,10,10,31,,,,
0.0001561,6,6,30,,,,
0.0002564,9,9,30,,,,
8.94E-05,3,3,29,,,,
0.000532,23,23,34,,,,
0.0007435,32,32,33,,,,
0.0003991,17,17,34,,,,
0.0002002,8,8,35,,,,
0.0005348,23,23,38,,,,
0.0003066,11,11,38,,,,
0.0003122,13,13,37,,,,
0.0006906,30,30,45,,,,
0.0004438,19,19,45,,,,
0.0003408,14,14,46,,,,
0.0002009,8,8,46,,,,
0.0002882,12,12,45,,,,
0.0004669,20,20,38,,,,
0.0005621,22,22,41,,,,
6.83E-05,2,2,38,,,,
2.29E-05,0,0,36,,,,
0.0006425,28,28,35,,,,
0.0008201,29,29,34,,,,
0.0001342,5,5,33,,,,
0.0006456,28,28,34,,,,
0.0001111,4,4,34,,,,
0.0003134,13,13,30,,,,
2.90E-05,0,0,32,,,,
0.0001578,6,6,35,,,,
3.15E-05,0,0,31,,,,
8.89E-05,3,3,32,,,,
0.000229,9,9,33,,,,
0.0005124,22,22,30,,,,
0.000158,6,6,27,,,,
4.48E-05,1,1,27,,,,
