cas operacie,cislo,velkost frontu,,,
2.35E-05,16,622,,,
2.87E-05,42,626,,,
2.70E-05,42,626,,,
2.71E-05,42,626,,,
2.38E-05,38,630,,,
2.66E-05,19,630,,,
2.36E-05,19,631,,,
2.35E-05,19,631,,,
2.36E-05,19,631,,,
3.51E-05,18,634,,,
3.26E-05,18,635,,,
6.63E-05,18,638,,,
4.53E-05,18,639,,,
3.68E-05,18,639,,,
2.79E-05,43,640,,,
3.19E-05,7,639,,,
2.95E-05,33,639,,,
3.47E-05,33,639,,,
2.45E-05,33,640,,,
2.34E-05,13,641,,,
2.35E-05,13,643,,,
3.84E-05,35,644,,,
3.44E-05,35,646,,,
3.12E-05,35,646,,,
3.51E-05,45,643,,,
4.25E-05,28,648,,,
3.71E-05,28,655,,,
3.38E-05,27,656,,,
3.01E-05,27,658,,,
2.96E-05,23,656,,,
4.96E-05,23,658,,,
2.40E-05,17,659,,,
2.37E-05,21,661,,,
3.04E-05,31,668,,,
2.96E-05,28,669,,,
2.71E-05,26,671,,,
3.06E-05,12,673,,,
2.88E-05,5,674,,,
3.29E-05,7,674,,,
3.26E-05,7,674,,,
3.20E-05,12,673,,,
3.01E-05,12,674,,,
3.96E-05,49,670,,,
3.08E-05,49,671,,,
6.52E-05,5,672,,,
2.86E-05,38,674,,,
3.22E-05,41,675,,,
2.43E-05,38,678,,,
2.35E-05,44,681,,,
2.35E-05,44,681,,,
2.36E-05,37,682,,,
2.34E-05,37,682,,,
2.36E-05,44,681,,,
3.40E-05,21,681,,,
3.92E-05,21,684,,,
3.87E-05,21,684,,,
4.18E-05,21,684,,,
3.38E-05,21,686,,,
3.38E-05,21,686,,,
3.45E-05,21,686,,,
3.38E-05,20,687,,,
2.39E-05,32,693,,,
2.36E-05,32,693,,,
3.11E-05,11,693,,,
3.22E-05,13,698,,,
3.01E-05,37,701,,,
3.17E-05,37,702,,,
3.42E-05,18,701,,,
2.99E-05,42,703,,,
2.37E-05,24,705,,,
2.35E-05,24,705,,,
2.34E-05,24,706,,,
3.05E-05,12,708,,,
3.01E-05,20,707,,,
2.71E-05,13,707,,,
2.77E-05,13,707,,,
2.86E-05,41,708,,,
2.37E-05,45,707,,,
2.34E-05,36,709,,,
3.22E-05,32,714,,,
2.94E-05,21,713,,,
2.96E-05,42,713,,,
2.36E-05,42,714,,,
4.09E-05,42,715,,,
3.93E-05,42,715,,,
4.02E-05,13,714,,,
3.74E-05,13,714,,,
3.86E-05,13,714,,,
3.18E-05,9,713,,,
3.03E-05,21,714,,,
3.62E-05,21,714,,,
3.00E-05,34,719,,,
2.95E-05,21,720,,,
2.87E-05,37,721,,,
4.32E-05,39,728,,,
3.07E-05,2,735,,,
2.86E-05,47,735,,,
2.90E-05,47,736,,,
2.74E-05,10,736,,,
2.36E-05,18,738,,,
2.34E-05,45,737,,,
2.33E-05,21,734,,,
2.33E-05,17,730,,,
2.33E-05,17,732,,,
2.35E-05,17,732,,,
2.37E-05,2,731,,,
2.34E-05,2,731,,,
2.33E-05,2,731,,,
2.40E-05,21,732,,,
2.37E-05,15,733,,,
2.36E-05,15,733,,,
2.34E-05,9,737,,,
2.37E-05,9,737,,,
2.35E-05,9,740,,,
2.36E-05,9,740,,,
2.37E-05,42,739,,,
3.02E-05,48,743,,,
3.01E-05,41,749,,,
2.36E-05,23,753,,,
2.35E-05,23,754,,,
3.65E-05,21,751,,,
3.48E-05,21,751,,,
3.10E-05,49,755,,,
2.41E-05,38,755,,,
2.37E-05,43,758,,,
2.37E-05,43,759,,,
2.37E-05,43,759,,,
2.35E-05,43,759,,,
2.38E-05,6,759,,,
2.37E-05,6,760,,,
2.38E-05,6,762,,,
2.36E-05,42,766,,,
2.36E-05,39,766,,,
2.35E-05,29,765,,,
2.97E-05,43,770,,,
2.92E-05,43,770,,,
2.92E-05,43,770,,,
2.95E-05,43,770,,,
3.01E-05,10,770,,,
3.31E-05,44,767,,,
2.90E-05,44,768,,,
2.41E-05,44,768,,,
3.26E-05,46,767,,,
2.42E-05,33,769,,,
2.39E-05,12,770,,,
2.35E-05,3,771,,,
2.42E-05,31,773,,,
3.05E-05,50,777,,,
2.96E-05,50,777,,,
2.74E-05,47,777,,,
2.73E-05,39,780,,,
2.76E-05,39,780,,,
2.40E-05,36,785,,,
4.55E-05,40,785,,,
3.21E-05,16,784,,,
3.35E-05,16,785,,,
3.05E-05,16,784,,,
3.04E-05,16,784,,,
2.38E-05,44,784,,,
2.38E-05,34,785,,,
2.39E-05,13,785,,,
3.25E-05,39,792,,,
3.05E-05,1,791,,,
3.03E-05,1,792,,,
3.06E-05,4,793,,,
3.30E-05,4,793,,,
3.02E-05,4,793,,,
3.06E-05,4,793,,,
2.72E-05,8,796,,,
2.99E-05,21,794,,,
2.37E-05,21,798,,,
2.36E-05,30,796,,,
2.36E-05,16,797,,,
2.35E-05,43,796,,,
2.37E-05,25,797,,,
2.37E-05,30,799,,,
2.39E-05,20,802,,,
2.41E-05,20,811,,,
2.37E-05,20,812,,,
2.35E-05,12,810,,,
2.33E-05,1,809,,,
3.16E-05,39,813,,,
2.35E-05,22,813,,,
2.42E-05,22,813,,,
2.36E-05,29,821,,,
2.36E-05,23,819,,,
2.85E-05,36,820,,,
3.01E-05,49,820,,,
2.94E-05,36,823,,,
2.80E-05,32,822,,,
3.71E-05,32,824,,,
3.44E-05,5,824,,,
3.45E-05,44,825,,,
2.38E-05,11,826,,,
2.35E-05,11,828,,,
2.35E-05,11,829,,,
2.35E-05,11,829,,,
2.35E-05,11,829,,,
3.05E-05,11,834,,,
3.08E-05,11,834,,,
3.10E-05,39,837,,,
3.39E-05,29,840,,,
3.30E-05,29,840,,,
2.97E-05,39,839,,,
3.00E-05,39,839,,,
3.04E-05,39,839,,,
2.98E-05,39,839,,,
3.03E-05,20,836,,,
2.70E-05,19,836,,,
