cas operacie,vybrane cislo,velkost frontu,,,
3.55E-05,6,3375,,,
3.01E-05,4,3375,,,
2.84E-05,2,3375,,,
2.96E-05,11,3376,,,
2.92E-05,12,3375,,,
2.91E-05,29,3374,,,
3.04E-05,19,3378,,,
2.41E-05,24,3380,,,
2.41E-05,14,3379,,,
3.39E-05,47,3382,,,
2.42E-05,25,3382,,,
4.49E-05,50,3391,,,
3.30E-05,48,3392,,,
2.55E-05,41,3398,,,
2.46E-05,7,3397,,,
0.000144,37,3398,,,
2.82E-05,6,3400,,,
2.83E-05,19,3403,,,
2.45E-05,41,3405,,,
3.17E-05,11,3407,,,
3.14E-05,9,3406,,,
3.16E-05,48,3405,,,
3.12E-05,42,3404,,,
2.42E-05,20,3405,,,
2.41E-05,28,3404,,,
2.42E-05,34,3403,,,
3.18E-05,11,3402,,,
2.47E-05,50,3405,,,
2.43E-05,37,3407,,,
2.39E-05,1,3406,,,
2.41E-05,20,3406,,,
2.48E-05,15,3414,,,
3.57E-05,7,3418,,,
4.04E-05,31,3418,,,
5.77E-05,11,3418,,,
3.03E-05,48,3417,,,
2.73E-05,29,3419,,,
3.07E-05,23,3418,,,
3.08E-05,24,3417,,,
3.91E-05,16,3423,,,
3.32E-05,48,3422,,,
2.98E-05,18,3425,,,
2.46E-05,16,3427,,,
2.43E-05,43,3426,,,
2.42E-05,17,3426,,,
2.42E-05,16,3426,,,
2.40E-05,17,3425,,,
3.66E-05,28,3425,,,
2.44E-05,3,3425,,,
2.43E-05,45,3424,,,
2.41E-05,50,3423,,,
2.47E-05,48,3426,,,
2.43E-05,40,3425,,,
2.43E-05,37,3426,,,
2.42E-05,36,3425,,,
2.43E-05,6,3426,,,
3.35E-05,39,3427,,,
3.20E-05,24,3427,,,
3.31E-05,38,3427,,,
3.29E-05,4,3426,,,
2.46E-05,14,3429,,,
2.43E-05,30,3428,,,
2.45E-05,25,3429,,,
2.39E-05,13,3429,,,
2.43E-05,22,3431,,,
2.42E-05,20,3434,,,
2.40E-05,14,3433,,,
2.40E-05,30,3432,,,
2.41E-05,4,3433,,,
2.40E-05,17,3432,,,
2.41E-05,18,3431,,,
2.85E-05,11,3432,,,
2.41E-05,49,3431,,,
2.96E-05,10,3431,,,
3.11E-05,41,3431,,,
3.01E-05,30,3430,,,
3.15E-05,8,3429,,,
2.43E-05,22,3431,,,
2.41E-05,16,3430,,,
2.54E-05,21,3431,,,
2.45E-05,15,3430,,,
2.43E-05,6,3430,,,
3.29E-05,34,3430,,,
2.44E-05,40,3433,,,
2.44E-05,7,3432,,,
2.51E-05,31,3433,,,
2.42E-05,26,3435,,,
2.41E-05,38,3436,,,
2.44E-05,24,3436,,,
2.43E-05,20,3435,,,
2.45E-05,9,3439,,,
2.48E-05,34,3441,,,
2.51E-05,3,3441,,,
2.45E-05,36,3446,,,
2.46E-05,40,3445,,,
2.44E-05,16,3448,,,
3.06E-05,29,3449,,,
2.93E-05,21,3448,,,
3.09E-05,36,3447,,,
4.16E-05,15,3448,,,
3.06E-05,38,3448,,,
3.00E-05,35,3447,,,
3.12E-05,34,3446,,,
2.93E-05,11,3445,,,
3.37E-05,26,3444,,,
3.37E-05,14,3443,,,
3.40E-05,43,3442,,,
3.24E-05,34,3444,,,
3.23E-05,48,3443,,,
3.11E-05,23,3442,,,
3.13E-05,2,3441,,,
3.69E-05,16,3440,,,
3.32E-05,11,3439,,,
2.48E-05,26,3439,,,
2.44E-05,23,3440,,,
2.45E-05,37,3439,,,
2.41E-05,9,3438,,,
2.41E-05,25,3437,,,
3.29E-05,43,3443,,,
2.41E-05,39,3448,,,
2.47E-05,35,3453,,,
2.49E-05,17,3453,,,
2.42E-05,4,3453,,,
2.42E-05,19,3452,,,
2.40E-05,23,3454,,,
2.42E-05,37,3454,,,
2.42E-05,9,3455,,,
2.43E-05,41,3466,,,
2.71E-05,1,3466,,,
2.41E-05,44,3465,,,
2.44E-05,3,3467,,,
2.45E-05,43,3469,,,
2.42E-05,11,3468,,,
2.42E-05,25,3468,,,
2.44E-05,34,3471,,,
2.42E-05,5,3470,,,
2.80E-05,48,3471,,,
9.42E-05,23,3471,,,
2.94E-05,43,3471,,,
3.07E-05,22,3472,,,
3.34E-05,17,3471,,,
3.04E-05,4,3476,,,
3.99E-05,13,3476,,,
3.26E-05,6,3475,,,
3.24E-05,9,3475,,,
3.19E-05,12,3475,,,
3.26E-05,3,3475,,,
3.27E-05,50,3474,,,
3.23E-05,46,3473,,,
3.16E-05,3,3475,,,
2.66E-05,30,3476,,,
3.27E-05,9,3477,,,
2.44E-05,48,3481,,,
2.41E-05,21,3480,,,
2.41E-05,34,3479,,,
2.39E-05,41,3478,,,
2.41E-05,11,3477,,,
2.41E-05,49,3477,,,
2.39E-05,6,3477,,,
2.40E-05,45,3476,,,
2.41E-05,22,3477,,,
2.44E-05,17,3484,,,
2.39E-05,33,3483,,,
3.00E-05,11,3487,,,
2.41E-05,22,3487,,,
2.41E-05,21,3486,,,
2.42E-05,1,3486,,,
2.40E-05,16,3488,,,
2.42E-05,23,3487,,,
2.45E-05,48,3489,,,
2.41E-05,21,3489,,,
2.41E-05,15,3489,,,
2.41E-05,38,3488,,,
2.41E-05,41,3489,,,
2.41E-05,48,3488,,,
2.44E-05,33,3487,,,
2.38E-05,48,3486,,,
2.40E-05,1,3485,,,
2.40E-05,10,3486,,,
2.40E-05,22,3485,,,
2.42E-05,16,3485,,,
2.40E-05,40,3484,,,
3.19E-05,16,3489,,,
2.43E-05,22,3489,,,
2.43E-05,5,3489,,,
2.44E-05,16,3488,,,
2.44E-05,21,3487,,,
2.41E-05,12,3487,,,
2.94E-05,28,3487,,,
3.29E-05,12,3486,,,
2.48E-05,24,3485,,,
2.42E-05,43,3486,,,
2.43E-05,18,3491,,,
2.43E-05,20,3493,,,
2.41E-05,50,3493,,,
2.42E-05,39,3494,,,
2.41E-05,26,3493,,,
2.46E-05,32,3492,,,
2.41E-05,8,3491,,,
2.44E-05,18,3493,,,
3.80E-05,33,3493,,,
3.31E-05,5,3493,,,
3.84E-05,40,3495,,,
3.06E-05,31,3494,,,
3.43E-05,24,3493,,,
3.01E-05,16,3492,,,
3.26E-05,20,3491,,,
2.46E-05,8,3491,,,
2.41E-05,5,3491,,,
2.40E-05,18,3491,,,
2.42E-05,23,3490,,,
2.46E-05,7,3489,,,
2.34E-05,11,3491,,,
2.35E-05,11,3495,,,
2.35E-05,31,3494,,,
2.83E-05,42,3496,,,
4.61E-05,26,3495,,,
2.41E-05,26,3495,,,
2.39E-05,16,3494,,,
2.42E-05,36,3494,,,
2.42E-05,46,3493,,,
2.40E-05,16,3492,,,
3.20E-05,16,3493,,,
3.17E-05,10,3493,,,
2.41E-05,33,3493,,,
3.12E-05,35,3495,,,
3.13E-05,1,3494,,,
2.41E-05,35,3494,,,
2.85E-05,36,3494,,,
2.43E-05,25,3497,,,
2.78E-05,16,3496,,,
2.40E-05,31,3495,,,
2.33E-05,39,3501,,,
2.44E-05,31,3502,,,
2.43E-05,32,3503,,,
2.46E-05,40,3506,,,
2.42E-05,21,3507,,,
2.42E-05,6,3506,,,
2.57E-05,5,3505,,,
3.10E-05,20,3504,,,
2.43E-05,41,3503,,,
2.48E-05,30,3505,,,
2.44E-05,5,3504,,,
3.57E-05,36,3507,,,
2.43E-05,46,3510,,,
2.41E-05,2,3510,,,
2.40E-05,7,3509,,,
3.41E-05,37,3514,,,
3.62E-05,44,3513,,,
3.19E-05,36,3513,,,
3.27E-05,8,3513,,,
3.19E-05,10,3512,,,
3.54E-05,16,3511,,,
3.31E-05,16,3510,,,
3.24E-05,11,3511,,,
3.25E-05,49,3511,,,
2.46E-05,13,3514,,,
4.30E-05,3,3517,,,
3.52E-05,28,3516,,,
2.43E-05,33,3516,,,
2.41E-05,14,3515,,,
2.42E-05,41,3514,,,
2.34E-05,13,3515,,,
2.32E-05,3,3514,,,
2.40E-05,19,3514,,,
2.41E-05,24,3513,,,
2.37E-05,41,3513,,,
2.41E-05,25,3512,,,
2.44E-05,19,3511,,,
2.40E-05,20,3510,,,
2.93E-05,46,3512,,,
3.07E-05,17,3511,,,
2.52E-05,13,3512,,,
2.46E-05,40,3516,,,
2.34E-05,2,3516,,,
2.32E-05,2,3515,,,
2.44E-05,21,3515,,,
2.41E-05,28,3514,,,
2.42E-05,38,3520,,,
2.43E-05,25,3519,,,
2.33E-05,19,3520,,,
2.42E-05,33,3523,,,
2.42E-05,13,3524,,,
3.07E-05,23,3526,,,
3.30E-05,21,3526,,,
2.44E-05,47,3529,,,
2.42E-05,5,3530,,,
2.42E-05,16,3529,,,
2.43E-05,30,3528,,,
2.38E-05,39,3527,,,
2.38E-05,22,3526,,,
2.51E-05,12,3529,,,
3.20E-05,5,3529,,,
2.64E-05,40,3530,,,
3.49E-05,32,3530,,,
5.24E-05,39,3533,,,
3.09E-05,8,3534,,,
3.45E-05,41,3533,,,
3.29E-05,3,3532,,,
3.36E-05,12,3531,,,
2.44E-05,49,3534,,,
3.44E-05,22,3533,,,
2.45E-05,20,3533,,,
2.44E-05,24,3532,,,
2.44E-05,40,3535,,,
2.43E-05,39,3537,,,
2.40E-05,13,3537,,,
2.41E-05,45,3536,,,
3.10E-05,25,3536,,,
3.32E-05,23,3536,,,
3.30E-05,44,3535,,,
3.19E-05,11,3534,,,
3.34E-05,24,3537,,,
2.74E-05,15,3537,,,
4.45E-05,20,3539,,,
4.49E-05,17,3538,,,
3.45E-05,32,3538,,,
3.47E-05,34,3537,,,
3.35E-05,18,3538,,,
4.63E-05,20,3540,,,
2.99E-05,34,3542,,,
2.96E-05,20,3545,,,
2.93E-05,37,3545,,,
2.90E-05,26,3544,,,
2.98E-05,17,3546,,,
2.91E-05,24,3546,,,
2.92E-05,48,3545,,,
2.93E-05,2,3544,,,
2.89E-05,32,3545,,,
3.47E-05,49,3545,,,
3.76E-05,16,3544,,,
2.89E-05,2,3546,,,
3.12E-05,39,3545,,,
2.91E-05,18,3546,,,
2.94E-05,11,3548,,,
2.94E-05,44,3549,,,
2.94E-05,31,3550,,,
2.90E-05,37,3551,,,
2.96E-05,17,3557,,,
3.46E-05,2,3564,,,
3.28E-05,29,3565,,,
3.21E-05,27,3564,,,
2.47E-05,40,3569,,,
2.42E-05,43,3568,,,
2.43E-05,11,3567,,,
2.44E-05,32,3569,,,
2.43E-05,9,3568,,,
2.41E-05,23,3569,,,
2.41E-05,44,3568,,,
2.42E-05,40,3567,,,
3.23E-05,21,3568,,,
9.08E-05,35,3567,,,
2.79E-05,44,3566,,,
3.44E-05,30,3568,,,
3.53E-05,34,3572,,,
3.48E-05,30,3571,,,
3.16E-05,35,3574,,,
2.47E-05,20,3580,,,
3.92E-05,47,3581,,,
3.87E-05,36,3580,,,
3.64E-05,1,3581,,,
3.64E-05,1,3580,,,
3.50E-05,38,3582,,,
3.49E-05,20,3581,,,
3.56E-05,4,3580,,,
3.45E-05,13,3581,,,
3.25E-05,43,3581,,,
2.94E-05,8,3586,,,
3.08E-05,17,3586,,,
3.34E-05,33,3587,,,
3.32E-05,32,3586,,,
3.13E-05,18,3590,,,
3.23E-05,11,3591,,,
3.13E-05,22,3595,,,
3.66E-05,7,3600,,,
3.56E-05,42,3599,,,
3.53E-05,5,3599,,,
3.74E-05,5,3598,,,
2.40E-05,7,3603,,,
2.39E-05,20,3602,,,
2.41E-05,39,3605,,,
2.42E-05,47,3605,,,
2.41E-05,49,3605,,,
2.40E-05,33,3606,,,
3.04E-05,8,3607,,,
3.31E-05,24,3613,,,
4.77E-05,30,3613,,,
4.68E-05,47,3612,,,
9.79E-05,46,3613,,,
3.49E-05,10,3614,,,
3.38E-05,35,3617,,,
3.53E-05,17,3617,,,
3.38E-05,27,3616,,,
3.80E-05,41,3615,,,
2.42E-05,1,3617,,,
2.89E-05,26,3619,,,
2.84E-05,30,3618,,,
2.86E-05,44,3617,,,
3.17E-05,1,3617,,,
3.36E-05,42,3620,,,
3.86E-05,48,3619,,,
3.20E-05,19,3619,,,
3.04E-05,33,3619,,,
3.06E-05,6,3620,,,
3.24E-05,14,3621,,,
3.28E-05,25,3625,,,
3.17E-05,31,3624,,,
3.15E-05,38,3623,,,
3.04E-05,9,3627,,,
3.29E-05,35,3626,,,
3.31E-05,20,3625,,,
2.44E-05,44,3631,,,
2.41E-05,49,3630,,,
2.39E-05,46,3629,,,
2.41E-05,23,3629,,,
2.40E-05,41,3630,,,
2.42E-05,9,3629,,,
4.35E-05,40,3634,,,
2.46E-05,19,3634,,,
2.45E-05,21,3634,,,
2.44E-05,20,3637,,,
2.42E-05,37,3636,,,
2.39E-05,13,3637,,,
2.42E-05,39,3638,,,
2.40E-05,44,3637,,,
2.38E-05,22,3636,,,
2.42E-05,28,3640,,,
2.39E-05,32,3639,,,
3.15E-05,22,3639,,,
2.42E-05,3,3638,,,
2.40E-05,33,3638,,,
2.39E-05,14,3638,,,
2.40E-05,8,3637,,,
2.39E-05,30,3639,,,
2.41E-05,3,3638,,,
2.40E-05,50,3637,,,
2.43E-05,21,3639,,,
2.41E-05,6,3638,,,
2.77E-05,49,3640,,,
3.32E-05,4,3639,,,
3.15E-05,9,3640,,,
3.46E-05,16,3639,,,
3.33E-05,28,3640,,,
3.08E-05,34,3649,,,
3.06E-05,44,3650,,,
3.01E-05,39,3651,,,
2.97E-05,47,3651,,,
2.44E-05,30,3650,,,
3.46E-05,47,3649,,,
2.50E-05,7,3648,,,
2.42E-05,25,3648,,,
2.41E-05,32,3647,,,
2.52E-05,50,3656,,,
2.41E-05,10,3660,,,
2.44E-05,41,3662,,,
2.44E-05,11,3662,,,
6.41E-05,48,3661,,,
2.39E-05,14,3661,,,
2.42E-05,20,3661,,,
2.48E-05,7,3664,,,
2.46E-05,37,3668,,,
2.43E-05,25,3667,,,
2.45E-05,45,3667,,,
2.44E-05,47,3666,,,
2.44E-05,26,3665,,,
2.42E-05,3,3667,,,
2.41E-05,40,3666,,,
2.39E-05,5,3665,,,
2.42E-05,44,3664,,,
2.40E-05,6,3663,,,
2.42E-05,17,3662,,,
2.42E-05,46,3665,,,
2.43E-05,8,3664,,,
2.48E-05,29,3666,,,
2.42E-05,48,3667,,,
3.15E-05,30,3667,,,
3.24E-05,40,3674,,,
3.89E-05,19,3678,,,
9.69E-05,19,3677,,,
3.98E-05,9,3676,,,
4.47E-05,35,3681,,,
4.77E-05,8,3682,,,
2.48E-05,20,3687,,,
2.46E-05,1,3688,,,
2.43E-05,11,3687,,,
3.50E-05,30,3689,,,
3.19E-05,30,3691,,,
3.18E-05,37,3690,,,
3.04E-05,12,3689,,,
2.46E-05,39,3691,,,
3.86E-05,40,3690,,,
3.20E-05,41,3691,,,
2.44E-05,36,3695,,,
2.43E-05,28,3695,,,
2.45E-05,6,3694,,,
2.43E-05,40,3698,,,
2.39E-05,36,3697,,,
2.39E-05,16,3697,,,
2.42E-05,32,3696,,,
2.42E-05,46,3702,,,
2.39E-05,50,3701,,,
2.51E-05,34,3707,,,
2.49E-05,36,3707,,,
2.49E-05,2,3707,,,
2.51E-05,13,3707,,,
3.41E-05,20,3711,,,
4.96E-05,22,3711,,,
3.42E-05,49,3711,,,
2.49E-05,9,3710,,,
3.46E-05,24,3711,,,
3.38E-05,48,3711,,,
2.53E-05,28,3710,,,
2.55E-05,8,3709,,,
2.46E-05,5,3708,,,
3.21E-05,45,3716,,,
2.50E-05,44,3717,,,
3.33E-05,45,3717,,,
3.40E-05,32,3717,,,
3.11E-05,3,3716,,,
6.56E-05,31,3715,,,
3.74E-05,43,3717,,,
3.66E-05,33,3716,,,
3.55E-05,50,3717,,,
3.63E-05,39,3717,,,
3.04E-05,37,3721,,,
4.21E-05,50,3721,,,
3.59E-05,9,3724,,,
3.50E-05,7,3728,,,
3.45E-05,11,3729,,,
2.98E-05,6,3730,,,
3.12E-05,13,3729,,,
2.97E-05,36,3728,,,
2.44E-05,9,3729,,,
2.40E-05,32,3729,,,
2.43E-05,22,3729,,,
3.13E-05,14,3728,,,
0.0001088,7,3737,,,
3.51E-05,29,3737,,,
3.41E-05,31,3737,,,
3.47E-05,35,3736,,,
3.08E-05,1,3735,,,
2.59E-05,28,3741,,,
4.15E-05,7,3749,,,
3.18E-05,14,3753,,,
3.11E-05,11,3752,,,
2.42E-05,4,3752,,,
2.42E-05,33,3752,,,
2.40E-05,8,3751,,,
2.40E-05,36,3750,,,
2.44E-05,13,3749,,,
2.44E-05,49,3751,,,
2.40E-05,26,3750,,,
3.02E-05,45,3754,,,
3.27E-05,34,3755,,,
3.06E-05,7,3754,,,
3.94E-05,18,3756,,,
2.78E-05,33,3756,,,
3.18E-05,16,3758,,,
2.92E-05,11,3757,,,
3.47E-05,27,3757,,,
3.35E-05,8,3756,,,
2.46E-05,1,3755,,,
2.59E-05,12,3756,,,
2.44E-05,43,3757,,,
2.39E-05,18,3757,,,
2.41E-05,24,3756,,,
2.46E-05,3,3760,,,
2.40E-05,33,3767,,,
3.21E-05,25,3767,,,
3.05E-05,29,3768,,,
3.15E-05,5,3767,,,
2.44E-05,10,3770,,,
3.47E-05,24,3771,,,
2.45E-05,21,3772,,,
2.41E-05,12,3772,,,
2.44E-05,6,3775,,,
2.41E-05,10,3775,,,
3.12E-05,37,3776,,,
2.41E-05,24,3776,,,
2.41E-05,13,3775,,,
2.41E-05,47,3774,,,
2.42E-05,45,3773,,,
2.52E-05,22,3772,,,
3.08E-05,12,3773,,,
2.41E-05,9,3774,,,
2.43E-05,20,3775,,,
3.67E-05,4,3777,,,
2.99E-05,6,3776,,,
2.49E-05,37,3775,,,
2.41E-05,31,3776,,,
2.40E-05,2,3775,,,
2.93E-05,3,3776,,,
2.42E-05,10,3775,,,
2.43E-05,41,3775,,,
2.39E-05,19,3775,,,
4.92E-05,40,3774,,,
2.52E-05,28,3775,,,
3.14E-05,9,3774,,,
2.43E-05,50,3774,,,
2.43E-05,24,3776,,,
3.00E-05,31,3779,,,
3.00E-05,2,3778,,,
3.12E-05,35,3777,,,
2.42E-05,29,3777,,,
2.40E-05,21,3778,,,
2.42E-05,20,3778,,,
2.42E-05,2,3781,,,
2.43E-05,50,3780,,,
2.41E-05,4,3779,,,
2.43E-05,8,3779,,,
2.42E-05,42,3780,,,
2.42E-05,18,3781,,,
2.41E-05,27,3780,,,
2.43E-05,34,3779,,,
2.41E-05,41,3778,,,
2.41E-05,29,3777,,,
2.43E-05,40,3777,,,
2.88E-05,6,3777,,,
2.41E-05,17,3777,,,
2.43E-05,19,3778,,,
3.12E-05,1,3782,,,
2.40E-05,13,3782,,,
3.05E-05,27,3786,,,
2.43E-05,10,3786,,,
2.40E-05,3,3785,,,
2.45E-05,7,3785,,,
2.40E-05,49,3784,,,
2.40E-05,21,3783,,,
2.41E-05,18,3783,,,
3.43E-05,20,3783,,,
2.46E-05,33,3783,,,
2.44E-05,19,3783,,,
2.45E-05,25,3783,,,
2.44E-05,9,3782,,,
2.42E-05,26,3781,,,
2.45E-05,9,3780,,,
2.47E-05,50,3781,,,
2.44E-05,19,3780,,,
2.42E-05,25,3784,,,
3.15E-05,48,3785,,,
3.14E-05,49,3784,,,
2.42E-05,21,3785,,,
2.47E-05,27,3793,,,
2.41E-05,24,3797,,,
2.38E-05,11,3796,,,
9.82E-05,31,3797,,,
2.43E-05,11,3797,,,
3.06E-05,49,3798,,,
2.41E-05,15,3803,,,
2.38E-05,15,3805,,,
2.39E-05,22,3804,,,
2.40E-05,2,3805,,,
2.40E-05,43,3804,,,
3.40E-05,8,3804,,,
2.41E-05,12,3806,,,
2.41E-05,48,3808,,,
2.42E-05,17,3810,,,
3.04E-05,47,3813,,,
2.84E-05,37,3813,,,
2.40E-05,6,3813,,,
2.43E-05,39,3812,,,
2.40E-05,1,3812,,,
2.40E-05,14,3812,,,
2.40E-05,46,3811,,,
2.38E-05,31,3810,,,
2.38E-05,37,3809,,,
2.41E-05,20,3809,,,
2.41E-05,31,3808,,,
2.85E-05,6,3811,,,
2.41E-05,31,3811,,,
2.42E-05,1,3810,,,
3.63E-05,32,3811,,,
2.40E-05,32,3811,,,
2.39E-05,43,3811,,,
2.39E-05,12,3811,,,
2.44E-05,23,3812,,,
2.42E-05,5,3813,,,
3.08E-05,38,3813,,,
3.11E-05,44,3812,,,
3.73E-05,5,3811,,,
2.50E-05,34,3811,,,
2.99E-05,25,3810,,,
3.32E-05,3,3812,,,
3.27E-05,3,3811,,,
2.43E-05,7,3811,,,
2.42E-05,17,3810,,,
2.42E-05,30,3812,,,
2.42E-05,46,3814,,,
2.42E-05,46,3814,,,
4.17E-05,29,3821,,,
3.62E-05,11,3822,,,
3.14E-05,1,3824,,,
2.48E-05,15,3823,,,
2.41E-05,34,3822,,,
2.43E-05,16,3822,,,
2.41E-05,16,3824,,,
2.40E-05,39,3823,,,
2.41E-05,43,3823,,,
2.41E-05,37,3824,,,
3.02E-05,46,3827,,,
2.41E-05,45,3826,,,
2.40E-05,30,3826,,,
2.39E-05,31,3828,,,
2.42E-05,19,3829,,,
3.72E-05,49,3828,,,
2.92E-05,47,3827,,,
2.41E-05,22,3827,,,
2.91E-05,29,3828,,,
2.48E-05,41,3827,,,
2.41E-05,49,3827,,,
2.42E-05,47,3826,,,
2.40E-05,28,3826,,,
2.44E-05,49,3825,,,
2.40E-05,13,3825,,,
3.68E-05,16,3826,,,
2.42E-05,33,3826,,,
2.44E-05,33,3826,,,
2.42E-05,3,3825,,,
2.41E-05,10,3824,,,
2.40E-05,13,3827,,,
2.56E-05,15,3827,,,
2.47E-05,16,3827,,,
2.84E-05,11,3835,,,
2.96E-05,31,3834,,,
3.08E-05,38,3833,,,
2.40E-05,11,3833,,,
2.38E-05,50,3832,,,
2.39E-05,37,3831,,,
2.51E-05,17,3832,,,
2.44E-05,47,3833,,,
3.14E-05,44,3833,,,
2.43E-05,35,3835,,,
2.44E-05,40,3835,,,
2.41E-05,33,3838,,,
2.40E-05,43,3839,,,
2.40E-05,29,3838,,,
2.42E-05,26,3838,,,
3.05E-05,11,3845,,,
3.19E-05,9,3844,,,
3.23E-05,41,3843,,,
4.83E-05,38,3843,,,
3.17E-05,9,3846,,,
3.20E-05,47,3848,,,
2.43E-05,33,3848,,,
2.39E-05,22,3848,,,
2.40E-05,42,3847,,,
2.39E-05,29,3848,,,
3.22E-05,11,3852,,,
2.96E-05,28,3852,,,
2.44E-05,15,3852,,,
2.40E-05,33,3854,,,
2.40E-05,28,3853,,,
2.58E-05,47,3852,,,
2.40E-05,31,3855,,,
2.41E-05,34,3857,,,
2.42E-05,2,3857,,,
2.41E-05,33,3857,,,
2.42E-05,46,3858,,,
2.40E-05,24,3861,,,
3.36E-05,9,3861,,,
3.57E-05,28,3860,,,
2.49E-05,28,3861,,,
2.48E-05,27,3860,,,
3.11E-05,32,3860,,,
3.08E-05,15,3859,,,
2.41E-05,32,3860,,,
2.42E-05,25,3859,,,
3.56E-05,14,3860,,,
2.41E-05,33,3861,,,
2.41E-05,4,3863,,,
2.42E-05,42,3862,,,
2.51E-05,25,3861,,,
2.49E-05,22,3871,,,
3.59E-05,32,3871,,,
2.79E-05,1,3870,,,
2.80E-05,25,3871,,,
3.05E-05,30,3872,,,
3.06E-05,4,3873,,,
3.07E-05,40,3876,,,
3.04E-05,48,3875,,,
3.04E-05,49,3875,,,
3.20E-05,35,3874,,,
3.17E-05,30,3875,,,
3.19E-05,42,3874,,,
3.30E-05,24,3873,,,
3.19E-05,6,3872,,,
3.37E-05,34,3872,,,
3.71E-05,31,3873,,,
3.37E-05,24,3872,,,
4.37E-05,50,3872,,,
4.28E-05,46,3874,,,
2.45E-05,11,3878,,,
2.42E-05,32,3877,,,
2.42E-05,20,3877,,,
2.40E-05,15,3877,,,
2.40E-05,18,3878,,,
2.40E-05,28,3880,,,
2.41E-05,50,3880,,,
2.39E-05,50,3879,,,
2.42E-05,26,3883,,,
2.40E-05,11,3883,,,
2.40E-05,33,3882,,,
3.08E-05,36,3882,,,
3.07E-05,22,3881,,,
2.98E-05,6,3880,,,
4.71E-05,1,3879,,,
0.0002143,7,3878,,,
3.25E-05,36,3877,,,
3.07E-05,19,3878,,,
3.06E-05,12,3877,,,
3.33E-05,42,3881,,,
3.14E-05,7,3881,,,
2.90E-05,11,3885,,,
2.77E-05,4,3885,,,
3.45E-05,26,3884,,,
3.28E-05,4,3883,,,
3.32E-05,30,3883,,,
3.19E-05,30,3882,,,
3.07E-05,16,3882,,,
3.26E-05,1,3882,,,
2.54E-05,50,3893,,,
2.44E-05,10,3892,,,
2.44E-05,25,3892,,,
2.42E-05,6,3891,,,
2.41E-05,4,3890,,,
2.39E-05,2,3890,,,
2.38E-05,7,3889,,,
3.11E-05,48,3889,,,
3.10E-05,19,3889,,,
2.96E-05,5,3889,,,
3.26E-05,27,3888,,,
2.49E-05,31,3888,,,
2.50E-05,23,3887,,,
2.45E-05,15,3886,,,
2.41E-05,27,3886,,,
2.71E-05,30,3885,,,
2.43E-05,12,3884,,,
2.44E-05,1,3883,,,
2.45E-05,2,3883,,,
2.43E-05,47,3884,,,
2.43E-05,7,3885,,,
2.42E-05,33,3884,,,
2.41E-05,1,3883,,,
2.41E-05,20,3883,,,
3.56E-05,25,3885,,,
2.35E-05,23,3887,,,
2.37E-05,50,3886,,,
2.53E-05,16,3886,,,
2.41E-05,30,3886,,,
2.41E-05,40,3886,,,
2.43E-05,1,3891,,,
3.40E-05,21,3891,,,
2.45E-05,18,3896,,,
2.41E-05,4,3895,,,
2.42E-05,7,3903,,,
2.43E-05,45,3904,,,
2.41E-05,26,3903,,,
2.40E-05,35,3902,,,
2.38E-05,32,3901,,,
2.33E-05,29,3900,,,
2.34E-05,10,3899,,,
3.15E-05,48,3899,,,
2.41E-05,16,3900,,,
2.39E-05,5,3899,,,
2.43E-05,43,3902,,,
2.42E-05,17,3901,,,
2.43E-05,28,3902,,,
2.44E-05,25,3904,,,
2.43E-05,45,3904,,,
2.43E-05,37,3903,,,
2.43E-05,29,3903,,,
2.46E-05,30,3902,,,
3.35E-05,18,3905,,,
2.45E-05,26,3907,,,
2.42E-05,29,3909,,,
4.30E-05,17,3911,,,
3.19E-05,7,3913,,,
3.10E-05,40,3912,,,
3.28E-05,34,3914,,,
3.21E-05,37,3917,,,
3.00E-05,32,3918,,,
2.43E-05,48,3920,,,
2.42E-05,38,3919,,,
2.44E-05,40,3921,,,
3.54E-05,1,3925,,,
2.47E-05,12,3926,,,
2.44E-05,14,3926,,,
2.44E-05,41,3925,,,
2.42E-05,30,3924,,,
2.40E-05,48,3924,,,
2.41E-05,27,3923,,,
2.42E-05,25,3924,,,
2.40E-05,17,3923,,,
2.41E-05,39,3922,,,
2.39E-05,11,3922,,,
2.39E-05,45,3921,,,
2.41E-05,33,3921,,,
2.41E-05,20,3922,,,
2.40E-05,43,3923,,,
2.41E-05,6,3922,,,
2.40E-05,25,3923,,,
2.40E-05,24,3923,,,
2.47E-05,35,3928,,,
2.42E-05,49,3928,,,
2.48E-05,48,3931,,,
2.39E-05,11,3931,,,
2.45E-05,43,3936,,,
3.58E-05,21,3938,,,
4.32E-05,8,3939,,,
2.95E-05,38,3940,,,
2.47E-05,40,3941,,,
3.47E-05,49,3943,,,
3.26E-05,39,3944,,,
3.41E-05,35,3943,,,
3.26E-05,38,3943,,,
2.47E-05,21,3944,,,
3.47E-05,10,3944,,,
2.43E-05,44,3944,,,
3.46E-05,3,3944,,,
3.45E-05,2,3945,,,
3.49E-05,24,3945,,,
2.54E-05,14,3948,,,
2.44E-05,10,3947,,,
3.28E-05,39,3947,,,
3.27E-05,27,3949,,,
3.29E-05,21,3949,,,
3.27E-05,27,3948,,,
3.18E-05,6,3947,,,
3.26E-05,3,3947,,,
3.17E-05,22,3947,,,
3.16E-05,24,3946,,,
3.06E-05,41,3947,,,
