cas operacie,vlozene cislo,priorita,velkost frontu,,,
0.0003042,18,9487,92,,,
0.0002704,43,1710,93,,,
0.0002989,4,9921,94,,,
0.0003037,15,7765,95,,,
0.0002983,40,6979,93,,,
0.0002216,11,1090,94,,,
0.0003153,24,3799,95,,,
0.0002171,40,9347,95,,,
0.0002412,24,5029,94,,,
0.0001507,2,2711,95,,,
0.0002431,28,8366,96,,,
0.000238,17,5636,96,,,
0.000537,47,3736,96,,,
0.0005458,35,5676,96,,,
0.000324,21,7022,96,,,
0.0003716,25,2172,95,,,
0.0003249,31,6689,96,,,
0.0003334,16,123,96,,,
0.0003255,15,8991,95,,,
0.0005258,27,7138,96,,,
0.0003671,42,9713,97,,,
0.0005437,29,3020,98,,,
0.0003062,48,6596,99,,,
0.0003743,7,415,100,,,
0.0003205,13,2025,100,,,
0.000314,37,8430,100,,,
0.0002018,9,1506,100,,,
0.0003059,33,8046,101,,,
0.0006154,33,4447,99,,,
0.0003525,30,8271,100,,,
0.000764,9,6779,100,,,
0.0004008,48,7796,101,,,
0.0002092,12,4227,100,,,
0.0003474,13,4716,100,,,
0.0003379,26,6639,101,,,
0.0002084,41,3148,102,,,
0.0020153,42,4265,103,,,
0.0001935,27,1454,104,,,
0.0003099,45,6835,105,,,
0.0002766,30,7139,106,,,
0.000354,8,4501,106,,,
0.0003317,12,6629,107,,,
0.0002091,37,1378,108,,,
0.0003392,19,3987,108,,,
0.0003865,8,4309,108,,,
0.0002404,37,3507,107,,,
0.0002978,21,4498,108,,,
0.0001501,34,4229,107,,,
0.0003491,5,7060,107,,,
0.0003434,26,5400,108,,,
0.0003052,27,7956,108,,,
0.0001878,2,1994,109,,,
0.000203,22,942,110,,,
0.0003049,1,9226,111,,,
0.0002049,43,1658,111,,,
0.0003255,43,6394,111,,,
0.0002015,22,1768,112,,,
0.0002852,33,5943,113,,,
0.0003037,12,4917,114,,,
0.0001921,18,749,115,,,
0.0002827,19,3547,116,,,
0.0001775,41,215,116,,,
0.0002779,44,3283,117,,,
0.0003059,21,7577,117,,,
0.0001894,24,3434,115,,,
0.0001966,1,1713,116,,,
0.0003053,40,7455,116,,,
0.0001944,26,1413,116,,,
0.0003189,18,9035,115,,,
0.0002235,28,4000,116,,,
0.0003239,39,6628,117,,,
0.000213,45,1200,118,,,
