cas operacie,vybrane cislo,velkost frontu,,,
1.30E-06,38,2992,,,
1.30E-06,6,2992,,,
1.40E-06,32,2991,,,
1.40E-06,24,2992,,,
1.30E-06,12,2991,,,
1.40E-06,3,2993,,,
1.30E-06,11,2995,,,
1.40E-06,15,2995,,,
1.40E-06,23,2994,,,
1.40E-06,41,2994,,,
1.30E-06,10,2993,,,
1.40E-06,18,2993,,,
1.40E-06,47,2992,,,
1.40E-06,22,2991,,,
1.30E-06,29,2990,,,
1.30E-06,20,2989,,,
1.30E-06,28,2988,,,
1.40E-06,43,2990,,,
1.30E-06,11,2989,,,
1.30E-06,44,2996,,,
1.30E-06,44,2997,,,
1.30E-06,23,2998,,,
1.90E-06,30,3000,,,
1.40E-06,28,3005,,,
1.50E-06,9,3009,,,
1.50E-06,19,3008,,,
2.40E-06,3,3012,,,
1.40E-06,20,3012,,,
1.50E-06,6,3013,,,
3.90E-06,4,3019,,,
1.80E-06,25,3018,,,
2.40E-06,17,3017,,,
3.00E-06,24,3016,,,
2.00E-06,37,3018,,,
1.87E-05,46,3023,,,
2.60E-06,24,3022,,,
1.90E-06,3,3021,,,
2.10E-06,40,3020,,,
2.90E-06,7,3020,,,
3.10E-06,24,3019,,,
1.80E-06,44,3023,,,
1.40E-06,24,3026,,,
1.30E-06,27,3025,,,
1.40E-06,32,3024,,,
1.30E-06,49,3023,,,
1.50E-06,30,3024,,,
1.30E-06,26,3023,,,
1.40E-06,18,3028,,,
1.30E-06,4,3027,,,
1.40E-06,11,3026,,,
1.50E-06,47,3028,,,
1.40E-06,30,3027,,,
1.40E-06,27,3026,,,
1.40E-06,4,3025,,,
1.30E-06,20,3024,,,
1.30E-06,2,3024,,,
1.40E-06,48,3023,,,
1.40E-06,15,3025,,,
1.40E-06,28,3025,,,
1.40E-06,7,3025,,,
1.30E-06,25,3026,,,
1.30E-06,28,3026,,,
1.40E-06,39,3025,,,
1.30E-06,25,3024,,,
1.30E-06,43,3025,,,
2.50E-06,35,3042,,,
1.80E-06,17,3041,,,
1.80E-06,49,3040,,,
1.50E-06,3,3045,,,
1.30E-06,7,3044,,,
1.30E-06,11,3043,,,
1.30E-06,16,3042,,,
1.40E-06,39,3041,,,
1.40E-06,12,3042,,,
1.40E-06,33,3042,,,
1.40E-06,22,3044,,,
1.40E-06,35,3044,,,
1.50E-06,18,3048,,,
1.40E-06,39,3049,,,
1.30E-06,47,3048,,,
1.50E-06,9,3051,,,
1.30E-06,45,3050,,,
1.40E-06,37,3050,,,
1.40E-06,31,3049,,,
1.30E-06,43,3050,,,
1.40E-06,20,3051,,,
1.40E-06,32,3051,,,
1.40E-06,45,3051,,,
1.40E-06,15,3054,,,
1.30E-06,43,3053,,,
1.30E-06,24,3052,,,
1.60E-06,44,3051,,,
1.80E-06,42,3050,,,
2.00E-06,27,3051,,,
2.10E-06,42,3051,,,
1.50E-06,12,3050,,,
1.50E-06,24,3052,,,
1.40E-06,37,3053,,,
2.00E-06,12,3054,,,
2.10E-06,18,3054,,,
1.80E-06,25,3053,,,
1.40E-06,42,3062,,,
1.40E-06,49,3062,,,
1.40E-06,38,3062,,,
1.40E-06,35,3064,,,
1.30E-06,32,3063,,,
1.40E-06,14,3065,,,
1.40E-06,24,3069,,,
1.40E-06,22,3069,,,
1.30E-06,48,3068,,,
1.30E-06,39,3068,,,
1.30E-06,20,3067,,,
1.30E-06,11,3070,,,
1.40E-06,49,3070,,,
1.30E-06,35,3070,,,
1.30E-06,44,3069,,,
1.30E-06,25,3069,,,
1.40E-06,33,3069,,,
1.30E-06,37,3069,,,
1.30E-06,8,3068,,,
1.30E-06,14,3070,,,
1.30E-06,9,3070,,,
1.30E-06,21,3075,,,
1.40E-06,9,3074,,,
1.40E-06,21,3075,,,
1.40E-06,9,3079,,,
1.30E-06,49,3080,,,
1.30E-06,29,3079,,,
1.30E-06,48,3079,,,
1.30E-06,9,3080,,,
1.40E-06,29,3083,,,
1.30E-06,14,3084,,,
1.30E-06,47,3086,,,
1.30E-06,27,3086,,,
1.30E-06,26,3085,,,
1.30E-06,20,3084,,,
1.40E-06,46,3084,,,
1.30E-06,25,3084,,,
1.40E-06,4,3088,,,
1.30E-06,31,3088,,,
1.30E-06,50,3087,,,
1.40E-06,34,3091,,,
1.40E-06,7,3092,,,
1.30E-06,2,3091,,,
1.40E-06,17,3097,,,
1.30E-06,46,3102,,,
1.30E-06,34,3101,,,
1.30E-06,31,3103,,,
1.30E-06,3,3103,,,
1.30E-06,7,3102,,,
1.40E-06,37,3104,,,
1.40E-06,37,3107,,,
2.00E-06,8,3110,,,
1.80E-06,32,3109,,,
1.50E-06,40,3108,,,
2.10E-06,38,3108,,,
2.20E-06,27,3108,,,
2.00E-06,25,3107,,,
1.50E-06,3,3109,,,
1.30E-06,37,3108,,,
1.30E-06,34,3107,,,
1.40E-06,27,3106,,,
1.40E-06,1,3107,,,
1.40E-06,47,3107,,,
1.40E-06,48,3106,,,
1.30E-06,18,3105,,,
1.50E-06,46,3105,,,
1.30E-06,24,3104,,,
1.30E-06,36,3103,,,
1.40E-06,9,3102,,,
1.40E-06,4,3104,,,
1.40E-06,35,3103,,,
1.40E-06,28,3109,,,
1.30E-06,46,3108,,,
1.30E-06,28,3107,,,
1.40E-06,12,3108,,,
1.40E-06,4,3108,,,
1.40E-06,46,3107,,,
1.40E-06,34,3111,,,
1.30E-06,49,3110,,,
1.40E-06,47,3109,,,
1.40E-06,2,3108,,,
1.50E-06,27,3114,,,
1.40E-06,13,3114,,,
1.40E-06,36,3113,,,
1.50E-06,27,3113,,,
1.40E-06,7,3117,,,
1.30E-06,44,3125,,,
1.40E-06,39,3126,,,
1.40E-06,28,3129,,,
1.30E-06,24,3129,,,
1.30E-06,49,3128,,,
1.40E-06,7,3129,,,
1.30E-06,19,3132,,,
1.30E-06,18,3131,,,
1.30E-06,19,3130,,,
1.30E-06,46,3132,,,
1.30E-06,2,3133,,,
1.30E-06,40,3133,,,
1.30E-06,41,3133,,,
1.30E-06,25,3132,,,
1.40E-06,35,3138,,,
1.30E-06,27,3138,,,
1.20E-06,21,3137,,,
1.30E-06,36,3136,,,
1.30E-06,23,3135,,,
1.30E-06,8,3134,,,
1.20E-06,31,3133,,,
1.30E-06,28,3133,,,
1.30E-06,49,3132,,,
1.40E-06,4,3131,,,
1.30E-06,44,3130,,,
1.30E-06,29,3129,,,
1.30E-06,35,3133,,,
1.40E-06,2,3132,,,
1.30E-06,30,3132,,,
1.30E-06,5,3132,,,
1.30E-06,1,3137,,,
1.30E-06,6,3140,,,
1.30E-06,47,3139,,,
1.30E-06,35,3138,,,
1.30E-06,23,3138,,,
1.30E-06,4,3140,,,
1.30E-06,14,3139,,,
1.30E-06,22,3140,,,
1.30E-06,2,3141,,,
1.30E-06,22,3140,,,
1.50E-06,47,3139,,,
1.30E-06,25,3140,,,
1.30E-06,39,3139,,,
1.30E-06,19,3138,,,
1.30E-06,17,3140,,,
1.30E-06,42,3139,,,
1.30E-06,39,3142,,,
1.30E-06,11,3142,,,
1.30E-06,39,3143,,,
1.40E-06,44,3149,,,
1.30E-06,36,3148,,,
1.40E-06,39,3147,,,
1.40E-06,14,3148,,,
1.30E-06,32,3148,,,
1.30E-06,34,3148,,,
1.40E-06,43,3150,,,
1.30E-06,48,3149,,,
1.30E-06,18,3152,,,
1.30E-06,17,3155,,,
1.40E-06,10,3154,,,
1.40E-06,43,3154,,,
1.30E-06,8,3155,,,
1.30E-06,7,3157,,,
1.30E-06,2,3156,,,
1.30E-06,25,3156,,,
1.30E-06,16,3156,,,
1.30E-06,5,3156,,,
1.20E-06,33,3156,,,
1.30E-06,9,3155,,,
1.40E-06,8,3154,,,
1.30E-06,9,3153,,,
1.30E-06,9,3154,,,
1.40E-06,47,3161,,,
1.30E-06,34,3160,,,
1.30E-06,2,3166,,,
1.30E-06,12,3165,,,
1.30E-06,4,3165,,,
1.20E-06,45,3164,,,
1.20E-06,36,3164,,,
1.30E-06,18,3163,,,
1.30E-06,33,3165,,,
1.30E-06,22,3164,,,
1.30E-06,10,3163,,,
1.30E-06,30,3162,,,
1.20E-06,48,3161,,,
1.30E-06,49,3163,,,
1.30E-06,14,3165,,,
1.30E-06,5,3169,,,
1.30E-06,49,3168,,,
1.40E-06,43,3167,,,
1.20E-06,6,3166,,,
1.30E-06,50,3166,,,
1.30E-06,41,3166,,,
1.40E-06,50,3166,,,
1.30E-06,19,3168,,,
1.30E-06,48,3167,,,
1.30E-06,27,3167,,,
1.40E-06,5,3171,,,
1.40E-06,17,3172,,,
1.20E-06,31,3171,,,
1.30E-06,6,3170,,,
1.20E-06,38,3169,,,
1.30E-06,23,3169,,,
1.30E-06,8,3169,,,
1.40E-06,21,3172,,,
1.30E-06,35,3175,,,
1.40E-06,7,3180,,,
1.30E-06,28,3181,,,
1.30E-06,16,3184,,,
1.40E-06,11,3185,,,
1.30E-06,8,3191,,,
1.30E-06,46,3190,,,
1.30E-06,15,3190,,,
1.20E-06,49,3190,,,
1.30E-06,42,3196,,,
1.30E-06,21,3197,,,
1.20E-06,13,3196,,,
1.40E-06,24,3195,,,
1.30E-06,36,3196,,,
1.30E-06,30,3196,,,
1.90E-06,6,3195,,,
6.35E-05,2,3194,,,
2.00E-06,6,3194,,,
2.10E-06,2,3195,,,
1.90E-06,26,3194,,,
1.60E-06,44,3194,,,
1.30E-06,40,3193,,,
1.40E-06,38,3192,,,
1.30E-06,24,3191,,,
1.30E-06,16,3190,,,
1.40E-06,10,3193,,,
1.40E-06,28,3192,,,
1.30E-06,10,3191,,,
1.40E-06,35,3190,,,
1.30E-06,45,3189,,,
1.40E-06,3,3188,,,
1.30E-06,50,3187,,,
1.30E-06,20,3187,,,
1.30E-06,39,3186,,,
1.50E-06,6,3189,,,
1.30E-06,12,3189,,,
1.40E-06,3,3190,,,
1.30E-06,25,3196,,,
1.30E-06,25,3200,,,
1.30E-06,28,3204,,,
1.40E-06,45,3217,,,
1.40E-06,28,3218,,,
1.30E-06,8,3217,,,
1.30E-06,50,3218,,,
1.30E-06,21,3217,,,
1.30E-06,2,3216,,,
1.30E-06,17,3215,,,
1.30E-06,3,3214,,,
1.30E-06,24,3213,,,
1.30E-06,21,3212,,,
1.30E-06,8,3211,,,
1.30E-06,32,3210,,,
1.40E-06,50,3213,,,
1.40E-06,44,3213,,,
1.20E-06,33,3212,,,
1.30E-06,38,3211,,,
1.30E-06,12,3210,,,
1.40E-06,25,3217,,,
1.30E-06,25,3218,,,
1.30E-06,34,3217,,,
1.30E-06,18,3217,,,
1.40E-06,12,3217,,,
1.30E-06,23,3219,,,
1.30E-06,10,3222,,,
1.40E-06,29,3224,,,
1.30E-06,34,3227,,,
1.30E-06,20,3227,,,
1.30E-06,5,3227,,,
1.30E-06,41,3227,,,
1.30E-06,3,3227,,,
1.20E-06,39,3226,,,
1.20E-06,32,3225,,,
1.30E-06,4,3225,,,
1.40E-06,7,3226,,,
1.40E-06,31,3228,,,
1.30E-06,30,3228,,,
1.50E-06,22,3228,,,
1.40E-06,37,3227,,,
1.30E-06,30,3227,,,
1.30E-06,45,3226,,,
1.30E-06,23,3227,,,
1.30E-06,4,3227,,,
1.30E-06,37,3231,,,
1.30E-06,12,3233,,,
1.40E-06,21,3235,,,
1.30E-06,20,3235,,,
1.30E-06,15,3234,,,
1.30E-06,38,3233,,,
1.40E-06,30,3235,,,
1.30E-06,25,3236,,,
1.20E-06,50,3235,,,
1.30E-06,11,3234,,,
1.30E-06,27,3236,,,
1.30E-06,29,3236,,,
1.40E-06,22,3242,,,
1.30E-06,9,3241,,,
1.30E-06,49,3240,,,
1.30E-06,13,3239,,,
1.30E-06,35,3240,,,
1.40E-06,33,3242,,,
1.30E-06,7,3244,,,
1.30E-06,3,3243,,,
1.30E-06,20,3242,,,
1.30E-06,31,3244,,,
1.30E-06,48,3244,,,
1.30E-06,7,3244,,,
1.30E-06,30,3244,,,
1.40E-06,2,3244,,,
1.40E-06,27,3245,,,
1.30E-06,50,3245,,,
1.30E-06,18,3244,,,
1.30E-06,17,3244,,,
1.40E-06,15,3247,,,
1.30E-06,32,3247,,,
1.30E-06,1,3250,,,
1.40E-06,14,3249,,,
1.40E-06,38,3248,,,
1.30E-06,44,3247,,,
1.30E-06,11,3248,,,
1.50E-06,6,3247,,,
1.30E-06,24,3251,,,
1.40E-06,36,3259,,,
1.30E-06,30,3258,,,
1.30E-06,39,3257,,,
1.40E-06,15,3257,,,
1.30E-06,23,3260,,,
1.30E-06,37,3259,,,
1.40E-06,41,3258,,,
1.30E-06,36,3257,,,
1.30E-06,4,3259,,,
1.30E-06,15,3263,,,
1.30E-06,46,3262,,,
1.40E-06,36,3265,,,
1.40E-06,17,3264,,,
1.40E-06,3,3263,,,
1.50E-06,48,3265,,,
1.40E-06,3,3264,,,
1.40E-06,39,3264,,,
1.50E-06,24,3263,,,
1.30E-06,11,3264,,,
1.40E-06,15,3263,,,
1.50E-06,48,3264,,,
1.30E-06,2,3264,,,
1.40E-06,13,3264,,,
1.30E-06,47,3263,,,
1.40E-06,13,3262,,,
1.40E-06,19,3262,,,
1.40E-06,9,3263,,,
1.30E-06,29,3263,,,
1.40E-06,49,3263,,,
1.30E-06,46,3262,,,
1.40E-06,10,3262,,,
1.30E-06,32,3261,,,
1.40E-06,31,3261,,,
1.40E-06,43,3260,,,
1.30E-06,1,3259,,,
1.30E-06,27,3258,,,
1.40E-06,48,3260,,,
1.30E-06,49,3259,,,
1.50E-06,35,3258,,,
1.70E-06,32,3257,,,
1.50E-06,19,3256,,,
1.40E-06,2,3257,,,
1.30E-06,14,3256,,,
1.30E-06,21,3255,,,
1.40E-06,45,3254,,,
1.40E-06,48,3253,,,
1.40E-06,15,3254,,,
1.30E-06,10,3256,,,
1.30E-06,8,3256,,,
1.30E-06,14,3258,,,
1.30E-06,34,3262,,,
1.30E-06,21,3261,,,
1.30E-06,18,3260,,,
1.90E-06,35,3260,,,
1.40E-06,11,3260,,,
1.30E-06,39,3260,,,
1.40E-06,20,3259,,,
1.30E-06,8,3259,,,
1.30E-06,19,3259,,,
1.30E-06,36,3258,,,
1.40E-06,41,3257,,,
1.30E-06,3,3256,,,
1.30E-06,26,3257,,,
1.30E-06,11,3257,,,
1.30E-06,31,3258,,,
1.40E-06,21,3257,,,
1.30E-06,25,3257,,,
1.30E-06,41,3256,,,
1.30E-06,36,3259,,,
1.40E-06,25,3258,,,
1.30E-06,40,3257,,,
1.40E-06,4,3258,,,
1.40E-06,6,3258,,,
1.30E-06,12,3263,,,
1.30E-06,17,3264,,,
1.30E-06,41,3265,,,
1.40E-06,15,3265,,,
1.40E-06,24,3267,,,
3.20E-06,26,3266,,,
1.70E-06,18,3268,,,
2.10E-06,13,3267,,,
1.40E-06,28,3268,,,
1.40E-06,10,3269,,,
1.40E-06,34,3271,,,
1.30E-06,49,3270,,,
1.30E-06,29,3269,,,
1.40E-06,14,3268,,,
1.30E-06,46,3267,,,
1.30E-06,29,3266,,,
1.40E-06,24,3265,,,
1.30E-06,44,3264,,,
1.30E-06,7,3263,,,
1.30E-06,4,3263,,,
1.50E-06,25,3262,,,
1.40E-06,4,3263,,,
1.40E-06,2,3265,,,
1.40E-06,11,3267,,,
1.30E-06,23,3270,,,
1.30E-06,22,3278,,,
1.40E-06,35,3277,,,
1.40E-06,24,3279,,,
1.40E-06,4,3280,,,
1.40E-06,28,3281,,,
1.30E-06,5,3281,,,
1.30E-06,45,3283,,,
1.30E-06,24,3283,,,
1.30E-06,40,3284,,,
1.40E-06,16,3286,,,
1.30E-06,6,3285,,,
1.40E-06,33,3289,,,
1.40E-06,25,3289,,,
1.40E-06,14,3291,,,
1.50E-06,20,3296,,,
1.30E-06,49,3295,,,
1.40E-06,25,3295,,,
1.40E-06,20,3294,,,
1.30E-06,44,3293,,,
1.30E-06,49,3293,,,
1.30E-06,22,3294,,,
1.40E-06,7,3297,,,
1.40E-06,8,3296,,,
1.30E-06,42,3299,,,
1.30E-06,46,3299,,,
1.40E-06,32,3301,,,
1.40E-06,11,3300,,,
1.40E-06,31,3303,,,
1.30E-06,50,3302,,,
1.40E-06,27,3308,,,
1.30E-06,8,3308,,,
1.30E-06,44,3308,,,
1.30E-06,45,3308,,,
1.40E-06,20,3309,,,
1.40E-06,20,3308,,,
1.30E-06,24,3307,,,
1.30E-06,8,3307,,,
1.40E-06,34,3312,,,
1.40E-06,31,3312,,,
1.30E-06,43,3315,,,
1.40E-06,24,3314,,,
1.30E-06,49,3313,,,
1.30E-06,40,3315,,,
1.30E-06,41,3314,,,
1.30E-06,20,3314,,,
1.30E-06,44,3315,,,
1.30E-06,46,3314,,,
1.30E-06,6,3313,,,
1.30E-06,50,3312,,,
1.40E-06,7,3314,,,
1.30E-06,13,3314,,,
1.30E-06,2,3313,,,
1.30E-06,4,3312,,,
1.30E-06,18,3312,,,
1.30E-06,26,3311,,,
1.40E-06,14,3315,,,
1.30E-06,27,3314,,,
1.30E-06,23,3313,,,
1.50E-06,3,3318,,,
1.40E-06,11,3322,,,
1.40E-06,45,3321,,,
1.30E-06,3,3323,,,
1.40E-06,44,3322,,,
1.30E-06,2,3322,,,
1.30E-06,48,3321,,,
1.40E-06,29,3322,,,
1.40E-06,32,3322,,,
1.30E-06,1,3321,,,
1.30E-06,22,3320,,,
1.30E-06,10,3323,,,
1.30E-06,37,3322,,,
1.30E-06,33,3321,,,
1.30E-06,3,3321,,,
1.30E-06,6,3320,,,
1.30E-06,13,3319,,,
1.30E-06,34,3321,,,
1.30E-06,17,3320,,,
1.30E-06,21,3324,,,
1.40E-06,17,3325,,,
1.40E-06,7,3330,,,
1.40E-06,7,3331,,,
1.30E-06,5,3330,,,
1.30E-06,37,3329,,,
1.30E-06,15,3328,,,
1.30E-06,15,3327,,,
1.30E-06,26,3326,,,
1.30E-06,24,3326,,,
1.40E-06,15,3327,,,
1.30E-06,21,3329,,,
1.40E-06,3,3332,,,
1.30E-06,39,3332,,,
1.30E-06,30,3333,,,
1.30E-06,21,3334,,,
1.40E-06,11,3335,,,
1.40E-06,7,3336,,,
1.30E-06,18,3338,,,
1.30E-06,20,3337,,,
1.30E-06,12,3340,,,
1.30E-06,28,3340,,,
1.30E-06,6,3343,,,
1.30E-06,11,3349,,,
1.30E-06,21,3349,,,
1.20E-06,16,3352,,,
1.30E-06,12,3355,,,
1.30E-06,20,3354,,,
1.30E-06,5,3355,,,
1.40E-06,8,3358,,,
1.30E-06,49,3357,,,
1.30E-06,49,3356,,,
1.30E-06,32,3355,,,
1.40E-06,28,3356,,,
1.30E-06,42,3356,,,
1.30E-06,1,3356,,,
1.30E-06,49,3358,,,
1.40E-06,14,3359,,,
1.40E-06,44,3362,,,
1.20E-06,42,3361,,,
1.30E-06,15,3360,,,
1.30E-06,48,3359,,,
1.30E-06,10,3358,,,
1.30E-06,13,3358,,,
1.30E-06,38,3357,,,
1.40E-06,18,3358,,,
1.30E-06,27,3358,,,
1.30E-06,44,3359,,,
1.40E-06,29,3358,,,
1.30E-06,30,3357,,,
1.30E-06,40,3357,,,
1.30E-06,42,3356,,,
1.30E-06,10,3355,,,
1.30E-06,5,3355,,,
1.30E-06,12,3354,,,
1.30E-06,16,3353,,,
1.30E-06,40,3353,,,
1.40E-06,30,3354,,,
1.30E-06,34,3361,,,
1.30E-06,20,3360,,,
1.40E-06,17,3361,,,
1.40E-06,31,3365,,,
1.30E-06,31,3364,,,
1.30E-06,21,3363,,,
1.30E-06,36,3363,,,
1.30E-06,23,3365,,,
1.30E-06,12,3366,,,
1.40E-06,5,3366,,,
1.40E-06,49,3370,,,
1.30E-06,25,3369,,,
1.30E-06,23,3369,,,
1.20E-06,14,3368,,,
1.30E-06,50,3369,,,
1.30E-06,15,3370,,,
1.30E-06,3,3371,,,
1.30E-06,2,3371,,,
1.30E-06,28,3373,,,
2.00E-06,50,3372,,,
2.30E-06,43,3376,,,
5.70E-06,35,3376,,,
2.10E-06,35,3377,,,
1.50E-06,5,3377,,,
2.10E-06,19,3376,,,
1.80E-06,50,3375,,,
4.30E-06,24,3375,,,
2.10E-06,3,3374,,,
2.20E-06,33,3378,,,
1.80E-06,16,3377,,,
1.60E-06,6,3379,,,
3.60E-06,45,3378,,,
1.60E-06,29,3378,,,
2.80E-06,42,3381,,,
2.30E-06,29,3381,,,
1.45E-05,50,3381,,,
1.70E-06,41,3385,,,
3.30E-06,47,3391,,,
1.50E-06,30,3390,,,
2.50E-06,17,3389,,,
2.20E-06,45,3388,,,
2.20E-06,11,3388,,,
3.20E-06,32,3388,,,
1.60E-06,21,3390,,,
1.40E-06,10,3392,,,
1.40E-06,29,3392,,,
2.00E-06,24,3395,,,
1.60E-06,44,3394,,,
2.20E-06,39,3394,,,
1.90E-06,5,3393,,,
2.10E-06,30,3394,,,
1.90E-06,41,3394,,,
2.10E-06,50,3398,,,
2.00E-06,47,3398,,,
1.70E-06,8,3397,,,
2.10E-06,9,3398,,,
1.50E-06,30,3403,,,
1.40E-06,42,3402,,,
1.50E-06,18,3403,,,
1.40E-06,49,3402,,,
1.30E-06,29,3401,,,
1.40E-06,36,3400,,,
1.40E-06,11,3411,,,
1.40E-06,20,3410,,,
1.40E-06,27,3410,,,
1.40E-06,34,3410,,,
1.40E-06,40,3410,,,
1.40E-06,40,3411,,,
1.40E-06,33,3410,,,
1.80E-06,18,3413,,,
1.30E-06,22,3412,,,
1.40E-06,13,3415,,,
2.90E-06,19,3422,,,
1.70E-06,19,3442,,,
1.40E-06,46,3442,,,
1.40E-06,32,3442,,,
1.40E-06,30,3442,,,
1.40E-06,19,3441,,,
1.40E-06,21,3440,,,
1.30E-06,26,3440,,,
1.30E-06,36,3440,,,
1.40E-06,8,3442,,,
1.30E-06,30,3443,,,
1.30E-06,47,3442,,,
1.40E-06,45,3444,,,
1.40E-06,43,3447,,,
1.30E-06,45,3446,,,
1.40E-06,10,3446,,,
1.40E-06,43,3447,,,
1.30E-06,43,3446,,,
1.40E-06,15,3446,,,
1.30E-06,6,3448,,,
1.30E-06,44,3448,,,
1.30E-06,4,3447,,,
1.30E-06,9,3446,,,
1.40E-06,27,3447,,,
1.40E-06,15,3446,,,
1.40E-06,3,3446,,,
1.40E-06,25,3447,,,
1.40E-06,38,3458,,,
1.30E-06,14,3463,,,
1.40E-06,3,3462,,,
1.40E-06,26,3463,,,
1.30E-06,4,3462,,,
1.30E-06,42,3461,,,
1.40E-06,5,3460,,,
1.40E-06,19,3466,,,
1.30E-06,49,3465,,,
1.40E-06,38,3467,,,
1.40E-06,11,3469,,,
1.40E-06,25,3468,,,
1.70E-06,34,3472,,,
1.40E-06,33,3471,,,
1.40E-06,7,3471,,,
1.30E-06,17,3470,,,
1.40E-06,7,3470,,,
1.40E-06,18,3469,,,
1.30E-06,48,3469,,,
1.40E-06,7,3473,,,
1.40E-06,14,3473,,,
1.40E-06,11,3472,,,
1.40E-06,7,3472,,,
1.30E-06,18,3471,,,
1.30E-06,42,3470,,,
1.40E-06,36,3472,,,
1.30E-06,43,3472,,,
1.30E-06,25,3474,,,
1.40E-06,44,3474,,,
1.40E-06,36,3474,,,
1.40E-06,24,3473,,,
1.30E-06,8,3474,,,
1.40E-06,13,3473,,,
1.40E-06,37,3472,,,
1.30E-06,25,3472,,,
1.40E-06,6,3472,,,
1.40E-06,6,3473,,,
1.40E-06,49,3480,,,
1.40E-06,9,3479,,,
1.40E-06,39,3488,,,
1.40E-06,40,3488,,,
1.30E-06,11,3487,,,
1.40E-06,37,3487,,,
1.60E-06,43,3490,,,
3.70E-06,16,3490,,,
2.00E-06,43,3490,,,
2.00E-06,12,3489,,,
1.90E-06,35,3490,,,
2.20E-06,47,3489,,,
1.90E-06,36,3489,,,
1.90E-06,7,3489,,,
1.80E-06,19,3488,,,
1.80E-06,3,3488,,,
1.80E-06,26,3488,,,
1.80E-06,48,3488,,,
1.80E-06,3,3492,,,
1.70E-06,21,3492,,,
1.80E-06,16,3491,,,
1.80E-06,29,3492,,,
1.90E-06,42,3491,,,
2.00E-06,46,3490,,,
1.90E-06,50,3494,,,
1.70E-06,44,3494,,,
1.80E-06,4,3496,,,
1.80E-06,41,3496,,,
1.80E-06,28,3495,,,
1.90E-06,38,3495,,,
1.70E-06,18,3495,,,
1.70E-06,40,3494,,,
1.70E-06,44,3499,,,
1.90E-06,21,3498,,,
1.80E-06,30,3497,,,
1.90E-06,38,3497,,,
1.80E-06,24,3498,,,
1.80E-06,35,3498,,,
1.80E-06,22,3497,,,
1.90E-06,20,3496,,,
1.80E-06,40,3496,,,
1.70E-06,30,3496,,,
2.20E-06,17,3495,,,
1.70E-06,36,3494,,,
2.10E-06,33,3493,,,
1.80E-06,18,3493,,,
1.90E-06,45,3492,,,
1.90E-06,50,3496,,,
2.00E-06,50,3495,,,
2.00E-06,13,3494,,,
1.60E-06,43,3493,,,
1.80E-06,39,3492,,,
1.70E-06,48,3491,,,
1.80E-06,2,3496,,,
1.80E-06,28,3498,,,
1.60E-06,10,3497,,,
1.70E-06,17,3499,,,
1.70E-06,32,3498,,,
2.10E-06,36,3503,,,
2.30E-06,6,3508,,,
1.80E-06,1,3507,,,
1.90E-06,29,3507,,,
1.80E-06,8,3506,,,
1.80E-06,8,3505,,,
1.70E-06,34,3507,,,
1.80E-06,20,3509,,,
1.70E-06,4,3508,,,
2.00E-06,45,3510,,,
1.80E-06,34,3512,,,
1.80E-06,34,3516,,,
1.70E-06,12,3516,,,
1.80E-06,3,3517,,,
1.80E-06,30,3517,,,
2.00E-06,18,3516,,,
1.70E-06,42,3515,,,
1.90E-06,30,3515,,,
1.90E-06,28,3514,,,
2.00E-06,17,3517,,,
2.00E-06,32,3516,,,
1.60E-06,26,3521,,,
1.40E-06,48,3521,,,
1.40E-06,9,3520,,,
1.40E-06,38,3520,,,
1.40E-06,22,3519,,,
1.30E-06,28,3518,,,
1.40E-06,12,3517,,,
1.40E-06,46,3516,,,
1.40E-06,24,3518,,,
1.40E-06,11,3517,,,
1.40E-06,46,3524,,,
1.40E-06,41,3524,,,
1.30E-06,23,3527,,,
1.40E-06,43,3527,,,
1.40E-06,20,3528,,,
1.40E-06,34,3527,,,
1.30E-06,2,3526,,,
1.30E-06,9,3529,,,
1.40E-06,3,3532,,,
1.40E-06,47,3532,,,
1.30E-06,37,3532,,,
1.40E-06,48,3532,,,
1.40E-06,14,3533,,,
1.40E-06,11,3533,,,
1.50E-06,7,3533,,,
1.30E-06,9,3534,,,
1.40E-06,48,3538,,,
1.40E-06,5,3537,,,
1.40E-06,2,3537,,,
1.30E-06,49,3536,,,
1.40E-06,4,3536,,,
1.50E-06,45,3535,,,
1.40E-06,43,3534,,,
1.40E-06,30,3533,,,
1.40E-06,33,3532,,,
1.40E-06,35,3535,,,
1.40E-06,3,3535,,,
1.50E-06,9,3535,,,
1.30E-06,26,3536,,,
1.40E-06,17,3538,,,
1.40E-06,14,3538,,,
1.40E-06,19,3537,,,
1.40E-06,26,3537,,,
1.50E-06,46,3538,,,
1.40E-06,19,3537,,,
1.40E-06,29,3536,,,
1.40E-06,20,3540,,,
1.40E-06,1,3542,,,
1.30E-06,19,3541,,,
1.40E-06,32,3540,,,
1.30E-06,24,3539,,,
1.40E-06,42,3538,,,
1.40E-06,17,3537,,,
1.40E-06,9,3540,,,
1.40E-06,35,3540,,,
1.40E-06,41,3540,,,
1.40E-06,50,3539,,,
1.40E-06,27,3540,,,
1.40E-06,13,3539,,,
1.30E-06,25,3538,,,
1.40E-06,49,3542,,,
1.40E-06,26,3541,,,
1.50E-06,4,3540,,,
1.40E-06,6,3540,,,
1.40E-06,37,3540,,,
1.40E-06,22,3539,,,
1.30E-06,42,3539,,,
1.60E-06,10,3538,,,
1.40E-06,35,3543,,,
1.30E-06,22,3542,,,
