cas operacie,cislo,velkost frontu,,,
7.00E-07,27,605,,,
8.00E-07,37,604,,,
7.00E-07,47,605,,,
9.00E-07,47,606,,,
7.00E-07,26,606,,,
6.00E-07,48,607,,,
7.00E-07,27,606,,,
7.00E-07,42,608,,,
7.00E-07,42,613,,,
6.00E-07,15,618,,,
8.00E-07,23,620,,,
1.00E-06,2,622,,,
8.00E-07,2,624,,,
1.00E-06,2,627,,,
9.00E-07,21,626,,,
7.00E-07,50,628,,,
1.00E-06,50,629,,,
1.20E-06,50,629,,,
1.00E-06,14,632,,,
9.00E-07,38,632,,,
8.00E-07,19,633,,,
7.00E-07,19,633,,,
8.00E-07,19,635,,,
8.00E-07,19,635,,,
7.00E-07,3,634,,,
7.00E-07,12,634,,,
7.00E-07,11,639,,,
8.00E-07,23,637,,,
7.00E-07,23,637,,,
8.00E-07,36,640,,,
8.00E-07,35,640,,,
8.00E-07,43,641,,,
1.00E-06,43,641,,,
7.00E-07,35,640,,,
8.00E-07,47,641,,,
8.00E-07,47,642,,,
7.00E-07,47,642,,,
7.00E-07,47,644,,,
7.00E-07,22,649,,,
7.00E-07,29,650,,,
8.00E-07,47,648,,,
8.00E-07,42,647,,,
7.00E-07,22,651,,,
7.00E-07,20,650,,,
8.00E-07,20,652,,,
8.00E-07,19,651,,,
7.00E-07,29,651,,,
7.00E-07,29,651,,,
9.00E-07,34,659,,,
7.00E-07,29,658,,,
7.00E-07,11,658,,,
7.00E-07,9,657,,,
7.00E-07,23,656,,,
7.00E-07,9,656,,,
8.00E-07,6,657,,,
7.00E-07,6,657,,,
7.00E-07,9,660,,,
8.00E-07,19,669,,,
7.00E-07,19,671,,,
7.00E-07,23,670,,,
7.00E-07,38,670,,,
9.00E-07,32,671,,,
9.00E-07,26,673,,,
7.00E-07,26,673,,,
7.00E-07,34,675,,,
7.00E-07,34,680,,,
7.00E-07,41,684,,,
8.00E-07,42,685,,,
8.00E-07,8,686,,,
7.00E-07,22,688,,,
8.00E-07,31,689,,,
9.00E-07,31,692,,,
8.00E-07,36,694,,,
7.00E-07,47,697,,,
7.00E-07,14,697,,,
7.00E-07,36,696,,,
8.00E-07,43,702,,,
8.00E-07,43,704,,,
7.00E-07,43,704,,,
7.00E-07,43,704,,,
8.00E-07,5,704,,,
7.00E-07,31,704,,,
7.00E-07,23,705,,,
7.00E-07,36,705,,,
7.00E-07,35,709,,,
7.00E-07,35,709,,,
8.00E-07,35,710,,,
7.00E-07,35,712,,,
7.00E-07,42,715,,,
7.00E-07,41,713,,,
8.00E-07,30,713,,,
1.20E-06,26,713,,,
1.20E-06,9,715,,,
6.00E-07,9,715,,,
6.00E-07,36,716,,,
6.00E-07,15,718,,,
6.00E-07,48,717,,,
6.00E-07,48,719,,,
6.00E-07,48,723,,,
6.00E-07,48,725,,,
6.00E-07,48,725,,,
7.00E-07,9,724,,,
6.00E-07,9,724,,,
9.00E-07,23,721,,,
9.00E-07,41,720,,,
7.00E-07,25,718,,,
9.00E-07,24,716,,,
1.00E-06,12,716,,,
7.00E-07,27,713,,,
9.00E-07,15,715,,,
8.00E-07,15,715,,,
8.00E-07,46,714,,,
