cas operacie,vlozene cislo,priorita,velkost frontu,,,
0.0002573,8,3933,4,,,
0.0001086,26,4365,2,,,
0.0001083,29,6829,2,,,
7.19E-05,2,2267,3,,,
0.0001563,10,4398,4,,,
8.91E-05,19,3683,4,,,
4.49E-05,22,8960,2,,,
6.66E-05,25,3921,3,,,
0.0001522,5,33,3,,,
0.0001396,10,8307,3,,,
9.23E-05,31,722,3,,,
0.0002325,31,9273,4,,,
0.0001078,17,4495,2,,,
5.62E-05,3,101,2,,,
0.000109,34,647,2,,,
0.0001726,12,4703,3,,,
7.17E-05,18,1109,3,,,
7.28E-05,23,3640,3,,,
0.0001399,4,8439,4,,,
0.0001765,14,4042,5,,,
0.0001116,1,79,5,,,
0.0001596,1,6859,6,,,
0.0002189,25,1468,7,,,
0.0002064,25,2583,5,,,
0.000171,10,2603,4,,,
0.0001088,33,6035,2,,,
7.00E-05,17,4089,3,,,
0.0002327,19,7495,3,,,
4.57E-05,11,8141,2,,,
4.44E-05,15,8774,2,,,
6.16E-05,11,3639,2,,,
7.03E-05,19,2220,3,,,
0.0001071,30,2301,2,,,
0.0001077,25,3042,2,,,
0.0001396,9,12,3,,,
0.0002295,11,8260,3,,,
0.0004534,30,4565,2,,,
7.09E-05,23,3537,3,,,
0.0001269,9,3419,4,,,
0.0001717,12,2190,4,,,
0.0002306,19,5708,5,,,
0.0002043,32,1058,5,,,
0.0002302,26,7994,6,,,
0.0004018,30,5929,7,,,
0.0002194,29,451,8,,,
0.0001126,19,3743,4,,,
0.000222,28,6972,4,,,
5.63E-05,25,5378,2,,,
8.81E-05,3,2220,3,,,
0.0001129,19,5349,2,,,
0.0001088,19,572,2,,,
6.39E-05,6,5910,2,,,
0.0001866,26,9721,3,,,
0.0001406,13,1131,3,,,
0.0001408,20,2868,3,,,
0.0002609,8,6286,4,,,
0.0001405,5,2404,3,,,
0.0002269,28,6085,4,,,
0.0001413,8,94,5,,,
0.0002642,11,8227,4,,,
0.0002006,21,4509,5,,,
0.0002822,30,6707,6,,,
0.0006486,17,373,6,,,
0.0002042,23,9429,7,,,
0.0001384,11,2365,6,,,
0.0001549,5,4933,5,,,
