cas operacie,cislo,velkost frontu,,,
6.00E-07,35,355,,,
6.00E-07,35,355,,,
6.00E-07,30,358,,,
6.00E-07,2,357,,,
6.00E-07,5,358,,,
5.00E-07,9,357,,,
6.00E-07,9,359,,,
6.00E-07,25,358,,,
5.00E-07,25,358,,,
6.00E-07,25,358,,,
6.00E-07,20,355,,,
6.00E-07,42,356,,,
6.00E-07,50,358,,,
6.00E-07,50,359,,,
7.00E-07,23,359,,,
1.20E-06,26,356,,,
6.00E-07,26,357,,,
6.00E-07,26,358,,,
6.00E-07,12,358,,,
6.00E-07,12,358,,,
6.00E-07,30,360,,,
6.00E-07,36,356,,,
6.00E-07,36,356,,,
6.00E-07,49,355,,,
6.00E-07,39,357,,,
6.00E-07,34,359,,,
5.00E-07,39,362,,,
6.00E-07,35,362,,,
6.00E-07,35,363,,,
5.00E-07,50,365,,,
6.00E-07,13,368,,,
6.00E-07,13,369,,,
6.00E-07,20,368,,,
6.00E-07,20,368,,,
5.00E-07,11,369,,,
6.00E-07,44,368,,,
6.00E-07,44,368,,,
6.00E-07,40,369,,,
6.00E-07,18,377,,,
6.00E-07,18,377,,,
6.00E-07,18,377,,,
5.00E-07,18,377,,,
6.00E-07,18,378,,,
6.00E-07,12,379,,,
5.00E-07,26,384,,,
6.00E-07,26,387,,,
6.00E-07,40,383,,,
6.00E-07,40,384,,,
6.00E-07,40,384,,,
6.00E-07,3,385,,,
6.00E-07,19,382,,,
5.00E-07,5,381,,,
6.00E-07,15,384,,,
8.70E-06,15,385,,,
7.00E-07,43,391,,,
6.00E-07,6,393,,,
5.00E-07,15,391,,,
6.00E-07,47,391,,,
6.00E-07,27,392,,,
6.00E-07,27,394,,,
6.00E-07,36,402,,,
5.00E-07,23,400,,,
6.00E-07,31,400,,,
6.00E-07,9,401,,,
5.00E-07,9,400,,,
5.00E-07,9,400,,,
6.00E-07,16,400,,,
6.00E-07,31,398,,,
6.00E-07,31,402,,,
6.00E-07,21,400,,,
5.00E-07,21,400,,,
6.00E-07,21,399,,,
5.00E-07,21,399,,,
5.00E-07,44,398,,,
6.00E-07,6,400,,,
6.00E-07,27,403,,,
5.00E-07,27,404,,,
6.00E-07,28,408,,,
6.00E-07,28,408,,,
6.00E-07,28,408,,,
6.00E-07,23,407,,,
6.00E-07,23,408,,,
6.00E-07,23,408,,,
6.00E-07,23,412,,,
6.00E-07,50,415,,,
6.00E-07,17,416,,,
6.00E-07,17,418,,,
5.00E-07,38,419,,,
6.00E-07,38,419,,,
5.00E-07,42,426,,,
5.00E-07,42,429,,,
5.00E-07,42,429,,,
6.00E-07,14,430,,,
5.00E-07,14,432,,,
6.00E-07,14,434,,,
7.00E-07,42,434,,,
6.00E-07,35,433,,,
5.00E-07,10,433,,,
5.00E-07,10,433,,,
5.00E-07,10,433,,,
5.00E-07,22,434,,,
6.00E-07,22,434,,,
6.00E-07,6,435,,,
6.00E-07,22,433,,,
7.00E-07,1,435,,,
6.00E-07,1,435,,,
6.00E-07,25,434,,,
6.00E-07,35,433,,,
6.00E-07,2,433,,,
6.00E-07,2,434,,,
5.00E-07,8,433,,,
7.00E-07,24,434,,,
6.00E-07,38,432,,,
1.20E-06,30,440,,,
1.50E-06,30,440,,,
2.00E-06,25,444,,,
7.00E-07,39,445,,,
8.00E-07,39,446,,,
8.00E-07,12,448,,,
6.00E-07,12,448,,,
1.10E-06,5,449,,,
6.00E-07,5,453,,,
7.00E-07,3,454,,,
7.00E-07,10,457,,,
6.00E-07,49,457,,,
6.00E-07,36,457,,,
6.00E-07,3,457,,,
5.00E-07,35,461,,,
5.00E-07,35,461,,,
6.00E-07,13,460,,,
5.00E-07,13,460,,,
6.00E-07,13,461,,,
5.00E-07,38,461,,,
6.00E-07,38,461,,,
6.00E-07,10,462,,,
6.00E-07,10,462,,,
5.00E-07,10,462,,,
6.00E-07,38,459,,,
6.00E-07,31,458,,,
5.00E-07,4,452,,,
6.00E-07,26,450,,,
6.00E-07,18,450,,,
6.00E-07,22,452,,,
6.00E-07,22,450,,,
6.00E-07,17,449,,,
6.00E-07,48,447,,,
6.00E-07,28,450,,,
6.00E-07,43,450,,,
5.00E-07,48,448,,,
6.00E-07,19,450,,,
6.00E-07,19,452,,,
6.00E-07,19,454,,,
5.00E-07,29,458,,,
5.00E-07,36,460,,,
6.00E-07,36,461,,,
6.00E-07,36,461,,,
6.00E-07,36,462,,,
5.00E-07,36,463,,,
7.00E-07,24,462,,,
5.00E-07,28,464,,,
6.00E-07,28,464,,,
5.00E-07,28,465,,,
6.00E-07,28,465,,,
6.00E-07,28,465,,,
5.00E-07,39,466,,,
6.00E-07,26,463,,,
5.00E-07,26,463,,,
6.00E-07,26,463,,,
6.00E-07,18,462,,,
5.00E-07,41,465,,,
6.00E-07,50,466,,,
5.00E-07,50,467,,,
6.00E-07,48,466,,,
5.00E-07,48,466,,,
5.00E-07,48,466,,,
5.00E-07,48,466,,,
6.00E-07,25,466,,,
5.00E-07,30,470,,,
5.00E-07,42,469,,,
6.00E-07,42,471,,,
6.00E-07,42,473,,,
6.00E-07,25,473,,,
6.00E-07,12,473,,,
6.00E-07,12,473,,,
7.00E-07,19,471,,,
6.00E-07,26,472,,,
5.00E-07,23,468,,,
6.00E-07,23,469,,,
5.00E-07,23,469,,,
5.00E-07,6,470,,,
6.00E-07,6,470,,,
5.00E-07,6,470,,,
6.00E-07,41,481,,,
5.00E-07,39,480,,,
6.00E-07,31,484,,,
6.00E-07,31,485,,,
6.00E-07,31,485,,,
6.00E-07,50,485,,,
5.00E-07,50,485,,,
5.00E-07,50,485,,,
5.00E-07,50,486,,,
6.00E-07,50,487,,,
6.00E-07,4,489,,,
6.00E-07,4,491,,,
6.00E-07,4,491,,,
5.00E-07,27,489,,,
5.00E-07,23,493,,,
6.00E-07,50,493,,,
6.00E-07,21,493,,,
6.00E-07,21,494,,,
6.00E-07,21,495,,,
6.00E-07,10,497,,,
6.00E-07,10,499,,,
6.00E-07,20,500,,,
6.00E-07,20,501,,,
5.00E-07,20,501,,,
5.00E-07,20,505,,,
6.00E-07,20,507,,,
6.00E-07,20,509,,,
6.00E-07,20,510,,,
6.00E-07,39,509,,,
6.00E-07,8,515,,,
6.00E-07,32,518,,,
6.00E-07,29,519,,,
6.00E-07,29,519,,,
6.00E-07,14,517,,,
6.00E-07,41,517,,,
6.00E-07,33,518,,,
6.00E-07,31,518,,,
