cas operacie,vlozene cislo,priorita,velkost frontu,,,
1.50E-06,43,9301,155,,,
2.80E-06,12,2537,156,,,
1.94E-05,38,2428,157,,,
1.50E-06,31,9383,158,,,
2.60E-06,22,5584,158,,,
1.50E-06,47,6930,159,,,
2.30E-06,10,1969,159,,,
2.50E-06,25,4236,160,,,
2.50E-06,26,3484,161,,,
2.50E-06,28,4927,162,,,
2.50E-06,7,4365,160,,,
2.70E-06,10,6038,161,,,
1.50E-06,16,9273,160,,,
2.30E-06,21,1181,161,,,
1.50E-06,32,8906,162,,,
2.70E-06,13,5939,163,,,
2.40E-06,9,2634,163,,,
1.50E-06,18,7871,164,,,
1.40E-06,48,9257,164,,,
2.20E-06,14,5251,164,,,
2.20E-06,32,2082,165,,,
1.40E-06,16,7404,166,,,
2.50E-06,42,4644,167,,,
2.40E-06,38,4160,168,,,
2.30E-06,49,923,169,,,
1.50E-06,10,7493,170,,,
2.50E-06,6,5987,170,,,
2.50E-06,35,6278,171,,,
1.40E-06,15,7131,170,,,
1.40E-06,35,8457,171,,,
1.60E-06,18,9878,172,,,
1.50E-06,20,9818,173,,,
2.30E-06,40,2128,173,,,
2.60E-06,12,5192,174,,,
1.40E-06,23,7398,175,,,
2.30E-06,10,3818,174,,,
1.50E-06,44,7483,175,,,
1.50E-06,32,8881,176,,,
2.30E-06,40,1907,177,,,
2.70E-06,42,6002,178,,,
1.50E-06,3,9473,179,,,
2.50E-06,39,51,180,,,
2.70E-06,23,6385,180,,,
2.50E-06,8,1150,180,,,
2.60E-06,5,6485,180,,,
2.70E-06,1,6039,178,,,
2.30E-06,8,2098,178,,,
2.20E-06,33,3406,178,,,
1.70E-06,1,9610,179,,,
2.30E-06,13,2717,177,,,
2.30E-06,48,1540,178,,,
1.70E-06,14,9052,179,,,
1.36E-05,30,5842,180,,,
2.70E-06,34,6495,180,,,
2.20E-06,18,2539,179,,,
2.40E-06,9,3816,180,,,
2.40E-06,45,4650,181,,,
2.20E-06,31,855,182,,,
2.50E-06,48,6561,183,,,
2.30E-06,34,422,182,,,
2.50E-06,41,1076,183,,,
1.50E-06,13,8407,184,,,
2.60E-06,40,2896,185,,,
1.50E-06,3,7657,186,,,
2.70E-06,35,3304,187,,,
2.50E-06,34,2033,188,,,
2.80E-06,1,3373,188,,,
2.70E-06,8,5636,189,,,
1.50E-06,39,9364,190,,,
1.40E-06,12,7566,191,,,
2.40E-06,12,958,191,,,
2.20E-06,23,887,192,,,
2.80E-06,36,6095,190,,,
1.60E-06,29,8890,190,,,
2.60E-06,24,6132,191,,,
2.30E-06,9,901,191,,,
1.50E-06,20,8953,190,,,
2.30E-06,10,628,191,,,
2.80E-06,26,6653,192,,,
1.50E-06,30,9280,193,,,
2.50E-06,3,2533,194,,,
2.30E-06,20,3134,193,,,
2.60E-06,14,6144,194,,,
1.50E-06,45,9837,195,,,
2.30E-06,37,1848,195,,,
2.80E-06,17,6087,196,,,
1.50E-06,39,7464,197,,,
2.90E-06,16,6348,198,,,
1.50E-06,29,8932,199,,,
3.40E-06,2,1284,200,,,
3.70E-06,12,2424,201,,,
2.30E-06,23,24,201,,,
1.40E-06,9,8193,202,,,
2.20E-06,43,1047,202,,,
2.70E-06,9,2470,202,,,
2.30E-06,14,1867,198,,,
2.50E-06,25,2821,199,,,
2.50E-06,41,5247,200,,,
2.20E-06,38,493,201,,,
2.70E-06,42,4873,201,,,
1.50E-06,27,9905,199,,,
2.30E-06,41,4944,195,,,
2.40E-06,11,1669,194,,,
1.50E-06,37,9169,193,,,
1.50E-06,50,9677,194,,,
1.50E-06,33,7515,195,,,
2.30E-06,20,5083,195,,,
2.30E-06,15,4697,196,,,
1.50E-06,13,8580,197,,,
2.40E-06,40,130,198,,,
2.60E-06,30,5813,198,,,
2.30E-06,4,2760,199,,,
1.50E-06,12,6908,200,,,
2.50E-06,34,5003,201,,,
1.50E-06,30,7438,201,,,
1.50E-06,24,9150,199,,,
2.30E-06,26,2466,200,,,
2.30E-06,46,1677,201,,,
1.50E-06,44,9741,202,,,
1.40E-06,37,7235,203,,,
1.40E-06,37,8741,204,,,
1.50E-06,20,7013,205,,,
1.50E-06,42,7890,206,,,
1.50E-06,15,7019,207,,,
1.60E-06,30,9362,208,,,
1.50E-06,26,8526,209,,,
2.50E-06,24,5396,210,,,
2.50E-06,29,4650,211,,,
1.40E-06,49,6818,212,,,
2.50E-06,45,3648,213,,,
2.50E-06,10,2596,214,,,
2.70E-06,16,2710,215,,,
