cas operacie,vybrane cislo,velkost frontu,,,
1.20E-06,43,325,,,
1.20E-06,39,324,,,
1.30E-06,47,330,,,
1.30E-06,3,330,,,
1.30E-06,11,331,,,
1.30E-06,48,340,,,
1.30E-06,21,339,,,
1.30E-06,44,338,,,
1.30E-06,46,337,,,
1.30E-06,47,340,,,
1.30E-06,18,339,,,
1.40E-06,25,340,,,
1.30E-06,33,343,,,
1.30E-06,36,349,,,
1.30E-06,40,348,,,
1.30E-06,23,347,,,
1.40E-06,49,348,,,
1.70E-06,22,347,,,
1.40E-06,9,347,,,
1.30E-06,20,346,,,
1.40E-06,50,345,,,
1.40E-06,1,347,,,
1.30E-06,11,348,,,
1.40E-06,16,347,,,
1.50E-06,38,350,,,
1.30E-06,25,351,,,
1.30E-06,19,354,,,
1.40E-06,34,353,,,
1.30E-06,21,352,,,
1.30E-06,26,351,,,
1.40E-06,41,352,,,
1.20E-06,45,352,,,
1.40E-06,20,356,,,
1.40E-06,42,355,,,
1.30E-06,35,356,,,
1.40E-06,35,358,,,
1.30E-06,30,358,,,
1.30E-06,19,358,,,
1.30E-06,8,357,,,
1.50E-06,43,359,,,
1.30E-06,44,359,,,
1.40E-06,6,359,,,
1.30E-06,5,358,,,
1.30E-06,2,357,,,
1.40E-06,43,357,,,
1.40E-06,42,359,,,
1.30E-06,9,358,,,
1.40E-06,4,357,,,
1.30E-06,31,356,,,
1.50E-06,5,360,,,
1.30E-06,34,359,,,
1.30E-06,27,358,,,
1.30E-06,25,357,,,
2.50E-06,26,357,,,
1.60E-06,45,356,,,
1.40E-06,28,356,,,
1.50E-06,50,355,,,
2.80E-06,50,358,,,
2.30E-06,23,358,,,
2.10E-06,25,357,,,
2.70E-06,44,356,,,
2.00E-06,42,355,,,
1.90E-06,26,358,,,
1.40E-06,30,359,,,
1.30E-06,12,358,,,
1.40E-06,30,357,,,
1.40E-06,20,356,,,
1.40E-06,24,356,,,
1.30E-06,36,355,,,
1.30E-06,23,357,,,
1.40E-06,34,362,,,
1.30E-06,39,362,,,
1.40E-06,24,367,,,
1.40E-06,35,366,,,
1.40E-06,4,365,,,
1.30E-06,50,364,,,
1.40E-06,13,368,,,
1.30E-06,20,370,,,
1.40E-06,30,369,,,
1.30E-06,39,369,,,
1.40E-06,11,368,,,
1.30E-06,43,368,,,
1.30E-06,44,367,,,
1.40E-06,37,367,,,
1.40E-06,3,366,,,
1.30E-06,16,367,,,
1.40E-06,40,368,,,
1.30E-06,7,376,,,
1.30E-06,6,376,,,
1.30E-06,4,377,,,
1.40E-06,42,385,,,
