cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,
1.30E-06,9,38,39,,
1.20E-06,15,35,36,,
1.20E-06,13,37,38,,
1.20E-06,5,38,39,,
1.20E-06,19,36,37,,
1.30E-06,2,33,34,,
1.50E-06,31,34,35,,
1.30E-06,33,31,32,,
1.30E-06,34,31,32,,
2.10E-06,16,32,33,,
1.30E-06,3,33,34,,
1.20E-06,5,34,35,,
1.20E-06,31,34,35,,
1.10E-06,9,36,37,,
1.50E-06,30,35,36,,
1.40E-06,19,36,37,,
1.10E-06,9,37,38,,
1.20E-06,10,38,39,,
1.10E-06,7,39,40,,
1.10E-06,1,39,40,,
1.60E-06,17,32,33,,
1.30E-06,6,33,34,,
1.20E-06,29,34,35,,
1.30E-06,3,32,33,,
1.20E-06,32,32,33,,
1.20E-06,26,33,34,,
1.10E-06,10,34,35,,
1.20E-06,34,34,35,,
1.30E-06,19,35,36,,
1.20E-06,22,34,35,,
1.60E-06,16,33,34,,
1.50E-06,11,30,31,,
1.30E-06,11,27,28,,
1.20E-06,30,27,28,,
1.10E-06,10,30,31,,
1.60E-06,19,30,31,,
1.20E-06,25,26,27,,
2.40E-06,34,29,30,,
1.20E-06,11,27,28,,
1.40E-06,23,30,31,,
1.30E-06,21,32,33,,
1.20E-06,4,31,32,,
1.10E-06,35,32,33,,
1.20E-06,12,33,34,,
1.50E-06,16,31,32,,
1.10E-06,26,31,32,,
1.40E-06,2,36,37,,
1.50E-06,8,34,35,,
1.50E-06,35,36,37,,
2.80E-06,6,37,38,,
1.50E-06,11,33,34,,
2.10E-06,20,33,34,,
1.40E-06,1,34,35,,
1.40E-06,17,34,35,,
1.40E-06,35,35,36,,
2.70E-06,4,38,39,,
1.80E-06,21,40,41,,
1.40E-06,6,38,39,,
1.50E-06,9,38,39,,
1.90E-06,19,39,40,,
2.50E-06,8,41,42,,
1.40E-06,15,43,44,,
2.40E-06,18,43,44,,
1.90E-06,29,43,44,,
1.70E-06,6,45,46,,
1.60E-06,28,45,46,,
1.40E-06,10,48,49,,
1.50E-06,5,49,50,,
5.00E-06,14,47,48,,
2.20E-06,6,47,48,,
1.20E-06,2,46,47,,
1.20E-06,19,44,45,,
1.20E-06,35,46,47,,
1.30E-06,23,45,46,,
1.30E-06,11,47,48,,
1.10E-06,17,44,45,,
1.30E-06,35,43,44,,
2.40E-06,12,45,46,,
1.80E-06,3,46,47,,
3.20E-06,27,46,47,,
1.30E-06,1,46,47,,
1.90E-06,27,47,48,,
1.40E-06,5,49,50,,
2.90E-06,4,52,53,,
1.30E-06,18,54,55,,
1.20E-06,26,54,55,,
1.20E-06,2,58,59,,
1.20E-06,13,59,60,,
1.50E-06,29,59,60,,
1.30E-06,18,59,60,,
1.30E-06,20,63,64,,
1.10E-06,18,64,65,,
1.40E-06,1,64,65,,
1.30E-06,24,61,62,,
2.70E-06,3,62,63,,
1.30E-06,1,64,65,,
1.20E-06,11,66,67,,
1.20E-06,30,64,65,,
1.20E-06,6,67,68,,
1.20E-06,21,67,68,,
1.10E-06,6,69,70,,
1.50E-06,32,64,65,,
1.30E-06,8,67,68,,
3.50E-06,11,68,69,,
1.40E-06,24,67,68,,
1.50E-06,30,68,69,,
1.40E-06,15,64,65,,
1.50E-06,26,66,67,,
1.60E-06,23,61,62,,
1.40E-06,31,62,63,,
1.40E-06,5,62,63,,
1.30E-06,9,63,64,,
1.40E-06,7,61,62,,
1.40E-06,32,62,63,,
1.40E-06,27,65,66,,
1.50E-06,9,68,69,,
1.40E-06,7,71,72,,
1.40E-06,6,74,75,,
1.80E-06,18,75,76,,
1.50E-06,22,66,67,,
1.60E-06,17,64,65,,
2.20E-06,29,68,69,,
1.40E-06,18,70,71,,
1.50E-06,11,68,69,,
1.30E-06,11,69,70,,
1.40E-06,28,71,72,,
1.40E-06,10,69,70,,
1.40E-06,12,61,62,,
1.60E-06,12,51,52,,
1.30E-06,26,52,53,,
1.30E-06,14,53,54,,
2.80E-06,29,57,58,,
2.20E-06,4,54,55,,
1.66E-05,23,54,55,,
1.40E-06,4,58,59,,
1.30E-06,22,55,56,,
1.50E-06,2,56,57,,
1.40E-06,23,53,54,,
1.40E-06,22,54,55,,
2.20E-06,27,52,53,,
2.70E-06,23,53,54,,
2.20E-06,15,52,53,,
2.30E-06,19,53,54,,
1.50E-06,29,54,55,,
1.70E-06,17,56,57,,
2.00E-06,35,55,56,,
2.00E-06,19,56,57,,
2.50E-06,8,55,56,,
1.90E-06,1,57,58,,
2.40E-06,18,55,56,,
2.60E-06,32,51,52,,
2.20E-06,14,52,53,,
2.00E-06,20,50,51,,
1.50E-06,17,52,53,,
1.40E-06,10,49,50,,
1.60E-06,23,49,50,,
1.40E-06,27,51,52,,
1.30E-06,32,46,47,,
1.40E-06,30,47,48,,
1.60E-06,31,48,49,,
1.50E-06,26,35,36,,
2.40E-06,4,35,36,,
1.40E-06,33,35,36,,
1.30E-06,14,34,35,,
1.40E-06,2,35,36,,
1.30E-06,26,33,34,,
1.40E-06,1,34,35,,
1.90E-06,4,28,29,,
1.60E-06,31,31,32,,
1.60E-06,33,31,32,,
1.50E-06,19,30,31,,
1.50E-06,2,29,30,,
2.60E-06,14,29,30,,
4.80E-06,29,28,29,,
2.20E-06,25,29,30,,
1.70E-06,28,30,31,,
1.40E-06,22,31,32,,
1.40E-06,14,32,33,,
1.50E-06,35,33,34,,
1.30E-06,13,34,35,,
1.40E-06,15,33,34,,
1.40E-06,9,33,34,,
2.10E-06,8,33,34,,
1.40E-06,8,34,35,,
1.40E-06,13,34,35,,
1.30E-06,35,32,33,,
1.30E-06,33,33,34,,
6.50E-05,24,32,33,,
1.50E-06,14,29,30,,
1.40E-06,16,28,29,,
1.40E-06,7,24,25,,
1.40E-06,33,23,24,,
1.50E-06,13,21,22,,
4.40E-06,23,22,23,,
1.40E-06,32,23,24,,
1.60E-06,27,20,21,,
1.50E-06,20,17,18,,
1.50E-06,14,18,19,,
1.60E-06,18,19,20,,
1.40E-06,1,19,20,,
1.50E-06,27,20,21,,
1.50E-06,33,16,17,,
1.40E-06,16,21,22,,
1.40E-06,4,21,22,,
1.30E-06,33,23,24,,
1.70E-06,21,22,23,,
1.30E-06,32,23,24,,
2.00E-06,12,26,27,,
1.50E-06,30,27,28,,
1.40E-06,32,29,30,,
1.40E-06,31,29,30,,
1.40E-06,22,31,32,,
1.40E-06,28,32,33,,
1.60E-06,12,34,35,,
5.59E-05,35,34,35,,
1.50E-06,12,35,36,,
1.40E-06,33,35,36,,
1.40E-06,33,35,36,,
1.30E-06,35,36,37,,
1.50E-06,35,29,30,,
1.40E-06,31,30,31,,
1.50E-06,12,30,31,,
1.40E-06,24,31,32,,
1.30E-06,12,33,34,,
1.40E-06,18,32,33,,
1.40E-06,4,33,34,,
1.50E-06,5,33,34,,
1.30E-06,26,32,33,,
1.40E-06,10,33,34,,
2.70E-06,22,29,30,,
1.50E-06,13,28,29,,
1.40E-06,29,30,31,,
1.40E-06,34,30,31,,
1.40E-06,4,31,32,,
1.40E-06,4,34,35,,
1.40E-06,10,35,36,,
3.30E-06,21,36,37,,
1.50E-06,11,37,38,,
1.30E-06,16,38,39,,
1.40E-06,27,37,38,,
1.30E-06,31,35,36,,
1.20E-06,12,36,37,,
1.10E-06,22,37,38,,
1.20E-06,3,38,39,,
1.20E-06,12,39,40,,
1.10E-06,20,40,41,,
1.10E-06,10,40,41,,
1.50E-06,20,36,37,,
1.20E-06,34,40,41,,
1.10E-06,15,41,42,,
1.20E-06,1,42,43,,
2.20E-06,34,43,44,,
1.30E-06,29,41,42,,
1.30E-06,3,38,39,,
1.30E-06,15,42,43,,
1.30E-06,16,43,44,,
1.20E-06,28,44,45,,
1.20E-06,19,40,41,,
1.90E-06,16,41,42,,
1.40E-06,26,41,42,,
1.30E-06,3,41,42,,
1.20E-06,1,43,44,,
1.20E-06,33,43,44,,
1.20E-06,25,43,44,,
1.90E-06,13,47,48,,
1.30E-06,28,47,48,,
1.10E-06,16,48,49,,
1.20E-06,3,46,47,,
1.20E-06,28,46,47,,
1.30E-06,6,43,44,,
1.30E-06,31,44,45,,
1.20E-06,21,43,44,,
1.30E-06,32,45,46,,
1.10E-06,15,46,47,,
1.20E-06,10,47,48,,
1.20E-06,28,49,50,,
1.10E-06,9,50,51,,
1.60E-06,24,44,45,,
2.10E-06,34,45,46,,
1.20E-06,19,46,47,,
1.10E-06,18,46,47,,
1.10E-06,3,47,48,,
1.20E-06,34,49,50,,
1.20E-06,18,49,50,,
1.10E-06,33,49,50,,
2.50E-06,3,46,47,,
1.80E-06,16,47,48,,
1.20E-06,32,49,50,,
1.20E-06,5,50,51,,
1.20E-06,30,51,52,,
1.20E-06,26,52,53,,
1.20E-06,12,50,51,,
1.50E-06,12,52,53,,
1.30E-06,17,49,50,,
1.40E-06,10,46,47,,
1.60E-06,29,43,44,,
1.40E-06,13,44,45,,
1.30E-06,9,45,46,,
1.50E-06,26,41,42,,
1.40E-06,15,43,44,,
1.30E-06,5,46,47,,
1.20E-06,20,40,41,,
1.20E-06,25,39,40,,
1.20E-06,18,41,42,,
1.50E-06,31,39,40,,
1.20E-06,35,40,41,,
1.10E-06,28,41,42,,
1.30E-06,24,44,45,,
1.80E-06,13,45,46,,
1.40E-06,13,46,47,,
1.40E-06,28,47,48,,
1.20E-06,1,48,49,,
1.60E-06,22,55,56,,
1.20E-06,30,57,58,,
1.20E-06,34,59,60,,
1.30E-06,31,59,60,,
1.20E-06,7,57,58,,
1.30E-06,29,55,56,,
1.10E-06,20,56,57,,
1.40E-06,4,54,55,,
1.20E-06,35,55,56,,
1.20E-06,6,57,58,,
1.70E-06,4,50,51,,
1.40E-06,11,51,52,,
1.30E-06,1,42,43,,
2.40E-06,5,44,45,,
1.20E-06,13,46,47,,
1.30E-06,29,51,52,,
1.10E-06,20,53,54,,
1.20E-06,12,54,55,,
1.20E-06,5,54,55,,
1.50E-06,33,54,55,,
1.40E-06,1,60,61,,
1.20E-06,8,60,61,,
1.50E-06,25,54,55,,
1.30E-06,12,53,54,,
1.20E-06,4,56,57,,
1.20E-06,28,56,57,,
1.20E-06,23,59,60,,
1.40E-06,34,58,59,,
1.30E-06,30,56,57,,
1.30E-06,2,58,59,,
1.20E-06,22,59,60,,
1.10E-06,26,60,61,,
1.20E-06,15,61,62,,
1.10E-06,18,59,60,,
1.70E-06,16,58,59,,
1.40E-06,1,59,60,,
1.40E-06,11,59,60,,
1.40E-06,20,60,61,,
1.30E-06,31,60,61,,
1.40E-06,6,62,63,,
1.70E-06,27,58,59,,
1.40E-06,19,59,60,,
1.50E-06,31,64,65,,
1.40E-06,19,66,67,,
1.40E-06,26,64,65,,
1.30E-06,35,65,66,,
1.40E-06,34,68,69,,
1.40E-06,13,69,70,,
1.50E-06,6,68,69,,
2.80E-06,20,68,69,,
2.90E-06,28,68,69,,
2.00E-06,17,69,70,,
1.40E-06,5,68,69,,
1.30E-06,7,58,59,,
1.70E-06,19,58,59,,
1.30E-06,30,62,63,,
1.10E-06,7,63,64,,
1.20E-06,26,60,61,,
1.30E-06,9,62,63,,
3.00E-06,4,63,64,,
1.30E-06,22,64,65,,
1.90E-06,17,64,65,,
1.20E-06,10,64,65,,
1.20E-06,26,65,66,,
1.50E-06,33,59,60,,
1.40E-06,16,60,61,,
1.20E-06,24,60,61,,
1.20E-06,13,60,61,,
1.50E-06,24,61,62,,
1.10E-06,17,60,61,,
2.00E-06,10,57,58,,
1.20E-06,23,58,59,,
1.40E-06,8,60,61,,
1.30E-06,8,58,59,,
1.30E-06,10,59,60,,
1.20E-06,30,60,61,,
1.90E-06,10,61,62,,
1.40E-06,11,63,64,,
3.00E-06,22,64,65,,
1.10E-06,12,65,66,,
1.20E-06,33,66,67,,
1.20E-06,1,69,70,,
1.80E-06,4,70,71,,
1.30E-06,30,69,70,,
1.20E-06,4,70,71,,
1.10E-06,25,70,71,,
