cas operacie,cislo,index prvku,dlzka zoznamu,,
2.60E-05,80,70,92,,
2.33E-05,78,28,92,,
2.38E-05,78,31,92,,
2.12E-05,85,75,80,,
2.05E-05,78,54,75,,
2.57E-05,83,4,73,,
1.77E-05,79,14,80,,
1.80E-05,86,20,82,,
1.90E-05,88,49,83,,
1.98E-05,74,69,85,,
1.79E-05,84,25,85,,
1.99E-05,84,78,85,,
2.14E-05,75,32,85,,
1.93E-05,82,52,86,,
1.94E-05,74,48,87,,
2.03E-05,77,82,87,,
2.43E-05,88,35,91,,
2.53E-05,86,63,82,,
1.83E-05,76,25,82,,
1.94E-05,89,53,82,,
1.85E-05,74,36,82,,
1.77E-05,73,17,82,,
1.78E-05,80,8,75,,
1.94E-05,78,64,73,,
1.94E-05,82,60,73,,
1.80E-05,79,26,72,,
1.71E-05,86,1,74,,
2.26E-05,76,38,77,,
1.84E-05,80,31,76,,
1.82E-05,82,31,73,,
1.93E-05,90,62,77,,
1.72E-05,80,4,77,,
2.50E-05,74,10,78,,
1.77E-05,83,15,87,,
2.39E-05,74,32,89,,
1.73E-05,83,4,86,,
2.28E-05,82,42,89,,
1.87E-05,87,47,92,,
1.98E-05,88,70,89,,
1.80E-05,80,16,86,,
1.73E-05,79,9,84,,
1.86E-05,86,38,84,,
2.44E-05,76,25,85,,
1.93E-05,78,36,89,,
2.04E-05,72,57,90,,
1.92E-05,72,26,89,,
1.93E-05,77,33,86,,
1.88E-05,75,18,86,,
1.89E-05,85,37,87,,
1.93E-05,77,58,87,,
2.00E-05,89,69,88,,
1.79E-05,82,11,90,,
2.07E-05,81,86,90,,
2.53E-05,86,24,91,,
1.72E-05,80,2,89,,
1.98E-05,88,80,96,,
2.14E-05,82,3,102,,
1.86E-05,86,39,96,,
2.01E-05,81,91,98,,
2.12E-05,85,5,92,,
2.17E-05,82,88,90,,
2.02E-05,78,66,87,,
1.73E-05,73,2,82,,
1.85E-05,76,43,80,,
2.07E-05,82,42,79,,
1.90E-05,83,41,79,,
1.99E-05,71,80,85,,
2.74E-05,78,79,85,,
1.74E-05,89,5,85,,
1.86E-05,73,42,82,,
1.77E-05,90,14,81,,
1.84E-05,74,36,82,,
1.91E-05,71,51,84,,
1.90E-05,76,57,85,,
1.92E-05,76,56,87,,
1.94E-05,84,60,87,,
1.84E-05,76,38,86,,
1.88E-05,86,43,83,,
1.92E-05,84,43,84,,
1.86E-05,83,38,83,,
1.95E-05,79,69,85,,
1.96E-05,80,66,85,,
1.88E-05,81,55,85,,
1.95E-05,86,64,88,,
1.96E-05,90,74,90,,
2.09E-05,81,73,94,,
1.94E-05,75,57,95,,
2.39E-05,79,58,92,,
1.90E-05,78,55,95,,
1.81E-05,81,28,94,,
2.27E-05,73,60,94,,
1.79E-05,73,23,91,,
1.96E-05,71,68,88,,
2.06E-05,81,86,88,,
1.78E-05,74,13,91,,
2.39E-05,75,25,92,,
8.83E-05,90,83,89,,
3.31E-05,72,61,89,,
3.63E-05,79,4,88,,
1.85E-05,89,32,89,,
2.02E-05,90,80,90,,
1.81E-05,73,33,87,,
1.83E-05,82,32,88,,
2.23E-05,71,68,85,,
2.31E-05,72,30,85,,
2.08E-05,84,61,85,,
2.01E-05,82,58,83,,
1.95E-05,86,65,87,,
1.73E-05,89,9,88,,
1.89E-05,90,50,93,,
1.93E-05,77,61,93,,
1.97E-05,80,74,97,,
1.80E-05,79,19,99,,
1.78E-05,76,17,100,,
1.89E-05,82,54,98,,
1.86E-05,83,48,96,,
1.94E-05,76,69,87,,
1.75E-05,76,9,87,,
1.92E-05,74,60,86,,
2.12E-05,88,80,82,,
1.92E-05,82,51,77,,
1.80E-05,87,23,74,,
1.87E-05,85,48,74,,
1.92E-05,85,62,75,,
2.64E-05,90,62,70,,
1.84E-05,71,24,85,,
1.88E-05,77,44,82,,
1.80E-05,73,23,83,,
1.72E-05,78,1,83,,
1.77E-05,87,15,82,,
1.89E-05,81,51,88,,
1.99E-05,88,78,89,,
1.76E-05,82,9,90,,
1.80E-05,82,14,91,,
1.77E-05,77,11,89,,
1.78E-05,81,18,89,,
1.93E-05,86,57,88,,
1.83E-05,80,33,86,,
1.97E-05,78,55,86,,
1.88E-05,88,38,83,,
1.94E-05,84,65,81,,
1.85E-05,76,46,79,,
1.92E-05,82,58,78,,
1.95E-05,77,68,80,,
0.0001827,77,35,80,,
2.10E-05,75,20,79,,
2.00E-05,88,72,77,,
2.45E-05,73,36,72,,
2.20E-05,84,64,69,,
1.74E-05,72,3,69,,
1.72E-05,75,2,69,,
1.85E-05,74,34,69,,
1.89E-05,84,6,71,,
2.14E-05,74,60,71,,
1.82E-05,76,32,71,,
1.82E-05,79,23,71,,
1.93E-05,75,30,73,,
3.66E-05,87,70,73,,
4.80E-05,90,31,74,,
4.83E-05,88,64,74,,
1.88E-05,90,39,76,,
1.84E-05,90,35,76,,
1.77E-05,79,14,77,,
1.87E-05,78,39,77,,
2.08E-05,83,42,79,,
2.06E-05,84,37,79,,
2.09E-05,90,38,79,,
1.78E-05,76,15,79,,
1.85E-05,75,32,76,,
1.95E-05,79,67,79,,
2.24E-05,71,39,78,,
1.83E-05,78,3,77,,
2.37E-05,90,62,71,,
2.02E-05,76,56,70,,
2.01E-05,89,58,73,,
1.81E-05,89,1,73,,
1.82E-05,81,3,72,,
1.84E-05,75,6,71,,
3.35E-05,85,46,68,,
2.80E-05,89,18,69,,
1.87E-05,80,19,69,,
1.88E-05,79,6,75,,
1.78E-05,82,12,74,,
1.77E-05,82,7,74,,
1.73E-05,88,3,76,,
1.97E-05,77,74,76,,
1.93E-05,81,64,76,,
3.76E-05,87,62,76,,
2.00E-05,78,73,76,,
1.93E-05,83,59,76,,
1.95E-05,76,55,73,,
1.75E-05,87,11,74,,
1.93E-05,79,59,76,,
1.78E-05,83,22,74,,
1.87E-05,90,48,75,,
1.76E-05,80,20,74,,
5.80E-05,80,20,74,,
2.32E-05,79,31,71,,
1.75E-05,71,13,70,,
2.02E-05,74,35,71,,
0.0001228,77,24,70,,
1.77E-05,84,13,67,,
1.92E-05,89,58,73,,
2.93E-05,71,8,69,,
1.79E-05,84,9,70,,
1.95E-05,71,61,71,,
1.97E-05,88,63,72,,
1.95E-05,81,60,73,,
1.80E-05,79,20,72,,
2.54E-05,86,64,70,,
1.87E-05,75,44,70,,
1.78E-05,87,18,68,,
1.73E-05,79,6,71,,
1.90E-05,74,18,72,,
1.87E-05,76,39,77,,
1.94E-05,87,70,78,,
1.95E-05,89,69,78,,
1.84E-05,79,17,83,,
1.76E-05,77,10,83,,
1.88E-05,74,42,84,,
1.88E-05,79,48,84,,
1.88E-05,89,49,86,,
2.00E-05,79,82,86,,
1.75E-05,82,13,86,,
1.95E-05,72,66,88,,
2.13E-05,76,80,87,,
2.00E-05,81,7,85,,
1.88E-05,84,44,82,,
1.86E-05,80,34,80,,
1.86E-05,87,17,82,,
1.82E-05,82,34,79,,
1.87E-05,82,48,74,,
2.20E-05,82,61,73,,
1.82E-05,88,17,73,,
2.08E-05,77,31,74,,
1.84E-05,79,30,72,,
2.01E-05,71,71,74,,
1.91E-05,82,55,74,,
2.45E-05,89,31,77,,
1.97E-05,90,24,77,,
2.02E-05,75,34,77,,
1.76E-05,81,0,74,,
1.74E-05,90,14,65,,
1.98E-05,87,38,69,,
1.84E-05,78,34,69,,
1.78E-05,79,17,69,,
1.86E-05,83,40,69,,
1.76E-05,81,10,66,,
1.77E-05,73,15,64,,
2.43E-05,83,45,63,,
1.86E-05,81,30,63,,
2.05E-05,79,14,63,,
1.74E-05,83,3,61,,
1.80E-05,89,22,60,,
1.81E-05,74,27,60,,
1.82E-05,81,28,59,,
1.92E-05,80,53,59,,
1.76E-05,83,15,59,,
1.86E-05,82,33,66,,
1.82E-05,78,35,65,,
3.80E-05,73,47,60,,
2.12E-05,81,58,62,,
2.09E-05,78,46,64,,
1.90E-05,76,51,63,,
1.91E-05,90,56,64,,
1.91E-05,81,55,66,,
2.46E-05,74,41,69,,
1.79E-05,90,21,70,,
1.85E-05,78,26,69,,
1.89E-05,72,53,67,,
2.06E-05,86,38,66,,
1.96E-05,79,68,70,,
1.92E-05,77,56,70,,
1.93E-05,89,62,70,,
1.94E-05,75,67,70,,
1.85E-05,82,38,70,,
1.82E-05,81,18,70,,
1.88E-05,87,51,66,,
1.84E-05,73,35,69,,
2.12E-05,77,46,71,,
2.47E-05,90,7,72,,
1.83E-05,74,21,72,,
1.97E-05,89,70,78,,
2.20E-05,78,47,76,,
1.84E-05,79,22,78,,
1.80E-05,71,20,75,,
1.80E-05,77,18,76,,
1.96E-05,87,74,76,,
1.90E-05,87,49,73,,
1.93E-05,72,61,72,,
1.80E-05,82,22,71,,
1.90E-05,71,56,68,,
2.19E-05,82,1,68,,
2.04E-05,71,60,68,,
1.88E-05,88,41,67,,
1.90E-05,76,55,65,,
1.92E-05,90,60,66,,
1.88E-05,75,47,64,,
2.79E-05,81,63,65,,
1.82E-05,83,25,64,,
1.96E-05,77,61,73,,
1.90E-05,88,49,75,,
1.95E-05,86,70,75,,
1.75E-05,86,9,72,,
2.35E-05,84,39,72,,
1.87E-05,76,7,72,,
1.99E-05,84,51,72,,
1.94E-05,79,62,75,,
1.92E-05,89,53,76,,
1.91E-05,71,55,77,,
1.77E-05,83,3,79,,
2.08E-05,76,39,84,,
2.80E-05,88,34,84,,
2.30E-05,84,76,84,,
1.99E-05,76,78,84,,
1.77E-05,72,4,85,,
2.08E-05,75,57,90,,
1.74E-05,82,4,84,,
1.75E-05,72,7,87,,
1.92E-05,89,63,89,,
1.82E-05,88,27,87,,
4.18E-05,72,12,87,,
3.69E-05,75,58,86,,
3.48E-05,82,50,87,,
2.08E-05,85,80,86,,
1.90E-05,89,41,87,,
1.93E-05,83,59,87,,
2.13E-05,85,85,92,,
1.96E-05,71,49,92,,
1.84E-05,78,2,92,,
1.83E-05,81,1,90,,
1.81E-05,82,0,90,,
1.95E-05,82,39,90,,
1.83E-05,76,5,89,,
2.14E-05,76,35,90,,
1.85E-05,85,10,89,,
2.03E-05,72,67,89,,
2.57E-05,90,21,92,,
1.94E-05,89,36,93,,
2.77E-05,73,6,92,,
2.07E-05,85,77,93,,
2.04E-05,80,66,93,,
1.80E-05,74,17,91,,
1.81E-05,82,30,83,,
1.92E-05,72,55,81,,
1.97E-05,81,11,84,,
1.90E-05,90,46,88,,
1.98E-05,86,71,88,,
1.92E-05,73,61,89,,
2.01E-05,88,80,89,,
1.92E-05,77,64,88,,
1.90E-05,72,50,84,,
1.93E-05,73,58,86,,
1.94E-05,90,70,87,,
2.13E-05,83,65,87,,
1.98E-05,75,51,83,,
1.98E-05,76,67,84,,
1.81E-05,83,12,84,,
1.99E-05,75,75,79,,
1.90E-05,85,53,79,,
1.91E-05,75,52,81,,
1.99E-05,78,76,80,,
1.84E-05,73,36,81,,
1.84E-05,78,36,85,,
1.91E-05,83,54,88,,
1.79E-05,84,19,92,,
1.97E-05,76,76,93,,
2.04E-05,82,91,94,,
1.98E-05,87,62,94,,
1.72E-05,78,8,95,,
2.27E-05,75,54,95,,
8.66E-05,85,81,96,,
2.45E-05,88,68,96,,
2.03E-05,87,89,97,,
2.39E-05,72,87,98,,
2.07E-05,84,84,98,,
2.55E-05,86,34,101,,
3.13E-05,78,93,102,,
2.08E-05,84,73,94,,
2.07E-05,76,67,94,,
2.08E-05,89,78,94,,
2.22E-05,81,75,93,,
1.75E-05,86,10,92,,
2.00E-05,77,50,95,,
2.37E-05,75,11,96,,
1.77E-05,74,8,97,,
1.83E-05,89,31,93,,
1.75E-05,86,5,91,,
1.83E-05,90,28,91,,
1.98E-05,71,79,88,,
2.01E-05,84,82,91,,
1.96E-05,76,68,89,,
1.74E-05,77,6,92,,
2.05E-05,81,63,91,,
1.95E-05,76,62,94,,
1.97E-05,84,69,91,,
2.02E-05,90,51,95,,
2.88E-05,83,84,95,,
3.58E-05,83,61,97,,
1.80E-05,89,21,97,,
2.00E-05,83,73,90,,
1.85E-05,87,36,89,,
1.76E-05,80,13,94,,
1.80E-05,88,28,92,,
1.77E-05,77,13,92,,
2.85E-05,71,36,93,,
2.01E-05,74,83,90,,
1.94E-05,76,65,88,,
1.95E-05,79,67,89,,
1.77E-05,86,13,89,,
2.54E-05,80,61,93,,
1.95E-05,73,72,93,,
1.85E-05,74,26,96,,
1.73E-05,85,4,97,,
2.72E-05,73,83,95,,
1.84E-05,76,38,99,,
1.81E-05,85,21,106,,
2.15E-05,72,101,105,,
1.99E-05,74,77,109,,
1.81E-05,74,25,109,,
1.85E-05,76,43,111,,
2.05E-05,72,94,112,,
2.43E-05,82,91,114,,
1.98E-05,71,61,114,,
1.77E-05,85,9,114,,
2.11E-05,72,87,115,,
2.10E-05,77,97,116,,
1.85E-05,81,39,118,,
1.79E-05,74,25,118,,
2.05E-05,79,97,120,,
1.80E-05,75,21,126,,
1.91E-05,86,44,132,,
2.03E-05,71,100,131,,
2.10E-05,89,115,127,,
2.22E-05,74,108,125,,
2.16E-05,86,121,128,,
2.13E-05,73,123,128,,
2.07E-05,71,106,128,,
2.95E-05,81,116,129,,
2.00E-05,84,82,129,,
3.00E-05,84,101,129,,
2.12E-05,80,76,125,,
1.81E-05,84,0,126,,
1.92E-05,88,26,124,,
3.30E-05,88,21,128,,
1.83E-05,72,0,125,,
1.85E-05,82,7,121,,
2.12E-05,73,29,122,,
2.10E-05,82,88,119,,
1.81E-05,72,1,119,,
8.90E-05,71,35,118,,
2.08E-05,76,27,118,,
1.95E-05,86,36,117,,
1.95E-05,88,68,115,,
2.03E-05,81,94,115,,
2.01E-05,74,68,112,,
1.76E-05,83,10,113,,
2.62E-05,72,21,115,,
2.38E-05,87,49,116,,
1.74E-05,74,8,117,,
2.01E-05,74,89,115,,
1.94E-05,79,68,114,,
2.00E-05,86,83,118,,
2.02E-05,87,13,114,,
1.85E-05,75,35,117,,
2.10E-05,77,102,118,,
1.73E-05,78,8,118,,
1.94E-05,89,29,121,,
1.95E-05,86,53,121,,
9.51E-05,78,62,119,,
2.09E-05,84,95,119,,
1.82E-05,74,17,119,,
1.86E-05,75,39,116,,
2.65E-05,87,85,114,,
1.75E-05,84,7,115,,
2.09E-05,88,97,115,,
2.09E-05,83,101,116,,
1.92E-05,72,55,117,,
1.73E-05,80,10,116,,
2.13E-05,86,119,121,,
1.82E-05,85,25,125,,
1.74E-05,77,8,124,,
1.98E-05,83,76,123,,
1.93E-05,72,65,119,,
1.96E-05,73,55,120,,
1.88E-05,85,44,123,,
1.87E-05,71,40,128,,
2.12E-05,73,118,130,,
2.59E-05,76,91,134,,
1.82E-05,85,32,133,,
1.74E-05,86,10,133,,
1.97E-05,87,55,131,,
1.85E-05,90,35,131,,
1.97E-05,86,69,131,,
1.76E-05,84,11,128,,
1.77E-05,84,12,127,,
8.08E-05,73,17,127,,
1.80E-05,82,17,129,,
1.87E-05,80,37,132,,
1.77E-05,83,18,131,,
2.10E-05,72,91,131,,
1.95E-05,74,67,128,,
2.22E-05,74,126,128,,
2.14E-05,78,115,127,,
2.03E-05,81,88,126,,
1.86E-05,81,35,127,,
5.67E-05,82,81,129,,
2.26E-05,81,40,130,,
1.75E-05,79,7,128,,
2.10E-05,82,109,128,,
2.05E-05,81,18,129,,
2.36E-05,81,45,128,,
1.90E-05,83,52,127,,
2.31E-05,82,106,130,,
1.88E-05,73,41,122,,
1.97E-05,77,69,119,,
2.11E-05,77,109,117,,
1.97E-05,72,74,117,,
2.34E-05,86,81,119,,
1.75E-05,75,8,119,,
1.88E-05,79,49,115,,
2.06E-05,80,101,114,,
4.59E-05,90,35,116,,
3.59E-05,77,68,116,,
1.87E-05,74,41,118,,
2.12E-05,89,113,118,,
1.74E-05,78,11,119,,
2.05E-05,90,19,120,,
1.73E-05,71,6,119,,
1.91E-05,84,57,122,,
2.01E-05,78,85,120,,
1.98E-05,76,76,120,,
1.93E-05,77,55,126,,
1.96E-05,85,64,126,,
2.10E-05,76,114,122,,
1.90E-05,72,4,122,,
1.96E-05,79,74,123,,
2.03E-05,86,95,119,,
2.00E-05,81,78,118,,
1.86E-05,76,39,113,,
2.48E-05,80,12,113,,
1.92E-05,85,57,115,,
1.82E-05,88,32,112,,
1.97E-05,75,69,112,,
2.07E-05,77,86,113,,
1.85E-05,85,21,111,,
1.86E-05,81,43,108,,
1.76E-05,75,18,108,,
2.03E-05,72,73,102,,
2.01E-05,90,80,103,,
1.73E-05,72,7,102,,
1.94E-05,83,66,103,,
1.79E-05,71,18,103,,
2.01E-05,75,25,101,,
1.97E-05,88,77,100,,
1.96E-05,83,73,99,,
1.85E-05,86,38,95,,
1.98E-05,73,83,96,,
1.88E-05,71,43,94,,
1.74E-05,76,12,93,,
1.78E-05,74,25,93,,
1.78E-05,80,19,90,,
1.90E-05,87,52,88,,
1.82E-05,75,30,88,,
1.77E-05,81,13,88,,
1.92E-05,77,56,92,,
1.83E-05,72,38,92,,
2.43E-05,77,69,93,,
1.72E-05,89,4,95,,
2.61E-05,81,89,99,,
1.85E-05,74,33,100,,
2.10E-05,85,34,100,,
1.92E-05,80,27,101,,
4.48E-05,85,51,102,,
2.11E-05,89,67,99,,
2.03E-05,87,27,108,,
2.57E-05,83,38,108,,
1.81E-05,76,24,108,,
2.07E-05,90,95,106,,
2.09E-05,87,100,106,,
1.92E-05,86,1,106,,
1.80E-05,71,27,104,,
1.73E-05,89,9,101,,
1.88E-05,72,44,97,,
1.85E-05,86,46,98,,
1.91E-05,74,56,98,,
2.03E-05,72,92,94,,
1.98E-05,90,76,94,,
1.80E-05,75,32,89,,
1.97E-05,86,75,89,,
2.12E-05,82,86,90,,
2.31E-05,88,22,85,,
1.93E-05,79,39,83,,
2.06E-05,84,80,83,,
2.01E-05,71,60,83,,
1.76E-05,73,18,83,,
2.31E-05,89,22,81,,
4.17E-05,73,45,81,,
1.95E-05,89,45,81,,
1.93E-05,74,61,79,,
1.94E-05,88,65,74,,
1.74E-05,88,11,74,,
1.80E-05,89,31,73,,
2.09E-05,81,64,74,,
2.40E-05,88,40,75,,
1.94E-05,88,33,77,,
1.75E-05,84,14,78,,
1.77E-05,83,15,79,,
1.71E-05,77,0,79,,
1.93E-05,75,58,70,,
1.95E-05,82,62,71,,
1.93E-05,80,43,70,,
1.80E-05,78,25,70,,
1.85E-05,75,39,70,,
1.95E-05,90,64,71,,
2.32E-05,78,44,71,,
1.78E-05,74,13,70,,
1.96E-05,77,62,70,,
1.80E-05,84,29,70,,
1.72E-05,78,3,71,,
1.83E-05,87,34,73,,
1.86E-05,71,45,73,,
1.93E-05,86,25,75,,
1.84E-05,72,35,77,,
1.89E-05,73,49,76,,
1.77E-05,87,22,72,,
1.86E-05,84,3,71,,
3.26E-05,86,3,71,,
1.74E-05,84,6,69,,
2.60E-05,77,66,70,,
1.83E-05,86,25,70,,
1.95E-05,78,67,71,,
1.91E-05,82,57,72,,
1.94E-05,78,30,70,,
1.84E-05,76,35,72,,
1.83E-05,75,32,71,,
2.03E-05,72,34,72,,
2.09E-05,85,53,72,,
1.77E-05,80,15,75,,
2.21E-05,87,19,75,,
1.90E-05,75,14,75,,
2.53E-05,78,61,75,,
1.93E-05,74,56,75,,
1.71E-05,83,3,74,,
1.92E-05,89,58,70,,
1.78E-05,89,6,71,,
1.93E-05,86,59,71,,
1.89E-05,79,48,73,,
1.76E-05,73,11,73,,
1.75E-05,90,8,73,,
1.93E-05,87,59,74,,
2.15E-05,72,7,71,,
2.01E-05,79,57,71,,
1.73E-05,75,9,70,,
1.92E-05,71,59,66,,
2.56E-05,72,62,70,,
1.86E-05,85,40,68,,
1.71E-05,75,3,67,,
1.74E-05,86,3,67,,
1.81E-05,87,28,65,,
1.78E-05,80,19,65,,
1.80E-05,85,32,65,,
1.88E-05,74,51,65,,
1.78E-05,90,17,65,,
3.46E-05,78,6,65,,
1.81E-05,87,26,67,,
1.87E-05,86,41,66,,
1.84E-05,82,29,68,,
1.88E-05,84,43,67,,
1.76E-05,87,17,72,,
1.93E-05,84,64,72,,
1.76E-05,86,1,72,,
1.93E-05,85,53,72,,
1.77E-05,83,15,69,,
1.94E-05,84,65,69,,
1.85E-05,87,32,68,,
1.85E-05,88,38,67,,
1.76E-05,71,12,67,,
1.94E-05,76,62,66,,
1.88E-05,83,42,65,,
1.80E-05,87,21,67,,
2.09E-05,74,58,64,,
2.48E-05,72,16,64,,
1.82E-05,87,27,63,,
1.87E-05,77,10,57,,
1.93E-05,76,41,56,,
2.00E-05,88,52,56,,
1.92E-05,82,29,57,,
4.29E-05,82,6,56,,
2.24E-05,75,23,56,,
1.94E-05,87,35,58,,
1.98E-05,89,44,59,,
1.93E-05,79,34,59,,
1.89E-05,89,23,59,,
1.89E-05,89,17,56,,
1.86E-05,77,3,61,,
2.84E-05,73,54,62,,
3.40E-05,72,12,62,,
1.93E-05,73,37,60,,
1.95E-05,89,42,59,,
1.96E-05,88,35,60,,
1.74E-05,84,4,54,,
1.84E-05,76,37,53,,
1.77E-05,75,20,50,,
1.75E-05,81,15,48,,
1.87E-05,78,38,49,,
1.78E-05,74,17,49,,
1.78E-05,71,20,47,,
1.88E-05,86,36,49,,
1.81E-05,75,29,55,,
1.83E-05,83,28,55,,
1.83E-05,86,29,55,,
1.95E-05,90,31,58,,
2.72E-05,71,55,60,,
1.91E-05,85,24,62,,
1.82E-05,89,0,60,,
1.89E-05,89,22,57,,
1.88E-05,79,22,53,,
1.93E-05,75,41,53,,
1.96E-05,86,50,53,,
2.77E-05,88,29,53,,
1.82E-05,89,32,54,,
1.76E-05,71,7,59,,
1.81E-05,86,26,58,,
1.76E-05,88,12,58,,
1.92E-05,79,29,58,,
1.81E-05,74,6,58,,
1.91E-05,84,34,57,,
8.90E-05,72,26,56,,
2.13E-05,78,52,56,,
2.54E-05,71,53,56,,
1.87E-05,82,46,53,,
1.92E-05,75,29,48,,
1.82E-05,76,3,47,,
5.81E-05,85,32,47,,
3.69E-05,72,29,48,,
1.84E-05,87,10,48,,
1.81E-05,83,23,54,,
1.85E-05,81,36,52,,
1.83E-05,72,25,51,,
1.79E-05,71,20,43,,
1.86E-05,80,36,44,,
1.76E-05,72,19,42,,
1.74E-05,73,11,42,,
1.81E-05,81,26,50,,
1.76E-05,79,14,50,,
1.84E-05,81,38,49,,
1.76E-05,77,12,53,,
1.80E-05,86,26,51,,
1.88E-05,86,18,47,,
1.97E-05,80,40,47,,
3.00E-05,77,9,46,,
2.08E-05,76,15,45,,
1.90E-05,75,35,44,,
1.76E-05,85,16,46,,
1.84E-05,89,36,49,,
1.85E-05,77,37,49,,
2.91E-05,73,22,52,,
2.49E-05,80,48,56,,
1.77E-05,73,12,56,,
1.80E-05,84,28,56,,
1.79E-05,75,23,56,,
1.89E-05,82,34,52,,
1.85E-05,72,34,52,,
1.74E-05,75,8,49,,
1.74E-05,72,5,50,,
1.96E-05,79,40,52,,
1.79E-05,79,22,51,,
1.72E-05,86,2,53,,
1.82E-05,74,32,55,,
1.85E-05,72,40,55,,
1.84E-05,75,23,59,,
2.07E-05,82,8,60,,
1.85E-05,74,36,62,,
1.86E-05,84,46,62,,
2.43E-05,82,31,61,,
2.07E-05,76,60,63,,
1.81E-05,73,27,63,,
1.95E-05,90,61,64,,
1.75E-05,71,8,64,,
1.85E-05,71,38,64,,
1.84E-05,74,37,65,,
1.77E-05,87,12,65,,
1.86E-05,83,33,67,,
1.86E-05,85,27,74,,
2.05E-05,85,42,74,,
2.19E-05,82,67,73,,
1.77E-05,90,0,75,,
1.99E-05,86,51,70,,
2.01E-05,82,51,71,,
1.83E-05,85,3,71,,
1.92E-05,89,19,74,,
1.88E-05,86,11,76,,
2.06E-05,83,69,73,,
2.69E-05,71,50,72,,
3.06E-05,83,39,72,,
1.99E-05,87,43,69,,
1.97E-05,88,50,68,,
1.97E-05,89,58,67,,
1.83E-05,82,27,66,,
1.86E-05,77,37,69,,
1.74E-05,76,4,68,,
1.74E-05,84,3,66,,
2.33E-05,72,38,66,,
1.80E-05,77,20,66,,
1.91E-05,72,54,64,,
2.54E-05,86,41,60,,
2.33E-05,75,34,63,,
1.75E-05,77,7,63,,
1.74E-05,82,10,58,,
1.78E-05,72,22,61,,
2.17E-05,88,46,62,,
2.29E-05,88,12,63,,
1.90E-05,74,52,61,,
1.90E-05,89,48,58,,
2.33E-05,89,31,59,,
1.92E-05,73,0,58,,
1.81E-05,81,12,55,,
1.75E-05,75,9,51,,
1.74E-05,75,9,51,,
1.72E-05,71,7,51,,
1.80E-05,77,25,54,,
1.73E-05,77,2,50,,
1.81E-05,86,30,51,,
1.72E-05,89,4,51,,
1.85E-05,87,42,52,,
1.85E-05,81,33,55,,
1.73E-05,87,4,57,,
1.73E-05,81,4,56,,
2.17E-05,71,10,60,,
1.90E-05,77,50,59,,
1.82E-05,90,28,59,,
1.73E-05,86,2,61,,
1.77E-05,71,14,62,,
1.81E-05,89,30,63,,
1.88E-05,87,14,64,,
1.89E-05,87,15,62,,
1.91E-05,85,24,62,,
3.00E-05,86,4,64,,
2.50E-05,87,6,64,,
1.92E-05,78,55,61,,
2.05E-05,71,15,61,,
1.91E-05,78,42,62,,
1.75E-05,82,7,59,,
1.78E-05,87,20,55,,
1.82E-05,72,29,53,,
1.89E-05,89,47,51,,
2.52E-05,90,20,52,,
2.00E-05,78,50,52,,
3.16E-05,84,16,54,,
2.00E-05,81,6,54,,
1.96E-05,80,38,56,,
1.94E-05,83,35,57,,
2.37E-05,76,27,62,,
1.88E-05,79,40,61,,
1.80E-05,73,25,64,,
1.75E-05,85,5,60,,
1.82E-05,74,32,59,,
2.11E-05,75,12,61,,
2.30E-05,78,12,64,,
1.96E-05,76,54,61,,
1.83E-05,86,22,58,,
1.98E-05,89,48,57,,
1.85E-05,90,36,56,,
1.78E-05,83,17,58,,
1.93E-05,79,46,62,,
1.87E-05,90,46,61,,
1.70E-05,72,0,60,,
1.91E-05,80,48,62,,
1.94E-05,78,20,64,,
2.20E-05,85,47,63,,
1.99E-05,76,59,62,,
1.84E-05,88,31,62,,
1.76E-05,74,16,67,,
1.79E-05,87,23,67,,
2.33E-05,87,15,68,,
2.14E-05,74,34,67,,
1.77E-05,88,10,66,,
1.73E-05,79,3,62,,
1.76E-05,75,6,64,,
1.93E-05,77,60,64,,
1.91E-05,73,53,60,,
1.89E-05,86,43,59,,
1.74E-05,71,5,60,,
1.86E-05,84,40,57,,
1.76E-05,73,17,54,,
1.79E-05,86,23,59,,
1.84E-05,78,35,58,,
1.84E-05,89,33,58,,
1.86E-05,75,39,60,,
1.89E-05,82,56,60,,
4.53E-05,89,35,57,,
1.93E-05,80,51,58,,
1.92E-05,72,57,65,,
1.76E-05,89,6,68,,
1.82E-05,72,28,64,,
1.85E-05,84,21,64,,
1.75E-05,71,6,64,,
2.11E-05,74,10,64,,
1.81E-05,80,6,65,,
1.94E-05,87,62,66,,
1.89E-05,76,45,66,,
1.94E-05,73,42,67,,
1.88E-05,84,22,67,,
1.89E-05,76,44,76,,
2.00E-05,76,46,75,,
1.93E-05,79,53,75,,
1.92E-05,85,57,77,,
1.81E-05,83,23,80,,
1.82E-05,87,28,80,,
2.10E-05,89,74,81,,
1.78E-05,73,23,78,,
1.75E-05,73,14,77,,
1.88E-05,79,38,78,,
1.93E-05,77,60,73,,
1.95E-05,85,67,69,,
1.75E-05,75,13,69,,
1.87E-05,72,39,69,,
1.93E-05,88,57,67,,
1.75E-05,73,8,65,,
1.78E-05,74,9,65,,
1.85E-05,81,37,65,,
2.01E-05,89,6,68,,
1.83E-05,74,32,78,,
1.77E-05,86,10,79,,
2.15E-05,90,37,78,,
1.71E-05,85,1,79,,
2.01E-05,85,75,80,,
1.91E-05,86,48,82,,
1.97E-05,78,75,85,,
1.97E-05,82,67,84,,
