cas operacie,index prvku,dlzka zoznamu,,,
1.92E-05,13,58,,,
2.06E-05,49,64,,,
2.05E-05,54,66,,,
2.05E-05,46,65,,,
1.97E-05,6,66,,,
2.63E-05,27,68,,,
2.20E-05,37,68,,,
9.18E-05,48,67,,,
0.0001046,9,68,,,
2.40E-05,52,69,,,
1.85E-05,17,67,,,
1.97E-05,60,64,,,
2.25E-05,43,57,,,
1.90E-05,33,62,,,
1.91E-05,41,60,,,
1.86E-05,18,59,,,
2.37E-05,14,63,,,
2.88E-05,53,62,,,
2.02E-05,45,60,,,
1.97E-05,56,62,,,
1.83E-05,12,61,,,
1.98E-05,61,64,,,
1.83E-05,21,63,,,
1.89E-05,20,64,,,
1.93E-05,13,65,,,
1.84E-05,16,63,,,
1.79E-05,4,61,,,
1.98E-05,58,62,,,
1.91E-05,39,61,,,
1.96E-05,51,60,,,
2.10E-05,19,58,,,
2.11E-05,58,60,,,
1.78E-05,1,65,,,
2.58E-05,22,64,,,
2.13E-05,31,62,,,
3.19E-05,40,60,,,
1.78E-05,2,57,,,
2.01E-05,57,61,,,
2.00E-05,25,61,,,
2.10E-05,42,61,,,
1.85E-05,20,60,,,
1.96E-05,56,58,,,
1.94E-05,38,58,,,
1.87E-05,26,58,,,
1.79E-05,1,68,,,
2.50E-05,7,68,,,
2.51E-05,57,68,,,
1.91E-05,36,69,,,
2.15E-05,57,70,,,
1.98E-05,55,70,,,
1.91E-05,40,71,,,
2.00E-05,60,70,,,
1.87E-05,31,70,,,
2.93E-05,44,73,,,
2.66E-05,36,77,,,
1.85E-05,5,77,,,
2.11E-05,80,85,,,
1.98E-05,53,83,,,
1.98E-05,51,82,,,
1.02E-05,0,79,,,
1.90E-05,23,84,,,
1.91E-05,40,80,,,
2.38E-05,49,80,,,
1.97E-05,44,78,,,
1.95E-05,50,78,,,
1.99E-05,49,83,,,
2.04E-05,73,80,,,
2.00E-05,64,86,,,
1.93E-05,40,86,,,
2.02E-05,83,87,,,
2.88E-05,49,90,,,
2.00E-05,64,89,,,
1.94E-05,46,88,,,
1.97E-05,56,87,,,
1.94E-05,53,86,,,
1.82E-05,13,86,,,
1.99E-05,43,83,,,
1.82E-05,12,81,,,
1.93E-05,44,80,,,
2.01E-05,71,79,,,
1.79E-05,10,79,,,
1.82E-05,17,77,,,
1.99E-05,68,74,,,
1.91E-05,48,75,,,
4.73E-05,70,74,,,
1.77E-05,3,75,,,
1.88E-05,18,74,,,
1.96E-05,53,73,,,
1.95E-05,49,71,,,
2.03E-05,21,67,,,
1.96E-05,34,64,,,
1.85E-05,23,64,,,
1.95E-05,50,64,,,
1.97E-05,61,62,,,
1.95E-05,51,59,,,
1.97E-05,56,63,,,
2.31E-05,13,61,,,
1.94E-05,37,59,,,
1.77E-05,2,58,,,
1.82E-05,10,56,,,
1.87E-05,29,55,,,
1.91E-05,39,53,,,
1.89E-05,35,53,,,
3.55E-05,17,52,,,
2.31E-05,17,51,,,
1.82E-05,1,51,,,
1.88E-05,27,50,,,
1.84E-05,18,47,,,
1.91E-05,26,47,,,
1.88E-05,24,41,,,
1.78E-05,3,40,,,
2.44E-05,28,39,,,
1.99E-05,35,41,,,
1.98E-05,29,40,,,
1.94E-05,22,39,,,
1.89E-05,14,39,,,
1.98E-05,27,41,,,
1.89E-05,7,46,,,
1.94E-05,20,46,,,
2.17E-05,31,44,,,
2.22E-05,34,44,,,
1.94E-05,8,46,,,
1.92E-05,10,46,,,
1.89E-05,6,44,,,
2.20E-05,37,43,,,
1.86E-05,5,41,,,
1.90E-05,36,41,,,
1.85E-05,16,35,,,
1.76E-05,1,33,,,
1.84E-05,11,37,,,
1.85E-05,25,35,,,
1.87E-05,24,37,,,
1.82E-05,14,39,,,
1.78E-05,4,40,,,
1.85E-05,24,39,,,
1.83E-05,20,45,,,
1.90E-05,10,41,,,
1.87E-05,24,40,,,
1.79E-05,10,39,,,
4.27E-05,25,38,,,
2.76E-05,20,37,,,
2.79E-05,14,38,,,
2.53E-05,21,37,,,
2.02E-05,30,35,,,
1.87E-05,25,34,,,
1.93E-05,30,33,,,
1.74E-05,1,30,,,
1.85E-05,28,35,,,
2.14E-05,15,36,,,
1.86E-05,11,35,,,
1.88E-05,32,35,,,
2.04E-05,30,37,,,
1.94E-05,19,36,,,
1.84E-05,17,36,,,
2.06E-05,12,39,,,
2.09E-05,10,38,,,
1.01E-05,0,37,,,
2.24E-05,11,36,,,
1.86E-05,22,37,,,
1.75E-05,1,37,,,
1.84E-05,14,37,,,
1.91E-05,41,42,,,
1.91E-05,36,43,,,
1.90E-05,5,46,,,
1.93E-05,37,49,,,
1.00E-05,0,48,,,
1.88E-05,30,47,,,
2.05E-05,31,47,,,
2.15E-05,16,44,,,
2.01E-05,10,44,,,
1.95E-05,18,43,,,
2.67E-05,40,44,,,
2.06E-05,21,46,,,
2.03E-05,32,45,,,
2.02E-05,38,44,,,
2.44E-05,1,42,,,
1.80E-05,2,41,,,
1.81E-05,3,43,,,
1.80E-05,11,46,,,
1.88E-05,39,46,,,
1.87E-05,22,43,,,
1.80E-05,2,42,,,
1.91E-05,33,41,,,
1.90E-05,38,39,,,
1.83E-05,10,42,,,
1.85E-05,18,44,,,
