cas operacie,index prvku,dlzka zoznamu,,,
6.20E-05,50,50,,,
2.96E-05,49,49,,,
2.98E-05,48,48,,,
4.67E-05,47,47,,,
3.24E-05,48,48,,,
2.68E-05,49,49,,,
3.58E-05,48,48,,,
2.92E-05,51,51,,,
2.53E-05,51,51,,,
3.05E-05,54,54,,,
3.06E-05,53,53,,,
2.82E-05,56,56,,,
3.22E-05,55,55,,,
2.05E-05,56,56,,,
2.06E-05,51,51,,,
2.03E-05,50,50,,,
2.00E-05,47,47,,,
2.71E-05,51,51,,,
2.05E-05,48,48,,,
2.03E-05,49,49,,,
2.03E-05,45,45,,,
2.04E-05,48,48,,,
2.03E-05,49,49,,,
2.05E-05,52,52,,,
2.02E-05,49,49,,,
2.03E-05,47,47,,,
2.03E-05,46,46,,,
2.02E-05,48,48,,,
2.00E-05,48,48,,,
1.99E-05,46,46,,,
2.75E-05,46,46,,,
2.06E-05,47,47,,,
2.01E-05,44,44,,,
2.00E-05,43,43,,,
2.02E-05,44,44,,,
2.00E-05,43,43,,,
2.01E-05,43,43,,,
2.55E-05,42,42,,,
3.79E-05,43,43,,,
3.57E-05,42,42,,,
3.18E-05,41,41,,,
2.75E-05,39,39,,,
4.29E-05,40,40,,,
3.98E-05,39,39,,,
4.14E-05,38,38,,,
4.07E-05,36,36,,,
2.06E-05,44,44,,,
2.01E-05,43,43,,,
2.79E-05,41,41,,,
2.00E-05,41,41,,,
2.65E-05,38,38,,,
2.00E-05,39,39,,,
1.99E-05,37,37,,,
2.05E-05,38,38,,,
2.09E-05,44,44,,,
2.13E-05,45,45,,,
2.04E-05,46,46,,,
2.04E-05,46,46,,,
2.01E-05,44,44,,,
2.96E-05,45,45,,,
2.95E-05,44,44,,,
2.07E-05,47,47,,,
2.11E-05,48,48,,,
2.15E-05,50,50,,,
2.11E-05,49,49,,,
2.06E-05,50,50,,,
2.03E-05,49,49,,,
2.06E-05,49,49,,,
2.09E-05,48,48,,,
2.03E-05,47,47,,,
2.02E-05,47,47,,,
1.94E-05,48,48,,,
2.09E-05,44,44,,,
2.05E-05,42,42,,,
1.96E-05,47,47,,,
1.90E-05,46,46,,,
1.92E-05,47,47,,,
2.00E-05,44,44,,,
1.93E-05,44,44,,,
1.90E-05,43,43,,,
1.90E-05,42,42,,,
1.95E-05,41,41,,,
1.95E-05,40,40,,,
1.89E-05,38,38,,,
1.88E-05,35,35,,,
1.90E-05,32,32,,,
1.92E-05,32,32,,,
1.86E-05,30,30,,,
1.86E-05,31,31,,,
1.90E-05,35,35,,,
1.96E-05,37,37,,,
1.90E-05,37,37,,,
1.91E-05,37,37,,,
1.93E-05,40,40,,,
1.88E-05,41,41,,,
1.92E-05,39,39,,,
1.89E-05,41,41,,,
1.88E-05,41,41,,,
1.91E-05,41,41,,,
1.88E-05,40,40,,,
1.89E-05,39,39,,,
1.97E-05,42,42,,,
1.90E-05,42,42,,,
1.90E-05,39,39,,,
1.88E-05,39,39,,,
1.87E-05,37,37,,,
1.86E-05,35,35,,,
3.82E-05,37,37,,,
2.85E-05,36,36,,,
1.89E-05,35,35,,,
1.91E-05,37,37,,,
1.87E-05,39,39,,,
1.89E-05,36,36,,,
1.88E-05,35,35,,,
2.33E-05,35,35,,,
2.03E-05,34,34,,,
1.88E-05,34,34,,,
1.87E-05,31,31,,,
1.87E-05,31,31,,,
4.61E-05,31,31,,,
3.07E-05,30,30,,,
1.96E-05,33,33,,,
1.90E-05,33,33,,,
1.95E-05,37,37,,,
1.89E-05,36,36,,,
1.88E-05,37,37,,,
1.87E-05,34,34,,,
1.86E-05,32,32,,,
2.54E-05,33,33,,,
1.89E-05,32,32,,,
1.88E-05,35,35,,,
1.87E-05,35,35,,,
1.97E-05,34,34,,,
1.87E-05,29,29,,,
1.86E-05,28,28,,,
1.87E-05,31,31,,,
1.85E-05,29,29,,,
1.85E-05,29,29,,,
1.86E-05,31,31,,,
1.92E-05,32,32,,,
1.88E-05,31,31,,,
1.89E-05,33,33,,,
1.87E-05,33,33,,,
1.87E-05,33,33,,,
2.06E-05,36,36,,,
2.09E-05,34,34,,,
2.02E-05,37,37,,,
2.82E-05,36,36,,,
2.06E-05,36,36,,,
1.99E-05,33,33,,,
2.63E-05,33,33,,,
2.37E-05,39,39,,,
1.99E-05,38,38,,,
4.47E-05,43,43,,,
2.95E-05,45,45,,,
0.0001362,45,45,,,
2.56E-05,45,45,,,
2.19E-05,49,49,,,
2.08E-05,50,50,,,
2.03E-05,48,48,,,
1.92E-05,48,48,,,
5.21E-05,47,47,,,
1.93E-05,45,45,,,
2.44E-05,47,47,,,
2.79E-05,48,48,,,
2.01E-05,47,47,,,
1.93E-05,45,45,,,
1.90E-05,44,44,,,
1.96E-05,44,44,,,
2.74E-05,46,46,,,
1.95E-05,56,56,,,
1.97E-05,58,58,,,
1.97E-05,60,60,,,
2.14E-05,59,59,,,
2.58E-05,61,61,,,
2.01E-05,62,62,,,
2.00E-05,66,66,,,
1.97E-05,67,67,,,
2.00E-05,68,68,,,
2.02E-05,67,67,,,
2.18E-05,62,62,,,
2.56E-05,69,69,,,
3.10E-05,67,67,,,
2.35E-05,67,67,,,
2.10E-05,67,67,,,
2.11E-05,66,66,,,
2.10E-05,67,67,,,
2.13E-05,66,66,,,
2.08E-05,65,65,,,
2.12E-05,65,65,,,
2.09E-05,64,64,,,
2.10E-05,62,62,,,
2.05E-05,61,61,,,
2.07E-05,62,62,,,
2.07E-05,61,61,,,
2.13E-05,71,71,,,
2.09E-05,74,74,,,
2.10E-05,73,73,,,
2.14E-05,71,71,,,
2.10E-05,70,70,,,
2.10E-05,69,69,,,
2.45E-05,67,67,,,
2.07E-05,65,65,,,
2.55E-05,64,64,,,
2.93E-05,65,65,,,
2.17E-05,70,70,,,
2.14E-05,70,70,,,
2.20E-05,66,66,,,
2.09E-05,65,65,,,
2.16E-05,63,63,,,
2.07E-05,61,61,,,
2.10E-05,60,60,,,
2.08E-05,61,61,,,
2.07E-05,60,60,,,
2.14E-05,57,57,,,
2.06E-05,54,54,,,
2.05E-05,51,51,,,
2.35E-05,57,57,,,
3.42E-05,57,57,,,
2.80E-05,54,54,,,
3.08E-05,53,53,,,
3.02E-05,55,55,,,
2.06E-05,58,58,,,
2.09E-05,57,57,,,
2.06E-05,56,56,,,
2.06E-05,55,55,,,
2.06E-05,58,58,,,
3.48E-05,57,57,,,
2.09E-05,54,54,,,
2.08E-05,53,53,,,
2.04E-05,54,54,,,
2.09E-05,54,54,,,
5.22E-05,54,54,,,
2.82E-05,54,54,,,
3.42E-05,53,53,,,
2.99E-05,53,53,,,
2.86E-05,56,56,,,
2.71E-05,55,55,,,
3.37E-05,56,56,,,
2.64E-05,54,54,,,
3.05E-05,54,54,,,
3.17E-05,55,55,,,
2.86E-05,57,57,,,
2.79E-05,55,55,,,
3.11E-05,53,53,,,
2.98E-05,55,55,,,
3.59E-05,54,54,,,
3.86E-05,53,53,,,
2.95E-05,50,50,,,
2.98E-05,51,51,,,
2.57E-05,52,52,,,
2.53E-05,51,51,,,
2.41E-05,48,48,,,
2.59E-05,47,47,,,
2.07E-05,48,48,,,
2.02E-05,46,46,,,
2.84E-05,48,48,,,
2.82E-05,47,47,,,
2.03E-05,48,48,,,
2.02E-05,46,46,,,
2.03E-05,43,43,,,
2.01E-05,37,37,,,
1.95E-05,34,34,,,
3.04E-05,36,36,,,
1.98E-05,35,35,,,
1.95E-05,35,35,,,
1.96E-05,34,34,,,
1.95E-05,33,33,,,
1.98E-05,34,34,,,
1.95E-05,32,32,,,
1.95E-05,31,31,,,
2.59E-05,29,29,,,
2.94E-05,28,28,,,
2.76E-05,31,31,,,
3.29E-05,30,30,,,
2.46E-05,31,31,,,
2.44E-05,30,30,,,
2.50E-05,30,30,,,
3.22E-05,28,28,,,
2.94E-05,33,33,,,
1.97E-05,33,33,,,
1.97E-05,33,33,,,
2.86E-05,33,33,,,
2.45E-05,32,32,,,
2.17E-05,31,31,,,
1.99E-05,30,30,,,
2.02E-05,35,35,,,
2.97E-05,29,29,,,
1.97E-05,28,28,,,
1.96E-05,27,27,,,
1.95E-05,28,28,,,
1.97E-05,27,27,,,
2.39E-05,25,25,,,
1.95E-05,23,23,,,
2.01E-05,22,22,,,
3.21E-05,21,21,,,
1.96E-05,20,20,,,
1.97E-05,22,22,,,
1.94E-05,22,22,,,
2.40E-05,19,19,,,
1.95E-05,17,17,,,
1.95E-05,18,18,,,
2.02E-05,18,18,,,
1.95E-05,19,19,,,
2.69E-05,17,17,,,
1.93E-05,16,16,,,
1.98E-05,20,20,,,
2.35E-05,21,21,,,
1.99E-05,23,23,,,
1.97E-05,23,23,,,
1.93E-05,22,22,,,
2.48E-05,26,26,,,
2.34E-05,25,25,,,
2.30E-05,25,25,,,
2.12E-05,28,28,,,
1.97E-05,31,31,,,
2.33E-05,34,34,,,
1.98E-05,34,34,,,
1.97E-05,35,35,,,
1.98E-05,35,35,,,
1.96E-05,31,31,,,
5.76E-05,32,32,,,
1.97E-05,33,33,,,
1.97E-05,34,34,,,
1.96E-05,33,33,,,
1.98E-05,32,32,,,
1.97E-05,31,31,,,
1.95E-05,30,30,,,
1.92E-05,29,29,,,
2.01E-05,27,27,,,
1.99E-05,30,30,,,
1.98E-05,32,32,,,
2.06E-05,34,34,,,
2.03E-05,35,35,,,
2.02E-05,37,37,,,
2.01E-05,37,37,,,
2.95E-05,40,40,,,
3.35E-05,38,38,,,
2.28E-05,36,36,,,
1.89E-05,38,38,,,
0.0002538,47,47,,,
1.94E-05,43,43,,,
1.92E-05,41,41,,,
1.91E-05,39,39,,,
1.91E-05,38,38,,,
1.89E-05,38,38,,,
2.21E-05,42,42,,,
1.97E-05,42,42,,,
1.93E-05,43,43,,,
1.92E-05,40,40,,,
1.94E-05,39,39,,,
1.90E-05,38,38,,,
1.87E-05,38,38,,,
1.87E-05,37,37,,,
1.88E-05,37,37,,,
2.02E-05,41,41,,,
1.92E-05,43,43,,,
2.42E-05,42,42,,,
1.91E-05,41,41,,,
1.89E-05,40,40,,,
2.64E-05,42,42,,,
2.67E-05,40,40,,,
1.94E-05,43,43,,,
1.94E-05,43,43,,,
1.93E-05,48,48,,,
1.94E-05,48,48,,,
2.05E-05,47,47,,,
2.06E-05,46,46,,,
1.90E-05,46,46,,,
1.91E-05,46,46,,,
2.95E-05,43,43,,,
1.93E-05,43,43,,,
1.92E-05,44,44,,,
1.91E-05,43,43,,,
1.89E-05,42,42,,,
1.99E-05,46,46,,,
1.91E-05,47,47,,,
1.92E-05,48,48,,,
1.91E-05,49,49,,,
1.92E-05,48,48,,,
3.17E-05,47,47,,,
1.98E-05,46,46,,,
1.92E-05,48,48,,,
1.93E-05,49,49,,,
1.92E-05,48,48,,,
2.03E-05,46,46,,,
1.97E-05,45,45,,,
1.96E-05,52,52,,,
1.92E-05,51,51,,,
2.07E-05,50,50,,,
1.93E-05,49,49,,,
2.10E-05,52,52,,,
1.98E-05,52,52,,,
1.92E-05,48,48,,,
1.90E-05,47,47,,,
2.67E-05,46,46,,,
2.20E-05,45,45,,,
2.03E-05,44,44,,,
2.88E-05,43,43,,,
1.98E-05,42,42,,,
2.37E-05,43,43,,,
1.93E-05,44,44,,,
1.91E-05,43,43,,,
1.91E-05,42,42,,,
1.92E-05,42,42,,,
1.91E-05,43,43,,,
1.91E-05,42,42,,,
2.04E-05,41,41,,,
2.04E-05,46,46,,,
1.92E-05,43,43,,,
1.90E-05,42,42,,,
1.90E-05,41,41,,,
1.89E-05,40,40,,,
1.89E-05,39,39,,,
1.89E-05,40,40,,,
2.22E-05,48,48,,,
1.94E-05,47,47,,,
1.91E-05,47,47,,,
1.97E-05,59,59,,,
2.65E-05,54,54,,,
1.94E-05,56,56,,,
1.93E-05,55,55,,,
1.93E-05,53,53,,,
2.07E-05,50,50,,,
1.92E-05,49,49,,,
1.92E-05,48,48,,,
2.15E-05,48,48,,,
1.97E-05,47,47,,,
1.90E-05,46,46,,,
1.95E-05,45,45,,,
1.99E-05,45,45,,,
2.10E-05,44,44,,,
1.94E-05,54,54,,,
1.93E-05,53,53,,,
1.93E-05,53,53,,,
1.94E-05,53,53,,,
2.74E-05,54,54,,,
2.03E-05,62,62,,,
1.96E-05,60,60,,,
1.98E-05,60,60,,,
1.97E-05,59,59,,,
1.94E-05,60,60,,,
0.0001097,58,58,,,
1.98E-05,56,56,,,
1.97E-05,61,61,,,
1.97E-05,60,60,,,
1.98E-05,59,59,,,
2.38E-05,59,59,,,
2.28E-05,58,58,,,
