cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,
1.70E-06,19,19,28,,
2.30E-06,25,25,30,,
1.90E-06,23,23,30,,
2.60E-06,29,29,31,,
1.70E-06,12,12,33,,
1.00E-06,6,6,33,,
1.40E-06,14,14,33,,
2.40E-06,31,31,33,,
7.00E-07,3,3,35,,
7.00E-07,5,5,35,,
1.40E-06,14,14,32,,
5.00E-07,1,1,32,,
2.00E-06,24,24,32,,
1.30E-06,12,12,30,,
5.00E-07,2,2,27,,
1.60E-06,17,17,26,,
1.90E-06,22,22,26,,
5.00E-07,1,1,25,,
1.10E-06,9,9,25,,
1.90E-06,23,23,26,,
4.00E-07,0,0,26,,
1.80E-06,21,21,23,,
1.10E-06,10,10,22,,
1.90E-06,20,20,25,,
1.50E-06,16,16,24,,
1.30E-06,12,12,25,,
1.50E-06,19,19,25,,
1.20E-06,11,11,27,,
4.00E-07,0,0,30,,
7.00E-07,5,5,30,,
1.00E-06,7,7,32,,
2.30E-06,29,29,32,,
2.70E-06,16,16,31,,
1.20E-06,11,11,31,,
1.50E-06,17,17,31,,
2.10E-06,24,24,32,,
1.10E-06,11,11,33,,
1.90E-06,24,24,29,,
6.00E-07,3,3,22,,
4.00E-07,0,0,24,,
4.00E-07,0,0,24,,
1.00E-06,9,9,26,,
8.00E-07,7,7,27,,
6.00E-07,2,2,25,,
7.00E-07,4,4,25,,
1.90E-06,22,22,25,,
6.00E-07,4,4,25,,
1.50E-06,18,18,20,,
1.50E-06,11,11,19,,
1.50E-06,17,17,19,,
1.00E-06,10,10,19,,
7.00E-07,4,4,22,,
4.00E-06,20,20,21,,
1.70E-06,18,18,20,,
7.00E-07,2,2,25,,
1.40E-06,12,12,26,,
4.00E-07,0,0,26,,
9.00E-07,6,6,27,,
1.10E-06,10,10,28,,
1.60E-06,17,17,28,,
1.10E-06,11,11,28,,
2.10E-06,24,24,28,,
1.10E-06,9,9,27,,
1.70E-06,18,18,29,,
7.00E-07,2,2,29,,
7.00E-07,4,4,29,,
3.00E-07,0,0,24,,
4.00E-07,0,0,24,,
4.00E-07,0,0,24,,
1.40E-06,16,16,21,,
4.00E-07,0,0,19,,
6.00E-07,2,2,15,,
1.10E-06,11,11,17,,
4.00E-07,0,0,15,,
6.00E-07,3,3,16,,
7.00E-07,5,5,16,,
1.00E-06,9,9,13,,
1.10E-06,12,12,14,,
1.20E-06,11,11,12,,
5.00E-07,2,2,11,,
8.00E-07,6,6,11,,
4.00E-07,2,2,11,,
1.40E-06,7,7,10,,
8.00E-07,5,5,9,,
9.00E-07,8,8,9,,
4.00E-07,1,1,8,,
5.00E-07,2,2,8,,
6.00E-07,4,4,8,,
7.00E-07,5,5,9,,
4.00E-07,0,0,14,,
6.00E-07,4,4,14,,
8.00E-07,6,6,13,,
1.20E-06,9,9,15,,
1.20E-06,11,11,14,,
1.20E-06,12,12,15,,
1.30E-06,13,13,15,,
1.30E-06,10,10,12,,
8.00E-07,6,6,14,,
7.00E-07,6,6,14,,
1.00E-06,9,9,17,,
5.00E-07,2,2,17,,
8.00E-07,4,4,16,,
1.00E-06,9,9,17,,
1.40E-06,13,13,18,,
3.00E-07,0,0,20,,
3.00E-07,0,0,19,,
1.30E-06,14,14,19,,
1.00E-06,10,10,19,,
1.40E-06,16,16,19,,
8.00E-07,7,7,19,,
6.00E-07,1,1,18,,
9.00E-07,8,8,17,,
6.00E-07,0,0,15,,
1.20E-06,11,11,16,,
1.40E-06,13,13,15,,
9.00E-07,6,6,15,,
5.00E-07,3,3,15,,
1.00E-06,9,9,17,,
1.00E-06,8,8,19,,
7.00E-07,5,5,16,,
1.30E-06,10,10,17,,
1.30E-06,11,11,18,,
1.60E-06,14,14,19,,
1.00E-06,11,11,19,,
1.20E-06,13,13,19,,
6.00E-07,3,3,20,,
1.30E-06,15,15,20,,
5.00E-07,1,1,20,,
1.30E-06,14,14,18,,
8.00E-07,3,3,21,,
2.00E-06,23,23,24,,
1.20E-06,11,11,19,,
8.00E-07,6,6,20,,
1.80E-06,20,20,21,,
6.00E-07,4,4,21,,
4.00E-07,1,1,21,,
6.00E-07,0,0,24,,
9.00E-07,6,6,22,,
1.80E-06,21,21,23,,
1.00E-06,10,10,23,,
1.10E-06,10,10,24,,
6.00E-07,2,2,29,,
4.00E-07,0,0,29,,
1.70E-06,19,19,27,,
5.00E-07,1,1,28,,
1.20E-06,13,13,28,,
1.70E-06,21,21,28,,
4.00E-07,1,1,28,,
1.80E-06,23,23,28,,
1.80E-06,21,21,37,,
6.00E-07,3,3,37,,
1.00E-06,10,10,37,,
6.00E-07,4,4,37,,
7.00E-07,5,5,35,,
6.00E-07,0,0,31,,
2.40E-06,22,22,31,,
9.00E-07,8,8,30,,
1.00E-06,11,11,29,,
1.70E-06,21,21,29,,
2.50E-06,27,27,32,,
6.00E-07,4,4,35,,
2.20E-06,27,27,32,,
1.50E-06,18,18,32,,
1.20E-06,13,13,29,,
1.90E-06,23,23,29,,
1.80E-06,21,21,29,,
1.60E-06,20,20,29,,
5.00E-07,2,2,30,,
3.00E-07,0,0,30,,
1.00E-06,9,9,30,,
1.60E-06,16,16,30,,
1.00E-06,8,8,30,,
2.50E-06,31,31,34,,
2.50E-06,34,34,36,,
2.50E-06,34,34,36,,
1.90E-06,23,23,37,,
7.00E-07,3,3,35,,
1.40E-06,15,15,38,,
8.00E-07,6,6,45,,
8.00E-07,7,7,43,,
5.00E-07,2,2,40,,
5.00E-07,1,1,40,,
1.30E-06,15,15,42,,
2.10E-06,27,27,43,,
4.00E-07,0,0,42,,
3.40E-06,33,33,41,,
1.60E-06,19,19,40,,
1.90E-06,24,24,42,,
9.00E-07,8,8,39,,
7.00E-07,1,1,39,,
1.20E-06,10,10,39,,
3.20E-06,35,35,36,,
2.50E-06,33,33,36,,
9.00E-07,9,9,36,,
1.90E-06,19,19,35,,
7.00E-07,4,4,33,,
1.20E-06,13,13,34,,
1.10E-06,11,11,34,,
2.20E-06,29,29,32,,
9.00E-07,9,9,33,,
9.00E-07,6,6,34,,
2.20E-06,26,26,37,,
2.40E-06,31,31,41,,
3.00E-07,0,0,40,,
8.00E-07,2,2,41,,
1.80E-06,21,21,42,,
6.00E-07,4,4,42,,
3.70E-06,42,42,43,,
1.00E-06,7,7,44,,
1.10E-06,10,10,41,,
3.10E-06,39,39,43,,
2.10E-06,25,25,43,,
4.00E-07,0,0,42,,
9.00E-07,7,7,42,,
2.00E-06,22,22,41,,
2.80E-06,36,36,41,,
8.00E-07,7,7,45,,
2.80E-06,29,29,46,,
6.00E-07,2,2,46,,
1.80E-06,21,21,46,,
1.00E-06,10,10,49,,
5.00E-07,1,1,52,,
2.40E-06,29,29,54,,
3.70E-06,52,52,55,,
3.50E-06,46,46,57,,
5.00E-07,2,2,57,,
1.90E-06,24,24,56,,
6.00E-07,5,5,56,,
3.20E-06,45,45,52,,
3.20E-06,44,44,49,,
1.80E-06,20,20,55,,
2.60E-06,34,34,55,,
8.00E-07,6,6,55,,
1.80E-06,19,19,58,,
2.00E-06,24,24,55,,
1.60E-06,19,19,57,,
3.30E-06,44,44,57,,
2.70E-06,37,37,57,,
1.00E-06,11,11,58,,
1.30E-06,13,13,57,,
1.90E-06,21,21,59,,
2.00E-06,26,26,59,,
3.40E-06,49,49,58,,
1.10E-06,7,7,59,,
3.50E-06,42,42,59,,
3.10E-06,17,17,59,,
2.20E-06,26,26,59,,
1.20E-06,12,12,58,,
2.60E-06,28,28,60,,
3.90E-06,53,53,59,,
1.50E-06,18,18,59,,
3.90E-06,57,57,59,,
1.80E-06,20,20,57,,
3.10E-06,39,39,56,,
2.00E-06,24,24,56,,
7.00E-07,5,5,56,,
3.90E-06,52,52,56,,
1.90E-06,24,24,52,,
1.50E-06,18,18,53,,
2.40E-06,33,33,55,,
8.00E-07,7,7,57,,
1.20E-06,11,11,58,,
2.20E-06,26,26,58,,
2.80E-06,37,37,54,,
1.90E-06,23,23,54,,
1.10E-06,9,9,55,,
3.10E-06,38,38,58,,
2.20E-06,29,29,58,,
3.60E-06,50,50,57,,
1.00E-06,11,11,56,,
5.00E-07,1,1,56,,
1.50E-06,15,15,60,,
2.40E-06,27,27,61,,
5.00E-07,2,2,62,,
4.00E-07,0,0,63,,
8.00E-07,7,7,64,,
4.20E-06,53,53,63,,
4.30E-06,63,63,65,,
1.70E-06,17,17,66,,
2.70E-06,34,34,67,,
3.00E-07,0,0,67,,
4.20E-06,57,57,65,,
1.00E-06,10,10,65,,
1.90E-06,22,22,72,,
7.00E-07,4,4,75,,
2.70E-06,34,34,75,,
3.70E-06,54,54,74,,
1.20E-06,12,12,74,,
2.40E-06,31,31,73,,
5.00E-07,1,1,77,,
2.60E-06,28,28,78,,
4.30E-06,51,51,84,,
3.60E-06,48,48,82,,
2.40E-06,31,31,81,,
2.80E-06,35,35,82,,
4.60E-06,62,62,83,,
5.00E-07,0,0,87,,
5.00E-07,2,2,86,,
2.80E-06,32,32,87,,
2.90E-06,41,41,86,,
2.60E-06,33,33,91,,
2.50E-06,34,34,89,,
1.90E-06,14,14,91,,
3.10E-06,33,33,92,,
2.80E-06,36,36,91,,
1.30E-06,13,13,90,,
1.40E-06,16,16,88,,
1.60E-06,10,10,88,,
3.90E-06,42,42,87,,
4.20E-06,56,56,87,,
6.70E-06,82,82,89,,
8.10E-06,73,73,82,,
4.00E-06,35,35,84,,
4.20E-06,42,42,84,,
3.20E-06,28,28,83,,
3.80E-06,36,36,84,,
3.00E-06,28,28,83,,
2.40E-06,24,24,80,,
2.40E-06,26,26,78,,
5.70E-06,74,74,79,,
2.50E-06,26,26,79,,
2.00E-06,24,24,79,,
2.00E-06,25,25,75,,
2.10E-06,22,22,75,,
2.90E-06,37,37,74,,
2.00E-06,25,25,73,,
6.00E-07,1,1,68,,
1.90E-06,22,22,67,,
3.30E-06,44,44,68,,
2.30E-06,30,30,67,,
1.10E-06,11,11,67,,
4.50E-06,52,52,64,,
2.30E-06,30,30,61,,
2.30E-06,25,25,59,,
1.30E-06,11,11,59,,
2.10E-06,24,24,60,,
1.20E-06,10,10,57,,
1.20E-06,13,13,55,,
2.70E-06,20,20,49,,
2.70E-06,22,22,48,,
2.60E-06,33,33,46,,
2.60E-06,33,33,48,,
1.20E-06,8,8,45,,
1.70E-06,12,12,45,,
3.80E-06,46,46,48,,
4.00E-07,1,1,48,,
2.20E-06,23,23,46,,
4.00E-07,1,1,51,,
3.40E-06,41,41,50,,
2.30E-06,30,30,51,,
2.40E-06,32,32,54,,
2.20E-06,24,24,48,,
1.30E-06,13,13,47,,
5.00E-07,3,3,47,,
1.00E-06,10,10,49,,
3.30E-06,45,45,49,,
1.80E-06,16,16,49,,
2.50E-06,29,29,49,,
2.10E-06,25,25,48,,
2.10E-06,25,25,50,,
1.80E-06,23,23,50,,
9.00E-07,7,7,51,,
6.00E-07,3,3,50,,
1.10E-06,7,7,52,,
1.20E-06,13,13,52,,
1.80E-06,22,22,53,,
1.10E-06,12,12,53,,
2.00E-06,27,27,53,,
1.10E-06,13,13,53,,
8.00E-07,6,6,54,,
2.10E-06,24,24,54,,
3.00E-07,0,0,55,,
2.30E-06,31,31,56,,
3.80E-06,51,51,56,,
1.80E-06,20,20,57,,
2.00E-06,24,24,56,,
2.00E-06,22,22,56,,
9.00E-07,8,8,57,,
1.20E-06,12,12,55,,
3.00E-06,40,40,53,,
1.60E-06,17,17,52,,
2.20E-06,29,29,51,,
1.20E-06,11,11,50,,
8.00E-07,7,7,50,,
5.60E-06,47,47,49,,
5.00E-07,1,1,45,,
1.70E-06,19,19,46,,
7.00E-07,3,3,45,,
2.00E-06,24,24,47,,
2.40E-06,31,31,48,,
3.10E-06,43,43,52,,
1.10E-06,7,7,55,,
2.50E-06,30,30,54,,
8.00E-07,7,7,54,,
1.80E-06,18,18,54,,
5.50E-06,40,40,55,,
6.00E-07,2,2,58,,
2.10E-06,26,26,59,,
4.40E-06,56,56,57,,
1.00E-06,9,9,60,,
3.60E-06,48,48,55,,
1.90E-06,21,21,55,,
3.50E-06,32,32,52,,
1.30E-06,13,13,53,,
2.00E-06,25,25,53,,
1.90E-06,18,18,54,,
3.50E-06,34,34,54,,
2.20E-06,28,28,52,,
5.00E-07,3,3,52,,
1.50E-06,15,15,53,,
1.30E-06,14,14,54,,
1.60E-06,19,19,55,,
1.20E-06,13,13,55,,
1.70E-06,20,20,50,,
3.20E-06,44,44,50,,
1.50E-06,17,17,50,,
5.00E-07,2,2,48,,
1.50E-06,18,18,48,,
8.00E-07,7,7,47,,
2.40E-06,29,29,48,,
7.00E-07,4,4,47,,
2.00E-06,23,23,50,,
3.60E-06,51,51,52,,
2.00E-06,26,26,49,,
3.30E-06,40,40,50,,
2.50E-06,32,32,50,,
4.00E-07,2,2,50,,
1.50E-06,18,18,48,,
1.50E-06,13,13,52,,
9.00E-07,8,8,56,,
4.00E-07,1,1,56,,
2.20E-06,24,24,59,,
2.00E-06,24,24,59,,
9.00E-07,8,8,58,,
3.30E-06,44,44,58,,
3.10E-06,43,43,57,,
1.20E-06,8,8,55,,
9.00E-07,7,7,53,,
1.50E-06,18,18,54,,
3.70E-06,46,46,53,,
2.70E-06,35,35,53,,
5.00E-07,2,2,54,,
2.90E-06,34,34,52,,
1.40E-06,16,16,50,,
1.70E-06,21,21,51,,
6.00E-07,3,3,51,,
2.10E-06,24,24,49,,
3.00E-06,36,36,49,,
3.40E-06,47,47,48,,
1.20E-06,10,10,47,,
1.10E-06,9,9,47,,
2.00E-06,25,25,47,,
1.00E-06,10,10,46,,
1.50E-06,1,1,43,,
1.40E-06,11,11,42,,
3.90E-06,40,40,41,,
6.00E-07,2,2,35,,
9.00E-07,8,8,34,,
1.80E-06,22,22,34,,
5.00E-07,3,3,36,,
1.10E-06,8,8,35,,
1.70E-06,11,11,39,,
1.70E-06,20,20,39,,
3.00E-06,38,38,41,,
1.80E-06,20,20,39,,
2.30E-06,30,30,37,,
1.30E-06,14,14,37,,
2.50E-06,26,26,35,,
1.90E-06,20,20,36,,
1.80E-06,20,20,36,,
7.00E-07,0,0,32,,
5.00E-07,0,0,31,,
3.10E-06,27,27,31,,
1.10E-06,9,9,30,,
1.40E-06,14,14,27,,
9.00E-07,8,8,25,,
1.00E-06,8,8,21,,
1.40E-06,15,15,21,,
1.20E-06,14,14,21,,
6.00E-07,3,3,21,,
1.30E-06,14,14,21,,
7.00E-07,5,5,20,,
1.10E-06,7,7,27,,
1.80E-06,19,19,28,,
5.00E-07,1,1,26,,
2.00E-06,25,25,26,,
5.00E-07,0,0,27,,
1.20E-06,12,12,27,,
1.00E-06,10,10,26,,
2.10E-06,23,23,28,,
2.20E-06,28,28,30,,
5.00E-07,2,2,30,,
1.90E-06,24,24,30,,
6.00E-07,3,3,27,,
7.00E-07,5,5,28,,
1.90E-06,21,21,34,,
1.30E-06,15,15,34,,
6.00E-07,3,3,35,,
4.00E-07,2,2,36,,
6.00E-07,4,4,35,,
2.20E-06,27,27,36,,
4.00E-07,0,0,36,,
8.00E-07,7,7,36,,
4.00E-07,0,0,37,,
1.40E-06,14,14,36,,
1.50E-06,17,17,36,,
1.20E-06,11,11,35,,
2.10E-06,28,28,35,,
1.20E-06,13,13,32,,
1.80E-06,22,22,27,,
1.20E-06,11,11,28,,
1.10E-06,8,8,28,,
5.00E-07,3,3,28,,
1.50E-06,17,17,30,,
1.20E-06,13,13,33,,
1.40E-06,11,11,35,,
9.00E-07,8,8,33,,
8.00E-07,6,6,33,,
8.00E-07,6,6,33,,
1.60E-06,19,19,32,,
5.00E-07,4,4,32,,
1.10E-06,11,11,32,,
4.00E-07,0,0,31,,
1.50E-06,11,11,29,,
1.90E-06,19,19,26,,
1.80E-06,23,23,26,,
1.20E-06,12,12,27,,
1.30E-06,11,11,24,,
1.00E-06,10,10,22,,
1.30E-06,15,15,23,,
1.50E-06,16,16,24,,
1.50E-06,16,16,24,,
7.00E-07,4,4,25,,
1.20E-06,13,13,21,,
5.00E-07,2,2,20,,
1.50E-06,17,17,20,,
1.00E-06,10,10,21,,
9.00E-07,8,8,20,,
1.00E-06,8,8,22,,
7.00E-07,1,1,20,,
4.00E-07,0,0,25,,
1.30E-06,13,13,26,,
4.00E-07,0,0,29,,
6.00E-07,3,3,28,,
4.00E-07,1,1,31,,
6.00E-07,4,4,31,,
1.90E-06,23,23,30,,
1.90E-06,24,24,30,,
2.10E-06,23,23,32,,
1.10E-06,12,12,32,,
1.80E-06,21,21,30,,
5.00E-07,2,2,35,,
7.00E-07,4,4,40,,
3.00E-07,0,0,40,,
1.20E-06,10,10,41,,
2.30E-06,28,28,36,,
6.00E-07,1,1,29,,
3.00E-06,26,26,28,,
5.00E-07,0,0,27,,
1.60E-06,17,17,25,,
1.00E-06,6,6,26,,
1.00E-06,10,10,20,,
6.00E-07,4,4,20,,
1.00E-06,10,10,22,,
9.00E-07,7,7,20,,
5.00E-07,2,2,21,,
1.70E-06,19,19,21,,
6.00E-07,1,1,21,,
7.00E-07,4,4,21,,
1.10E-06,12,12,21,,
3.00E-07,0,0,22,,
2.20E-06,21,21,22,,
6.00E-07,3,3,24,,
8.00E-07,6,6,23,,
7.00E-07,2,2,23,,
9.00E-07,6,6,20,,
1.50E-06,14,14,21,,
2.00E-06,18,18,22,,
4.00E-07,1,1,22,,
3.00E-07,0,0,22,,
6.00E-07,3,3,24,,
1.10E-06,11,11,24,,
5.00E-07,1,1,21,,
4.00E-07,0,0,21,,
1.00E-06,8,8,22,,
1.90E-06,22,22,23,,
1.00E-06,8,8,22,,
1.70E-06,18,18,22,,
1.30E-06,12,12,23,,
1.20E-06,11,11,22,,
1.10E-06,12,12,22,,
5.00E-07,1,1,24,,
9.00E-07,9,9,24,,
5.00E-07,1,1,22,,
5.00E-07,1,1,23,,
1.10E-06,10,10,22,,
4.00E-07,1,1,22,,
1.20E-06,12,12,23,,
1.10E-06,12,12,23,,
1.10E-06,11,11,25,,
7.00E-07,6,6,25,,
1.00E-06,7,7,23,,
5.00E-07,1,1,25,,
7.00E-07,5,5,23,,
1.40E-06,9,9,24,,
1.00E-06,8,8,24,,
1.40E-06,14,14,26,,
1.00E-06,5,5,26,,
7.00E-07,4,4,26,,
2.10E-06,25,25,27,,
2.30E-06,24,24,27,,
1.50E-06,15,15,27,,
9.00E-07,7,7,32,,
2.40E-06,27,27,34,,
1.30E-06,13,13,34,,
5.00E-07,1,1,27,,
2.30E-06,23,23,28,,
4.00E-07,1,1,31,,
1.00E-06,10,10,31,,
2.10E-06,26,26,32,,
1.00E-06,9,9,32,,
1.20E-06,11,11,32,,
7.00E-07,4,4,29,,
1.00E-06,6,6,30,,
9.00E-07,8,8,30,,
1.10E-06,11,11,32,,
1.10E-06,10,10,31,,
2.40E-06,28,28,29,,
2.00E-06,22,22,28,,
1.30E-06,13,13,28,,
1.10E-06,12,12,28,,
4.00E-07,2,2,28,,
9.00E-07,9,9,30,,
1.10E-06,12,12,30,,
1.60E-06,20,20,29,,
9.00E-07,5,5,30,,
1.70E-06,19,19,30,,
1.10E-06,10,10,31,,
1.20E-06,13,13,31,,
8.00E-07,7,7,30,,
1.50E-06,18,18,29,,
1.50E-06,13,13,33,,
1.90E-06,23,23,34,,
2.20E-06,28,28,36,,
4.00E-07,0,0,34,,
2.00E-06,23,23,37,,
2.30E-06,29,29,37,,
1.70E-06,19,19,35,,
7.00E-07,6,6,35,,
2.50E-06,33,33,35,,
9.00E-07,5,5,32,,
1.10E-06,11,11,32,,
2.00E-06,23,23,35,,
1.90E-06,20,20,34,,
1.70E-06,21,21,35,,
1.40E-06,16,16,35,,
9.00E-07,8,8,34,,
9.00E-07,9,9,34,,
8.00E-07,5,5,31,,
1.80E-06,22,22,31,,
1.80E-06,22,22,30,,
1.70E-06,19,19,29,,
1.40E-06,17,17,29,,
5.00E-07,3,3,29,,
1.70E-06,22,22,29,,
1.20E-06,11,11,30,,
1.60E-06,17,17,38,,
1.70E-06,21,21,39,,
7.00E-07,6,6,39,,
5.00E-07,1,1,39,,
2.00E-06,24,24,40,,
1.50E-06,11,11,40,,
1.10E-06,8,8,41,,
2.70E-06,35,35,41,,
1.10E-06,11,11,42,,
9.00E-07,6,6,45,,
3.00E-06,37,37,46,,
3.00E-06,42,42,47,,
1.10E-06,9,9,47,,
1.20E-06,13,13,47,,
1.50E-06,14,14,45,,
2.80E-06,27,27,44,,
2.10E-06,27,27,44,,
8.00E-07,7,7,46,,
1.50E-06,18,18,48,,
1.90E-06,25,25,49,,
2.60E-06,11,11,51,,
3.10E-06,31,31,51,,
2.60E-06,27,27,51,,
7.00E-07,0,0,47,,
1.06E-05,37,37,47,,
1.20E-06,8,8,45,,
1.50E-06,10,10,43,,
1.90E-06,22,22,45,,
1.10E-06,3,3,46,,
2.20E-06,18,18,43,,
6.00E-07,4,4,43,,
1.50E-06,15,15,42,,
1.90E-06,19,19,38,,
1.50E-06,16,16,38,,
7.00E-07,4,4,38,,
2.10E-06,25,25,38,,
2.60E-06,34,34,40,,
6.00E-07,2,2,40,,
7.00E-07,4,4,42,,
3.40E-06,39,39,41,,
7.00E-07,3,3,45,,
2.40E-06,28,28,46,,
7.00E-07,5,5,43,,
1.60E-06,18,18,42,,
1.80E-06,13,13,42,,
1.20E-06,12,12,42,,
2.80E-06,31,31,42,,
2.00E-06,24,24,38,,
8.00E-07,5,5,36,,
2.80E-06,30,30,33,,
1.00E-06,10,10,33,,
1.70E-06,19,19,33,,
2.10E-06,22,22,29,,
1.20E-06,13,13,28,,
8.00E-07,3,3,30,,
1.40E-06,14,14,26,,
1.10E-06,10,10,24,,
4.00E-07,1,1,24,,
1.30E-06,13,13,26,,
1.80E-06,21,21,27,,
1.90E-06,21,21,28,,
1.80E-06,21,21,26,,
7.00E-07,3,3,26,,
7.00E-07,1,1,27,,
2.10E-06,24,24,29,,
2.30E-06,29,29,32,,
1.40E-06,16,16,32,,
8.00E-07,5,5,33,,
1.00E-06,8,8,34,,
1.10E-06,6,6,36,,
1.20E-06,12,12,37,,
1.40E-06,14,14,38,,
2.90E-06,28,28,37,,
3.60E-06,31,31,36,,
2.50E-06,30,30,36,,
7.00E-07,3,3,36,,
1.00E-06,8,8,33,,
2.30E-06,25,25,34,,
1.30E-06,9,9,33,,
8.00E-07,1,1,38,,
8.00E-07,1,1,41,,
1.60E-06,13,13,41,,
1.00E-06,10,10,44,,
2.50E-06,23,23,44,,
1.60E-06,18,18,42,,
1.20E-06,11,11,41,,
2.10E-06,26,26,39,,
2.50E-06,33,33,38,,
1.00E-06,9,9,38,,
1.40E-06,14,14,39,,
1.40E-06,15,15,39,,
1.80E-06,20,20,39,,
1.20E-06,12,12,39,,
2.90E-06,38,38,39,,
1.40E-06,16,16,38,,
1.30E-06,14,14,42,,
1.70E-06,16,16,46,,
2.50E-06,32,32,44,,
1.20E-06,10,10,42,,
2.00E-06,24,24,42,,
1.10E-06,12,12,41,,
2.80E-06,26,26,40,,
2.50E-06,29,29,40,,
1.60E-06,20,20,40,,
1.20E-06,12,12,41,,
1.10E-06,8,8,43,,
2.90E-06,37,37,46,,
1.50E-06,17,17,47,,
1.80E-06,23,23,46,,
2.60E-06,33,33,46,,
2.00E-06,26,26,49,,
6.00E-07,2,2,51,,
3.40E-06,44,44,49,,
9.00E-07,8,8,50,,
1.90E-06,24,24,52,,
1.20E-06,8,8,54,,
9.00E-07,6,6,52,,
3.20E-06,35,35,54,,
1.00E-06,10,10,54,,
1.10E-06,6,6,55,,
9.00E-07,8,8,55,,
1.50E-06,16,16,57,,
1.40E-06,12,12,54,,
3.20E-06,36,36,51,,
2.80E-06,37,37,47,,
3.20E-06,45,45,49,,
2.00E-06,25,25,51,,
4.90E-06,50,50,53,,
2.60E-06,34,34,50,,
3.00E-06,39,39,50,,
1.70E-06,18,18,53,,
8.00E-07,5,5,53,,
2.40E-06,29,29,52,,
1.10E-06,11,11,52,,
2.40E-06,33,33,52,,
2.20E-06,24,24,52,,
2.00E-06,25,25,54,,
4.00E-07,2,2,53,,
1.80E-06,20,20,54,,
4.00E-07,0,0,54,,
1.70E-06,21,21,54,,
3.50E-06,40,40,57,,
3.70E-06,50,50,59,,
3.40E-06,32,32,61,,
8.00E-07,4,4,63,,
1.40E-06,14,14,64,,
2.20E-06,25,25,67,,
1.60E-06,17,17,68,,
2.40E-06,24,24,67,,
6.00E-07,1,1,67,,
3.90E-06,43,43,64,,
2.60E-06,20,20,66,,
2.20E-06,24,24,70,,
3.50E-06,35,35,72,,
1.10E-06,11,11,72,,
2.90E-06,39,39,72,,
1.80E-06,22,22,72,,
2.30E-06,19,19,72,,
3.20E-06,43,43,75,,
3.20E-06,41,41,80,,
3.50E-06,49,49,82,,
3.40E-06,43,43,80,,
3.60E-06,50,50,81,,
3.40E-06,48,48,81,,
1.00E-06,10,10,81,,
3.00E-07,0,0,79,,
4.40E-06,61,61,78,,
9.00E-07,6,6,78,,
2.50E-06,31,31,76,,
1.70E-06,20,20,74,,
7.00E-07,5,5,74,,
1.00E-06,10,10,74,,
1.10E-06,9,9,74,,
7.00E-07,4,4,70,,
1.70E-06,20,20,70,,
1.00E-06,10,10,73,,
1.00E-06,9,9,74,,
2.70E-06,36,36,74,,
3.10E-06,42,42,71,,
3.30E-06,41,41,71,,
2.30E-06,30,30,71,,
2.90E-06,41,41,71,,
3.20E-06,43,43,72,,
3.80E-06,22,22,73,,
1.60E-06,11,11,72,,
2.80E-06,33,33,72,,
1.60E-06,14,14,74,,
1.60E-06,17,17,74,,
5.60E-06,73,73,76,,
1.10E-06,11,11,78,,
1.10E-06,5,5,73,,
3.50E-06,39,39,70,,
1.00E-06,10,10,70,,
5.50E-06,63,63,72,,
3.90E-06,56,56,73,,
1.60E-06,19,19,73,,
4.80E-06,71,71,72,,
2.60E-06,37,37,72,,
2.90E-06,36,36,69,,
2.40E-06,33,33,70,,
2.40E-06,30,30,69,,
3.00E-07,0,0,70,,
7.00E-07,5,5,70,,
1.40E-06,13,13,68,,
1.50E-06,16,16,62,,
1.00E-06,10,10,59,,
1.10E-06,9,9,58,,
1.60E-06,18,18,58,,
1.10E-06,11,11,56,,
7.00E-07,6,6,56,,
6.00E-07,3,3,56,,
3.50E-06,42,42,56,,
6.00E-07,4,4,55,,
1.30E-06,14,14,55,,
4.00E-07,0,0,54,,
2.10E-06,11,11,53,,
2.60E-06,26,26,56,,
8.00E-07,5,5,55,,
2.90E-06,38,38,55,,
1.60E-06,17,17,55,,
8.00E-07,4,4,60,,
8.00E-07,3,3,58,,
3.10E-06,30,30,57,,
6.00E-07,2,2,58,,
1.30E-06,11,11,58,,
7.00E-07,2,2,57,,
3.80E-06,38,38,57,,
2.20E-06,28,28,57,,
9.00E-07,8,8,57,,
1.50E-06,15,15,57,,
1.70E-06,20,20,56,,
3.70E-06,42,42,57,,
2.10E-06,22,22,64,,
1.00E-06,8,8,64,,
4.20E-06,57,57,66,,
1.70E-06,14,14,66,,
1.30E-06,14,14,66,,
1.70E-06,20,20,67,,
3.00E-06,41,41,67,,
1.40E-06,6,6,66,,
3.50E-06,38,38,67,,
2.70E-06,31,31,67,,
4.00E-06,54,54,67,,
2.70E-06,28,28,70,,
1.50E-06,15,15,70,,
3.80E-06,45,45,69,,
9.00E-07,6,6,71,,
4.70E-06,61,61,68,,
4.70E-06,62,62,70,,
9.00E-07,8,8,73,,
9.00E-07,6,6,73,,
1.40E-06,16,16,71,,
5.00E-07,3,3,71,,
1.00E-06,6,6,70,,
1.00E-06,9,9,73,,
1.10E-06,11,11,74,,
2.90E-06,32,32,73,,
2.20E-06,25,25,71,,
2.00E-06,25,25,70,,
8.00E-07,7,7,70,,
3.40E-06,45,45,69,,
2.90E-06,40,40,70,,
8.00E-07,6,6,66,,
8.00E-07,6,6,66,,
4.20E-06,46,46,65,,
