cas operacie,cislo,index prvku,dlzka zoznamu,,,
1.71E-05,83,0,55,,,
1.99E-05,71,33,55,,,
2.16E-05,49,38,55,,,
2.65E-05,45,41,54,,,
1.89E-05,72,12,52,,,
1.86E-05,61,7,53,,,
2.87E-05,79,23,51,,,
2.61E-05,63,30,51,,,
2.12E-05,77,42,51,,,
1.85E-05,75,37,51,,,
1.83E-05,71,39,52,,,
1.90E-05,56,46,53,,,
1.88E-05,54,47,54,,,
1.80E-05,57,24,54,,,
2.26E-05,73,40,54,,,
2.05E-05,77,46,54,,,
1.89E-05,89,9,54,,,
1.78E-05,72,5,55,,,
1.90E-05,65,51,56,,,
1.88E-05,63,43,56,,,
1.82E-05,66,28,55,,,
1.78E-05,64,10,54,,,
1.81E-05,59,27,53,,,
1.76E-05,90,10,53,,,
1.84E-05,55,27,51,,,
1.81E-05,48,24,54,,,
1.78E-05,54,19,53,,,
1.91E-05,89,53,55,,,
1.81E-05,78,30,55,,,
1.77E-05,55,17,54,,,
1.75E-05,71,6,52,,,
1.86E-05,71,26,52,,,
1.78E-05,76,16,50,,,
2.42E-05,45,16,49,,,
1.90E-05,78,38,50,,,
1.75E-05,90,5,50,,,
1.76E-05,75,0,51,,,
1.80E-05,86,30,47,,,
1.88E-05,58,41,49,,,
1.87E-05,52,23,47,,,
1.86E-05,46,28,47,,,
1.76E-05,41,11,47,,,
1.92E-05,51,34,48,,,
1.78E-05,64,20,51,,,
1.82E-05,90,31,51,,,
1.77E-05,62,16,51,,,
1.76E-05,74,16,52,,,
1.87E-05,60,49,52,,,
1.72E-05,86,0,52,,,
1.78E-05,64,23,51,,,
1.78E-05,47,16,50,,,
2.28E-05,68,22,50,,,
1.78E-05,82,15,50,,,
1.89E-05,68,41,48,,,
1.77E-05,79,13,51,,,
1.96E-05,75,43,51,,,
1.79E-05,54,21,51,,,
1.81E-05,82,28,48,,,
1.85E-05,68,39,48,,,
1.75E-05,87,13,48,,,
1.80E-05,87,32,49,,,
1.74E-05,57,0,49,,,
1.73E-05,67,8,50,,,
1.71E-05,74,1,49,,,
1.74E-05,84,1,51,,,
1.82E-05,59,28,52,,,
2.35E-05,68,4,52,,,
1.72E-05,78,1,54,,,
1.90E-05,62,27,56,,,
1.77E-05,82,12,56,,,
1.86E-05,76,40,56,,,
1.72E-05,69,6,56,,,
1.84E-05,67,26,57,,,
1.91E-05,44,40,58,,,
1.74E-05,74,3,58,,,
2.27E-05,65,7,59,,,
1.86E-05,45,41,58,,,
1.79E-05,79,16,58,,,
1.75E-05,63,10,58,,,
1.71E-05,54,0,59,,,
1.80E-05,78,23,59,,,
1.86E-05,78,42,58,,,
1.72E-05,55,2,58,,,
1.82E-05,77,26,57,,,
1.72E-05,89,5,57,,,
1.72E-05,68,6,58,,,
1.85E-05,51,35,57,,,
2.29E-05,61,28,56,,,
1.75E-05,82,14,54,,,
1.82E-05,73,24,53,,,
1.91E-05,78,48,56,,,
2.31E-05,45,7,54,,,
1.85E-05,54,40,54,,,
1.78E-05,47,16,54,,,
1.86E-05,46,41,56,,,
2.30E-05,70,30,55,,,
1.99E-05,46,48,53,,,
1.88E-05,51,39,53,,,
1.79E-05,65,17,52,,,
1.99E-05,86,43,53,,,
1.90E-05,84,52,54,,,
1.82E-05,58,20,54,,,
1.77E-05,86,14,52,,,
1.76E-05,81,16,49,,,
1.72E-05,71,3,51,,,
1.85E-05,75,39,51,,,
2.22E-05,47,21,49,,,
1.87E-05,72,34,49,,,
1.82E-05,52,34,49,,,
1.92E-05,69,28,49,,,
2.42E-05,71,47,49,,,
1.93E-05,41,46,49,,,
1.76E-05,75,12,49,,,
1.85E-05,81,6,48,,,
1.73E-05,76,5,48,,,
1.88E-05,58,42,49,,,
1.88E-05,44,46,51,,,
1.84E-05,76,36,50,,,
2.16E-05,64,2,48,,,
1.84E-05,85,36,48,,,
2.30E-05,74,11,47,,,
1.85E-05,74,27,47,,,
1.87E-05,88,40,47,,,
1.73E-05,71,2,46,,,
1.81E-05,64,28,43,,,
3.16E-05,81,17,43,,,
1.76E-05,84,10,42,,,
1.74E-05,42,10,42,,,
1.99E-05,46,38,42,,,
1.94E-05,60,9,41,,,
1.73E-05,65,0,43,,,
1.80E-05,74,22,43,,,
1.79E-05,73,21,42,,,
1.73E-05,85,0,43,,,
1.76E-05,48,8,43,,,
1.90E-05,50,20,40,,,
1.95E-05,79,36,41,,,
2.44E-05,48,20,41,,,
1.76E-05,49,9,40,,,
1.87E-05,61,2,38,,,
2.73E-05,62,34,36,,,
1.99E-05,82,16,36,,,
1.80E-05,71,24,35,,,
2.17E-05,86,9,35,,,
1.79E-05,78,5,34,,,
1.83E-05,82,23,34,,,
1.71E-05,47,2,34,,,
1.80E-05,77,17,33,,,
1.69E-05,87,0,34,,,
1.74E-05,79,0,37,,,
1.93E-05,43,31,39,,,
1.81E-05,82,24,39,,,
1.81E-05,62,30,42,,,
1.77E-05,44,12,42,,,
1.88E-05,64,33,41,,,
1.74E-05,49,9,40,,,
1.85E-05,90,26,39,,,
1.75E-05,68,1,40,,,
1.89E-05,59,17,36,,,
1.94E-05,54,11,36,,,
2.00E-05,61,11,36,,,
3.31E-05,88,1,36,,,
1.86E-05,47,15,35,,,
2.01E-05,64,20,36,,,
1.96E-05,48,33,36,,,
1.84E-05,76,8,36,,,
1.82E-05,83,3,36,,,
1.83E-05,68,4,35,,,
1.84E-05,81,0,35,,,
1.88E-05,55,9,35,,,
2.25E-05,80,0,35,,,
1.85E-05,86,2,35,,,
1.81E-05,48,2,35,,,
1.86E-05,50,17,31,,,
2.86E-05,85,4,32,,,
2.49E-05,43,14,32,,,
2.27E-05,82,21,31,,,
1.84E-05,68,13,30,,,
7.11E-05,61,19,31,,,
1.76E-05,67,15,30,,,
1.72E-05,77,4,27,,,
2.27E-05,69,12,27,,,
1.92E-05,57,11,25,,,
1.82E-05,74,19,23,,,
1.77E-05,78,11,23,,,
2.34E-05,69,22,25,,,
1.79E-05,74,9,26,,,
1.75E-05,76,10,26,,,
1.73E-05,60,4,25,,,
1.72E-05,51,5,21,,,
1.79E-05,76,20,26,,,
1.90E-05,72,1,27,,,
1.76E-05,84,14,28,,,
2.23E-05,62,18,28,,,
1.80E-05,45,25,27,,,
1.74E-05,47,10,28,,,
1.76E-05,57,13,28,,,
2.86E-05,66,23,28,,,
1.74E-05,70,2,25,,,
1.75E-05,83,4,26,,,
2.14E-05,57,7,27,,,
1.76E-05,51,11,26,,,
1.76E-05,56,12,26,,,
1.81E-05,76,15,28,,,
1.81E-05,53,23,28,,,
1.74E-05,82,8,28,,,
1.74E-05,71,7,28,,,
1.75E-05,70,10,28,,,
1.73E-05,43,5,28,,,
1.83E-05,46,16,28,,,
1.78E-05,80,25,28,,,
1.82E-05,65,24,27,,,
1.77E-05,90,3,27,,,
1.78E-05,88,24,26,,,
1.97E-05,72,4,27,,,
1.92E-05,55,15,27,,,
2.23E-05,87,19,28,,,
1.74E-05,51,1,29,,,
1.72E-05,45,0,30,,,
1.82E-05,70,27,30,,,
1.75E-05,78,11,27,,,
1.80E-05,54,20,27,,,
1.81E-05,54,20,28,,,
1.72E-05,62,4,28,,,
1.79E-05,57,16,28,,,
1.74E-05,45,7,28,,,
1.84E-05,54,17,34,,,
1.82E-05,86,22,34,,,
1.76E-05,84,8,34,,,
1.82E-05,62,24,35,,,
1.72E-05,48,8,35,,,
1.72E-05,83,5,36,,,
1.85E-05,71,32,37,,,
2.02E-05,79,16,36,,,
1.77E-05,68,12,36,,,
1.84E-05,42,27,36,,,
2.32E-05,68,32,35,,,
1.81E-05,90,25,37,,,
1.74E-05,73,9,36,,,
1.84E-05,44,32,36,,,
1.83E-05,50,6,36,,,
1.81E-05,75,26,36,,,
1.79E-05,51,23,30,,,
1.73E-05,85,6,28,,,
2.22E-05,74,9,28,,,
1.86E-05,52,24,28,,,
1.80E-05,74,21,28,,,
1.78E-05,62,13,28,,,
1.78E-05,81,17,30,,,
1.83E-05,84,29,32,,,
1.84E-05,87,0,35,,,
2.09E-05,52,6,34,,,
2.68E-05,41,21,35,,,
1.92E-05,57,32,35,,,
1.78E-05,82,9,35,,,
1.71E-05,77,0,35,,,
1.76E-05,69,13,34,,,
1.78E-05,51,22,34,,,
1.77E-05,77,18,32,,,
1.81E-05,70,27,32,,,
2.24E-05,88,4,32,,,
2.52E-05,45,15,29,,,
1.92E-05,59,23,29,,,
1.85E-05,48,11,28,,,
1.83E-05,64,1,28,,,
2.02E-05,73,22,26,,,
1.84E-05,60,20,26,,,
1.80E-05,71,21,27,,,
1.76E-05,90,13,27,,,
1.71E-05,42,3,27,,,
1.75E-05,51,13,26,,,
1.74E-05,72,4,26,,,
1.80E-05,44,23,26,,,
1.81E-05,56,18,22,,,
1.74E-05,77,12,22,,,
1.77E-05,54,5,22,,,
1.76E-05,79,13,22,,,
1.77E-05,63,11,22,,,
1.81E-05,69,20,23,,,
1.78E-05,42,19,23,,,
1.79E-05,65,13,23,,,
1.79E-05,75,10,23,,,
1.72E-05,83,2,23,,,
1.79E-05,69,15,23,,,
1.76E-05,43,2,23,,,
1.76E-05,65,11,24,,,
2.20E-05,44,20,25,,,
1.73E-05,74,1,25,,,
1.78E-05,71,11,24,,,
2.32E-05,78,9,22,,,
1.80E-05,85,17,21,,,
1.78E-05,72,13,20,,,
1.75E-05,41,12,20,,,
1.81E-05,68,19,21,,,
1.79E-05,81,19,21,,,
2.24E-05,88,18,21,,,
1.79E-05,56,13,22,,,
1.97E-05,47,2,20,,,
1.78E-05,51,11,24,,,
2.19E-05,90,18,26,,,
1.83E-05,75,23,26,,,
1.76E-05,56,13,26,,,
2.28E-05,70,24,29,,,
1.81E-05,86,24,28,,,
1.82E-05,48,2,26,,,
2.19E-05,59,11,31,,,
1.75E-05,47,10,31,,,
1.79E-05,66,11,31,,,
1.75E-05,83,9,31,,,
1.78E-05,67,20,30,,,
1.73E-05,82,6,31,,,
1.76E-05,59,8,30,,,
1.71E-05,70,5,30,,,
1.75E-05,76,1,29,,,
1.75E-05,73,4,31,,,
2.34E-05,66,21,32,,,
1.86E-05,85,9,32,,,
2.00E-05,53,23,32,,,
2.29E-05,83,4,32,,,
1.74E-05,59,2,32,,,
1.74E-05,87,1,32,,,
1.76E-05,69,8,31,,,
1.80E-05,66,27,30,,,
1.79E-05,84,22,31,,,
1.79E-05,64,19,32,,,
2.20E-05,82,10,34,,,
1.77E-05,75,0,35,,,
1.73E-05,81,4,33,,,
2.30E-05,76,8,34,,,
2.22E-05,56,29,36,,,
1.74E-05,43,5,39,,,
1.82E-05,84,27,39,,,
1.91E-05,77,22,36,,,
1.96E-05,75,21,36,,,
1.76E-05,51,11,32,,,
1.79E-05,87,16,32,,,
1.75E-05,43,10,32,,,
1.84E-05,65,25,32,,,
1.78E-05,67,9,31,,,
2.27E-05,42,9,30,,,
2.49E-05,46,9,31,,,
1.96E-05,42,23,29,,,
1.88E-05,50,20,29,,,
2.03E-05,59,10,27,,,
1.91E-05,57,24,28,,,
1.85E-05,54,10,25,,,
1.76E-05,47,4,25,,,
1.77E-05,74,10,24,,,
1.73E-05,56,6,24,,,
1.80E-05,59,13,21,,,
1.90E-05,43,7,23,,,
2.10E-05,80,19,24,,,
1.79E-05,64,2,22,,,
1.76E-05,45,16,21,,,
1.75E-05,45,16,21,,,
1.81E-05,90,19,21,,,
1.73E-05,51,3,19,,,
1.76E-05,43,16,19,,,
1.75E-05,68,10,19,,,
1.72E-05,66,0,21,,,
1.73E-05,61,2,20,,,
1.79E-05,57,18,20,,,
1.77E-05,42,15,20,,,
1.77E-05,42,9,20,,,
1.88E-05,49,1,22,,,
1.84E-05,68,4,22,,,
2.68E-05,76,3,22,,,
1.89E-05,79,14,22,,,
1.77E-05,64,11,25,,,
1.75E-05,50,6,22,,,
1.73E-05,75,4,21,,,
1.78E-05,61,18,21,,,
1.76E-05,68,11,23,,,
1.76E-05,54,14,23,,,
1.75E-05,90,15,22,,,
2.67E-05,79,17,22,,,
2.20E-05,86,6,23,,,
1.79E-05,89,2,23,,,
1.78E-05,56,15,23,,,
1.72E-05,45,2,24,,,
1.75E-05,73,2,23,,,
1.75E-05,65,5,23,,,
2.41E-05,86,19,23,,,
1.73E-05,78,1,23,,,
1.77E-05,49,11,24,,,
1.90E-05,84,6,20,,,
1.93E-05,54,6,21,,,
1.81E-05,84,15,20,,,
1.80E-05,88,18,20,,,
1.76E-05,63,12,21,,,
1.72E-05,82,1,21,,,
2.25E-05,89,13,21,,,
1.86E-05,90,7,24,,,
1.88E-05,72,15,24,,,
1.90E-05,54,3,24,,,
1.78E-05,51,13,23,,,
1.80E-05,65,12,24,,,
1.73E-05,90,5,24,,,
6.72E-05,54,14,23,,,
1.86E-05,71,7,23,,,
1.78E-05,46,18,21,,,
1.72E-05,72,0,22,,,
1.73E-05,77,2,22,,,
1.80E-05,48,16,22,,,
1.79E-05,53,20,22,,,
1.77E-05,48,7,23,,,
1.72E-05,59,3,23,,,
1.76E-05,46,2,24,,,
2.32E-05,85,10,23,,,
6.52E-05,72,13,22,,,
1.92E-05,69,12,22,,,
2.20E-05,64,11,22,,,
1.83E-05,78,16,22,,,
1.74E-05,44,5,22,,,
1.74E-05,76,5,22,,,
1.75E-05,55,11,22,,,
1.72E-05,79,3,22,,,
1.77E-05,69,5,24,,,
1.76E-05,68,9,25,,,
1.72E-05,55,5,24,,,
1.73E-05,84,4,24,,,
2.28E-05,66,14,24,,,
2.20E-05,77,19,23,,,
1.73E-05,44,0,23,,,
1.76E-05,89,17,22,,,
1.75E-05,66,10,22,,,
1.74E-05,41,6,22,,,
1.73E-05,83,3,22,,,
1.76E-05,59,10,23,,,
1.73E-05,46,9,23,,,
1.75E-05,55,12,24,,,
1.77E-05,89,11,25,,,
2.23E-05,72,16,24,,,
1.76E-05,73,14,24,,,
1.74E-05,60,5,24,,,
1.75E-05,68,2,24,,,
1.89E-05,74,18,23,,,
1.79E-05,89,13,23,,,
1.73E-05,90,2,24,,,
1.76E-05,56,2,24,,,
1.74E-05,80,10,25,,,
1.74E-05,89,0,25,,,
1.78E-05,81,18,25,,,
1.75E-05,58,7,23,,,
1.72E-05,55,1,24,,,
2.76E-05,62,13,24,,,
2.13E-05,57,18,24,,,
1.81E-05,59,0,23,,,
1.87E-05,42,14,24,,,
1.86E-05,53,11,25,,,
1.87E-05,79,16,24,,,
2.36E-05,82,7,24,,,
2.28E-05,49,2,24,,,
1.83E-05,86,3,24,,,
1.85E-05,45,11,26,,,
1.91E-05,60,19,26,,,
1.84E-05,43,2,26,,,
1.85E-05,63,9,26,,,
1.85E-05,71,5,26,,,
1.85E-05,88,19,26,,,
1.83E-05,77,4,26,,,
3.46E-05,89,14,27,,,
2.24E-05,58,16,27,,,
2.23E-05,90,20,26,,,
1.87E-05,55,10,26,,,
1.88E-05,56,21,26,,,
1.81E-05,86,4,26,,,
1.83E-05,75,6,27,,,
3.24E-05,63,24,27,,,
2.27E-05,65,23,27,,,
2.76E-05,86,20,27,,,
2.57E-05,79,8,28,,,
1.91E-05,51,10,28,,,
1.89E-05,47,10,27,,,
2.44E-05,53,9,26,,,
2.28E-05,67,25,27,,,
1.89E-05,52,24,27,,,
1.88E-05,47,24,29,,,
1.88E-05,84,19,29,,,
2.32E-05,77,30,33,,,
2.72E-05,72,18,32,,,
1.83E-05,81,7,34,,,
1.89E-05,70,3,36,,,
5.17E-05,52,4,33,,,
1.90E-05,75,28,33,,,
2.14E-05,76,5,33,,,
1.81E-05,56,20,29,,,
1.82E-05,41,16,28,,,
1.83E-05,56,24,27,,,
2.07E-05,54,7,27,,,
2.32E-05,73,26,28,,,
1.75E-05,50,10,29,,,
1.71E-05,65,4,32,,,
1.81E-05,56,21,32,,,
1.94E-05,47,1,32,,,
1.98E-05,82,24,29,,,
2.41E-05,51,12,29,,,
1.73E-05,64,7,30,,,
1.86E-05,78,29,32,,,
1.77E-05,66,19,31,,,
1.76E-05,45,18,31,,,
1.76E-05,85,12,30,,,
1.75E-05,74,12,29,,,
1.74E-05,78,6,31,,,
1.74E-05,44,6,30,,,
1.77E-05,73,11,31,,,
1.76E-05,74,4,33,,,
1.77E-05,76,12,32,,,
1.79E-05,82,15,32,,,
1.89E-05,52,26,32,,,
1.77E-05,76,14,32,,,
1.78E-05,63,8,31,,,
1.72E-05,42,1,31,,,
2.26E-05,56,4,31,,,
2.09E-05,72,26,31,,,
1.91E-05,67,24,31,,,
1.94E-05,78,29,31,,,
1.96E-05,89,27,32,,,
2.59E-05,87,5,33,,,
2.96E-05,80,14,32,,,
2.84E-05,41,23,32,,,
2.48E-05,65,12,32,,,
1.77E-05,88,13,31,,,
1.76E-05,60,8,30,,,
1.75E-05,81,9,30,,,
1.74E-05,69,2,30,,,
1.79E-05,51,19,29,,,
1.74E-05,45,5,29,,,
1.99E-05,86,7,29,,,
2.44E-05,73,1,28,,,
1.84E-05,41,26,28,,,
1.77E-05,44,13,28,,,
1.80E-05,88,22,28,,,
1.75E-05,76,11,28,,,
1.88E-05,76,12,28,,,
1.85E-05,69,6,31,,,
1.77E-05,42,7,30,,,
1.90E-05,68,25,31,,,
1.82E-05,76,21,30,,,
7.40E-05,45,10,30,,,
1.72E-05,53,1,30,,,
1.73E-05,76,10,30,,,
1.74E-05,46,11,30,,,
1.71E-05,83,2,30,,,
1.74E-05,80,8,30,,,
1.72E-05,83,3,30,,,
1.75E-05,79,9,29,,,
2.67E-05,79,10,33,,,
2.05E-05,87,28,32,,,
1.94E-05,49,14,33,,,
1.80E-05,82,22,34,,,
1.78E-05,57,19,35,,,
1.96E-05,62,16,34,,,
1.95E-05,88,30,34,,,
1.77E-05,54,13,33,,,
1.77E-05,45,12,34,,,
1.82E-05,58,29,33,,,
1.76E-05,68,18,35,,,
1.78E-05,71,17,36,,,
1.73E-05,57,2,36,,,
1.78E-05,84,15,36,,,
1.76E-05,80,9,37,,,
1.74E-05,41,8,38,,,
1.83E-05,62,32,38,,,
1.79E-05,51,20,37,,,
2.06E-05,90,28,36,,,
1.72E-05,56,1,35,,,
1.81E-05,70,27,35,,,
1.70E-05,78,0,35,,,
1.76E-05,49,3,31,,,
2.40E-05,61,4,32,,,
1.76E-05,63,7,32,,,
1.75E-05,58,2,32,,,
1.81E-05,68,29,32,,,
1.78E-05,89,19,32,,,
1.79E-05,82,11,32,,,
1.76E-05,90,3,32,,,
4.89E-05,54,2,32,,,
1.86E-05,77,9,31,,,
2.06E-05,87,23,31,,,
1.79E-05,89,14,35,,,
1.85E-05,43,32,35,,,
1.74E-05,81,2,35,,,
1.73E-05,58,6,37,,,
1.84E-05,57,34,37,,,
1.90E-05,87,29,37,,,
1.71E-05,44,2,37,,,
1.79E-05,85,9,35,,,
1.74E-05,64,6,33,,,
1.82E-05,65,26,31,,,
1.91E-05,46,22,31,,,
2.01E-05,69,14,30,,,
2.12E-05,76,25,30,,,
1.78E-05,47,14,30,,,
1.71E-05,71,0,30,,,
1.75E-05,50,8,31,,,
1.77E-05,80,13,31,,,
1.77E-05,52,13,28,,,
1.79E-05,62,24,28,,,
1.75E-05,67,13,28,,,
1.79E-05,47,24,30,,,
2.08E-05,83,7,27,,,
1.81E-05,79,21,28,,,
2.15E-05,75,2,27,,,
1.80E-05,79,16,28,,,
1.74E-05,68,6,27,,,
1.79E-05,82,23,27,,,
1.76E-05,85,14,27,,,
1.72E-05,90,3,33,,,
1.83E-05,70,10,32,,,
1.93E-05,50,31,34,,,
1.92E-05,67,24,37,,,
2.59E-05,75,35,38,,,
2.15E-05,45,10,38,,,
1.83E-05,59,16,38,,,
1.83E-05,43,31,38,,,
1.82E-05,90,23,39,,,
1.85E-05,84,28,39,,,
1.76E-05,52,10,39,,,
1.77E-05,48,6,40,,,
1.75E-05,79,6,39,,,
1.76E-05,57,13,39,,,
1.72E-05,50,2,39,,,
1.80E-05,57,25,38,,,
1.84E-05,60,32,37,,,
1.77E-05,71,15,37,,,
1.99E-05,56,38,41,,,
1.76E-05,45,8,41,,,
1.85E-05,50,29,41,,,
1.80E-05,71,23,40,,,
1.74E-05,41,8,41,,,
1.83E-05,48,31,42,,,
1.82E-05,60,30,44,,,
1.78E-05,57,15,45,,,
1.82E-05,61,28,45,,,
1.76E-05,86,11,45,,,
3.03E-05,65,30,47,,,
1.99E-05,60,30,45,,,
1.80E-05,44,17,47,,,
1.84E-05,66,37,47,,,
1.84E-05,77,39,47,,,
1.76E-05,61,13,48,,,
1.78E-05,74,19,47,,,
1.85E-05,61,28,45,,,
1.73E-05,81,5,44,,,
1.76E-05,58,13,47,,,
1.82E-05,57,35,47,,,
1.75E-05,44,9,43,,,
1.80E-05,88,17,45,,,
1.86E-05,55,39,45,,,
1.79E-05,72,19,46,,,
1.78E-05,44,17,46,,,
1.74E-05,79,10,47,,,
1.85E-05,65,41,47,,,
1.73E-05,60,5,47,,,
1.80E-05,71,23,48,,,
1.75E-05,68,14,48,,,
1.83E-05,75,36,48,,,
2.34E-05,62,34,50,,,
1.74E-05,42,0,50,,,
1.80E-05,86,17,49,,,
1.91E-05,78,26,49,,,
2.31E-05,46,4,49,,,
1.94E-05,58,1,51,,,
3.74E-05,57,22,51,,,
3.14E-05,67,43,51,,,
2.24E-05,62,26,51,,,
1.92E-05,44,48,51,,,
1.83E-05,80,35,51,,,
1.78E-05,67,12,51,,,
1.75E-05,55,14,51,,,
2.95E-05,47,6,46,,,
3.12E-05,77,1,47,,,
2.32E-05,67,15,44,,,
2.29E-05,65,41,44,,,
2.12E-05,82,8,44,,,
2.29E-05,74,36,44,,,
2.13E-05,42,19,44,,,
1.89E-05,67,19,44,,,
1.95E-05,68,37,43,,,
1.85E-05,89,6,43,,,
1.92E-05,56,27,44,,,
1.91E-05,77,24,44,,,
1.92E-05,71,27,44,,,
1.99E-05,58,43,46,,,
1.90E-05,80,30,43,,,
1.87E-05,45,15,43,,,
1.79E-05,71,0,43,,,
1.86E-05,77,18,42,,,
1.83E-05,41,2,42,,,
1.88E-05,64,23,43,,,
1.85E-05,74,16,43,,,
1.91E-05,60,27,40,,,
1.83E-05,43,6,40,,,
8.09E-05,83,26,40,,,
1.87E-05,64,0,39,,,
1.95E-05,52,32,39,,,
1.87E-05,62,14,37,,,
1.88E-05,51,15,38,,,
1.95E-05,65,22,38,,,
1.92E-05,60,30,41,,,
1.89E-05,54,10,43,,,
2.44E-05,64,40,43,,,
1.82E-05,45,0,41,,,
2.80E-05,90,8,41,,,
1.92E-05,89,25,41,,,
1.90E-05,67,24,42,,,
1.86E-05,48,10,42,,,
1.80E-05,61,11,42,,,
1.74E-05,76,11,42,,,
1.88E-05,75,36,44,,,
1.86E-05,48,38,46,,,
1.74E-05,88,8,46,,,
1.76E-05,68,4,45,,,
1.84E-05,46,35,45,,,
1.79E-05,69,23,43,,,
1.78E-05,85,11,41,,,
1.79E-05,60,8,43,,,
1.82E-05,88,30,43,,,
1.85E-05,75,34,42,,,
2.17E-05,68,29,39,,,
1.86E-05,86,33,37,,,
1.85E-05,51,35,38,,,
1.81E-05,73,29,39,,,
1.78E-05,57,12,40,,,
1.76E-05,73,6,37,,,
1.83E-05,81,27,37,,,
1.87E-05,45,28,35,,,
1.82E-05,83,29,33,,,
1.77E-05,87,14,31,,,
1.76E-05,52,16,31,,,
1.77E-05,66,6,31,,,
2.34E-05,67,29,32,,,
1.71E-05,56,0,32,,,
2.20E-05,61,14,32,,,
1.84E-05,45,28,32,,,
1.79E-05,79,17,31,,,
2.31E-05,50,25,30,,,
1.79E-05,65,17,29,,,
1.81E-05,78,23,29,,,
1.76E-05,80,18,28,,,
1.81E-05,69,7,27,,,
1.76E-05,86,12,27,,,
1.84E-05,80,23,29,,,
1.74E-05,69,3,30,,,
2.20E-05,51,19,25,,,
1.82E-05,48,1,25,,,
1.81E-05,50,4,24,,,
1.80E-05,48,16,24,,,
1.74E-05,73,3,24,,,
1.79E-05,81,13,24,,,
2.03E-05,56,16,25,,,
1.83E-05,71,12,25,,,
1.79E-05,57,18,24,,,
2.33E-05,73,20,24,,,
1.81E-05,49,22,24,,,
1.76E-05,46,12,23,,,
1.75E-05,69,4,26,,,
1.79E-05,61,23,26,,,
1.71E-05,48,0,27,,,
1.80E-05,61,20,26,,,
1.83E-05,74,9,25,,,
1.73E-05,46,1,24,,,
1.72E-05,74,1,23,,,
2.00E-05,84,22,25,,,
1.76E-05,90,15,27,,,
1.75E-05,70,15,27,,,
3.17E-05,85,0,28,,,
2.05E-05,60,16,28,,,
1.80E-05,90,17,30,,,
1.77E-05,46,11,31,,,
1.75E-05,59,1,33,,,
1.83E-05,69,23,34,,,
1.76E-05,90,9,34,,,
1.77E-05,70,20,34,,,
2.08E-05,88,32,36,,,
1.88E-05,59,4,36,,,
2.27E-05,42,9,36,,,
1.84E-05,63,23,34,,,
1.72E-05,48,6,34,,,
1.78E-05,48,17,34,,,
1.76E-05,73,4,36,,,
1.85E-05,74,33,36,,,
1.81E-05,50,28,37,,,
2.86E-05,72,21,38,,,
1.89E-05,54,12,36,,,
1.87E-05,58,13,36,,,
2.88E-05,88,19,37,,,
2.01E-05,59,31,34,,,
2.15E-05,47,4,34,,,
1.90E-05,60,19,35,,,
3.04E-05,66,18,34,,,
2.41E-05,74,18,33,,,
2.05E-05,41,19,33,,,
3.13E-05,67,1,33,,,
2.73E-05,46,13,35,,,
2.29E-05,48,33,36,,,
3.34E-05,77,28,36,,,
1.87E-05,89,12,38,,,
3.75E-05,52,33,38,,,
2.02E-05,51,0,40,,,
1.94E-05,54,43,45,,,
1.93E-05,72,22,47,,,
1.86E-05,81,11,47,,,
1.86E-05,61,19,46,,,
2.10E-05,64,36,43,,,
1.84E-05,58,26,41,,,
1.85E-05,71,36,39,,,
1.77E-05,45,11,38,,,
1.80E-05,72,30,38,,,
1.71E-05,55,0,38,,,
1.75E-05,86,8,38,,,
1.82E-05,75,28,38,,,
1.84E-05,86,27,38,,,
1.77E-05,58,18,38,,,
1.79E-05,70,21,39,,,
2.45E-05,70,3,40,,,
1.87E-05,90,35,40,,,
1.73E-05,65,3,38,,,
1.90E-05,72,26,38,,,
1.74E-05,42,9,39,,,
1.74E-05,54,6,39,,,
1.72E-05,87,0,39,,,
1.74E-05,68,11,39,,,
1.79E-05,51,0,42,,,
1.76E-05,57,16,40,,,
1.84E-05,49,33,39,,,
1.80E-05,78,16,41,,,
1.90E-05,68,1,41,,,
1.82E-05,90,7,43,,,
1.88E-05,90,22,45,,,
1.80E-05,90,20,45,,,
1.75E-05,72,2,45,,,
1.75E-05,41,12,44,,,
1.72E-05,62,0,44,,,
1.80E-05,83,28,44,,,
1.74E-05,66,7,45,,,
1.86E-05,71,41,46,,,
1.85E-05,56,38,46,,,
1.74E-05,47,9,45,,,
1.82E-05,47,34,45,,,
2.27E-05,71,21,44,,,
1.79E-05,61,18,42,,,
1.84E-05,50,34,42,,,
1.84E-05,67,37,42,,,
1.81E-05,42,31,42,,,
1.77E-05,49,5,42,,,
1.82E-05,42,35,42,,,
1.85E-05,57,33,42,,,
1.83E-05,66,35,41,,,
1.74E-05,44,9,41,,,
1.89E-05,49,3,41,,,
1.84E-05,53,26,39,,,
1.74E-05,77,8,39,,,
1.80E-05,43,26,39,,,
1.78E-05,45,9,39,,,
1.83E-05,46,28,37,,,
1.85E-05,88,32,37,,,
1.72E-05,43,8,37,,,
1.84E-05,42,32,38,,,
1.80E-05,70,32,38,,,
1.76E-05,56,8,38,,,
1.85E-05,72,35,40,,,
1.80E-05,52,16,41,,,
1.86E-05,81,2,42,,,
1.74E-05,83,8,44,,,
1.72E-05,46,4,44,,,
2.20E-05,88,2,44,,,
1.88E-05,67,6,45,,,
1.81E-05,88,26,47,,,
1.74E-05,51,10,45,,,
1.78E-05,82,8,46,,,
1.93E-05,43,7,46,,,
