cas operacie,cislo,velkost frontu,,,
2.34E-05,3,22047,,,
3.08E-05,3,22058,,,
3.02E-05,3,22057,,,
3.17E-05,3,22104,,,
3.06E-05,3,22109,,,
4.64E-05,3,22121,,,
3.02E-05,3,22126,,,
3.06E-05,3,22131,,,
2.39E-05,3,22135,,,
3.98E-05,3,22137,,,
2.52E-05,3,22139,,,
3.05E-05,3,22146,,,
3.04E-05,3,22144,,,
3.13E-05,3,22153,,,
2.49E-05,3,22167,,,
2.36E-05,3,22170,,,
2.36E-05,3,22170,,,
2.36E-05,3,22174,,,
3.44E-05,3,22181,,,
2.37E-05,3,22187,,,
3.74E-05,3,22194,,,
2.37E-05,3,22225,,,
2.34E-05,3,22225,,,
2.38E-05,3,22241,,,
2.37E-05,3,22241,,,
2.35E-05,3,22245,,,
2.36E-05,3,22243,,,
2.40E-05,3,22251,,,
3.06E-05,3,22271,,,
3.04E-05,3,22276,,,
4.90E-05,3,22291,,,
2.41E-05,3,22312,,,
2.38E-05,3,22312,,,
3.62E-05,3,22326,,,
3.08E-05,3,22340,,,
3.00E-05,3,22357,,,
2.88E-05,3,22374,,,
2.91E-05,3,22372,,,
2.42E-05,3,22379,,,
2.44E-05,3,22378,,,
2.36E-05,3,22384,,,
3.13E-05,3,22392,,,
2.37E-05,3,22397,,,
3.04E-05,3,22401,,,
3.01E-05,3,22402,,,
3.04E-05,3,22402,,,
2.39E-05,3,22418,,,
3.08E-05,3,22452,,,
3.04E-05,3,22468,,,
3.37E-05,3,22488,,,
2.37E-05,3,22489,,,
2.37E-05,3,22488,,,
0.0002776,3,22489,,,
3.07E-05,3,22504,,,
4.07E-05,3,22503,,,
3.23E-05,3,22510,,,
3.35E-05,3,22533,,,
2.36E-05,3,22548,,,
2.84E-05,3,22591,,,
2.36E-05,3,22593,,,
2.99E-05,3,22598,,,
3.03E-05,3,22612,,,
2.36E-05,3,22624,,,
2.35E-05,3,22635,,,
3.10E-05,3,22643,,,
2.39E-05,3,22647,,,
2.36E-05,3,22646,,,
2.36E-05,3,22645,,,
2.32E-05,3,22645,,,
2.41E-05,3,22649,,,
3.04E-05,3,22676,,,
4.28E-05,3,22676,,,
2.90E-05,3,22678,,,
2.37E-05,3,22706,,,
2.39E-05,3,22706,,,
2.37E-05,3,22714,,,
2.43E-05,3,22716,,,
2.37E-05,3,22719,,,
2.36E-05,3,22725,,,
2.33E-05,3,22727,,,
2.35E-05,3,22739,,,
3.07E-05,3,22747,,,
3.30E-05,3,22748,,,
2.37E-05,3,22773,,,
2.40E-05,3,22778,,,
2.36E-05,3,22780,,,
2.35E-05,3,22781,,,
2.36E-05,3,22782,,,
