cas operacie,vlozene cislo,priorita,velkost frontu,,,
0.0001067,14,2245,20502,,,
0.000181,45,884,20503,,,
0.0001062,7,1327,20503,,,
0.0004433,15,65,20504,,,
3.93E-05,3,9137,20503,,,
3.92E-05,54,3631,20504,,,
0.0001746,20,690,20503,,,
0.0001066,64,1998,20504,,,
0.0001061,37,1130,20505,,,
0.0001064,22,2996,20506,,,
3.88E-05,38,8530,20507,,,
3.89E-05,2,5977,20508,,,
0.0001353,32,1329,20509,,,
3.91E-05,66,7007,20508,,,
4.43E-05,67,8073,20508,,,
3.89E-05,7,7300,20509,,,
0.000106,28,3654,20510,,,
0.0001067,48,3184,20511,,,
3.88E-05,12,4831,20510,,,
3.90E-05,19,5195,20511,,,
3.92E-05,25,5942,20511,,,
0.0001065,48,4830,20512,,,
3.88E-05,43,5336,20513,,,
0.000308,31,399,20514,,,
3.88E-05,44,2390,20515,,,
0.0001284,22,5273,20516,,,
5.21E-05,65,8949,20517,,,
5.13E-05,22,9158,20518,,,
0.0001202,47,920,20519,,,
0.0001064,48,3871,20520,,,
0.0001067,56,3715,20521,,,
0.0003838,49,83,20522,,,
0.0001733,57,454,20521,,,
3.90E-05,10,1209,20521,,,
0.0001389,16,1237,20522,,,
5.26E-05,59,2892,20521,,,
5.10E-05,37,3472,20522,,,
3.95E-05,28,1791,20521,,,
0.0001826,67,3677,20521,,,
5.30E-05,4,7216,20522,,,
4.76E-05,11,6694,20521,,,
4.76E-05,2,6234,20522,,,
4.93E-05,22,5415,20522,,,
5.06E-05,38,5777,20523,,,
5.22E-05,45,2676,20524,,,
5.21E-05,1,7570,20525,,,
0.0003783,14,332,20525,,,
5.20E-05,67,7144,20526,,,
5.11E-05,59,6215,20527,,,
5.45E-05,49,9500,20528,,,
5.16E-05,21,2448,20529,,,
0.000328,46,821,20530,,,
4.72E-05,14,9218,20530,,,
5.07E-05,23,7419,20531,,,
0.0001449,3,4746,20532,,,
0.000121,47,4623,20533,,,
0.0001062,31,5324,20534,,,
0.0001058,3,5208,20535,,,
3.88E-05,45,6543,20536,,,
0.0001728,67,453,20537,,,
0.0001145,67,1723,20538,,,
5.73E-05,9,8896,20539,,,
0.0001725,8,804,20540,,,
3.89E-05,24,6895,20540,,,
