cas operacie,vybrane cislo,velkost frontu,,,
0.0002481,34,21038,,,
0.0002807,28,21039,,,
0.0002801,37,21041,,,
0.0002775,9,21041,,,
0.0002788,70,21040,,,
0.0002766,55,21041,,,
0.0002745,13,21040,,,
0.000274,42,21040,,,
0.0005666,6,21045,,,
0.000285,67,21044,,,
0.0002941,45,21050,,,
0.0002775,6,21049,,,
0.0005313,62,21050,,,
0.0002857,19,21051,,,
0.0002842,40,21054,,,
0.0002978,27,21053,,,
0.0004267,29,21054,,,
0.0002784,64,21053,,,
0.0002504,45,21055,,,
0.0002536,43,21067,,,
0.0002466,41,21067,,,
0.0002598,39,21069,,,
0.0003318,42,21073,,,
0.0003318,41,21072,,,
0.0002698,39,21078,,,
0.0002676,61,21078,,,
0.000205,41,21077,,,
0.0002712,13,21089,,,
0.0002668,52,21089,,,
0.0004844,27,21089,,,
0.0002557,38,21092,,,
0.0002912,31,21095,,,
0.0002768,1,21096,,,
0.0002805,8,21095,,,
0.0002862,34,21096,,,
0.0002983,33,21099,,,
0.0003018,70,21098,,,
0.0002892,48,21102,,,
0.0004838,22,21109,,,
0.0011536,28,21108,,,
0.0003121,16,21107,,,
0.0002529,56,21106,,,
0.0002972,64,21105,,,
0.0002664,47,21114,,,
0.0003174,50,21113,,,
0.0002722,10,21113,,,
0.0002885,48,21116,,,
0.0011007,16,21116,,,
0.0005152,18,21123,,,
0.0002908,19,21125,,,
0.0002864,1,21134,,,
0.0002704,13,21135,,,
0.0002806,1,21135,,,
0.0002777,51,21134,,,
0.0002906,6,21133,,,
0.0002874,19,21137,,,
0.0002865,57,21136,,,
0.0002857,13,21135,,,
0.0002733,21,21138,,,
0.0003365,30,21143,,,
0.0002706,42,21144,,,
0.0002605,19,21143,,,
0.0002437,40,21142,,,
0.0002773,61,21142,,,
0.0002725,37,21141,,,
0.0002759,41,21140,,,
0.0002729,16,21161,,,
0.0003425,32,21160,,,
0.0002772,8,21175,,,
0.0002611,37,21179,,,
0.0002497,30,21178,,,
0.0002711,57,21179,,,
0.0002042,50,21183,,,
0.0012961,13,21186,,,
0.0012925,33,21193,,,
0.0002619,13,21195,,,
0.0002733,7,21195,,,
0.0002674,66,21194,,,
0.0002729,11,21195,,,
0.0005165,62,21197,,,
0.0004078,9,21201,,,
0.0002583,16,21201,,,
0.000204,42,21224,,,
0.0002976,27,21223,,,
0.0003134,31,21225,,,
0.0003057,39,21224,,,
0.0003754,44,21226,,,
0.0002056,44,21229,,,
0.0002201,32,21233,,,
0.0002042,11,21232,,,
0.0002034,44,21231,,,
0.0002047,62,21234,,,
0.000203,7,21237,,,
0.0003069,55,21238,,,
0.0002153,32,21240,,,
0.0002528,26,21239,,,
0.0002039,46,21239,,,
0.0002203,39,21239,,,
0.0002034,21,21242,,,
0.0002521,38,21244,,,
0.0002591,21,21246,,,
0.0002598,49,21246,,,
0.0002468,32,21245,,,
0.0003133,11,21244,,,
0.0002613,42,21245,,,
0.000251,44,21247,,,
0.0002556,25,21247,,,
0.0003511,10,21248,,,
0.0003558,19,21252,,,
0.0002544,11,21251,,,
0.0002787,44,21254,,,
0.0004149,42,21261,,,
0.0002999,44,21262,,,
0.0002727,41,21265,,,
0.0002603,52,21265,,,
0.0002925,62,21271,,,
0.0002964,40,21271,,,
0.0002739,62,21276,,,
0.0002702,39,21277,,,
0.0002714,29,21300,,,
0.0002532,33,21300,,,
0.0002541,2,21301,,,
0.0002745,57,21300,,,
0.0002042,24,21304,,,
0.0002126,70,21306,,,
0.0002472,25,21315,,,
0.0002134,4,21315,,,
0.0002028,27,21316,,,
0.0002201,11,21317,,,
0.0002035,23,21316,,,
0.0002034,64,21319,,,
0.0002508,19,21323,,,
0.0002506,19,21325,,,
0.0002745,42,21329,,,
0.000238,1,21332,,,
0.0002736,66,21331,,,
0.0002597,68,21331,,,
0.0002447,67,21333,,,
0.0002542,23,21333,,,
0.0002048,8,21340,,,
0.0004931,32,21344,,,
0.0002554,32,21343,,,
0.0002771,14,21346,,,
0.0003946,31,21345,,,
0.0002785,37,21345,,,
0.000488,27,21344,,,
0.0004035,22,21343,,,
0.0002698,28,21350,,,
0.0002691,50,21349,,,
0.0002731,49,21348,,,
0.0002712,2,21351,,,
0.0002541,47,21353,,,
0.000261,17,21352,,,
0.0002567,24,21353,,,
0.0002722,7,21361,,,
0.0002713,28,21360,,,
0.0002705,37,21365,,,
0.0002709,25,21365,,,
0.0002573,45,21373,,,
0.0002648,9,21374,,,
