cas operacie,cislo,velkost frontu,,,
2.45E-05,69,24342,,,
3.16E-05,62,24347,,,
3.63E-05,20,24348,,,
0.0001863,36,24364,,,
3.15E-05,10,24370,,,
3.11E-05,10,24370,,,
3.07E-05,68,24385,,,
2.43E-05,6,24394,,,
2.34E-05,6,24396,,,
2.39E-05,14,24398,,,
3.38E-05,16,24401,,,
2.40E-05,37,24405,,,
2.45E-05,55,24405,,,
2.41E-05,50,24403,,,
2.43E-05,57,24410,,,
2.39E-05,63,24417,,,
2.37E-05,9,24421,,,
2.36E-05,16,24422,,,
2.38E-05,16,24425,,,
2.38E-05,16,24425,,,
2.38E-05,63,24429,,,
3.04E-05,39,24442,,,
2.75E-05,44,24448,,,
3.03E-05,52,24447,,,
2.51E-05,50,24455,,,
0.0001136,58,24458,,,
3.24E-05,53,24474,,,
0.0001085,53,24474,,,
2.40E-05,66,24479,,,
3.18E-05,53,24517,,,
3.08E-05,25,24515,,,
2.38E-05,52,24549,,,
2.40E-05,36,24561,,,
3.46E-05,51,24558,,,
3.86E-05,66,24573,,,
3.08E-05,11,24577,,,
3.07E-05,17,24595,,,
2.40E-05,36,24605,,,
3.72E-05,7,24609,,,
2.41E-05,17,24627,,,
3.05E-05,41,24643,,,
2.52E-05,47,24674,,,
4.80E-05,47,24684,,,
3.33E-05,29,24690,,,
2.94E-05,56,24692,,,
3.05E-05,16,24697,,,
2.90E-05,20,24701,,,
3.16E-05,66,24706,,,
2.37E-05,2,24721,,,
0.000458,27,24728,,,
3.09E-05,64,24728,,,
3.07E-05,22,24748,,,
3.05E-05,22,24749,,,
3.60E-05,31,24759,,,
3.11E-05,31,24761,,,
2.41E-05,27,24777,,,
2.39E-05,67,24781,,,
2.38E-05,43,24792,,,
2.38E-05,25,24808,,,
2.37E-05,42,24808,,,
2.40E-05,55,24814,,,
2.41E-05,12,24830,,,
2.45E-05,68,24832,,,
3.08E-05,53,24841,,,
2.38E-05,62,24837,,,
2.37E-05,62,24837,,,
4.04E-05,58,24847,,,
0.0003639,58,24850,,,
3.48E-05,62,24855,,,
3.70E-05,14,24872,,,
0.0004806,10,24879,,,
3.30E-05,48,24885,,,
3.14E-05,12,24894,,,
2.39E-05,29,24901,,,
2.36E-05,37,24904,,,
3.88E-05,24,24908,,,
3.38E-05,7,24915,,,
2.39E-05,24,24925,,,
2.40E-05,69,24947,,,
2.40E-05,69,24948,,,
3.10E-05,47,24955,,,
2.39E-05,59,24969,,,
2.74E-05,50,24986,,,
3.10E-05,6,25008,,,
3.07E-05,53,25009,,,
3.09E-05,63,25008,,,
2.37E-05,31,25012,,,
3.21E-05,34,25016,,,
2.44E-05,67,25018,,,
3.18E-05,60,25019,,,
2.41E-05,31,25036,,,
3.46E-05,42,25037,,,
2.41E-05,9,25050,,,
2.41E-05,9,25050,,,
0.0002081,10,25061,,,
3.04E-05,10,25070,,,
3.13E-05,50,25087,,,
3.12E-05,61,25104,,,
3.08E-05,61,25107,,,
3.05E-05,12,25108,,,
3.11E-05,44,25115,,,
3.09E-05,67,25129,,,
8.87E-05,21,25144,,,
3.46E-05,15,25179,,,
3.06E-05,4,25197,,,
3.36E-05,68,25198,,,
3.20E-05,54,25198,,,
3.15E-05,64,25197,,,
3.08E-05,36,25197,,,
3.05E-05,54,25199,,,
2.44E-05,36,25203,,,
3.70E-05,65,25204,,,
2.99E-05,27,25211,,,
3.06E-05,34,25222,,,
3.03E-05,34,25222,,,
2.39E-05,9,25234,,,
2.37E-05,9,25234,,,
9.16E-05,31,25257,,,
2.42E-05,65,25256,,,
2.90E-05,6,25285,,,
2.38E-05,21,25289,,,
2.40E-05,3,25309,,,
2.44E-05,2,25312,,,
2.41E-05,2,25312,,,
2.36E-05,24,25311,,,
2.36E-05,24,25311,,,
2.35E-05,24,25311,,,
3.23E-05,26,25317,,,
3.19E-05,36,25342,,,
3.18E-05,45,25388,,,
3.83E-05,68,25403,,,
3.01E-05,13,25404,,,
2.44E-05,68,25407,,,
2.40E-05,38,25452,,,
2.42E-05,56,25487,,,
2.67E-05,56,25491,,,
2.41E-05,29,25499,,,
2.39E-05,22,25543,,,
4.09E-05,39,25551,,,
3.16E-05,39,25563,,,
3.07E-05,39,25564,,,
2.82E-05,39,25567,,,
3.54E-05,33,25576,,,
2.37E-05,32,25590,,,
3.21E-05,37,25608,,,
2.38E-05,47,25609,,,
3.08E-05,55,25619,,,
3.05E-05,8,25626,,,
2.77E-05,54,25647,,,
2.38E-05,66,25652,,,
3.91E-05,12,25657,,,
3.11E-05,2,25657,,,
3.06E-05,2,25660,,,
2.40E-05,36,25670,,,
3.20E-05,70,25674,,,
3.44E-05,41,25686,,,
2.38E-05,63,25696,,,
0.0001041,63,25699,,,
2.37E-05,19,25702,,,
2.41E-05,2,25714,,,
2.40E-05,67,25756,,,
2.37E-05,3,25762,,,
2.95E-05,62,25764,,,
3.28E-05,31,25777,,,
3.09E-05,38,25776,,,
3.06E-05,38,25777,,,
3.41E-05,37,25804,,,
3.28E-05,37,25807,,,
2.93E-05,28,25810,,,
2.93E-05,28,25810,,,
2.38E-05,32,25824,,,
2.40E-05,7,25832,,,
2.40E-05,61,25841,,,
3.18E-05,29,25864,,,
0.0001033,29,25865,,,
2.50E-05,14,25868,,,
3.07E-05,69,25874,,,
3.08E-05,58,25879,,,
2.41E-05,54,25905,,,
2.42E-05,26,25915,,,
4.33E-05,21,25922,,,
2.94E-05,36,25923,,,
0.0003819,68,25934,,,
3.13E-05,5,25936,,,
0.0005524,32,25948,,,
3.09E-05,12,25948,,,
3.05E-05,47,25954,,,
3.02E-05,47,25954,,,
3.29E-05,2,25952,,,
2.41E-05,9,25961,,,
2.42E-05,47,25978,,,
2.40E-05,42,25979,,,
9.70E-05,42,25979,,,
2.41E-05,23,25989,,,
3.58E-05,23,26000,,,
2.39E-05,23,26004,,,
2.37E-05,23,26005,,,
3.12E-05,23,26006,,,
3.23E-05,49,26016,,,
2.76E-05,41,26024,,,
2.71E-05,41,26024,,,
3.05E-05,56,26049,,,
2.68E-05,56,26050,,,
3.09E-05,67,26066,,,
3.34E-05,67,26067,,,
3.35E-05,59,26088,,,
3.07E-05,24,26096,,,
3.29E-05,13,26106,,,
3.16E-05,50,26111,,,
3.30E-05,22,26114,,,
3.05E-05,22,26126,,,
3.14E-05,22,26143,,,
2.40E-05,57,26160,,,
2.84E-05,30,26176,,,
2.37E-05,15,26186,,,
3.04E-05,3,26188,,,
3.79E-05,3,26188,,,
3.15E-05,15,26195,,,
2.40E-05,40,26199,,,
2.42E-05,64,26217,,,
2.39E-05,56,26232,,,
2.36E-05,56,26232,,,
2.38E-05,17,26233,,,
3.96E-05,64,26236,,,
2.40E-05,45,26256,,,
2.35E-05,54,26255,,,
3.15E-05,41,26266,,,
3.18E-05,69,26277,,,
2.39E-05,37,26275,,,
2.94E-05,41,26277,,,
3.22E-05,48,26283,,,
3.10E-05,43,26289,,,
3.07E-05,56,26298,,,
2.41E-05,67,26305,,,
3.46E-05,67,26305,,,
2.47E-05,16,26308,,,
2.39E-05,28,26322,,,
3.45E-05,35,26362,,,
3.12E-05,39,26380,,,
2.42E-05,67,26401,,,
3.12E-05,65,26407,,,
0.0001145,4,26410,,,
3.95E-05,4,26410,,,
3.05E-05,7,26416,,,
3.58E-05,6,26449,,,
3.56E-05,49,26457,,,
2.38E-05,21,26458,,,
2.52E-05,4,26465,,,
2.41E-05,35,26474,,,
3.08E-05,15,26477,,,
2.42E-05,5,26483,,,
3.70E-05,7,26493,,,
2.38E-05,13,26495,,,
2.37E-05,38,26504,,,
2.91E-05,27,26505,,,
3.04E-05,27,26505,,,
3.08E-05,27,26509,,,
3.73E-05,49,26524,,,
2.35E-05,29,26529,,,
3.13E-05,48,26545,,,
3.41E-05,17,26559,,,
3.70E-05,54,26563,,,
2.44E-05,31,26578,,,
2.48E-05,32,26584,,,
3.00E-05,18,26587,,,
3.06E-05,31,26591,,,
2.39E-05,8,26624,,,
3.18E-05,55,26628,,,
2.78E-05,67,26629,,,
2.35E-05,22,26628,,,
3.07E-05,55,26638,,,
2.43E-05,22,26666,,,
3.07E-05,5,26686,,,
3.53E-05,68,26705,,,
2.38E-05,44,26719,,,
3.29E-05,29,26726,,,
2.43E-05,9,26750,,,
3.38E-05,42,26749,,,
3.55E-05,66,26751,,,
2.36E-05,31,26759,,,
7.91E-05,36,26760,,,
2.38E-05,34,26760,,,
2.39E-05,38,26759,,,
2.42E-05,6,26799,,,
3.01E-05,14,26808,,,
2.41E-05,14,26810,,,
2.40E-05,14,26818,,,
3.11E-05,16,26835,,,
2.41E-05,70,26842,,,
