cas operacie,vybrane cislo,velkost frontu,,,
3.12E-05,9,27274,,,
3.08E-05,24,27273,,,
3.06E-05,69,27272,,,
2.49E-05,53,27287,,,
2.50E-05,40,27290,,,
2.41E-05,33,27292,,,
2.97E-05,57,27292,,,
2.46E-05,61,27291,,,
2.57E-05,43,27291,,,
2.50E-05,64,27290,,,
4.76E-05,19,27294,,,
3.92E-05,44,27297,,,
3.26E-05,5,27299,,,
2.49E-05,58,27304,,,
2.45E-05,24,27303,,,
2.45E-05,13,27305,,,
2.46E-05,31,27306,,,
3.05E-05,34,27309,,,
3.12E-05,47,27314,,,
3.10E-05,50,27316,,,
3.12E-05,34,27315,,,
3.05E-05,33,27318,,,
2.98E-05,42,27317,,,
3.23E-05,17,27317,,,
2.92E-05,33,27328,,,
3.16E-05,3,27328,,,
3.22E-05,31,27327,,,
3.19E-05,47,27335,,,
3.07E-05,42,27338,,,
2.57E-05,1,27342,,,
2.44E-05,59,27343,,,
2.42E-05,41,27342,,,
2.49E-05,52,27349,,,
2.44E-05,30,27349,,,
2.44E-05,12,27350,,,
2.52E-05,65,27352,,,
2.47E-05,45,27355,,,
2.44E-05,26,27358,,,
2.42E-05,29,27357,,,
2.41E-05,42,27357,,,
2.44E-05,19,27356,,,
2.45E-05,13,27358,,,
3.17E-05,39,27359,,,
3.24E-05,5,27361,,,
3.91E-05,1,27363,,,
2.47E-05,9,27365,,,
2.43E-05,4,27364,,,
2.67E-05,57,27363,,,
2.45E-05,57,27366,,,
2.46E-05,30,27365,,,
3.21E-05,45,27371,,,
2.47E-05,5,27387,,,
2.41E-05,33,27386,,,
2.40E-05,9,27385,,,
2.41E-05,44,27385,,,
3.53E-05,46,27385,,,
3.02E-05,30,27388,,,
2.99E-05,65,27387,,,
3.12E-05,51,27387,,,
3.11E-05,38,27387,,,
2.48E-05,34,27391,,,
2.43E-05,49,27394,,,
2.47E-05,21,27394,,,
2.50E-05,3,27400,,,
3.65E-05,5,27406,,,
2.43E-05,44,27413,,,
2.42E-05,41,27412,,,
2.39E-05,29,27411,,,
3.24E-05,51,27415,,,
3.18E-05,69,27414,,,
3.17E-05,3,27413,,,
2.45E-05,49,27416,,,
3.06E-05,68,27416,,,
2.44E-05,65,27420,,,
2.41E-05,24,27420,,,
2.47E-05,34,27423,,,
2.42E-05,20,27422,,,
2.40E-05,67,27421,,,
2.44E-05,31,27424,,,
2.42E-05,17,27423,,,
2.41E-05,67,27428,,,
2.56E-05,58,27436,,,
2.47E-05,59,27439,,,
3.22E-05,67,27441,,,
3.17E-05,65,27440,,,
2.93E-05,47,27446,,,
3.31E-05,26,27445,,,
2.49E-05,14,27447,,,
3.08E-05,59,27448,,,
3.23E-05,57,27453,,,
3.15E-05,27,27453,,,
3.17E-05,38,27452,,,
2.43E-05,64,27454,,,
3.14E-05,30,27464,,,
3.04E-05,47,27466,,,
3.07E-05,51,27466,,,
2.47E-05,14,27468,,,
2.43E-05,2,27467,,,
2.43E-05,55,27467,,,
2.42E-05,36,27469,,,
3.12E-05,34,27477,,,
3.12E-05,5,27480,,,
3.09E-05,2,27479,,,
3.18E-05,29,27479,,,
3.12E-05,42,27478,,,
3.12E-05,42,27478,,,
3.18E-05,69,27484,,,
3.16E-05,62,27484,,,
3.20E-05,11,27485,,,
3.12E-05,9,27485,,,
3.36E-05,53,27489,,,
2.53E-05,59,27492,,,
2.41E-05,52,27494,,,
2.57E-05,15,27494,,,
3.17E-05,40,27498,,,
3.09E-05,9,27501,,,
2.44E-05,67,27504,,,
3.12E-05,60,27504,,,
3.13E-05,30,27506,,,
3.13E-05,57,27509,,,
3.10E-05,7,27508,,,
2.43E-05,12,27513,,,
2.74E-05,36,27512,,,
2.40E-05,4,27513,,,
2.39E-05,64,27512,,,
3.42E-05,22,27514,,,
3.05E-05,51,27513,,,
3.13E-05,25,27513,,,
3.27E-05,59,27514,,,
2.85E-05,40,27515,,,
2.78E-05,28,27515,,,
2.78E-05,31,27514,,,
2.81E-05,62,27514,,,
2.82E-05,63,27513,,,
3.05E-05,65,27515,,,
3.09E-05,33,27515,,,
3.06E-05,10,27514,,,
4.50E-05,39,27518,,,
4.46E-05,30,27517,,,
3.59E-05,22,27516,,,
7.47E-05,34,27517,,,
2.96E-05,23,27518,,,
3.05E-05,20,27517,,,
3.06E-05,9,27517,,,
3.20E-05,56,27516,,,
3.26E-05,62,27516,,,
2.47E-05,42,27518,,,
2.44E-05,69,27518,,,
2.46E-05,39,27521,,,
2.43E-05,37,27533,,,
2.95E-05,53,27537,,,
4.55E-05,13,27542,,,
3.50E-05,58,27542,,,
4.57E-05,14,27542,,,
3.02E-05,29,27545,,,
2.89E-05,28,27550,,,
2.93E-05,2,27549,,,
2.96E-05,42,27548,,,
3.13E-05,25,27550,,,
2.95E-05,67,27552,,,
2.43E-05,45,27556,,,
2.98E-05,68,27569,,,
2.93E-05,21,27574,,,
3.24E-05,27,27579,,,
3.24E-05,14,27581,,,
3.08E-05,40,27586,,,
4.76E-05,16,27587,,,
2.49E-05,50,27589,,,
2.46E-05,32,27589,,,
5.28E-05,11,27588,,,
3.16E-05,29,27591,,,
3.12E-05,66,27595,,,
2.92E-05,51,27602,,,
2.97E-05,23,27601,,,
2.88E-05,55,27600,,,
2.45E-05,41,27605,,,
2.43E-05,3,27604,,,
2.43E-05,34,27606,,,
2.41E-05,39,27609,,,
2.46E-05,13,27612,,,
2.42E-05,26,27612,,,
3.20E-05,5,27614,,,
3.14E-05,2,27613,,,
3.22E-05,19,27622,,,
3.12E-05,10,27621,,,
3.19E-05,19,27623,,,
3.31E-05,64,27624,,,
3.50E-05,5,27630,,,
2.44E-05,66,27632,,,
2.41E-05,15,27633,,,
2.95E-05,37,27636,,,
3.33E-05,4,27638,,,
3.11E-05,34,27637,,,
3.07E-05,20,27636,,,
3.13E-05,30,27642,,,
3.25E-05,67,27645,,,
3.17E-05,54,27652,,,
8.89E-05,48,27651,,,
7.39E-05,6,27650,,,
3.42E-05,55,27651,,,
2.99E-05,48,27653,,,
2.48E-05,13,27656,,,
3.18E-05,10,27658,,,
3.14E-05,45,27658,,,
3.78E-05,57,27662,,,
3.44E-05,68,27661,,,
3.59E-05,23,27661,,,
2.92E-05,27,27661,,,
3.19E-05,23,27661,,,
5.20E-05,7,27663,,,
2.75E-05,33,27667,,,
2.65E-05,29,27666,,,
3.37E-05,43,27673,,,
3.05E-05,52,27674,,,
3.11E-05,57,27674,,,
3.56E-05,53,27678,,,
2.50E-05,46,27683,,,
2.50E-05,67,27684,,,
2.93E-05,40,27684,,,
3.19E-05,51,27691,,,
3.08E-05,31,27692,,,
3.30E-05,59,27693,,,
3.30E-05,6,27694,,,
3.18E-05,19,27699,,,
3.13E-05,51,27698,,,
3.12E-05,25,27697,,,
3.11E-05,34,27696,,,
3.12E-05,44,27696,,,
3.10E-05,60,27698,,,
3.17E-05,45,27699,,,
2.49E-05,30,27701,,,
3.10E-05,33,27705,,,
3.10E-05,14,27705,,,
2.48E-05,24,27708,,,
2.44E-05,26,27708,,,
3.11E-05,66,27711,,,
2.98E-05,19,27712,,,
2.46E-05,27,27711,,,
2.46E-05,24,27713,,,
2.50E-05,55,27719,,,
3.03E-05,56,27721,,,
3.23E-05,42,27722,,,
3.14E-05,6,27723,,,
3.46E-05,44,27722,,,
3.11E-05,5,27723,,,
3.13E-05,51,27723,,,
7.61E-05,58,27723,,,
3.31E-05,25,27724,,,
2.95E-05,67,27724,,,
2.83E-05,69,27727,,,
3.24E-05,51,27728,,,
2.47E-05,33,27729,,,
4.19E-05,10,27732,,,
2.44E-05,47,27732,,,
3.99E-05,51,27734,,,
3.60E-05,23,27735,,,
3.50E-05,63,27744,,,
0.0001565,26,27744,,,
3.53E-05,16,27744,,,
3.44E-05,57,27743,,,
3.47E-05,30,27742,,,
3.51E-05,38,27744,,,
2.52E-05,6,27748,,,
3.51E-05,69,27749,,,
3.37E-05,12,27753,,,
3.25E-05,37,27752,,,
3.22E-05,54,27751,,,
4.46E-05,18,27759,,,
4.29E-05,58,27758,,,
4.61E-05,14,27758,,,
3.43E-05,36,27759,,,
3.32E-05,64,27758,,,
2.41E-05,64,27759,,,
2.41E-05,29,27766,,,
2.41E-05,24,27766,,,
2.41E-05,26,27765,,,
3.13E-05,59,27774,,,
3.12E-05,69,27774,,,
3.63E-05,49,27774,,,
3.81E-05,32,27789,,,
3.26E-05,59,27788,,,
0.0001149,43,27790,,,
2.49E-05,34,27793,,,
2.48E-05,11,27795,,,
2.45E-05,61,27801,,,
3.84E-05,33,27800,,,
2.39E-05,10,27801,,,
2.42E-05,16,27800,,,
3.12E-05,23,27805,,,
3.12E-05,40,27804,,,
2.51E-05,65,27806,,,
2.42E-05,58,27805,,,
2.91E-05,41,27810,,,
3.21E-05,46,27815,,,
3.26E-05,14,27816,,,
3.10E-05,41,27815,,,
3.27E-05,59,27815,,,
3.08E-05,33,27815,,,
3.09E-05,23,27816,,,
3.08E-05,64,27817,,,
3.18E-05,35,27819,,,
3.36E-05,23,27821,,,
7.55E-05,44,27826,,,
5.75E-05,23,27825,,,
9.22E-05,58,27824,,,
2.45E-05,55,27827,,,
2.41E-05,34,27827,,,
2.43E-05,70,27830,,,
2.40E-05,43,27829,,,
3.01E-05,3,27831,,,
2.81E-05,53,27831,,,
2.82E-05,46,27831,,,
2.86E-05,64,27837,,,
3.01E-05,42,27837,,,
2.50E-05,8,27839,,,
2.94E-05,18,27840,,,
2.48E-05,4,27841,,,
2.99E-05,19,27849,,,
3.02E-05,40,27864,,,
2.94E-05,57,27863,,,
3.61E-05,62,27865,,,
2.84E-05,67,27867,,,
2.89E-05,63,27866,,,
3.28E-05,59,27866,,,
2.83E-05,29,27870,,,
2.90E-05,15,27874,,,
2.79E-05,25,27873,,,
2.86E-05,31,27872,,,
2.86E-05,2,27871,,,
2.82E-05,57,27870,,,
2.48E-05,27,27876,,,
2.40E-05,30,27879,,,
2.41E-05,43,27878,,,
2.47E-05,59,27879,,,
2.70E-05,67,27884,,,
2.47E-05,49,27883,,,
2.44E-05,32,27884,,,
2.50E-05,24,27885,,,
2.44E-05,1,27889,,,
2.52E-05,20,27891,,,
2.43E-05,1,27892,,,
3.45E-05,5,27895,,,
2.42E-05,29,27898,,,
2.41E-05,47,27898,,,
2.43E-05,20,27899,,,
2.42E-05,25,27899,,,
2.41E-05,32,27900,,,
2.41E-05,47,27900,,,
2.41E-05,35,27900,,,
2.45E-05,42,27902,,,
2.42E-05,60,27901,,,
2.40E-05,51,27900,,,
2.41E-05,44,27900,,,
2.41E-05,42,27899,,,
2.40E-05,48,27899,,,
2.41E-05,13,27899,,,
2.43E-05,67,27898,,,
2.40E-05,25,27897,,,
3.12E-05,56,27904,,,
2.43E-05,9,27909,,,
2.85E-05,7,27910,,,
2.40E-05,11,27910,,,
2.40E-05,24,27910,,,
3.24E-05,69,27921,,,
3.20E-05,2,27922,,,
3.16E-05,66,27929,,,
3.10E-05,42,27928,,,
3.08E-05,2,27927,,,
3.13E-05,13,27928,,,
3.08E-05,41,27929,,,
2.43E-05,50,27935,,,
3.13E-05,9,27936,,,
3.12E-05,50,27937,,,
0.0001195,62,27936,,,
3.20E-05,2,27935,,,
3.17E-05,24,27937,,,
3.32E-05,13,27939,,,
3.20E-05,28,27951,,,
3.18E-05,45,27956,,,
3.70E-05,19,27958,,,
3.18E-05,41,27960,,,
3.12E-05,17,27959,,,
5.72E-05,62,27965,,,
2.48E-05,6,27966,,,
3.05E-05,52,27969,,,
2.97E-05,65,27968,,,
3.14E-05,69,27969,,,
3.11E-05,70,27969,,,
4.29E-05,62,27969,,,
2.50E-05,32,27970,,,
2.45E-05,28,27969,,,
3.04E-05,36,27975,,,
3.34E-05,26,27988,,,
8.36E-05,70,27996,,,
5.69E-05,66,27995,,,
2.48E-05,39,27996,,,
2.45E-05,18,27995,,,
2.42E-05,22,27995,,,
2.41E-05,25,27997,,,
2.42E-05,65,27996,,,
2.44E-05,4,28001,,,
3.09E-05,50,28004,,,
3.10E-05,69,28003,,,
3.10E-05,9,28004,,,
3.11E-05,66,28006,,,
3.11E-05,44,28007,,,
2.50E-05,41,28012,,,
5.21E-05,58,28014,,,
2.42E-05,1,28021,,,
2.41E-05,19,28020,,,
2.43E-05,70,28022,,,
3.19E-05,45,28022,,,
3.15E-05,36,28021,,,
3.06E-05,19,28023,,,
2.50E-05,27,28026,,,
2.49E-05,50,28027,,,
2.44E-05,33,28026,,,
2.50E-05,55,28028,,,
2.44E-05,66,28027,,,
3.49E-05,19,28027,,,
2.45E-05,37,28031,,,
2.43E-05,2,28035,,,
3.09E-05,23,28037,,,
3.09E-05,2,28038,,,
3.12E-05,4,28046,,,
3.10E-05,43,28047,,,
2.99E-05,29,28051,,,
3.14E-05,37,28052,,,
2.88E-05,56,28058,,,
2.58E-05,9,28062,,,
0.0005295,57,28061,,,
3.70E-05,51,28060,,,
6.08E-05,66,28059,,,
3.14E-05,67,28060,,,
3.11E-05,36,28059,,,
3.09E-05,59,28058,,,
3.13E-05,7,28065,,,
3.12E-05,53,28064,,,
2.97E-05,69,28070,,,
3.07E-05,37,28070,,,
3.08E-05,40,28072,,,
3.10E-05,27,28071,,,
3.09E-05,65,28070,,,
3.11E-05,19,28071,,,
3.12E-05,48,28071,,,
3.10E-05,10,28071,,,
3.17E-05,2,28071,,,
2.41E-05,3,28075,,,
3.07E-05,49,28078,,,
4.59E-05,63,28088,,,
3.12E-05,58,28094,,,
3.41E-05,14,28097,,,
3.22E-05,42,28103,,,
4.00E-05,51,28102,,,
2.49E-05,26,28102,,,
3.15E-05,39,28107,,,
3.29E-05,44,28108,,,
2.55E-05,22,28110,,,
2.44E-05,33,28112,,,
2.49E-05,47,28112,,,
3.30E-05,37,28113,,,
3.92E-05,31,28115,,,
3.63E-05,70,28124,,,
3.48E-05,41,28123,,,
3.29E-05,18,28137,,,
3.47E-05,34,28139,,,
4.21E-05,18,28144,,,
5.27E-05,22,28144,,,
3.21E-05,51,28143,,,
3.44E-05,37,28142,,,
3.19E-05,69,28141,,,
3.56E-05,57,28141,,,
3.52E-05,14,28141,,,
3.41E-05,1,28141,,,
3.21E-05,24,28141,,,
3.35E-05,25,28141,,,
3.81E-05,33,28142,,,
3.46E-05,21,28141,,,
3.41E-05,42,28140,,,
3.74E-05,42,28139,,,
0.0001014,46,28140,,,
2.58E-05,63,28139,,,
3.68E-05,6,28143,,,
5.61E-05,15,28145,,,
6.43E-05,53,28145,,,
3.44E-05,35,28148,,,
4.25E-05,43,28151,,,
3.23E-05,14,28150,,,
2.50E-05,40,28150,,,
2.42E-05,26,28149,,,
2.42E-05,17,28154,,,
2.41E-05,21,28153,,,
2.41E-05,42,28153,,,
2.40E-05,18,28152,,,
5.21E-05,58,28153,,,
3.08E-05,42,28153,,,
3.33E-05,48,28154,,,
3.37E-05,52,28153,,,
2.42E-05,36,28153,,,
2.48E-05,12,28156,,,
3.15E-05,9,28160,,,
3.14E-05,68,28159,,,
3.14E-05,55,28159,,,
2.65E-05,10,28160,,,
3.51E-05,23,28160,,,
2.41E-05,45,28162,,,
2.43E-05,68,28161,,,
0.0042897,48,28166,,,
3.92E-05,68,28165,,,
4.80E-05,63,28170,,,
3.95E-05,63,28169,,,
3.92E-05,9,28168,,,
3.80E-05,35,28168,,,
3.16E-05,29,28171,,,
3.09E-05,36,28170,,,
3.13E-05,42,28169,,,
3.11E-05,30,28170,,,
3.08E-05,16,28170,,,
3.91E-05,32,28170,,,
3.54E-05,24,28172,,,
3.17E-05,18,28175,,,
3.07E-05,68,28175,,,
3.16E-05,69,28174,,,
3.17E-05,28,28174,,,
3.12E-05,30,28174,,,
2.40E-05,63,28180,,,
2.40E-05,33,28179,,,
2.42E-05,30,28179,,,
3.13E-05,57,28181,,,
0.0002829,18,28184,,,
2.50E-05,17,28186,,,
2.43E-05,39,28191,,,
2.46E-05,59,28192,,,
3.23E-05,6,28199,,,
3.26E-05,35,28200,,,
2.44E-05,34,28204,,,
2.47E-05,15,28209,,,
2.44E-05,23,28209,,,
3.12E-05,21,28211,,,
3.11E-05,52,28218,,,
2.46E-05,42,28225,,,
2.43E-05,19,28224,,,
2.49E-05,4,28226,,,
3.22E-05,48,28230,,,
3.64E-05,68,28231,,,
4.25E-05,41,28230,,,
4.76E-05,52,28229,,,
3.22E-05,55,28228,,,
3.97E-05,11,28227,,,
3.52E-05,22,28233,,,
3.40E-05,19,28232,,,
3.36E-05,38,28234,,,
3.36E-05,54,28233,,,
3.60E-05,70,28248,,,
2.42E-05,32,28248,,,
3.00E-05,63,28248,,,
2.42E-05,39,28253,,,
2.51E-05,64,28252,,,
2.41E-05,32,28251,,,
3.14E-05,23,28254,,,
3.09E-05,30,28254,,,
3.07E-05,24,28255,,,
3.12E-05,51,28256,,,
3.07E-05,42,28264,,,
3.01E-05,59,28267,,,
3.17E-05,9,28270,,,
3.06E-05,7,28269,,,
3.13E-05,53,28268,,,
3.11E-05,32,28268,,,
3.17E-05,27,28268,,,
3.25E-05,60,28267,,,
2.48E-05,2,28274,,,
2.42E-05,14,28273,,,
2.41E-05,42,28278,,,
2.50E-05,19,28277,,,
2.47E-05,5,28279,,,
2.94E-05,67,28285,,,
3.12E-05,28,28292,,,
3.10E-05,45,28291,,,
2.94E-05,9,28309,,,
3.12E-05,40,28310,,,
3.62E-05,58,28315,,,
2.95E-05,36,28315,,,
2.45E-05,28,28314,,,
2.42E-05,22,28313,,,
2.43E-05,18,28316,,,
2.42E-05,15,28317,,,
2.44E-05,45,28317,,,
2.43E-05,24,28316,,,
3.09E-05,19,28319,,,
2.74E-05,13,28320,,,
3.13E-05,65,28323,,,
3.06E-05,24,28324,,,
3.09E-05,35,28325,,,
3.14E-05,48,28324,,,
3.10E-05,56,28328,,,
2.55E-05,61,28330,,,
2.50E-05,26,28340,,,
2.50E-05,30,28345,,,
4.37E-05,67,28356,,,
2.50E-05,28,28355,,,
3.05E-05,30,28359,,,
2.44E-05,60,28360,,,
2.42E-05,30,28360,,,
4.29E-05,16,28361,,,
4.16E-05,27,28360,,,
3.73E-05,27,28361,,,
3.30E-05,54,28362,,,
3.38E-05,25,28366,,,
3.31E-05,39,28365,,,
2.42E-05,39,28365,,,
2.42E-05,55,28364,,,
9.74E-05,44,28363,,,
3.09E-05,58,28364,,,
3.00E-05,68,28365,,,
3.11E-05,39,28367,,,
3.09E-05,6,28366,,,
3.35E-05,69,28369,,,
3.15E-05,5,28371,,,
3.15E-05,33,28371,,,
3.90E-05,70,28371,,,
4.46E-05,24,28380,,,
3.25E-05,14,28379,,,
3.25E-05,1,28385,,,
3.19E-05,7,28384,,,
2.47E-05,33,28391,,,
2.45E-05,29,28390,,,
2.44E-05,37,28390,,,
3.41E-05,15,28393,,,
2.52E-05,45,28392,,,
2.44E-05,61,28391,,,
3.16E-05,12,28394,,,
2.59E-05,7,28397,,,
3.31E-05,35,28398,,,
2.44E-05,63,28403,,,
2.44E-05,21,28404,,,
2.51E-05,8,28407,,,
2.67E-05,34,28411,,,
2.44E-05,68,28412,,,
2.82E-05,16,28411,,,
2.43E-05,38,28410,,,
0.000516,43,28411,,,
3.24E-05,27,28411,,,
2.47E-05,8,28413,,,
2.48E-05,31,28415,,,
2.45E-05,53,28420,,,
2.42E-05,6,28426,,,
2.42E-05,19,28426,,,
2.50E-05,5,28428,,,
2.90E-05,13,28427,,,
3.31E-05,56,28426,,,
3.44E-05,23,28432,,,
3.16E-05,61,28432,,,
3.11E-05,31,28436,,,
3.11E-05,28,28435,,,
2.45E-05,63,28438,,,
2.41E-05,52,28437,,,
3.15E-05,19,28443,,,
3.22E-05,46,28445,,,
2.46E-05,50,28452,,,
2.47E-05,30,28453,,,
2.44E-05,23,28455,,,
2.41E-05,27,28455,,,
2.44E-05,29,28454,,,
2.42E-05,11,28456,,,
2.48E-05,1,28458,,,
2.41E-05,52,28459,,,
2.45E-05,62,28462,,,
3.14E-05,6,28466,,,
3.07E-05,15,28466,,,
3.12E-05,18,28465,,,
2.44E-05,17,28471,,,
2.42E-05,32,28470,,,
2.42E-05,43,28469,,,
2.43E-05,24,28468,,,
2.41E-05,35,28468,,,
2.43E-05,33,28467,,,
2.43E-05,23,28467,,,
2.43E-05,9,28468,,,
2.94E-05,43,28473,,,
3.10E-05,8,28473,,,
3.12E-05,34,28472,,,
3.09E-05,36,28473,,,
3.08E-05,51,28475,,,
4.57E-05,46,28480,,,
2.44E-05,55,28482,,,
2.44E-05,10,28483,,,
2.44E-05,47,28484,,,
3.18E-05,33,28490,,,
2.92E-05,67,28489,,,
9.32E-05,25,28488,,,
3.47E-05,37,28487,,,
2.47E-05,66,28493,,,
2.43E-05,3,28492,,,
2.44E-05,52,28493,,,
2.41E-05,8,28492,,,
2.42E-05,57,28491,,,
2.42E-05,46,28490,,,
2.44E-05,19,28501,,,
3.11E-05,54,28507,,,
3.12E-05,54,28508,,,
2.49E-05,67,28511,,,
2.42E-05,40,28510,,,
2.45E-05,44,28516,,,
2.41E-05,62,28515,,,
4.48E-05,7,28518,,,
4.28E-05,67,28517,,,
4.08E-05,45,28516,,,
3.25E-05,63,28516,,,
3.24E-05,34,28518,,,
3.39E-05,48,28517,,,
3.39E-05,19,28524,,,
3.21E-05,57,28529,,,
2.45E-05,53,28535,,,
2.44E-05,28,28534,,,
2.40E-05,35,28533,,,
2.42E-05,12,28535,,,
2.96E-05,12,28535,,,
3.15E-05,30,28535,,,
3.08E-05,66,28537,,,
3.11E-05,22,28539,,,
3.08E-05,60,28541,,,
3.10E-05,14,28540,,,
2.43E-05,22,28545,,,
2.41E-05,60,28545,,,
2.90E-05,6,28544,,,
3.70E-05,4,28544,,,
3.49E-05,62,28550,,,
3.12E-05,40,28551,,,
2.43E-05,34,28553,,,
2.41E-05,57,28553,,,
2.43E-05,21,28552,,,
2.40E-05,7,28552,,,
2.44E-05,8,28552,,,
3.17E-05,15,28559,,,
3.15E-05,27,28558,,,
2.60E-05,21,28562,,,
2.98E-05,13,28565,,,
2.46E-05,6,28567,,,
2.48E-05,60,28568,,,
2.44E-05,60,28568,,,
2.47E-05,63,28578,,,
2.47E-05,12,28578,,,
2.46E-05,65,28577,,,
2.42E-05,27,28576,,,
2.41E-05,54,28576,,,
2.43E-05,10,28575,,,
3.13E-05,65,28578,,,
2.51E-05,37,28582,,,
2.46E-05,53,28586,,,
3.53E-05,63,28588,,,
3.36E-05,67,28587,,,
3.21E-05,40,28593,,,
3.06E-05,59,28593,,,
2.49E-05,12,28601,,,
2.47E-05,40,28601,,,
2.41E-05,56,28601,,,
2.42E-05,28,28604,,,
2.44E-05,39,28604,,,
2.42E-05,56,28605,,,
2.43E-05,16,28604,,,
2.44E-05,68,28605,,,
2.42E-05,50,28604,,,
2.42E-05,63,28604,,,
3.22E-05,67,28610,,,
3.12E-05,8,28609,,,
3.21E-05,35,28611,,,
4.02E-05,43,28614,,,
3.73E-05,8,28613,,,
3.07E-05,30,28612,,,
2.53E-05,62,28619,,,
2.42E-05,11,28618,,,
2.42E-05,7,28617,,,
2.43E-05,39,28617,,,
2.44E-05,17,28618,,,
2.58E-05,61,28617,,,
2.43E-05,65,28616,,,
2.42E-05,58,28617,,,
2.42E-05,23,28616,,,
2.43E-05,48,28616,,,
2.57E-05,3,28618,,,
2.43E-05,13,28617,,,
2.43E-05,36,28616,,,
2.43E-05,21,28616,,,
3.12E-05,40,28621,,,
2.46E-05,29,28628,,,
2.40E-05,44,28628,,,
3.09E-05,40,28630,,,
2.57E-05,48,28637,,,
2.44E-05,54,28637,,,
2.43E-05,62,28637,,,
2.43E-05,23,28639,,,
2.42E-05,2,28641,,,
2.59E-05,27,28642,,,
2.41E-05,38,28642,,,
2.50E-05,32,28646,,,
2.46E-05,29,28648,,,
2.44E-05,58,28647,,,
3.05E-05,5,28647,,,
3.35E-05,25,28647,,,
2.45E-05,58,28648,,,
2.81E-05,59,28648,,,
3.19E-05,26,28651,,,
3.14E-05,28,28654,,,
3.10E-05,61,28653,,,
3.10E-05,49,28653,,,
3.10E-05,3,28654,,,
3.10E-05,25,28654,,,
3.07E-05,28,28655,,,
3.17E-05,11,28662,,,
3.19E-05,11,28664,,,
3.92E-05,64,28664,,,
3.47E-05,61,28663,,,
5.53E-05,40,28665,,,
2.45E-05,1,28665,,,
2.42E-05,18,28665,,,
2.45E-05,21,28664,,,
4.36E-05,28,28667,,,
3.09E-05,24,28668,,,
3.11E-05,52,28668,,,
3.11E-05,17,28668,,,
3.14E-05,42,28667,,,
3.13E-05,40,28667,,,
3.10E-05,68,28666,,,
2.88E-05,3,28676,,,
3.26E-05,67,28676,,,
3.35E-05,12,28684,,,
2.50E-05,63,28692,,,
2.50E-05,10,28698,,,
2.42E-05,19,28698,,,
2.41E-05,69,28699,,,
2.43E-05,2,28698,,,
2.45E-05,64,28699,,,
2.43E-05,22,28698,,,
3.17E-05,41,28700,,,
3.12E-05,2,28699,,,
3.11E-05,27,28698,,,
3.10E-05,64,28703,,,
2.44E-05,33,28711,,,
3.41E-05,49,28712,,,
2.95E-05,64,28719,,,
2.58E-05,55,28733,,,
2.42E-05,20,28732,,,
2.55E-05,36,28735,,,
2.48E-05,26,28734,,,
2.42E-05,20,28734,,,
3.17E-05,52,28738,,,
3.14E-05,2,28738,,,
3.11E-05,6,28741,,,
3.11E-05,55,28747,,,
4.02E-05,65,28756,,,
3.21E-05,15,28757,,,
2.48E-05,40,28761,,,
2.41E-05,62,28760,,,
3.40E-05,1,28760,,,
2.41E-05,12,28760,,,
3.21E-05,30,28761,,,
2.46E-05,2,28763,,,
2.45E-05,42,28762,,,
2.43E-05,58,28761,,,
2.44E-05,56,28762,,,
3.23E-05,1,28768,,,
2.96E-05,56,28768,,,
2.50E-05,1,28768,,,
2.45E-05,12,28767,,,
2.43E-05,18,28770,,,
3.17E-05,29,28770,,,
3.09E-05,29,28774,,,
3.12E-05,27,28778,,,
2.45E-05,36,28780,,,
2.43E-05,17,28782,,,
3.10E-05,15,28786,,,
3.08E-05,39,28785,,,
3.37E-05,6,28787,,,
3.09E-05,6,28787,,,
3.08E-05,2,28788,,,
3.12E-05,50,28788,,,
2.46E-05,12,28796,,,
2.47E-05,10,28796,,,
3.44E-05,4,28805,,,
3.24E-05,54,28808,,,
3.19E-05,36,28809,,,
5.04E-05,32,28811,,,
4.80E-05,67,28810,,,
3.51E-05,29,28810,,,
2.50E-05,52,28809,,,
2.42E-05,8,28811,,,
2.42E-05,66,28814,,,
2.44E-05,46,28813,,,
2.43E-05,35,28812,,,
2.43E-05,63,28811,,,
2.48E-05,24,28813,,,
2.44E-05,21,28812,,,
3.18E-05,43,28812,,,
3.08E-05,59,28812,,,
2.95E-05,59,28812,,,
3.13E-05,32,28812,,,
0.0001178,56,28814,,,
3.10E-05,68,28820,,,
3.75E-05,70,28821,,,
2.70E-05,51,28820,,,
3.15E-05,36,28830,,,
3.15E-05,54,28832,,,
3.20E-05,55,28850,,,
3.10E-05,14,28852,,,
3.19E-05,16,28859,,,
2.47E-05,56,28862,,,
2.97E-05,8,28861,,,
3.20E-05,67,28869,,,
3.31E-05,51,28869,,,
2.46E-05,55,28872,,,
3.19E-05,31,28874,,,
3.17E-05,55,28873,,,
2.47E-05,5,28883,,,
2.41E-05,44,28885,,,
2.95E-05,55,28887,,,
3.14E-05,23,28888,,,
3.12E-05,18,28888,,,
2.53E-05,58,28889,,,
2.45E-05,44,28890,,,
2.43E-05,13,28890,,,
3.35E-05,52,28892,,,
3.39E-05,11,28891,,,
2.44E-05,37,28891,,,
2.42E-05,51,28890,,,
2.39E-05,66,28889,,,
3.13E-05,38,28893,,,
3.11E-05,34,28897,,,
3.09E-05,10,28898,,,
3.12E-05,26,28903,,,
2.45E-05,63,28905,,,
2.42E-05,28,28904,,,
